,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Joey Didulica,CRO,G,1.91,78,14-10-77,Geelong,Austria Vienna,AZ Alkmaar,2010,Dutch
3,3,Dirk Marcellis,NED,D,1.78,74,13-04-88,Horst,PSV Eindhoven,AZ Alkmaar,2010,Dutch
4,4,Héctor Moreno,MEX,D,1.82,80,17-01-88,Culiacán,UNAM,AZ Alkmaar,2010,Dutch
5,5,Nick Viergever,NED,D,1.82,72,03-08-89,Capelle aan den IJssel,Sparta Rotterdam,AZ Alkmaar,2010,Dutch
6,6,Etiënne Reijnen,NED,M,1.89,80,05-04-87,Zwolle,FC Zwolle,AZ Alkmaar,2010,Dutch
7,7,Erik Falkenburg,NED,M,1.87,84,05-05-88,Leiden,Sparta Rotterdam,AZ Alkmaar,2010,Dutch
8,8,Stijn Schaars,NED,M,1.77,77,11-01-84,Gendt,Vitesse,AZ Alkmaar,2010,Dutch
11,11,Maarten Martens,BEL,M,1.76,59,02-07-84,Eeklo,RKC  Waalwijk,AZ Alkmaar,2010,Dutch
14,14,Ragnar  Klavan,EST,M,1.86,78,30-10-85,Viljandi,Heracles Almelo,AZ Alkmaar,2010,Dutch
15,15,Simon Poulsen,DEN,D,1.84,76,07-10-84,Sønderborg,FC Midtjylland,AZ Alkmaar,2010,Dutch
16,16,Pontus  Wernbloom,SWE,M,1.87,87,25-06-86,Kungälv,IFK Göteborg,AZ Alkmaar,2010,Dutch
17,17,Jóhann Guðmundsson,ISL,M,1.86,79,27-10-90,Reykjavík,Breiðablik,AZ Alkmaar,2010,Dutch
19,19,Kolbeinn Sigþórsson,ISL,F,1.81,76,14-03-90,Reykjavík,HK Kópavogs,AZ Alkmaar,2010,Dutch
20,20,Rasmus Elm,SWE,M,1.84,75,17-03-88,Kalmar,Kalmar FF,AZ Alkmaar,2010,Dutch
21,21,Erik Heijblok,NED,G,1.96,93,29-06-77,Wieringen,De Graafschap,AZ Alkmaar,2010,Dutch
22,22,Sergio Romero,ARG,G,1.92,87,22-02-87,Bernardo de Irigoyen,Racing Club,AZ Alkmaar,2010,Dutch
23,23,Nick van der Velden,NED,M,1.87,78,16-12-84,Amsterdam,FC Dordrecht,AZ Alkmaar,2010,Dutch
24,24,Erik Schouten,NED,D,1.82,73,16-08-91,Westwoud,Woudia,AZ Alkmaar,2010,Dutch
25,25,Niklas Moisander,FIN,D,1.82,74,29-09-85,Turku,FC Zwolle,AZ Alkmaar,2010,Dutch
26,26,Celso Ortíz,PAR,M,1.75,70,26-01-89,Asunción,Cerro Porteño,AZ Alkmaar,2010,Dutch
27,27,Brett Holman,AUS,M,1.77,69,27-03-84,Bankstown,NEC Nijmegen,AZ Alkmaar,2010,Dutch
29,29,Graziano Pellè,ITA,F,1.93,89,15-07-85,San Cesario,Lecce,AZ Alkmaar,2010,Dutch
31,31,Ramon,BRA,D,1.82,81,22-08-90,Ipiaú,Bahia,AZ Alkmaar,2010,Dutch
32,32,Giliano Wijnaldum,NED,D,1.81,75,31-08-92,Rotterdam,Sparta Rotterdam,AZ Alkmaar,2010,Dutch
34,34,Esteban Alvarado,CRC,G,1.93,83,28-04-89,Siquirres,Deportivo Saprissa,AZ Alkmaar,2010,Dutch
35,35,Charlison Benschop,ANT,F,1.91,90,21-08-89,Koraalspecht,RKC Waalwijk,AZ Alkmaar,2010,Dutch
36,36,Ali Messaoud,NED,F,1.83,76,13-04-91,Amsterdam,None,AZ Alkmaar,2010,Dutch
37,37,Hobie Verhulst,NED,G,1.89,78,02-04-93,Amsterdam,KFC,AZ Alkmaar,2010,Dutch
38,38,Adam Maher,NED,M,1.74,76,20-07-93,Amsterdam,Zeeburgia,AZ Alkmaar,2010,Dutch
39,39,Mitchell te Vrede,NED,F,1.91,84,07-08-91,Amstelveen,AFC,AZ Alkmaar,2010,Dutch
40,40,Roland Alberg,NED,M,1.80,72,06-08-90,Hoorn,Hollandia,AZ Alkmaar,2010,Dutch
41,41,Toine van Huizen,NED,D,1.88,76,13-02-90,Middenbeemster,None,AZ Alkmaar,2010,Dutch
1,1,Joost Terol,NED,G,1.93,93,01-02-80,Leiden,AGOVV Apeldoorn,De Graafschap,2010,Dutch
2,2,Muslu Nalbantoğlu,NED,D,1.74,73,24-11-83,Amersfoort,Kayserispor,De Graafschap,2010,Dutch
3,3,Vito Wormgoor,NED,D,1.88,81,16-11-88,Leersum,FC Utrecht,De Graafschap,2010,Dutch
4,4,Jan-Paul Saeijs,NED,D,1.90,81,20-06-78,Den Haag,Roda JC,De Graafschap,2010,Dutch
5,5,Purrel Fränkel,NED,D,1.70,72,08-10-76,Paramaribo,Vitesse,De Graafschap,2010,Dutch
6,6,Jussi Kujala,FIN,M,1.77,72,04-04-83,Tampere,TPS Turku,De Graafschap,2010,Dutch
7,7,Tyrone Loran,NED,D,1.87,87,29-06-81,Amsterdam,NAC Breda,De Graafschap,2010,Dutch
8,8,Peter Jungschläger,NED,M,1.82,81,22-05-84,Voorburg,VVV Venlo,De Graafschap,2010,Dutch
9,9,Rydell  Poepon,NED,F,1.81,79,28-08-87,Amsterdam,Sparta Rotterdam,De Graafschap,2010,Dutch
10,10,Youssouf Hersi,NED,F,1.73,64,20-08-82,Diredawa,AEK,De Graafschap,2010,Dutch
11,11,Steve de Ridder,BEL,F,1.79,73,25-02-87,Gent,KAA Gent,De Graafschap,2010,Dutch
12,12,Boy Waterman,NED,G,1.88,83,24-01-84,Lelystad,AZ Alkmaar,De Graafschap,2010,Dutch
13,13,Rogier Meijer,NED,M,1.86,70,05-09-81,Doetinchem,None,De Graafschap,2010,Dutch
14,14,Soufian El Hassnaoui,NED,F,1.83,79,28-10-89,Ede,Bennekom,De Graafschap,2010,Dutch
15,15,Ties Evers,NED,D,1.78,68,14-03-91,Gaanderen,None,De Graafschap,2010,Dutch
17,17,Jochem Jansen,NED,D,1.75,78,04-01-90,Zevenaar,None,De Graafschap,2010,Dutch
18,18,Sjoerd Overgoor,NED,M,1.80,73,06-09-88,Borculo,None,De Graafschap,2010,Dutch
19,19,Jonathan Goosen,NED,D,1.90,,06-03-90,,FC Twente,De Graafschap,2010,Dutch
20,20,Kaye Coppoolse,NED,F,1.80,80,03-01-91,Auckland,SC Westervoort,De Graafschap,2010,Dutch
21,21,Rik Sebens,NED,M,1.80,70,21-05-88,Leiden,None,De Graafschap,2010,Dutch
22,22,Hugo Bargas,ARG,F,1.82,74,22-10-86,Le Puy-en-Velay,All Boys,De Graafschap,2010,Dutch
23,23,Jordy Buijs,NED,D,1.82,80,28-12-88,Ridderkerk,Feyenoord,De Graafschap,2010,Dutch
24,24,Leon Broekhof,NED,D,1.89,82,14-05-88,Brummen,Vitesse,De Graafschap,2010,Dutch
25,25,Wessel Peelen,NED,M,,,05-04-90,,None,De Graafschap,2010,Dutch
26,26,Jordy van de Kracht,NED,G,1.84,85,03-06-90,Rheden,None,De Graafschap,2010,Dutch
27,27,Niek Sebens,NED,M,1.85,74,27-02-90,Leiden,FC Zutphen,De Graafschap,2010,Dutch
28,28,Lion Kaak,NED,M,1.80,80,26-06-91,Hengelo,None,De Graafschap,2010,Dutch
29,29,Yuri Rose,NED,F,1.88,87,08-05-79,Purmerend,Sparta Rotterdam,De Graafschap,2010,Dutch
30,30,Remy Raterink,NED,F,1.90,80,03-07-91,,DZC'68,De Graafschap,2010,Dutch
31,31,Ted van de Pavert,NED,D,1.90,85,06-01-92,Doetinchem,None,De Graafschap,2010,Dutch
32,32,Geoffrey Hairemans,BEL,M,1.84,64,21-10-91,Wilrijk,Royal Antwerp,De Graafschap,2010,Dutch
33,33,Dimitri Hairemans,BEL,D,1.80,66,21-10-91,Wilrijk,Royal Antwerp,De Graafschap,2010,Dutch
34,34,Piotr Parzyszek,POL,F,1.88,74,08-09-93,Toruń,Vitesse/AGOVV,De Graafschap,2010,Dutch
35,35,Gregor Breinburg,NED,M,1.71,70,16-09-91,Arnhem,None,De Graafschap,2010,Dutch
1,1,Nico  Pellatz,GER,G,1.91,80,08-07-86,Berlin,ADO Den Haag,Excelsior,2010,Dutch
2,2,Daan Bovenberg,NED,D,1.83,74,25-10-88,Utrecht,None,Excelsior,2010,Dutch
3,3,Miquel Nelom,NED,D,1.74,69,22-09-90,Rotterdam,Feyenoord,Excelsior,2010,Dutch
4,4,Wouter Gudde,NED,D,1.87,86,05-08-84,Schiedam,RKC Waalwijk,Excelsior,2010,Dutch
5,5,Norichio Nieveld,NED,D,1.89,80,25-04-89,Den Bosch,Feyenoord,Excelsior,2010,Dutch
6,6,Leen van Steensel,NED,D,1.86,85,20-04-84,Rotterdam,FC Utrecht,Excelsior,2010,Dutch
7,7,Tim Vincken,NED,F,1.74,65,12-09-86,Rotterdam,Feyenoord,Excelsior,2010,Dutch
8,8,Ryan Koolwijk,NED,M,1.95,76,08-08-85,Rotterdam,None,Excelsior,2010,Dutch
9,9,Guyon Fernández,NED,F,1.84,76,18-04-86,Den Haag,ADO Den Haag,Excelsior,2010,Dutch
10,10,Adnan Alisic,NED,M,1.80,73,10-02-84,Rotterdam,FC Dordrecht,Excelsior,2010,Dutch
11,11,Roland Bergkamp,NED,F,1.94,84,03-04-91,Amstelveen,None,Excelsior,2010,Dutch
12,12,Tobias Waisapy,NED,D,1.67,58,08-01-88,Capelle aan den IJssel,Feyenoord,Excelsior,2010,Dutch
13,13,Kevin Wattamaleo,NED,M,1.74,73,25-01-89,Rotterdam,Feyenoord,Excelsior,2010,Dutch
14,14,Geert-Arend Roorda,NED,M,1.90,86,02-03-88,Heerenveen,SC Heerenveen,Excelsior,2010,Dutch
15,15,Jordy Clasie,NED,M,1.69,68,27-06-91,Haarlem,Feyenoord,Excelsior,2010,Dutch
16,16,Lex van Haeften,NED,G,1.95,76,26-06-87,Gouda,Nieuwerkerk,Excelsior,2010,Dutch
17,17,Nayib Lagouireh,BEL,M,1.70,62,06-06-91,Heusden,Feyenoord,Excelsior,2010,Dutch
18,18,Andrea Fileccia,BEL,F,1.80,68,06-12-91,Mons,Feyenoord,Excelsior,2010,Dutch
19,19,Kaj Ramsteijn,NED,D,1.87,80,17-01-90,Zoetermeer,Feyenoord,Excelsior,2010,Dutch
20,20,Shabir Isoufi,NED,M,1.68,67,09-03-92,Kandahar,Feyenoord,Excelsior,2010,Dutch
21,21,Edwin  de Graaf,NED,M,1.86,75,30-04-80,Den Haag,Hibernian,Excelsior,2010,Dutch
22,22,Benjamin Baltes,GER,M,1.76,73,30-03-84,Saarbrücken,B Mönchengladbach II,Excelsior,2010,Dutch
23,23,Tim Eekman,NED,D,1.71,62,05-08-91,Ridderkerk,Feyenoord,Excelsior,2010,Dutch
24,24,András Simon,HUN,F,1.83,70,30-03-90,Salgótarján,Liverpool,Excelsior,2010,Dutch
25,25,Cees Paauwe,NED,G,1.97,91,03-11-77,Dronten,FC Twente,Excelsior,2010,Dutch
26,26,Marvin Zeegelaar,NED,M,1.86,84,12-08-90,Amsterdam,Ajax,Excelsior,2010,Dutch
2,2,Stefan de Vrij,NED,D,1.88,78,05-02-92,Ouderkerk aan den IJssel,None,Feyenoord,2010,Dutch
3,3,Gill Swerts,BEL,D,1.79,75,23-09-82,Brasschaat,AZ Alkmaar,Feyenoord,2010,Dutch
4,4,André Bahia,BRA,D,1.82,75,24-11-83,Rio de Janeiro,Flamengo,Feyenoord,2010,Dutch
5,5,Tim de Cler,NED,D,1.79,69,08-11-78,Leiden,AZ Alkmaar,Feyenoord,2010,Dutch
6,6,Marcel Meeuwis,NED,M,1.73,73,31-10-80,Goirle,B Mönchengladbach,Feyenoord,2010,Dutch
7,7,Ruben Schaken,NED,F,1.72,74,03-04-82,Amsterdam,VVV Venlo,Feyenoord,2010,Dutch
8,8,Leroy Fer,NED,M,1.88,79,05-01-90,Zoetermeer,DWO,Feyenoord,2010,Dutch
9,9,Jhonny van Beukering,NED,F,1.79,81,29-08-83,Velp,Go Ahead Eagles,Feyenoord,2010,Dutch
10,10,Luigi Bruins,NED,M,1.80,75,09-03-87,Rotterdam,Excelsior,Feyenoord,2010,Dutch
11,11,Jon Dahl Tomasson,DEN,F,1.80,74,29-08-76,Roskilde,Villarreal,Feyenoord,2010,Dutch
14,14,Adil Auassar,NED,M,1.87,85,06-10-86,Dordrecht,VVV Venlo,Feyenoord,2010,Dutch
15,15,Kamohelo  Mokotjo,RSA,M,1.67,63,11-03-91,Odendaalrus,SuperSport U,Feyenoord,2010,Dutch
16,16,Darley,BRA,G,1.87,75,15-12-89,Pedro Leopoldo,Atlético Mineiro,Feyenoord,2010,Dutch
17,17,Erwin  Mulder,NED,G,1.93,88,03-03-89,Zevenaar,Vitesse,Feyenoord,2010,Dutch
18,18,Rob van Dijk,NED,G,1.87,83,15-01-69,Voorhout,SC Heerenveen,Feyenoord,2010,Dutch
19,19,Krisztián Simon,HUN,M,1.83,72,10-06-91,Budapest,Újpest,Feyenoord,2010,Dutch
20,20,Ron Vlaar,NED,D,1.89,80,16-02-85,Hensbroek,AZ Alkmaar,Feyenoord,2010,Dutch
21,21,Dani Fernández,ESP,D,1.81,69,20-01-83,Barcelona,Arsenal Kiev,Feyenoord,2010,Dutch
22,22,Diego Biseswar,NED,F,1.71,73,08-03-88,Amsterdam,Telstar,Feyenoord,2010,Dutch
23,23,Sekou Cissé,CIV,F,1.84,78,23-05-85,Dabou,Roda JC,Feyenoord,2010,Dutch
24,24,Søren Larsen,DEN,F,1.94,90,06-09-81,Køge,Toulouse,Feyenoord,2010,Dutch
25,25,Georginio Wijnaldum,NED,M,1.72,69,11-11-90,Rotterdam,Sparta Rotterdam,Feyenoord,2010,Dutch
26,26,Rick van Haaren,NED,M,1.78,77,21-06-91,Rotterdam,None,Feyenoord,2010,Dutch
27,27,Kelvin Leerdam,NED,M,1.78,70,24-06-90,Paramaribo,Elinkwijk,Feyenoord,2010,Dutch
28,28,Bart Schenkeveld,NED,D,1.84,80,28-08-91,Den Hoorn,None,Feyenoord,2010,Dutch
29,29,Elvis Manu,NED,M,1.73,64,13-08-93,Rotterdam,None,Feyenoord,2010,Dutch
30,30,Luc Castaignos,NED,F,1.88,78,27-02-92,Rotterdam,Spartaan'20,Feyenoord,2010,Dutch
31,31,Jerson Cabral,NED,F,1.77,69,03-01-91,Rotterdam,None,Feyenoord,2010,Dutch
32,32,Bruno Martins Indi,NED,D,1.85,76,08-02-92,Barreiro,Spartaan'20,Feyenoord,2010,Dutch
33,33,Kostas Lamprou,GRE,G,1.76,64,18-09-91,Athens,None,Feyenoord,2010,Dutch
34,34,Ryo Miyaichi,JPN,F,1.83,71,14-12-92,Okazaki,Arsenal,Feyenoord,2010,Dutch
1,1,Brian van Loo,NED,G,1.98,93,02-04-75,Almelo,Heracles  Almelo,FC Groningen,2010,Dutch
2,2,Maikel Kieftenbeld,NED,M,1.79,75,26-06-90,Dalfsen,Go Ahead Eagles,FC Groningen,2010,Dutch
3,3,Jonas Ivens,BEL,D,1.88,87,14-10-84,Beveren,Mechelen,FC Groningen,2010,Dutch
5,5,Fredrik Stenman,SWE,D,1.87,82,02-06-83,Köping,Bayer Leverkusen,FC Groningen,2010,Dutch
6,6,Danny Holla,NED,M,1.78,74,31-12-87,Almere,FC Omniworld,FC Groningen,2010,Dutch
7,7,Andreas Granqvist,SWE,D,1.92,84,16-04-85,Helsingborg,Wigan Ath,FC Groningen,2010,Dutch
8,8,Tim  Sparv,FIN,M,1.94,86,20-02-87,Vaasa,Halmstads BK,FC Groningen,2010,Dutch
10,10,Duan Tadić,SRB,M,1.81,76,20-11-88,Bačka Topola,Vojvodina,FC Groningen,2010,Dutch
11,11,Tim Matav,SVN,F,1.88,74,13-01-89,empeter pri Gorici,Gorica,FC Groningen,2010,Dutch
12,12,Leandro Bacuna,NED,F,1.87,77,21-08-91,Groningen,None,FC Groningen,2010,Dutch
13,13,Koen van de Laak,NED,M,1.82,73,03-09-82,Vught,FC Den Bosch,FC Groningen,2010,Dutch
14,14,Nicklas Pedersen,DEN,F,1.87,76,10-10-87,Køge,FC  Nordsjælland,FC Groningen,2010,Dutch
15,15,Oluwafemi Ajilore,NGA,M,1.82,73,18-01-85,Lagos,FC Midtylland,FC Groningen,2010,Dutch
16,16,Gonzalo García-García,ESP,F,1.82,78,13-10-83,Montevideo,SC Heerenveen,FC Groningen,2010,Dutch
19,19,Shkodran Metaj,NED,M,1.80,72,05-02-88,Studenice,None,FC Groningen,2010,Dutch
20,20,Petter Andersson,SWE,M,1.80,78,20-02-85,Ljusvattnet,Hammarby IF,FC Groningen,2010,Dutch
21,21,Jeroen Veldmate,NED,D,1.87,77,08-01-88,Groningen,None,FC Groningen,2010,Dutch
22,22,Jorrit Kunst,NED,D,1.78,72,11-05-89,Uithuizermeeden,VV Gasselternijveen,FC Groningen,2010,Dutch
23,23,Thomas  Enevoldsen,DEN,M,1.81,74,27-06-87,Aalborg,Aalborg,FC Groningen,2010,Dutch
24,24,Tom Hiariej,NED,D,1.71,72,25-07-88,Winschoten,GRC,FC Groningen,2010,Dutch
25,25,Jeffrey Rijsdijk,NED,M,1.76,74,12-09-87,Rotterdam,Sparta Rotterdam,FC Groningen,2010,Dutch
26,26,Luciano da Silva,BRA,G,1.74,74,16-03-80,Rio Branco,Germinal Beerschot,FC Groningen,2010,Dutch
27,27,Darryl Lachman,NED,D,1.89,75,11-11-89,Zaanstad,Ajax,FC Groningen,2010,Dutch
37,37,Leonard Nienhuis,NED,G,1.84,90,16-03-90,Groningen,None,FC Groningen,2010,Dutch
40,40,Danny Post,NED,F,1.89,70,07-04-89,Amsterdam,Haarlem,FC Groningen,2010,Dutch
41,41,Virgil van Dijk,NED,D,1.93,92,08-07-91,Breda,Willem II/RKC,FC Groningen,2010,Dutch
42,45,Norair Mamedov,NED,F,1.79,78,25-03-91,Karahunj,None,FC Groningen,2010,Dutch
1,1,Kenny Steppe,BEL,G,1.82,67,14-11-88,Antwerp,Germinal Beerschot,SC Heerenveen,2010,Dutch
2,2,Milan Kopic,CZE,D,1.87,83,23-11-85,Pelhřimov,Sparta Prague,SC Heerenveen,2010,Dutch
4,4,Michel Breuer,NED,D,1.83,72,25-05-80,Gouda,Excelsior,SC Heerenveen,2010,Dutch
7,7,Viktor  Elm,SWE,M,1.92,87,13-11-85,Kalmar,Kalmar FF,SC Heerenveen,2010,Dutch
8,8,Arnold Kruiswijk,NED,D,1.82,73,02-11-84,Groningen,Anderlecht,SC Heerenveen,2010,Dutch
9,9,Roy Beerens,NED,F,1.73,64,22-12-87,Bladel,PSV Eindhoven,SC Heerenveen,2010,Dutch
10,10,Mika Väyrynen,FIN,M,1.80,77,28-12-81,Eskilstuna,PSV Eindhoven,SC Heerenveen,2010,Dutch
12,12,Bas Dost,NED,F,1.92,78,31-05-89,Deventer,Heracles Almelo,SC Heerenveen,2010,Dutch
14,14,Filip Djuričić,SRB,M,1.76,72,30-01-92,Obrenovac,Olympiakos,SC Heerenveen,2010,Dutch
15,15,Michal vec,CZE,M,1.81,68,19-03-87,Prague,Slavia Prague,SC Heerenveen,2010,Dutch
16,16,Kevin Stuhr-Ellegaard,DEN,G,1.98,88,23-05-83,Farum,Randers,SC Heerenveen,2010,Dutch
17,17,Christian Grindheim,NOR,M,1.79,76,17-07-83,Haugesund,Vålerenga,SC Heerenveen,2010,Dutch
18,18,Philip Haglund,SWE,M,1.89,82,22-03-87,Stockholm,IF Brommapojkarna,SC Heerenveen,2010,Dutch
19,19,Daryl Janmaat,NED,D,1.76,65,22-07-89,Leidschendam,ADO Den Haag,SC Heerenveen,2010,Dutch
20,20,Igor Djurić,SRB,D,1.92,84,22-02-85,Novi Sad,Vojvodina,SC Heerenveen,2010,Dutch
22,22,Oussama Assaidi,MAR,M,1.78,70,05-08-88,Beni Boughafar,De Graafschap,SC Heerenveen,2010,Dutch
23,23,Calvin Jong-a-Pin,NED,D,1.83,75,18-07-86,Amsterdam,FC Volendam,SC Heerenveen,2010,Dutch
