,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
20,20,Fábio Januário,F,5'11'',11 05,03-09-79,Paraná,Gil Vicente,Belenenses,2005,Portuguese
21,21,Albert Meyong,F,"6'00""",11 03,19-10-80,Yaoundé,Vitória Setúbal,Belenenses,2005,Portuguese
22,22,Pedro Alves,G,6'02'',12 11,08-02-79,Lisbon,None,Belenenses,2005,Portuguese
23,23,Rui  Jorge,D,5'08'',12  01,27-03-73,Vila Nova de Gaia,Sporting CP,Belenenses,2005,Portuguese
24,24,Marco Pinto,G,5'10'',10 03,22-03-88,,Sporting CP,Belenenses,2005,Portuguese
25,25,Ivan Djurdjevic,M,6'00'',12 08,05-02-77,Belgrade,Vitória Guimarães,Belenenses,2005,Portuguese
26,26,Pélé,M,6'01'',13 08,02-05-78,Albufeira,Farense,Belenenses,2005,Portuguese
27,27,Ricardo Araújo,M,5'09'',11 03,25-07-82,Goiania,Grémio Inhumense,Belenenses,2005,Portuguese
28,28,Ceará,F,"5'10""",11  11,02-05-78,Ceará,Paysandu,Belenenses,2005,Portuguese
29,29,Carlos Alves,D,5'09'',11 05,25-07-82,,None,Belenenses,2005,Portuguese
30,30,Dady,F,"6'03""",13 03,13-08-81,Lisbon,Estoril,Belenenses,2005,Portuguese
1,1,José Moreira,G,6'00'',12 04,20-03-82,Oporto,None,Benfica,2005,Portuguese
3,3,Anderson Cléber,D,6'01'',12 08,27-04-80,São Paulo,Corinthians,Benfica,2005,Portuguese
4,4,Luisão,D,6'04'',12 11,13-02-81,Amparo,Cruzeiro,Benfica,2005,Portuguese
5,5,Léo Bastos,D,5'07'',09 11,06-07-75,Campos,Santos,Benfica,2005,Portuguese
6,6,Armando Petit,M,5'10'',10 10,25-09-76,Strasbourg,Boavista,Benfica,2005,Portuguese
9,9,Pedro Mantorras,F,5'10'',12 01,18-03-82,Luanda,Alverca,Benfica,2005,Portuguese
10,10,Giorgios Karagounis,M,"5'09""",11 09,06-03-77,Pyrgos,Panathinaikos,Benfica,2005,Portuguese
11,11,Geovanni,F,5'08'',10 08,11-01-80,Acaiaca,Barcelona,Benfica,2005,Portuguese
12,12,Quim,G,6'00'',12 00,13-11-75,Famalição,Sporting Braga,Benfica,2005,Portuguese
13,13,Alcides,D,"6'03""",13 01,13-03-85,São José do Rio Preto,Santos,Benfica,2005,Portuguese
14,14,Manuel Fernandes,M,"5'09""",10 12,05-02-86,Lisbon,None,Benfica,2005,Portuguese
15,15,Nuno Assis,M,5'06'',09 13,25-11-77,Coimbra,Vitória Guimarães,Benfica,2005,Portuguese
16,16,Beto,M,5'10'',11 05,20-11-76,Pernambuco,Beira-Mar,Benfica,2005,Portuguese
17,17,Andrei Karyaka,M,"5'11""",11 05,01-04-78,Kiev,Krylia Sovetov,Benfica,2005,Portuguese
19,19,Marcel,F,"6'02""",13 10,12-11-83,Mirassol,Académica,Benfica,2005,Portuguese
20,20,Simão Sabrosa,F,5'07'',10 01,31-10-79,Constantim,Barcelona,Benfica,2005,Portuguese
21,21,Nuno Gomes,F,5'11'',11 05,05-07-76,Amarante,Fiorentina,Benfica,2005,Portuguese
22,22,Nélson,D,"5'07""",10 03,10-06-83,Praia,Boavista,Benfica,2005,Portuguese
23,23,Manduca,F,6'00'',12 00,08-06-80,Urussanga,Marítimo,Benfica,2005,Portuguese
24,24,Bruno Costa,G,,,28-08-86,,None,Benfica,2005,Portuguese
26,26,Fernando Alexandre,D,,,02-08-86,Ribamar,None,Benfica,2005,Portuguese
30,30,Fabrizio Miccoli,F,"5'05""",09 06,27-06-79,Nardò,Juventus,Benfica,2005,Portuguese
31,31,Marcelo Moretto,G,"6'05""",14 11,10-05-78,Eldorado,Vitória Setúbal,Benfica,2005,Portuguese
32,32,Marco Ferreira,M,5'10'',11 09,12-03-78,Vimioso,FC Porto,Benfica,2005,Portuguese
33,33,Ricardo Rocha,D,6'00'',12 08,03-10-78,Braga,Sporting Braga,Benfica,2005,Portuguese
34,34,Laurent Robert,M,5'08'',10 13,21-05-75,Saint-Benoit,Newcastle U,Benfica,2005,Portuguese
36,36,Tiago Gomes,D,5'09'',11 00,29-07-86,Oeiras,None,Benfica,2005,Portuguese
41,43,Rui Nereu,G,5'07'',10 03,04-02-86,Odivelas,None,Benfica,2005,Portuguese
1,1,William Andem,G,6'01'',15 02,14-06-68,Douala,Cruzeiro,Boavista,2005,Portuguese
2,2,Rui Duarte,D,"5'09""",11 09,11-10-80,Lisbon,Estoril,Boavista,2005,Portuguese
3,3,Ricardo Silva,D,6'02'',12 08,26-09-75,Oporto,Beira-Mar,Boavista,2005,Portuguese
4,4,Kalifa Cissé,M,"6'02""",12 11,01-09-84,Orleans,Estoril,Boavista,2005,Portuguese
5,5,Miguel Areias,D,6'02'',12 13,02-06-77,Gaia,FC Porto,Boavista,2005,Portuguese
6,6,Paulo Sousa,M,5'10'',11 05,17-09-80,Mafamude,Estoril,Boavista,2005,Portuguese
7,7,Zé Manuel,F,5'07'',10 03,22-02-75,Fraião,Paços de Ferreira,Boavista,2005,Portuguese
9,9,Fary Faye,F,5'11'',11 11,24-12-74,Dakar,Beira-Mar,Boavista,2005,Portuguese
10,10,Diego Antonio Figueredo,M,"6'00""",11 11,28-04-82,Asunción,Valladolid,Boavista,2005,Portuguese
11,11,Diogo Valente,F,"5'10""",11 07,23-09-84,Aveiro,Chaves,Boavista,2005,Portuguese
12,12,João Pinto,F,5'07'',10 08,19-08-71,Oporto,Sporting CP,Boavista,2005,Portuguese
14,14,Paulo Jorge,D,5'11'',11 05,05-05-81,Maia,Maia,Boavista,2005,Portuguese
15,15,Tomás Oravec,F,"6'01""",12 04,03-07-80,,Panionios,Boavista,2005,Portuguese
16,16,Rui Gomes,M,,,,,None,Boavista,2005,Portuguese
18,18,Gilberto,M,,,,,None,Boavista,2005,Portuguese
20,20,Cadú,D,5'11'',12 06,21-12-81,Paços de Ferreira,Paços de Ferreira,Boavista,2005,Portuguese
22,22,João Nuno Lucas,M,"5'07""",11 07,25-10-79,Caldas de Rainha,Académica,Boavista,2005,Portuguese
23,23,Hugo Monteiro,M,"5'09""",11 03,09-05-85,Porto,Paredes,Boavista,2005,Portuguese
24,24,Khadim Faye,G,6'05'',13 03,05-09-70,Dakar,Felgueiras,Boavista,2005,Portuguese
25,25,Essamé,M,5'10'',11 07,25-11-84,,Sportivo Luqueño,Boavista,2005,Portuguese
37,37,Hélder Rosário,D,5'10'',12 01,09-03-80,Lisbon,Belenenses,Boavista,2005,Portuguese
41,66,Tiago,M,5'08'',09 06,04-07-75,Trofa,FC Porto,Boavista,2005,Portuguese
42,81,Manuel José,F,"5'09""",11 11,04-02-81,Vila Nova de Gaia,FC Porto,Boavista,2005,Portuguese
1,1,Bruno Vale,G,6'04'',13 03,08-04-83,Mafamude,FC Porto,Estrela da Amadora,2005,Portuguese
2,2,Daniel Amoreirinha,D,5'11'',11 11,05-08-84,Vila Franca de Xira,Benfica,Estrela da Amadora,2005,Portuguese
3,3,Rui Duarte,M,5'09'',10 01,16-09-78,Lisboa,Leixões,Estrela da Amadora,2005,Portuguese
4,4,Hugo Carreira,D,6'02'',12 08,10-03-79,Barreiro,Nacional,Estrela da Amadora,2005,Portuguese
5,5,Santamaria,D,"5'07""",10 06,11-02-82,Pontinha,Sporting CP,Estrela da Amadora,2005,Portuguese
7,7,Zamorano,M,"5'05""",10 06,05-04-82,Felgueiras,Leixões,Estrela da Amadora,2005,Portuguese
9,9,Anselmo,F,"6'00""",11 09,06-01-84,Torres Vedras,Torreense,Estrela da Amadora,2005,Portuguese
10,10,Rafael Coutinho,M,5'08'',10 12,07-03-84,Macaé,Vasco da Gama,Estrela da Amadora,2005,Portuguese
11,11,Carlos Maximiliano Estévez,F,5'05'',10 08,02-06-77,Buenos Aires,Olimpo (Bahía Blanca),Estrela da Amadora,2005,Portuguese
12,12,Hugo Cardoso,G,"5'11""",11 03,02-02-87,Torres Vedras,Sporting CP,Estrela da Amadora,2005,Portuguese
14,14,Emerson,M,,,11-07-82,,Maia,Estrela da Amadora,2005,Portuguese
15,15,Maurício Fernandes,D,6'04'',14 00,05-07-76,Passo Fundo,Sporting Braga,Estrela da Amadora,2005,Portuguese
16,16,António Paulo Semedo,F,5'07'',10 06,01-06-79,Lisbon,Casa Pia,Estrela da Amadora,2005,Portuguese
17,17,Eusébio,D,6'02'',12 13,31-10-73,Funchal,Marítimo,Estrela da Amadora,2005,Portuguese
18,18,Tony,D,5'09'',11 05,20-12-80,Auxerre,Chaves,Estrela da Amadora,2005,Portuguese
19,19,Igor,F,5'09'',11 00,12-05-80,Maceió,Sporting Braga,Estrela da Amadora,2005,Portuguese
20,20,Jordao,M,6'00'',12 07,30-08-71,Malanje,WBA,Estrela da Amadora,2005,Portuguese
21,21,Rui Borges,F,5'04'',09 11,30-08-71,Lisboa,Belenenses,Estrela da Amadora,2005,Portuguese
22,22,Pedro Simões,M,6'00'',12 06,24-09-74,Amadora,Elvas,Estrela da Amadora,2005,Portuguese
24,24,Paulo Lopes,G,5'11'',11 07,29-06-78,Mirandela,Salgueiros,Estrela da Amadora,2005,Portuguese
26,26,Tiago Rosa,M,6'01'',11 05,06-03-86,Mirandela,None,Estrela da Amadora,2005,Portuguese
30,30,Bruno Santos,M,5'09'',,27-11-87,Lisbon,None,Estrela da Amadora,2005,Portuguese
31,31,André Barreto,M,"5'07""",11 00,06-08-79,Rio de Janeiro,Wisła Kraków,Estrela da Amadora,2005,Portuguese
32,32,Federico Nieto,F,"6'03""",13  05,26-08-83,Capital Federal,San Lorenzo,Estrela da Amadora,2005,Portuguese
33,33,Julio Maximiliano Bevacqua,F,"5'10""",12 04,26-08-83,Córdoba,San Lorenzo,Estrela da Amadora,2005,Portuguese
34,34,Aliou N'Daye,M,,,28-01-80,,AS Douanes,Estrela da Amadora,2005,Portuguese
35,35,Manú,F,5'07'',10 10,28-08-82,Setúbal,Benfica,Estrela da Amadora,2005,Portuguese
41,45,Hugo Valdir,D,"5'07""",09 13,01-01-84,Olhão,Sporting CP,Estrela da Amadora,2005,Portuguese
42,55,Paulo Machado,M,"5'10""",11 05,31-03-86,Cerco,FC Porto,Estrela da Amadora,2005,Portuguese
1,1,Jorge Baptista,G,"6'01""",13 10,02-04-77,Mafamude,Estoril,Gil Vicente,2005,Portuguese
2,2,Edson,D,"5'07""",10 10,17-07-77,Belo Horizonte,Santa Cruz,Gil Vicente,2005,Portuguese
3,3,Sidraílson,D,"6'00""",12 04,26-02-82,Bom Jardim,Santa Cruz,Gil Vicente,2005,Portuguese
4,4,Rovérsio,D,"6'02""",11 00,17-01-84,Igrassú,Santa Cruz,Gil Vicente,2005,Portuguese
5,5,Daniel,D,"6'00""",11 11,29-03-87,,None,Gil Vicente,2005,Portuguese
6,6,Bruno Tiago,M,"5'11""",12 01,01-04-81,Santo Tirso,Dragões Sandinenses,Gil Vicente,2005,Portuguese
7,7,Carlitos,F,5'06'',10 06,06-03-77,Barcelos,Poli Ejido,Gil Vicente,2005,Portuguese
8,8,Elias,M,"5'09""",11 07,04-09-81,Montalvani,Estoril,Gil Vicente,2005,Portuguese
10,10,Rivan,M,,,,,Vitória Sto. Antão,Gil Vicente,2005,Portuguese
11,11,Mateus,F,"5'08""",11 09,,,Lixa,Gil Vicente,2005,Portuguese
12,12,Paulo Jorge,G,5'09'',12 01,16-06-70,Luanda,Vila Real,Gil Vicente,2005,Portuguese
13,13,Nandinho,F,5'11'',10 06,17-03-73,Oporto,Vitória Guimarães,Gil Vicente,2005,Portuguese
14,14,Carlos Carneiro,F,6'01'',12 04,08-01-75,Paços de Ferreira,Vitória Guimarães,Gil Vicente,2005,Portuguese
15,15,Gregory Amorim,D,"6'02""",14 00,10-11-80,Lybry,Pedras Rubras,Gil Vicente,2005,Portuguese
16,16,Injai Braíma,M,6'00'',11 07,06-10-75,Bissau,Leça,Gil Vicente,2005,Portuguese
17,17,José Robélio,D,5'09'',10 01,07-04-83,Maceió,Corinthians Alagoano,Gil Vicente,2005,Portuguese
18,18,António Felipe Gouveia,M,5'11'',12 00,12-05-73,Massarelos,Nacional,Gil Vicente,2005,Portuguese
19,19,Rodolfo Lima,F,5'09'',11 03,08-05-80,Caxias,Gil Vicente,Gil Vicente,2005,Portuguese
20,20,João Pedro,D,"5'09""",11 03,15-08-80,Famalicão,Estoril,Gil Vicente,2005,Portuguese
21,21,Gil,F,"5'09""",10 08,24-02-85,,Esposende,Gil Vicente,2005,Portuguese
22,22,Paulo Ricardo Arantes,D,"5'11""",11 11,15-11-86,Carrapeços,None,Gil Vicente,2005,Portuguese
24,24,Adriano Lopes,G,6'00'',12 08,23-11-77,Penafiel,Trofense,Gil Vicente,2005,Portuguese
25,25,Marcos António,D,6'01'',13 05,25-05-83,Alagoinhas,Académica,Gil Vicente,2005,Portuguese
26,26,José Willams,D,5'07'',10 03,05-08-83,Maceió,Corinthians Alagoano,Gil Vicente,2005,Portuguese
27,27,Luís Coentrão,M,5'09'',11 11,28-03-77,Póvoa de Varzim,Rio Ave,Gil Vicente,2005,Portuguese
31,31,Tiago Lopes,,,,,,,Gil Vicente,2005,Portuguese
35,35,David,,,,,,,Gil Vicente,2005,Portuguese
37,37,Cristophe,M,,,01-01-85,,None,Gil Vicente,2005,Portuguese
41,47,João Pereira,M,5'08'',10 01,25-02-84,Lisbon,Benfica,Gil Vicente,2005,Portuguese
42,74,Piloto,M,,,,,None,Gil Vicente,2005,Portuguese
43,77,João Vilela,F,"5'10""",10 01,09-09-85,Ponte de Sôr,Benfica,Gil Vicente,2005,Portuguese
44,86,Luís Tinoco,D,"6'01""",11 11,17-10-86,Barcelos,None,Gil Vicente,2005,Portuguese
45,99,Vítor Oliveira,G,,,07-05-82,,Santa Maria,Gil Vicente,2005,Portuguese
1,1,Nélson,G,5'10'',12 04,13-12-67,Nova Lisboa,Rio Ave,Marítimo,2005,Portuguese
2,2,Ferreira,D,5'10'',10 12,14-10-83,Campina Grande,Gil Vicente,Marítimo,2005,Portuguese
3,3,Miklós Gaál,D,6'00'',12 08,13-05-81,Celldömölk,Pécs,Marítimo,2005,Portuguese
4,4,Nuno Morais,D,"6'01""",12 00,29-01-84,Penafiel,Chelsea,Marítimo,2005,Portuguese
5,5,Leandro Fahel,M,"6'00""",12 02,15-08-81,Teófilo Otoni,Ipatinga,Marítimo,2005,Portuguese
6,6,Evaldo,D,"6'00""",12 08,18-03-82,Rio Piracicaba,FC Porto,Marítimo,2005,Portuguese
7,7,Kanu,F,5'09'',10 03,08-02-83,Boa Esperança,Ipatinga,Marítimo,2005,Portuguese
8,8,Mancuso,M,5'10'',12 02,01-07-81,Conceição Rio Verde,Cruzeiro,Marítimo,2005,Portuguese
13,13,Olberdam,M,5'11'',12 02,06-02-85,João Pessoa,Corinthians Alagoano,Marítimo,2005,Portuguese
14,14,Fernando Silva,D,5'09'',11 00,03-10-80,Funchal,None,Marítimo,2005,Portuguese
15,15,Wênio,M,5'09'',11 05,09-09-79,Mineiros,Corinthians,Marítimo,2005,Portuguese
17,17,Valney,D,"6'00""",13 10,01-09-81,Campina Grande,Clube Regatas Brasil,Marítimo,2005,Portuguese
18,18,Luís Olim,M,5'06'',12 04,27-08-81,Funchal,None,Marítimo,2005,Portuguese
19,19,Ateba,F,,,,,U. Douala,Marítimo,2005,Portuguese
20,20,Filipe Oliveira,F,5'10'',10 12,27-05-84,Braga,Chelsea,Marítimo,2005,Portuguese
21,21,Briguel,D,5'09'',11 00,08-03-79,Funchal,None,Marítimo,2005,Portuguese
23,23,Balú,M,6'01'',11 07,22-02-85,Timoteo,Corinthians Alagoano,Marítimo,2005,Portuguese
25,25,Mitchell van der Gaag,D,6'01'',13 10,22-10-71,Zutphen,FC Utrecht,Marítimo,2005,Portuguese
26,26,Marcos,G,6'01'',12 13,21-06-76,Siqueira Campos,Parana Clube,Marítimo,2005,Portuguese
27,27,Nilson Sergipano,F,"6'02""",12 04,07-07-80,Riachão do Dantas,Clube Regatas Brasil,Marítimo,2005,Portuguese
28,28,Marcinho,M,"5'09""",10 03,25-03-81,Petrolåndia,Santos,Marítimo,2005,Portuguese
30,30,Rincon,F,5'10'',11 05,20-04-77,Mairi-Baia,Paços de Ferreira,Marítimo,2005,Portuguese
31,31,Ilson Willians,M,"5'10""",11 09,12-03-79,Londrina,Londrina,Marítimo,2005,Portuguese
41,44,Paulinho,M,5'09'',09 06,30-01-85,Funchal,Marítimo B,Marítimo,2005,Portuguese
42,55,Pita,D,,,12-06-83,,,Marítimo,2005,Portuguese
43,65,Jardel Sousa,M,"5'09""",11  03,27-01-83,Araguaína,Cruzeiro,Marítimo,2005,Portuguese
44,77,Caíco,M,6'00'',13 03,15-05-74,Annemosse,Juventude,Marítimo,2005,Portuguese
45,78,Ali  el-Omari,M,5'10'',11  11,27-06-78,Châteaudun,Apollon Kalamarias,Marítimo,2005,Portuguese
46,99,Zé Carlos,F,"5'09""",11 07,19-03-75,Ipirá,Juventude,Marítimo,2005,Portuguese
1,1,Hilário,G,6'02'',13 05,21-10-75,São Pedro da Cova,Académica,Nacional,2005,Portuguese
2,2,Bruno Patacas,D,5'09'',11 03,30-11-77,Lisbon,Campomaiorense,Nacional,2005,Portuguese
3,3,Fernando Ávalos,D,6'02'',13 03,31-03-78,Paso de los Libres,Boavista,Nacional,2005,Portuguese
4,4,Fernando Cardozo,D,"6'01""",12 06,17-03-79,Pelotas,Internacional,Nacional,2005,Portuguese
5,5,José Miguelito,M,5'07'',09 00,04-02-81,Póvoa de Varzim,Rio Ave,Nacional,2005,Portuguese
6,6,Cléber Oliveira,M,5'10'',12 06,23-05-80,Belo Horizente,Cruzeiro,Nacional,2005,Portuguese
7,7,Julio Marchant,M,"5'09""",11  00,11-01-80,Santiage  del Estero,Unión (Santa Fe),Nacional,2005,Portuguese
9,9,André Pinto,F,6'00'',12 08,14-12-78,São Paulo,Portuguesa,Nacional,2005,Portuguese
10,10,Alexandre Goulart,F,6'00'',11 07,24-07-76,São João de Rei,Boavista,Nacional,2005,Portuguese
12,12,José Francisco Belman,G,6'00'',13 12,16-06-71,Málaga,Gillingham,Nacional,2005,Portuguese
15,15,Hernâni,M,"6'01""",12 04,04-03-86,Machico,None,Nacional,2005,Portuguese
16,16,Rogerinho,,,,,,,Nacional,2005,Portuguese
17,17,Alonso,D,"5'09""",11 05,11-08-80,Montes Claros,Paysandu,Nacional,2005,Portuguese
18,18,Georgi Chilikov,F,"6'02""",12 13,23-08-78,Burgas,Levski Sofia,Nacional,2005,Portuguese
19,19,Ricardo Pateiro,M,"5'10""",11 05,31-05-80,Setúbal,Pinhalnovense,Nacional,2005,Portuguese
21,21,Miguel Fidalgo,F,"5'09""",11 05,19-03-82,Caniçal,Camacha,Nacional,2005,Portuguese
23,23,Carlos Chaínho,M,5'11'',12 06,10-07-74,Luanda,Marítimo,Nacional,2005,Portuguese
24,24,Diego Benaglio,G,6'02'',11 11,08-09-83,Zürich,Stuttgart,Nacional,2005,Portuguese
29,29,Serginho Baiano,F,5'10'',11 11,01-05-78,Rio Real,Chunnam Dragons,Nacional,2005,Portuguese
30,30,Juliano Spadacio,M,"5'11""",11 00,16-11-80,Dracena,Paulista,Nacional,2005,Portuguese
33,33,Emerson Nunes,D,5'10'',12 00,21-03-82,Belo Horizente,Cruzeiro,Nacional,2005,Portuguese
41,44,Ricardo Fernandes,D,6'01'',11 09,14-01-78,Guimarães,Moreirense,Nacional,2005,Portuguese
42,66,Genalvo,M,"5'09""",10 06,05-01-82,Itabuna,Atlético Mineiro,Nacional,2005,Portuguese
43,77,Nuno Viveros,F,5'07'',10 08,22-06-83,Machico,Camacha,Nacional,2005,Portuguese
44,80,Luis Manuel,M,,,25-06-81,Braga,Leixões,Nacional,2005,Portuguese
45,88,Bruno,M,"5'09""",10 10,30-06-74,Funchal,FC Porto,Nacional,2005,Portuguese
1,1,Pedro Taborda,G,6'03'',13 05,22-06-78,Covilhã,Freamunde,Naval,2005,Portuguese
3,3,João Paulo,D,6'00'',12 02,22-02-83,Vila Rica,Goiás,Naval,2005,Portuguese
4,4,Nélson Veiga,D,5'11'',12 13,17-07-84,Lisboa,Vitória Setúbal,Naval,2005,Portuguese
5,5,Fernando Campagnolo,D,6'02'',12 04,29-01-74,Piracicaba,Valério Doce,Naval,2005,Portuguese
6,6,China,D,5'09'',10 12,15-04-82,Beja,Maia,Naval,2005,Portuguese
7,7,Carlitos,D,5'08'',10 10,05-12-81,Gesteira,None,Naval,2005,Portuguese
8,8,Gilmar,M,5'10'',10 10,17-10-73,Natal,Varzim,Naval,2005,Portuguese
9,9,Bruno Fogaça,F,6'02'',12 08,11-11-81,São Miguel Arcanjo,Avaí,Naval,2005,Portuguese
10,10,Sufrim,M,5'08'',11 00,25-03-81,Bissau,AD Estação,Naval,2005,Portuguese
11,11,Lito,M,5'07'',10 06,03-02-75,Lisbon,Moreirense,Naval,2005,Portuguese
12,12,Jérémy Sopalski,G,"6'02""",12 01,06-02-81,Denain,Auxerre,Naval,2005,Portuguese
13,13,Franco,D,6'00'',12 13,18-04-74,Lisbon,FC Seoul,Naval,2005,Portuguese
15,15,Antonio Di Pietro,F,"6'01""",12  02,02-04-84,Santiago del Estero,Pescara,Naval,2005,Portuguese
18,18,João Fajardo,M,"5'11""",11 09,27-10-78,Lisbon,Belenenses,Naval,2005,Portuguese
20,20,Tiagão,M,5'10'',11 05,02-03-81,,Goiás,Naval,2005,Portuguese
21,21,Bruno Cazarine,F,6'02'',12 13,,,Palmeiras,Naval,2005,Portuguese
24,24,Rui Miguel,M,5'09'',11 00,15-11-83,Seia,None,Naval,2005,Portuguese
25,25,Wilson Júnior,G,6'03'',13 02,27-10-76,S. Bernardo Campo,U. Barbarense,Naval,2005,Portuguese
26,26,Èder Richartz,M,"5'09""",11 11,07-10-81,António Carlos,Coritiba,Naval,2005,Portuguese
27,27,Saulo,F,"5'09""",11 09,18-02-82,Rio Verde,Rio Ave,Naval,2005,Portuguese
28,28,Aurélio,D,"6'00""",12 04,03-10-82,Dijon,Rebordosa,Naval,2005,Portuguese
29,29,João Mendes,M,"5'10""",11 00,03-03-87,Figueira da Foz,None,Naval,2005,Portuguese
30,30,Solimar,M,"6'02""",12 00,16-09-75,Frutal,,Naval,2005,Portuguese
41,55,Adriano Pedro Bessa,D,5'08'',10 10,18-12-76,Valongo,Vitória Guimarães,Naval,2005,Portuguese
42,88,Pedro Santos,M,5'07'',11 07,28-06-76,Caracas,Boavista,Naval,2005,Portuguese
43,90,Leo Guerra,F,6'02'',13 03,11-07-76,Rio de Janeiro,Fluminense,Naval,2005,Portuguese
1,1,Pedro,G,5'11'',12 04,22-11-74,Paços de Ferreira,None,Paços de Ferreira,2005,Portuguese
2,2,Primo,D,5'07'',11 09,22-08-76,Guimarães,Moreirense,Paços de Ferreira,2005,Portuguese
3,3,Geraldo,D,6'00'',12 01,08-11-80,Póvoa do Varzim,Gil Vicente,Paços de Ferreira,2005,Portuguese
5,5,José Fonte,D,"6'02""",12 08,22-12-83,Penafiel,Benfica,Paços de Ferreira,2005,Portuguese
6,6,Paulo Sousa,M,5'09'',11 00,13-05-75,Lousada,Penafiel,Paços de Ferreira,2005,Portuguese
