,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
8,8,Zoltán Vitelki,M,"6'02""",13 01,13-09-70,Miskolc,Vác,Diósgyőr,2006,Hungarian
9,9,Milán Faggyas,F,"5'09""",11 03,01-06-89,Miskolc,None,Diósgyőr,2006,Hungarian
10,10,Foxi Kethevoama,M,"5'08""",10 10,30-05-86,Bangui,FC 105,Diósgyőr,2006,Hungarian
13,13,Richárd Rubint,D,"6'02""",12 11,28-06-80,Banská Bystrica,Bőcs,Diósgyőr,2006,Hungarian
14,14,Halidou Douva,F,"5'09""",10 12,02-02-86,Maroua,Sahel de Maroua,Diósgyőr,2006,Hungarian
16,16,Tibor Halgas,M,"5'11""",11 00,26-05-81,Budapest,Fehérvár,Diósgyőr,2006,Hungarian
18,18,Gábor Kerényi,D,"6'00""",11 11,07-09-87,Salgótarján,Újpest,Diósgyőr,2006,Hungarian
21,21,Szilárd Rebecsák,M,"5'09""",11 00,19-01-87,Sátoraljaújhely,Felcsút,Diósgyőr,2006,Hungarian
22,22,Ádám Kovács,M,"5'10""",10 10,19-04-89,Miskolc,Miskolci SI,Diósgyőr,2006,Hungarian
23,23,István Sipeki,M,"5'06""",10 03,17-02-79,Eger,Balaton FC,Diósgyőr,2006,Hungarian
25,25,Pál Szalma,G,"6'02""",12 00,12-03-82,Vásárosnamény,Nyírbátor,Diósgyőr,2006,Hungarian
41,66,Viktor Farkas,D,"6'01""",12 06,05-10-78,Phenjan,Pápa,Diósgyőr,2006,Hungarian
42,81,Attila Katona,M,"6'01""",12 00,16-06-81,Eger,Veszprém,Diósgyőr,2006,Hungarian
43,83,Attila Simon,F,"6'01""",12 04,04-02-83,Budapest,Fehérvár,Diósgyőr,2006,Hungarian
44,87,István Verpecz,G,"6'05""",13 10,04-02-87,Szikszó,Miskolci SI,Diósgyőr,2006,Hungarian
45,88,Tamás Huszák,M,"6'01""",12 00,02-10-88,Miskolc,Debreceni UN Kft.,Diósgyőr,2006,Hungarian
46,89,Gergő Menyhért,M,"6'02""",13 05,22-10-89,Miskolc,None,Diósgyőr,2006,Hungarian
47,,Gyula Hegedűs,D,"6'02""",12 08,25-02-80,Budapest,Debrecen,Diósgyőr,2006,Hungarian
1,1,Péter Erdei,G,"5'11""",12 00,13-09-86,,None,Fehérvár,2006,Hungarian
3,3,Zsolt Fehér,D,"6'03""",12 00,13-09-85,,Gázszer,Fehérvár,2006,Hungarian
4,4,Attila Mészáros,D,"6'00""",12 04,16-03-83,Budapest,Honvéd,Fehérvár,2006,Hungarian
6,6,Zoltán Schwarcz,M,"6'00""",12 06,18-05-74,,Siófok,Fehérvár,2006,Hungarian
7,7,Dávid  Disztl,F,"6'00""",12 08,05-01-85,,Honvéd,Fehérvár,2006,Hungarian
8,8,Norbert Lattenstein,M,"5'10""",10 12,13-02-84,,Mór,Fehérvár,2006,Hungarian
10,10,Zsolt Dvéri,M,"5'09""",11 11,12-08-76,,Seregélyes,Fehérvár,2006,Hungarian
12,12,Zsolt Sebők,G,"6'01""",13 01,03-04-79,,Győr,Fehérvár,2006,Hungarian
13,13,Gábor Kocsis,M,"6'01""",11 00,30-11-85,,Dunaújváros,Fehérvár,2006,Hungarian
14,14,Balázs Farkas,M,"5'10""",12 06,15-10-79,,Újpest,Fehérvár,2006,Hungarian
16,16,Ádám Csobánki,F,"6'02""",12 06,24-08-84,Budapest,Honvéd,Fehérvár,2006,Hungarian
17,17,Ákos Koller,D,"6'02""",12 13,04-09-74,,Siófok,Fehérvár,2006,Hungarian
18,18,Ferenc Horváth,F,"6'01""",12 04,06-05-73,Budapest,Diósgyőr,Fehérvár,2006,Hungarian
20,20,Mario Bozic,M,"5'11""",11 09,25-05-83,,Milicionar Belgrade,Fehérvár,2006,Hungarian
21,21,Jusuf Dajic,F,"5'11""",11 05,21-08-84,,Kamen Ingrad,Fehérvár,2006,Hungarian
22,22,Dániel Nagy,M,"5'08""",09 11,22-11-84,,None,Fehérvár,2006,Hungarian
25,25,Viktor Vadász,D,"6'01""",11 00,23-12-74,,MTK,Fehérvár,2006,Hungarian
26,26,Tibor Baranyai,D,"6'05""",14 02,29-04-78,Budapest,Honvéd,Fehérvár,2006,Hungarian
29,29,Dávid Mohl,D,"5'11""",11 07,28-04-85,,Admira Wacker,Fehérvár,2006,Hungarian
30,30,Ádám Viniczai,G,"6'04""",13 05,01-12-83,,Balatonlelle,Fehérvár,2006,Hungarian
31,31,Lajos Terjék,F,"5'11""",11 00,29-10-80,,EN Paralimni,Fehérvár,2006,Hungarian
33,33,Gábor Horváth,D,"6'02""",12 13,04-07-85,,Vasas,Fehérvár,2006,Hungarian
41,74,Julinho,M,"5'09""",11 03,25-02-74,,América-RJ,Fehérvár,2006,Hungarian
42,77,Attila Kuttor,D,"6'03""",13 08,29-05-70,,Balaton FC,Fehérvár,2006,Hungarian
1,1,Péter Molnár,G,"6'04""",12 11,14-12-83,Komarno,Komarno,Győr,2006,Hungarian
2,2,József Zsók,D,"6'00""",12 06,02-10-84,Szekszárd,Dunaújváros,Győr,2006,Hungarian
3,3,Zoltán Kovács,D,"6'04""",13 08,16-12-86,Budapest,None,Győr,2006,Hungarian
4,4,Szilárd Domanyik,D,"6'01""",12 13,19-06-87,Győr,None,Győr,2006,Hungarian
5,5,István Bank,M,"6'01""",12 11,14-04-84,Kapsovár,Kaposvár,Győr,2006,Hungarian
6,6,Róbert Varga,D,"6'02""",12 08,25-11-86,Győr,None,Győr,2006,Hungarian
7,7,Antal Jäkl,M,"5'11""",12 08,18-11-71,Siklós,Dunaferr,Győr,2006,Hungarian
8,8,Bojan Brnović,F,"5'10""",11 11,10-02-79,Podgorica,Debrecen,Győr,2006,Hungarian
9,9,Zsolt Müller,M,"5'09""",11 07,08-04-84,Nyíregyháza,Debrecen,Győr,2006,Hungarian
10,10,Ottó Vincze,M,"6'01""",13 05,29-08-74,Ózd,Zalaegerszeg,Győr,2006,Hungarian
11,11,Sasa Stevanovic,G,"6'05""",14 13,04-08-74,Kragujevac,OFK Belgrade,Győr,2006,Hungarian
12,12,András Gál,M,,,,,None,Győr,2006,Hungarian
13,13,Dávid Pákolicz,M,"6'01""",11 00,13-09-84,Kalocsa,None,Győr,2006,Hungarian
14,14,Dávid  Lajtos,M,"5'09""",10 08,28-05-84,Kalocsa,Dunaújváros,Győr,2006,Hungarian
15,15,József Rozsi,D,"5'10""",11 03,18-03-84,Baja,None,Győr,2006,Hungarian
17,17,János Mátyus,D,"6'04""",14 02,20-12-74,Győr,Admira Wacker,Győr,2006,Hungarian
18,18,Zoltán Böőr,M,"5'07""",10 03,14-08-78,Debrecen,Debrecen,Győr,2006,Hungarian
19,19,Péter Bajzát,F,"6'00""",12 08,22-06-81,Eger,RW Oberhausen,Győr,2006,Hungarian
20,20,Tibor Nyári,M,"6'02""",12 01,11-06-86,Győr,Csorna,Győr,2006,Hungarian
21,21,Ádám Dudás,M,"6'00""",12 04,12-02-89,Esztergom,None,Győr,2006,Hungarian
22,22,Csaba Somogyi,G,"6'03""",12 08,07-04-85,Dunaújváros,Gázszer,Győr,2006,Hungarian
23,23,Tibor Tokody,F,"5'11""",12 01,01-09-80,Budapest,Wuppertal,Győr,2006,Hungarian
25,25,Zsolt Szabó,F,"5'09""",11 00,30-04-86,Győr,None,Győr,2006,Hungarian
28,28,Zsolt Kiss,M,"6'02""",12 06,21-08-86,Győr,None,Győr,2006,Hungarian
32,32,Péter Stark,D,"6'04""",14 13,17-08-78,Kazincbarcika,Kocaelispor,Győr,2006,Hungarian
1,1,Iván Tóth,G,"6'01""",13 12,22-03-71,Budapest,Pápa,Honvéd,2006,Hungarian
2,2,József Mogyorósi,D,"6'00""",11 11,01-11-78,Budapest,Diósgyőr,Honvéd,2006,Hungarian
3,3,Mićo Smiljanić,D,"6'02""",12 00,04-09-74,Apatin,Mladost Apatin,Honvéd,2006,Hungarian
4,4,András László,D,"5'09""",11 11,16-08-76,Veszprém,Debrecen,Honvéd,2006,Hungarian
5,5,Angoua Brou  Benjamin,D,"5'10""",10 12,28-11-86,Anyama,Africa Sports,Honvéd,2006,Hungarian
6,6,Tibor Pomper,M,"6'02""",13 01,10-10-77,Budapest,Győr,Honvéd,2006,Hungarian
7,7,Gellért Ivancsics,M,"5'09""",11 09,23-02-87,Sopron,Sopron,Honvéd,2006,Hungarian
8,8,Edouard Ndjodo,F,"6'03""",13 01,25-09-85,Kumbo,Tatabánya,Honvéd,2006,Hungarian
9,9,Attila Dobos,M,"5'07""",10 03,24-11-78,Miskolc,Diósgyőr,Honvéd,2006,Hungarian
11,11,Sandro Tomić,G,"6'00""",12 08,29-10-72,Split,Debrecen,Honvéd,2006,Hungarian
13,13,Szabolcs Szeles,D,"6'00""",12 08,23-05-87,,None,Honvéd,2006,Hungarian
14,14,José Manuel Rivera,M,"5'10""",11 05,16-06-86,Guadalajara,Spartak Trnava,Honvéd,2006,Hungarian
15,15,András Debreceni,D,"6'02""",12 06,21-04-89,Nagykanizsa,None,Honvéd,2006,Hungarian
18,18,Abraham Guie Guie,F,"5'11""",11 00,25-07-86,San Pedro,Jomo Cosmos,Honvéd,2006,Hungarian
19,19,Diego,M,"5'09""",11 05,09-03-88,Americana,Itararé,Honvéd,2006,Hungarian
20,20,Dieng  Cheikh Abass,F,"6'00""",11 11,01-01-85,Saint Louis,St Louis Football Center,Honvéd,2006,Hungarian
21,21,Zoltán Hercegfalvi,F,"5'11""",12 04,31-12-79,Budapest,Slavia Prague,Honvéd,2006,Hungarian
23,23,Zoltán Vincze,D,"5'09""",10 10,23-12-74,Budapest,Fehérvár,Honvéd,2006,Hungarian
24,24,Norbert Zana,M,"5'10""",10 08,20-04-85,Budapest,MTK,Honvéd,2006,Hungarian
25,25,Tibor  Szabó,M,"5'07""",10 06,12-03-77,Zombor,Groclin Dyskobolia,Honvéd,2006,Hungarian
27,27,Gábor Koós,M,"5'08""",11 00,09-02-86,,None,Honvéd,2006,Hungarian
32,32,Ferenc Kocsis,F,"5'07""",10 06,31-01-89,,Délegyháza,Honvéd,2006,Hungarian
36,36,Szabolcs Schindler,D,"5'09""",12 00,26-10-74,Kecel,Pécs,Honvéd,2006,Hungarian
41,55,Igor Bogdanović,F,"6'00""",12 01,25-09-74,Novi Sad,Debrecen,Honvéd,2006,Hungarian
42,79,Genito,M,"5'08""",11 00,03-03-79,Maputo,CD Maxaquene,Honvéd,2006,Hungarian
1,1,Árpád Milinte,G,"5'11""",11 11,04-05-76,,Zalaegerszeg,Kaposvár,2006,Hungarian
2,2,Zsolt Radics,D,"5'09""",11 03,14-10-76,,NK Osijek,Kaposvár,2006,Hungarian
3,3,Attila Pintér,M,"5'10""",12 01,08-09-78,,Nyíregyháza,Kaposvár,2006,Hungarian
5,5,Péter Szakály,M,"6'00""",11 00,17-08-86,Nagyatád,Nagyatád,Kaposvár,2006,Hungarian
6,6,Róbert Kovácsevics,D,"5'10""",11 09,19-03-79,Sellye,Marcali,Kaposvár,2006,Hungarian
8,8,István Ribi,D,"6'00""",11 05,12-07-85,,MTK,Kaposvár,2006,Hungarian
9,9,André Alves,F,"5'11""",12 00,15-10-83,Dourados,Honvéd,Kaposvár,2006,Hungarian
11,11,Bojan Bozovic,F,"6'03""",13 03,03-02-85,Podgorica,Honvéd,Kaposvár,2006,Hungarian
13,13,Tamás Mező,D,"6'00""",12 04,19-06-74,Kaposvár,Veszprém,Kaposvár,2006,Hungarian
14,14,Lóránt Oláh,F,"5'11""",11 11,23-11-79,Zenta,Szolnok,Kaposvár,2006,Hungarian
15,15,Admir Suljić,D,"6'03""",13 03,23-02-81,,Nafta Lendava,Kaposvár,2006,Hungarian
16,16,Gábor Reszli,F,"5'10""",09 11,20-01-88,,None,Kaposvár,2006,Hungarian
17,17,Viktor Petrók,D,"6'01""",12 13,03-04-81,Kaposvár,Siófok,Kaposvár,2006,Hungarian
18,18,László Balogh,M,"5'11""",10 01,23-09-88,,None,Kaposvár,2006,Hungarian
22,22,Dusan Vasiljevic,M,"6'02""",12 00,07-05-80,,Békéscsaba,Kaposvár,2006,Hungarian
25,25,Béla Maróti,M,"5'10""",11 11,07-05-79,Veszprém,Kärnten,Kaposvár,2006,Hungarian
26,26,Tamás Grúz,D,"6'00""",11 07,08-11-85,,Szolnok,Kaposvár,2006,Hungarian
27,27,Dénes Szakály,F,"5'10""",10 03,15-03-88,,Nagytád,Kaposvár,2006,Hungarian
28,28,Krisztián Zahorecz,D,"6'02""",13 01,28-10-75,Szarvas,Kecskemét,Kaposvár,2006,Hungarian
29,29,Zoltán Kovács,G,"6'03""",13 05,29-10-84,,Bodajk,Kaposvár,2006,Hungarian
1,1,Zoltán Végh,G,"6'01""",14 02,07-04-71,Veszprém,Vasas,MTK,2006,Hungarian
3,3,Attila Kriston,M,"6'05""",14 07,06-06-75,,Kaposvár,MTK,2006,Hungarian
5,5,Béla Balogh,D,"6'01""",12 08,30-12-84,,BFC,MTK,2006,Hungarian
7,7,Péter Czvitkovics,M,"5'10""",12 00,10-02-83,,Videoton,MTK,2006,Hungarian
9,9,András Pál,F,"5'10""",11 00,19-08-85,,Vasas,MTK,2006,Hungarian
11,11,András Selei,M,"5'10""",11 07,05-05-85,,Zalaegerszeg,MTK,2006,Hungarian
13,13,Ádám Hrepka,F,"6'00""",11 05,15-04-87,,Újpest,MTK,2006,Hungarian
15,15,Levente Horváth,M,"5'09""",10 10,13-04-82,,Újpest,MTK,2006,Hungarian
16,16,Ádám Pintér,D,"6'03""",13 05,12-06-88,,None,MTK,2006,Hungarian
17,17,László Zsidai,M,"5'10""",11 03,16-07-86,,Haladás,MTK,2006,Hungarian
18,18,Krisztián Németh,F,"5'10""",11 05,05-01-89,,Győr,MTK,2006,Hungarian
19,19,József Kanta,F,"5'10""",12 11,24-03-84,,Ajka,MTK,2006,Hungarian
20,20,Mladen Lambulic,D,"6'00""",12 08,09-07-72,,Zeta Golubovci,MTK,2006,Hungarian
21,21,Gábor Bori,M,"5'10""",11 00,16-01-84,,Győr,MTK,2006,Hungarian
22,22,István Rodenbücher,D,"6'00""",12 04,22-02-84,,Szekszárd,MTK,2006,Hungarian
24,24,Zoltán Pollák,D,"5'10""",11 09,13-01-84,,Kazincbarcika,MTK,2006,Hungarian
26,26,Milán Balikó,G,"5'11""",12 08,25-11-89,,Haladás,MTK,2006,Hungarian
27,27,Péter Bonifert,M,"5'09""",11 09,04-07-85,,Vasas,MTK,2006,Hungarian
28,28,Gábor Urbán,F,"5'08""",12 01,30-12-84,,Ferencváros,MTK,2006,Hungarian
29,29,Zoltán Szatmári,G,"6'00""",12 00,02-05-79,,Dabas,MTK,2006,Hungarian
30,30,Roland Lipcsei,M,"6'02""",13 01,19-01-84,,Békéscsaba,MTK,2006,Hungarian
1,1,Attila Kovács,G,"6'00""",12 11,17-02-81,,Balassagyarmat,Paks,2006,Hungarian
2,2,Zoltán Molnár,D,"5'07""",10 03,04-11-73,,Vasas,Paks,2006,Hungarian
3,3,Miklós Salamon,D,"6'04""",13 03,30-11-74,,Vasas,Paks,2006,Hungarian
4,4,Ferenc Benedeczki,D,"5'10""",11 05,29-08-75,,Bonyhád,Paks,2006,Hungarian
5,5,Attila Fehér,D,"6'02""",13 12,07-04-74,,Videoton,Paks,2006,Hungarian
6,6,János Zováth,M,"5'10""",11 09,25-02-77,,Vasas,Paks,2006,Hungarian
7,7,Tamás Báló,M,"5'08""",10 10,12-01-84,,Dunaferr,Paks,2006,Hungarian
8,8,László Varga,F,"6'00""",14 11,28-08-68,,Érd,Paks,2006,Hungarian
9,9,Tamás Csehi,D,"6'00""",12 00,06-02-84,,Pécs,Paks,2006,Hungarian
10,10,Tamás Kiss,M,"5'11""",12 13,27-09-79,,Hévíz,Paks,2006,Hungarian
11,11,Viktor Hanák,D,"6'01""",12 04,26-10-77,,Győr,Paks,2006,Hungarian
13,13,Dániel Böde,M,"6'03""",13 03,24-10-86,,None,Paks,2006,Hungarian
14,14,Péter Barics,D,"6'01""",12 06,02-10-80,,Szekszárd,Paks,2006,Hungarian
15,15,Péter Tóth,D,"6'02""",12 08,11-06-80,,Őcsény,Paks,2006,Hungarian
16,16,Tibor Heffler,M,"5'11""",11 11,17-05-87,,Dunaferr,Paks,2006,Hungarian
17,17,Gábor Bardi,F,"6'01""",13 03,13-05-82,,Szolnok,Paks,2006,Hungarian
18,18,Iván Balaskó,M,"6'00""",12 11,14-10-79,Budapest,Pécs,Paks,2006,Hungarian
19,19,István Mészáros,M,"5'06""",09 13,03-03-80,,Szekszárd,Paks,2006,Hungarian
20,20,Attila Buzás,M,"5'06""",09 11,31-01-74,,Dunaferr,Paks,2006,Hungarian
22,22,László Bita,G,"6'01""",12 08,14-08-67,,Dunaújváros,Paks,2006,Hungarian
23,23,Ferenc Kóczián,D,"5'09""",10 08,08-07-78,,Pécs,Paks,2006,Hungarian
25,25,Sándor Ambrus,D,"5'06""",09 08,18-04-86,,MTK,Paks,2006,Hungarian
26,26,Gábor Tamási,M,"5'10""",12 13,26-08-81,,Dunaferr,Paks,2006,Hungarian
28,28,Péter Pokorni,G,"6'04""",13 05,22-11-89,,None,Paks,2006,Hungarian
41,49,Sándor Horváth,D,"6'01""",11 11,10-09-73,,Érd,Paks,2006,Hungarian
42,82,Zsolt Vizdár,D,"6'01""",13 01,12-02-82,,Kaposvár,Paks,2006,Hungarian
43,83,Miklós Belényesi,F,"6'02""",12 11,15-05-83,,Dunaújváros,Paks,2006,Hungarian
1,1,Roland Herbert,G,"6'02""",13 10,16-07-76,Pécs,Komló,Pécs,2006,Hungarian
3,3,János Sipos,M,"5'11""",11 05,10-09-73,Szigetvár,PVSK,Pécs,2006,Hungarian
6,6,László Tamás,D,"6'04""",13 05,18-01-88,Gyergyószentmiklós,None,Pécs,2006,Hungarian
9,9,Zoltán Laki,F,"5'10""",11 00,20-12-85,Pécs,Szentlőrinc,Pécs,2006,Hungarian
10,10,Dávid Luczek,M,"6'00""",14 00,04-08-88,Pécs,None,Pécs,2006,Hungarian
11,11,Árpád Kulcsár,M,"5'10""",11 00,07-10-74,Pécs,Sopron,Pécs,2006,Hungarian
13,13,Péter Horváth,F,"5'11""",12 01,06-07-84,Budapest,PVSK,Pécs,2006,Hungarian
14,14,József Szabados,D,"5'09""",10 10,02-12-71,Budapest,Sopron,Pécs,2006,Hungarian
15,15,Zoltán Tóth,M,"5'09""",10 08,12-07-83,Szekszárd,Kozmármisleny,Pécs,2006,Hungarian
16,16,Csaba Sólyom,G,"6'02""",12 13,29-06-80,Pécs,Ferencváros,Pécs,2006,Hungarian
18,18,Levente Lantos,M,"6'00""",12 08,26-07-80,Pécs,Komló,Pécs,2006,Hungarian
19,19,Endre Bajúsz,D,"6'03""",12 13,21-10-76,Zenta,Szolnok,Pécs,2006,Hungarian
20,20,Zsolt Szekeres,D,"6'00""",12 08,12-07-75,Székesfehérvár,Kispest-Honvéd,Pécs,2006,Hungarian
21,21,Cedomir Pavicevic,M,"5'10""",11 09,23-05-78,Subotica,OFK Belgrade,Pécs,2006,Hungarian
22,22,Zoltán Varga,F,"6'03""",13 05,05-11-80,Budapest,Jászapáti,Pécs,2006,Hungarian
24,24,János Győri,D,"6'02""",12 13,10-09-76,Komló,Sopron,Pécs,2006,Hungarian
25,25,Zsolt Horváth,F,"6'00""",11 09,19-05-88,Pécs,None,Pécs,2006,Hungarian
26,26,Dávid Wittrédi,F,"5'09""",10 06,17-06-87,Pécs,Szentlőrinc,Pécs,2006,Hungarian
27,27,Baranabás Sztipánovics,F,"6'02""",,02-07-74,Siklós,Nyíregyháza,Pécs,2006,Hungarian
28,28,Zoltán Finta,D,"6'01""",12 08,17-09-79,Kaposvár,Andocs,Pécs,2006,Hungarian
29,29,Zsolt Kalmár,M,"5'09""",11 05,12-04-88,,None,Pécs,2006,Hungarian
30,30,Roland Racskó,D,"5'08""",10 08,27-02-89,Pécs,None,Pécs,2006,Hungarian
32,32,Loránd Szatmári,M,"5'10""",10 06,03-10-88,Petrozsény,None,Pécs,2006,Hungarian
33,33,Árpád Nógrádi,F,"6'00""",12 06,14-03-83,Balassagyarmat,Paks,Pécs,2006,Hungarian
36,36,Illés Hajdú,,"5'09""",10 12,04-09-88,Budapest,None,Pécs,2006,Hungarian
41,74,András Dienes,D,"5'10""",12 06,15-10-74,Pécs,Győr,Pécs,2006,Hungarian
42,77,Krisztián Pest,M,"5'11""",12 04,07-05-75,Mohács,Apop Paphos,Pécs,2006,Hungarian
43,80,Tihamér Lukács,M,"5'11""",12 01,18-07-80,Csikszereda,União da Madeira,Pécs,2006,Hungarian
1,1,Dániel Illyés,G,"6'02""",13 08,19-09-82,,Vasas,REAC,2006,Hungarian
2,2,Balázs Dinka,D,"5'09""",11 00,03-11-76,,Dunakeszi,REAC,2006,Hungarian
3,3,Csaba Regedei,D,"5'09""",12 11,16-01-83,Oroszlány,Győr,REAC,2006,Hungarian
4,4,Zsolt Makra,D,"6'00""",12 08,24-05-82,Szeged,REAC,REAC,2006,Hungarian
5,5,Balázs Sallai,M,"5'09""",10 10,24-09-79,Várpalotán,Kecskemét,REAC,2006,Hungarian
6,6,Balázs Schrancz,M,"6'00""",12 01,07-08-77,,Honvéd,REAC,2006,Hungarian
7,7,Gergő Cseri,M,"6'02""",12 13,17-01-82,Budapest,Újpest,REAC,2006,Hungarian
8,8,Vince Kapcsos,M,"6'00""",12 13,15-10-81,,Újpest,REAC,2006,Hungarian
9,9,Károly  Kovacsics,F,"6'02""",11 11,13-09-81,,Felcsút,REAC,2006,Hungarian
10,10,Gábor Torma,F,"6'00""",13 05,01-08-76,Dunaújváros,Zalaegerszeg,REAC,2006,Hungarian
11,11,Krisztián Nyerges,F,"6'01""",11 11,26-09-77,Budapest,BVSC,REAC,2006,Hungarian
13,13,Tamás Németh,D,"5'07""",10 10,30-04-81,,Újpest,REAC,2006,Hungarian
14,14,Balázs Kovács,M,"5'09""",12 01,11-06-79,Budapest,Videoton,REAC,2006,Hungarian
15,15,Tibor Virágh,D,"6'00""",11 09,20-10-77,Miskolc,Tiszaújváros,REAC,2006,Hungarian
17,17,Gábor Horváth,D,"5'11""",12 01,10-07-83,Budapest,Bodajk FC,REAC,2006,Hungarian
20,20,Olivér Pusztai,D,"6'01""",13 01,14-10-81,Szombathely,MTK,REAC,2006,Hungarian
21,21,Sándor Török,F,"5'05""",09 04,07-08-81,,BKV Előre,REAC,2006,Hungarian
22,22,Attila Polonkai,M,"5'10""",11 11,12-06-79,Budapest,Újpest,REAC,2006,Hungarian
23,23,Tamás Somorjai,M,"5'11""",11 11,12-01-80,,Sopron,REAC,2006,Hungarian
24,24,Norbert Tóth,M,"5'10""",11 09,11-08-76,,Újpest,REAC,2006,Hungarian
26,26,Balázs Farkas,G,"6'00""",13 01,02-11-78,Budapest,Sopron,REAC,2006,Hungarian
36,36,Tamás Floszmann,G,"6'00""",12 00,08-02-88,,Újpest,REAC,2006,Hungarian
1,1,Márk Heinrich,G,"6'01""",12 08,22-06-89,,None,Sopron,2006,Hungarian
3,3,Marius Adrian Radu,D,"6'03""",13 03,01-06-77,Iernut,Arges Pitesti,Sopron,2006,Hungarian
5,5,Ion Ibric,D,"5'11""",12 00,27-05-74,,Liberty Salonta,Sopron,2006,Hungarian
6,6,István Sira,F,"6'00""",12 04,18-02-76,,Debrecen,Sopron,2006,Hungarian
7,7,András Horváth,M,"5'11""",12 11,06-08-80,,Haladás,Sopron,2006,Hungarian
8,8,Róbert Feczesin,F,"6'02""",12 06,22-02-86,,Újpest,Sopron,2006,Hungarian
9,9,Cristian Cigan,F,"6'00""",11 11,15-05-87,,Liberty Salonta,Sopron,2006,Hungarian
10,10,Georgi Korudjiev,M,"5'05""",10 10,02-03-88,,Levski Sofia,Sopron,2006,Hungarian
12,12,Tamás Takács,G,"6'01""",12 11,05-09-79,Szombathely,Honvéd,Sopron,2006,Hungarian
13,13,Pál Lázár,D,"6'01""",12 01,11-03-88,,None,Sopron,2006,Hungarian
