,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
30,30,Zoltán Kiss,M,"6'00""",12 06,18-08-80,Püspökladány,Germinal Beerschot,Debrecen,2007,Hungarian
33,33,Varga József,M,,,06-06-88,Debrecen,DSI,Debrecen,2007,Hungarian
37,37,Lucas Marcolini,M,"5'09""",08 00,06-05-89,Cornélio Procópio,Atlético Paranaense,Debrecen,2007,Hungarian
40,40,Dorge Rostand Kouemaha,F,"6'04""",13 05,28-06-83,,Tatabánya,Debrecen,2007,Hungarian
41,55,Péter Szakály,M,"6'00""",11 00,17-08-86,Nagyatád,Kaposvár,Debrecen,2007,Hungarian
42,77,Péter Czvitkovics,M,"5'10""",12 00,10-02-83,Székesfehérvár,MTK,Debrecen,2007,Hungarian
43,87,István Verpecz,G,"6'05""",13 10,04-02-87,Szikszó,Diósgyőr,Debrecen,2007,Hungarian
44,88,Tamás Huszák,M,"6'01""",12 00,02-10-88,Miskolc,Diósgyőr,Debrecen,2007,Hungarian
1,1,Zsolt Dénes,G,"6'02""",12 00,14-02-83,Szeged,Algyő,Diósgyőr,2007,Hungarian
2,2,Norbert Kállai,D,"6'02""",13 03,06-03-84,Cegléd,Hévíz,Diósgyőr,2007,Hungarian
3,3,Norbert Elek,D,"6'03""",13 03,27-03-77,Körmend,Vasas,Diósgyőr,2007,Hungarian
4,4,Gergely Vida,D,,,08-04-88,,Tisza Volán Szeged,Diósgyőr,2007,Hungarian
5,5,Vilmos Sebők,D,"6'03""",12 13,13-06-73,Budapest,Zalaegerszeg,Diósgyőr,2007,Hungarian
6,6,Zoltán Pintér,M,"5'07""",11 00,23-11-77,Budapest,Sopron,Diósgyőr,2007,Hungarian
7,7,Béla Lakatos,M,"6'02""",12 11,26-09-84,Salgótarján,Kaposvölgye,Diósgyőr,2007,Hungarian
8,8,Zoltán Vitelki,M,"6'02""",13 01,13-09-70,Miskolc,Vác,Diósgyőr,2007,Hungarian
9,9,Attila Simon,F,"6'01""",12 04,04-02-83,Budapest,Fehérvár,Diósgyőr,2007,Hungarian
11,11,Dane Trbović,M,"5'10""",11 01,15-04-86,,Vodovac,Diósgyőr,2007,Hungarian
14,14,Djordje Kamber,M,"6'00""",12 00,20-11-83,Kragujevac,eljezničar,Diósgyőr,2007,Hungarian
16,16,Gábor Kerényi,D,"6'00""",11 11,07-09-87,Salgótarján,Újpest,Diósgyőr,2007,Hungarian
18,18,Tamás Nagy,F,"5'08""",09 13,30-07-87,,Lompard Pápa,Diósgyőr,2007,Hungarian
19,19,Norbert Lipusz,M,"5'07""",09 08,23-04-86,Miskolc,None,Diósgyőr,2007,Hungarian
21,21,Gonzalo Cardozo,F,,,10-01-84,,Estudiantes de Mérida,Diósgyőr,2007,Hungarian
23,23,Florin  Pelecaci,M,"5'08""",10 01,06-01-80,Baia-Mare,Progresul Bucureşti,Diósgyőr,2007,Hungarian
24,24,Dávid Kleiber,F,"6'01""",12 08,09-01-90,Miskolc,None,Diósgyőr,2007,Hungarian
26,26,László Köteles,G,"6'01""",13 03,01-09-84,Szeged,Vác,Diósgyőr,2007,Hungarian
27,27,Tamás Szélpál,M,,,11-07-87,,Tisza Volán Szeged,Diósgyőr,2007,Hungarian
28,28,Aladár Virágh,D,"5'11""",11 05,19-02-83,Debrecen,Debrecen,Diósgyőr,2007,Hungarian
29,29,Kassim Guyazou,M,"5'09""",11 00,07-01-82,Lomé,Etoile Filante,Diósgyőr,2007,Hungarian
33,33,Gyula Hegedűs,D,"6'02""",12 08,25-02-80,Budapest,Debrecen,Diósgyőr,2007,Hungarian
41,66,István Kövesfalvi,G,"6'03""",13 05,05-12-68,Budapest,Tatabánya,Diósgyőr,2007,Hungarian
42,69,József Mogyorósi,D,"6'00""",11 11,01-11-78,Budapest,Honvéd,Diósgyőr,2007,Hungarian
43,99,Kazuo Homma,F,"5'09""",11 00,17-03-80,Tokyo,Tisza Volán Szeged,Diósgyőr,2007,Hungarian
1,1,Zsolt Sebők,G,"6'01""",13 01,03-04-79,,Győr,Fehérvár,2007,Hungarian
2,2,Mihajlo Denisov,D,"6'03""",13 12,03-10-85,,Illichivets Mariupol,Fehérvár,2007,Hungarian
3,3,Gábor Horváth,D,"6'02""",12 13,04-07-85,,Vasas,Fehérvár,2007,Hungarian
4,4,Dávid Mohl,D,"5'11""",11 07,28-04-85,,Admira Wacker,Fehérvár,2007,Hungarian
5,5,Ákos Koller,D,"6'02""",12 13,04-09-74,,Siófok,Fehérvár,2007,Hungarian
6,6,Tamás Sifter,M,"6'01""",13 03,03-03-81,Sopron,Sopron,Fehérvár,2007,Hungarian
7,7,Péter Simek,M,"6'00""",12 13,30-01-80,Mór,Politehnica Timişoara,Fehérvár,2007,Hungarian
8,8,Attila Polonkai,M,"5'10""",11 11,12-06-79,Budapest,REAC,Fehérvár,2007,Hungarian
9,9,Illés Sitku,F,"5'10""",11 07,05-02-78,Budapest,Ankaraspor,Fehérvár,2007,Hungarian
10,10,Zsolt Dvéri,M,"5'09""",11 11,12-08-76,,Seregélyes,Fehérvár,2007,Hungarian
11,11,Jusuf Dajic,F,"5'11""",11 05,21-08-84,,Kamen Ingrad,Fehérvár,2007,Hungarian
12,12,Viktor Németh,G,"6'01""",13 01,21-04-77,,Nyíregyháza,Fehérvár,2007,Hungarian
13,13,Gábor Kocsis,M,"6'01""",11 00,30-11-85,,Dunaújváros,Fehérvár,2007,Hungarian
14,14,Balázs Farkas,M,"5'10""",12 06,15-10-79,,Újpest,Fehérvár,2007,Hungarian
15,15,Dániel Nagy,M,"5'08""",09 11,22-11-84,,None,Fehérvár,2007,Hungarian
16,16,Norbert Lattenstein,M,"5'10""",10 12,13-02-84,,Mór,Fehérvár,2007,Hungarian
17,17,István Sándor,M,"5'08""",10 10,04-01-86,,Tatabánya,Fehérvár,2007,Hungarian
18,18,Ádám Csobánki,F,"6'02""",12 06,24-08-84,Budapest,Honvéd,Fehérvár,2007,Hungarian
19,19,Péter Lelkes,F,,,01-04-90,Székesfehérvár,None,Fehérvár,2007,Hungarian
20,20,Pál Lázár,D,"6'01""",12 11,11-03-88,,Liberty Salonta,Fehérvár,2007,Hungarian
21,21,Géza Gulyás,M,"5'10""",11 05,10-12-87,,Integrál-DAC,Fehérvár,2007,Hungarian
23,23,Zsolt Fehér,D,"6'03""",12 00,13-09-85,,Gázszer,Fehérvár,2007,Hungarian
24,24,András  Fejes,D,"6'02""",12 06,26-08-88,Székesfehervar,None,Fehérvár,2007,Hungarian
25,25,Viktor Vadász,D,"6'01""",11 00,23-12-74,,MTK,Fehérvár,2007,Hungarian
26,26,Roman  Drabenyuk,F,"5'10""",11 03,14-08-83,,Helios Kharkiv,Fehérvár,2007,Hungarian
30,30,Viktor Bölcsföldi,F,"6'00""",12 08,10-04-88,,None,Fehérvár,2007,Hungarian
31,31,Péter  Halasi,G,"6'03""",12 13,08-05-90,Székesfehérvár,None,Fehérvár,2007,Hungarian
41,,Attila Fekete,D,"5'11""",12 06,21-07-87,,None,Fehérvár,2007,Hungarian
42,,József Kakas,D,"6'01""",12 08,06-12-87,,None,Fehérvár,2007,Hungarian
43,,Attila Mészáros,D,"6'00""",12 04,16-03-83,Budapest,Honvéd,Fehérvár,2007,Hungarian
44,,Ádám Horváth,M,"5'07""",10 01,16-04-87,,None,Fehérvár,2007,Hungarian
45,,Milán Pálfi,M,"5'11""",12 00,03-02-87,,None,Fehérvár,2007,Hungarian
1,1,Sasa Stevanovic,G,"6'05""",14 13,04-08-74,Kragujevac,OFK Belgrade,Győr,2007,Hungarian
2,2,Zsolt Kiss,D,"6'02""",12 06,21-08-86,Győr,None,Győr,2007,Hungarian
3,3,Zoltán Kovács,D,"6'04""",13 08,16-12-86,Budapest,None,Győr,2007,Hungarian
4,4,Szilárd Domanyik,D,"6'01""",12 13,19-06-87,Győr,None,Győr,2007,Hungarian
5,5,István Bank,M,"6'01""",12 11,14-04-84,Kapsovár,Kaposvár,Győr,2007,Hungarian
6,6,Róbert Varga,D,"6'02""",12 08,25-11-86,Győr,None,Győr,2007,Hungarian
7,7,Antal Jäkl,M,"5'11""",12 08,18-11-71,Siklós,Dunaferr,Győr,2007,Hungarian
8,8,György Józsi,M,"6'00""",11 00,31-01-83,Zalaegerszeg,Zalaegerszeg,Győr,2007,Hungarian
9,9,Zoltán Böőr,M,"5'07""",10 03,14-08-78,Debrecen,Debrecen,Győr,2007,Hungarian
11,11,Bojan Brnović,F,"5'10""",11 11,10-02-79,Podgorica,Debrecen,Győr,2007,Hungarian
12,12,László Varga,M,"6'00""",12 01,25-08-87,Csorna,None,Győr,2007,Hungarian
13,13,Dávid Pákolicz,M,"6'01""",11 00,13-09-84,Kalocsa,None,Győr,2007,Hungarian
14,14,Dániel Völgyi,M,"6'01""",11 11,07-06-87,Szeged,Újpest,Győr,2007,Hungarian
17,17,Rufolf Urban,M,"6'01""",11 09,01-03-80,Koice,Inter Bratislava,Győr,2007,Hungarian
19,19,Péter Bajzát,F,"6'00""",12 08,22-06-81,Eger,RW Oberhausen,Győr,2007,Hungarian
21,21,Ádám Dudás,M,"6'00""",12 04,12-02-89,Esztergom,None,Győr,2007,Hungarian
23,23,Tibor Tokody,F,"5'11""",12 01,01-09-80,Budapest,Wuppertal,Győr,2007,Hungarian
25,25,Balázs Nikolov,M,"5'11""",11 00,04-07-77,Bonyhád,HamKam,Győr,2007,Hungarian
26,26,Zoran upić,D,"6'03""",13 05,21-07-84,Belgrade,Beanija,Győr,2007,Hungarian
28,28,Eyah Eugene Fomumbod,D,"6'02""",13 08,22-02-85,,Siófok,Győr,2007,Hungarian
29,29,Tamás Koltai,M,"6'00""",12 04,30-04-87,Győr,None,Győr,2007,Hungarian
30,30,Imre Csermelyi,F,"6'03""",13 08,29-08-88,Kapuvár,None,Győr,2007,Hungarian
31,31,Péter Molnár,G,"6'04""",12 11,14-12-83,Komarno,Komarno,Győr,2007,Hungarian
32,32,Péter Stark,D,"6'04""",14 13,17-08-78,Kazincbarcika,Kocaelispor,Győr,2007,Hungarian
33,33,Arsène  Copa,F,,,07-06-88,,Mangasport,Győr,2007,Hungarian
41,55,Zoltán Varga,G,"6'01""",12 13,19-08-77,Jászberény,Sopron,Győr,2007,Hungarian
1,1,Iván Tóth,G,"6'01""",13 12,22-03-71,Budapest,Pápa,Honvéd,2007,Hungarian
4,4,Yusuf Adewunmi,M,"5'10""",12 13,05-11-82,Hamburg,Artmedia Petralka,Honvéd,2007,Hungarian
5,5,Angoua Brou  Benjamin,D,"5'10""",10 12,28-11-86,Anyama,Africa Sports,Honvéd,2007,Hungarian
6,6,Tibor Pomper,M,"6'02""",13 01,10-10-77,Budapest,Győr,Honvéd,2007,Hungarian
7,7,Gellért Ivancsics,M,"5'09""",11 09,23-02-87,Sopron,Sopron,Honvéd,2007,Hungarian
8,8,Pascal Borel,G,"6'03""",14 00,26-09-78,Karlsruhe,LR Ahlen,Honvéd,2007,Hungarian
9,9,Attila Dobos,M,"5'07""",10 03,24-11-78,Miskolc,Diósgyőr,Honvéd,2007,Hungarian
11,11,Róbert Zsolnai,F,"6'03""",12 13,11-04-82,Budapest,Debrecen,Honvéd,2007,Hungarian
13,13,Dieng  Cheikh Abass,F,"6'00""",11 11,01-01-85,Saint Louis,St Louis Football Center,Honvéd,2007,Hungarian
14,14,Gábor Vincze,M,"6'02""",13 00,07-09-76,Ózd,Ethnikos Achnas,Honvéd,2007,Hungarian
18,18,Abraham Guie Guie,F,"5'11""",11 00,25-07-86,San Pedro,Jomo Cosmos,Honvéd,2007,Hungarian
19,19,Diego,M,"5'09""",11 05,09-03-88,Americana,Itararé,Honvéd,2007,Hungarian
20,20,Mićo  Smiljanić,D,"6'02""",12 00,04-09-74,Apatin,Mladost Apatin,Honvéd,2007,Hungarian
21,21,Zoltán Hercegfalvi,F,"5'11""",12 04,31-12-79,Budapest,Slavia Prague,Honvéd,2007,Hungarian
22,22,Zsolt Bárányos,M,"6'01""",12 01,15-12-75,Budapest,Asteras Tripolis,Honvéd,2007,Hungarian
23,23,Zoltán Vincze,D,"5'09""",10 10,23-12-74,Budapest,Fehérvár,Honvéd,2007,Hungarian
24,24,László Bojtor,M,"6'04""",13 10,17-09-85,Budapest,None,Honvéd,2007,Hungarian
25,25,Attila Fritz,M,"5'05""",09 13,17-07-86,Budapest,Budapesti Erőmű,Honvéd,2007,Hungarian
26,26,Ferenc Szőllősi,M,,,17-04-88,Budapest,III.ker,Honvéd,2007,Hungarian
27,27,Gábor Koós,M,"5'08""",11 00,09-02-86,Budapest,None,Honvéd,2007,Hungarian
28,28,Veledar Esad,M,"5'11""",12 00,04-01-84,Munich,Fehérvár,Honvéd,2007,Hungarian
29,29,Ákos Takács,M,"6'01""",12 08,14-02-82,Budapest,Vejle,Honvéd,2007,Hungarian
30,30,Csaba Varga,F,,,14-10-88,Budapest,Újpest,Honvéd,2007,Hungarian
31,31,Balázs Berdó,M,"5'09""",11 00,25-05-82,Pécs,Digenis Morphou,Honvéd,2007,Hungarian
41,55,Norbert Palásthy,F,"6'04""",14 02,10-02-81,,Vác,Honvéd,2007,Hungarian
42,66,Tamás Filó,D,"6'02""",13 03,06-12-79,,Tatabánya,Honvéd,2007,Hungarian
43,71,George  Gebro,D,"5'08""",11 09,13-09-81,Monrovia,Ethnikos  Achnas,Honvéd,2007,Hungarian
44,79,Genito,M,"5'08""",11 00,03-03-79,Maputo,CD Maxaquene,Honvéd,2007,Hungarian
1,1,Árpád Milinte,G,"5'11""",11 11,04-05-76,Kaposvár,Zalaegerszeg,Kaposvár,2007,Hungarian
3,3,Attila Pintér,M,"5'10""",12 01,08-09-78,Budapest,Nyíregyháza,Kaposvár,2007,Hungarian
4,4,András Márton,D,,,15-12-88,Kaposvár,None,Kaposvár,2007,Hungarian
5,5,Nemanja  Obric,M,"6'02""",12 01,15-04-84,,Crevena  Zvezda,Kaposvár,2007,Hungarian
6,6,Róbert Kovácsevics,D,"5'10""",11 09,19-03-79,Sellye,Marcali,Kaposvár,2007,Hungarian
7,7,Norbert Graszl,F,,,17-02-87,,Balatonlelle,Kaposvár,2007,Hungarian
8,8,István Ribi,D,"6'00""",11 05,12-07-85,,MTK,Kaposvár,2007,Hungarian
9,9,André Alves,F,"5'11""",12 00,15-10-83,Dourados,Honvéd,Kaposvár,2007,Hungarian
11,11,Bojan Bozović,F,"6'03""",13 03,03-02-85,Podgorica,Honvéd,Kaposvár,2007,Hungarian
13,13,Nemanja  Nikolic,F,"5'11""",12 06,31-12-87,,Kaposvölgye,Kaposvár,2007,Hungarian
14,14,Lóránt Oláh,F,"5'11""",11 11,23-11-79,Zenta,Szolnok,Kaposvár,2007,Hungarian
16,16,Gábor Reszli,F,"5'10""",09 11,20-01-88,,None,Kaposvár,2007,Hungarian
17,17,Viktor Petrók,D,"6'01""",12 13,03-04-81,Kaposvár,Siófok,Kaposvár,2007,Hungarian
18,18,László Balogh,M,"5'11""",10 01,23-09-88,,None,Kaposvár,2007,Hungarian
19,19,Krisztián Pest,M,"5'11""",12 04,07-05-75,Mohács,Pécs,Kaposvár,2007,Hungarian
20,20,Szabolcs Androsics,M,,,22-11-87,,Nagybajom,Kaposvár,2007,Hungarian
21,21,Károly Graszl,D,"6'04""",11 09,08-01-85,,Balatonlelle,Kaposvár,2007,Hungarian
22,22,Szabolcs Szeles,D,,,23-05-87,,Jászberény,Kaposvár,2007,Hungarian
24,24,Dénes Szakály,F,"5'10""",10 03,15-03-88,Nagyatád,Nagyatád,Kaposvár,2007,Hungarian
25,25,Béla Maróti,M,"5'10""",11 11,07-05-79,Veszprém,Kärnten,Kaposvár,2007,Hungarian
26,26,Tamás Grúz,D,"6'00""",11 07,08-11-85,,Szolnok,Kaposvár,2007,Hungarian
27,27,László Horváth,G,"6'02""",12 13,23-02-88,,None,Kaposvár,2007,Hungarian
28,28,Krisztián Zahorecz,D,"6'02""",13 01,28-10-75,Szarvas,Kecskemét,Kaposvár,2007,Hungarian
29,29,Zoltán Kovács,G,"6'03""",13 05,29-10-84,,Bodajk,Kaposvár,2007,Hungarian
1,1,Zoltán Végh,G,"6'01""",14 02,07-04-71,Veszprém,Vasas,MTK,2007,Hungarian
2,2,Máté Pátkai,M,"5'08""",09 11,06-03-88,,BVSC,MTK,2007,Hungarian
3,3,Adrián Szekeres,D,"6'03""",12 01,21-04-89,,Újpest,MTK,2007,Hungarian
4,4,Dániel Vadnai,M,,,19-02-88,,None,MTK,2007,Hungarian
5,5,András Vági,D,,,25-12-88,,None,MTK,2007,Hungarian
6,6,Ádám Szabó,M,"5'11""",11 03,02-01-88,,BVSC,MTK,2007,Hungarian
7,7,Tamás Kulcsár,F,"6'01""",11 07,13-10-82,,Vác,MTK,2007,Hungarian
8,8,Tamás Kecskés,M,"5'09""",11 03,15-01-86,,None,MTK,2007,Hungarian
9,9,András Pál,F,"5'10""",11 00,19-08-85,,Vasas,MTK,2007,Hungarian
11,11,István Ladóczki,M,"5'11""",11 03,11-01-86,,None,MTK,2007,Hungarian
12,12,László Lencse,F,,,02-07-88,,Gyírmót,MTK,2007,Hungarian
13,13,Ádám Hrepka,F,"6'00""",11 05,15-04-87,Szeged,Újpest,MTK,2007,Hungarian
14,14,Attila Busai,M,,,21-01-89,Budapest,None,MTK,2007,Hungarian
15,15,Levente Horváth,M,"5'09""",10 10,13-04-82,,Újpest,MTK,2007,Hungarian
17,17,László Zsidai,M,"5'10""",11 03,16-07-86,Szombathely,Haladás,MTK,2007,Hungarian
18,18,Endre Bajúsz,D,"6'03""",12 13,21-10-76,Zenta,Pécs,MTK,2007,Hungarian
19,19,József Kanta,F,"5'10""",12 11,24-03-84,Ajka,Ajka,MTK,2007,Hungarian
20,20,Mladen Lambulic,D,"6'00""",12 08,09-07-72,,Zeta Golubovci,MTK,2007,Hungarian
22,22,István Rodenbücher,D,"6'00""",12 04,22-02-84,,Szekszárd,MTK,2007,Hungarian
24,24,Zoltán Pollák,D,"5'10""",11 09,13-01-84,,Kazincbarcika,MTK,2007,Hungarian
27,27,Ádám Pintér,D,"6'03""",13 05,12-06-88,,None,MTK,2007,Hungarian
28,28,Gábor Urbán,F,"5'08""",12 01,30-12-84,Budapest,Ferencváros,MTK,2007,Hungarian
29,29,Zoltán Szatmári,G,"6'00""",12 00,02-05-79,,Dabas,MTK,2007,Hungarian
31,31,Marcell Molnár,F,,,26-08-90,,None,MTK,2007,Hungarian
1,1,Dániel Illyés,G,"6'02""",13 08,19-09-82,Budapest,REAC,Nyíregyháza Spartacus,2007,Hungarian
3,3,Claudio Cornaci,D,"5'11""",11 11,19-07-75,,Olimpia Satu-Mare,Nyíregyháza Spartacus,2007,Hungarian
5,5,Attila  Zabos,M,"5'10""",11 05,21-08-80,Kazincbarcika,MTK,Nyíregyháza Spartacus,2007,Hungarian
6,6,Árpád Ambrusz,D,"6'00""",11 11,02-07-80,Nyíregyháza,None,Nyíregyháza Spartacus,2007,Hungarian
9,9,Dejan Vukadinovic,M,"5'10""",11 05,03-09-82,,Vojvodina,Nyíregyháza Spartacus,2007,Hungarian
10,10,Ákos Lippai,M,"5'08""",10 08,13-06-79,,Zafririm Holon,Nyíregyháza Spartacus,2007,Hungarian
11,11,Balázs Granát,F,"5'11""",11 11,24-05-85,Győr,Győr,Nyíregyháza Spartacus,2007,Hungarian
12,12,László Miskolczi,M,"5'09""",11 09,12-03-86,Nyíregyháza,None,Nyíregyháza Spartacus,2007,Hungarian
17,17,Tibor Hegedüs,M,"6'01""",12 08,31-08-82,Nyíregyháza,Győr,Nyíregyháza Spartacus,2007,Hungarian
18,18,Yves Simplice Mboussi,M,"6'02""",12 08,30-05-87,,None,Nyíregyháza Spartacus,2007,Hungarian
19,19,Ivan Zaleh,D,"5'11""",12 08,13-06-85,,Újpest,Nyíregyháza Spartacus,2007,Hungarian
20,20,Tibor Minczér,M,"6'00""",12 06,23-06-84,Nyíregyháza,None,Nyíregyháza Spartacus,2007,Hungarian
21,21,George Menougong,F,"5'09""",11 09,18-05-85,,Jászapát,Nyíregyháza Spartacus,2007,Hungarian
23,23,György Cséke,D,"6'04""",13 10,07-04-83,,Tuzsér,Nyíregyháza Spartacus,2007,Hungarian
24,24,Szabolcs Perényi,D,"5'11""",11 11,05-07-82,Carei,Farul Constanţa,Nyíregyháza Spartacus,2007,Hungarian
25,25,Norbert  Szilágyi,F,"6'00""",11 11,14-10-85,Nyíregyháza,Baktalórántháza,Nyíregyháza Spartacus,2007,Hungarian
26,26,Gábor  Bagoly,D,"6'01""",11 11,27-04-73,Nyíregyháza,Sopron,Nyíregyháza Spartacus,2007,Hungarian
27,27,Luis  Arcangel Ramos,M,"5'10""",11 05,11-04-85,San Pedro Sula,MK ilina,Nyíregyháza Spartacus,2007,Hungarian
28,28,Dosso Sindou,F,"6'01""",12 04,23-04-86,,Stella Club d'Adjamé,Nyíregyháza Spartacus,2007,Hungarian
30,30,Welton Silva,F,"6'00""",13 01,11-07-78,,Lombard Pápa,Nyíregyháza Spartacus,2007,Hungarian
1,1,Attila Kovács,G,"6'00""",12 11,17-02-81,,Balassagyarmat,Paks,2007,Hungarian
2,2,Zoltán Molnár,D,"5'07""",10 03,04-11-73,,Vasas,Paks,2007,Hungarian
3,3,Miklós Salamon,D,"6'04""",13 03,30-11-74,,Vasas,Paks,2007,Hungarian
5,5,Ádám Fritz,M,,,30-12-89,,None,Paks,2007,Hungarian
6,6,János Zováth,M,"5'10""",11 09,25-02-77,,Vasas,Paks,2007,Hungarian
7,7,Tamás Báló,M,"5'08""",10 10,12-01-84,,Dunaferr,Paks,2007,Hungarian
8,8,Tibor Márkus,F,"5'10""",12 00,10-10-78,Budapest,Digenis Akritas Morphou,Paks,2007,Hungarian
9,9,Tamás Csehi,D,"6'00""",12 00,06-02-84,,Pécs,Paks,2007,Hungarian
10,10,Tamás Kiss,M,"5'11""",12 13,27-09-79,,Hévíz,Paks,2007,Hungarian
13,13,Dániel Böde,M,"6'03""",13 03,24-10-86,,None,Paks,2007,Hungarian
14,14,Viktor Hanák,D,"6'01""",12 04,26-10-77,Siófok,Győr,Paks,2007,Hungarian
16,16,Tibor Heffler,M,"5'11""",11 11,17-05-87,,Dunaferr,Paks,2007,Hungarian
18,18,Iván Balaskó,M,"6'00""",12 11,14-10-79,Budapest,Pécs,Paks,2007,Hungarian
19,19,István Mészáros,M,"5'06""",09 13,03-03-80,,Szekszárd,Paks,2007,Hungarian
20,20,Attila Buzás,M,"5'06""",09 11,31-01-74,,Dunaferr,Paks,2007,Hungarian
21,21,Attila Tököli,F,"5'11""",12 04,14-05-76,Pécs,Ferencváros,Paks,2007,Hungarian
24,24,Ádám Weitner,F,"5'10""",11 05,09-09-82,Győr,Felcsút,Paks,2007,Hungarian
26,26,Gábor Tamási,M,"5'10""",12 13,26-08-81,Dunaújváros,Dunaferr,Paks,2007,Hungarian
27,27,Attila Kriston,M,"6'05""",14 07,06-06-75,,Tatabánya,Paks,2007,Hungarian
28,28,Péter Pokorni,G,"6'04""",13 05,22-11-89,,None,Paks,2007,Hungarian
41,49,Sándor Horváth,D,"6'01""",11 11,10-09-73,,Érd,Paks,2007,Hungarian
42,73,László Éger,D,"6'02""",13 05,07-05-77,Paks,Poli Ejido,Paks,2007,Hungarian
43,80,János Szabo,M,,,11-07-89,,None,Paks,2007,Hungarian
44,83,Miklós Belényesi,F,"6'02""",12 11,15-05-83,,Dunaújváros,Paks,2007,Hungarian
45,87,Vári Barnabás,F,,,15-09-87,,None,Paks,2007,Hungarian
46,89,Roland Pap,F,,,17-08-90,,Bonyhád,Paks,2007,Hungarian
1,1,Mátyás Esterházy,G,,,29-01-88,Budapest,Kecskemét,REAC,2007,Hungarian
2,2,Balázs Dinka,D,"5'09""",11 00,03-11-76,Budapest,Dunakeszi,REAC,2007,Hungarian
5,5,Balázs Sallai,M,"5'09""",10 10,24-09-79,Várpalotán,Kecskemét,REAC,2007,Hungarian
6,6,András Kőhalmi,M,"5'11""",11 11,17-08-81,,Újpest,REAC,2007,Hungarian
7,7,Gergő Cseri,M,"6'02""",12 13,17-01-82,Budapest,Újpest,REAC,2007,Hungarian
8,8,Vince Kapcsos,M,"6'00""",12 13,15-10-81,,Újpest,REAC,2007,Hungarian
9,9,Zoltán Varga,F,"6'03""",13 05,05-11-80,Budapest,Pécs,REAC,2007,Hungarian
