,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
28,28,Kamil Oziemczuk,F,"5'09""",09 08,29-03-88,Lublin,Górnik Łęczna,Auxerre,2006,French
29,29,Bakari  Sagna,D,"5'09""",11  05,14-02-83,Sens,None,Auxerre,2006,French
30,30,Olivier Sorin,G,"6'02""",11 13,16-04-81,Gien,Nancy,Auxerre,2006,French
33,33,Guillaume Lecacheur,D,"6'01""",12 08,01-08-82,Dreux Taille,None,Auxerre,2006,French
40,40,Denis Petric,G,"6'01""",11 11,24-05-88,Ljubljana,None,Auxerre,2006,French
41,53,Ogdnadon  Akakpo,D,"5'10""",11  03,15-10-87,Lomé,None,Auxerre,2006,French
42,54,Irélé  Apo,D,"5'06""",09  11,16-01-87,Paris,None,Auxerre,2006,French
1,1,Kévin Olimpa,G,"6'01""",12  11,10-03-88,Paris,INF Clairefontaine,Bordeaux,2006,French
2,2,Paul Baysse,D,"6'00""",12  13,18-05-88,Talence,None,Bordeaux,2006,French
3,3,Henrique,D,"6'02""",12 04,02-05-83,São Gonçalo,Flamengo,Bordeaux,2006,French
4,4,Christian  Peruchini,M,"5'09""",09 11,23-08-85,Córdoba,Sangiovannese,Bordeaux,2006,French
5,5,Fernando Menegazzo,M,"6'01""",12  11,03-05-81,Anita Garibaldi,Siena,Bordeaux,2006,French
6,6,Franck Jurietti,D,"5'08""",11 02,30-03-75,Valence,Monaco,Bordeaux,2006,French
7,7,Fernando Cavenaghi,F,"5'10""",12 11,21-09-83,O'Brien,Spartak Moscow,Bordeaux,2006,French
8,8,Alejandro  Alonso,M,"5'07""",10  10,03-03-82,Buenos  Aires,Huracán,Bordeaux,2006,French
9,9,Jean-Claude Darcheville,F,"5'07""",12 03,25-07-75,Sinnamary,Lorient,Bordeaux,2006,French
10,10,Juan Pablo Francia,M,"5'08""",10 12,03-12-84,Córdoba,None,Bordeaux,2006,French
11,11,Vladimír  micer,M,"5'10""",11 10,24-05-73,Děčín,Liverpool,Bordeaux,2006,French
12,12,Edixon  Perea,F,"5'10""",11  07,20-04-84,Cali,Atlético  Nacional,Bordeaux,2006,French
13,13,David Jemmali,D,"6'01""",12 06,13-12-74,Toulouse,Cannes,Bordeaux,2006,French
14,14,Johan Micoud,M,6'02'',12  13,24-07-73,Cannes,Werder Bremen,Bordeaux,2006,French
15,15,Jussiê,F,"5'11""",11  00,19-10-83,Nova  Venécia,Lens,Bordeaux,2006,French
16,16,Ulrich Ramé,G,"6'01""",13 00,19-09-72,Nantes,Angers,Bordeaux,2006,French
17,17,Wendel,M,"5'11""",11 00,08-04-82,Mariana,Cruzeiro,Bordeaux,2006,French
18,18,Julien  Faubert,D,"5'10""",11  11,01-08-83,Le  Havre,Cannes,Bordeaux,2006,French
19,19,Pierre Ducasse,M,"5'10""",11  07,07-05-87,Bordeaux,None,Bordeaux,2006,French
20,20,Stéphane  Dalmat,M,6'01'',12  06,16-02-79,Tours,Racing  Santander,Bordeaux,2006,French
21,21,Joseph  Enakarhire,D,"6'00""",12  00,06-11-82,Warri,Dynamo  Moscow,Bordeaux,2006,French
23,23,Florian Marange,D,"5'11""",12  00,03-03-86,Talence,None,Bordeaux,2006,French
24,24,Rio Antonio Mavuba,M,"5'07""",10  01,08-03-84,Born At Sea,None,Bordeaux,2006,French
25,25,Gerald Cid,D,"6'02""",11  09,17-02-83,Talence,None,Bordeaux,2006,French
26,26,Gabriel Obertan,F,"6'01""",12  06,26-02-89,Pantin,None,Bordeaux,2006,French
27,27,Marc Planus,D,"5'10""",11 11,07-03-82,Bordeaux,None,Bordeaux,2006,French
28,28,Benoît  Trémoulinas,D,"5'08""",10  01,28-12-85,Bordeaux,None,Bordeaux,2006,French
29,29,Marouane Chamakh,F,"6'00""",11 00,10-01-84,Tonnens,None,Bordeaux,2006,French
30,30,Matthieu Valverde,G,"6'00""",12 03,14-05-83,Montreuil,None,Bordeaux,2006,French
34,34,Romain Bregerie,D,"6'02""",13  07,09-08-86,Talence,None,Bordeaux,2006,French
40,40,Damien Dropsy,G,"6'00""",11 09,17-05-83,Strasbourg,None,Bordeaux,2006,French
1,1,Thibault  Ferrand,G,"6'00""",11  07,26-03-86,Chambray-les-Tours,None,Le Mans,2006,French
4,4,Paulo André,D,"6'02""",12 11,20-08-83,Campinas,Atlético  Paranaense,Le Mans,2006,French
5,5,Laurent Bonnart,D,"5'06""",09 10,25-12-79,Chambray-lès-Tours,Tours,Le Mans,2006,French
6,6,Olivier Thomas,D,"6'00""",12 06,06-10-74,Saint-Denis,Troyes,Le Mans,2006,French
8,8,Guillaume Loriot,M,"6'01""",11  00,21-05-86,Le Mans,None,Le Mans,2006,French
9,9,Ismaël  Bangoura,F,"5'09""",11  11,02-01-85,Conakry,GFCO  Ajaccio,Le Mans,2006,French
10,10,Grafite,F,"6'02""",12  06,02-04-79,Jundiaí,São Paulo,Le Mans,2006,French
11,11,N'Dri Romaric,M,"6'02""",13 12,04-06-83,Abidjan,Beveren,Le Mans,2006,French
13,13,Cyriaque Louvion,M,"5'09""",12 02,24-07-87,Port-Sauveur,Cannes,Le Mans,2006,French
14,14,Chiguy Lucau,F,"5'10""",13  09,04-08-84,Kinshasa,Paris  St Germain,Le Mans,2006,French
15,15,Grégory  Cerdan,D,"6'03""",12  13,28-07-82,Saint-Denis,None,Le Mans,2006,French
16,16,Rodolphe Roche,G,"6'00""",12 08,14-06-79,Montluçon,Châteauroux,Le Mans,2006,French
17,17,James Fanchone,F,5'10,10 07,21-02-80,Le Mans,None,Le Mans,2006,French
18,18,Túlio  De Melo,F,"6'03""",13  01,31-01-85,Montes  Claros,Atlético  Mineiro,Le Mans,2006,French
19,19,Mamadou  Samassa,F,"6'02""",12  13,01-05-86,Montfermeil,None,Le Mans,2006,French
20,20,Mathieu Coutadeur,M,"5'09""",10  07,20-06-86,Le Mans,None,Le Mans,2006,French
21,21,Hassan  Yebda,M,"6'02""",12  01,14-05-84,Saint-Maurice,Auxerre,Le Mans,2006,French
22,22,Daisuke  Matsui,M,"5'09""",10  01,11-05-81,Kyoto,Kyoto  Purple Sanga,Le Mans,2006,French
23,23,Jean  Calvé,D,"6'00""",11  07,30-04-84,Cormeilles,Sochaux,Le Mans,2006,French
24,24,Yannick Fischer,D,"5'11""",11 09,17-12-74,Sainte-Foy-la-Grande,Strasbourg,Le Mans,2006,French
25,25,Marko  Baa,D,"6'02""",11  11,29-12-82,Trstenik,OFK  Belgrade,Le Mans,2006,French
26,26,Martin  Douillard,M,"5'08""",10  01,20-03-85,Les Sables  d'Olonne,None,Le Mans,2006,French
27,27,Ludovic Baal,M,"5'09""",11  05,24-05-86,Paris,None,Le Mans,2006,French
28,28,Stéphane  Sessegnon,M,"5'08""",11  05,01-06-84,Allahe,Créteil,Le Mans,2006,French
29,29,Ibrahima Sory Camara,M,"5'11""",12  04,01-01-85,Conakry,Parma,Le Mans,2006,French
30,30,Yohann  Pelé,G,"6'03""",12 06,04-11-82,Brou-sur-Chantereine,None,Le Mans,2006,French
33,33,Abdourahmane  Dieye,F,"5'08""",09  06,14-02-88,Dreux,None,Le Mans,2006,French
41,,Samuel Bouhours,D,"5'10""",10 12,26-06-87,Le Mans,None,Le Mans,2006,French
42,,Modibo Maïga,F,"6'02""",11 11,03-09-86,Bamako,Raja Casablanca,Le Mans,2006,French
1,1,Sébastien  Chabbert,G,"6'00""",12 08,15-05-78,Pau,Metz,Lens,2006,French
2,2,Marco Ramos,D,"5'07""",10 05,26-04-83,Levallios-Perret,Châteauroux,Lens,2006,French
3,3,Hilton,D,"5'11""",11  06,13-09-77,Brasilia,Servette,Lens,2006,French
4,4,Adama Coulibaly,D,"6'01""",13 00,09-10-80,Bamako,Djoliba,Lens,2006,French
5,5,Nicolas  Gillet,D,"6'02""",12  12,08-11-76,Bretigny-sur-Orge,Nantes,Lens,2006,French
6,6,Patrick Barul,D,"5'07""",10 12,02-10-77,Orleans,Cannes,Lens,2006,French
7,7,Abdoulrazak  Boukari,M,"5'11""",11  00,25-04-87,Lomé,Châteauroux,Lens,2006,French
8,8,Seydou  Keita,M,"6'00""",11 11,16-01-80,Bamako,Lorient,Lens,2006,French
9,9,Daniel Cousin,F,"6'01""",12 12,07-02-77,Libreville,Le  Mans,Lens,2006,French
10,10,Éric Carrière,M,"5'08""",10 01,24-05-73,Foix,Lyon,Lens,2006,French
14,14,Kévin Monnet-Paquet,F,"6'00""",11  03,19-08-88,Bourgoin-Jallieu,None,Lens,2006,French
15,15,Mounir Diane,M,"6'01""",11  04,16-05-82,Ouleb  Abbou,Renaissance  de Settat,Lens,2006,French
16,16,Arnaud Brocard,G,"6'01""",12 02,19-08-86,Dijon,Louhans-Cuiseaux,Lens,2006,French
18,18,Olivier Monterrubio,F,"5'06""",10 01,08-08-76,Gaillac,Rennes,Lens,2006,French
20,20,Adil Hermach,M,"5'10""",10  10,27-06-86,Nîmes,Nîmes,Lens,2006,French
21,21,Sidi  Yaya Keita,M,"5'09""",11  07,20-03-85,Bamako,Strasbourg,Lens,2006,French
22,22,Issam  Jemaa,F,"6'01""",12  08,28-01-84,Gabes,Espérance  Tunis,Lens,2006,French
23,23,Nenad Kovačević,M,"5'10""",12 06,11-11-80,Kraljevo,Crvena  Zvezda,Lens,2006,French
25,25,Milan Bievac,D,"6'01""",13 01,31-08-83,Mitrovica,Crvena  Zvezda,Lens,2006,French
26,26,Yohan Demont,D,"5'09""",10 09,15-05-78,Valenciennes,Ajaccio,Lens,2006,French
27,27,Aruna  Dindane,F,"5'08""",10 10,26-11-80,Abidjan,Anderlecht,Lens,2006,French
28,28,Damian Tixier,D,6'01'',10 06,23-06-80,Nimes,União de Leiria,Lens,2006,French
29,29,Lesly  Malouda,M,"5'08""",10 06,16-11-83,Kourou,None,Lens,2006,French
30,30,Charles Itandje,G,"6'03""",13 00,02-11-82,Bobigny,Red Star,Lens,2006,French
41,,Mohamed  Diamé,M,"5'11""",11 03,14-06-87,Créteil,None,Lens,2006,French
1,1,Tony  Mario Sylva,G,"6'00""",12  01,17-05-75,Guediawaye,Monaco,Lille,2006,French
2,2,Mathieu Debuchy,M,"6'01""",11  04,28-07-85,Fretin,None,Lille,2006,French
4,4,Efstathios Tavlaridis,D,"6'00""",12 10,25-01-80,Serres,Arsenal,Lille,2006,French
5,5,Rafael Schmitz,D,"5'11""",11 09,17-12-80,Blunemau,Malutrom,Lille,2006,French
7,7,Yohan Cabaye,M,"5'09""",10  12,14-01-86,Tourcoing,None,Lille,2006,French
8,8,Michel Bastos,D,"5'11""",11 07,02-08-83,Pelotas,Atlético  Paranaense,Lille,2006,French
9,9,Johan  Audel,F,"5'10""",11  11,12-12-83,Nice,Nice,Lille,2006,French
10,10,Ludovic  Obraniak,M,"5'07""",10 09,10-11-84,Longueville-lès-Metz,Metz,Lille,2006,French
11,11,Souleymane Youla,F,"5'11""",12 00,29-11-81,Gine,Beşiktaş,Lille,2006,French
12,12,Mathieu Bodmer,D,"6'02""",11 13,22-11-82,Evreux,Caen,Lille,2006,French
13,13,Nicolas Fauvergue,F,"6'03""",12 10,13-10-84,Bethune,None,Lille,2006,French
14,14,Peter  Odemwingie,F,"5'11""",11  11,15-07-81,Moscow,La Louvière,Lille,2006,French
15,15,Emerson Da  Conceição,D,"6'00""",12 06,23-02-86,São Paulo,J. Malucelli,Lille,2006,French
16,16,Grégory Malicki,G,"6'01""",13 05,20-11-73,Thiais,Rennes,Lille,2006,French
17,17,Jean  II Makoun,F,"5'07""",10 03,29-05-83,Yaoundé,Tonnerre  Yaoundé,Lille,2006,French
19,19,Peter  Franquart,D,"5'11""",12  01,04-01-85,Lille,None,Lille,2006,French
20,20,Grégory Tafforeau,D,"5'08""",10 09,29-09-76,Bois-Guillaume,Caen,Lille,2006,French
21,21,Mathieu Chalme,D,"5'08""",11 00,07-10-80,Bruges,Libourne-St-Seurin,Lille,2006,French
22,22,Milivoje  Vitakić,D,"6'01""",12  11,16-05-77,Čačak,Crvena  Zvezda,Lille,2006,French
23,23,Abdul  Kader Keïta,F,"6'00""",12  04,06-08-81,Abidjan,Al-Sadd,Lille,2006,French
25,25,Nicolas Plestan,D,"6'00""",11 04,02-06-81,Nice,Monaco,Lille,2006,French
26,26,Stephan Lichtsteiner,D,"5'11""",11  05,16-01-84,Adligenswil,Grasshoppers,Lille,2006,French
27,27,Kevin Mirallas,F,"5'11""",11  11,05-10-87,Liège,None,Lille,2006,French
29,29,Stéphane Dumont,D,"5'11""",11 13,06-09-82,Seclin,None,Lille,2006,French
30,30,Laurent Pichon,G,"6'01""",11 11,08-03-81,Calais,None,Lille,2006,French
31,31,Mathieu Robail,M,"5'08""",10  10,02-06-85,Cambrai,None,Lille,2006,French
33,33,Henri Ewane-Elong,D,"5'07""",09  13,19-01-86,Douala,Olympique  St-Quentin,Lille,2006,French
41,,Aurélien Chedjou,M,"5'11""",11 11,20-06-85,Douala,Rouen,Lille,2006,French
42,,Cris Makiese,F,"6'00""",11 09,14-10-87,Montfermeil,Troyes,Lille,2006,French
1,1,Lionel Cappone,G,"6'00""",11 09,08-02-79,Marignane,Angers,Lorient,2006,French
2,2,Michael  Ciani,D,"6'02""",13  12,06-04-84,Paris,Auxerre,Lorient,2006,French
3,3,Marc Boutruche,D,"5'10""",11 06,19-09-76,Lorient,Brest,Lorient,2006,French
4,4,David Recorbet,D,"6'02""",12  08,24-10-76,Clermont-Ferrand,Auxerre,Lorient,2006,French
5,5,Benjamin Genton,D,"6'02""",11 04,20-05-80,Paris,Créteil,Lorient,2006,French
6,6,Fabrice  Abriel,M,"5'09""",10  12,06-07-79,Surennes,Guingamp,Lorient,2006,French
7,7,Oscar Ewolo,M,"5'07""",09 12,09-10-78,Brazzaville,Amiens,Lorient,2006,French
8,8,Guillaume Moullec,M,"5'08""",11 00,03-07-80,Brest,Montpellier,Lorient,2006,French
9,9,Kemal Bourhani,F,"5'10""",11 00,13-09-81,Paris,Guingamp,Lorient,2006,French
10,10,Stéphane Pedron,M,"5'09""",11 02,20-02-71,Redon,Lens,Lorient,2006,French
11,11,Ulrich  Le Pen,M,"5'08""",09 12,21-01-74,Auray,Strasbourg,Lorient,2006,French
12,12,Steve Marlet,F,"5'10""",10 12,10-01-74,Pithiviers,Wolfsburg,Lorient,2006,French
13,13,Rafik  Saïfi,M,5'10'',11 05,07-02-75,Alger,Ajaccio,Lorient,2006,French
14,14,Fabrice Fiorese,F,"5'08""",10 12,26-07-75,Chambéry,Marseille,Lorient,2006,French
15,15,Jérémy Morel,F,"5'07""",11 02,02-04-84,Lorient,None,Lorient,2006,French
16,16,Fabien Audard,G,"6'02""",14 00,28-03-78,Toulouse,Bastia,Lorient,2006,French
17,17,Mamadou  Dansoko,M,"5'10""",11  00,31-07-82,Adjaméa,ASEC  Abidjan,Lorient,2006,French
18,18,Rahmane Barry,F,"5'10""",11 11,30-08-86,Dakar,Marseille,Lorient,2006,French
19,19,Nabil  Taïder,M,"5'09""",09 08,26-05-83,Lavaur,Toulouse,Lorient,2006,French
20,20,Carl Medjani,D,"5'11""",11  05,15-05-85,Lyon,Liverpool,Lorient,2006,French
21,21,André-Pierre  Gignac,M,"6'01""",13  03,12-05-85,Martigues,None,Lorient,2006,French
22,22,Anis Ayari,M,"5'11""",11  05,16-02-82,Lazhar,Samsunspor,Lorient,2006,French
23,23,Yazid Mansouri,M,"5'08""",10  05,25-02-78,Revin,Châteauroux,Lorient,2006,French
24,24,Christophe Jallet,M,"5'10""",10 03,31-10-83,Cognac,Niort,Lorient,2006,French
25,25,Julian  Pinard,F,"5'11""",10  01,16-01-86,Rennes,None,Lorient,2006,French
26,26,Juan  Manuel Barrientos,D,"5'09""",11  07,04-03-82,Lomas  de Zamora,Racing  Club,Lorient,2006,French
27,27,Hamed  Namouchi,M,6'01'',11  11,14-02-84,Cannes,Rangers,Lorient,2006,French
28,28,Diego  Yesso,M,"5'06""",09  13,26-11-84,Ploemeur,None,Lorient,2006,French
29,29,Sylvain Marchal,D,"6'00""",12 08,10-02-80,Langres,Metz,Lorient,2006,French
30,30,Rémy  Riou,G,"6'02""",12  11,06-08-87,Lyon,Lyon,Lorient,2006,French
33,33,Jean-Marc Le Rouzic,G,"6'00""",11 09,14-05-87,Auray,None,Lorient,2006,French
41,,Farid Talhaoui,M,"5'06""",09 06,10-02-82,Angers,Guingamp,Lorient,2006,French
1,1,Grégory Coupet,G,"5'10""",12 08,31-12-72,Le Puy-en-Velay,St-Etienne,Lyon,2006,French
2,2,François Clerc,D,"6'01""",12 01,18-04-83,Bourg en Bresse,None,Lyon,2006,French
3,3,Cris,D,"6'00""",12  01,06-03-77,Guarulhos,Cruzeiro,Lyon,2006,French
4,4,Patrick  Müller,D,"6'00""",10  12,17-12-76,Geneva,Basel,Lyon,2006,French
5,5,Claudio Caçapa,D,"6'00""",12 01,29-05-76,Lavras,Atlético Mineiro,Lyon,2006,French
6,6,Kim  Källström,M,"6'00""",13 03,24-08-82,Sandviken,Rennes,Lyon,2006,French
7,7,Milan  Baro,F,6'00'',13 02,28-10-81,Valaské  Meziříčí,Aston Villa,Lyon,2006,French
8,8,Juninho  Pernambucano,M,"5'10""",11 09,30-01-75,Recife,Vasco da Gama,Lyon,2006,French
10,10,Florent Malouda,M,"5'11""",11 06,13-06-80,Cayenne,Guingamp,Lyon,2006,French
11,11,Fred,F,"6'01""",11  11,03-10-83,Teyfilo Otoni,Cruzeiro,Lyon,2006,French
12,12,Anthony Réveillère,D,"5'10""",12 01,10-11-79,Doué-La-Fontaine,Rennes,Lyon,2006,French
14,14,Sidney Govou,F,"5'08""",11 04,24-07-79,Le Puy-en-Valay,None,Lyon,2006,French
15,15,Alou  Diarra,D,6'03'',12  06,15-07-81,Villepinte,Lens,Lyon,2006,French
18,18,Hatem  Ben Arfa,F,"5'10""",10  12,07-03-87,Clamart,None,Lyon,2006,French
19,19,Karim  Benzema,F,"5'11""",11  00,17-02-87,Lyon,None,Lyon,2006,French
20,20,Eric Abidal,D,"5'10""",11 11,11-07-79,Lyon,Lille,Lyon,2006,French
21,21,Tiago,M,"5'10""",11 00,02-05-81,Viana do Castelo,Chelsea,Lyon,2006,French
22,22,Sylvain  Wiltord,F,"5'08""",11  13,10-05-74,Neuilly-sur-Mame,Arsenal,Lyon,2006,French
23,23,Jérémy Berthod,D,"5'10""",11 09,24-04-84,Tassin-la-Demi-Lune,None,Lyon,2006,French
25,25,Johan  Hartock,G,"6'02""",13  01,12-02-87,La  Trinité,AS Robert,Lyon,2006,French
26,26,Fábio Santos,M,"6'00""",11 11,09-10-80,Campina Grande,Cruzeiro,Lyon,2006,French
28,28,Jérémy Toulalan,M,"6'00""",12 01,10-09-83,Nantes,Nantes,Lyon,2006,French
29,29,Sébastien Squillaci,D,"6'00""",11 13,08-11-80,Toulon,Monaco,Lyon,2006,French
30,30,Rémy Vercoutre,G,"6'00""",11 04,26-06-80,Grande-Synthe,Montpellier,Lyon,2006,French
34,34,Loïc  Remy,F,"6'00""",10  06,02-01-87,Lyon,None,Lyon,2006,French
35,35,Alexandre Bouchard,G,"5'11""",11 07,01-05-88,,None,Lyon,2006,French
36,36,Sylvain  Idangar,M,"5'08""",11  09,08-03-84,Paris,None,Lyon,2006,French
38,38,Mourad  Benhamida,D,"5'09""",10 03,18-01-86,Villeurbanne,None,Lyon,2006,French
39,39,Grégory Bettiol,F,"5'11""",12 06,30-03-86,Villefranche-sur-Saône,None,Lyon,2006,French
1,1,Cédric Carasso,G,"6'03""",13 12,30-12-81,Avignon,Avignon,Marseille,2006,French
2,2,Renato  Civelli,D,"6'03""",13  10,14-10-83,Pehuajó,Banfield,Marseille,2006,French
3,3,Taye  Ismaila Taiwo,D,"6'00""",12  02,16-04-85,Lagos,Lobi  Star,Marseille,2006,French
4,4,Julien Rodriguez,D,"6'00""",12 08,11-06-78,Béziers,Rangers,Marseille,2006,French
5,5,Alain  Cantareil,D,"5'10""",11  00,15-08-83,Marseille,None,Marseille,2006,French
6,6,Garry  Bocaly,D,"5'11""",11 09,19-04-88,Martinique,None,Marseille,2006,French
7,7,Franck Ribéry,M,"5'06""",09 10,01-04-83,Boulogne-sur-Mer,Galatasaray,Marseille,2006,French
8,8,Wilson Oruma,M,"5'08""",11 00,30-12-76,Warri,Sochaux,Marseille,2006,French
9,9,Djibril  Cissé,F,"5'11""",12 03,12-08-81,Arles,Liverpool,Marseille,2006,French
10,10,Mickaël Pagis,F,"5'10""",12 03,17-08-73,Angers,Strasbourg,Marseille,2006,French
11,11,Mamadou Niang,F,"5'10""",12 08,13-10-79,Matam,Strasbourg,Marseille,2006,French
13,13,Toifilou  Maoulida,F,"6'00""",12  01,08-06-79,Dzaoudzi,Monaco,Marseille,2006,French
14,14,Salim Arrache,F,"6'01""",12 01,14-07-82,Marseille,Strasbourg,Marseille,2006,French
15,15,Ronald Zubar,D,"6'01""",12 08,20-09-85,Les  Abymes,Caen,Marseille,2006,French
16,16,Sébastien Hamel,G,"5'11""",11 04,20-11-75,Arpajon,Auxerre,Marseille,2006,French
17,17,Modeste M'Bami,M,"5'07""",10 07,09-10-82,Yaoundé,Paris  St-Germain,Marseille,2006,French
19,19,Lorik Cana,M,"6'00""",12 01,27-07-83,Pristina,Paris  St-Germain,Marseille,2006,French
20,20,Hassoun  Camara,D,"6'02""",12 00,03-02-84,Nosiy-le-Sec,Noisy-le-Sec,Marseille,2006,French
21,21,Botjan Cesar,D,"6'03""",13 10,09-07-82,Ljubljana,Dinamo Zagreb,Marseille,2006,French
22,22,Samir  Nasri,M,"5'09""",11  11,20-06-87,Marseille,None,Marseille,2006,French
23,23,Habib Beye,D,"5'11""",12 06,19-10-77,Suresnes,Strasbourg,Marseille,2006,French
25,25,Mame N'Diaye,M,"5'10""",11 00,11-01-86,Thiès,None,Marseille,2006,French
27,27,Salomon Olembe,M,"5'07""",10  06,08-12-80,Yaoundé,Nantes,Marseille,2006,French
28,28,Mathieu Valbuena,M,"5'06""",09 11,28-08-84,Bordeaux,Libourne,Marseille,2006,French
29,29,Khalifa  Elhadj Ba,D,"6'02""",11  05,12-10-85,Dakar,Martigues,Marseille,2006,French
30,30,Mehdi  Sennaoui,G,"6'03""",13  08,05-05-86,Pertuis,Strasbourg,Marseille,2006,French
33,33,Mohamed  Amine Dennoun,F,"5'09""",11  05,09-05-81,Marseille,None,Marseille,2006,French
41,45,Sébastien Maté,G,"5'11""",12 04,19-09-72,Mont-de-Marsan,Entente SSG,Marseille,2006,French
42,,Rémy Sergio,M,"5'06""",10 03,01-12-87,Marseille,None,Marseille,2006,French
1,1,Guillaume  Warmuz,G,6'01'',13  01,22-05-70,Saint-Vallier,Borussia  Dortmund,Monaco,2006,French
2,2,Sylvain Monsoreau,D,"6'01""",12 08,20-03-81,Saint-Cyr-L'Ecole,Lyon,Monaco,2006,French
3,3,Manuel  Dos Santos,D,"5'10""",11  13,28-03-75,Praïa,Benfica,Monaco,2006,French
4,4,François  Modestó,D,"6'00""",11  11,19-08-78,Bastia,Cagliari,Monaco,2006,French
5,5,Diego Pérez,M,"5'10""",12  08,18-05-80,Montevideo,Peñarol,Monaco,2006,French
6,6,Jaroslav  Plail,M,"5'11""",11 04,05-01-82,Opočno,None,Monaco,2006,French
7,7,Lucas Ademar Bernardi,M,"5'07""",10 12,27-09-77,Rosario,Marseille,Monaco,2006,French
8,8,Gerard,M,"5'11""",11  00,12-03-77,Barcelona,Barcelona,Monaco,2006,French
9,9,Jan Koller,F,6'07'',15  10,30-03-73,Smetanova  Lhota,Borussia  Dortmund,Monaco,2006,French
10,10,Jérémy  Menez,F,"6'00""",11  07,07-05-87,Longjumeau,Sochaux,Monaco,2006,French
13,13,Juan Pablo Pino,M,"5'09""",10 06,30-03-87,Cartagena,Independiente Medellín,Monaco,2006,French
14,14,Malaury  Martin,M,"5'10""",11  07,25-08-88,Nice,None,Monaco,2006,French
15,15,Yaya Touré,M,"6'02""",12 04,13-05-83,Sokoura Bouake,Olympiakos,Monaco,2006,French
16,16,Stéphane Ruffier,G,"6'00""",11 09,27-09-86,Bayonne,None,Monaco,2006,French
17,17,Serge  Gakpe,F,"5'09""",10  10,07-05-87,Bondy,None,Monaco,2006,French
18,18,Mohamed Kallon,F,"5'10""",11  03,20-08-79,Freetown,Internazionale,Monaco,2006,French
19,19,Gonzalo Vargas,F,"5'08""",12  00,22-09-81,Montevideo,Gimnasia  y Esgrima (LP),Monaco,2006,French
20,20,Frédéric Piquionne,F,"6'02""",12 01,08-12-78,Nouméa,St-Etienne,Monaco,2006,French
21,21,Camel  Meriem,M,"5'08""",11  00,18-10-79,Montbéliard,Bordeaux,Monaco,2006,French
22,22,Bolívar,D,"6'01""",11 11,16-08-80,Santa Cruz,Internacional,Monaco,2006,French
23,23,Jerko Leko,M,"6'02""",12 08,09-04-80,Zagreb,Dynamo Kiev,Monaco,2006,French
24,24,Cédric Mongongu,D,"6'00""",12 00,22-06-89,Kinshasa,None,Monaco,2006,French
25,25,Leandro Cufré,D,"5'09""",12  00,09-05-78,La Plata,Monaco,Monaco,2006,French
26,26,Massamba Lô Sambou,D,"6'02""",11  11,17-09-86,Kolda,Centre Aldo Gentina,Monaco,2006,French
27,27,Frédéric  Nimani N'Galou,F,"6'03""",13  05,08-10-88,Marseille,None,Monaco,2006,French
28,28,Djamel Bakar,M,"5'07""",10 03,06-04-89,Marseille,None,Monaco,2006,French
