,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
42,,Dimitri Lesueur,F,"5'11""",11  07,25-01-87,Blanc-Mesnil,None,Ajaccio,2005,French
1,1,Fabien Cool,G,"6'01""",11 13,29-08-72,L'Isle-Adam,None,Auxerre,2005,French
2,2,Johan Radet,D,"5'08""",11 11,24-11-76,La Fere,None,Auxerre,2005,French
3,3,Jean-Sébastien Jaures,D,"5'09""",11 13,30-09-77,Tours,None,Auxerre,2005,French
4,4,Stéphane Grichting,D,"6'01""",12 08,30-03-79,Sierre,Sion,Auxerre,2005,French
5,5,René  Bolf,D,"6'02""",12  03,25-02-74,Ostrava,Baník  Ostrava,Auxerre,2005,French
6,6,Philippe Violeau,M,"5'10""",11 04,19-08-70,Challans,Lyon,Auxerre,2005,French
7,7,Benoit  Cheyrou,M,"5'11""",12  03,03-05-81,Suresnes,Lille,Auxerre,2005,French
8,8,Yann Lachuer,M,"5'08""",11 00,05-08-72,Champigny-sur-Marne,Bastia,Auxerre,2005,French
9,9,Luigi Pieroni,F,"6'02""",12  06,08-09-80,Liege,Excelsior  Mouscron,Auxerre,2005,French
10,10,Thomas  Kahlenberg,M,"6'00""",11  05,20-03-83,Hvidovre,Brøndby,Auxerre,2005,French
11,11,Kanga Gauthier Akale,F,"5'10""",10 12,07-03-81,Costa Marfil,FC Zürich,Auxerre,2005,French
12,12,Jean-Pascal Mignot,M,"6'00""",11 11,26-02-81,Rouen,None,Auxerre,2005,French
13,13,Mathieu Berson,M,"5'10""",11 09,23-02-80,Vannes,Aston Villa,Auxerre,2005,French
16,16,Sébastien Hamel,G,"5'11""",11 04,20-11-75,Arpajon,Lorient,Auxerre,2005,French
18,18,Lionel Mathis,M,"5'08""",10 12,04-10-81,Montreuil-sous-Bois,None,Auxerre,2005,French
19,19,Pierre  Vignaud,D,"5'09""",10  01,10-03-83,Semur,None,Auxerre,2005,French
20,20,Peguy  Luyindula,F,"5'10""",11  04,25-05-79,Kinshasa,Marseille,Auxerre,2005,French
22,22,Richard  Suriano,D,"5'11""",10  03,28-01-82,Grenoble,None,Auxerre,2005,French
23,23,Krisztián  Vadócz,M,"6'02""",11  11,30-05-85,Budapest,Honved,Auxerre,2005,French
25,25,Oumar  Kalabane,D,"6'01""",12  06,08-04-81,Conakry,Etoile  du Sahel,Auxerre,2005,French
26,26,Younes  Kaboul,D,"6'03""",13  10,04-01-86,St-Julien-en-Genevois,None,Auxerre,2005,French
27,27,Mamoutou Coulibaly,D,"6'00""",12  08,23-02-84,Bamako,None,Auxerre,2005,French
28,28,Romain  Poyet,F,"6'00""",11  13,25-11-80,Le  Coteau,Saint-Priest,Auxerre,2005,French
29,29,Bakari  Sagna,D,"5'09""",11  05,14-02-83,Sens,None,Auxerre,2005,French
30,30,Baptiste  Chabert,G,"6'00""",12  03,07-04-83,Beziers,None,Auxerre,2005,French
31,31,Kevin  Lejeune,F,"6'01""",12  00,22-01-85,Cambrai,None,Auxerre,2005,French
32,32,Garra  Dembele,F,"6'00""",11  03,21-02-86,Gennevilliers,None,Auxerre,2005,French
33,33,Damien  Dufour,M,"6'02""",12  11,30-02-81,Migennes,None,Auxerre,2005,French
34,34,Baptiste  Martin,D,"6'00""",10  12,14-05-85,Troyes,None,Auxerre,2005,French
40,40,Ludovic  Genest,F,"5'08""",10  01,18-09-87,Thiers,None,Auxerre,2005,French
41,41,David  Dareglosse,M,,,20-04-86,,None,Auxerre,2005,French
42,42,Abdoul  Diakite,D,,,,,None,Auxerre,2005,French
43,43,Karim  Hraiba,D,,,15-07-86,,None,Auxerre,2005,French
44,44,Jesse  Londas,D,"5'11""",11 09,12-01-85,Créteil,None,Auxerre,2005,French
45,45,Alexis Lafon,M,"6'00""",11 11,28-01-86,Versailles,None,Auxerre,2005,French
46,46,Tomas  Mourlon,F,"5'10""",11 03,28-02-85,Auxerre,None,Auxerre,2005,French
47,47,David  Pierre,D,"6'00""",12 08,27-02-86,Oullins,None,Auxerre,2005,French
48,48,Stéphane  Veron,G,,,01-02-86,,None,Auxerre,2005,French
49,49,Karim  Ziouane,D,,,11-06-86,,None,Auxerre,2005,French
50,50,Mame  Ousmane Cissoko,F,"5'09""",10  10,14-01-87,Saint-Louis,None,Auxerre,2005,French
51,51,Benoît  Tardieu,G,"6'02""",13 03,21-01-86,,None,Auxerre,2005,French
52,52,Arnaud  Sauvage,G,"6'01""",11 11,01-02-84,Chaumont,None,Auxerre,2005,French
53,53,Serge  Akakpo,D,"5'10""",11  03,15-10-87,Lomé,None,Auxerre,2005,French
54,54,Irélé  Apo,D,"5'06""",09 11,16-01-87,Paris,None,Auxerre,2005,French
55,,Alain Traoré,M,,,31-12-88,Ouagadougou,None,Auxerre,2005,French
1,1,Frédéric Roux,G,"6'02""",12 06,27-06-73,Nancy,Nancy,Bordeaux,2005,French
3,3,Henrique,D,"6'02""",12 04,02-05-83,São Gonçalo,Flamengo,Bordeaux,2005,French
4,4,Beto,D,"6'01""",12  13,03-05-76,Lisbon,Sporting  CP,Bordeaux,2005,French
5,5,Fernando Menegazzo,M,"6'01""",12  11,03-05-81,Anita Garibaldi,Siena,Bordeaux,2005,French
6,6,Franck Jurietti,D,"5'08""",11 02,30-03-75,Valence,Monaco,Bordeaux,2005,French
7,7,Lilian  Laslandes,F,"6'01""",12  12,04-09-71,Bordeaux,Nice,Bordeaux,2005,French
8,8,Alejandro  Alonso,M,"5'07""",10  10,03-03-82,Buenos  Aires,Huracán,Bordeaux,2005,French
9,9,Jean-Claude Darcheville,F,"5'07""",12 03,25-07-75,Sinnamary,Lorient,Bordeaux,2005,French
10,10,Juan Pablo Francia,M,"5'08""",10 12,03-12-84,Cordoba,None,Bordeaux,2005,French
11,11,Vladimir Smicer,M,"5'10""",11 10,24-05-73,Degin,Liverpool,Bordeaux,2005,French
12,12,Edixon  Perea,F,"5'10""",11  07,20-04-84,Cali,Atlético  Nacional,Bordeaux,2005,French
13,13,David Jemmali,D,"6'01""",12 06,13-12-74,Toulouse,Cannes,Bordeaux,2005,French
14,14,Bruno  Cheyrou,M,"6'01""",12  08,10-05-78,Suresnes,Liverpool,Bordeaux,2005,French
15,15,Ted Lavie,M,"5'10""",11  09,19-03-86,Montpellier,None,Bordeaux,2005,French
16,16,Ulrich Ramé,G,"6'01""",13 00,19-09-72,Nantes,Angers,Bordeaux,2005,French
18,18,Julien  Faubert,D,"5'10""",11  11,01-08-83,Le  Havre,Cannes,Bordeaux,2005,French
19,19,Pierre Ducasse,M,"5'10""",11  07,07-05-87,Bordeaux,None,Bordeaux,2005,French
22,22,Denilson,M,"5'09""",10  06,24-08-77,São Bernardo,Betis,Bordeaux,2005,French
23,23,Florian Marange,D,"5'11""",12  00,03-03-86,Talence,None,Bordeaux,2005,French
24,24,Rio Antonio Zoba Mavuba,M,"5'07""",10  01,08-03-84,Born At Sea,None,Bordeaux,2005,French
27,27,Marc Planus,D,"5'10""",11 11,07-03-82,Bordeaux,None,Bordeaux,2005,French
29,29,Marouane Chamakh,F,"6'00""",11 00,10-01-84,Tonnens,None,Bordeaux,2005,French
30,30,Matthieu Valverde,G,"6'00""",12 03,14-05-83,Montreuil,None,Bordeaux,2005,French
33,33,Paul Baysse,D,"6'00""",12 13,18-05-88,Talence,None,Bordeaux,2005,French
34,34,Madimoussa Traoré,F,"6'00""",12  04,11-06-86,Choisy-le-Roi,None,Bordeaux,2005,French
1,1,Thibault  Ferrand,G,"6'00""",11  07,26-03-86,Chambray-les-Tours,None,Le Mans,2005,French
2,2,Luigi  Lavecchia,D,"5'10""",11  11,25-08-81,Turin,Juventus,Le Mans,2005,French
3,3,Arnaud  Lisembart,D,"5'09""",10  08,29-12-84,Le  Mans,None,Le Mans,2005,French
4,4,Bertrand  N'Dzomo,F,"5'10""",11  11,18-06-85,Domont,None,Le Mans,2005,French
5,5,Frédéric Thomas,M,"5'08""",11 11,10-08-80,Sarcelles,Puiseaux,Le Mans,2005,French
6,6,Olivier Thomas,D,"6'00""",12 06,06-10-74,Saint-Denis,Troyes,Le Mans,2005,French
7,7,Yohan  Hautcoeur,M,"5'10""",10 07,30-10-81,Nantes,None,Le Mans,2005,French
8,8,Jacques-Désiré  Périatambée,M,"5'11""",12 03,15-10-75,Curepipe,Grenoble,Le Mans,2005,French
9,9,Ismael  Bangoura,F,"5'09""",11  11,02-01-85,Conakry,GFCO  Ajaccio,Le Mans,2005,French
10,10,Sekou Baradji,M,"6'00""",12 01,24-04-84,Paris,None,Le Mans,2005,French
11,11,N'Dri Romaric,M,"6'02""",13 12,04-06-83,Abidjan,Beveren,Le Mans,2005,French
12,12,Grafite,F,"6'02""",12  06,02-04-79,Jundiaí,São Paulo,Le Mans,2005,French
13,13,Sébastien Gormond,F,"5'09""",11 07,29-01-82,Paris,Moulins,Le Mans,2005,French
14,14,Chiguy Lucau,F,"5'10""",13  09,04-08-84,Kinshasa,Paris  St-Germain,Le Mans,2005,French
15,15,Grégory  Cerdan,D,"6'03""",12  13,28-07-82,Saint-Denis,None,Le Mans,2005,French
16,16,Rodolphe Roche,G,"6'00""",12 08,14-06-79,Montluçon,Châteauroux,Le Mans,2005,French
17,17,James Fanchone,F,5'10,10 07,21-02-80,Le Mans,None,Le Mans,2005,French
18,18,Túlio  De Melo,F,"6'03""",13  01,31-01-85,Montes  Claros,Atlético  Mineiro,Le Mans,2005,French
19,19,Yoann  Poulard,D,"6'02""",12  08,01-07-76,Saint-Nazaire,Angers,Le Mans,2005,French
20,20,Laurent Bonnart,M,"5'06""",09 10,25-12-79,Chambray-lès-Tours,Tours,Le Mans,2005,French
22,22,Daisuke  Matsui,M,"5'09""",10  01,11-05-81,Kyoto,Kyoto  Purple Sanga,Le Mans,2005,French
23,23,Clément  Pinault,D,"6'01""",12  00,04-02-85,Grasse,Cannes,Le Mans,2005,French
24,24,Yannick Fischer,D,"5'11""",11 09,17-12-74,Sainte-Foy-la-Grande,Strasbourg,Le Mans,2005,French
25,25,Marko  Basa,D,"6'02""",11  11,29-12-82,Trstenik,OFK  Belgrade,Le Mans,2005,French
26,26,Martin  Douillard,M,"5'08""",10  01,20-03-85,Les Sables  d'Olonne,None,Le Mans,2005,French
27,27,Cédric Fauré,F,"6'01""",13 00,14-02-79,Toulouse,Le  Mans,Le Mans,2005,French
28,28,David Chiumiento,F,"5'08""",10  08,22-11-84,Heiden,Juventus,Le Mans,2005,French
29,29,Edorisi Ekhosuehi,F,"5'11""",12  08,20-05-84,Lagos,Espérance,Le Mans,2005,French
30,30,Yohann Pele,G,"6'03""",12 06,04-11-82,Brou-sur-Chantereine,None,Le Mans,2005,French
33,33,Guillaume  Loriot,M,"6'01""",10  10,21-05-86,Le  Mans,None,Le Mans,2005,French
1,1,Sébastien  Chabbert,G,"6'00""",12 08,15-05-78,Pau,Metz,Lens,2005,French
3,3,Hilton  Vitorino da Silva,D,"5'11""",11  06,13-09-77,Brasilia,Servette,Lens,2005,French
4,4,Adama Coulibaly,D,"6'01""",13 00,09-10-80,Bamako,Djoliba,Lens,2005,French
5,5,Nicolas  Gillet,D,"6'02""",12  12,08-11-76,Bretigny-sur-Orge,Nantes,Lens,2005,French
7,7,Guillermo  Rodríguez,M,"6'00""",12  01,21-03-84,Montevideo,Atlas,Lens,2005,French
8,8,Seydou Keita,M,"6'00""",11 11,16-01-80,Bamako,Lorient,Lens,2005,French
9,9,Daniel Cousin,F,"6'01""",12 12,07-02-77,Libreville,Le  Mans,Lens,2005,French
10,10,Eric Carrière,M,"5'08""",10 01,24-05-73,Foix,Lyon,Lens,2005,French
11,11,Juisse,F,"5'11""",11  00,19-10-83,Nova  Venécia,Cruzeiro,Lens,2005,French
13,13,Jonathan  Lacourt,M,"5'11""",11  03,17-08-86,Avignon,None,Lens,2005,French
14,14,Pierre-Alain Frau,F,"5'08""",11 02,15-04-80,Montbéliard,Lyon,Lens,2005,French
15,15,Yoann Lachor,D,"6'01""",12 08,17-01-76,Aire-sur-la-Lys,Servette,Lens,2005,French
16,16,Arnaud Brocard,G,"6'01""",12 02,19-08-86,Dijon,Louhans-Cuiseaux,Lens,2005,French
18,18,Olivier Thomert,F,"5'10""",11 11,28-05-80,Versailles,Le Mans,Lens,2005,French
19,19,Kamil  Zayatte,D,"6'02""",13  10,07-03-85,Conakry,None,Lens,2005,French
20,20,Mohammed Diamé,M,"5'11""",11 03,14-06-87,Créteil,None,Lens,2005,French
21,21,Jonathan  Martins Pereira,D,"6'00""",11  03,30-01-86,Bayonne,None,Lens,2005,French
22,22,Issam  Jemaa,F,"6'01""",12  08,28-01-84,Gabes,Espérance,Lens,2005,French
23,23,Alou Diarra,D,6'03'',12  06,15-07-81,Villepinte,Liverpool,Lens,2005,French
24,24,Kouamé  Kouadio,M,"5'08""",09 13,31-12-85,Abodo Doume,None,Lens,2005,French
25,25,Simon  Feindouno,F,"5'09""",10  01,15-08-85,Conakry,None,Lens,2005,French
26,26,Yohan Demont,D,"5'09""",10 09,15-05-78,Valenciennes,Ajaccio,Lens,2005,French
27,27,Aruna  Dindane,F,"5'08""",10 10,26-11-80,Costa Marfil,Anderlecht,Lens,2005,French
29,29,Seïd  Khiter,M,"5'07""",10  05,19-01-85,Roubaix,None,Lens,2005,French
30,30,Charles Itandje,G,"6'03""",13 00,02-11-82,Bobigny,Red Star,Lens,2005,French
31,31,Jimmy Kebe,M,"5'09""",13  10,19-01-84,Vitry-sur-Seine,None,Lens,2005,French
32,32,Benoit Assou-Ekotto,D,"5'10""",10  12,24-03-84,Arras,None,Lens,2005,French
34,34,Patrick Barul,D,"5'07""",10 12,02-10-77,Orleans,Cannes,Lens,2005,French
40,40,Niki  Maenpäa,G,"6'02""",13  07,23-01-85,Espoo,HJK  Helsinki,Lens,2005,French
41,,Adil Hermach,M,"5'10""",10  10,27-06-86,Nîmes,Nîmes,Lens,2005,French
42,,Emelson Brito do  Rosario,F,"5'08""",11  09,11-02-86,,None,Lens,2005,French
1,1,Tony  Mario Sylva,G,"6'00""",12  01,17-05-75,Guediawaye,Monaco,Lille,2005,French
2,2,Mathieu Debuchy,M,"6'01""",11  04,28-07-85,Fretin,None,Lille,2005,French
3,3,Alexis Zywiecki,D,"6'00""",11  09,10-04-84,Lesquin,None,Lille,2005,French
4,4,Efstathios Tavlaridis,D,"6'00""",12 10,25-01-80,Serres,Arsenal,Lille,2005,French
5,5,Rafael Schmitz,D,"5'11""",11 09,17-12-80,Blunemau,Malutrom,Lille,2005,French
7,7,Yohan Cabaye,M,"5'09""",10  12,14-01-86,Tourcoing,None,Lille,2005,French
8,8,Geoffrey Dernis,F,"5'07""",10 05,24-12-80,Grande-Synthe,None,Lille,2005,French
9,9,Matt Moussilou,F,"5'11""",11 13,01-02-82,Paris,None,Lille,2005,French
10,10,Daniel  Gygax,M,"5'09""",11  07,28-08-81,Baden,FC Zürich,Lille,2005,French
11,11,Hicham  Aboucherouane,M,"6'00""",12  01,02-04-81,El Aounat,Raja Casablanca,Lille,2005,French
12,12,Mathieu Bodmer,D,"6'02""",11 13,22-11-82,Evreux,Caen,Lille,2005,French
13,13,Nicolas Fauvergue,F,"6'03""",12 10,13-10-84,Bethune,None,Lille,2005,French
14,14,Peter  Odemwingie,F,"5'11""",11  11,15-07-81,Moscow,La Louvière,Lille,2005,French
15,15,Milenko  Acimovic,M,"6'01""",12  08,15-02-77,Ljubljana,Tottenham  H,Lille,2005,French
16,16,Grégory Malicki,G,"6'01""",13 05,20-11-73,Thiais,Rennes,Lille,2005,French
17,17,Jean  II Makoun,F,"5'07""",10 03,29-05-83,Yaoundé,Tonnerre  Yaoundé,Lille,2005,French
18,18,Kevin Ballaron,F,"5'09""",11  03,24-06-82,Oullins,Nîmes,Lille,2005,French
19,19,Peter  Franquart,D,"5'11""",12  01,04-01-85,Lille,None,Lille,2005,French
20,20,Grégory Tafforeau,D,"5'08""",10 09,29-09-76,Bois-Guillaume,Caen,Lille,2005,French
21,21,Mathieu Chalme,D,"5'08""",11 00,07-10-80,Bruges,Libourne,Lille,2005,French
22,22,Milivoje  Vitakic,D,"6'01""",12  11,16-05-77,Cacak,Crvena Zvezda,Lille,2005,French
23,23,Abdul  Kader Keïta,F,"6'00""",12  04,06-08-81,Abidjan,Al-Sadd,Lille,2005,French
24,24,Samuel  Robail,M,"5'08""",10  10,02-06-85,Cambrai,None,Lille,2005,French
25,25,Nicolas Plestan,D,"6'00""",11 04,02-06-81,Nice,Monaco,Lille,2005,French
26,26,Stephan Lichtsteiner,D,"5'11""",11  05,16-01-84,Adligenswil,Grasshoppers,Lille,2005,French
27,27,Kevin Mirallas,F,"5'11""",11  11,05-10-87,Liège,None,Lille,2005,French
28,28,Dieudonné Owona,D,"5'08""",12 00,28-02-86,Yaoundé,None,Lille,2005,French
29,29,Stéphane Dumont,D,"5'11""",11 13,06-09-82,Seclin,None,Lille,2005,French
30,30,Laurent Pichon,G,"6'01""",11 11,08-03-81,Calais,None,Lille,2005,French
31,31,Mathieu Robail,M,"5'08""",10  10,02-06-85,Cambrai,None,Lille,2005,French
32,32,Yohan  Lacroix,G,"6'04""",13  01,01-02-85,Thonon-les-bains,None,Lille,2005,French
33,33,Flavien Le Postollec,M,"6'00""",11  07,19-02-84,Abidjan,Vitrolles,Lille,2005,French
34,34,Larsen Touré,F,"6'01""",11 11,20-07-84,Brest,Tourcoing,Lille,2005,French
41,,Serge  Djamba,M,"5'11""",10  12,20-02-82,Kinshasa,La  Louvière,Lille,2005,French
1,1,Grégory Coupet,G,"5'10""",12 08,31-12-72,Le Puy-en-Velay,St-Etienne,Lyon,2005,French
3,3,Cris,D,"6'00""",12  01,06-03-77,Guarulhos,Cruzeiro,Lyon,2005,French
4,4,Patrick  Müller,D,"6'00""",10  12,17-12-76,Geneva,Basel,Lyon,2005,French
5,5,Claudio Caçapa,D,"6'00""",12 01,29-05-76,Lavras,Atlético Mineiro,Lyon,2005,French
6,6,Jérémy  Clément,M,"5'08""",09  08,26-08-84,Béziers,None,Lyon,2005,French
7,7,Mahamadou Diarra,M,"6'00""",11 13,18-05-81,Bamako,Vitesse Arnhem,Lyon,2005,French
8,8,Juninho  Pernambucano,M,"5'10""",11 09,30-01-75,Recife,Vasco da Gama,Lyon,2005,French
9,9,John Carew,F,"6'05""",14 00,05-09-79,Lorenskog,Beşiktaş,Lyon,2005,French
10,10,Florent Malouda,M,"5'11""",11 06,13-06-80,Cayenne,Guingamp,Lyon,2005,French
11,11,Fred,F,"6'01""",11  11,03-10-83,Teyfilo Otoni,Cruzeiro,Lyon,2005,French
12,12,Anthony Réveillère,D,"5'10""",12 01,10-11-79,Doué-La-Fontaine,Rennes,Lyon,2005,French
14,14,Sidney Govou,F,"5'08""",11 04,24-07-79,Le Puy-en-Valay,None,Lyon,2005,French
15,15,Lamine  Diatta,D,"6'00""",11  13,02-07-75,Dakar,Rennes,Lyon,2005,French
18,18,Hatem  Ben Arfa,F,"5'10""",10  12,07-03-87,Clamart,None,Lyon,2005,French
19,19,Karim  Benzema,F,"5'11""",11  00,17-02-87,Lyon,None,Lyon,2005,French
20,20,Eric Abidal,D,"5'10""",11 11,11-07-79,Lyon,Lille,Lyon,2005,French
21,21,Tiago,M,"5'10""",11 00,02-05-81,Viana do Castelo,Chelsea,Lyon,2005,French
22,22,Sylvain  Wiltord,F,"5'08""",11  13,10-05-74,Neuilly-sur-Mame,Arsenal,Lyon,2005,French
23,23,Jérémy Berthod,D,"5'10""",11 09,24-04-84,Tassin-la-Demi-Lune,None,Lyon,2005,French
24,24,Sylvain Monsoreau,D,"6'01""",12 08,20-03-81,Saint-Cyr-L'Ecole,Sochaux,Lyon,2005,French
25,25,Johan  Hartock,G,"6'02""",13  01,12-02-87,La  Trinité,AS Robert,Lyon,2005,French
26,26,Benoît Pedretti,M,"5'09""",10  12,12-11-80,Audincourt,Marseille,Lyon,2005,French
29,29,Grégory Bettiol,F,"5'11""",12 06,30-03-86,Villefranche-sur-Saône,None,Lyon,2005,French
30,30,Rémy Vercoutre,G,"6'00""",11 04,26-06-80,Grande-Synthe,Montpellier,Lyon,2005,French
31,31,François Clerc,D,"6'01""",12 01,18-04-83,Bourg en Bresse,None,Lyon,2005,French
32,32,Romain  Beynie,M,"5'09""",10  12,06-05-87,Lyon,None,Lyon,2005,French
35,35,Rémy  Riou,G,"6'02""",12  11,06-08-87,Lyon,None,Lyon,2005,French
37,37,Sandy  Paillot,D,"6'03""",12  06,27-02-87,Lyon,None,Lyon,2005,French
38,38,Mourad  Benhamida,D,"5'09""",10 03,18-01-86,Villeurbanne,None,Lyon,2005,French
39,39,Aurelien  Brugniaud,M,"6'00""",12  04,07-01-87,Le Creusot,None,Lyon,2005,French
40,40,Anthony  Mounier,M,,,27-09-87,,None,Lyon,2005,French
1,1,Cédric Carasso,G,"6'03""",13 12,30-12-81,Avignon,Avignon,Marseille,2005,French
2,2,André  Luis,D,"6'04""",13  08,31-07-79,Bagé,Benfica,Marseille,2005,French
3,3,Taye  Ismaila Taiwo,D,"6'00""",12  02,16-04-85,Lagos,Lobi  Star,Marseille,2005,French
4,4,Demetrius  Ferreira,D,"5'07""",11  00,19-01-74,Sao  Paulo,Bastia,Marseille,2005,French
5,5,Frédéric  Déhu,D,"6'01""",12  03,24-10-72,Villeparisis,Paris  St-Germain,Marseille,2005,French
6,6,José Delfim,M,"5'08""",12 12,05-02-77,Amarante,Sporting  CP,Marseille,2005,French
7,7,Franck Ribéry,M,"5'06""",09 10,01-04-83,Boulogne-sur-Mer,Galatasaray,Marseille,2005,French
8,8,Wilson Oruma,M,"5'08""",11 00,30-12-76,Warri,Sochaux,Marseille,2005,French
9,9,Toifilou  Maoulida,F,"6'00""",12  01,08-06-79,Dzaoudzi,Monaco,Marseille,2005,French
11,11,Mamadou Niang,F,"5'10""",12 08,13-10-79,Matam,Strasbourg,Marseille,2005,French
12,12,Abdoulaye Méité,D,"6'00""",12 12,10-06-80,Paris,Red Star,Marseille,2005,French
13,13,Christian  Gimenez,F,"6'00""",12 00,13-11-74,Buenos Aires,Basel,Marseille,2005,French
14,14,Sabri Lamouchi,M,"5'09""",11  05,09-11-71,Lyon,Internazionale,Marseille,2005,French
16,16,Fabien Barthez,G,"6'00""",11 13,28-06-71,Lavelanet,Manchester U,Marseille,2005,French
18,18,Jérôme  Bonnissel,D,"5'10""",10  10,11-04-73,Montpellier,Fulham,Marseille,2005,French
19,19,Lorik Cana,M,"6'00""",12 01,27-07-83,Pristina,Paris  St-Germain,Marseille,2005,French
21,21,Alain  Cantareil,D,"5'10""",11  00,15-08-83,Marseille,None,Marseille,2005,French
22,22,Samir  Nasri,M,"5'09""",11  11,20-06-87,Marseille,None,Marseille,2005,French
23,23,Habib Beye,D,"5'11""",12 06,19-10-77,Suresnes,Strasbourg,Marseille,2005,French
25,25,Mickaël Pagis,F,"5'10""",12 03,17-08-73,Angers,Strasbourg,Marseille,2005,French
26,26,Bostjan Cesar,D,"6'03""",13 10,09-07-82,Ljubljana,Dinamo Zagreb,Marseille,2005,French
28,28,Renato  Civelli,D,"6'03""",13  10,14-10-83,Pehuajó,Banfield,Marseille,2005,French
30,30,Yannick  Quesnel,G,5'11'',11  11,24-10-73,Libourne,Benfica,Marseille,2005,French
31,31,Fabrice  Begeorgi,F,"5'10""",11 00,20-04-87,Martigues,None,Marseille,2005,French
32,32,Thomas  Deruda,M,"6'01""",12 04,13-07-86,Marseille,None,Marseille,2005,French
33,33,Medhi  Benatia,D,"6'02""",13 12,17-04-87,Concouronnes,None,Marseille,2005,French
34,34,Khalifa  Elhadj Ba,D,"6'02""",11  05,12-10-85,Dakar,Martigues,Marseille,2005,French
35,35,Anthony  Flachi,M,"5'07""",09 11,06-02-86,Marseille,None,Marseille,2005,French
36,36,Mame N'Diaye,M,"5'10""",11 00,11-01-86,Thiès,None,Marseille,2005,French
37,37,Alexis  Pradie,D,"5'11""",11 09,21-01-87,Lyon,None,Marseille,2005,French
39,39,Alexandre  Salvat,G,,,,,None,Marseille,2005,French
41,41,Bruce  Uras,F,,,25-03-87,,None,Marseille,2005,French
1,1,Grégory  Wimbee,G,"6'03""",13  00,19-08-71,Essay-les-Nancy,Lille,Metz,2005,French
2,2,Franck  Béria,D,"5'10""",11 04,23-05-83,Argenteuil,None,Metz,2005,French
4,4,Mehdi Méniri,D,"6'02""",13 00,29-06-77,Metz,Troyes,Metz,2005,French
5,5,Stéphane Borbiconi,D,"6'00""",12 08,22-03-79,Villerupt,None,Metz,2005,French
