,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
3,3,Tang Jing,D,"6'03""",13 08,14-02-75,,,Changchun Yatai,2007,Chinese
4,4,Samuel Caballero,D,"6'01""",12 02,24-12-74,Gracias o Dios,Chicago Fire,Changchun Yatai,2007,Chinese
5,5,Zhang Baofeng,D,"6'01""",12 11,23-06-81,,,Changchun Yatai,2007,Chinese
6,6,Wang Dong,M,"5'11""",10 10,10-09-81,Qingdao,Pudong,Changchun Yatai,2007,Chinese
7,7,Jiang Pengxiang,M,"5'10""",10 08,09-02-81,,,Changchun Yatai,2007,Chinese
8,8,Du Zhengyu,F,"5'10""",11 11,10-02-83,Shenyang,,Changchun Yatai,2007,Chinese
9,9,Elvis Scott,F,"6'01""",12 04,01-08-78,Puerto Cortes,Motagua,Changchun Yatai,2007,Chinese
10,10,Ronny,F,6'00'',11 09,25-02-83,Sertãozinho,Paços de Ferreira,Changchun Yatai,2007,Chinese
11,11,Wang Rui,F,"5'09""",10 06,23-04-82,,,Changchun Yatai,2007,Chinese
12,12,Gao Jian,F,"6'01""",11 09,10-08-82,,,Changchun Yatai,2007,Chinese
13,13,Tang Tao,M,"6'00""",10 08,01-08-87,,,Changchun Yatai,2007,Chinese
14,14,Cao Tianbao,F,"6'01""",11 07,03-04-82,,,Changchun Yatai,2007,Chinese
15,15,Yang Haibo,M,"5'10""",11 05,02-12-81,,,Changchun Yatai,2007,Chinese
16,16,Guo Hao,G,"6'01""",11 05,17-05-77,,,Changchun Yatai,2007,Chinese
17,17,Zhao Jialin,D,"5'11""",12 08,10-01-76,,,Changchun Yatai,2007,Chinese
19,19,Han Dongri,M,"5'10""",11 00,20-09-83,,,Changchun Yatai,2007,Chinese
20,20,Liu Cheng,D,"6'01""",11 11,15-10-85,,,Changchun Yatai,2007,Chinese
21,21,Liu Weidong,F,"5'10""",10 10,29-01-87,,,Changchun Yatai,2007,Chinese
22,22,Mi Tianhe,G,"6'01""",11 05,05-01-83,,,Changchun Yatai,2007,Chinese
23,23,Zhang Xiaofei,M,"5'10""",11 00,11-07-82,,,Changchun Yatai,2007,Chinese
24,24,Yan Feng,M,"5'08""",10 10,07-02-82,,,Changchun Yatai,2007,Chinese
25,25,Tian Ye,F,"6'02""",12 04,25-02-78,,,Changchun Yatai,2007,Chinese
26,26,Ma Qiang,D,"6'00""",11 05,10-09-85,,,Changchun Yatai,2007,Chinese
27,27,Liu Yisi,D,"6'00""",10 03,24-03-88,,,Changchun Yatai,2007,Chinese
28,28,Li Bin,M,"5'11""",11 09,13-05-81,,,Changchun Yatai,2007,Chinese
29,29,Duan Yonglu,D,"6'01""",11 09,15-06-85,,,Changchun Yatai,2007,Chinese
30,30,Wang Xiaoyu,G,"6'02""",11 09,04-07-85,,,Changchun Yatai,2007,Chinese
31,31,Ma Xiaohuan,M,"5'09""",10 03,18-07-87,,,Changchun Yatai,2007,Chinese
32,32,Su Yang,M,"5'09""",10 12,01-12-85,,,Changchun Yatai,2007,Chinese
33,33,Wang Peng,G,"6'02""",11 11,19-09-89,,,Changchun Yatai,2007,Chinese
1,1,Yu Bo,G,"6'01""",13 05,17-07-85,,,Changsha Ginde,2007,Chinese
2,2,Zhao Ming,D,"6'02""",13 01,03-10-87,Yanji,Yanbian,Changsha Ginde,2007,Chinese
3,3,Čedomir Mijanović,D,"6'00""",11 05,17-01-80,Belgrade,Zemun,Changsha Ginde,2007,Chinese
4,4,Li Wenbo,D,"5'11""",09 11,09-12-83,,,Changsha Ginde,2007,Chinese
5,5,Xu Yang,M,"6'01""",12 00,05-06-79,,,Changsha Ginde,2007,Chinese
6,6,Xu Bo,M,"6'01""",11 09,18-05-85,,,Changsha Ginde,2007,Chinese
7,7,Wen Huyi,F,"5'09""",10 08,11-05-83,,,Changsha Ginde,2007,Chinese
8,8,Liu Jianye,M,"5'10""",10 06,17-06-87,,,Changsha Ginde,2007,Chinese
9,9,Yang Fusheng,M,"5'11""",11 00,05-08-84,,,Changsha Ginde,2007,Chinese
10,10,Chen Tao,F,"5'10""",10 06,11-03-85,Anshan,,Changsha Ginde,2007,Chinese
11,11,Aboubakar Oumarou,F,"6'00""",11 00,04-01-87,Yaoundé,Yanbian,Changsha Ginde,2007,Chinese
12,12,Yu Guijun,M,"5'08""",10 12,15-04-85,,,Changsha Ginde,2007,Chinese
13,13,Shang Yinzhe,M,"5'10""",09 13,27-07-85,,,Changsha Ginde,2007,Chinese
14,14,Hao Wei,D,"5'11""",11 11,27-12-76,,,Changsha Ginde,2007,Chinese
15,15,Garba Lawal,M,"6'03""",12 13,22-05-74,Kaduna,Iraklis,Changsha Ginde,2007,Chinese
16,16,Zhang Xiaobin,M,"5'10""",11 05,14-02-85,,Kingston C,Changsha Ginde,2007,Chinese
17,17,Wen Chao,M,"5'11""",10 03,16-01-87,,,Changsha Ginde,2007,Chinese
18,18,Wang Qiang,D,"6'01""",12 00,23-07-84,,,Changsha Ginde,2007,Chinese
19,19,Zhang Ke,D,"5'10""",10 08,20-03-85,,,Changsha Ginde,2007,Chinese
20,20,Li Zhenghong,M,"5'10""",11 00,20-07-79,,,Changsha Ginde,2007,Chinese
21,21,Li Jian,D,"5'10""",11 00,09-03-85,,,Changsha Ginde,2007,Chinese
22,22,Guo Chunquan,G,"6'02""",11 07,02-01-85,,,Changsha Ginde,2007,Chinese
23,23,Wang Ruoji,M,"5'11""",11 03,18-09-85,,,Changsha Ginde,2007,Chinese
24,24,Du Yu,M,"5'09""",10 01,06-01-87,,,Changsha Ginde,2007,Chinese
25,25,Wang Lve,G,"6'01""",11 07,19-05-85,,,Changsha Ginde,2007,Chinese
26,26,Wang Shuai,D,"6'00""",11 00,30-11-85,,,Changsha Ginde,2007,Chinese
27,27,Dai Qinhua,M,"5'10""",10 03,07-09-85,,,Changsha Ginde,2007,Chinese
28,28,Mi Hao,D,"6'01""",12 11,04-07-85,,,Changsha Ginde,2007,Chinese
29,29,Song Zhenyu,G,"6'03""",12 11,21-09-81,,,Changsha Ginde,2007,Chinese
30,30,Zhang Yonghai,D,"6'00""",11 05,26-01-78,,Chongqing,Changsha Ginde,2007,Chinese
32,32,Li Chunyu,M,"6'00""",10 03,21-08-86,,,Changsha Ginde,2007,Chinese
33,33,Yang Mu,F,"6'04""",12 08,25-01-89,,,Changsha Ginde,2007,Chinese
34,34,Zhang Chengxiang,F,"6'01""",11 00,25-01-89,,,Changsha Ginde,2007,Chinese
35,35,Yu Yinghaohan,D,"5'10""",10 03,02-02-87,,,Changsha Ginde,2007,Chinese
36,36,Shi Xiaotian,G,"6'01""",11 00,06-03-90,,,Changsha Ginde,2007,Chinese
37,37,Pan Ming,F,"5'10""",10 01,12-02-87,,,Changsha Ginde,2007,Chinese
1,1,Chen Dong,G,"6'03""",12 11,03-05-78,Jilin,,Dalian Shide,2007,Chinese
2,2,Tang Tian,D,"6'00""",11 09,03-03-77,,,Dalian Shide,2007,Chinese
4,4,Qu Yanpeng,D,"6'00""",12 06,06-12-81,,,Dalian Shide,2007,Chinese
5,5,Feng Xiaoting,D,"6'01""",11 09,22-10-85,Dalian,Sichuan,Dalian Shide,2007,Chinese
6,6,Zhang Yaokun,D,"6'00""",12 00,17-04-81,Dalian,Sichuan,Dalian Shide,2007,Chinese
7,7,Zhao Xuri,M,"6'00""",12 08,03-12-85,Dalian,Sichuan,Dalian Shide,2007,Chinese
8,8,Zhu Ting,F,"5'11""",12 06,15-07-85,Dalian,,Dalian Shide,2007,Chinese
10,10,Zoran  Janković,F,"5'11""",12 08,08-02-74,Indija,Litex Lovech,Dalian Shide,2007,Chinese
11,11,Yan Song,M,"6'00""",12 08,20-03-81,Dalian,None,Dalian Shide,2007,Chinese
12,12,Wang Sheng,D,"6'01""",13 05,01-08-81,Dalian,None,Dalian Shide,2007,Chinese
13,13,Quan Lei,M,"5'10""",12 04,13-01-85,Dalian,,Dalian Shide,2007,Chinese
14,14,Hu Zhaojun,M,"6'00""",11 11,01-03-81,Dalian,None,Dalian Shide,2007,Chinese
15,15,Zhao  Mingjian,M,"5'11""",11 11,22-11-87,,,Dalian Shide,2007,Chinese
16,16,Ji Mingyi,D,"6'01""",12 13,15-12-80,Dalian,None,Dalian Shide,2007,Chinese
17,17,Zou Jie,F,"6'00""",11 05,17-01-81,Dalian,None,Dalian Shide,2007,Chinese
18,18,Wang Peng,F,"6'00""",11 07,16-06-78,Dalian,International,Dalian Shide,2007,Chinese
19,19,Ma Shuai,F,"6'03""",12 06,16-02-85,Dalian,Citizen,Dalian Shide,2007,Chinese
20,20,Liu Yu,D,"6'00""",11 00,12-05-85,,Sichuan,Dalian Shide,2007,Chinese
22,22,Yu Ziqian,G,"6'04""",13 05,03-06-85,,,Dalian Shide,2007,Chinese
23,23,Sun Shoubo,G,"6'02""",12 08,11-06-83,Dalian,,Dalian Shide,2007,Chinese
24,24,Zhang Hongyang,D,"6'00""",11 03,29-01-87,,,Dalian Shide,2007,Chinese
25,25,Li Xuepeng,M,"6'01""",11 05,18-09-88,,,Dalian Shide,2007,Chinese
26,26,Zhang Yalin,M,"6'01""",12 04,19-04-81,,,Dalian Shide,2007,Chinese
27,27,Zhang Chong,G,"6'02""",11 11,25-11-87,,,Dalian Shide,2007,Chinese
28,28,Zou You,D,"5'11""",11 00,08-09-87,,,Dalian Shide,2007,Chinese
29,29,Liu Xiaofeng,D,"6'01""",11 05,08-01-89,,,Dalian Shide,2007,Chinese
30,30,Wang Xuanhong,F,"6'01""",11 00,16-03-87,,,Dalian Shide,2007,Chinese
31,31,Yan Shipeng,D,"5'11""",11 00,08-09-87,,,Dalian Shide,2007,Chinese
32,32,Du Longquan,D,"6'00""",11 05,29-05-88,,,Dalian Shide,2007,Chinese
33,33,Hao Xingchen,M,"6'00""",11 03,10-07-87,,,Dalian Shide,2007,Chinese
34,34,Zhu Xiaogang,D,"6'00""",11 07,06-10-87,,,Dalian Shide,2007,Chinese
35,35,Lu Qiang,D,"6'01""",11 05,08-01-89,,,Dalian Shide,2007,Chinese
36,36,Guo Feng,F,"6'01""",11 00,16-03-87,,,Dalian Shide,2007,Chinese
37,37,Shi Chen,D,"6'00""",11 05,21-02-87,,,Dalian Shide,2007,Chinese
38,38,Liu Yulong,D,"5'10""",11 03,02-02-89,,,Dalian Shide,2007,Chinese
1,1,Che Xiangqian,G,"6'01""",13 12,04-01-77,,,Henan Jianye,2007,Chinese
2,2,Ma Xiao,D,"6'00""",12 00,25-01-85,,,Henan Jianye,2007,Chinese
3,3,Yao Bing,M,"6'00""",12 04,28-11-81,,,Henan Jianye,2007,Chinese
4,4,Zhao Peng,D,"6'00""",11 11,20-06-83,,,Henan Jianye,2007,Chinese
5,5,Wu Hao,D,"6'04""",14 02,19-02-83,,,Henan Jianye,2007,Chinese
6,6,Wang Shoubo,M,"5'11""",11 07,05-01-75,,,Henan Jianye,2007,Chinese
7,7,Liu Xiang,F,"5'09""",10 10,01-05-81,,,Henan Jianye,2007,Chinese
8,8,Wang Shouting,M,"6'01""",11 07,03-09-85,Dalian,Dalian,Henan Jianye,2007,Chinese
9,9,Wang Yujing,M,"5'08""",11 05,24-02-81,,,Henan Jianye,2007,Chinese
10,10,Lu Feng,M,"6'00""",12 04,12-11-81,Luoyang,Qingdao,Henan Jianye,2007,Chinese
11,11,He Bin,M,"5'10""",11 00,26-06-83,,,Henan Jianye,2007,Chinese
12,12,Jin Haibo,F,"6'02""",12 08,15-02-80,,,Henan Jianye,2007,Chinese
13,13,Yue Yang,F,"6'00""",10 08,22-07-85,,,Henan Jianye,2007,Chinese
14,14,Zhang Pengnan,M,"5'11""",11 03,06-10-85,,,Henan Jianye,2007,Chinese
15,15,Daco,F,"5'10""",11 07,05-06-81,,,Henan Jianye,2007,Chinese
16,16,Ivo Trenchev,D,"6'03""",12 11,04-04-72,,Lokomotiv Sofia,Henan Jianye,2007,Chinese
17,17,Li Zhaonan,M,"5'09""",10 10,22-09-82,,,Henan Jianye,2007,Chinese
18,18,Jin Zijie,M,"6'02""",13 01,15-02-82,,,Henan Jianye,2007,Chinese
19,19,Wei Qiang,D,"6'00""",11 11,06-02-81,,,Henan Jianye,2007,Chinese
20,20,Zhang Miao,F,"5'09""",11 07,14-10-82,,,Henan Jianye,2007,Chinese
21,21,Shen Yanhua,G,"6'00""",13 01,13-01-83,,,Henan Jianye,2007,Chinese
22,22,Fan Enlu,G,"6'00""",11 07,25-03-87,,,Henan Jianye,2007,Chinese
23,23,Xie Feng,F,"6'02""",11 11,06-02-85,,,Henan Jianye,2007,Chinese
24,24,Wang Yang,D,"5'10""",11 03,01-06-85,,,Henan Jianye,2007,Chinese
27,27,Yang Lin,F,"6'04""",14 07,14-03-81,,,Henan Jianye,2007,Chinese
28,28,Zhang Lu,F,"5'11""",10 01,23-08-87,,,Henan Jianye,2007,Chinese
29,29,Zhou Guangda,D,"6'02""",13 01,20-03-84,,,Henan Jianye,2007,Chinese
30,30,Xiao Zhi,F,"6'01""",10 10,28-05-85,,,Henan Jianye,2007,Chinese
31,31,Ma Dongqiang,D,"5'11""",10 10,22-01-85,,,Henan Jianye,2007,Chinese
32,32,Zhang Hao,M,"5'07""",10 03,01-07-85,,,Henan Jianye,2007,Chinese
33,33,Pang Tao,M,"5'09""",10 08,25-07-83,,,Henan Jianye,2007,Chinese
34,34,You Yuanwen,M,"6'00""",11 11,23-04-86,,,Henan Jianye,2007,Chinese
35,35,Wei Jia,F,"6'03""",11 05,06-03-89,,,Henan Jianye,2007,Chinese
36,36,Guo Hui,M,"5'11""",10 10,05-11-88,,,Henan Jianye,2007,Chinese
37,37,Yu Le,F,"6'00""",11 11,26-02-85,,,Henan Jianye,2007,Chinese
38,38,Wang Fei,M,"5'09""",10 03,13-11-87,,,Henan Jianye,2007,Chinese
39,39,Qiao Wei,D,"6'01""",11 09,20-07-87,,,Henan Jianye,2007,Chinese
40,40,Zi Long,M,"5'08""",09 08,24-05-90,,,Henan Jianye,2007,Chinese
41,41,Hao Shuang,F,"6'05""",12 01,06-01-89,,,Henan Jianye,2007,Chinese
42,42,Yang Lei,M,"6'03""",11 11,01-03-89,,,Henan Jianye,2007,Chinese
43,43,Li Jiankun,G,"5'09""",09 13,14-09-85,,,Henan Jianye,2007,Chinese
1,1,Cui Kai,G,"6'01""",11 00,21-01-87,,,Liaoning Huludao,2007,Chinese
2,2,Sun Feng,D,"6'00""",10 10,11-09-78,,Wuhan,Liaoning Huludao,2007,Chinese
3,3,Wu Gaojun,D,"6'01""",11 11,06-03-85,,,Liaoning Huludao,2007,Chinese
4,4,Kong Xianglong,D,"5'10""",11 00,17-04-85,,,Liaoning Huludao,2007,Chinese
5,5,Wang Chao,D,"6'01""",11 05,16-05-79,,Chongqing,Liaoning Huludao,2007,Chinese
6,6,Lv Gang,M,"5'11""",11 00,24-05-77,Shenyang,Qingdao,Liaoning Huludao,2007,Chinese
7,7,Jiang Peng,M,"5'07""",10 03,06-03-89,,,Liaoning Huludao,2007,Chinese
8,8,Qu Xiaohui,M,"6'00""",11 00,10-03-87,,,Liaoning Huludao,2007,Chinese
9,9,Zhao Junzhe,M,"5'11""",11 05,18-04-79,Shenyang,None,Liaoning Huludao,2007,Chinese
10,10,Wang Xinxin,F,"6'00""",11 05,27-04-81,Shenyang,Shenzhen,Liaoning Huludao,2007,Chinese
11,11,Pu Qianhua,F,"5'09""",11 00,16-03-87,,,Liaoning Huludao,2007,Chinese
12,12,Zhang Chengdong,F,"6'00""",11 07,09-02-89,,,Liaoning Huludao,2007,Chinese
13,13,Xiao Zhen,F,"6'01""",11 00,15-04-87,,,Liaoning Huludao,2007,Chinese
14,14,Yu Hanchao,M,"5'10""",10 03,25-02-87,,,Liaoning Huludao,2007,Chinese
15,15,Dai Lin,D,"6'01""",12 00,28-11-87,,,Liaoning Huludao,2007,Chinese
16,16,Jiang Hai,D,"6'00""",11 00,26-04-87,,,Liaoning Huludao,2007,Chinese
17,17,Zang Haili,D,"5'10""",11 00,19-12-78,,,Liaoning Huludao,2007,Chinese
18,18,Zhang Shudong,F,"6'01""",11 00,05-04-83,,,Liaoning Huludao,2007,Chinese
19,19,Ma Wei,M,"5'10""",11 00,09-04-85,,,Liaoning Huludao,2007,Chinese
20,20,Jiang Tao,G,"6'02""",12 04,01-04-77,,Wuhan,Liaoning Huludao,2007,Chinese
21,21,Zhang Xiaoyu,F,"5'11""",11 05,05-01-85,,,Liaoning Huludao,2007,Chinese
22,22,You Xi,G,"6'01""",11 11,25-01-89,,,Liaoning Huludao,2007,Chinese
23,23,Ding Jie,M,"6'00""",11 00,29-04-87,,,Liaoning Huludao,2007,Chinese
24,24,Yang Shilin,M,"5'11""",11 09,08-12-87,,,Liaoning Huludao,2007,Chinese
25,25,Han Xueyu,D,"6'00""",11 05,10-07-89,,,Liaoning Huludao,2007,Chinese
26,26,Zhang Lu,G,"6'04""",11 11,06-09-87,,,Liaoning Huludao,2007,Chinese
27,27,Yang Shanping,D,"6'02""",12 08,28-10-87,,,Liaoning Huludao,2007,Chinese
28,28,Yu Liang,F,"6'02""",11 11,09-09-89,,,Liaoning Huludao,2007,Chinese
29,29,Liu Qingdong,D,"5'09""",11 07,29-10-85,,,Liaoning Huludao,2007,Chinese
30,30,Chen Xing,F,"5'11""",10 12,17-01-83,,,Liaoning Huludao,2007,Chinese
31,31,Yang Xu,F,"6'02""",11 00,12-02-87,,,Liaoning Huludao,2007,Chinese
32,32,Yang Yu,F,"6'01""",11 11,18-04-85,,,Liaoning Huludao,2007,Chinese
33,33,Victor Brovchenko,M,"6'01""",12 04,11-10-79,Kiev,,Liaoning Huludao,2007,Chinese
1,1,Liu Jun,G,"6'03""",13 10,25-09-82,,,Qingdao Zhongneng,2007,Chinese
2,2,Qiu Zhonghui,D,"5'11""",11 09,15-06-77,,Beijing,Qingdao Zhongneng,2007,Chinese
3,3,Igor Budisa,D,"6'02""",12 11,23-09-77,Zagreb,Shinnik,Qingdao Zhongneng,2007,Chinese
4,4,An Shuai,D,"6'00""",10 10,06-08-85,,,Qingdao Zhongneng,2007,Chinese
5,5,Xu Jingjie,D,"6'00""",11 05,04-02-86,,,Qingdao Zhongneng,2007,Chinese
6,6,Liu Qing,D,"6'00""",11 05,05-04-86,,Shandong,Qingdao Zhongneng,2007,Chinese
7,7,Qin Sheng,D,"5'11""",11 05,02-11-86,,,Qingdao Zhongneng,2007,Chinese
8,8,Shi Hanjun,M,"5'07""",10 10,18-01-82,,,Qingdao Zhongneng,2007,Chinese
9,9,Dumitru Mitu,M,"5'11""",12 01,13-02-75,Bucharest,Unirea Dej,Qingdao Zhongneng,2007,Chinese
10,10,Zheng Long,M,"5'10""",11 03,15-04-88,,,Qingdao Zhongneng,2007,Chinese
11,11,Qu Bo,F,"6'00""",11 07,15-07-81,Tianjin,None,Qingdao Zhongneng,2007,Chinese
12,12,Xu Qun,M,"6'01""",11 11,22-01-86,,,Qingdao Zhongneng,2007,Chinese
13,13,Xu Tong,M,"5'11""",11 11,06-10-85,,,Qingdao Zhongneng,2007,Chinese
14,14,Hu Jun,M,"6'01""",12 04,24-01-85,,,Qingdao Zhongneng,2007,Chinese
15,15,Liu Junwei,D,"5'11""",11 11,01-05-76,,,Qingdao Zhongneng,2007,Chinese
16,16,Ye Rongshun,M,"6'00""",11 00,28-10-81,,,Qingdao Zhongneng,2007,Chinese
17,17,Liu Jian,M,"6'00""",10 06,20-08-84,,,Qingdao Zhongneng,2007,Chinese
18,18,Liu Zhiyong,M,"5'10""",11 05,09-04-85,,,Qingdao Zhongneng,2007,Chinese
19,19,Xu Chao,M,"5'11""",11 00,04-07-81,,,Qingdao Zhongneng,2007,Chinese
20,20,Zhang Tianhan,D,"5'09""",10 10,22-10-87,,,Qingdao Zhongneng,2007,Chinese
21,21,Jiang Ning,F,"5'09""",10 06,01-09-86,,,Qingdao Zhongneng,2007,Chinese
22,22,Liu Zhengli,G,"6'02""",11 09,26-06-85,,,Qingdao Zhongneng,2007,Chinese
23,23,Yao Jiangshan,D,"5'10""",11 03,30-07-87,,,Qingdao Zhongneng,2007,Chinese
24,24,Zhang Bohan,D,"6'02""",12 06,09-09-87,,,Qingdao Zhongneng,2007,Chinese
25,25,Zou Zheng,M,"5'11""",12 04,07-02-88,,,Qingdao Zhongneng,2007,Chinese
26,26,Sun Jiangshan,D,"5'10""",11 03,24-10-85,,,Qingdao Zhongneng,2007,Chinese
27,27,Sun Xinbo,F,"5'11""",11 05,01-08-81,,,Qingdao Zhongneng,2007,Chinese
28,28,Wang Zhuo,G,"6'00""",11 00,23-08-83,,,Qingdao Zhongneng,2007,Chinese
29,29,Qiu Hao,M,"6'00""",11 07,09-01-87,,,Qingdao Zhongneng,2007,Chinese
30,30,Pan Shuai,M,"5'11""",11 11,07-05-87,,,Qingdao Zhongneng,2007,Chinese
31,31,Wan Chao,F,"6'04""",13 05,06-01-87,,,Qingdao Zhongneng,2007,Chinese
32,32,Ma Long,F,"6'04""",12 04,26-02-89,,,Qingdao Zhongneng,2007,Chinese
33,33,Qian Ding,M,"5'11""",11 00,16-10-86,,,Qingdao Zhongneng,2007,Chinese
1,1,Yu Weiliang,G,"6'02""",13 05,17-09-73,Shanghai,Shanghai Shenhua,Shaanxi Baorong,2007,Chinese
2,2,Ding Yehua,D,"6'02""",12 08,11-11-81,,,Shaanxi Baorong,2007,Chinese
3,3,Zhao Zuojun,D,"6'00""",11 11,16-10-83,Shanghai,None,Shaanxi Baorong,2007,Chinese
4,4,Qu Nannan,D,"6'01""",13 01,22-08-75,Shenyang,,Shaanxi Baorong,2007,Chinese
5,5,Wan Houliang,D,"6'02""",12 08,25-02-86,Beijing,,Shaanxi Baorong,2007,Chinese
6,6,Zheng Tao,D,"5'11""",11 00,20-08-85,,,Shaanxi Baorong,2007,Chinese
7,7,Ivan Bulat,M,"6'00""",12 01,24-06-75,ibenik,Chongqing,Shaanxi Baorong,2007,Chinese
8,8,Li Yan,M,"6'00""",12 04,20-06-80,Shanghai,Pudong,Shaanxi Baorong,2007,Chinese
9,9,Li Yi,F,"6'00""",12 08,20-06-79,Bengbu,Shenzhen,Shaanxi Baorong,2007,Chinese
10,10,Huang Yong,M,"5'08""",10 03,26-05-78,Changchun,August First,Shaanxi Baorong,2007,Chinese
11,11,Wu Yongyi,D,"6'00""",11 07,14-06-83,,,Shaanxi Baorong,2007,Chinese
12,12,Zheng Wei,M,"6'00""",12 04,13-06-81,,,Shaanxi Baorong,2007,Chinese
13,13,Wang Erzhuo,M,"5'08""",11 00,05-02-87,,,Shaanxi Baorong,2007,Chinese
14,14,Li Taoyu,D,"5'11""",11 05,12-07-87,,,Shaanxi Baorong,2007,Chinese
15,15,Ye Zhanggen,M,"5'10""",11 11,07-05-84,,,Shaanxi Baorong,2007,Chinese
16,16,Cao Huan,M,"5'09""",11 00,25-11-83,,,Shaanxi Baorong,2007,Chinese
17,17,Shen Han,M,"5'09""",10 03,17-09-79,Shanghai,None,Shaanxi Baorong,2007,Chinese
18,18,Zhu Yongsheng,M,"5'10""",10 10,26-04-77,,Shenzhen,Shaanxi Baorong,2007,Chinese
19,19,Du Ping,F,"5'11""",10 03,28-02-78,Shenyang,Shenyang,Shaanxi Baorong,2007,Chinese
