,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
6,6,Aleksandar Dragović,AUT,D,1.84,76,06-03-91,Vienna,Basel,Dynamo Kiev,2014,Ukrainian
7,7,Jeremain Lens,NED,F,1.78,80,24-11-87,Amsterdam,PSV Eindhoven,Dynamo Kiev,2014,Ukrainian
10,10,Andriy Yarmolenko,UKR,F,1.87,76,23-10-89,Kiev,Desna Chernihiv,Dynamo Kiev,2014,Ukrainian
14,14,Bohdan Mykhaylychenko,UKR,M,1.75,70,21-03-97,Boryspil,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
15,15,Viktor Tsyhankov,UKR,M,1.77,69,15-11-97,Nahariya,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
16,16,Serhiy Sydorchuk,UKR,M,1.88,76,02-05-91,Zaporizhya,Metalurh Zaporizhya,Dynamo Kiev,2014,Ukrainian
17,17,Serhiy Rybalka,UKR,M,1.80,74,01-04-90,Yamne,Arsenal Kharkiv,Dynamo Kiev,2014,Ukrainian
19,19,Denys Harmash,UKR,M,1.86,75,19-04-90,Luhansk,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
20,20,Oleh Husyev,UKR,M,1.79,74,25-04-83,Sumy,Arsenal Kiev,Dynamo Kiev,2014,Ukrainian
22,22,Artem Kravets,UKR,F,1.85,73,03-06-89,Dniprodzerzhynsk,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
23,23,Oleksandr Rybka,UKR,G,1.93,92,10-04-87,Kiev,Shakhtar Donetsk,Dynamo Kiev,2014,Ukrainian
24,24,Domagoj Vida,CRO,D,1.82,70,29-04-89,Osijek,Dinamo Zagreb,Dynamo Kiev,2014,Ukrainian
26,26,Serhiy Lyulka,UKR,D,1.78,70,22-02-90,Kiev,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
27,27,Yevhen Makarenko,UKR,D,1.82,73,21-05-91,Kiev,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
28,28,Yevhen Chumak,UKR,M,1.81,73,25-08-95,Hlukhivtsi,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
29,29,Vitaliy Buyalskyy,UKR,M,1.70,61,06-01-93,Kalinovka,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
30,30,Betão,BRA,D,1.81,78,11-11-83,São Paulo,Ponte Preta,Dynamo Kiev,2014,Ukrainian
34,34,Yevhen Khacheridi,UKR,D,1.97,80,28-07-87,Melitopol,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
37,37,Oleksandr Andriyevskyy,UKR,M,1.72,64,25-06-94,Kiev,Metalist Kharkiv-2,Dynamo Kiev,2014,Ukrainian
41,45,Vladyslav Kalytvyntsev,UKR,M,1.78,65,04-01-93,Moscow,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
42,72,Artur Rudko,UKR,G,1.96,85,07-05-92,Kiev,Dynamo Kiev-2,Dynamo Kiev,2014,Ukrainian
43,85,Dieumerci Mbokani,COD,F,1.85,75,22-11-85,Kinshasa,Anderlecht,Dynamo Kiev,2014,Ukrainian
44,90,Younès Belhanda,MAR,M,1.74,75,25-02-90,Avignon,Montpellier,Dynamo Kiev,2014,Ukrainian
45,91,Łukasz Teodorczyk,POL,F,1.85,78,03-06-91,Żuromin,Lech Poznań,Dynamo Kiev,2014,Ukrainian
1,1,Oleksandr Nad,UKR,G,1.90,82,02-09-85,Uzhhorod,Zakarpattya-2,Hoverla Uzhhorod,2014,Ukrainian
2,2,Oleksiy Polyanskyy,UKR,M,1.82,82,12-04-86,Avdeyevka,Shakhtar Donetsk,Hoverla Uzhhorod,2014,Ukrainian
4,4,Andriy Khomyn,UKR,D,1.80,71,02-01-82,Potsdam,Arsenal Kiev,Hoverla Uzhhorod,2014,Ukrainian
5,5,Serge Akakpo,TOG,D,1.78,71,15-10-87,Lomé,MK ilina,Hoverla Uzhhorod,2014,Ukrainian
6,6,Alexandru Tudose,ROU,D,1.85,76,03-04-87,Galaţi,Săgeata Năvodari,Hoverla Uzhhorod,2014,Ukrainian
7,7,Mirko Raičević,MNE,M,1.78,75,22-03-82,Podgorica,Chornomorets Odessa,Hoverla Uzhhorod,2014,Ukrainian
8,8,Serhiy Myakushko,UKR,M,1.70,70,15-04-93,Kiev,Dynamo Kiev-2,Hoverla Uzhhorod,2014,Ukrainian
9,9,Oleh Herasymyuk,UKR,M,1.80,72,25-09-86,Volodymyr-Volynskyy,Arsenal Kiev,Hoverla Uzhhorod,2014,Ukrainian
10,10,Maksym Feshchuk,UKR,F,1.83,74,25-11-85,Brody,Tavriya Simferopol,Hoverla Uzhhorod,2014,Ukrainian
11,11,Serhiy Kuznetsov,UKR,F,1.89,83,31-08-82,Kharkiv,Sevastopol,Hoverla Uzhhorod,2014,Ukrainian
12,12,Myroslav Bon,UKR,G,1.91,80,16-02-93,Khust,Dynamo Kiev-2,Hoverla Uzhhorod,2014,Ukrainian
13,13,Ihor Korotetskyy,UKR,D,1.88,78,13-09-87,Kharkiv,Metalurh Zaporizhya,Hoverla Uzhhorod,2014,Ukrainian
14,14,Taras Kacharaba,UKR,D,1.89,79,07-01-95,Zhydachiv,Shakhtar Donetsk-2,Hoverla Uzhhorod,2014,Ukrainian
15,15,Dmytro Trukhin,UKR,M,1.73,68,29-06-83,Lutsk,Krymteplytsia Molodizhne,Hoverla Uzhhorod,2014,Ukrainian
16,16,Maksim Shatskikh,UZB,F,1.87,78,30-08-78,Tashkent,Arsenal Kiev,Hoverla Uzhhorod,2014,Ukrainian
19,19,Mykhaylo Replyuk,UKR,M,1.80,72,10-11-86,,Tiszabecs,Hoverla Uzhhorod,2014,Ukrainian
20,20,Vitālijs Jagodinskis,LVA,D,1.90,75,28-02-92,Riga,Dynamo Kiev,Hoverla Uzhhorod,2014,Ukrainian
21,21,Maksym Koval,UKR,G,1.84,70,09-12-92,Zaporizhya,Dynamo Kiev,Hoverla Uzhhorod,2014,Ukrainian
22,22,Dmytro Babenko,UKR,G,1.88,80,28-06-78,Luhansk,Zorya Luhansk,Hoverla Uzhhorod,2014,Ukrainian
23,23,Serhiy Lyulka,UKR,D,1.78,70,22-02-90,Kiev,Dynamo Kiev,Hoverla Uzhhorod,2014,Ukrainian
24,24,Vitaliy Kaverin,UKR,F,1.80,75,04-09-90,Khmelnytskyi,Dynamo Kiev,Hoverla Uzhhorod,2014,Ukrainian
25,25,Lukman Haruna,NGA,M,1.85,77,04-12-90,Lagos,Dynamo Kiev,Hoverla Uzhhorod,2014,Ukrainian
27,27,Robert Hehedosh,UKR,F,1.78,66,02-05-93,,Kremin Kremenchuk,Hoverla Uzhhorod,2014,Ukrainian
28,28,Ivan Rodić,CRO,F,1.79,75,11-11-85,Omi,Zorya Luhansk,Hoverla Uzhhorod,2014,Ukrainian
29,29,Illya Hlushytskyy,UKR,D,1.79,69,02-08-93,Makiivka,Shakthar Donetsk-2,Hoverla Uzhhorod,2014,Ukrainian
32,32,Mykhaylo Pysko,UKR,D,1.75,65,19-03-93,Volyabaranetska,Shakhtar Donetsk-2,Hoverla Uzhhorod,2014,Ukrainian
41,42,Vitaliy Fedoriv,UKR,D,1.80,75,21-10-87,Lviv,Spartaks Jūrmala,Hoverla Uzhhorod,2014,Ukrainian
42,44,Lorenco imić,CRO,D,1.95,89,15-07-96,Split,Hajduk Split,Hoverla Uzhhorod,2014,Ukrainian
43,77,Valeriy Hryshyn,UKR,F,1.81,68,12-06-94,Krasnyi Lyman,Shakhtar Donetsk-2,Hoverla Uzhhorod,2014,Ukrainian
44,88,Vyacheslav Akimov,UKR,M,1.84,71,17-10-89,Odessa,Shakthar Donetsk-2,Hoverla Uzhhorod,2014,Ukrainian
45,95,Vyacheslav Lukhtanov,UKR,D,1.84,71,12-02-95,Lutuhyne,Dynamo Kiev-2,Hoverla Uzhhorod,2014,Ukrainian
46,99,Dmytro Khlobas,UKR,F,1.78,74,09-05-94,Lokhvytsia,Dynamo Kiev-2,Hoverla Uzhhorod,2014,Ukrainian
1,1,Yevhen Halchuk,UKR,G,1.82,71,05-03-92,Kramatorsk,Shakhtar Donetsk-2,Illichivets Mariupol,2014,Ukrainian
6,6,Oleksiy Fatyanov,UKR,M,1.78,71,07-05-95,,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
7,7,Serhiy Shevchuk,UKR,M,1.84,75,18-06-85,Makariv,Shakhtar Donetsk-2,Illichivets Mariupol,2014,Ukrainian
8,8,Serhiy Vovkodav,UKR,D,1.83,77,02-07-88,Lubny,Vorskla Poltava,Illichivets Mariupol,2014,Ukrainian
9,9,Andriy Oberemko,UKR,M,1.82,73,18-03-84,Zaporozhskaya,Metalist Kharkiv,Illichivets Mariupol,2014,Ukrainian
11,11,Serhiy Hryn,UKR,F,1.80,76,06-06-94,Volnovakha,Shakhtar Donetsk-2,Illichivets Mariupol,2014,Ukrainian
12,12,Maksym Zhychykov,UKR,D,1.78,70,07-11-92,Krasnopavlivka,Shakhtar Donetsk-2,Illichivets Mariupol,2014,Ukrainian
13,13,Serhiy Yavorskyy,UKR,D,1.92,81,05-07-89,Donetsk,Shakhtar Donetsk-2,Illichivets Mariupol,2014,Ukrainian
15,15,Ivan Matyazh,UKR,F,1.88,80,15-02-88,Donetsk,Metalurh Zaporizhya,Illichivets Mariupol,2014,Ukrainian
16,16,Oleksandr Mandzyuk,UKR,F,1.78,72,10-01-83,Vilino,Obolon Kiev,Illichivets Mariupol,2014,Ukrainian
19,19,Zurab Ochihava,UKR,D,1.86,74,18-05-95,Kiev,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
20,20,Vyacheslav Churko,UKR,M,1.80,70,10-05-93,Uzhhorod,Shakhtar Donetsk-2,Illichivets Mariupol,2014,Ukrainian
21,21,Dmytro Skoblov,UKR,M,1.73,61,30-11-89,Mariupol,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
23,23,Oleksandr Matvyevev,UKR,D,1.81,73,11-02-89,Poltava,Vorskla Poltava,Illichivets Mariupol,2014,Ukrainian
24,24,Ruslan Zubkov,UKR,D,1.89,79,24-11-91,Odessa,Araz Naxçıvan,Illichivets Mariupol,2014,Ukrainian
28,28,Rodyon Budchenko,UKR,D,1.74,63,26-04-94,,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
30,30,Bohdan Sukhodub,UKR,D,1.86,78,09-02-94,,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
31,31,Ivan Yanakov,UKR,M,1.74,61,07-07-94,,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
32,32,Mykyta Kryukov,UKR,G,1.97,85,03-04-91,Donetsk,Shakhtar Donetsk-2,Illichivets Mariupol,2014,Ukrainian
33,33,Oleksandr Churilov,UKR,G,1.89,83,06-06-84,Mariupol,Hoverla Uzhhorod,Illichivets Mariupol,2014,Ukrainian
41,45,Maksym Ilyuk,UKR,F,1.80,69,10-11-90,Krasnoyilsk,Shakhtar Donetsk-2,Illichivets Mariupol,2014,Ukrainian
42,50,Oleksandr Dekhtyarenko,UKR,D,1.75,68,13-02-96,,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
43,61,Dmytro Myshnyov,UKR,M,1.70,68,26-01-94,Krasnyi Lyman,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
44,79,Serhiy Vakulenko,UKR,M,1.82,69,07-09-93,Kharkiv,Shakhtar Donetsk-2,Illichivets Mariupol,2014,Ukrainian
45,80,Oleksandr Luchyk,UKR,M,1.78,65,30-03-94,,Sumy,Illichivets Mariupol,2014,Ukrainian
46,93,Ivan Tsyupa,UKR,D,1.82,69,25-06-93,Yelyzavetivka,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
47,94,Serhiy Prykhodko,UKR,M,1.81,69,21-01-94,,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
48,95,Yevhen Nemtinov,UKR,M,1.73,67,03-10-95,,Bukovyna Chernivtsi,Illichivets Mariupol,2014,Ukrainian
49,96,Ihor Bikovskyy,UKR,M,1.75,67,05-09-96,Mariupol,Illichivets Mariupol-2,Illichivets Mariupol,2014,Ukrainian
1,1,Roman Pidkivka,UKR,G,1.90,85,09-05-95,Lviv,Karpaty-2,Karpaty Lviv,2014,Ukrainian
5,5,Andriy Hitchenko,UKR,D,1.87,74,02-10-84,Kiev,Kryvbas Kryvyi Rih,Karpaty Lviv,2014,Ukrainian
8,8,Volodymyr Kostevych,UKR,D,1.75,62,23-10-92,Zhovkva,Karpaty-2,Karpaty Lviv,2014,Ukrainian
9,9,Denis Kozhanov,UKR,F,1.72,69,13-06-87,Donetsk,Shakhtar Donetsk-2,Karpaty Lviv,2014,Ukrainian
10,10,Artur Karnoza,UKR,M,1.61,59,20-08-90,Dnipropetrovsk,Sevastopol,Karpaty Lviv,2014,Ukrainian
14,14,Mykhaylo Serhiychuk,UKR,F,1.78,74,29-07-91,Kostiantynivka,MFC Mykolaiv,Karpaty Lviv,2014,Ukrainian
16,16,Ihor Khudobyak,UKR,M,1.75,66,20-02-85,Ivano-Frankivsk,Spartak Ivano-Frankivsk,Karpaty Lviv,2014,Ukrainian
17,17,Oleh Holodyuk,UKR,M,1.77,70,02-01-88,Sobischytsi,Karpaty-2,Karpaty Lviv,2014,Ukrainian
20,20,Murtaz Daushvili,GEO,M,1.76,74,01-05-89,Tbilisi,Zestafoni,Karpaty Lviv,2014,Ukrainian
22,22,Taras Puchkovskyy,UKR,F,1.80,70,23-08-94,Novovolynsk,Karpaty-2,Karpaty Lviv,2014,Ukrainian
23,23,Roman Mysak,UKR,G,1.91,79,09-09-91,Lviv,Karpaty-2,Karpaty Lviv,2014,Ukrainian
26,26,Artur Novotryasov,UKR,D,1.81,70,19-07-92,Yevpatoria,Tavriya Simferopol,Karpaty Lviv,2014,Ukrainian
27,27,Vadym Strashkevych,UKR,M,1.77,72,21-04-94,Lviv,Karpaty-2,Karpaty Lviv,2014,Ukrainian
32,32,Ihor Plastun,UKR,D,1.90,70,20-08-90,Kiev,Obolon Kiev,Karpaty Lviv,2014,Ukrainian
35,35,Maryan Shved,UKR,M,1.71,63,16-07-97,Mykolaiv,Karpaty-2,Karpaty Lviv,2014,Ukrainian
41,45,Yuriy Zakharkiv,UKR,F,1.89,2z,21-03-96,,Karpaty-2,Karpaty Lviv,2014,Ukrainian
42,48,Dmytro Klots,UKR,M,1.74,69,15-04-96,Rivne,Karpaty-2,Karpaty Lviv,2014,Ukrainian
43,66,Volodymyr Senytsya,UKR,D,1.88,75,23-04-97,,Karpaty-2,Karpaty Lviv,2014,Ukrainian
44,70,Ivan Lobay,UKR,D,1.83,72,21-05-96,Chervonohrad,Karpaty-2,Karpaty Lviv,2014,Ukrainian
45,73,Taras Zaviyskyy,UKR,M,1.74,69,12-04-95,Lviv,Karpaty-2,Karpaty Lviv,2014,Ukrainian
46,76,Oleksiy Hutsulyak,UKR,F,1.84,74,25-12-97,Khmelnytskyi,Karpaty-2,Karpaty Lviv,2014,Ukrainian
47,79,Andriy Markovych,UKR,D,1.75,67,25-06-95,Melnych,Karpaty-2,Karpaty Lviv,2014,Ukrainian
48,86,Vasyl Kravets,UKR,D,1.85,78,20-08-97,Lviv,Karpaty-2,Karpaty Lviv,2014,Ukrainian
49,92,Ambrosiy Chachua,UKR,M,1.68,63,02-04-94,Rivne,Karpaty-2,Karpaty Lviv,2014,Ukrainian
50,94,Denys Miroshnichenko,UKR,D,1.76,68,11-10-94,Kryvyi Rih,Kryvbas Kryvyi Rih,Karpaty Lviv,2014,Ukrainian
51,98,Oleh Mozil,UKR,G,1.82,67,07-04-96,,Karpaty-2,Karpaty Lviv,2014,Ukrainian
1,1,Denys Sydorenko,UKR,G,1.85,75,18-04-89,Kharkiv,Helios Kharkiv,Metalist Kharkiv,2014,Ukrainian
2,2,Oleksiy Dovhyy,UKR,M,1.86,75,02-11-89,Kiev,Illichivets Mariupol,Metalist Kharkiv,2014,Ukrainian
3,3,Mykola Ishchenko,UKR,D,1.82,75,09-03-83,Kiev,Shakhtar Donetsk,Metalist Kharkiv,2014,Ukrainian
5,5,Kyrylo Kovalchuk,UKR,M,1.85,73,11-06-86,Odessa,Chornomorets Odessa,Metalist Kharkiv,2014,Ukrainian
7,7,Serhiy Bolbat,UKR,F,1.75,66,13-06-93,Volnovakha,Shakhtar Donetsk,Metalist Kharkiv,2014,Ukrainian
8,8,Edmar Aparecida,UKR,M,1.77,69,16-06-80,Mogi das Cruzes,Tavriya Simferopol,Metalist Kharkiv,2014,Ukrainian
9,9,Ivan Bobko,UKR,M,1.83,70,10-12-90,Odessa,Chornomorets Odessa,Metalist Kharkiv,2014,Ukrainian
10,10,David Caiado,POR,F,1.84,78,02-05-87,Luxembourg,Vitória Guimarães,Metalist Kharkiv,2014,Ukrainian
11,11,Serhiy Barilko,UKR,M,1.74,68,05-01-87,Kharkiv,ETM Kharkiv,Metalist Kharkiv,2014,Ukrainian
14,14,Volodymyr Homenyuk,UKR,F,1.78,73,19-07-85,Simferopol,Arsenal Kiev,Metalist Kharkiv,2014,Ukrainian
15,15,Dmytro Ryzhuk,UKR,D,1.83,76,05-04-92,Kiev,Dynamo Kiev-2,Metalist Kharkiv,2014,Ukrainian
17,17,Serhiy Pshenychnykh,UKR,D,1.82,74,09-11-81,Kharkiv,Karpaty Lviv,Metalist Kharkiv,2014,Ukrainian
19,19,Yevhen Selin,UKR,D,1.85,75,09-05-88,Novoaydar,Dynamo Kiev,Metalist Kharkiv,2014,Ukrainian
21,21,Artem Byesyedin,UKR,F,1.85,76,31-03-96,Kharkiv,Dynamo Kiev-2,Metalist Kharkiv,2014,Ukrainian
22,22,Denys Kulakov,UKR,M,1.82,76,01-05-86,Donetsk,Dnipro Dnipropetrovsk,Metalist Kharkiv,2014,Ukrainian
23,23,Serhiy Pohorilyy,UKR,G,1.90,85,28-07-86,Kiev,Tavriya Simferopol,Metalist Kharkiv,2014,Ukrainian
25,25,Serhiy Davydov,UKR,F,1.80,70,16-12-84,Eskhar,Helios Kharkiv,Metalist Kharkiv,2014,Ukrainian
28,28,Serhiy Nazarenko,UKR,M,1.76,69,16-02-80,Kirovohrad,Chornomorets Odessa,Metalist Kharkiv,2014,Ukrainian
29,29,Oleksandr Horyainov,UKR,G,1.88,77,29-06-75,Kharkiv,Kryvbas Kryvyi Rih,Metalist Kharkiv,2014,Ukrainian
