,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
18,18,Joakim Runnemo,F,"5'09""",11 09,18-12-86,,Nacka FF,IF Brommapojkarna,2007,Swedish
19,19,Albin Ekdal,M,"6'01""",11 11,28-07-89,Bromma,None,IF Brommapojkarna,2007,Swedish
20,20,Kristoffer Björklund,G,"6'03""",14 02,19-04-78,,FC Café Opera,IF Brommapojkarna,2007,Swedish
21,21,Christer Youssef,F,"5'09""",10 06,01-12-87,,Bromstens IK,IF Brommapojkarna,2007,Swedish
22,22,Jan-Erik Berg,D,"5'09""",10 12,01-11-79,,Enskede IK,IF Brommapojkarna,2007,Swedish
23,23,Mikael Nilsson,F,"5'09""",11 00,19-08-85,,IFK Viksjö,IF Brommapojkarna,2007,Swedish
24,24,Axel Johansson,F,"6'00""",12 13,06-03-89,,IK Frej,IF Brommapojkarna,2007,Swedish
25,25,Markus Karlsson,D,"6'01""",12 08,30-08-72,,Stabæk,IF Brommapojkarna,2007,Swedish
26,26,Imad Chhadeh,M,"5'11""",12 06,12-10-79,,Løv-Ham,IF Brommapojkarna,2007,Swedish
27,27,Mikko Albornoz,D,"5'10""",12 00,30-11-90,,None,IF Brommapojkarna,2007,Swedish
28,28,Kristoffer Nordfeldt,G,"6'02""",13 05,23-06-89,,None,IF Brommapojkarna,2007,Swedish
29,29,Mattias Asper,G,"6'06""",14 09,20-03-75,Kristianstad,Viking,IF Brommapojkarna,2007,Swedish
3,3,Robert Stoltz,D,"5'09""",11 03,10-08-76,,Kalmar  FF,Djurgårdens IF,2007,Swedish
5,5,Sölvi Geir Ottesen,D,"6'03""",12 13,18-02-84,Reykjavik,Víkingur,Djurgårdens IF,2007,Swedish
6,6,Toni Kuivasto,D,"6'02""",13 01,31-12-75,Tampere,Viking  FK,Djurgårdens IF,2007,Swedish
7,7,Johan Arneng,M,"5'09""",11 11,15-06-79,Uddevalle,Vålerenga IF,Djurgårdens IF,2007,Swedish
8,8,Jan Tauer,M,"6'01""",12  13,26-08-83,Düsseldorf,Eintracht Braunschweig,Djurgårdens IF,2007,Swedish
9,9,Jones Kusi-Asare,F,"5'10""",11 11,21-05-80,,Landskrona BoIS,Djurgårdens IF,2007,Swedish
10,10,Enrico,M,"5'09""",11  00,04-05-84,Belo Horizonte,Atlético  Mineiro,Djurgårdens IF,2007,Swedish
11,11,Daniel Sjölund,F,"5'11""",12 00,22-04-83,Mariehamn,IFK  Mariehamn,Djurgårdens IF,2007,Swedish
12,12,Mattias  Jonson,F,"5'10""",12  01,16-01-74,Gothenburg,Norwich  C,Djurgårdens IF,2007,Swedish
14,14,Kebba Ceesay,D,"5'10""",11 07,14-11-87,,IK Brage,Djurgårdens IF,2007,Swedish
15,15,Pa Dembo Tourray,G,"6'06""",15 06,31-03-80,Banjul,Vålerenga IF,Djurgårdens IF,2007,Swedish
16,16,Markus Johannesson,M,"6'01""",13 03,29-05-75,Rölanda,Örgryte IS,Djurgårdens IF,2007,Swedish
17,17,Stefan Batan,M,"5'09""",11 05,20-03-85,,Assyriska  FF,Djurgårdens IF,2007,Swedish
18,18,Mikael Dahlberg,F,"6'03""",13 10,16-03-85,Umeå,GIF Sundsvall,Djurgårdens IF,2007,Swedish
19,19,Quirino,F,"5'10""",11 09,04-01-85,Belo Horizonte,Atlético Mineiro,Djurgårdens IF,2007,Swedish
20,20,Patrick Amoah,F,"6'00""",12 01,18-08-86,,None,Djurgårdens IF,2007,Swedish
21,21,Kristian Junegard,F,"5'10""",10 01,07-09-89,,None,Djurgårdens IF,2007,Swedish
22,22,Andrej Komac,M,5'09'',11 00,04-12-79,Nova Gorica,Gorica,Djurgårdens IF,2007,Swedish
23,23,Lance Davids,M,5'09'',11  05,11-04-85,Kopstadt,1860 Munich,Djurgårdens IF,2007,Swedish
24,24,Christoffer Karlsson,M,"5'09""",10 03,27-01-88,,Åtvidabergs FF,Djurgårdens IF,2007,Swedish
25,25,Eldin Kozica,D,"6'01""",12 06,08-01-85,,Västerås SK,Djurgårdens IF,2007,Swedish
26,26,Kennedy Igboananike,F,"5'09""",10 10,26-02-89,,Dynamos FA,Djurgårdens IF,2007,Swedish
27,27,"Feliciano ""Felix"" Magro",M,"6'00""",12 00,02-02-79,Zürich,Landskrona BoIS,Djurgårdens IF,2007,Swedish
29,29,Aki Riihilahti,M,5'11'',12 06,09-09-76,Helsinki,Kaiserslautern,Djurgårdens IF,2007,Swedish
30,30,Oskar Wahlström,G,"6'06""",14 13,16-08-76,Bie,Västerås SK,Djurgårdens IF,2007,Swedish
1,1,Abbas Hassan,G,"6'06""",15 06,10-05-85,,Arvidstorp  IK,IF Elfsborg,2007,Swedish
2,2,Mathias Florén,D,"5'10""",11 05,11-08-76,Söderhamn,FC Groningen,IF Elfsborg,2007,Swedish
4,4,Johan Karlsson,D,"5'09""",12 13,06-04-75,,Åtvidabergs FF,IF Elfsborg,2007,Swedish
5,5,Martin Andersson,D,"6'02""",13 01,16-01-81,,Arenstorps SK,IF Elfsborg,2007,Swedish
6,6,Daniel Alexandersson,F,"6'00""",12 01,03-12-78,,Falkenbergs FF,IF Elfsborg,2007,Swedish
7,7,Jari Ilola,M,"6'01""",12 06,24-11-78,Oulu,HJK Helsinki,IF Elfsborg,2007,Swedish
8,8,Anders Svensson,M,"5'10""",12 10,17-07-76,Elfsborg,Southampton,IF Elfsborg,2007,Swedish
9,9,Matthias Svensson,F,"6'00""",12 06,24-09-74,Borås,Norwich  C,IF Elfsborg,2007,Swedish
11,11,Daniel Mobaeck,D,"6'00""",12 08,22-05-80,,Kalmar FF,IF Elfsborg,2007,Swedish
12,12,Markus  Falk-Olander,D,"6'00""",12  13,21-05-87,,Ödeshögs  IK,IF Elfsborg,2007,Swedish
14,14,Denni Avdić,F,"6'03""",12  08,05-09-88,Huskvarna,Brøndby,IF Elfsborg,2007,Swedish
17,17,James  Keene,F,"5'11""",11  08,26-12-85,Wells,Portsmouth,IF Elfsborg,2007,Swedish
18,18,Fredrik Berglund,F,"5'11""",12 08,21-03-79,Borås,FC København,IF Elfsborg,2007,Swedish
19,19,Fredrik Björck,D,"6'02""",12 06,22-10-79,Kållered,Helsingborgs IF,IF Elfsborg,2007,Swedish
20,20,Emir  Bajrami,M,"5'10""",11  07,07-03-88,,Köpings  FF,IF Elfsborg,2007,Swedish
22,22,Andreas Augustsson,D,"6'01""",12  04,26-11-76,,Sandefjord,IF Elfsborg,2007,Swedish
24,24,Stefan Ishizaki,M,"5'11""",11  05,15-05-82,Stockholm,Vålerenga,IF Elfsborg,2007,Swedish
25,25,Elmin Kurbegovic,M,"6'02""",12 01,03-06-87,,None,IF Elfsborg,2007,Swedish
27,27,Daniel  Eres,M,"5'09""",11  03,09-04-87,,Mariedals  IK,IF Elfsborg,2007,Swedish
30,30,Johan Wiland,G,"6'02""",12 01,24-01-81,,Rydboholms SK,IF Elfsborg,2007,Swedish
1,1,Dime Jankulovski,G,"6'02""",14  00,18-09-77,Gothenburg,IFK Norrköping,GAIS,2007,Swedish
2,2,Richard Ekunde,D,"5'09""",11  05,04-08-82,,Åtvidabergs FF,GAIS,2007,Swedish
3,3,Andreas Tobiasson,D,"6'01""",13  05,14-12-83,,Jonsereds IF,GAIS,2007,Swedish
4,4,Mattias Östberg,D,"6'03""",13  08,24-08-77,,IK Brage,GAIS,2007,Swedish
5,5,Bobbie Friberg Da Cruz,D,"6'02""",12  01,16-02-82,Gothenburg,IF Stendy,GAIS,2007,Swedish
6,6,Prince  Ikpe Ekong,M,"5'10""",12  00,25-10-78,Lagos,Shenyang Ginde,GAIS,2007,Swedish
7,7,Jonas Lundén,D,"5'10""",11 11,27-12-80,Borlänge,IF Elfsborg,GAIS,2007,Swedish
8,8,Martin Dohlsten,M,"5'11""",11  05,29-04-86,,Skogens IF,GAIS,2007,Swedish
9,9,Migen Memelli,F,"6'01""",12 13,25-04-80,Korçë,Brann,GAIS,2007,Swedish
13,13,Pontus Johannesson,M,"6'02""",10  08,09-10-86,,Åsebro IF,GAIS,2007,Swedish
14,14,Daniel Nicklasson,M,"5'09""",11  00,23-04-81,,Mjällby AIF,GAIS,2007,Swedish
15,15,Fredrik Lundgren,M,"6'02""",12  00,26-10-79,,Torslanda IK,GAIS,2007,Swedish
16,16,David Durmaz,D,"5'10""",11 11,21-12-81,,Assyriska FF,GAIS,2007,Swedish
17,17,Tobias  Holmqvist,F,"6'04""",13  03,23-01-88,Lund,Helsingborgs IF,GAIS,2007,Swedish
18,18,Henrik Dahl,D,"5'11""",12  01,01-05-75,,Lyn,GAIS,2007,Swedish
19,19,Sheriff Suma,F,"6'00""",11 09,12-10-86,Freetown,FC Kallon,GAIS,2007,Swedish
20,20,Kenneth Gustavsson,D,"6'00""",12  08,15-09-83,,IFK Hindås,GAIS,2007,Swedish
21,21,Johann Gudmundsson,M,"6'00""",12 00,05-12-77,Reykjavik,Örgryte  IS,GAIS,2007,Swedish
22,22,Johan Friberg Da Cruz,D,"6'01""",11  11,04-06-86,Gothenburg,None,GAIS,2007,Swedish
23,23,Eyjólfur Héðinsson,M,"6'01""",12 01,01-01-85,Reykjavik,ÍR,GAIS,2007,Swedish
25,25,Wanderson do  Carmo,M,,,18-02-86,,River AC,GAIS,2007,Swedish
26,26,Christos Christoforidis,F,"5'10""",11 07,31-12-81,Norrköping,Messiniakos,GAIS,2007,Swedish
27,27,Max Mårtensson,D,"6'00""",13 05,26-03-87,,Dalen KFF,GAIS,2007,Swedish
30,30,Axel Wibrån,G,"6'04""",14 11,09-09-85,,Örgryte  IS,GAIS,2007,Swedish
1,1,Mattias Hugosson,G,"6'02""",14 02,24-01-74,,Forsbacka IK,Gefle IF,2007,Swedish
2,2,Thomas Hedlund,D,"6'02""",14 02,07-01-73,,Söderhamns FF,Gefle IF,2007,Swedish
4,4,André Grim,D,"6'02""",12 13,09-06-83,,IFK Timrå,Gefle IF,2007,Swedish
5,5,Andreas Revahl,D,"5'11""",11 00,15-05-78,,IFK Gävle,Gefle IF,2007,Swedish
6,6,Anders Wikström,D,"5'11""",13 05,14-12-81,,Brynäs IF,Gefle IF,2007,Swedish
7,7,Johan Oremo,F,"6'01""",12 01,24-10-86,,Söderhamns FF,Gefle IF,2007,Swedish
8,8,Johannes Ericsson,M,"6'01""",12 00,11-07-76,,Brynäs IF,Gefle IF,2007,Swedish
9,9,Daniel Ytterbom,F,"6'03""",14 02,18-09-76,,None,Gefle IF,2007,Swedish
10,10,Yannick  Bapupa-Ngabu,M,"5'10""",12  00,21-01-82,,Åtvidabergs FF,Gefle IF,2007,Swedish
11,11,Johan Claesson,M,"5'10""",11 03,12-08-81,Uppsala,IK Sirius,Gefle IF,2007,Swedish
12,12,Daniel Bernhardsson,M,"5'11""",11 09,31-01-78,,Gamla  Hammarby IF,Gefle IF,2007,Swedish
13,13,Jonathan  Hellström,D,"5'11""",12  01,09-08-88,,None,Gefle IF,2007,Swedish
14,14,Mathias Woxlin,M,"5'09""",12 01,10-02-72,Sandviken,Locarno,Gefle IF,2007,Swedish
15,15,Petter  Österberg,M,"5'09""",11  07,16-12-82,,IK  Sirius,Gefle IF,2007,Swedish
16,16,Tomasz Stolpa,F,"6'01""",11 00,18-03-83,,Enköpings SK,Gefle IF,2007,Swedish
17,17,Jonas Lantto,M,"5'07""",10 08,22-05-87,,Kiruna FF,Gefle IF,2007,Swedish
18,18,Andreas Dahlén,D,"5'11""",11 11,11-12-82,,Umeå FC,Gefle IF,2007,Swedish
19,19,Markus Hansson,M,"6'00""",12 08,12-02-90,,Brynäs IF,Gefle IF,2007,Swedish
20,20,Daniel Westlin,F,"6'00""",12 08,24-01-80,,IFK Göteborg,Gefle IF,2007,Swedish
21,21,Tomas Gonzáles,M,"5'09""",11 00,08-06-90,,IK Sätra,Gefle IF,2007,Swedish
23,23,Peter Bergqvist,G,"6'01""",14 02,27-08-74,,Sandvikens IF,Gefle IF,2007,Swedish
25,25,Joel Stillmark,F,,,09-04-90,,Hudiksvalls ABK,Gefle IF,2007,Swedish
1,1,Bengt Andersson,G,"6'03""",14 00,11-08-66,Kungsbacka,Tenerife,IFK Göteborg,2007,Swedish
2,2,Sebastian Eriksson,D,"6'01""",11 05,31-01-89,Gothenburg,Åsebro IF,IFK Göteborg,2007,Swedish
4,4,Bastian Rojas Diaz,M,"5'08""",10 10,18-12-86,Viña del Mar,Grums IK,IFK Göteborg,2007,Swedish
5,5,Mattias Bjärsmyr,M,"6'01""",12 00,03-01-86,Hestra,Husqvarna FF,IFK Göteborg,2007,Swedish
6,6,Adam Johansson,D,"6'00""",11 09,21-02-83,Jönköping,Kungsladugård,IFK Göteborg,2007,Swedish
7,7,Tobias Hysén,M,"5'10""",11 11,09-03-82,Gothenburg,Sunderland,IFK Göteborg,2007,Swedish
8,8,Thomas Olsson,M,"5'10""",12 08,15-02-76,Åtvidaberg,Malmö  FF,IFK Göteborg,2007,Swedish
9,9,Stefan Selakovic,F,"5'11""",11 09,09-01-77,Varberg,SC Heerenveen,IFK Göteborg,2007,Swedish
10,10,Niclas Alexandersson,M,"6'02""",11 07,29-12-71,Halmstad,Everton,IFK Göteborg,2007,Swedish
11,11,Mathias Ranégie,F,"6'05""",14 00,14-06-84,Gothenburg,Lärje/Angered,IFK Göteborg,2007,Swedish
12,12,David Stenman,G,"6'01""",13 03,08-10-88,Smögen,Kungshamns IF,IFK Göteborg,2007,Swedish
13,13,Gustav  Svensson,D,"6'00""",12  13,07-02-87,Gothenburg,None,IFK Göteborg,2007,Swedish
14,14,Hjálmar  Jónsson,D,"6'00""",11 11,29-07-80,Egilsstaðir,IBK  Keflavik,IFK Göteborg,2007,Swedish
15,15,Jakob Johansson,M,"6'01""",13 05,21-06-90,Trollhättan,FC Trollhättan,IFK Göteborg,2007,Swedish
16,16,Magnus Johansson,D,"5'10""",12 04,10-11-71,Ölme,FC Groningen,IFK Göteborg,2007,Swedish
17,17,George Mourad,F,"6'02""",13 08,18-09-82,Gothenburg,Västra Frölunda IF,IFK Göteborg,2007,Swedish
18,18,Jonas Wallerstedt,F,"5'11""",13 03,18-03-78,Linköping,GIF  Sundsvall,IFK Göteborg,2007,Swedish
19,19,Pontus  Wernbloom,M,"6'02""",13  05,25-06-86,Kungälv,IK  Kongahälla,IFK Göteborg,2007,Swedish
20,20,Eldin Karisik,M,"5'09""",11 03,18-03-83,,Helsingborgs IF,IFK Göteborg,2007,Swedish
22,22,Ragnar Sigurðsson,D,"6'02""",13 03,19-06-86,Reykjavik,Fylkir,IFK Göteborg,2007,Swedish
23,23,Andres  Vasquez,M,"5'11""",11 05,16-07-87,Lima,Bergsjö IF,IFK Göteborg,2007,Swedish
25,25,Erik Dahlin,G,"6'01""",13 01,28-04-89,Trollhättan,FC Trollhättan,IFK Göteborg,2007,Swedish
26,26,Ali Gerba,F,"6'00""",14 05,27-07-82,Montreal,GIF Sundsvall,IFK Göteborg,2007,Swedish
28,28,Niklas Bärkroth,F,"5'07""",11 00,19-01-92,Gothenburg,Balltorps FF,IFK Göteborg,2007,Swedish
1,1,Conny Johansson,G,"6'01""",12 06,17-07-71,,Laholms FK,Halmstads BK,2007,Swedish
2,2,Per Johansson,D,"6'02""",12 11,06-05-78,,GAIS Göteborg,Halmstads BK,2007,Swedish
3,3,Jesper  Westerberg,D,"5'11""",12  00,01-02-86,,IFK Hässleholm,Halmstads BK,2007,Swedish
4,4,Tommy Jönsson,D,"6'00""",12 11,04-03-76,,Malmö FF,Halmstads BK,2007,Swedish
5,5,Hasse Mattisson,M,"5'09""",11 11,29-08-72,,Malmö  FF,Halmstads BK,2007,Swedish
6,6,Mikael  Rosén,D,"6'01""",12  13,15-08-74,,Viborg  FF,Halmstads BK,2007,Swedish
7,7,Martin Fribrock,M,"5'11""",12 08,28-08-84,,Helsingborgs IF,Halmstads BK,2007,Swedish
8,8,Ajsel  Kujovic,F,"6'06""",14  02,01-03-86,Bijelo  Polje,Feyenoord,Halmstads BK,2007,Swedish
9,9,Sebastian Johansson,M,"5'10""",12 00,04-09-80,Ulricehamn,Malatyaspor,Halmstads BK,2007,Swedish
10,10,Magnus  Arvidsson,F,5'09'',11  05,12-02-73,Angelholm,Hansa Rostock,Halmstads BK,2007,Swedish
12,12,Tomas  virgdauskas,D,"6'01""",12 08,18-05-75,Trakai,Widzew Lodz,Halmstads BK,2007,Swedish
13,13,Andreas Johansson,M,"6'00""",10 06,10-03-82,Halmstad,None,Halmstads BK,2007,Swedish
14,14,Dusan Djuric,M,"5'10""",11 00,16-09-84,,None,Halmstads BK,2007,Swedish
15,15,Peter Larsson,D,"6'01""",12 08,30-04-84,Halmstad,IF Centern,Halmstads BK,2007,Swedish
16,16,Tim  Sparv,M,"6'04""",13 01,20-02-87,Vaasa,Southampton,Halmstads BK,2007,Swedish
17,17,Hjalmar Öhagen,M,"5'09""",11 05,17-05-85,,Sandvikens IF,Halmstads BK,2007,Swedish
18,18,Björn Anklev,F,"5'09""",10 10,13-04-79,,Nyköpings BIS,Halmstads BK,2007,Swedish
20,20,Magnus Bahne,G,6'02'',13 10,15-03-79,Kaarina,Inter Turku,Halmstads BK,2007,Swedish
21,21,Tibor Joza,D,"5'09""",10 10,10-08-86,,IF Leikin,Halmstads BK,2007,Swedish
22,22,David Loria,G,"5'10""",,31-10-81,,Shakhter Karagandy,Halmstads BK,2007,Swedish
23,23,Emil Jensen,D,"5'09""",11 09,19-06-79,,None,Halmstads BK,2007,Swedish
24,24,Anel Raskaj,M,"5'09""",11 00,19-08-89,,None,Halmstads BK,2007,Swedish
1,1,Benny  Lekström,G,"6'03""",13  08,19-02-81,,Enskede IK,Hammarby IF,2007,Swedish
2,2,David Johansson,D,"5'10""",11 11,28-05-82,Skövde,Tidaholms  GIF,Hammarby IF,2007,Swedish
3,3,José  Monteiro,D,"6'00""",11  11,02-06-82,,FoC Farsta,Hammarby IF,2007,Swedish
4,4,Christian  Traoré,M,"5'11""",12 06,18-04-82,Hvidovre,FC Midtjylland,Hammarby IF,2007,Swedish
5,5,Emil Johansson,D,"5'07""",10 06,11-08-86,Karlskoga,Degerfors IF,Hammarby IF,2007,Swedish
6,6,Louay Chanko,M,"5'08""",11 00,29-11-79,Södertälje,AEK,Hammarby IF,2007,Swedish
7,7,Süleyman Sleyman,D,"5'10""",12 08,28-12-79,Södertälje,Syrianska IF,Hammarby IF,2007,Swedish
8,8,Sebastian Eguren,M,"6'01""",13 03,08-01-81,Montevideo,Rosenborg,Hammarby IF,2007,Swedish
9,9,Petter Andersson,M,"5'10""",11 11,20-02-85,Ljusvattnet,Skellefteå  AIK,Hammarby IF,2007,Swedish
10,10,Charlie Davies,F,"5'10""",11 06,25-06-86,"Manchester, NH",Boston College,Hammarby IF,2007,Swedish
11,11,Heidar Geir Juliusson,F,"5'09""",11 05,16-08-87,,Fram  Reykjavik,Hammarby IF,2007,Swedish
13,13,Isak  Dahlin,D,"6'02""",12  00,26-06-87,,Spånga IS,Hammarby IF,2007,Swedish
14,14,Mikkel Jensen,M,"6'00""",12 01,06-01-77,,FC Midtjylland,Hammarby IF,2007,Swedish
16,16,Gunnar  Thór Gunnarsson,D,"6'00""",12  11,04-10-85,,Fram  Reykjavik,Hammarby IF,2007,Swedish
17,17,Erkan Zengin,M,"5'11""",10 08,05-08-85,Fittja,Norsborgs IF,Hammarby IF,2007,Swedish
18,18,Haris Laitinen,M,"5'08""",11 03,05-12-84,Stockholm,Spårvägens FF,Hammarby IF,2007,Swedish
19,19,Paulinho  Guará,F,"6'00""",12 04,29-08-79,Sete Lagoas,Örgryte  IS,Hammarby IF,2007,Swedish
20,20,Alagie Sosseh,F,"6'02""",12 11,21-07-86,,Spårvägens FF,Hammarby IF,2007,Swedish
22,22,Sebastian  Castro-Tello,M,"5'09""",11  11,14-03-87,Stockholm,Hammarby TFF,Hammarby IF,2007,Swedish
23,23,Joakim  Jensen,D,"6'02""",13  03,28-03-74,Vänersborg,HJK  Helsinki,Hammarby IF,2007,Swedish
24,24,Erland Hellström,G,"6'02""",14 00,16-12-80,Kaiserslautern,Assyriska FF,Hammarby IF,2007,Swedish
25,25,Fadi Malke,D,"5'10""",11 05,13-01-86,,Topkapi,Hammarby IF,2007,Swedish
26,26,Simon Helg,M,"5'09""",10 12,10-04-90,,IFK Eskilstuna,Hammarby IF,2007,Swedish
27,27,Matthias Olsson,D,"5'08""",12 08,21-09-89,,None,Hammarby IF,2007,Swedish
30,30,George  Moussan,G,"6'01""",13  05,08-11-89,,Valsta Syrianska IK,Hammarby IF,2007,Swedish
1,1,Daniel Andersson,G,6'02'',13 11,18-12-72,Ängelholm,Hibernian,Helsingborgs IF,2007,Swedish
2,2,Isaac Chansa,M,"5'07""",11 00,23-03-84,Kitwe,Orlando PIrates,Helsingborgs IF,2007,Swedish
3,3,Adama  Tamboura,D,"5'07""",11  05,18-05-85,,Djoliba  AC,Helsingborgs IF,2007,Swedish
4,4,Andreas Landgren,D,"5'09""",11 05,17-03-89,Helsingborg,None,Helsingborgs IF,2007,Swedish
5,5,Andreas  Jakobsson,D,"6'03""",13  05,06-10-72,Teckomatorp,Southampton,Helsingborgs IF,2007,Swedish
7,7,Gustaf Andersson,F,"6'02""",12 13,06-12-74,Trollhätten,IFK Göteborg,Helsingborgs IF,2007,Swedish
8,8,Fredrik Svanbäck,M,"5'08""",10 10,12-05-79,Jakobstad,FF Jaro,Helsingborgs IF,2007,Swedish
9,9,Andreas Dahl,M,"5'11""",12 10,06-06-84,Hässleholm,Coventry  C,Helsingborgs IF,2007,Swedish
10,10,Marcus Lantz,M,5'10'',11  00,23-10-75,Kristianstad,Brøndby,Helsingborgs IF,2007,Swedish
11,11,Razak Omotoyossi,F,"5'10""",12 08,10-08-85,Lagos,Sheriff Tiraspol,Helsingborgs IF,2007,Swedish
13,13,Ólafur-Ingi Skúlason,M,"6'00""",12  04,01-04-83,Reykjavik,Brentford,Helsingborgs IF,2007,Swedish
14,14,Leandro  Castan,D,"6'00""",12  01,05-11-86,Jaú,Atlético Mineiro,Helsingborgs IF,2007,Swedish
15,15,Olivier Karekezi,F,"6'02""",12 13,25-05-83,Kigali,APR FC,Helsingborgs IF,2007,Swedish
16,16,René  Muzola Makondele,M,"5'09""",11 05,20-04-82,Kinshasa,Gefle IF,Helsingborgs IF,2007,Swedish
17,17,Henrik  Larsson,F,"5'09""",11  02,10-09-71,Helsingborg,Barcelona,Helsingborgs IF,2007,Swedish
18,18,Samir Beloufa,D,"5'11""",11 11,27-08-79,Melun,Westerlo,Helsingborgs IF,2007,Swedish
19,19,Martin Kolář,M,"5'10""",10 12,18-06-83,Provodice,Anderlecht,Helsingborgs IF,2007,Swedish
20,20,Fredrik Olsson,F,"5'09""",11 09,04-02-85,Karlshamn,Mjällby IF,Helsingborgs IF,2007,Swedish
21,21,Christoffer Andersson,D,"5'08""",11  03,22-10-78,Kalmar,Hannover 96,Helsingborgs IF,2007,Swedish
22,22,Oscar Berglund,G,"6'07""",14 11,13-04-84,Örebro,Adolfsbergs IK,Helsingborgs IF,2007,Swedish
