,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
16,16,Daniel Nordmark,SWE,M,1.83,66,04-01-88,Lidköping,IF Heimer,IF Elfsborg,2011,Swedish
20,20,Amadou Jawo,SWE,F,1.75,71,26-09-84,Banjul,Gefle IF,IF Elfsborg,2011,Swedish
21,21,Calle Wede,SWE,M,1.72,71,20-04-90,Fagersta,Västanfors IF,IF Elfsborg,2011,Swedish
22,22,Andreas Augustsson,SWE,D,1.84,81,26-11-76,Häljarp,Horsens,IF Elfsborg,2011,Swedish
23,23,Niklas Hult,SWE,M,1.73,65,13-02-90,Värnamo,IFK Värnamo,IF Elfsborg,2011,Swedish
24,24,Stefan Ishizaki,SWE,M,1.80,76,15-05-82,Stockholm,Vålerenga,IF Elfsborg,2011,Swedish
25,25,Elmin Kurbegović,SWE,M,1.87,80,03-06-87,Kotor Varo,None,IF Elfsborg,2011,Swedish
31,31,Andreas Andersson,SWE,G,1.92,86,27-02-91,Borås,Gerdsken BK,IF Elfsborg,2011,Swedish
1,1,Dime Jankulovski,SWE,G,1.87,89,18-09-77,Gothenburg,IFK Norrköping,GAIS,2011,Swedish
2,2,Richard Ekunde,COD,D,1.76,72,04-08-82,Kinshasa,Åtvidabergs FF,GAIS,2011,Swedish
5,5,Jimmy Tamandi,SWE,D,1.80,77,12-05-80,Malmö,Lyn,GAIS,2011,Swedish
6,6,Reuben Ayarna,GHA,M,1.78,73,22-10-85,Accra,Boston College,GAIS,2011,Swedish
7,7,Jonas Lundén,SWE,D,1.79,75,27-12-80,Borlänge,IF Elfsborg,GAIS,2011,Swedish
8,8,Richard Spong,SWE,D,1.82,75,23-09-83,Falun,IFK Norrköping,GAIS,2011,Swedish
10,10,Jesper Florén,SWE,M,1.78,74,11-09-90,Örebro,IF Elfsborg,GAIS,2011,Swedish
11,11,Gzim Istrefi,SWE,M,1.82,78,18-12-91,Kosovska Mitrovica,Carlstad U,GAIS,2011,Swedish
13,13,Calum Angus,ENG,D,1.79,80,15-04-86,Portsmouth,Wilmington Hammerheads,GAIS,2011,Swedish
14,14,Jonas Lindberg,SWE,M,1.77,70,24-03-89,Gothenburg,Skövde AIK,GAIS,2011,Swedish
15,15,Fredrik Lundgren,SWE,M,1.87,76,26-10-79,,Torslanda IK,GAIS,2011,Swedish
17,17,Erik Johansson,SWE,M,1.91,84,30-12-88,Falkenberg,Falkenbergs FF,GAIS,2011,Swedish
18,18,Mohammed Abdulrahman,NGA,F,1.79,77,25-11-89,,IF Elfsborg,GAIS,2011,Swedish
19,19,Alexander Angelin,SWE,D,1.85,75,30-01-90,,Carlstad U,GAIS,2011,Swedish
20,20,Kenneth Gustavsson,SWE,D,1.84,80,15-09-83,,IFK Hindås,GAIS,2011,Swedish
21,21,Eric Bassomberg,CMR,M,1.81,78,02-11-83,,Örebro SK,GAIS,2011,Swedish
25,25,Wanderson do Carmo,BRA,M,1.80,75,18-02-86,Baturité,Al-Ahli [KSA],GAIS,2011,Swedish
27,27,Mervan Celik,SWE,M,1.77,68,26-05-90,Gothenburg,BK Häcken,GAIS,2011,Swedish
29,29,Romarinho,BRA,M,1.74,71,10-08-85,Imperatriz,Imperatriz,GAIS,2011,Swedish
30,30,Emir Yazvin,SWE,G,1.91,83,23-09-89,,Dalen KFF,GAIS,2011,Swedish
31,31,Markus Gustaffson,SWE,M,1.80,72,06-03-89,,Örgryte IS,GAIS,2011,Swedish
32,32,Henri Sillanpää,FIN,G,1.89,89,04-06-79,Tornio,VPS Vaasa,GAIS,2011,Swedish
1,1,Mattias Hugosson,SWE,G,1.90,88,24-01-74,,Forsbacka IK,Gefle IF,2011,Swedish
2,2,Olof Mård,SWE,D,1.92,86,31-01-89,,Sandvikens IF,Gefle IF,2011,Swedish
3,3,Daniel Theorin,SWE,D,1.92,84,04-08-83,Härnösand,Malmö FF,Gefle IF,2011,Swedish
4,4,Sebastian Senatore,SWE,D,1.80,72,17-12-85,Montevideo,Vasalunds IF,Gefle IF,2011,Swedish
5,5,Zakaria Abdullai,GHA,M,1.83,85,17-11-89,,Tudu Mighty Jets,Gefle IF,2011,Swedish
6,6,Pär Asp,SWE,D,1.81,76,14-08-82,,IF Brommapojkarna,Gefle IF,2011,Swedish
8,8,Simon Lundevall,SWE,M,1.79,70,23-09-88,Eskilstuna,Västerås SK,Gefle IF,2011,Swedish
9,9,Jonathan Hellström,SWE,D,1.81,78,09-08-88,,None,Gefle IF,2011,Swedish
10,10,Jakob Orlov,SWE,F,1.86,79,15-03-86,Skövde,Skövde AIK,Gefle IF,2011,Swedish
11,11,Hjalmar Öhagen,SWE,M,1.75,72,17-05-85,,Halmstads BK,Gefle IF,2011,Swedish
12,12,Daniel Bernhardsson,SWE,M,1.82,77,31-01-78,Årsunda,Gamla Hammarby IF,Gefle IF,2011,Swedish
14,14,Jens Portin,FIN,D,1.88,87,13-12-84,Pietarsaari,FF Jaro,Gefle IF,2011,Swedish
15,15,Mikael Dahlberg,SWE,F,1.92,87,16-03-85,Umeå,Djurgårdens IF,Gefle IF,2011,Swedish
16,16,Dragan Kapčević,BIH,F,1.89,85,10-11-85,Prozor-Rama,Sollefteå GIF,Gefle IF,2011,Swedish
17,17,Jonas Lantto,SWE,M,1.69,68,22-05-87,Kiruna,Kiruna FF,Gefle IF,2011,Swedish
18,18,Erik Törnros,SWE,F,1.93,86,11-06-93,,None,Gefle IF,2011,Swedish
19,19,Marcus Hansson,SWE,D,1.86,83,12-02-90,Hille,Brynäs IF,Gefle IF,2011,Swedish
21,21,Eric Larsson,SWE,D,1.75,72,15-07-91,Gävle,Gävle GIK,Gefle IF,2011,Swedish
22,22,Emil Hedvall,SWE,G,1.91,82,09-06-83,Leksand,Söderhamns FF,Gefle IF,2011,Swedish
23,23,Suad Gruda,SWE,M,1.75,75,27-07-91,,IFK Luleå,Gefle IF,2011,Swedish
24,24,Yussif Chibsah,GHA,M,1.78,68,30-12-83,Accra,Hapoel Nazareth Illit,Gefle IF,2011,Swedish
25,25,Joachim Adukor,GHA,M,1.85,75,02-05-93,Tema,Anointed FC,Gefle IF,2011,Swedish
26,26,Daniel Leino,SWE,M,1.85,67,29-08-91,,Åbyggeby IK,Gefle IF,2011,Swedish
1,1,Marcus Sandberg,SWE,G,1.91,79,07-11-90,Rönnäng,Rönnängs FF,IFK Göteborg,2011,Swedish
2,2,Karl Svensson,SWE,D,1.89,82,21-03-84,Jönköping,Caen,IFK Göteborg,2011,Swedish
3,3,Logi Valgarðsson,ISL,D,1.82,77,27-09-88,Reykjavík,FH,IFK Göteborg,2011,Swedish
4,4,Andreas Drugge,SWE,F,1.85,87,20-01-83,Borås,Trelleborgs FF,IFK Göteborg,2011,Swedish
5,5,Philip Haglund,SWE,M,1.89,82,22-03-87,Stockholm,SC Heerenveen,IFK Göteborg,2011,Swedish
6,6,Adam Johansson,SWE,D,1.82,76,21-02-83,Jönköping,Kungsladugård,IFK Göteborg,2011,Swedish
7,7,Tobias Hysén,SWE,M,1.80,82,09-03-82,Gothenburg,Sunderland,IFK Göteborg,2011,Swedish
8,8,Emil Salomonsson,SWE,D,1.83,75,28-04-89,Örkelljunga,Halmstads BK,IFK Göteborg,2011,Swedish
9,9,Stefan Selakovic,SWE,F,1.79,80,09-01-77,Varberg,SC Heerenveen,IFK Göteborg,2011,Swedish
11,11,Robin Söder,SWE,F,1.76,67,01-04-91,Ellös,Stenungsunds IF,IFK Göteborg,2011,Swedish
12,12,August Strömberg,SWE,G,1.93,88,28-02-92,Gothenburg,Qviding FiF,IFK Göteborg,2011,Swedish
14,14,Hjálmar Jónsson,ISL,D,1.82,77,29-07-80,Egilsstaðir,Keflavík,IFK Göteborg,2011,Swedish
15,15,Jakob Johansson,SWE,M,1.87,86,21-06-90,Trollhättan,FC Trollhättan,IFK Göteborg,2011,Swedish
16,16,Erik Lund,SWE,D,1.86,76,06-11-88,Gothenburg,Aston Villa,IFK Göteborg,2011,Swedish
19,19,Hannes Stiller,SWE,F,1.80,84,03-07-78,Gothenburg,Qviding FIF,IFK Göteborg,2011,Swedish
22,22,Tobias Sana,SWE,M,1.73,63,11-07-89,Gothenburg,Qviding FIF,IFK Göteborg,2011,Swedish
24,24,Mikael Dyrestam,SWE,D,1.85,75,10-12-91,Växjö,None,IFK Göteborg,2011,Swedish
25,25,Erik Dahlin,SWE,G,1.86,83,28-04-89,Trollhättan,FC Trollhättan,IFK Göteborg,2011,Swedish
27,27,Joel Allansson,SWE,M,1.73,66,03-11-92,,Nybro IF,IFK Göteborg,2011,Swedish
28,28,Teddy Bjarnason,ISL,M,1.83,75,04-03-87,Reykjavík,Lyn,IFK Göteborg,2011,Swedish
29,29,Kamal Mustafa,SWE,M,1.73,71,22-07-91,,Gunnilse IS,IFK Göteborg,2011,Swedish
1,1,Christoffer Källqvist,SWE,G,1.93,96,26-08-83,Gothenburg,None,BK Häcken,2011,Swedish
3,3,Mattias Östberg,SWE,D,1.89,86,24-08-77,Falun,GAIS,BK Häcken,2011,Swedish
4,4,Mohammed Ali Khan,SWE,D,1.82,85,21-01-86,Gelsenkirchen,Västra Frölunda IF,BK Häcken,2011,Swedish
5,5,Emil Wahlström,SWE,D,1.82,83,02-03-87,Backa,Backa IF,BK Häcken,2011,Swedish
6,6,David Frölund,SWE,D,1.72,73,04-06-79,Biskopsgården,Örgryte IS,BK Häcken,2011,Swedish
7,7,Jonas Bjurström,SWE,M,1.77,77,24-03-79,,Trelleborgs FF,BK Häcken,2011,Swedish
8,8,Josef Elvby,SWE,M,1.80,80,13-07-82,Värnamo,Qviding FIF,BK Häcken,2011,Swedish
9,9,Dioh Williams,LBR,F,1.84,70,08-01-84,Monrovia,Aarhus,BK Häcken,2011,Swedish
11,11,Andrés Vasquez,SWE,M,1.80,80,16-07-87,Lima,Zürich,BK Häcken,2011,Swedish
12,12,Oscar Lewicki,SWE,D,1.74,69,14-07-92,Malmö,Bayern Munich II,BK Häcken,2011,Swedish
14,14,Peter Nyström,SWE,M,1.94,90,27-08-84,Gothenburg,Sogndal,BK Häcken,2011,Swedish
15,15,Kari Arkivuo,FIN,M,1.77,72,23-06-83,Lahti,Go Ahead Eagles,BK Häcken,2011,Swedish
16,16,Tibor Joza,SWE,D,1.76,71,10-08-86,Halmstad,Falkenbergs FF,BK Häcken,2011,Swedish
17,17,Björn Anklev,SWE,M,1.74,69,13-04-79,Tun,Örgryte IS,BK Häcken,2011,Swedish
18,18,Waris Majeed,GHA,F,1.72,71,19-09-91,Tamale,Hartpury College,BK Häcken,2011,Swedish
20,20,Dominic Chatto,NGA,M,1.81,78,07-12-85,Kaduna,Inter Turku,BK Häcken,2011,Swedish
21,21,Jonas Henriksson,SWE,M,1.75,75,29-12-76,,IFK Göteborg,BK Häcken,2011,Swedish
22,22,Daniel Forsell,SWE,D,1.78,76,04-01-82,,None,BK Häcken,2011,Swedish
25,25,Maranhão,BRA,M,1.75,70,19-05-92,Cajapió,Cruzeiro,BK Häcken,2011,Swedish
26,26,Damir Mehić,BIH,G,1.91,90,18-04-87,,Gunnilse IS,BK Häcken,2011,Swedish
27,27,Tom Söderberg,SWE,D,1.99,89,25-08-87,Norrköping,Viking,BK Häcken,2011,Swedish
29,29,Deivisson,BRA,D,1.86,82,17-01-92,Salvador,Cruzeiro,BK Häcken,2011,Swedish
33,33,René Makondele,COD,M,1.75,72,20-04-82,Kinshasa,Helsingborgs IF,BK Häcken,2011,Swedish
1,1,Karl-Johan Johnsson,SWE,G,1.87,83,28-01-90,Ränneslöv,None,Halmstads BK,2011,Swedish
2,2,Viktor Ljung,SWE,D,1.85,76,19-04-91,,None,Halmstads BK,2011,Swedish
3,3,Johnny Lundberg,SWE,D,1.89,86,15-04-82,Landskrona,FC Nordsjælland,Halmstads BK,2011,Swedish
4,4,Ryan Miller,USA,D,1.80,75,14-12-84,Barrington,Ljungskile SK,Halmstads BK,2011,Swedish
5,5,Markus Gustafson,SWE,D,1.86,82,12-08-87,,BK Forward,Halmstads BK,2011,Swedish
6,6,Mikael Rosén,SWE,D,1.86,81,15-08-74,,Viborg  FF,Halmstads BK,2011,Swedish
7,7,Michael Görlitz,GER,M,1.72,68,08-03-87,Nuremberg,Bayern Munich II,Halmstads BK,2011,Swedish
8,8,Jónas Guðni Sævarsson,ISL,M,1.70,68,28-11-83,,KR Reykjavík,Halmstads BK,2011,Swedish
9,9,Joel Johansson,SWE,F,1.76,74,16-01-86,Halmstad,IF Elfsborg,Halmstads BK,2011,Swedish
10,10,Anel Raskaj,SWE,M,1.80,69,19-08-89,Prizren,None,Halmstads BK,2011,Swedish
11,11,Marcus Antonsson,SWE,F,1.84,80,08-05-91,,Unnaryds GoIF,Halmstads BK,2011,Swedish
12,12,Tomas virgdauskas,LTU,D,1.87,86,18-05-75,Trakai,Widzew Łódź,Halmstads BK,2011,Swedish
13,13,Kristoffer Thydell,SWE,M,1.79,69,17-03-93,Halmstad,Snöstorp Nyhem FF,Halmstads BK,2011,Swedish
15,15,Joe Sise,SWE,M,1.92,82,12-12-89,Halmstad,Snöstorp Nyhem FF,Halmstads BK,2011,Swedish
16,16,Christian Järdler,SWE,D,1.83,74,03-06-82,,Malmö FF,Halmstads BK,2011,Swedish
18,18,Marcus Olsson,SWE,M,1.80,68,17-05-88,Gävle,Högaborgs BK,Halmstads BK,2011,Swedish
20,20,Björn Åkesson,SWE,G,1.80,78,04-02-78,,Östers IF,Halmstads BK,2011,Swedish
21,21,Kujtim Bala,SWE,M,1.66,70,24-05-90,,Varbergs BoIS,Halmstads BK,2011,Swedish
22,22,Niclas Johnsson,SWE,D,1.79,76,16-08-90,,Skrea IF,Halmstads BK,2011,Swedish
23,23,Shkodran Maholli,SWE,M,1.86,83,04-10-93,,None,Halmstads BK,2011,Swedish
24,24,Ardian Rexhepi,SWE,M,1.70,65,16-08-93,,None,Halmstads BK,2011,Swedish
25,25,Richard Magyar,SWE,D,1.92,77,03-05-91,Malmö,BK Astrio,Halmstads BK,2011,Swedish
26,26,Joakim Wrele,SWE,M,1.84,73,07-01-91,,BK Astrio,Halmstads BK,2011,Swedish
30,30,Michael Svensson,SWE,D,1.82,86,25-11-75,Värnamo,Southampton,Halmstads BK,2011,Swedish
1,1,Daniel Andersson,SWE,G,1.87,87,18-12-72,Ängelholm,Ängelholms FF,Helsingborgs IF,2011,Swedish
3,3,Guðjón Lýðsson,ISL,M,1.81,76,28-12-87,,Valur,Helsingborgs IF,2011,Swedish
4,4,Sebastian Carlsen,SWE,M,1.77,70,09-01-91,Helsingborg,Internazionale,Helsingborgs IF,2011,Swedish
5,5,Hannu Patronen,FIN,M,1.82,80,23-05-84,Järvenpää,FC Honka,Helsingborgs IF,2011,Swedish
6,6,May Mahlangu,RSA,M,1.73,67,01-05-89,Secunda,IFK Hässleholm,Helsingborgs IF,2011,Swedish
7,7,Mattias Lindström,SWE,M,1.83,80,18-04-80,Helsingborg,GAIS,Helsingborgs IF,2011,Swedish
8,8,Ardian Gashi,NOR,F,1.72,69,20-06-81,Djakovica,Fredrikstad,Helsingborgs IF,2011,Swedish
9,9,Erik Sundin,SWE,M,1.72,67,01-03-79,Stockholm,Trelleborgs FF,Helsingborgs IF,2011,Swedish
10,10,Álvaro Santos,BRA,F,1.81,88,30-01-80,São Paulo,Örgyrte IS,Helsingborgs IF,2011,Swedish
11,11,Thomas Sørum,NOR,F,1.86,86,17-11-82,Lier,Haugesund,Helsingborgs IF,2011,Swedish
13,13,Rachid Bouaouzan,NED,F,1.70,67,20-02-84,Rotterdam,Wigan Ath,Helsingborgs IF,2011,Swedish
14,14,Erik Edman,SWE,D,1.79,78,11-11-78,Helsingborg,Wigan Ath,Helsingborgs IF,2011,Swedish
15,15,Markus Holgersson,SWE,D,1.90,78,12-04-85,Landskrona,Ängelholms FF,Helsingborgs IF,2011,Swedish
16,16,Joseph Baffo,SWE,D,1.79,74,07-11-92,Accra,IFK Värnamo,Helsingborgs IF,2011,Swedish
18,18,Jørgen Skjelvik,NOR,D,1.80,80,05-07-91,Hosle,Stabæk,Helsingborgs IF,2011,Swedish
21,21,Christoffer Andersson,SWE,D,1.73,71,22-10-78,Kalmar,Hannover 96,Helsingborgs IF,2011,Swedish
22,22,Andreas Linde,SWE,G,1.96,90,24-07-93,,Rydebäcks IF,Helsingborgs IF,2011,Swedish
23,23,Erik Wahlstedt,SWE,D,1.78,74,16-04-76,Sollentuna,Esbjerg,Helsingborgs IF,2011,Swedish
24,24,Erlend Hanstveit,NOR,D,1.89,81,28-01-81,Bergen,KAA Gent,Helsingborgs IF,2011,Swedish
27,27,Johan Eiswohld,SWE,M,1.82,73,21-06-90,,Lunds BK,Helsingborgs IF,2011,Swedish
28,28,Simon Thern,SWE,M,1.78,73,18-09-92,Naples,IFK Värnamo,Helsingborgs IF,2011,Swedish
29,29,William Kvist,SWE,M,1.75,65,25-08-94,,Stattena IF,Helsingborgs IF,2011,Swedish
30,30,Pär Hansson,SWE,G,1.85,84,22-06-86,Vejbystrand,Vejbyslätts IF,Helsingborgs IF,2011,Swedish
31,31,Lucas Ohlander,SWE,M,1.79,72,19-02-93,Helsingborg,None,Helsingborgs IF,2011,Swedish
32,32,Robin Bok,SWE,D,1.73,67,05-04-92,,None,Helsingborgs IF,2011,Swedish
34,34,Mattias Freij,SWE,D,1.84,72,30-04-94,,Rydebäcks IF,Helsingborgs IF,2011,Swedish
35,35,Emil Åberg,SWE,F,1.75,68,18-05-92,,Brösarps IF,Helsingborgs IF,2011,Swedish
36,36,Rasmus Lindgren,SWE,M,1.75,71,17-06-94,,Avesta AIK,Helsingborgs IF,2011,Swedish
37,37,David Svensson,SWE,M,1.75,69,04-08-93,,Ödåkra IF,Helsingborgs IF,2011,Swedish
1,1,Petter Wastå,SWE,G,1.86,93,02-02-76,Torsås,Östers IF,Kalmar FF,2011,Swedish
2,2,Markus Thorbjörnsson,SWE,D,1.87,80,01-10-87,Kungsbacka,Falkenbergs FF,Kalmar FF,2011,Swedish
3,3,Liridon Leçi,ALB,M,1.86,78,11-02-85,Pritina,Kastrioti Krujë,Kalmar FF,2011,Swedish
4,4,Erik Israelsson,SWE,M,1.81,73,25-02-89,Kalmar,Lindsdals IF,Kalmar FF,2011,Swedish
5,5,Tobias Carlsson,SWE,D,1.90,87,25-02-75,Kalmar,Molde,Kalmar FF,2011,Swedish
6,6,Paulus Arajuuri,FIN,D,1.92,89,15-06-88,Helsinki,IFK Mariehamn,Kalmar FF,2011,Swedish
7,7,Kristoffer Fagercrantz,SWE,M,1.87,80,09-10-86,,Jönköpings Södra IF,Kalmar FF,2011,Swedish
8,8,Henrik Rydström,SWE,M,1.78,72,16-02-76,Karlskrona,Listerby IK,Kalmar FF,2011,Swedish
9,9,Stefan Larsson,SWE,D,1.83,79,21-01-83,Storfors,Degerfors IF,Kalmar FF,2011,Swedish
10,10,Daryl Smylie,NIR,M,1.84,78,10-09-85,Portadown,Ljungskile SK,Kalmar FF,2011,Swedish
11,11,Abiola Dauda,NGA,F,1.80,72,03-02-88,Lagos,Sölvesborgs GIF,Kalmar FF,2011,Swedish
12,12,Daniel Sobralense,BRA,M,1.73,67,10-02-83,Sobral,Fortaleza,Kalmar FF,2011,Swedish
17,17,Daniel Mendes,BRA,F,1.75,73,18-01-81,São Paulo,AIK,Kalmar FF,2011,Swedish
18,18,Johan Bertilsson,SWE,M,1.77,68,15-02-88,Hova,Degerfors IF,Kalmar FF,2011,Swedish
19,19,Ricardo Santos,BRA,F,1.87,82,13-02-87,Volta Redonda,Boavista [BRA],Kalmar FF,2011,Swedish
20,20,Alban Dragusha,ALB,D,1.88,83,11-12-81,Pritina,Skënderbeu Korçë,Kalmar FF,2011,Swedish
21,21,Besnik Rustemaj,SWE,F,1.88,81,23-12-93,,Blackburn R,Kalmar FF,2011,Swedish
