,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
19,19,Matt Taylor,F,"5'11""",11  11,17-10-81,Columbus,Kansas City  Wizards,Chivas USA,2005,USA
20,20,Esteban  Arias,D,"5'10""",12  12,26-08-82,Bakersfield,UConn,Chivas USA,2005,USA
21,21,Shaun  Kalnasy,G,"6'02""",13  08,04-11-81,Mercer  Island,Loyola  Maramount Univ,Chivas USA,2005,USA
22,22,Arturo Torres,F,6'01'',11  11,11-12-80,Harbor City,LA Galaxy,Chivas USA,2005,USA
23,23,Armando  Begines,D,"5'11""",11  01,26-03-83,Guadalajara,Guadalajara,Chivas USA,2005,USA
24,24,Javier  Barragan,G,"5'11""",12  12,14-11-80,Long  Beach,Cal  State-Dominguez Hills,Chivas USA,2005,USA
26,26,Jesus  Ochoa,M,"5'11""",12  02,12-10-81,Morelia,Lagartos  de Tabasco,Chivas USA,2005,USA
27,27,Douglas  Sequeira,D,"6'01""",12  12,23-08-77,San  Jose,Saprissa,Chivas USA,2005,USA
28,28,Hector  Castro,M,"5'09""",11  03,10-02-76,Guadalajara,Guadalajara,Chivas USA,2005,USA
41,44,Juan  Pablo Garcia,F,"5'06""",08  05,24-11-81,Guadalajara,Atlas,Chivas USA,2005,USA
42,59,Sergio  Garcia,G,"6'01""",12  13,19-09-82,Guadalajara,Guadalajara,Chivas USA,2005,USA
43,99,Thiago Martins,F,6'00'',13  03,04-09-76,São Paulo,DC United,Chivas USA,2005,USA
1,1,Joe  Cannon,G,6'02'',13  08,01-01-75,Sun  Valley,Lens,Colorado Rapids,2005,USA
2,2,Ricky  Lewis,D,6'00'',12  02,29-05-82,Houston,LA Galaxy,Colorado Rapids,2005,USA
3,3,Ritchie  Kotschau,D,5'10'',12  07,22-11-75,Mineola,Tampa  Bay Mutiny,Colorado Rapids,2005,USA
4,4,Dan  Gargan,M,"5'11""",12  07,14-12-82,Philadelphia,Georgetown  Univ,Colorado Rapids,2005,USA
5,5,Kyle  Beckerman,M,5'10'',11  01,23-04-82,Crofton,Miami  Fusion,Colorado Rapids,2005,USA
6,6,Mike  Petke,D,6'02'',14  03,30-01-76,Bohemia,DC  United,Colorado Rapids,2005,USA
7,7,Luchi  Gonzalez,F,"5'08""",11  02,14-07-80,Hialeah,Sporting  Cristal,Colorado Rapids,2005,USA
8,8,Hunter  Freeman,D,"5'11""",12  02,08-01-85,Tyler,Texas  Spurs,Colorado Rapids,2005,USA
9,9,Nat  Borchers,M,6'02'',12  07,13-04-81,Tuscan,Univ  of Denver,Colorado Rapids,2005,USA
10,10,Jean  Philippe Peguero,F,"6'01""",13  03,19-09-81,Port-de-Paix,Don  Bosco,Colorado Rapids,2005,USA
11,11,Jeff  Cunningham,F,5'08'',11  01,21-08-76,Montego Bay,Columbus Crew,Colorado Rapids,2005,USA
12,12,Joshua Elbaum,M,"5'09""",11  11,19-08-81,Denver,San Diego Sockers,Colorado Rapids,2005,USA
13,13,Wolde Harris,F,"5'10""",13  08,26-01-74,Kingston,Boden BK,Colorado Rapids,2005,USA
14,14,Terry  Cooke,M,"5'08""",10  03,05-08-76,Marston  Green,Sheffield  W,Colorado Rapids,2005,USA
16,16,Eric  Denton,D,"5'09""",11  01,08-02-78,Falls  Church,Columbus  Crew,Colorado Rapids,2005,USA
19,19,David  Ben Dayan,M,"5'11""",12  02,22-11-78,Holon,Hapoel  Petach-Tikva,Colorado Rapids,2005,USA
20,20,Jovan Kirovski,F,6'01'',12 01,18-03-76,Escondido,LA  Galaxy,Colorado Rapids,2005,USA
21,21,Matt  Crawford,M,5'10'',11  06,20-08-80,"Durham,  NC",Univ  of Nth Carolina,Colorado Rapids,2005,USA
22,22,Alain  Nkong,M,"5'10""",11  11,04-06-79,Yaoundé,Nacional [URU],Colorado Rapids,2005,USA
24,24,Bouna  Coundoul,G,"6'02""",14  01,04-03-82,Dakar,Univ of  Albany,Colorado Rapids,2005,USA
25,25,Pablo  Mastroeni,D,5'10'',12  02,29-08-76,Mendoza,Miami  Fusion,Colorado Rapids,2005,USA
26,26,Fabrice  Noel,F,"5'10""",11  11,21-07-85,Gressier,Racing  Haitien,Colorado Rapids,2005,USA
27,27,Byron  Foss,G,6'05'',13  13,06-10-79,Monarch  Beach,Southern  Methodist Univ,Colorado Rapids,2005,USA
28,28,Leo  Cullen,D,"5'08""",11  06,26-02-76,Minneapolis,New  England Revolution,Colorado Rapids,2005,USA
30,30,Amir  Lowery,M,6'02'',12  12,26-12-83,Los  Angeles,Carolina  Dynamo,Colorado Rapids,2005,USA
31,31,Sasha  Gotsmanov,F,"6'00""",12  07,19-09-82,Woodbury,Univ of  Rhode Island,Colorado Rapids,2005,USA
32,32,Stephen  Keel,D,"6'00""",13  03,11-04-83,Littleton,Wake  Forest Univ,Colorado Rapids,2005,USA
41,77,Diego Serna,F,"5'10""",12  07,02-10-73,Bogota,Deportivo  Quindio,Colorado Rapids,2005,USA
1,1,Jon  Busch,G,5'10'',10  10,18-08-76,Queens,Hershey  Wildcats,Columbus Crew,2005,USA
2,2,Frankie  Hejduk,D,5'08'',11  01,05-08-74,La Mesa,St  Gallen,Columbus Crew,2005,USA
4,4,Robin  Fraser,D,6'01'',12  07,17-12-66,Kingston,Colorado  Rapids,Columbus Crew,2005,USA
5,5,Steve  Herdsman,D,5'11'',12  02,06-10-75,Coral  Springs,Colorado  Rapids,Columbus Crew,2005,USA
6,6,Chris Wingert,D,"5'10""",11  01,16-06-82,Babylon,St John's Univ,Columbus Crew,2005,USA
7,7,Simon  Elliott,M,5'11'',12  07,06-10-76,Wellington,LA Galaxy,Columbus Crew,2005,USA
8,8,Duncan  Oughton,M,5'09'',11  06,14-06-77,Wellington,Cal  State Fullerton,Columbus Crew,2005,USA
9,9,Mario  Rodriguez,M,"5'09""",11  01,14-09-81,Guatemala  City,Alajuelense,Columbus Crew,2005,USA
10,10,Kyle  Martino,M,5'10'',10  04,19-02-81,Atlanta,Univ  of Virginia,Columbus Crew,2005,USA
11,11,John  Wolyniec,F,6'01'',12  04,24-01-77,Staten  Island,MetroStars,Columbus Crew,2005,USA
12,12,Edson  Buddle,F,6'01'',12  02,21-05-81,New  Rochelle,Long  Island RR,Columbus Crew,2005,USA
13,13,Mark Schulte,D,"6'03""",15  00,04-10-77,Brecksville,IBV,Columbus Crew,2005,USA
14,14,Chad Marshall,D,"6'03""",13  08,22-08-84,Riverside,Stanford Univ,Columbus Crew,2005,USA
15,15,Devin  Barclay,F,5'11'',11  11,09-04-83,Annapolis,DC United,Columbus Crew,2005,USA
16,16,Ross  Paule,M,5'10'',11  06,04-04-76,Memphis,MetroStars,Columbus Crew,2005,USA
17,17,Danny Szetela,M,"6'00""",12  04,07-06-87,Passaic,US U-20s,Columbus Crew,2005,USA
18,18,Marcus  Storey,M,"5'09""",11  01,09-11-82,Houston,Univ  of Nth Carolina,Columbus Crew,2005,USA
19,19,Chris  Henderson,M,5'10'',10  10,11-12-70,Edmonds,Colorado  Rapids,Columbus Crew,2005,USA
21,21,Luis  Gallardo,M,"5'08""",11  01,27-06-86,Paso  Canoas,Panama  U-20s,Columbus Crew,2005,USA
22,22,Matt Jordan,G,"6'02""",13  03,13-10-75,Aurora,Odense BK,Columbus Crew,2005,USA
23,23,David Testo,F,"5'10""",11  11,07-08-81,Winston-Salem,Richmond  Kickers,Columbus Crew,2005,USA
26,26,Cornell Glen,F,5'09'',11  06,21-10-81,Port of Spain,FC  Dallas,Columbus Crew,2005,USA
27,27,Jamal Sutton,F,"5'09""",11  06,22-03-82,Wichita,SW Missouri State  Univ,Columbus Crew,2005,USA
28,28,Domenic  Mediate,F,"5'09""",11  11,01-06-82,Dallas,Univ  of Maryland,Columbus Crew,2005,USA
29,29,Knox  Cameron,F,"6'03""",14  05,17-09-83,Bronx,Univ  of Michigan,Columbus Crew,2005,USA
30,30,Eric  Vasquez,M,"5'10""",12  02,18-11-82,Miami,Central  Florida Kraze,Columbus Crew,2005,USA
31,31,Bill  Gaudette,G,"6'00""",13  03,14-09-81,Hummelstown,St  John's Univ,Columbus Crew,2005,USA
33,33,Ryan  Kelly,D,6'01'',12  12,01-11-81,Marlton,St  John's Univ,Columbus Crew,2005,USA
34,34,Stephen  Armstrong,M,"5'10""",11  11,23-07-76,Birkenhead,DC  United,Columbus Crew,2005,USA
41,88,Jonny Walker,G,6'03'',12  12,13-09-74,Torrance,MetroStars,Columbus Crew,2005,USA
1,00,Jeff  Cassar,G,6'02'',13  13,02-02-74,Livonia,Bolton W,FC Dallas,2005,USA
2,1,Scott  Garlick,G,6'02'',13  13,29-05-72,Phoenix,Colorado  Rapids,FC Dallas,2005,USA
3,2,Alex Yi,D,6'02'',12  07,21-03-82,Easton,Royal  Antwerp,FC Dallas,2005,USA
4,3,Carey Talley,D,"6'02""",12  12,26-08-76,Memphis,Kansas City  Wizards,FC Dallas,2005,USA
5,4,Chris  Gbandi,D,5'10'',12  02,04-04-79,Bong Mines,UConn,FC Dallas,2005,USA
6,5,Steve  Jolley,D,6'01'',13  08,15-10-75,Virgina  Beach,MetroStars,FC Dallas,2005,USA
7,6,Ronnie  O'Brien,M,5'10'',11  01,05-01-79,Dublin,Juventus,FC Dallas,2005,USA
8,7,Eddie  Johnson,F,6'00'',12  12,31-03-84,Daytona Beach,US U-17s,FC Dallas,2005,USA
9,8,Oscar  Pareja,M,5'08'',10  10,10-08-68,Medellin,New  Engalnd Revolution,FC Dallas,2005,USA
10,9,Roberto Mina,F,"6'00""",12  07,07-11-84,Guayaquil,El Nacional,FC Dallas,2005,USA
12,11,Ramon Nunez,M,"5'05""",10  03,14-11-85,Tegucigalpa,Sth Methodist  Univ,FC Dallas,2005,USA
13,12,Arturo  Alvarez,F,5'09'',10  05,28-06-85,Houston,San  Jose Earthquakes,FC Dallas,2005,USA
14,13,John Pulido,M,"5'09""",11  11,03-10-81,Miami,Boulder  Rapids,FC Dallas,2005,USA
15,14,Drew  Moor,D,"6'00""",12  02,15-01-84,Dallas,Indiana  Univ,FC Dallas,2005,USA
16,15,Mark Wilson,M,"6'00""",13 02,09-02-79,Scunthorpe,Middlesbrough,FC Dallas,2005,USA
17,16,David Wagenfuhr,D,"5'09""",11  06,22-06-82,Colorado Springs,Creighton Univ,FC Dallas,2005,USA
18,17,Simo Valakari,M,"5'10""",11 11,28-04-73,Helsinki,Derby Co,FC Dallas,2005,USA
19,18,Richard  Mulrooney,M,5'09'',11  06,03-11-76,Memphis,San  Jose Earthquakes,FC Dallas,2005,USA
20,19,Bobby  Rhine,F,5'10'',12  03,18-04-76,St Louis,UConn,FC Dallas,2005,USA
21,20,Carlos  Ruiz,F,5'09'',12  02,15-09-79,Guatemala  City,LA Galaxy,FC Dallas,2005,USA
22,21,Greg Vanney,D,"5'11""",12 01,11-06-74,Tempe,Bastia,FC Dallas,2005,USA
23,22,Winston Marshall,D,"6'00""",11  06,26-02-83,Scarborough [CAN],Wright  State Univ,FC Dallas,2005,USA
26,25,Abe  Thompson,F,"6'00""",12  02,12-01-82,Fairfax  Station,Univ of  Maryland,FC Dallas,2005,USA
27,26,Clarence  Goodson,D,"6'04""",11  11,17-05-82,Springfield,Univ of  Maryland,FC Dallas,2005,USA
28,27,Aaron  Pitchkolan,M,6'02'',13  08,14-03-83,Aurora,West  Virginia Univ,FC Dallas,2005,USA
30,29,Mario  Torres,M,"6'01""",11  01,07-04-82,Chihuahua,,FC Dallas,2005,USA
31,30,Chris  Gomez,G,6'02'',13  08,04-08-83,Huntington  Beach,Olimpia,FC Dallas,2005,USA
42,48,Darío Sala,G,"6'04""",14  07,19-09-74,Córdoba,Arsenal [ARG],FC Dallas,2005,USA
1,1,Troy Perkins,G,"6'02""",13  08,29-07-81,Springfield,Cape Cod Crusaders,D.C. United,2005,USA
2,2,David  Stokes,D,6'03'',14  07,28-05-82,"Dumfries,  VA",Univ of Nth  Carolina,D.C. United,2005,USA
4,4,Brandon  Prideaux,D,6'00'',12  02,16-08-76,Seattle,Kansas  City Wizards,D.C. United,2005,USA
5,5,Facundo Erpen,D,"6'00""",12  11,19-05-83,Gualeguaychu,Talleres  (Córdoba),D.C. United,2005,USA
6,6,Nick  Van Sicklen,M,"6'01""",11  05,01-02-83,Madison,Univ  of Wisconsin,D.C. United,2005,USA
7,7,Lucio Filomeno,F,"5'11""",12  04,08-05-80,Haedo,Busan  I'cons,D.C. United,2005,USA
9,9,Freddy Adu,F,"5'08""",10  00,02-06-89,Tema,US U-20s,D.C. United,2005,USA
10,10,Christian Gomez,M,"5'08""",11  00,07-11-74,Buenos Aires,Independiente,D.C. United,2005,USA
11,11,Alecko  Eskandarian,F,5'09'',11  11,09-07-82,Montvale,Univ  of Virginia,D.C. United,2005,USA
13,13,Tim  Merritt,D,"6'00""",12  09,25-06-82,Gig Harbor,Univ  of Nth Carolina,D.C. United,2005,USA
14,14,Ben  Olsen,M,5'08'',11  02,03-05-77,Harrisburg,Univ  of Virginia,D.C. United,2005,USA
15,15,Kenny  Arena,M,6'02'',13  08,06-02-81,Charlottesville,MetroStars,D.C. United,2005,USA
16,16,Brian  Carroll,M,5'10'',10  12,20-07-81,Springfield,Wake  Forest Univ,D.C. United,2005,USA
17,17,Josh Gros,M,"6'00""",11  11,25-06-82,Mechanicsburg,Rutgers Univ,D.C. United,2005,USA
18,18,Nick  Rimando,G,5'10'',14  05,17-06-79,Montclair,Miami  Fusion,D.C. United,2005,USA
19,19,Clyde  Simms,M,"5'09""",11  11,21-08-82,Jamestown,Richmond  Kickers,D.C. United,2005,USA
21,21,Dema  Kovalenko,M,5'08'',11  06,28-08-77,Kiev,Chicago  Fire,D.C. United,2005,USA
22,22,Jason  Thompson,F,6'01'',13  03,22-11-81,Garland,Dallas Burn,D.C. United,2005,USA
23,23,Jamil  Walker,F,5'11'',11  11,21-04-81,Rochester,San  Jose Earthquakes,D.C. United,2005,USA
24,24,Nana Kuffour,M,"5'06""",11  01,27-02-85,Nyakrom,Super Rainbows,D.C. United,2005,USA
25,25,Santino  Quaranta,F,6'01'',13  03,14-10-84,Baltimore,US  U-17s,D.C. United,2005,USA
26,26,Bryan  Namoff,M,5'10'',12  08,28-05-79,Carson  City,Bradley  Univ,D.C. United,2005,USA
27,27,John Wilson,D,"5'10""",12  07,26-10-77,Seneca,Rochester  Raging Rhinos,D.C. United,2005,USA
28,28,Shawn  Kuykendall,M,"5'11""",11  11,21-02-82,"Vienna, VA",American  Univ,D.C. United,2005,USA
29,29,Matt  Nickell,F,"5'11""",12  07,11-07-83,Waukee,Drake  Univ,D.C. United,2005,USA
30,30,Andrew Weber,G,"6'02""",13  03,09-08-83,Phoenix,Univ of  New Mexico,D.C. United,2005,USA
31,31,Stephen deRoux,M,"5'09""",11  01,13-12-83,St Mary's,Prince  George's Community College,D.C. United,2005,USA
32,32,Bobby  Boswell,D,"6'02""",13  03,15-03-83,Tampa,Florida  International Univ,D.C. United,2005,USA
41,99,Jaime  Moreno,F,5'10'',12  05,19-01-74,Santa  Cruz,MetroStars,D.C. United,2005,USA
1,1,Bo  Oshoniyi,G,6'01'',13  08,03-11-71,Poughkeepsie,Atlanta  Silverbacks,Kansas City Wizards,2005,USA
3,3,Nick  Garcia,D,5'10'',11  06,09-04-79,Plano,Indiana  Univ,Kansas City Wizards,2005,USA
4,4,Shavar Thomas,D,"6'01""",13  13,29-01-81,Hannah Town,Dallas Burn,Kansas City Wizards,2005,USA
5,5,Kerry  Zavagnin,D,5'10'',12  02,02-07-74,"Plymouth,  MI",Lehigh  Valley Steam,Kansas City Wizards,2005,USA
6,6,Jose  Burciaga Jr,D,6'01'',11  11,16-11-81,Duncanville,US U-20s,Kansas City Wizards,2005,USA
7,7,Diego  Gutierrez,M,5'07'',11  01,03-11-72,Bogota,Chicago Fire,Kansas City Wizards,2005,USA
9,9,Sasha  Victorine,M,6'02'',12  02,03-02-78,Santa Ana,LA Galaxy,Kansas City Wizards,2005,USA
11,11,Preki,M,5'09'',11  11,24-06-63,Belgrade,Miami  Fusion,Kansas City Wizards,2005,USA
12,12,Jimmy  Conrad,D,6'02'',13  03,12-02-77,Temple  City,San Jose  Earthquakes,Kansas City Wizards,2005,USA
13,13,Dustin Branan,D,"6'03""",13  08,21-05-81,Lakeville,Minnesota  Thunder,Kansas City Wizards,2005,USA
14,14,Jack  Jewsbury,F,6'00'',13  03,13-04-81,Joplin,St Louis  Univ,Kansas City Wizards,2005,USA
15,15,Josh  Wolff,F,5'08'',11  06,25-02-77,Stone  Mountain,Chicago  Fire,Kansas City Wizards,2005,USA
16,16,Brian Roberts,D,"6'01""",13  03,28-08-82,Los Angeles,Yale Univ,Kansas City Wizards,2005,USA
17,17,Chris Klein,M,6'01'',12  12,04-01-76,St Louis,Indiana  Univ,Kansas City Wizards,2005,USA
18,18,Antti Sumiala,F,"6'01""",13  03,20-02-74,Pori,Vaduz,Kansas City Wizards,2005,USA
19,19,Scott Sealy,F,"5'10""",12  07,04-06-81,Chaguanas,Wake  Forest Univ,Kansas City Wizards,2005,USA
20,20,John  Minagawa-Webster,M,"5'09""",11  01,12-08-82,Monroe,Michigan  State Univ,Kansas City Wizards,2005,USA
21,21,Douglas Lascody,M,"6'00""",12  02,08-03-83,Springfield,SW  Missouri State Univ,Kansas City Wizards,2005,USA
22,22,Davy  Arnuad,M,6'00'',11  11,22-06-80,Nederland,West  Texas A&M,Kansas City Wizards,2005,USA
23,23,Alex Zotinca,D,6'00'',12  02,22-01-77,Sibiu,Kansas City Comets,Kansas City Wizards,2005,USA
24,24,Will Hesmer,G,"6'02""",13  13,23-11-81,Wilson,Wake Forest Univ,Kansas City Wizards,2005,USA
25,25,Daniel Dobson,D,"6'02""",13  13,20-04-83,Garland,Univ  of Memphis,Kansas City Wizards,2005,USA
26,26,Ryan Raybould,M,"5'11""",11  01,30-05-83,Leawood,Yale  Univ,Kansas City Wizards,2005,USA
27,27,Jermaine Hue,M,"5'08""",11  01,15-06-78,Kingston,Harbour  View,Kansas City Wizards,2005,USA
28,28,Pat McGinnis,F,"5'11""",11  01,03-12-82,Colorado  Springs,Colorado  College,Kansas City Wizards,2005,USA
29,29,Ryan Pore,F,"5'11""",11  11,23-09-83,"Mansfield,  OH",Tulsa  Univ,Kansas City Wizards,2005,USA
30,30,Martin Hutton,G,"6'01""",13  03,21-01-82,Spring,Univ  of St Louis,Kansas City Wizards,2005,USA
1,1,Steve Cronin,G,"6'02""",13  13,28-05-83,Sacramento,Santa  Clara Univ,Los Angeles Galaxy,2005,USA
2,2,Todd  Dunivant,D,6'00'',12  06,26-12-80,Wheat  Ridge,San  Jose Earthquakes,Los Angeles Galaxy,2005,USA
3,3,Michael Umana,D,6'00'',11  07,16-07-82,San Jose,Herediano,Los Angeles Galaxy,2005,USA
4,4,David Johnson,M,"5'11""",11  11,16-01-84,Riverside,Willem  II,Los Angeles Galaxy,2005,USA
5,5,Chris  Albright,D,6'01'',13  03,14-01-79,Philadelphia,DC United,Los Angeles Galaxy,2005,USA
6,6,Josh Gardner,M,"5'11""",10  10,14-09-82,Brazoria,Univ of Cincinnati,Los Angeles Galaxy,2005,USA
7,7,Michael  Nsien,D,"6'01""",12  08,14-02-81,Tulsa,Univ of  Dayton,Los Angeles Galaxy,2005,USA
8,8,Peter  Vagenas,M,5'08'',10  10,06-02-78,Pasadena,UCLA,Los Angeles Galaxy,2005,USA
9,9,Guillermo  Gonzalez,M,5'11'',10  05,04-01-86,Paramount,US U-17s,Los Angeles Galaxy,2005,USA
10,10,Landon  Donovan,F,5'08'',10  08,04-03-82,Ontario,Bayer  Leverkusen,Los Angeles Galaxy,2005,USA
11,11,Ned Grabavoy,M,"5'07""",11  01,01-07-83,Joilet,Indiana Univ,Los Angeles Galaxy,2005,USA
12,12,Troy Roberts,D,"5'10""",12  02,18-09-83,Fremont,Univ  of California,Los Angeles Galaxy,2005,USA
13,13,Cobi  Jones,M,5'07'',10  05,16-06-70,Detroit,Vasco  da Gama,Los Angeles Galaxy,2005,USA
14,14,Tyrone  Marshall,D,6'02'',13  08,12-11-74,Kingston,Miami  Fusion,Los Angeles Galaxy,2005,USA
15,15,Ugo Ihemelu,D,6'00'',13  02,03-04-83,Cedar Hill,Southern  Methodist Univ,Los Angeles Galaxy,2005,USA
16,16,Herculez Gomez,F,"5'10""",10  05,06-04-82,Las Vegas,San  Diego Gauchos,Los Angeles Galaxy,2005,USA
17,17,Guillermo Ramirez,M,6'00'',12  07,26-03-78,Livingston [GUA],CDS  Municipal,Los Angeles Galaxy,2005,USA
18,18,Joseph Ngwenya,F,"6'01""",12  07,30-03-81,Plumtree,Coastal Carolina  Univ,Los Angeles Galaxy,2005,USA
19,19,Michael Enfield,M,"5'07""",10  10,19-07-83,Ventura,UCLA,Los Angeles Galaxy,2005,USA
21,21,Alan Gordon,F,"6'03""",13  11,16-10-81,Long Beach,Portland Timbers,Los Angeles Galaxy,2005,USA
22,22,Kevin  Hartman,G,6'01'',12  06,24-05-74,"Athens, OH",UCLA,Los Angeles Galaxy,2005,USA
23,23,Quavas Kirk,F,"6'01""",11  11,13-04-88,Aurora,Chicago  Magic,Los Angeles Galaxy,2005,USA
25,25,Benjamin Benditson,D,"5'11""",12  02,16-02-83,Oak Park,Cal  State-Northridge,Los Angeles Galaxy,2005,USA
26,26,Mubarike Chisoni,M,"5'08""",10  00,10-05-81,Bulawayo,Cocoa  Expo,Los Angeles Galaxy,2005,USA
27,27,Pablo Chinchilla,D,"6'01""",13  01,21-12-78,San José [CRC],Alajuelense,Los Angeles Galaxy,2005,USA
28,28,Paulo Nagamura,M,"5'08""",11  00,05-02-83,São Paulo,Alajuelense,Los Angeles Galaxy,2005,USA
29,29,Ednaldo da  Conceição,F,"6'03""",12  04,06-02-76,Rio de  Janeiro,St  Gallen,Los Angeles Galaxy,2005,USA
41,99,Marcelo Saragosa,M,"5'11""",11  04,22-01-82,Campo Grande,São Paulo,Los Angeles Galaxy,2005,USA
1,1,Tony Meola,G,"6'01""",14  09,21-02-69,Belleville,Kansas City  Wizards,MetroStars,2005,USA
2,2,Tim Ward,D,"6'00""",11  11,28-02-87,Waukesha,St Louis Univ,MetroStars,2005,USA
3,3,Chris  Leitch,D,5'11'',11  11,01-04-79,Columbus,Columbus Crew,MetroStars,2005,USA
