,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
4,4,Rusty  Pierce,D,5'10'',11  11,24-07-79,The  Woodlands,Real  Salt Lake,Columbus Crew,2006,USA
5,5,Brandon  Moss,M,"6'01""",13  03,12-05-84,Albuquerque,Univ  of New Mexico,Columbus Crew,2006,USA
6,6,Marcos González,D,"6'02""",12  12,09-06-80,Santiago,Palestino,Columbus Crew,2006,USA
7,7,Jacob Thomas,F,"5'09""",12  13,14-02-77,Jonestown,Lübeck,Columbus Crew,2006,USA
8,8,Duncan  Oughton,M,5'09'',11  06,14-06-77,Wellington,Cal  State Fullerton,Columbus Crew,2006,USA
9,9,Jason  Garey,F,"6'00""",12  12,19-07-84,Gonzales,Univ  of Maryland,Columbus Crew,2006,USA
10,10,Joseph Ngwenya,F,"6'01""",12  07,30-03-81,Plumtree,LA  Galaxy,Columbus Crew,2006,USA
11,11,Ned Grabavoy,M,"5'07""",11  01,01-07-83,Joilet,LA  Galaxy,Columbus Crew,2006,USA
12,12,Eddie  Gaven,M,6'00'',10  05,25-10-86,"Hamilton,  NJ",MetroStars,Columbus Crew,2006,USA
13,13,Marc Burch,F,"6'02""",13  08,07-05-84,Cincinnati,LA  Galaxy,Columbus Crew,2006,USA
14,14,Chad Marshall,D,"6'03""",13  08,22-08-84,Riverside,Stanford Univ,Columbus Crew,2006,USA
15,15,José Retiz,M,"6'00""",12  02,22-01-79,Acapulco,Santos  Laguna,Columbus Crew,2006,USA
16,16,Kei Kamara,F,"6'02""",11  11,01-09-84,Lawndale,Cal  State Dominguez Hills,Columbus Crew,2006,USA
17,17,Danny Szetela,M,"6'00""",12  04,07-06-87,Passaic,US U-20s,Columbus Crew,2006,USA
18,18,Knox  Cameron,F,"6'03""",14  05,17-09-83,Bronx,Univ  of Michigan,Columbus Crew,2006,USA
19,19,Ivan  Becerra,F,"6'02""",13  08,22-05-84,Los  Angeles,UC  Santa Barbara,Columbus Crew,2006,USA
20,20,Tim Ward,D,"6'00""",11  11,28-02-87,Waukesha,MetroStars,Columbus Crew,2006,USA
22,22,Sebastián Rozental,F,"5'10""",12  13,01-09-76,San Diego,Puerto  Rico Islanders,Columbus Crew,2006,USA
23,23,Ezra  Hendrickson,D,6'03'',13  03,16-01-72,St Vicent,Chivas  USA,Columbus Crew,2006,USA
24,24,Jed Zayner,D,"5'11""",11  11,13-12-84,Orland Park,Indiana  Univ,Columbus Crew,2006,USA
25,25,Ricardo Virtuoso,M,"5'08""",11  01,01-03-84,Guarapuava,Chiasso,Columbus Crew,2006,USA
28,28,Andy  Gruenebaum,G,"6'01""",14 04,30-12-82,Overland Park,Des Moines Menace,Columbus Crew,2006,USA
29,29,Noah Palmer,G,"6'03""",13  03,21-04-83,Williamsburg,Real  Salt Lake,Columbus Crew,2006,USA
30,30,Eric  Vasquez,M,"5'10""",12  02,18-11-82,Miami,Central  Florida Kraze,Columbus Crew,2006,USA
31,31,Bill  Gaudette,G,"6'00""",13  03,14-09-81,Hummelstown,St  John's Univ,Columbus Crew,2006,USA
33,33,Chris  Leitch,D,"5'11""",11  11,01-04-79,Columbus,MetroStars,Columbus Crew,2006,USA
41,88,Jonny Walker,G,6'03'',12  12,13-09-74,Torrance,MetroStars,Columbus Crew,2006,USA
42,99,Ryan Coiner,F,"6'01""",13  03,07-09-79,Aliso Viejo,Holstein  Kiel,Columbus Crew,2006,USA
1,00,Jeff  Cassar,G,6'02'',13  13,02-02-74,Livonia,Bolton W,FC Dallas,2006,USA
2,1,Shaka Hislop,G,"6'04""",14 04,22-02-69,Hackney,West  Ham U,FC Dallas,2006,USA
4,3,Greg Vanney,D,"5'11""",12 01,11-06-74,Tempe,Bastia,FC Dallas,2006,USA
5,4,Chris  Gbandi,D,5'10'',12  02,04-04-79,Bong Mines,UConn,FC Dallas,2006,USA
6,5,Marcelo Saragosa,M,"5'11""",11  04,22-01-82,Campo Grande,LA Galaxy,FC Dallas,2006,USA
7,6,Ronnie  O'Brien,M,5'10'',11  01,05-01-79,Dublin,Juventus,FC Dallas,2006,USA
8,7,Abe  Thompson,F,"6'00""",12  02,12-01-82,Fairfax  Station,Univ of  Maryland,FC Dallas,2006,USA
9,8,Richard  Mulrooney,M,5'09'',11  06,03-11-76,Memphis,San  Jose Earthquakes,FC Dallas,2006,USA
10,9,Roberto Mina,F,"6'00""",12  07,07-11-84,Guayaquil,Nacional  [ECU],FC Dallas,2006,USA
11,10,Ramon Nunez,M,"5'05""",10  03,14-11-85,Tegucigalpa,Sth Methodist  Univ,FC Dallas,2006,USA
12,11,Clarence  Goodson,D,"6'04""",11  11,17-05-82,Springfield,Univ of  Maryland,FC Dallas,2006,USA
13,12,Arturo  Alvarez,F,5'09'',10  05,28-06-85,Houston,San  Jose Earthquakes,FC Dallas,2006,USA
14,13,Dax McCarty,M,"5'09""",10  02,30-04-87,Winter  Park,Univ of Nth Carolina,FC Dallas,2006,USA
15,14,Drew  Moor,D,"6'00""",12  02,15-01-84,Dallas,Indiana  Univ,FC Dallas,2006,USA
17,16,David Wagenfuhr,D,"5'09""",11  06,22-06-82,Colorado Springs,Creighton Univ,FC Dallas,2006,USA
18,17,Simo Valakari,M,"5'10""",11 11,28-04-73,Helsinki,Derby Co,FC Dallas,2006,USA
19,18,Alex Smith,F,"5'11""",11  06,16-07-85,Windsor,Southern  Methodist Univ,FC Dallas,2006,USA
20,19,Bobby  Rhine,F,5'10'',12  03,18-04-76,St Louis,UConn,FC Dallas,2006,USA
21,20,Carlos  Ruiz,F,5'09'',12  02,15-09-79,Guatemala  City,LA Galaxy,FC Dallas,2006,USA
22,21,Alex Yi,D,6'02'',12  07,21-03-82,Easton,Royal  Antwerp,FC Dallas,2006,USA
23,22,Michael  Dello-Russo,D,"5'10""",11  11,22-08-83,Columbia,Univ of  Maryland,FC Dallas,2006,USA
24,23,Blake Wagner,D,"5'10""",11  06,29-01-88,Tampa,US U-17s,FC Dallas,2006,USA
25,24,Justin Moore,M,"6'00""",12  09,13-06-83,Snellville,Clemson  Univ,FC Dallas,2006,USA
26,25,Dominic  Oduro,F,"6'00""",11  01,13-08-85,Pramso,Virginia  C'wealth Univ,FC Dallas,2006,USA
28,27,Aaron  Pitchkolan,M,6'02'',13  08,14-03-83,Aurora,West  Virginia Univ,FC Dallas,2006,USA
31,30,Ray  Burse,G,"6'01""",13  03,02-10-84,Prospect,Ohio  State Univ,FC Dallas,2006,USA
34,33,Kenny  Cooper,F,"6'03""",14  01,21-10-84,Baltimore,Manchester  U,FC Dallas,2006,USA
42,48,Darío Sala,G,"6'04""",14  07,19-09-74,Córdoba,Arsenal  [ARG],FC Dallas,2006,USA
1,1,Troy Perkins,G,"6'02""",13  08,29-07-81,Springfield,Cape Cod Crusaders,D.C. United,2006,USA
2,2,David  Stokes,D,6'03'',14  07,28-05-82,"Dumfries,  VA",Univ of Nth  Carolina,D.C. United,2006,USA
4,4,Brandon  Prideaux,D,6'00'',12  02,16-08-76,Seattle,Kansas  City Wizards,D.C. United,2006,USA
5,5,Facundo Erpen,D,"6'00""",12  11,19-05-83,Gualeguaychu,Talleres  (Córdoba),D.C. United,2006,USA
6,6,Domenic  Mediate,M,"5'09""",11  11,01-06-82,Dallas,Columbus  Crew,D.C. United,2006,USA
7,7,Matías  Donnet,M,"5'08""",10  12,18-04-80,Esperanza,Boca  Juniors,D.C. United,2006,USA
8,8,Justin Moose,M,"5'08""",10  05,23-11-83,Statesville,Wake  Forest Univ,D.C. United,2006,USA
9,9,Freddy Adu,F,"5'08""",10  00,02-06-89,Tema,US U-20s,D.C. United,2006,USA
10,10,Christian Gomez,M,"5'08""",11  00,07-11-74,Buenos Aires,Independiente,D.C. United,2006,USA
11,11,Alecko  Eskandarian,F,5'09'',11  11,09-07-82,Montvale,Univ  of Virginia,D.C. United,2006,USA
12,12,John Wilson,D,"5'10""",12  07,26-10-77,Seneca,Rochester  Raging Rhinos,D.C. United,2006,USA
14,14,Ben  Olsen,M,5'08'',11  02,03-05-77,Harrisburg,Univ  of Virginia,D.C. United,2006,USA
15,15,Rod Dyachenko,M,"6'00""",11  11,22-09-83,Giorgievsk,Univ  of Nevada,D.C. United,2006,USA
16,16,Brian  Carroll,M,5'10'',10  12,20-07-81,Springfield,Wake  Forest Univ,D.C. United,2006,USA
17,17,Josh Gros,M,"6'00""",11  11,25-06-82,Mechanicsburg,Rutgers Univ,D.C. United,2006,USA
18,18,Nick  Rimando,G,5'10'',14  05,17-06-79,Montclair,Miami  Fusion,D.C. United,2006,USA
19,19,Clyde  Simms,M,"5'09""",11  11,21-08-82,Jamestown,Richmond  Kickers,D.C. United,2006,USA
20,20,Matt  Nickell,F,"5'11""",12  07,11-07-83,Waukee,Drake  Univ,D.C. United,2006,USA
21,21,Stephen deRoux,M,"5'09""",11  01,13-12-83,St Mary's,Prince  George's Community College,D.C. United,2006,USA
22,22,Devon McTavish,M,"5'11""",11  06,08-08-84,"Winchester,  VA",West  Virginia Univ,D.C. United,2006,USA
23,23,Jamil  Walker,F,5'11'',11  11,21-04-81,Rochester,San  Jose Earthquakes,D.C. United,2006,USA
24,24,Jeff Carroll,M,"5'10""",11  06,08-01-84,Springfield,St  John's Univ,D.C. United,2006,USA
26,26,Bryan  Namoff,M,5'10'',12  08,28-05-79,Carson  City,Bradley  Univ,D.C. United,2006,USA
27,27,Andy Metcalf,M,"6'00""",12  07,08-06-84,Jackson,Univ  of Memphis,D.C. United,2006,USA
30,30,Ryan McIntosh,G,"6'00""",13  03,19-03-83,Cooper  City,Central  Florida Kraze,D.C. United,2006,USA
31,31,Robert Ssejjemba,F,"5'08""",11  11,05-12-80,Kampala,Richmond  Kickers,D.C. United,2006,USA
32,32,Bobby  Boswell,D,"6'02""",13  03,15-03-83,Tampa,Florida  International Univ,D.C. United,2006,USA
41,99,Jaime  Moreno,F,5'10'',12  05,19-01-74,Santa  Cruz,MetroStars,D.C. United,2006,USA
1,1,Zach Wells,G,"6'02""",13  05,26-02-81,Costa Mesa,MetroStars,Houston Dynamo,2006,USA
2,2,Eddie  Robinson,D,6'01'',12  12,19-06-78,Orlando,Univ  of Nth Carolina,Houston Dynamo,2006,USA
3,3,Kevin Goldthwaite,D,6'01'',12  07,09-12-82,Sacramento,Univ  of Nth Carolina,Houston Dynamo,2006,USA
4,4,Chris Aloisi,D,"5'10""",11  06,21-02-81,North Babylon,LA Galaxy,Houston Dynamo,2006,USA
5,5,Ryan Cochrane,D,"6'01""",12  02,08-08-83,Portland,Santa  Clara Univ,Houston Dynamo,2006,USA
6,6,Kelly  Gray,M,6'02'',12  02,07-04-81,Palo  Alto,Chicago  Fire,Houston Dynamo,2006,USA
7,7,Chris Wondolowski,M,6'01'',11  11,28-07-83,Danville,Cal  State-Chico,Houston Dynamo,2006,USA
8,8,Paul Dalglish,F,"5'09""",10  10,18-02-77,Glasgow,Hibernian,Houston Dynamo,2006,USA
9,9,Brian  Mullan,F,5'08'',10  10,23-04-78,Mineola,LA  Galaxy,Houston Dynamo,2006,USA
11,11,Brad  Davis,M,5'11'',11  11,08-11-81,St  Charles,Dallas Burn,Houston Dynamo,2006,USA
12,12,Julian Nash,F,"6'00""",13  03,01-03-83,San  Leandro,Creighton  Univ,Houston Dynamo,2006,USA
13,13,Ricardo  Clark,M,5'10'',10  10,10-02-83,Atlanta,MetroStars,Houston Dynamo,2006,USA
14,14,Dwayne  DeRosario,F,5'10'',11  10,15-05-78,Scarborough  [CAN],Richmond  Kickers,Houston Dynamo,2006,USA
15,15,Alejandro  Moreno,F,5'09'',12  02,08-07-79,Barquisimeto,LA Galaxy,Houston Dynamo,2006,USA
16,16,Craig  Waibel,D,6'02'',13  13,21-08-75,Portland,LA  Galaxy,Houston Dynamo,2006,USA
17,17,Mike Chabala,M,"6'00""",12  10,24-05-84,Fresno,Univ  of Washington,Houston Dynamo,2006,USA
18,18,Pat  Onstad,G,6'04'',15  10,13-01-68,Vancouver,Rochester  Rhinos,Houston Dynamo,2006,USA
19,19,Patrick Ianni,D,"6'01""",12  07,15-06-85,lodi,UCLA,Houston Dynamo,2006,USA
21,21,Aaron Lanes,M,"5'07""",11  10,17-11-82,Mill  Valley,UC  Santa Cruz,Houston Dynamo,2006,USA
22,22,Stuart  Holden,M,"5'10""",11  06,01-08-85,Aberdeen,Sunderland,Houston Dynamo,2006,USA
23,23,Mpho Moloi,M,"5'09""",11  01,20-05-83,Soweto,UConn,Houston Dynamo,2006,USA
24,24,Wade Barrett,D,"5'08""",11  01,23-06-76,Virginia Beach,Fredrikstad,Houston Dynamo,2006,USA
25,25,Brian  Ching,F,6'01'',13  13,24-05-78,Haleiwa,Seattle  Sounders,Houston Dynamo,2006,USA
26,26,Marcus  Storey,M,"5'09""",11  01,09-11-82,Chicago,Columbus  Crew,Houston Dynamo,2006,USA
30,30,Martin Hutton,G,"6'01""",13  03,21-01-82,Spring,Kansas  City Wizards,Houston Dynamo,2006,USA
41,51,Adrian Serioux,D,"6'00""",12 12,12-05-79,Scarborough [CAN],New York Red Bulls,Houston Dynamo,2006,USA
1,1,Bo  Oshoniyi,G,6'01'',13  08,03-11-71,Poughkeepsie,Atlanta  Silverbacks,Kansas City Wizards,2006,USA
3,3,Nick  Garcia,D,5'10'',11  06,09-04-79,Plano,Indiana  Univ,Kansas City Wizards,2006,USA
4,4,Shavar Thomas,D,"6'01""",13  13,29-01-81,Hannah Town,Dallas Burn,Kansas City Wizards,2006,USA
5,5,Kerry  Zavagnin,D,5'10'',12  02,02-07-74,"Plymouth,  MI",Lehigh  Valley Steam,Kansas City Wizards,2006,USA
6,6,Jose  Burciaga Jr,D,6'01'',11  11,16-11-81,Duncanville,US U-20s,Kansas City Wizards,2006,USA
7,7,Eddie  Johnson,F,6'00'',12  12,31-03-84,Daytona Beach,FC  Dallas,Kansas City Wizards,2006,USA
9,9,Sasha  Victorine,M,6'02'',12  02,03-02-78,Santa Ana,LA Galaxy,Kansas City Wizards,2006,USA
11,11,Dave van den Bergh,M,"6'02""",12 04,07-05-76,Amsterdam,FC Utrecht,Kansas City Wizards,2006,USA
12,12,Jimmy  Conrad,D,6'02'',13  03,12-02-77,Temple  City,San Jose  Earthquakes,Kansas City Wizards,2006,USA
13,13,Will  John,M,"5'09""",10  05,13-06-85,Overland  Park,Chicago  Fire,Kansas City Wizards,2006,USA
14,14,Jack  Jewsbury,F,6'00'',13  03,13-04-81,Joplin,St Louis  Univ,Kansas City Wizards,2006,USA
15,15,Josh  Wolff,F,5'08'',11  06,25-02-77,Stone  Mountain,Chicago  Fire,Kansas City Wizards,2006,USA
16,16,Brian Roberts,D,"6'01""",13  03,28-08-82,Los Angeles,Yale Univ,Kansas City Wizards,2006,USA
17,17,Yura Movsisyan,F,"6'00""",12  12,06-07-87,Baku,Pasadena  City College,Kansas City Wizards,2006,USA
18,18,Will Hesmer,G,"6'02""",13  13,23-11-81,Wilson,Wake Forest Univ,Kansas City Wizards,2006,USA
19,19,Scott Sealy,F,"5'10""",12  07,04-06-81,Chaguanas,Wake  Forest Univ,Kansas City Wizards,2006,USA
20,20,Tyson Wahl,D,"6'02""",13  03,23-02-84,Newport  Beach,Univ  of California,Kansas City Wizards,2006,USA
21,21,Lance Watson,M,"5'07""",11  06,06-10-83,Nederland,Univ  of New Mexico,Kansas City Wizards,2006,USA
22,22,Davy  Arnuad,M,6'00'',11  11,22-06-80,Nederland,West  Texas A&M,Kansas City Wizards,2006,USA
23,23,Alex Zotinca,D,6'00'',12  02,22-01-77,Sibiu,Kansas City Comets,Kansas City Wizards,2006,USA
24,24,Eric Kronberg,G,"6'05""",15  00,07-06-83,Santa  Rose,Univ  of California,Kansas City Wizards,2006,USA
25,25,Matt Groenwald,M,"5'08""",12  05,30-04-83,Park  Ridge,St  John's Univ,Kansas City Wizards,2006,USA
26,26,Ryan Raybould,M,"5'11""",11  01,30-05-83,Leawood,Yale  Univ,Kansas City Wizards,2006,USA
28,28,Stephen Shirley,M,"5'10""",11  11,14-05-83,Aberdeen,Virginia  C'wealth Univ,Kansas City Wizards,2006,USA
29,29,Ryan Pore,F,"5'11""",11  11,23-09-83,"Mansfield,  OH",Tulsa  Univ,Kansas City Wizards,2006,USA
33,33,Sergei Raad,M,"5'09""",12  02,03-08-82,St  Petersburg,Central  Florida Kraze,Kansas City Wizards,2006,USA
35,35,Ryan McMahen,M,"6'00""",12  07,22-12-82,Hinsdale,Michigan  State Univ,Kansas City Wizards,2006,USA
1,1,Steve Cronin,G,"6'02""",13  13,28-05-83,Sacramento,Santa  Clara Univ,Los Angeles Galaxy,2006,USA
3,3,Stefani Miglioranzi,M,"6'00""",11 12,20-09-77,Pacos de Caldas,Swindon T,Los Angeles Galaxy,2006,USA
