,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
20,20,Amir Natkho,RUS,M,1.82,75,09-07-96,Maykop,Barcelona B,CSKA Moscow,2015,Russian
24,24,Vasiliy Berezutskiy,RUS,D,1.89,83,20-06-82,Moscow,Torpedo-ZIL,CSKA Moscow,2015,Russian
25,25,Roman Eremenko,FIN,M,1.80,67,19-03-87,Moscow,Rubin Kazan,CSKA Moscow,2015,Russian
35,35,Igor Akinfeev,RUS,G,1.85,81,08-04-86,Vidnoye,CSKA-2,CSKA Moscow,2015,Russian
41,42,Georgi Schennikov,RUS,D,1.78,69,27-04-91,Moscow,CSKA-2,CSKA Moscow,2015,Russian
42,60,Aleksandr Golovin,RUS,M,1.80,69,30-05-96,Kaltan,CSKA-2,CSKA Moscow,2015,Russian
43,66,Bibras Natkho,ISR,M,1.75,73,18-02-88,Kfar Kama,PAOK,CSKA Moscow,2015,Russian
44,99,Aaron Samuel,NGA,F,1.89,88,04-06-94,Port Harcourt,Guangzhou R&F,CSKA Moscow,2015,Russian
1,1,Anton Shunin,RUS,G,1.91,81,27-01-87,Moscow,Dynamo Moscow-2,Dynamo Moscow,2015,Russian
2,2,Grigoriy Morozov,RUS,D,1.83,74,06-06-94,Izhevsk,Akademiya Tolyatti,Dynamo Moscow,2015,Russian
3,3,Sebastian Holmén,SWE,D,1.85,73,29-04-92,Borås,IF Elfsborg,Dynamo Moscow,2015,Russian
4,4,Christopher Samba,CGO,D,1.93,91,28-03-84,Créteil,Anzhi Makhachkala,Dynamo Moscow,2015,Russian
5,5,Vitaliy Dyakov,RUS,D,1.92,88,31-01-89,Krasnodar,FC Rostov,Dynamo Moscow,2015,Russian
7,7,Stanislaw Drahun,BLR,M,1.81,76,04-06-88,Minsk,Krylia Sovetov,Dynamo Moscow,2015,Russian
8,8,Pavel Pogrebnyak,RUS,F,1.88,91,08-11-83,Moscow,Reading,Dynamo Moscow,2015,Russian
11,11,Aleksey Ionov,RUS,M,1.77,68,18-02-89,Kingisepp,Anzhi Makhachkala,Dynamo Moscow,2015,Russian
12,12,Egor Danilkin,RUS,D,1.86,79,01-08-95,Vladimir,Dynamo Moscow-2,Dynamo Moscow,2015,Russian
13,13,Maksim Kuzmin,RUS,M,1.78,69,01-06-96,Samara,Akademiya Tolyatti,Dynamo Moscow,2015,Russian
15,15,Tomá Hubočan,SVK,D,1.83,74,17-09-85,ilina,Zenit St Petersburg,Dynamo Moscow,2015,Russian
17,17,Dmitriy Zhivoglyadov,RUS,D,1.78,65,29-05-94,Dubna,Dynamo Moscow-2,Dynamo Moscow,2015,Russian
21,21,Fatos Bećiraj,MNE,F,1.83,82,05-05-88,Peć,Dinamo Minsk,Dynamo Moscow,2015,Russian
22,22,Pavel Solomatin,RUS,M,1.76,73,04-04-93,Tolyatti,Karelia Petrozavodsk,Dynamo Moscow,2015,Russian
23,23,Anton Sosnin,RUS,M,1.78,72,27-01-90,St. Petersburg,Kuban Krasnodar,Dynamo Moscow,2015,Russian
25,25,Aleksey Kozlov,RUS,D,1.86,78,25-12-86,Petrozavodsk,Kuban Krasnodar,Dynamo Moscow,2015,Russian
27,27,Igor Denisov,RUS,M,1.76,75,17-05-84,St. Petersburg,Anzhi Makhachkala,Dynamo Moscow,2015,Russian
30,30,Vladimir Gabulov,RUS,G,1.90,81,19-10-83,Mozdok,Anzhi Makhachkala,Dynamo Moscow,2015,Russian
38,38,Andrei Yeschenko,RUS,D,1.76,74,09-02-84,Irkutsk,Anzhi Makhachkala,Dynamo Moscow,2015,Russian
41,47,Roman Zobnin,RUS,M,1.84,74,11-02-94,Irkutsk,Akademiya Tolyatti,Dynamo Moscow,2015,Russian
42,72,Aleksandr Kalyashin,RUS,D,1.82,77,24-01-95,Svobodny,Akademiya Tolyatti,Dynamo Moscow,2015,Russian
43,77,Anatoliy Katrich,RUS,M,1.80,70,09-07-94,Primorsko-Akhtarsk,Dynamo Moscow-2,Dynamo Moscow,2015,Russian
44,80,Vladislav Levin,RUS,M,1.80,72,28-03-95,Moscow,Dynamo Moscow-2,Dynamo Moscow,2015,Russian
45,88,Aleksandr Tashaev,RUS,M,1.77,74,23-06-94,Moscow,Dynamo Moscow-2,Dynamo Moscow,2015,Russian
46,90,Nikolai Obolskiy,RUS,F,1.86,75,14-01-97,Tula,Dynamo Moscow-2,Dynamo Moscow,2015,Russian
1,1,Stanislav Kritsyuk,RUS,G,1.92,80,01-12-90,Tolyatti,Sporting Braga,FC Krasnodar,2015,Russian
3,3,Stefan Strandberg,NOR,D,1.89,80,25-07-90,Lyngdal,Rosenborg,FC Krasnodar,2015,Russian
4,4,Dmitriy Torbinskiy,RUS,M,1.72,60,28-04-84,Moscow,FC Rostov,FC Krasnodar,2015,Russian
6,6,Andreas Granqvist,SWE,D,1.92,84,16-04-85,Helsingborg,Genoa,FC Krasnodar,2015,Russian
7,7,Pavel Mamaev,RUS,M,1.78,70,17-09-88,Moscow,CSKA Moscow,FC Krasnodar,2015,Russian
8,8,Yuriy Gazinskiy,RUS,M,1.84,75,20-07-89,Komsomolsk-on-Amur,Torpedo Moscow,FC Krasnodar,2015,Russian
9,9,Ari,BRA,F,1.82,87,11-12-85,Fortaleza,Spartak Moscow,FC Krasnodar,2015,Russian
10,10,Odil Ahmedov,UZB,M,1.82,70,25-11-87,Namangan,Anzhi Makhachkala,FC Krasnodar,2015,Russian
11,11,Vyacheslav Podberezkin,RUS,M,1.87,76,21-06-92,Moscow,FC Ural,FC Krasnodar,2015,Russian
14,14,Wanderson do Carmo,BRA,M,1.80,75,18-02-86,Baturité,GAIS,FC Krasnodar,2015,Russian
15,15,Nikolay Markov,RUS,D,1.78,74,20-04-85,Tashkent,Salyut-Energia,FC Krasnodar,2015,Russian
17,17,Vitaliy Kaleshin,RUS,D,1.73,67,03-10-80,Krasnodar,Rubin Kazan,FC Krasnodar,2015,Russian
18,18,Vladimir Bystrov,RUS,M,1.78,69,31-01-84,Luga,Zenit St Petersburg,FC Krasnodar,2015,Russian
21,21,Ricardo Laborde,COL,M,1.73,67,16-02-88,Cartagena,Anorthosis Famagusta,FC Krasnodar,2015,Russian
22,22,Joãozinho,BRA,M,1.62,57,25-12-88,Ubatuba,Levski Sofia,FC Krasnodar,2015,Russian
27,27,Ragnar Sigurðsson,ISL,D,1.87,90,19-06-86,Reykjavík,FC København,FC Krasnodar,2015,Russian
31,31,Andriy Dikan,UKR,G,1.92,84,16-07-77,Kharkiv,Spartak Moscow,FC Krasnodar,2015,Russian
33,33,Mauricio Pereyra,URU,M,1.77,75,15-03-90,Montevideo,Lanús,FC Krasnodar,2015,Russian
41,77,Charles Kaboré,BFA,M,1.81,75,09-02-88,Bobo-Dioulasso,Kuban Krasnodar,FC Krasnodar,2015,Russian
42,88,Andrey Sinitsyn,RUS,G,1.96,86,23-06-88,Krasnokamensk,Yenisey Krasnoyarsk,FC Krasnodar,2015,Russian
43,90,Fedor Smolov,RUS,F,1.87,80,09-02-90,Saratov,Dynamo Moscow,FC Krasnodar,2015,Russian
44,98,Sergey Petrov,RUS,M,1.80,72,02-01-91,St. Petersburg,Krylia Sovetov,FC Krasnodar,2015,Russian
1,1,Miroslav Lobantsev,RUS,G,1.89,80,27-05-95,Moscow,Lokomotiv Moscow,Krylia Sovetov,2015,Russian
3,3,Dmitriy Yatchenko,RUS,D,1.72,68,25-08-86,Moscow,Terek Grozny,Krylia Sovetov,2015,Russian
4,4,Ivan Taranov,RUS,D,1.85,74,22-06-86,Tomsk,CSKA Moscow,Krylia Sovetov,2015,Russian
5,5,Georgiy Gabulov,RUS,M,1.90,74,04-09-88,Mozdok,FC Rostov,Krylia Sovetov,2015,Russian
6,6,Nadson,BRA,D,1.90,83,18-10-84,Ubaitaba,KRC Genk,Krylia Sovetov,2015,Russian
7,7,Yohan Mollo,FRA,F,1.75,74,18-07-89,Martigues,St-Etienne,Krylia Sovetov,2015,Russian
8,8,Siarhei Karnilenka,BLR,F,1.85,78,14-06-83,Vitebsk,Zenit St Petersburg,Krylia Sovetov,2015,Russian
9,9,Berat Sadik,FIN,F,1.91,84,14-09-86,Skopje,Thun,Krylia Sovetov,2015,Russian
10,10,Alan Chochiev,RUS,M,1.80,70,07-09-91,Vladikavkaz,Lokomotiv Moscow-2,Krylia Sovetov,2015,Russian
13,13,Yevgeniy Konyukhov,RUS,G,1.88,86,21-11-86,Murom,Torpedo Moscow,Krylia Sovetov,2015,Russian
15,15,Ibrahim Tsallagov,RUS,M,1.77,71,12-12-90,Vladikavkaz,Krylia Sovetov-2,Krylia Sovetov,2015,Russian
16,16,Jeroen Simaeys,BEL,D,1.93,80,12-05-85,Mechelen,KRC Genk,Krylia Sovetov,2015,Russian
17,17,Giorgi Loria,GEO,G,1.97,85,27-01-86,Tbilisi,Olympiakos,Krylia Sovetov,2015,Russian
18,18,Adis Jahović,MKD,F,1.90,85,18-03-87,Skopje,Rijeka,Krylia Sovetov,2015,Russian
19,19,Sheldon Bateau,TRI,D,1.86,81,29-01-91,Port of Spain,Mechelen,Krylia Sovetov,2015,Russian
20,20,Aleksey Pomerko,RUS,M,1.82,69,03-05-90,Gorodovikovsk,FC Krasnodar,Krylia Sovetov,2015,Russian
27,27,Junior Ahissan,CIV,M,1.77,69,10-11-96,,Ivoire Académie,Krylia Sovetov,2015,Russian
29,29,Gianni Bruno,BEL,F,1.78,64,19-08-91,Rocourt,Évian TG,Krylia Sovetov,2015,Russian
33,33,Milan Rodić,SRB,D,1.83,70,02-04-91,Belgrade,Zenit St Petersburg,Krylia Sovetov,2015,Russian
40,40,Sergey Bozhin,RUS,D,1.80,70,12-09-94,Samara,Krylia Sovetov-2,Krylia Sovetov,2015,Russian
41,43,Oleg Roganov,RUS,M,1.82,61,26-04-95,Tolyatti,Krylia Sovetov-2,Krylia Sovetov,2015,Russian
42,45,Aleksey Kontsedalov,RUS,D,1.85,79,24-07-90,Valuyki,FC Moscow,Krylia Sovetov,2015,Russian
43,88,Vitaliy Shilnikov,RUS,G,1.94,83,23-09-97,Novosibirsk,Krylia Sovetov-2,Krylia Sovetov,2015,Russian
44,90,Taras Burlak,RUS,D,1.87,78,22-02-90,Vladivostok,Rubin Kazan,Krylia Sovetov,2015,Russian
45,91,Pavel Yakovlev,RUS,F,1.80,69,07-04-91,Lyubertsy,Spartak Moscow,Krylia Sovetov,2015,Russian
46,93,Vitaliy Kalenkovich,RUS,M,1.78,79,03-03-93,Kaliningrad,Baltika Kaliningrad,Krylia Sovetov,2015,Russian
1,1,Evgeniy Frolov,RUS,G,1.94,82,05-02-88,Saransk,Dynamo Moscow,Kuban Krasnodar,2015,Russian
2,2,Igor Armaş,MDA,D,1.94,79,14-07-87,Chişinău,Hammarby IF,Kuban Krasnodar,2015,Russian
4,4,Xandão,BRA,D,1.93,87,23-02-88,Araçatuba,Desportivo Brasil,Kuban Krasnodar,2015,Russian
5,5,Mohammed Rabiu,GHA,M,1.87,76,31-12-89,Accra,Évian TG,Kuban Krasnodar,2015,Russian
7,7,Vladislav Kulik,RUS,M,1.80,76,27-02-85,Poltava,Rubin Kazan,Kuban Krasnodar,2015,Russian
9,9,Roman Pavlyuchenko,RUS,F,1.88,78,15-12-81,Mostovskoy,Lokomotiv Moscow,Kuban Krasnodar,2015,Russian
10,10,Yevhen Seleznev,UKR,F,1.85,77,20-07-85,Makiivka,Dnipro Dnipropetrovsk,Kuban Krasnodar,2015,Russian
11,11,Gheorghe Bucur,ROU,F,1.71,70,08-04-80,Bucharest,FC Timişoara,Kuban Krasnodar,2015,Russian
13,13,Nikita Khaikin,RUS,G,1.86,68,11-07-95,Netanya,Mordovia Saransk-2,Kuban Krasnodar,2015,Russian
14,14,Roman Kontsedalov,RUS,M,1.81,75,11-05-86,Valuyki,Energomash Belgorod,Kuban Krasnodar,2015,Russian
15,15,Georgiy Zotov,RUS,D,1.74,72,12-01-90,Novosibirsk,Anzhi Makhachkala,Kuban Krasnodar,2015,Russian
16,16,Stanislav Manolev,BUL,M,1.83,72,16-12-85,Blagoevgrad,Dynamo Moscow,Kuban Krasnodar,2015,Russian
17,17,Svyatoslav Georgievskiy,RUS,M,1.74,65,26-08-95,Moscow,CSKA Moscow,Kuban Krasnodar,2015,Russian
20,20,Sergey Karetnik,UKR,M,1.91,80,14-02-95,Lubny,Kuban-2,Kuban Krasnodar,2015,Russian
21,21,Vladimir Lobkarev,RUS,D,1.74,67,17-09-93,,Kuban-2,Kuban Krasnodar,2015,Russian
22,22,Apodi,BRA,D,1.72,65,13-12-86,Apodi,Chapecoense,Kuban Krasnodar,2015,Russian
23,23,Aleksandr Belenov,RUS,G,1.97,94,13-09-86,Belgorod,Spartak Moscow,Kuban Krasnodar,2015,Russian
27,27,Felipe Santana,BRA,D,1.94,80,17-03-86,Rio Claro,Schalke,Kuban Krasnodar,2015,Russian
30,30,Ihor Zhurakhovskyy,UKR,M,1.86,77,19-09-94,Kyiv,Metalurh Zaporizhya,Kuban Krasnodar,2015,Russian
41,43,Roman Bugaev,RUS,D,1.81,70,11-02-89,Bratsk,Kuban-2,Kuban Krasnodar,2015,Russian
42,72,Igor Konovalov,RUS,M,1.80,70,08-07-96,,Spartak Moscow-2,Kuban Krasnodar,2015,Russian
43,73,Denis Yakuba,RUS,M,1.68,67,26-05-96,Sotnikovskoye,Akademia Chertanovo,Kuban Krasnodar,2015,Russian
44,78,Arsen Khubulov,RUS,M,1.81,74,13-12-90,Vladikavkaz,Alania Vladikavkaz,Kuban Krasnodar,2015,Russian
45,84,Aleksandr Kleshchenko,RUS,G,1.86,77,02-11-95,Vladikavkaz,Alania Vladikavkaz-2,Kuban Krasnodar,2015,Russian
46,91,Dumitru Stajilă,MDA,G,2.02,87,02-08-91,Tiraspol,Sheriff Tiraspol,Kuban Krasnodar,2015,Russian
47,99,Ibrahima Baldé,SEN,F,1.87,80,01-09-90,Pikine,Osasuna,Kuban Krasnodar,2015,Russian
1,1,Guilherme,RUS,G,1.97,78,12-12-85,Cataguases,Atlético Paranaense,Lokomotiv Moscow,2015,Russian
3,3,Alan Kasaev,RUS,M,1.73,67,08-04-86,Vladikavkaz,Rubin Kazan,Lokomotiv Moscow,2015,Russian
4,4,Manuel Fernandes,POR,M,1.76,75,05-02-86,Lisbon,Beşiktaş,Lokomotiv Moscow,2015,Russian
5,5,Nemanja Pejčinović,SRB,D,1.85,84,04-11-87,Kragujevac,Nice,Lokomotiv Moscow,2015,Russian
7,7,Maicon,BRA,F,1.82,67,18-02-90,Duque de Caxias,Fluminense,Lokomotiv Moscow,2015,Russian
8,8,Aleksandr Sheshukov,RUS,M,1.81,77,15-04-83,Omsk,FC Rostov,Lokomotiv Moscow,2015,Russian
9,9,Maksim Grigoryev,RUS,M,1.88,75,06-07-90,Lipetsk,MITOS Novocherkassk,Lokomotiv Moscow,2015,Russian
14,14,Vedran Ćorluka,CRO,D,1.93,84,05-02-86,Derventa,Tottenham H,Lokomotiv Moscow,2015,Russian
15,15,Arseniy Logashov,RUS,D,1.83,68,20-08-91,Kursk,Anzhi Makhachkala,Lokomotiv Moscow,2015,Russian
16,16,Ilya Lantratov,RUS,G,1.91,76,11-11-95,Prokhorovka,Salyut Belgorod,Lokomotiv Moscow,2015,Russian
17,17,Taras Mykhalyk,UKR,D,1.85,77,28-10-83,Lyubeshiv,Dynamo Kyiv,Lokomotiv Moscow,2015,Russian
18,18,Aleksandr Kolomeytsev,RUS,M,1.82,78,21-02-89,Surgut,Amkar Perm,Lokomotiv Moscow,2015,Russian
19,19,Aleksandr Samedov,RUS,M,1.74,64,19-07-84,Moscow,Dynamo Moscow,Lokomotiv Moscow,2015,Russian
20,20,Vladislav Ignatyev,RUS,M,1.80,72,20-01-87,Naberezhnye Chelny,Kuban Krasnodar,Lokomotiv Moscow,2015,Russian
23,23,Dmitriy Tarasov,RUS,M,1.88,73,18-03-87,Tomsk,FC Moscow,Lokomotiv Moscow,2015,Russian
28,28,Ján Ďurica,SVK,D,1.87,85,10-11-81,Bratislava,Saturn,Lokomotiv Moscow,2015,Russian
29,29,Vitaliy Denisov,UZB,D,1.78,75,23-02-87,Tashkent,Dnipro Dnipropetrovsk,Lokomotiv Moscow,2015,Russian
32,32,Petar kuletić,SRB,F,1.89,79,29-06-90,Nikić,Partizan Belgrade,Lokomotiv Moscow,2015,Russian
36,36,Dmitriy Barinov,RUS,M,1.79,72,11-09-96,Ogudnevo,Lokomotiv-2,Lokomotiv Moscow,2015,Russian
41,45,Ezekiel Henty,NGA,F,1.84,88,13-05-93,Lagos,Olimpija Ljubljana,Lokomotiv Moscow,2015,Russian
42,49,Roman Shishkin,RUS,D,1.77,73,27-01-87,Voronezh,Spartak Moscow,Lokomotiv Moscow,2015,Russian
43,55,Renat Yanbaev,RUS,D,1.78,71,07-04-84,Noginsk,Kuban Krasnodar,Lokomotiv Moscow,2015,Russian
44,59,Aleksey Miranchuk,RUS,M,1.82,74,17-10-95,Slavyansk-na-Kubani,Lokomotiv-2,Lokomotiv Moscow,2015,Russian
45,77,Anton Kochenkov,RUS,G,1.97,87,02-04-87,Bishkek,Mordovia Saransk,Lokomotiv Moscow,2015,Russian
46,81,Ilya Abaev,RUS,G,1.92,83,02-08-81,Moscow,Volga Nizhny Novgorod,Lokomotiv Moscow,2015,Russian
47,88,Delvin Ndinga,CGO,M,1.82,73,03-04-88,Pointe Noire,Monaco,Lokomotiv Moscow,2015,Russian
1,1,Ilie Cebanu,MDA,G,1.89,81,29-12-86,Chişinău,Tom Tomsk,Mordovia Saransk,2015,Russian
3,3,Evgeniy Gapon,RUS,D,1.89,73,20-04-91,Novosibirsk,Shinnik,Mordovia Saransk,2015,Russian
4,4,Igor Shitov,BLR,D,1.85,80,24-10-86,Polotsk,Dynamo Moscow,Mordovia Saransk,2015,Russian
5,5,Mamuka Kobakhidze,GEO,M,1.89,81,23-08-92,Tbilisi,Rubin Kazan,Mordovia Saransk,2015,Russian
8,8,Anton Bober,RUS,M,1.82,75,28-09-82,Naberezhnye Chelny,Krylia Sovetov,Mordovia Saransk,2015,Russian
10,10,Pavel Ignatovich,RUS,F,1.77,68,24-05-89,St. Petersburg,Dynamo Moscow,Mordovia Saransk,2015,Russian
13,13,Mikhail Markin,RUS,F,1.80,75,21-11-93,Kovylkino,Mordovia-2,Mordovia Saransk,2015,Russian
15,15,Emin Makhmudov,RUS,M,1.67,67,27-04-92,Lankaran,Krylia Sovetov,Mordovia Saransk,2015,Russian
16,16,Dalibor Stevanovič,SVN,M,1.83,75,27-09-84,Ljubljana,Torpedo Moscow,Mordovia Saransk,2015,Russian
17,17,Aslan Dudiyev,RUS,D,1.81,71,15-06-90,Alagir,SKA-Energia,Mordovia Saransk,2015,Russian
22,22,Sergey Samodin,RUS,F,1.78,76,14-02-85,Stavropol,Chornomorets Odessa,Mordovia Saransk,2015,Russian
23,23,Ruslan Mukhametshin,RUS,F,1.78,75,29-10-81,Kazan,Rubin Kazan,Mordovia Saransk,2015,Russian
25,25,Evgeniy Shipitsin,RUS,M,1.75,68,16-01-85,Perm,FC Krasnodar,Mordovia Saransk,2015,Russian
