,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
4,4,Ahmet Yildirim,D,"5'10""",11 09,25-04-74,Amasya,Beşiktaş,Ankaraspor,2005,Turkish
5,5,Ramazan Tunç,D,"6'00""",12 00,17-09-75,Gümüşhane,Diyarbakirspor,Ankaraspor,2005,Turkish
6,6,Musa Büyük,M,"6'00""",12 13,22-05-80,Çatalca,Istanbulspor,Ankaraspor,2005,Turkish
7,7,Erman Özgür,M,"5'10""",10 08,13-04-77,Kartal,Sebatspor,Ankaraspor,2005,Turkish
8,8,Mustafa Sarp,M,"6'02""",12 00,05-11-80,Bakirköy,Mersin  Idmanyurdu,Ankaraspor,2005,Turkish
9,9,Ersen Martin,F,"6'03""",13 05,23-05-79,Markfredwitz,Denizlispor,Ankaraspor,2005,Turkish
10,10,Murat Erdoğan,M,"5'10""",11 00,01-08-76,Hackney,Malatyaspor,Ankaraspor,2005,Turkish
11,11,Tita,F,"5'05""",11 00,20-05-81,Rio de Janeiro,Santo  Andre,Ankaraspor,2005,Turkish
13,13,Cem Yanik,F,"5'09""",11  00,18-02-77,Beykoz,Diyarbakirspor,Ankaraspor,2005,Turkish
17,17,Özgür Bayer,D,"6'00""",12 06,04-04-79,Saribeyler,Trabzonspor,Ankaraspor,2005,Turkish
20,20,Jabá,F,"5'05""",10 06,20-05-81,Araripina,Ituano,Ankaraspor,2005,Turkish
21,21,Emre  Aktaş,F,"6'01""",12  01,23-09-86,Bursa,Inegölspor,Ankaraspor,2005,Turkish
22,22,Hasan Yiğit,M,"5'10""",11 07,02-01-75,Istanbul,Diyarbakirspor,Ankaraspor,2005,Turkish
23,23,Mustafa  Yalçinkaya,D,"5'10""",10 10,18-08-81,Isparta,Trabzonspor,Ankaraspor,2005,Turkish
30,30,Wederson,D,"5'09""",12 00,22-07-81,Goytacazes,Ituano,Ankaraspor,2005,Turkish
41,45,Fatih  Özece,F,,,03-02-88,Turgutlu,None,Ankaraspor,2005,Turkish
42,49,Kürşat Duymuş,D,"6'01""",12 06,01-02-79,Muş,Trabzonspor,Ankaraspor,2005,Turkish
43,50,Hürriyet Güçer,M,"5'10""",11 11,25-10-81,Ankara,None,Ankaraspor,2005,Turkish
44,58,Iskender  Aydemir,D,"6'02""",11  07,15-03-86,Rotterdam,Excelsior,Ankaraspor,2005,Turkish
45,78,Faruk Gürsoy,G,"6'03""",13 10,13-06-78,Accra,Galatasaray,Ankaraspor,2005,Turkish
46,84,Hakan  Arikan,G,"6'04""",13  08,17-08-82,Karamürsel,Kocaelispor,Ankaraspor,2005,Turkish
47,87,Anil  Abanoz,D,"5'10""",11  00,16-03-87,Adapazari,None,Ankaraspor,2005,Turkish
3,3,Tayfur Havutçu,M,"5'11""",11 11,23-04-70,Hanav,Kocaelispor,Beşiktaş,2005,Turkish
4,4,Mustafa Doğan,D,"5'11""",12 01,01-01-76,Isparta,Köln,Beşiktaş,2005,Turkish
5,5,Gökhan Zan,D,"6'04""",13 05,07-09-81,Antakya,Dardanelspor,Beşiktaş,2005,Turkish
6,6,Çağdaş Atan,D,"5'09""",11 00,29-02-80,Izmir,Denizlispor,Beşiktaş,2005,Turkish
7,7,Okan Buruk,M,"5'07""",10 12,19-10-73,Istanbul,Internazionale,Beşiktaş,2005,Turkish
8,8,Nail  Tilbaç,M,,,15-02-87,Pütürge,None,Beşiktaş,2005,Turkish
10,10,Sergen Yalçin,M,"5'11""",12 08,05-10-72,Istanbul,Galatasaray,Beşiktaş,2005,Turkish
11,11,Tümer Metin,M,"5'10""",10 10,14-10-74,Zonguldak,Samsunspor,Beşiktaş,2005,Turkish
13,13,Bobô,F,"6'01""",13  05,01-01-85,Gravatá,Corinthians  Alagoano,Beşiktaş,2005,Turkish
15,15,Kleberson,M,"5'09""",10  06,19-06-79,Urai,Manchester  U,Beşiktaş,2005,Turkish
16,16,Aydin  Karabulut,M,"5'10""",11  00,25-01-88,Berlin,Hertha  Berlin II,Beşiktaş,2005,Turkish
17,17,Ahmed Hassan,F,"5'09""",10 10,02-05-75,Minia,Gençlerbirliği,Beşiktaş,2005,Turkish
18,18,Kürşat  Ergun Aydin,M,,,07-07-87,Şişli,None,Beşiktaş,2005,Turkish
19,19,Ibrahim  Üzülmez,M,"5'09""",11 05,10-03-74,Kocaeli,Gaziantepspor,Beşiktaş,2005,Turkish
20,20,Hakan  Albayrak,M,,,22-07-88,Mersin,None,Beşiktaş,2005,Turkish
22,22,Ali  Tandoğan,M,"5'09""",10 03,25-12-77,Salihli,Gençlerbirliği,Beşiktaş,2005,Turkish
23,23,Riza  Şen,M,"5'08""",11  05,08-03-86,Trabzon,None,Beşiktaş,2005,Turkish
24,24,Gökhan  Güleç,M,"5'11""",12  08,25-09-85,İnegöl,Gaziantepspor,Beşiktaş,2005,Turkish
27,27,Volkan Ünlü,G,6'03'',13  10,08-07-83,Gelsenkirchen,Schalke,Beşiktaş,2005,Turkish
28,28,Tomá  Jun,F,"5'10""",10  08,17-01-83,Prague,Trabzonspor,Beşiktaş,2005,Turkish
29,29,Murat Şahin,G,"6'00""",13 05,04-02-76,Istanbul,Adanaspor,Beşiktaş,2005,Turkish
30,30,Ali  Mehmet Güneş,D,"5'09""",11 00,23-11-78,,Fenerbahçe,Beşiktaş,2005,Turkish
33,33,Altay  Kartal,,,,15-02-88,Seyhan,None,Beşiktaş,2005,Turkish
35,35,Óscar Córdoba,G,"6'02""",13 01,02-03-70,Cali,Perugia,Beşiktaş,2005,Turkish
41,41,Mustafa  Koray Avci,D,"5'10""",11 05,19-05-78,Izmit,Rizespor,Beşiktaş,2005,Turkish
42,55,Íbrahim Akin,M,"5'10""",11 05,04-01-84,Izmir,Altay,Beşiktaş,2005,Turkish
43,58,Íbrahim Toraman,D,"5'09""",11 07,20-11-81,Söğütçük,Gaziantepspor,Beşiktaş,2005,Turkish
44,60,Ahmet Dursun,F,"5'10""",11 03,25-01-78,,Istanbulspor,Beşiktaş,2005,Turkish
45,80,Kenan  Özer,F,"5'07""",11  00,16-08-87,Lefkoşa,None,Beşiktaş,2005,Turkish
46,87,Mehmet Sedef,D,"5'11""",11  07,05-08-87,Kilis,None,Beşiktaş,2005,Turkish
47,88,Emre  Özkan,M,"6'00""",12  00,24-12-88,Istanbul,None,Beşiktaş,2005,Turkish
1,1,Süleyman Küçük,G,"6'02""",14 07,13-02-78,Salihli,Salihlispor,Denizlispor,2005,Turkish
3,3,Ihsan  Buruk Özsaraç,D,"6'01""",12 13,07-06-79,Karabük,Ankaragücü,Denizlispor,2005,Turkish
4,4,Tomas Abraham,M,"5'11""",12 06,18-04-79,Trebic,FC Brno,Denizlispor,2005,Turkish
5,5,Yusuf Şimşek,M,"6'02""",11 11,20-07-75,Elmali,Sebatspor,Denizlispor,2005,Turkish
6,6,Serhat Gülpinar,D,"5'10""",11 05,01-01-79,Reşadiye,Konyaspor,Denizlispor,2005,Turkish
7,7,Roman Kratochvil,D,"6'00""",12 04,24-06-74,Bratislava,Inter Bratislava,Denizlispor,2005,Turkish
8,8,Fatih Egedik,M,,,02-05-82,Karsiyaka,Altay,Denizlispor,2005,Turkish
9,9,Hüseyin Kartal,F,"6'03""",11 05,01-01-82,Eğridir,Ankaraspor,Denizlispor,2005,Turkish
11,11,Mustafa Keçeli,M,"5'10""",11 03,15-09-78,Ankara,Belediyespor,Denizlispor,2005,Turkish
13,13,Güven Varol,M,"5'11""",10  03,04-12-79,Adapazari,Beykozspor,Denizlispor,2005,Turkish
15,15,Ibrahim  Taylan Uzunoğlu,M,,,31-03-82,Izmir,Yeni  Turgutluspor,Denizlispor,2005,Turkish
16,16,Souleymanou  Hamidou,G,"6'02""",12 01,22-11-73,Mokolo,Rizespor,Denizlispor,2005,Turkish
17,17,Cenk  Gönen,G,"6'02""",,21-02-88,Izmir,Göztepespor,Denizlispor,2005,Turkish
19,19,Alessandro,F,"5'07""",11  07,27-05-73,Teixeira  de Freitas,Figueirense,Denizlispor,2005,Turkish
21,21,Ibrahim Çelik,D,"6'00""",10 03,12-05-80,Karaağaç,Afyonspor,Denizlispor,2005,Turkish
22,22,Mikka  Aleksi Multaharju,F,"6'00""",11 05,09-10-77,Lappaeenranta,MyPa,Denizlispor,2005,Turkish
25,25,Bülent Ertuğrul,D,"6'00""",11 05,17-09-78,Denizli,Hatayspor,Denizlispor,2005,Turkish
30,30,Eyüp  Kaymakci,F,,,26-09-81,Istanbul,Büyükşehir  Belediyesi,Denizlispor,2005,Turkish
32,32,Ismail  Konuk,,,,16-01-88,Denizli,None,Denizlispor,2005,Turkish
33,33,Levent Kartop,M,"5'07""",10 06,21-08-79,Denizli,Konyaspor,Denizlispor,2005,Turkish
34,34,Murat  Korkmaz,,,,02-03-86,Kütahya,None,Denizlispor,2005,Turkish
35,35,Selahattin  Kinali,F,"5'10""",11  07,15-05-78,Arakli,Sebatspor,Denizlispor,2005,Turkish
39,39,Onur  Içli,F,"6'01""",12  04,08-01-82,Istanbul,Erciyesspor,Denizlispor,2005,Turkish
41,61,Mehmet Yilmaz,F,"6'01""",12 08,22-05-79,Of,Trabzonspor,Denizlispor,2005,Turkish
42,70,Ahmet Çağiran,D,"6'00""",12 01,15-06-78,Bursa,Diyarbakirspor,Denizlispor,2005,Turkish
43,77,Ibrahim Ege,M,"5'08""",10  08,03-02-83,Erzurum,Trabzonspor,Denizlispor,2005,Turkish
44,87,Gökhan  Bedir,,,,09-02-87,Islahiye,GASKI,Denizlispor,2005,Turkish
45,99,Alex  Alves,F,"5'10""",10  10,30-07-75,Barbosa  Ferraz,Botafogo,Denizlispor,2005,Turkish
2,2,Goran Stavrevski,D,"6'00""",12 06,02-01-74,Poesevo,NK Zagreb,Diyarbakırspor,2005,Turkish
3,3,Talip Toprak,M,"5'11""",12  01,07-06-79,Hendek,Kartalspor,Diyarbakırspor,2005,Turkish
4,4,Goce  Sedloski,D,"6'02""",13  08,10-04-74,Golemo  Konjari,Dinamo  Zagreb,Diyarbakırspor,2005,Turkish
6,6,Recep Asil,D,"6'00""",12 04,20-12-75,Kirikhan,Trabzonspor,Diyarbakırspor,2005,Turkish
8,8,Redi Jupi,M,"5'10""",11 05,31-08-74,Vlore,SK  Tirana,Diyarbakırspor,2005,Turkish
10,10,Ilyas  Kahraman,M,"5'10""",11  07,31-03-76,Istanbul,Bursaspor,Diyarbakırspor,2005,Turkish
16,16,Ender Alkan,M,"5'11""",12 06,02-01-77,Zara,Denizlispor,Diyarbakırspor,2005,Turkish
17,17,Goran  Maznov,F,"6'01""",11  11,22-04-81,Strumica,Robotniçki,Diyarbakırspor,2005,Turkish
18,18,Serkan  Aslan,M,"5'10""",11  05,15-01-80,Füssen,Austria  Salzburg,Diyarbakırspor,2005,Turkish
19,19,Salim  Ayan,F,"5'11""",11  07,30-06-80,Şumnu,Karabükspor,Diyarbakırspor,2005,Turkish
20,20,Abdullah Elyasa Süme,M,"6'01""",12 00,13-08-83,Wesel,Samsunspor,Diyarbakırspor,2005,Turkish
22,22,Mohamed Ali  Kurtuluş,F,"5'09""",10 10,29-08-74,,Sivasspor,Diyarbakırspor,2005,Turkish
25,25,Borislav Mikić,M,"5'09""",11 00,20-12-75,Prijedor,Vodovac,Diyarbakırspor,2005,Turkish
27,27,Burhan Eşer,M,"5'10""",09  11,01-01-85,Lice,Gaziantep  BB,Diyarbakırspor,2005,Turkish
28,28,Ali  Sakal,M,,,08-08-83,Tirebolu,Giresunspor,Diyarbakırspor,2005,Turkish
29,29,Oktay  Derelioğlu,F,"5'11""",10  10,17-12-75,Istanbul,Sakaryaspor,Diyarbakırspor,2005,Turkish
32,32,Sinan  Turan,M,"5'07""",10  10,01-07-85,Trabzon,Elaziğspor,Diyarbakırspor,2005,Turkish
33,33,Metin Aktaş,G,"6'01""",13 01,01-08-77,Akçaabat,Kayserispor,Diyarbakırspor,2005,Turkish
35,35,Ramazan Kurşunlu,G,"6'01""",12 08,07-07-81,Izmir,Beşiktaş,Diyarbakırspor,2005,Turkish
41,49,Özcan Turan,G,"6'02""",13  01,15-04-80,Varto,Bucaspor,Diyarbakırspor,2005,Turkish
42,53,Can Cumhur Bozaci,D,"5'09""",11 03,23-08-74,Pazar,Göztepe,Diyarbakırspor,2005,Turkish
43,61,Sinan Demircioğlu,M,"5'09""",11 00,23-04-75,Istanbul,Göztepe,Diyarbakırspor,2005,Turkish
44,77,Göksel Akinci,M,"5'07""",12 00,26-03-77,Silivri,Denizlispor,Diyarbakırspor,2005,Turkish
45,87,Bariş  Ataş,F,,,01-02-87,Kulp,None,Diyarbakırspor,2005,Turkish
46,90,Ermin  Raković,F,"5'09""",11 05,07-09-77,,Domale,Diyarbakırspor,2005,Turkish
1,1,Khaled  Fadhel,G,"5'11""",12 04,29-09-76,Tunis,Diyarbakirspor,Erciyesspor,2005,Turkish
3,3,Ömer  Ateş,D,"5'09""",12 04,14-08-81,İstanbul,Manisaspor,Erciyesspor,2005,Turkish
5,5,Emre Toraman,M,"5'10""",11 11,05-01-79,Samsun,Sakaryaspor,Erciyesspor,2005,Turkish
6,6,Serge Dié,M,"5'11""",12 01,04-10-77,Abidjan,Nice,Erciyesspor,2005,Turkish
7,7,Ömer Közen,M,"5'11""",11 03,21-08-81,İstanbul,Kayserispor,Erciyesspor,2005,Turkish
9,9,Burhan Coşkun,F,"6'00""",13 01,03-10-81,Sorgun,Türk Telekom,Erciyesspor,2005,Turkish
10,10,Timuçin Bayazit,M,"5'06""",09 13,26-10-72,Adana,Sakaryaspor,Erciyesspor,2005,Turkish
13,13,Riadh Bouazizi,D,"6'00""",12 06,08-04-73,Bizerte,Gaziantepspor,Erciyesspor,2005,Turkish
14,14,Zafer Özgültekin,G,"6'00""",11 07,10-03-76,Kangal,Ankaragücü,Erciyesspor,2005,Turkish
17,17,Ali Akdeniz,M,"5'10""",11 05,17-04-75,Aydin,Samsunspor,Erciyesspor,2005,Turkish
19,19,Gökhan Kök,D,"6'00""",11 07,03-01-81,Bulanik,Sakaryaspor,Erciyesspor,2005,Turkish
20,20,Kazım Şeker,M,"5'11""",12 01,06-06-82,Ankara,Türk Telekom,Erciyesspor,2005,Turkish
21,21,Cenk İşler,F,"5'11""",11 07,25-02-74,,Ankaragücü,Erciyesspor,2005,Turkish
22,22,Victor  Agali,F,"6'04""",13  03,29-12-78,Lagos,Nice,Erciyesspor,2005,Turkish
26,26,Mehmet Fatih  Karaca,,,,04-07-88,Kayseri,None,Erciyesspor,2005,Turkish
27,27,Şenol Yavaş,D,"6'02""",13 12,22-06-73,Izmir,Ankaraspor,Erciyesspor,2005,Turkish
32,32,Lucién Mettomo,D,"6'00""",12 00,19-04-77,Douala,Kaiserslautern,Erciyesspor,2005,Turkish
35,35,Mutlu  Kızıltan,F,"5'06""",10 01,31-01-81,İzmir,Manisaspor,Erciyesspor,2005,Turkish
38,38,Murat Akyüz,M,"5'11""",11 00,13-08-81,Bakirköy,Kartalspor,Erciyesspor,2005,Turkish
39,39,İlkem Özkaynak,D,"6'00""",12 00,01-05-82,Kirklareli,,Erciyesspor,2005,Turkish
41,64,Yusuf  Soysal,G,"6'04""",13 12,26-04-82,Frankfurt  am Main,Eskişehirspor,Erciyesspor,2005,Turkish
42,66,İlhan Özbay,M,"5'09""",10 12,19-09-82,Şefaatli,Gaziantepspor,Erciyesspor,2005,Turkish
43,70,Halit  Güven Kocabal,M,"5'07""",09 13,12-04-79,Eyüp,Beşiktaş,Erciyesspor,2005,Turkish
44,72,Devran Ayhan,M,"5'09""",11 03,25-03-78,Batman,Gaziantepspor,Erciyesspor,2005,Turkish
45,77,Junivan,F,"5'11""",12  00,20-11-77,Manaus,Turan  Tovuz,Erciyesspor,2005,Turkish
1,1,Volkan Demirel,G,"6'03""",14 13,27-10-81,Fatih,Kartalspor,Fenerbahçe,2005,Turkish
2,2,Fabio Luciano,D,"6'03""",12 08,29-04-75,Vinmedo,Corinthians,Fenerbahçe,2005,Turkish
3,3,Servet Çetin,D,"6'03""",13 10,17-03-81,Tuzluca,Denizlispor,Fenerbahçe,2005,Turkish
4,4,Stephan Appiah,M,"5'10""",12  01,24-12-80,Accrà,Juventus,Fenerbahçe,2005,Turkish
5,5,Ümit Özat,D,"5'09""",11 05,30-10-76,Ankara,Gençlerbirliği,Fenerbahçe,2005,Turkish
6,6,Mahmut  Erdoğdu,D,"5'11""",12 06,01-06-83,Karasu,Sakaryaspor,Fenerbahçe,2005,Turkish
7,7,Mehmet Yozgatli,M,"5'10""",11 07,09-01-79,,Ístanbulspor,Fenerbahçe,2005,Turkish
8,8,Zafer Biryol,F,"5'10""",13 03,02-01-76,Rize,Konyaspor,Fenerbahçe,2005,Turkish
10,10,Tuncay Şanli,F,"6'00""",11 00,16-01-82,Sakarya,Sakaryaspor,Fenerbahçe,2005,Turkish
11,11,Marcio Nobre,F,"6'00""",12 11,11-06-80,Jatei,Cruzeiro,Fenerbahçe,2005,Turkish
15,15,Marco Aurelio,M,"5'10""",11 11,15-12-77,Rio de Janeiro,Trabzonspor,Fenerbahçe,2005,Turkish
16,16,Kerim  Zengin,F,"5'10""",12  04,13-04-85,Mersin,None,Fenerbahçe,2005,Turkish
17,17,Can  Arat,D,"6'03""",12  13,21-01-84,Kadiköy,None,Fenerbahçe,2005,Turkish
18,18,Gürhan Gürsoy,M,"5'06""",11 00,24-09-87,Kircaali,Adanaspor,Fenerbahçe,2005,Turkish
19,19,Önder Turaci,D,"6'01""",12 06,14-07-81,,Standard Liège,Fenerbahçe,2005,Turkish
20,20,Alex De Souza,M,"5'09""",11 07,14-09-77,Curitiba,Cruzeiro,Fenerbahçe,2005,Turkish
21,21,Selçuk Şahin,M,"5'08""",10 08,31-01-81,Tunceli,Istanbulspor,Fenerbahçe,2005,Turkish
22,22,Serdar  Kulbilge,G,"6'01""",13  03,07-07-80,Hayrabolu,Bursaspor,Fenerbahçe,2005,Turkish
23,23,Semih Şentürk,F,"6'00""",11 00,29-04-83,Izmir,Izmirspor,Fenerbahçe,2005,Turkish
24,24,Deniz Bariş,D,"6'00""",12 08,02-07-77,Kemah,Gençlerbirliği,Fenerbahçe,2005,Turkish
27,27,Kemal Aslan,M,"6'01""",12 00,24-10-81,Gazientep,Gaziantepspor,Fenerbahçe,2005,Turkish
29,29,Olcan  Adin,M,"5'08""",10 06,30-09-85,Balikesir,Kartalspor,Fenerbahçe,2005,Turkish
30,30,Serkan Balci,M,"5'08""",10 12,22-08-83,Nazilli,Gençlerbirliği,Fenerbahçe,2005,Turkish
34,34,Rüştü Reçber,G,"6'01""",12 00,10-05-73,Antalya,Barcelona,Fenerbahçe,2005,Turkish
39,39,Nicolas Anelka,F,6'01'',12 04,14-10-79,Versailles,Manchester C,Fenerbahçe,2005,Turkish
1,1,Faryd Mondragon,G,"6'02""",14 11,21-06-71,Cali Valle,Metz,Galatasaray,2005,Turkish
2,2,Stjepan Tomas,D,"6'01""",12 13,06-03-76,Zagreb,Fenerbahçe,Galatasaray,2005,Turkish
4,4,Rigobert Song,D,"5'11""",12 01,21-07-76,Nkanglicock,Lens,Galatasaray,2005,Turkish
5,5,Orhan Ak,D,"5'10""",11 09,29-09-79,Sakarya,Kocaelispor,Galatasaray,2005,Turkish
6,6,Yalçin Ayhan,M,"6'00""",12 01,01-05-82,Şişli,Istanbulspor,Galatasaray,2005,Turkish
7,7,Alioum Saidou,M,"6'00""",12 00,19-02-78,Maroua,Istanbulspor,Galatasaray,2005,Turkish
8,8,Marek Heinz,F,"6'02""",12  00,04-08-77,Olomouc,B  Mönchengladbach,Galatasaray,2005,Turkish
9,9,Hakan Şükür,F,"6'02""",12 01,01-09-71,Adapazarı,Blackburn R,Galatasaray,2005,Turkish
10,10,Necati Ateş,F,"6'00""",12 08,03-01-80,Izmir,Adanaspor,Galatasaray,2005,Turkish
11,11,Hasan Şaş,F,"5'10""",11 09,01-08-76,Karataş,Ankaragücü,Galatasaray,2005,Turkish
12,12,Aykut Erçetin,G,"6'02""",12 08,31-03-81,Göppingen,Stuttgart,Galatasaray,2005,Turkish
15,15,Cafercan Aksu,M,"6'00""",10 10,15-01-87,Antalya,None,Galatasaray,2005,Turkish
17,17,Fevzi Elmas,G,"6'00""",11  00,09-06-83,Biga,Dardanelspor,Galatasaray,2005,Turkish
18,18,Ayhan Akman,M,"5'08""",10 12,23-02-77,İnegöl,Beşiktaş,Galatasaray,2005,Turkish
19,19,Cihan Haspolatli,D,"6'00""",11 03,04-01-80,Diyarbakır,Kocaelispor,Galatasaray,2005,Turkish
20,20,Volkan Arslan,M,"5'10""",11 03,29-08-78,Hannover,Kocaelispor,Galatasaray,2005,Turkish
21,21,Emre  Aşik,D,"6'00""",12  04,13-12-73,Bura,Beşiktaş,Galatasaray,2005,Turkish
22,22,Saa  Ilić,M,"5'10""",11  00,30-12-77,Pozarevac,Partizan  Belgrade,Galatasaray,2005,Turkish
24,24,Mehmet  Güven,M,,,30-07-87,Malatya,None,Galatasaray,2005,Turkish
25,25,Ferhat  Öztorun,D,,,08-05-87,Şişli,None,Galatasaray,2005,Turkish
26,26,Aydin  Yilmaz,M,,,29-01-88,Bakirköy,None,Galatasaray,2005,Turkish
27,27,Özgürcan  Özacn,M,"6'00""",13  01,10-04-88,Antalya,None,Galatasaray,2005,Turkish
29,29,Mülayim  Erdem,M,"6'00""",12  04,10-01-87,Istanbul,None,Galatasaray,2005,Turkish
33,33,Uğur Uçar,M,"5'09""",10 03,05-04-87,Bakirköy,None,Galatasaray,2005,Turkish
41,50,Uğur  Demirok,M,,,08-07-88,Eyüp,None,Galatasaray,2005,Turkish
42,55,Sabri Sarioğlu,M,"5'06""",09 08,26-07-84,Çarşamba,None,Galatasaray,2005,Turkish
43,58,Hasan Kabze,F,"6'01""",11 00,26-05-82,Ankara,Dardanelspor,Galatasaray,2005,Turkish
44,67,Ergün Penbe,M,"5'09""",10 10,17-05-72,Zonguldak,Gençlerbirliği,Galatasaray,2005,Turkish
45,99,Ümit Karan,F,"5'11""",12 04,01-10-76,,Gençlerbirliği,Galatasaray,2005,Turkish
1,1,Kenan Hasagić,G,"6'01""",12 08,01-02-80,Kakanj,Zeljeznicar,Gaziantepspor,2005,Turkish
3,3,Giani Stelian Kirita,D,"6'00""",12 04,03-03-77,Bucharest,Samsunspor,Gaziantepspor,2005,Turkish
4,4,Bekir İrtegün,D,"5'10""",11 03,20-04-84,Elaziğ,None,Gaziantepspor,2005,Turkish
5,5,Mehmet  Ozan Tahtaişleyen,D,"6'03""",13  01,18-01-85,Istanbul,Beşiktaş,Gaziantepspor,2005,Turkish
6,6,Mehmet Çoğum,D,"5'09""",11  07,05-02-83,Ískenderun,Dardanelspor,Gaziantepspor,2005,Turkish
7,7,Sedat Ağçay,M,"5'09""",11 05,22-09-81,Bulanik,Elaziğspor,Gaziantepspor,2005,Turkish
10,10,Ali Bayraktar,M,"6'00""",12 01,21-10-85,Akçaabat,Sebatspor,Gaziantepspor,2005,Turkish
11,11,Zdravko Lazarov,F,"5'10""",12 01,20-02-76,Sofia,Kocaelispor,Gaziantepspor,2005,Turkish
14,14,Tarik El Taib,M,"5'07""",11  03,28-02-77,Tripoli,CS  Sfaxien,Gaziantepspor,2005,Turkish
15,15,Erdal Güneş,F,"6'02""",12 11,29-03-82,Eruh,None,Gaziantepspor,2005,Turkish
18,18,Sofian  Melliti,D,"5'09""",11  09,18-08-78,Siliana,Vorskla  Poltava,Gaziantepspor,2005,Turkish
19,19,Onur  Aydin,,,,31-03-86,Iskenderun,None,Gaziantepspor,2005,Turkish
22,22,Kaya Tarakçi,G,"6'00""",11 07,23-04-81,Adana,Gaziantep  BB,Gaziantepspor,2005,Turkish
