,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
9,9,Andrij  Griszczenko,F,"6'00""",12 06,03-10-74,Korosteń,Górnik Łęczna,Arka Gdynia,2005,Polish
10,10,Sebastian  Gorząd,M,"5'08""",10 10,18-03-76,Bielawa,Górnik Polkowice,Arka Gdynia,2005,Polish
11,11,Marcin Pudysiak,M,"5'11""",12 11,31-10-74,Gdynia,Hetman Zamość,Arka Gdynia,2005,Polish
13,13,Grzegorz Jakosz,D,"6'02""",12 08,28-09-79,,Polonia Warszawa,Arka Gdynia,2005,Polish
14,14,Piotr Jawny,D,"6'02""",13 03,18-10-71,Wrocław,Hakoah Ramat-Gan,Arka Gdynia,2005,Polish
15,15,Grzegorz Pilch,F,"5'11""",12 04,20-12-76,Bielsko-Biała,Górnik Polkowice,Arka Gdynia,2005,Polish
16,16,Grzegorz  Niciński,F,"6'01""",12 06,16-05-73,Gdynia,Zagłębie Lubin,Arka Gdynia,2005,Polish
17,17,Damian Nawrocik,F,"5'10""",10 12,03-07-80,Poznań,Lech  Poznań,Arka Gdynia,2005,Polish
19,19,Tomasz Parzy,M,"5'11""",12 06,17-12-79,Leszno,Pogoń  Szczecin,Arka Gdynia,2005,Polish
20,20,Bartosz Ława,M,"5'09""",10 10,26-02-79,Trzebiatów,Widzew Łódź,Arka Gdynia,2005,Polish
21,21,Mateusz  Kołodziejski,F,"5'11""",12 01,20-08-86,,None,Arka Gdynia,2005,Polish
22,22,Krzysztof Majda,D,"6'00""",13 01,17-03-73,Kraków,Radomiak Radom,Arka Gdynia,2005,Polish
23,23,Radosław  Bartoszewicz,M,"6'00""",12 06,09-05-83,Sztum,Olimpia Sztum,Arka Gdynia,2005,Polish
26,26,Jan Cios,D,"6'00""",12 11,22-08-76,Biłgoraj,Świt Nowy Dwór,Arka Gdynia,2005,Polish
33,33,Norbert Witkowski,G,"6'03""",12 08,05-08-81,Olsztyn,Drwęca Nowe Miasto,Arka Gdynia,2005,Polish
41,78,Olgierd  Moskalewicz,F,"5'11""",11  11,16-02-74,Połczyn  Zdrój,AEL  Limassol,Arka Gdynia,2005,Polish
1,1,Piotr Lech,G,"6'04""",14 02,18-06-68,Kętrzyn,Górnik Zabrze,GKS Bełchatów,2005,Polish
2,2,Piotr Klepczarek I,M,"5'11""",11 05,13-08-82,Łódź,Kujawiak Włocławek,GKS Bełchatów,2005,Polish
3,3,Rafał Grodzicki,D,"6'04""",14  05,28-10-83,Kraków,Górnik Wieliczka,GKS Bełchatów,2005,Polish
4,4,Jacek Popek,D,"6'00""",12 01,20-08-78,Płock,Orlen Płock,GKS Bełchatów,2005,Polish
5,5,Paweł  Strąk,D,"6'02""",13 03,24-03-83,Ostrowiec Świętokrzyski,Zagłębie Lubin,GKS Bełchatów,2005,Polish
6,6,Edward Cecot,D,"6'02""",13 12,01-07-74,Szczecin,Ruch Chorzów,GKS Bełchatów,2005,Polish
7,7,Jacek Kuranty,M,"5'08""",11 03,06-02-78,Tarnobrzeg,Siarka Tarnobrzeg,GKS Bełchatów,2005,Polish
8,8,Tomasz Jarzębowski,M,"6'00""",12  04,16-11-78,Warsaw,Legia Warszawa,GKS Bełchatów,2005,Polish
9,9,Radosław  Matusiak,F,"6'00""",13 08,01-01-82,Łódź,Wisła Płock,GKS Bełchatów,2005,Polish
10,10,Łukasz  Garguła,M,"5'10""",11 03,25-02-81,Żagań,Polar Wrocław,GKS Bełchatów,2005,Polish
11,11,Janusz Dziedzic,F,"5'11""",12 04,18-06-80,Dębica,Pogoń Szczecin,GKS Bełchatów,2005,Polish
12,12,Łukasz Sapela,G,"6'01""",12 11,21-09-82,,None,GKS Bełchatów,2005,Polish
14,14,Ferdinand Chi-fon,F,"5'09""",11 05,20-07-76,Bamenda,Znicz Pruszków,GKS Bełchatów,2005,Polish
15,15,Dariusz Pietrasiak,D,"6'01""",12 11,12-02-80,,KSZO Ostrowiec,GKS Bełchatów,2005,Polish
16,16,Marcin  Kowalczyk,D,"6'00""",12  13,09-04-85,Wieruszów,Stal  Głowno,GKS Bełchatów,2005,Polish
17,17,Dawid  Nowak,F,"5'10""",10  10,30-11-84,Hrubieszów,Zdrój  Ciechocinek,GKS Bełchatów,2005,Polish
18,18,Bartosz Hinc,M,"6'00""",11 11,20-06-77,Poznań,Widzew Łódź,GKS Bełchatów,2005,Polish
19,19,Jakub  Cieciura,M,"5'10""",11  00,03-02-83,Lipsko,Radomiak  Radom,GKS Bełchatów,2005,Polish
20,20,Tomasz  Łuczywek,M,"5'09""",11 03,09-12-78,Sosnowiec,Zagłębie Sosnowiec,GKS Bełchatów,2005,Polish
21,21,Goran  Janković,M,"6'03""",13 01,10-12-78,Belgrade,Rad Belgrade,GKS Bełchatów,2005,Polish
22,22,Grzegorz Fonfara,D,"5'09""",11 00,08-06-83,Katowice,GKS Katowice,GKS Bełchatów,2005,Polish
23,23,Tomasz Wróbel,M,"5'06""",09  06,10-07-82,Tarnów,Górnik Polkowice,GKS Bełchatów,2005,Polish
24,24,Jakub Tosik,M,"5'10""",10 12,21-05-87,,None,GKS Bełchatów,2005,Polish
25,25,Mariusz Ujek,F,"6'00""",12 01,06-12-77,Lubin,Zagłębie Sosnowiec,GKS Bełchatów,2005,Polish
26,26,Rafał  Misztal,G,"6'02""",14  00,10-04-84,Pruszków,Świt Nowy Dwór,GKS Bełchatów,2005,Polish
27,27,Kelechi Temple Omeonu,F,"6'02""",12  06,13-10-82,Yola,Wisła Kraków,GKS Bełchatów,2005,Polish
28,28,Marcin  Komorowski,D,"6'01""",11  11,17-04-84,,Sokół  Aleksandrów Łódzki,GKS Bełchatów,2005,Polish
1,1,Michał Gliwa,G,"6'02""",12 04,08-04-88,,None,Cracovia Kraków,2005,Polish
2,2,Mateusz  Rzucidło,D,"5'11""",12  06,27-04-80,Rzeszów,Stal  Rzeszów,Cracovia Kraków,2005,Polish
4,4,Marek Baster,D,"5'08""",10 08,11-06-76,Kraków,Stal Stalowa Wola,Cracovia Kraków,2005,Polish
5,5,Tomasz Wacek,D,"5'10""",11 11,30-08-76,Rymanów,Karpaty Krosno,Cracovia Kraków,2005,Polish
6,6,Krzysztof  Radwański,D,"5'09""",10 10,26-05-78,Kraków,Proszowianka,Cracovia Kraków,2005,Polish
7,7,Piotr Giza,M,"5'10""",11 11,28-02-80,Kraków,Świt Krzeszowice,Cracovia Kraków,2005,Polish
8,8,Arkadiusz Baran,M,"6'01""",12 08,09-11-79,Jarosław,Stal Rzeszów,Cracovia Kraków,2005,Polish
9,9,Dariusz  Pawlusiński,M,"5'09""",11 07,24-11-77,Będzin,GKS Bełchatów,Cracovia Kraków,2005,Polish
10,10,Kacper Tatara,F,"5'11""",11 11,20-03-88,Lublin,None,Cracovia Kraków,2005,Polish
11,11,Piotr Bania,F,"5'11""",12 11,06-02-73,Kraków,Proszowianka,Cracovia Kraków,2005,Polish
12,12,Mateusz  Jeleń,M,"5'08""",10 03,18-09-88,Kraków,None,Cracovia Kraków,2005,Polish
13,13,Michał Karwan,D,"6'02""",13 05,07-02-79,Gliwice,Górnik Zabrze,Cracovia Kraków,2005,Polish
15,15,Łukasz  Skrzyński,D,"6'02""",12 01,31-01-78,Kraków,Proszowianka,Cracovia Kraków,2005,Polish
16,16,Michał  Świstak,D,"6'01""",12 11,01-06-77,Kraków,Górnik Wieliczka,Cracovia Kraków,2005,Polish
18,18,Tomasz  Moskała,F,"5'07""",10 08,05-04-77,Wadowice,Groclin  Dyskobolia,Cracovia Kraków,2005,Polish
19,19,Paweł Nowak,M,"5'08""",09 13,27-01-79,Kraków,Proszowianka,Cracovia Kraków,2005,Polish
20,20,Paweł  Sacha,M,"5'09""",10  03,17-10-88,,None,Cracovia Kraków,2005,Polish
21,21,Marcin Bojarski,M,"5'09""",11 03,28-08-77,Częstochowa,GKS Katowice,Cracovia Kraków,2005,Polish
22,22,Łukasz  Uszalewski,D,"6'01""",11  11,28-04-88,Gdańsk,None,Cracovia Kraków,2005,Polish
23,23,Łukasz  Szczoczarz,F,"5'10""",12 00,19-01-84,Rzeszów,Stal Rzeszów,Cracovia Kraków,2005,Polish
24,24,Kamil  Waksmundzki,F,"5'10""",12  01,29-01-88,,None,Cracovia Kraków,2005,Polish
25,25,João Paulo,M,"5'08""",10 01,29-05-83,Itapema,Górnik  Zabrze,Cracovia Kraków,2005,Polish
26,26,Tomasz Baliga,D,"5'09""",10 01,06-11-88,Kraków,None,Cracovia Kraków,2005,Polish
27,27,Paweł  Wojciechowski,D,"5'11""",10 12,30-04-84,Zielona Góra,Górnik  Zabrze,Cracovia Kraków,2005,Polish
28,28,Paweł Drumlak,M,"5'09""",11 07,02-03-76,Szczecin,Pogoń Szczecin,Cracovia Kraków,2005,Polish
29,29,Krzysztof  Przytuła,M,"6'00""",12 00,17-02-79,Kraków,Szczakowianka Jaworzno,Cracovia Kraków,2005,Polish
30,30,Sławomir  Olszewski,G,"6'02""",13 12,26-08-73,Nowy Sącz,Pogoń Szczecin,Cracovia Kraków,2005,Polish
31,31,Wojciech  Okińczyc,F,"6'01""",11 11,15-02-86,,Górnik  Zabrze,Cracovia Kraków,2005,Polish
33,33,Marcin Cabaj,G,"6'03""",13 12,23-05-80,Kraków,TS Podbeskidzie,Cracovia Kraków,2005,Polish
35,35,Marcin  Zimoń,M,"6'04""",14  00,21-04-86,Łódź,Włókniarz  Konstantynów Łódzki,Cracovia Kraków,2005,Polish
2,2,Przemysław  Kulig,D,"5'11""",12  11,08-10-80,Mrągowo,Jagiellonia  Białystok,Górnik Łęczna,2005,Polish
3,3,Artur Bożyk,D,"6'01""",13 03,14-04-76,Chełm,Hetman Zamość,Górnik Łęczna,2005,Polish
4,4,Veljko  Nikitović,M,"6'01""",12 06,03-10-80,Belgrade,FK Hajduk,Górnik Łęczna,2005,Polish
5,5,Lek Kćira,D,"6'01""",13  01,28-01-83,,Hrvatski  Dragovoljac,Górnik Łęczna,2005,Polish
6,6,Grzegorz  Wędzyński,M,"5'09""",11 07,04-06-70,Przasnysz,Hapoel Kiryat-Shmona,Górnik Łęczna,2005,Polish
7,7,Piotr Bronowicki,M,"5'11""",12 01,10-09-81,Świdnik,None,Górnik Łęczna,2005,Polish
8,8,Rafał  Kaczmarczyk,M,"5'09""",10 10,02-06-72,Dzierzgoń,Groclin  Dyskobolia,Górnik Łęczna,2005,Polish
9,9,Andrzej Kubica,F,"6'05""",13 12,07-07-72,Będzin,Maccabi Tel-Awiw,Górnik Łęczna,2005,Polish
10,10,Jakub  Grzegorzewski,F,"5'11""",12 01,16-04-82,Piotrków  Trybunalski,Korona  Kielce,Górnik Łęczna,2005,Polish
11,11,Łukasz  Masłowski,F,"6'00""",12 06,31-05-81,Zduńska Wola,Odra Wodzisław,Górnik Łęczna,2005,Polish
12,12,Przemysław  Tytoń,G,"6'05""",12 08,23-05-87,Zamość,Hetman Zamość,Górnik Łęczna,2005,Polish
14,14,Bartosz  Jurkowski,D,"6'00""",12 01,30-03-74,Białystok,Wisła Płock,Górnik Łęczna,2005,Polish
15,15,Toni Golem,D,"6'01""",13  01,14-01-82,Split,Hrvatski  Dragovoljac,Górnik Łęczna,2005,Polish
16,16,Dawid  Sołdecki,M,"6'02""",10 12,29-04-87,Krasnystaw,Jedynka Krasnystaw,Górnik Łęczna,2005,Polish
17,17,Artur  Andruszczak,M,"6'00""",12 04,11-06-77,Gorzów Wielkopolski,GKS Katowice,Górnik Łęczna,2005,Polish
18,18,Kamil Oziemczuk,F,"5'09""",09 08,29-03-88,Lublin,None,Górnik Łęczna,2005,Polish
19,19,Sławomir  Nazaruk,M,"5'09""",10 06,06-02-75,Parczew,Widzew Łódź,Górnik Łęczna,2005,Polish
20,20,Maciej Bykowski,F,"5'10""",12 01,22-02-77,Elbląg,Panathinaikós,Górnik Łęczna,2005,Polish
21,21,Borče  Manevski,M,"5'10""",11  11,05-07-85,,FK  Pobeda,Górnik Łęczna,2005,Polish
22,22,Andrzej  Bledzewski,G,"6'01""",12 04,02-07-77,Gdynia,Szczakowianka Jaworzno,Górnik Łęczna,2005,Polish
23,23,Tomasz  Sokołowski I,M,"5'10""",11 03,21-09-70,Gdynia,Legia Warszawa,Górnik Łęczna,2005,Polish
24,24,Mariusz Pawelec,D,"5'11""",11 05,14-04-86,Lublin,None,Górnik Łęczna,2005,Polish
25,25,Valeri Sokolenko,D,"5'09""",11  11,21-06-82,Chernihiv,Energetik  Burshtin,Górnik Łęczna,2005,Polish
28,28,Łukasz  Stefaniuk,M,"6'02""",12  04,22-07-88,Biała  Podlaska,None,Górnik Łęczna,2005,Polish
29,29,Krystian  Michalak,M,"5'09""",11  05,21-07-88,Lublin,Lublinianka  Lublin,Górnik Łęczna,2005,Polish
33,33,Krzysztof Żukowski,G,"6'04""",13  10,26-09-85,Słupsk,Gryf 85 Słupsk,Górnik Łęczna,2005,Polish
41,,Bartosz  Tomczuk,F,"6'00""",11  00,14-02-88,Lublin,Lublinianka  Lublin,Górnik Łęczna,2005,Polish
1,1,Carsten Nulle,G,"6'03""",13  10,25-07-75,Langen,Fortuna Düsseldorf,Górnik Zabrze,2005,Polish
2,2,Błażej  Radler,D,"6'03""",13 05,02-08-82,Rydułtowy,Rymer Rybnik,Górnik Zabrze,2005,Polish
3,3,Mateusz  Bukowiec,M,"5'11""",12  04,27-02-87,,Piast  Gliwice,Górnik Zabrze,2005,Polish
4,4,Tomasz Prasnal,M,"5'08""",11 07,18-03-78,Zabrze,Górnik Łęczna,Górnik Zabrze,2005,Polish
5,5,Jacek  Wiśniewski,D,"6'02""",13 10,08-06-74,Gliwice,Cracovia,Górnik Zabrze,2005,Polish
7,7,Rafał  Andraszak,F,"5'10""",11 07,05-02-78,Słupsk,Piast Gliwice,Górnik Zabrze,2005,Polish
8,8,Ivaylo Stoimenov,M,"6'00""",11 11,30-10-81,Sofia,Belasica Petricz,Górnik Zabrze,2005,Polish
9,9,Arkadiusz  Aleksander,F,"6'00""",11 05,19-04-80,Nowy Sącz,Arka Gdynia,Górnik Zabrze,2005,Polish
10,10,Kléber,F,"5'09""",10  10,12-01-80,,Kitchee,Górnik Zabrze,2005,Polish
11,11,Grzegorz Goncerz,M,"5'10""",11 07,27-04-88,,Hutnik Kraków,Górnik Zabrze,2005,Polish
12,12,Piotr  Leciejewski,G,"6'04""",13 12,23-03-85,,GKS  Katowice,Górnik Zabrze,2005,Polish
13,13,Damian Seweryn,M,"5'10""",11 05,30-09-79,Poznań,Polonia Warszawa,Górnik Zabrze,2005,Polish
14,14,Krzysztof  Bukalski,M,"5'11""",12 04,22-09-70,Kraków,AS Néa Salamína,Górnik Zabrze,2005,Polish
16,16,Diego Alessandro  Rambo,M,"6'00""",11 07,28-01-86,Alecrim,Lech Zielona Góra,Górnik Zabrze,2005,Polish
17,17,Mateusz  Sławik,G,"6'00""",12 08,03-11-80,Katowice,Polonia Warszawa,Górnik Zabrze,2005,Polish
18,18,Artur  Skiba,F,"5'10""",12  06,29-01-85,,Górnik  Wieliczka,Górnik Zabrze,2005,Polish
20,20,Jacek  Ziarkowski,F,"6'01""",12  08,23-01-75,Rejowiec  Fabryczny,Hetman  Zamość,Górnik Zabrze,2005,Polish
21,21,Sebastian  Olszar,F,"5'11""",11  00,16-12-81,Cieszyn,Polonia  Warszawa,Górnik Zabrze,2005,Polish
22,22,Łukasz  Juszkiewicz,M,"5'11""",10 12,09-03-83,,Lech Zielona Góra,Górnik Zabrze,2005,Polish
23,23,Mariusz Magiera,D,"5'10""",11 00,25-08-84,Andrychów,Wisła Kraków,Górnik Zabrze,2005,Polish
24,24,Stipe Matić,D,"6'02""",11  00,06-02-79,,Posuje,Górnik Zabrze,2005,Polish
25,25,Artur Prokop,D,"5'10""",11 05,18-12-72,Tarnów,TS Podbeskidzie,Górnik Zabrze,2005,Polish
26,26,Marcin  Dudziński,F,"5'10""",11  05,14-07-77,Miechów,Cracovia,Górnik Zabrze,2005,Polish
27,27,Dawid Bartos,D,"5'11""",11  05,25-12-78,Świętochłowice,Ruch Chorzów,Górnik Zabrze,2005,Polish
28,28,Kamil Król,F,"6'04""",12 04,20-06-87,Janów  Lubelski,None,Górnik Zabrze,2005,Polish
1,1,Aleksander Ptak,G,"6'01""",12 11,04-11-77,Wałcz,GKS Bełchatów,Groclin Dyskobolia,2005,Polish
2,2,Radek Mynář,D,"5'10""",10 12,22-11-74,České Budějovice,Sparta Prague,Groclin Dyskobolia,2005,Polish
3,3,Panče  Ćumbev,D,"6'00""",12 01,25-12-79,Veles,Obra Kościan,Groclin Dyskobolia,2005,Polish
4,4,Vlade Lazarevski,D,"6'01""",12 11,09-06-83,Kumanovo,Napredak Krusevac,Groclin Dyskobolia,2005,Polish
6,6,Mićo  Vranje,D,"6'00""",12 08,09-08-75,,Pécs,Groclin Dyskobolia,2005,Polish
7,7,Piotr Piechniak,M,"6'00""",12 04,09-03-77,Stalowa Wola,Obra Kościan,Groclin Dyskobolia,2005,Polish
8,8,Dariusz  Gęsior,D,"6'02""",12 08,09-10-69,Chorzów,Wisła Płock,Groclin Dyskobolia,2005,Polish
9,9,Marcin  Zając,M,"5'11""",11 09,19-05-75,Łódź,Widzew Łódź,Groclin Dyskobolia,2005,Polish
10,10,Tibor  Szabó,M,"5'07""",10 06,12-03-77,Zombor,Pápa,Groclin Dyskobolia,2005,Polish
11,11,Marek  Sokołowski,M,"5'11""",11 11,11-03-78,,Obra Kościan,Groclin Dyskobolia,2005,Polish
12,12,Sebastian  Przyrowski,G,"6'04""",12 06,30-11-81,Białobrzegi,Obra Kościan,Groclin Dyskobolia,2005,Polish
14,14,Radim  Sáblik,D,"6'01""",13 03,05-09-74,,Obra Kościan,Groclin Dyskobolia,2005,Polish
15,15,Igor Kozioł,M,"6'02""",13 01,01-02-76,Wadowice,Legia Warszawa,Groclin Dyskobolia,2005,Polish
16,16,Szymon  Kaźmierowski,F,"6'00""",12  11,02-07-87,Poznań,None,Groclin Dyskobolia,2005,Polish
17,17,Adrian Sikora,F,"5'07""",10 08,19-03-80,Nierodzim,Górnik Zabrze,Groclin Dyskobolia,2005,Polish
18,18,Mariusz Pawlak,D,"5'10""",11 05,19-01-72,Gdańsk,Obra Kościan,Groclin Dyskobolia,2005,Polish
19,19,Tomasz Zahorski,F,"6'02""",11  09,22-11-84,Olsztyn,OKS 1945 Olsztyn,Groclin Dyskobolia,2005,Polish
20,20,Jarosław Lato,M,"6'00""",12  01,17-06-77,Świdnica,Widzew Łódź,Groclin Dyskobolia,2005,Polish
21,21,Marcin Radzewicz,M,"5'09""",10 12,30-06-80,Jastrzębie Zdrój,Obra Kościan,Groclin Dyskobolia,2005,Polish
22,22,Piotr Rocki,M,"5'08""",11 11,11-01-74,Warsaw,Odra Wodzisław,Groclin Dyskobolia,2005,Polish
23,23,Bartosz  Ślusarski,F,"6'01""",12 11,11-12-81,Szamocin,Lech Poznań,Groclin Dyskobolia,2005,Polish
24,24,Rafał  Lasocki,D,"6'00""",12 08,02-07-75,Ostrowiec Świętokrzyski,Lech Poznań,Groclin Dyskobolia,2005,Polish
26,26,Mate Lacić,D,"6'01""",12  08,12-09-80,Split,Maccabi  Netanya,Groclin Dyskobolia,2005,Polish
27,27,Marcel  Lička,M,"5'10""",12  00,17-07-77,Ostrava,Górnik Zabrze,Groclin Dyskobolia,2005,Polish
41,,Mirosław  Dębiec,G,,,14-02-87,,MSP  Szamotuły,Groclin Dyskobolia,2005,Polish
42,,Adrian  Bartkowiak,D,"6'00""",12  11,28-01-87,,Lech  II Poznań,Groclin Dyskobolia,2005,Polish
1,1,Maciej Mielcarz,G,"6'04""",14 09,15-10-80,Śrem,Amica Wronki,Korona Kielce,2005,Polish
2,2,Arkadiusz  Kaliszan,D,"6'05""",14 05,13-11-72,Poznań,Widzew Łódź,Korona Kielce,2005,Polish
3,3,Marcin Nowacki,M,"5'06""",10 06,12-02-81,Brzeg,Groclin  Dyskobolia,Korona Kielce,2005,Polish
4,4,Hernani,D,"6'03""",13 12,03-02-84,Antônio Carlos,Górnik Zabrze,Korona Kielce,2005,Polish
5,5,Aleksander Kwiek,M,"5'09""",11 00,13-01-83,Wodzisław Śląski,Wisła Kraków,Korona Kielce,2005,Polish
6,6,Paweł Sasin,M,"5'10""",10 08,02-10-83,Radom,Lech  Poznań,Korona Kielce,2005,Polish
7,7,Arkadiusz Bilski,M,"5'09""",11 09,15-02-73,Skarżysko-Kamienna,KSZO Ostrowiec,Korona Kielce,2005,Polish
8,8,Paweł  Golański,D,"6'00""",11 09,12-10-82,Łódź,LKS Łódz,Korona Kielce,2005,Polish
9,9,Marcin Kaczmarek,M,"5'07""",10 03,03-12-79,Sieradz,KSZO Ostrowiec,Korona Kielce,2005,Polish
10,10,Grzegorz Piechna,F,"5'11""",13 05,18-09-76,Opoczno,Heko Czermno,Korona Kielce,2005,Polish
11,11,Marcin  Robak,F,"6'00""",12  04,29-11-82,Legnica,Miedź  Legnica,Korona Kielce,2005,Polish
12,12,Łukasz  Załuska,G,"6'03""",13 12,16-06-82,Wysokie Mazowieckie,Jagiellonia Białystok,Korona Kielce,2005,Polish
14,14,Sławomir  Rutka,D,"5'11""",13 01,16-04-75,Jedlnia Letnisko,LKS Łódz,Korona Kielce,2005,Polish
15,15,Grzegorz Bonin,M,"6'02""",12 04,02-12-83,Tczew,Radomiak Radom,Korona Kielce,2005,Polish
16,16,Jarosław  Piątkowski,M,"6'00""",12  01,06-11-82,,ŁKS  Łódź,Korona Kielce,2005,Polish
17,17,Hermes,M,"5'06""",10 03,19-09-74,São Paulo,Widzew Łódź,Korona Kielce,2005,Polish
18,18,Krzysztof  Gajtkowski,F,"5'09""",11 11,26-09-80,Bytom,Lech  Poznań,Korona Kielce,2005,Polish
19,19,Robert Bednarek,M,"5'11""",12 08,23-02-79,Bydgoszcz,Amica II Wronki,Korona Kielce,2005,Polish
20,20,Marcin Drzymont,D,"6'02""",12 13,16-09-81,Sosnowiec,Odra Wodzisław,Korona Kielce,2005,Polish
21,21,Przemysław  Cichoń,M,"5'09""",11 00,25-10-78,,KSZO Ostrowiec,Korona Kielce,2005,Polish
22,22,Mariusz Zganiacz,M,"5'08""",11 00,31-01-84,Wodzisław Śląski,Odra Wodzisław,Korona Kielce,2005,Polish
23,23,Cezary  Wilk,M,"5'11""",11  09,12-02-86,,Polonia  II Warszawa,Korona Kielce,2005,Polish
24,24,Marek  Szyndrowski,D,"6'00""",11 11,30-10-80,Świętochłowice,Ruch Chorzów,Korona Kielce,2005,Polish
25,25,Damian  Rożej,F,"5'11""",11  11,20-02-88,,KSZO  Junior Ostrowiec,Korona Kielce,2005,Polish
26,26,Grzegorz  Chrzanowski,G,"6'03""",12  08,31-07-87,,None,Korona Kielce,2005,Polish
27,27,Jacek  Kiełb,F,"6'00""",11  00,10-01-88,Siedlce,Pogoń  Siedlce,Korona Kielce,2005,Polish
29,29,Łukasz  Szymoniak,D,"6'00""",11  00,15-02-82,,GKS Nowiny,Korona Kielce,2005,Polish
33,33,Tomasz  Wójcik II,F,"5'07""",10  03,02-04-86,,Juventa  Starachowice,Korona Kielce,2005,Polish
1,1,Krzysztof  Kotorowski,G,"6'01""",13 05,12-09-76,Poznań,Błękitni Stargard,Lech Poznań,2005,Polish
3,3,Anderson,D,"6'00""",11 05,14-12-81,Tapiramutá,Juventude,Lech Poznań,2005,Polish
