,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
33,33,Norbert Witkowski,G,"6'03""",12 08,05-08-81,Olsztyn,Drwęca Nowe Miasto,Arka Gdynia,2006,Polish
35,35,Kamil Biecke,G,"6'00""",12 13,24-07-84,,Cartusia Kartuzy,Arka Gdynia,2006,Polish
41,78,Olgierd Moskalewicz,F,"5'11""",11 11,16-02-74,Połczyn Zdrój,AEL Limassol,Arka Gdynia,2006,Polish
1,1,Piotr Lech,G,"6'04""",14 02,18-06-68,Kętrzyn,Górnik Zabrze,GKS Bełchatów,2006,Polish
2,2,Piotr Klepczarek I,M,"5'11""",11 05,13-08-82,Łódź,Kujawiak Włocławek,GKS Bełchatów,2006,Polish
3,3,Rafał Grodzicki,D,"6'04""",14 05,28-10-83,Kraków,Górnik Wieliczka,GKS Bełchatów,2006,Polish
4,4,Jacek Popek,D,"6'00""",12 01,20-08-78,Płock,Orlen Płock,GKS Bełchatów,2006,Polish
5,5,Paweł Strąk,D,"6'02""",13 03,24-03-83,Ostrowiec Świętokrzyski,Zagłębie Lubin,GKS Bełchatów,2006,Polish
6,6,Edward Cecot,D,"6'02""",13 12,01-07-74,Szczecin,Ruch Chorzów,GKS Bełchatów,2006,Polish
7,7,Jacek Kuranty,M,"5'08""",11 03,06-02-78,Tarnobrzeg,Siarka Tarnobrzeg,GKS Bełchatów,2006,Polish
8,8,Tomasz Jarzębowski,M,"6'00""",12 04,16-11-78,Warsaw,Legia Warszawa,GKS Bełchatów,2006,Polish
9,9,Carlos Costly Molina,F,"6'03""",13 03,17-07-82,San Pedro Sula,CD Platense,GKS Bełchatów,2006,Polish
10,10,Łukasz Garguła,M,"5'10""",11 03,25-02-81,Żagań,Polar Wrocław,GKS Bełchatów,2006,Polish
11,11,Rafał Boguski,F,"5'08""",11 00,09-06-84,Ostrołęka,Wisła Kraków,GKS Bełchatów,2006,Polish
12,12,Łukasz Sapela,G,"6'01""",12 11,21-09-82,,None,GKS Bełchatów,2006,Polish
14,14,Marcin  Truszkowski,F,"6'01""",12  08,08-08-83,Ostrołęka,ŁKS  Łomża,GKS Bełchatów,2006,Polish
15,15,Dariusz Pietrasiak,D,"6'01""",12 11,12-02-80,,KSZO Ostrowiec,GKS Bełchatów,2006,Polish
16,16,Marcin Kowalczyk,D,"6'00""",12 13,09-04-85,Wieruszów,Stal Głowno,GKS Bełchatów,2006,Polish
17,17,Dawid Nowak,F,"5'10""",10 10,30-11-84,Hrubieszów,Zdrój Ciechocinek,GKS Bełchatów,2006,Polish
18,18,Bartosz Hinc,M,"6'00""",11 11,20-06-77,Poznań,Widzew Łódź,GKS Bełchatów,2006,Polish
19,19,Jakub Cieciura,M,"5'10""",11 00,03-02-83,Lipsko,Radomiak Radom,GKS Bełchatów,2006,Polish
20,20,Krzysztof Michalak,M,"5'09""",10 10,15-04-87,,None,GKS Bełchatów,2006,Polish
21,21,Marcin Komorowski,D,"6'01""",11 11,17-04-84,,Sokół Aleksandrów Łódzki,GKS Bełchatów,2006,Polish
22,22,Grzegorz Fonfara,D,"5'09""",11 00,08-06-83,Katowice,GKS Katowice,GKS Bełchatów,2006,Polish
23,23,Tomasz Wróbel,M,"5'06""",09 06,10-07-82,Tarnów,Górnik Polkowice,GKS Bełchatów,2006,Polish
24,24,Jakub Tosik,M,"5'10""",10 12,21-05-87,,None,GKS Bełchatów,2006,Polish
25,25,Mariusz Ujek,F,"6'00""",12 01,06-12-77,Lubin,Zagłębie Sosnowiec,GKS Bełchatów,2006,Polish
26,26,Rafał Misztal,G,"6'02""",14 00,10-04-84,Pruszków,Świt Nowy Dwór,GKS Bełchatów,2006,Polish
27,27,Łukasz Bocian,M,"5'10""",10 12,29-05-88,,Włókniarz Pabianice,GKS Bełchatów,2006,Polish
28,28,Artur Marciniak,M,"5'09""",10 03,18-08-87,Poznań,Lech Poznań,GKS Bełchatów,2006,Polish
30,30,Bartłomiej  Chwalibogowski,M,"5'10""",11 00,07-08-82,Kraków,Zagłębie  Sosnowiec,GKS Bełchatów,2006,Polish
33,33,Paweł Magdoń,D,"6'05""",13 08,13-11-79,Dębica,Wisła Płock,GKS Bełchatów,2006,Polish
2,2,Mateusz Rzucidło,D,"5'11""",12 06,27-04-80,Rzeszów,Stal Rzeszów,Cracovia Kraków,2006,Polish
3,3,Jacek Wiśniewski,D,"6'02""",13 10,08-06-74,Gliwice,Górnik Zabrze,Cracovia Kraków,2006,Polish
4,4,Marek Baster,D,"5'08""",10 08,11-06-76,Kraków,Stal Stalowa Wola,Cracovia Kraków,2006,Polish
5,5,Tomasz Wacek,D,"5'10""",11 11,30-08-76,Rymanów,Karpaty Krosno,Cracovia Kraków,2006,Polish
6,6,Krzysztof Radwański,D,"5'09""",10 10,26-05-78,Kraków,Proszowianka,Cracovia Kraków,2006,Polish
7,7,Piotr Giza,M,"5'10""",11 11,28-02-80,Kraków,Świt Krzeszowice,Cracovia Kraków,2006,Polish
8,8,Arkadiusz Baran,M,"6'01""",12 08,09-11-79,Jarosław,Stal Rzeszów,Cracovia Kraków,2006,Polish
9,9,Dariusz Pawlusiński,M,"5'09""",11 07,24-11-77,Będzin,GKS Bełchatów,Cracovia Kraków,2006,Polish
10,10,Dariusz Kłus,M,"6'02""",12 08,11-10-81,Jastrzębie Zdrój,ŁKS Łódz,Cracovia Kraków,2006,Polish
11,11,Piotr Bania,F,"5'11""",12 11,06-02-73,Kraków,Proszowianka,Cracovia Kraków,2006,Polish
13,13,Michał Karwan,D,"6'02""",13 05,07-02-79,Gliwice,Górnik Zabrze,Cracovia Kraków,2006,Polish
15,15,Łukasz Skrzyński,D,"6'02""",12 01,31-01-78,Kraków,Proszowianka,Cracovia Kraków,2006,Polish
16,16,Michał Świstak,D,"6'01""",12 11,01-06-77,Kraków,Górnik Wieliczka,Cracovia Kraków,2006,Polish
17,17,Mateusz Jeleń,M,"5'08""",10 03,18-09-88,Kraków,None,Cracovia Kraków,2006,Polish
18,18,Tomasz Moskała,F,"5'07""",10 08,05-04-77,Wadowice,Groclin Dyskobolia,Cracovia Kraków,2006,Polish
19,19,Paweł Nowak,M,"5'08""",09 13,27-01-79,Kraków,Proszowianka,Cracovia Kraków,2006,Polish
20,20,Sebastian Kurowski,F,"5'09""",11 11,30-01-88,Gorlice,None,Cracovia Kraków,2006,Polish
21,21,Marcin Bojarski,M,"5'09""",11 03,28-08-77,Częstochowa,GKS Katowice,Cracovia Kraków,2006,Polish
22,22,Łukasz Uszalewski,D,"6'01""",11 11,28-04-88,Gdańsk,None,Cracovia Kraków,2006,Polish
25,25,João Paulo,M,"5'08""",10 01,29-05-83,Itapema,Górnik Zabrze,Cracovia Kraków,2006,Polish
26,26,Tomasz Baliga,D,"5'09""",10 01,06-11-88,Kraków,None,Cracovia Kraków,2006,Polish
27,27,Paweł Wojciechowski,D,"5'11""",10 12,30-04-84,Zielona  Góra,Górnik Zabrze,Cracovia Kraków,2006,Polish
28,28,Paweł Drumlak,M,"5'09""",11 07,02-03-76,Szczecin,Pogoń Szczecin,Cracovia Kraków,2006,Polish
30,30,Sławomir Olszewski,G,"6'02""",13 12,26-08-73,Nowy Sącz,Pogoń Szczecin,Cracovia Kraków,2006,Polish
32,32,Paweł Szwajdych,M,"5'11""",11 05,05-07-83,Kraków,Kmita Zabierzów,Cracovia Kraków,2006,Polish
33,33,Marcin Cabaj,G,"6'03""",13 12,23-05-80,Kraków,TS Podbeskidzie,Cracovia Kraków,2006,Polish
34,34,Karol Kostrubała,F,"6'00""",11 03,12-07-88,Zamość,None,Cracovia Kraków,2006,Polish
36,36,Marek  Pączek,G,"5'11""",12  01,02-03-85,Żegocina,Bocheński  KS,Cracovia Kraków,2006,Polish
37,37,Bartłomiej Dudzic,F,"5'11""",11 05,18-08-88,Oświęcim,Unia Oświęcim,Cracovia Kraków,2006,Polish
1,1,Przemysław Tytoń,G,"6'05""",12 08,23-05-87,Zamość,Hetman Zamość,Górnik Łęczna,2006,Polish
2,2,Przemysław Kulig,D,"5'11""",12 11,08-10-80,Mrągowo,Jagiellonia Białystok,Górnik Łęczna,2006,Polish
3,3,Tomasz Midzierski,D,"6'03""",13 03,05-06-85,Jastrzębie Zdrój,KSZO Ostrowiec,Górnik Łęczna,2006,Polish
4,4,Veljko Nikitović,M,"6'01""",12 06,03-10-80,Belgrade,Hajduk Kula,Górnik Łęczna,2006,Polish
5,5,Michał Łabędzki,M,"6'00""",12 00,24-09-80,Łódź,Pogoń Szczecin,Górnik Łęczna,2006,Polish
6,6,Paweł Głowacki,M,"5'10""",10 03,30-09-83,Olsztyn,ŁKS Łomża,Górnik Łęczna,2006,Polish
7,7,Aleksander Kwiek,M,"5'09""",11 00,13-01-83,Wodzisław Śląski,Korona Kielce,Górnik Łęczna,2006,Polish
8,8,Marcin Rogowski,M,"5'10""",11 05,28-02-81,Nysa,Odra Opole,Górnik Łęczna,2006,Polish
9,9,Rafał Niżnik,M,"5'08""",10 12,11-12-74,Żary,ŁKS Łódz,Górnik Łęczna,2006,Polish
10,10,Tomasz Zahorski,F,"6'02""",11 09,22-11-84,Olsztyn,Groclin Dyskobolia,Górnik Łęczna,2006,Polish
11,11,Łukasz Masłowski,F,"6'00""",12 06,31-05-81,Zduńska Wola,Odra Wodzisław,Górnik Łęczna,2006,Polish
15,15,Toni Golem,D,"6'01""",13 01,14-01-82,Split,Hrvatski Dragovoljac,Górnik Łęczna,2006,Polish
17,17,Artur Andruszczak,M,"6'00""",12 04,11-06-77,Gorzów Wielkopolski,GKS Katowice,Górnik Łęczna,2006,Polish
18,18,Dawid Sołdecki,M,"6'02""",10 12,29-04-87,Krasnystaw,Jedynka Krasnystaw,Górnik Łęczna,2006,Polish
19,19,Sławomir Nazaruk,M,"5'09""",10 06,06-02-75,Parczew,Widzew Łódź,Górnik Łęczna,2006,Polish
20,20,Kamil Stachyra,M,"5'07""",10 01,23-05-87,Lublin,Motor Lublin,Górnik Łęczna,2006,Polish
21,21,Borče Manevski,M,"5'10""",11 11,05-07-85,,FK Pobeda,Górnik Łęczna,2006,Polish
22,22,Piotr Leciejewski,G,"6'04""",13 12,23-03-85,Legnica,GKS Katowice,Górnik Łęczna,2006,Polish
23,23,Grzegorz Szymanek,F,"5'11""",11 07,08-12-85,Świdnik,Motor Lublin,Górnik Łęczna,2006,Polish
24,24,Mariusz Pawelec,D,"5'11""",11 05,14-04-86,Lublin,None,Górnik Łęczna,2006,Polish
25,25,Valeri Sokolenko,D,"5'09""",11 11,21-06-82,Chernihiv,Energetik Burshtin,Górnik Łęczna,2006,Polish
27,27,Dariusz Jarecki,M,"6'00""",10 10,23-03-81,Barlinek,Polonia Słubice,Górnik Łęczna,2006,Polish
29,29,Janusz Surdykowski,F,"6'02""",12 01,04-05-86,,Amica Wronki,Górnik Łęczna,2006,Polish
31,31,Tomasz  Lisowski,D,"5'11""",12  06,04-04-85,Braniewo,Amica  Wronki,Górnik Łęczna,2006,Polish
33,33,Krzysztof Żukowski,G,"6'04""",13 10,26-09-85,Słupsk,Gryf 85 Słupsk,Górnik Łęczna,2006,Polish
41,74,Bartosz  Jurkowski,D,"6'00""",12 01,30-03-74,Białystok,Wisła Płock,Górnik Łęczna,2006,Polish
42,99,Aleksandar Bajevski,F,"6'00""",12 01,08-12-79,Skopje,Ferencváros,Górnik Łęczna,2006,Polish
1,1,Mateusz Sławik,G,"6'00""",12 08,03-11-80,Katowice,Polonia Warszawa,Górnik Zabrze,2006,Polish
2,2,Błażej Radler,D,"6'03""",13 05,02-08-82,Rydułtowy,Rymer Rybnik,Górnik Zabrze,2006,Polish
3,3,Sylwester Dębowski,D,"5'11""",12 06,28-04-87,,Gwarek Zabrze,Górnik Zabrze,2006,Polish
4,4,Tomasz Prasnal,M,"5'08""",11 07,18-03-78,Zabrze,Górnik Łęczna,Górnik Zabrze,2006,Polish
6,6,Tomasz Łuczywek,M,"5'09""",11 03,09-12-78,Sosnowiec,GKS Bełchatów,Górnik Zabrze,2006,Polish
7,7,Rafał Andraszak,F,"5'10""",11 07,05-02-78,Słupsk,Piast Gliwice,Górnik Zabrze,2006,Polish
8,8,Piotr Madejski,F,"5'09""",10 06,02-08-83,Kraków,Arka Gdynia,Górnik Zabrze,2006,Polish
9,9,Ivaylo Stoimenov,M,"6'00""",11 11,30-10-81,Sofia,Belasica Petricz,Górnik Zabrze,2006,Polish
10,10,Tomasz Moskal,F,"6'03""",13 08,08-07-85,Wrocław,Jagiellonia Białystok,Górnik Zabrze,2006,Polish
11,11,Dawid Jarka,F,"5'11""",12 04,15-08-87,Świerklaniec,Larissa,Górnik Zabrze,2006,Polish
12,12,Tomasz Laskowski,G,"6'02""",13 08,17-12-84,Ruda Śląska,Świt Nowy Dwór,Górnik Zabrze,2006,Polish
13,13,Damian Seweryn,M,"5'10""",11 05,30-09-79,Poznań,Polonia Warszawa,Górnik Zabrze,2006,Polish
14,14,Krzysztof Bukalski,M,"5'11""",12 04,22-09-70,Kraków,Nea Salamina,Górnik Zabrze,2006,Polish
15,15,Piotr Gierczak,F,"5'09""",10 10,02-05-76,Ostrowiec Świętokrzyski,Diagoras Rodos,Górnik Zabrze,2006,Polish
17,17,Adrian Masarczyk,G,"6'02""",14 02,22-09-88,,MOSiR Sparta Zabrze,Górnik Zabrze,2006,Polish
19,19,Andrzej  Bednarz,D,"6'02""",13 01,22-12-80,Kraków,Radomiak Radom,Górnik Zabrze,2006,Polish
20,20,Sławomir Jarczyk,D,"6'03""",13 03,18-08-80,Chorzów,Podbeskidzie Bielsko-Biała,Górnik Zabrze,2006,Polish
21,21,Jarosław Białek,M,"5'11""",11 11,22-02-81,Więcbork,Widzew Łódź,Górnik Zabrze,2006,Polish
22,22,Bartłomiej Socha,F,"6'00""",11 07,28-08-81,Zabrze,Ditton Daugavpils,Górnik Zabrze,2006,Polish
23,23,Dariusz Stachowiak,F,"5'09""",10 10,18-07-84,Września,Sokół Kleczew,Górnik Zabrze,2006,Polish
25,25,Artur Prokop,D,"5'10""",11 05,18-12-72,Tarnów,TS Podbeskidzie,Górnik Zabrze,2006,Polish
26,26,Adam Danch,M,"5'11""",12 01,15-12-87,Ruda Śląska,Gwarek Zabrze,Górnik Zabrze,2006,Polish
27,27,Dawid Bartos,D,"5'11""",11 05,25-12-78,Świętochłowice,Ruch Chorzów,Górnik Zabrze,2006,Polish
28,28,Marcin Kuźba,F,"6'00""",11 09,15-04-77,Tomaszów Mazowiecki,Wisła Kraków,Górnik Zabrze,2006,Polish
29,29,Jacek Paszulewicz,D,"6'06""",13 03,15-01-77,Gdynia,Wisła II Kraków,Górnik Zabrze,2006,Polish
36,36,Dawid  Sala,D,"5'10""",10  12,14-03-84,,KS  Paradyż,Górnik Zabrze,2006,Polish
1,1,Aleksander Ptak,G,"6'01""",12 11,04-11-77,Wałcz,GKS Bełchatów,Groclin Dyskobolia,2006,Polish
2,2,Radek Mynář,D,"5'10""",10 12,22-11-74,České Budějovice,Sparta Prague,Groclin Dyskobolia,2006,Polish
3,3,Adrian  Bartkowiak,D,"6'00""",12  11,28-01-87,,Lech  II Poznań,Groclin Dyskobolia,2006,Polish
4,4,Vlade Lazarevski,D,"6'01""",12 11,09-06-83,Kumanovo,Napredak Krusevac,Groclin Dyskobolia,2006,Polish
5,5,Bartosz  Olejniczak,D,"5'11""",12  01,07-10-88,,UKP  Zielona Góra,Groclin Dyskobolia,2006,Polish
6,6,Tomasz Jodłowiec,M,"6'03""",13 08,22-03-85,Żywiec,Podbeskidzie Bielsko-Biała,Groclin Dyskobolia,2006,Polish
7,7,Piotr Piechniak,M,"6'00""",12 04,09-03-77,Stalowa Wola,Obra Kościan,Groclin Dyskobolia,2006,Polish
8,8,Filip Ivanovski,F,"6'01""",13 03,01-05-85,Skopje,Makedonija Gorče Petrov,Groclin Dyskobolia,2006,Polish
9,9,Adrian Sikora,F,"5'07""",10 08,19-03-80,Nierodzim,Górnik Zabrze,Groclin Dyskobolia,2006,Polish
10,10,Mateusz Pikul,M,"5'10""",12 01,09-09-88,,Olimpia Poznań,Groclin Dyskobolia,2006,Polish
11,11,Marek Sokołowski,M,"5'11""",11 11,11-03-78,,Obra Kościan,Groclin Dyskobolia,2006,Polish
12,12,Sebastian Przyrowski,G,"6'04""",12 06,30-11-81,Białobrzegi,Obra Kościan,Groclin Dyskobolia,2006,Polish
14,14,Michał Goliński,M,"6'01""",12 08,17-03-81,Poznań,Lech Poznań,Groclin Dyskobolia,2006,Polish
15,15,Błażej Telichowski,D,"6'02""",12 11,06-06-84,Nowy Tomyśl,Lech Poznań,Groclin Dyskobolia,2006,Polish
16,16,Szymon Kaźmierowski,F,"6'00""",12 11,02-07-87,Poznań,None,Groclin Dyskobolia,2006,Polish
17,17,Łukasz Tupalski,D,"6'02""",13 05,04-09-80,Białystok,Zawisza Bydgoszcz,Groclin Dyskobolia,2006,Polish
18,18,Igor Kozioł,M,"6'02""",13 01,01-02-76,Wadowice,Legia Warszawa,Groclin Dyskobolia,2006,Polish
19,19,Takesure Chinyama,F,"6'00""",13 08,30-09-82,,Monomotapa U,Groclin Dyskobolia,2006,Polish
20,20,Jarosław Lato,M,"6'00""",12 01,17-06-77,Świdnica,Widzew Łódź,Groclin Dyskobolia,2006,Polish
22,22,Piotr Rocki,M,"5'08""",11 11,11-01-74,Warsaw,Odra Wodzisław,Groclin Dyskobolia,2006,Polish
23,23,Radosław Majewski,M,"5'07""",10 06,15-12-86,Pruszków,Znicz Pruszków,Groclin Dyskobolia,2006,Polish
24,24,Mateusz Żyła,F,"6'00""",12 04,16-09-89,,Pasjonat Dankowice,Groclin Dyskobolia,2006,Polish
26,26,Mate Lacić,D,"6'01""",12 08,12-09-80,Split,Maccabi Netanya,Groclin Dyskobolia,2006,Polish
30,30,Dariusz Brzostowski,G,"6'02""",12 13,02-01-78,Grodzisk Wielkopolski,None,Groclin Dyskobolia,2006,Polish
41,77,Piotr Świerczewski,M,"5'11""",13 05,08-04-72,Nowy Sącz,Lech Poznań,Groclin Dyskobolia,2006,Polish
1,1,Maciej Mielcarz,G,"6'04""",14 09,15-10-80,Śrem,Amica Wronki,Korona Kielce,2006,Polish
2,2,Veselin Djoković,D,"6'01""",13 03,18-02-76,Poega,Legia Warszawa,Korona Kielce,2006,Polish
3,3,Tomasz Brzyski,M,"5'07""",10 10,10-01-82,Lublin,Radomiak Radom,Korona Kielce,2006,Polish
4,4,Hernani,D,"6'03""",13 12,03-02-84,Antônio Carlos,Górnik Zabrze,Korona Kielce,2006,Polish
5,5,Maciej Kiciński,D,"6'00""",11 11,07-09-85,Gdynia,Zdrój Ciechocinek,Korona Kielce,2006,Polish
6,6,Paweł  Sasin,M,"5'10""",10 08,02-10-83,Radom,Lech Poznań,Korona Kielce,2006,Polish
7,7,Tomasz Nowak,M,"5'07""",11 05,30-10-85,Kościan,Kania Gostyń,Korona Kielce,2006,Polish
8,8,Paweł Golański,D,"6'00""",11 09,12-10-82,Łódź,ŁKS  Łódz,Korona Kielce,2006,Polish
9,9,Marcin Kaczmarek,M,"5'07""",10 03,03-12-79,Sieradz,KSZO Ostrowiec,Korona Kielce,2006,Polish
10,10,Mariusz Zganiacz,M,"5'08""",11 00,31-01-84,Wodzisław Śląski,Odra Wodzisław,Korona Kielce,2006,Polish
11,11,Marcin Robak,F,"6'00""",12 04,29-11-82,Legnica,Miedź Legnica,Korona Kielce,2006,Polish
12,12,Piotr  Misztal,G,"6'02""",13  03,10-07-87,Warsaw,Olimpia  Warszawa,Korona Kielce,2006,Polish
14,14,Sławomir Rutka,D,"5'11""",13 01,16-04-75,Jedlnia Letnisko,ŁKS  Łódz,Korona Kielce,2006,Polish
15,15,Grzegorz Bonin,M,"6'02""",12 04,02-12-83,Tczew,Radomiak Radom,Korona Kielce,2006,Polish
16,16,Michał Trzeciakiewicz,M,"6'07""",13 01,19-02-84,Olsztyn,Jagiellonia Białystok,Korona Kielce,2006,Polish
17,17,Hermes,M,"5'06""",10 03,19-09-74,São Paulo,Widzew Łódź,Korona Kielce,2006,Polish
18,18,Krzysztof Gajtkowski,F,"5'09""",11 11,26-09-80,Bytom,Lech Poznań,Korona Kielce,2006,Polish
19,19,Robert Bednarek,M,"5'11""",12 08,23-02-79,Bydgoszcz,Amica II Wronki,Korona Kielce,2006,Polish
21,21,Przemysław Cichoń,M,"5'09""",11 00,25-10-78,Kielce,KSZO Ostrowiec,Korona Kielce,2006,Polish
22,22,Adam Mójta,D,"5'10""",11 00,30-06-86,Jelenia Góra,Miedź Legnica,Korona Kielce,2006,Polish
23,23,Marcin Kuś,D,"6'02""",12 13,02-09-81,Warsaw,Torpedo Moscow,Korona Kielce,2006,Polish
24,24,Marek Szyndrowski,D,"6'00""",11 11,30-10-80,Świętochłowice,Ruch Chorzów,Korona Kielce,2006,Polish
25,25,Maciej  Kowalczyk,F,"5'11""",11  11,06-03-77,Wrocław,Arsenal  Kiev,Korona Kielce,2006,Polish
26,26,Radosław  Cierzniak,G,"6'02""",12 11,24-04-83,Szamocin,Lech Poznań,Korona Kielce,2006,Polish
27,27,Jacek Kiełb,F,"6'00""",11 00,10-01-88,Siedlce,Pogoń Siedlce,Korona Kielce,2006,Polish
28,28,Piotr  Bagnicki,M,"6'01""",12  08,10-12-80,Kraków,Kmita  Zabierzów,Korona Kielce,2006,Polish
29,29,Paweł Sobolewski,M,"5'09""",10 03,20-06-79,Ełk,Jagiellonia Białystok,Korona Kielce,2006,Polish
33,33,Łukasz Załuska,G,"6'03""",13 12,16-06-82,Wysokie Mazowieckie,Jagiellonia Białystok,Korona Kielce,2006,Polish
1,1,Paweł Linka,G,"6'06""",13 05,26-06-86,Poznań,Amica Wronki,Lech Poznań,2006,Polish
3,3,Arkadiusz Czarnecki,D,"6'01""",12 04,10-07-87,Olsztyn,Polonia Olimpia Elbląg,Lech Poznań,2006,Polish
4,4,Dawid Kucharski,D,"6'00""",12 08,19-11-84,Kostrzyn nad Odrą,Amica Wronki,Lech Poznań,2006,Polish
5,5,Jakub Wilk,M,"5'10""",11 00,11-07-85,Poznań,None,Lech Poznań,2006,Polish
7,7,Marcin Zając,M,"5'11""",11 09,19-05-75,Łódź,Groclin Dyskobolia,Lech Poznań,2006,Polish
8,8,Przemysław Pitry,F,"6'00""",12 11,11-09-81,Pszczyna,Amica Wronki,Lech Poznań,2006,Polish
9,9,Piotr Reiss,F,"5'10""",11 07,20-06-72,Poznań,Greuther Fürth,Lech Poznań,2006,Polish
10,10,Jacek Dembiński,F,"6'03""",13 03,20-12-69,Poznań,Amica Wronki,Lech Poznań,2006,Polish
11,11,Zbigniew Zakrzewski,F,"6'00""",12 08,26-01-81,Poznań,Aluminium Konin,Lech Poznań,2006,Polish
12,12,Robert Binkowski,G,"6'04""",13 12,26-01-84,Kołobrzeg,Amica Wronki,Lech Poznań,2006,Polish
13,13,Maciej Scherfchen,M,"6'01""",13 03,24-02-79,Szamotuły,Widzew Łódź,Lech Poznań,2006,Polish
14,14,Ilijan Micanski,F,"6'01""",12 13,20-12-85,Blagoevgrad,Pirin 1922,Lech Poznań,2006,Polish
15,15,Henry  Quinteros,M,"5'10""",10  08,19-10-77,Lima,Sporting  Cristal,Lech Poznań,2006,Polish
16,16,Rafał Murawski,M,"5'09""",11 11,09-10-81,Malbork,Amica Wronki,Lech Poznań,2006,Polish
17,17,Kristian Dobrev,M,"5'09""",11 05,23-09-78,,Lokomotiv Sofia,Lech Poznań,2006,Polish
18,18,Zlatko Tanevski,D,"6'02""",13 03,03-08-83,Skopje,Vardar Skopje,Lech Poznań,2006,Polish
19,19,Bartosz Bosacki,D,"6'02""",12 11,20-12-75,Poznań,Nürnberg,Lech Poznań,2006,Polish
20,20,Arkadiusz Bąk,M,"5'09""",12 13,06-10-74,Stargard Szczeciński,Amica Wronki,Lech Poznań,2006,Polish
21,21,Dimitrije Injac,M,"6'00""",12 01,12-08-80,Novi Sad,Slavija Sarajevo,Lech Poznań,2006,Polish
22,22,Grzegorz Wojtkowiak,D,"6'00""",11 11,26-01-84,Kostrzyn nad Odrą,Amica Wronki,Lech Poznań,2006,Polish
23,23,Marcin Kikut,M,"5'10""",11 11,25-06-83,Barlinek,Amica Wronki,Lech Poznań,2006,Polish
27,27,Krzysztof Kotorowski,G,"6'01""",13 05,12-09-76,Poznań,Błękitni Stargard,Lech Poznań,2006,Polish
29,29,Marcin Drzymont,D,"6'02""",12 13,16-09-81,Sosnowiec,Korona  Kielce,Lech Poznań,2006,Polish
1,1,Łukasz Fabiański,G,"6'03""",13 03,18-04-85,Kostrzyn nad Odrą,Lech Poznań,Legia Warszawa,2006,Polish
