,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
48,96,Mateusz Wdowiak,POL,M,1.74,62,28-08-96,Kraków,None,Cracovia Kraków,2015,Polish
49,99,Tomá Vestenický,SVK,F,1.75,75,06-04-96,Topoľčany,Roma,Cracovia Kraków,2015,Polish
1,1,Silvio Rodić,CRO,G,1.97,94,25-07-87,Osijek,Slaven Belupo,Górnik Łęczna,2015,Polish
2,2,Leandro Messias,BRA,D,1.82,76,29-12-83,Rio de Janeiro,Korona Kielce,Górnik Łęczna,2015,Polish
3,3,Sebastian Kopeć,POL,D,1.97,91,14-02-94,Dąbrowa Górnicza,BKS Stal Bielsko-Biała,Górnik Łęczna,2015,Polish
4,4,Veljko Nikitović,SRB,M,1.86,80,03-10-80,Belgrade,Hajduk Kula,Górnik Łęczna,2015,Polish
5,5,Łukasz Tymiński,POL,M,1.73,67,08-11-90,Żywiec,Jagiellonia Białystok,Górnik Łęczna,2015,Polish
6,6,Paweł Sasin,POL,D,1.77,68,02-10-83,Radom,Dolcan Ząbki,Górnik Łęczna,2015,Polish
7,7,Tomasz Nowak,POL,M,1.71,72,30-10-85,Kościan,Gomel,Górnik Łęczna,2015,Polish
8,8,Grzegorz Piesio,POL,M,1.85,81,17-07-88,Garwolin,Dolcan Ząbki,Górnik Łęczna,2015,Polish
9,9,Patryk Szysz,POL,F,1.77,70,01-04-98,Lublin,None,Górnik Łęczna,2015,Polish
10,10,Jakub Świerczok,POL,F,1.79,75,28-12-92,Tychy,Zawisza Bydgoszcz,Górnik Łęczna,2015,Polish
12,12,Diugas Bartkus,LTU,G,1.91,88,07-11-89,Kaunas,Sūduva,Górnik Łęczna,2015,Polish
13,13,Dominik Mucha,POL,G,1.87,78,10-05-97,Świdnica,Miedź Legnica,Górnik Łęczna,2015,Polish
14,14,Jan Bednarek,POL,D,1.89,77,12-04-96,Słupca,Lech Poznań,Górnik Łęczna,2015,Polish
15,15,Grzegorz Bonin,POL,M,1.88,78,02-12-83,Tczew,Górnik Zabrze,Górnik Łęczna,2015,Polish
17,17,Radoslaw Pruchnik,POL,M,1.85,80,11-10-86,Warsaw,Arka Gdynia,Górnik Łęczna,2015,Polish
18,18,Bartosz Śpiączka,POL,F,1.84,70,19-08-91,,Podbeskidzie Bielsko-Biała,Górnik Łęczna,2015,Polish
19,19,Kamil Poźniak,POL,M,1.82,70,11-12-89,Krasnystaw,GKS Bełchatów,Górnik Łęczna,2015,Polish
20,20,Luká Bielák,SVK,D,1.84,77,14-12-86,Ruomberok,MFK Ruomberok,Górnik Łęczna,2015,Polish
21,21,Marquitos,ESP,M,1.74,67,21-03-87,Sant Antoni de Portmany,Miedź Legnica,Górnik Łęczna,2015,Polish
22,22,Łukasz Mierzejewski,POL,M,1.82,76,31-08-82,Ciechanów,Rijeka,Górnik Łęczna,2015,Polish
23,23,Maciej Szmatiuk,POL,D,1.90,83,09-05-80,Gliwice,GKS Bełchatów,Górnik Łęczna,2015,Polish
24,24,Tomislav Boić,CRO,D,1.84,77,01-11-87,Poega,Dukla Prague,Górnik Łęczna,2015,Polish
26,26,Damian Jakubik,POL,D,1.83,77,25-03-90,Otwock,Dolcan Ząbki,Górnik Łęczna,2015,Polish
27,27,Adrian Basta,POL,D,1.80,77,01-12-88,Nowy Sącz,GKS Bełchatów,Górnik Łęczna,2015,Polish
41,45,Przemysław Pitry,POL,F,1.85,81,11-09-81,Pszczyna,GKS Katowice,Górnik Łęczna,2015,Polish
42,77,Krzysztof Danielewicz,POL,M,1.82,75,26-07-91,Wrocław,Śląsk Wrocław,Górnik Łęczna,2015,Polish
43,79,Sergiusz Prusak,POL,G,1.93,93,01-05-79,Pleszew,Flota Świnoujście,Górnik Łęczna,2015,Polish
44,93,Łukasz Bogusławski,POL,D,1.87,78,11-02-93,Augustów,Chrobry Głogów,Górnik Łęczna,2015,Polish
2,2,Bartosz Kopacz,POL,D,1.88,80,21-05-92,Jastrzębie Zdrój,TBB Nieciecza,Górnik Zabrze,2015,Polish
4,4,Rafał Kosznik,POL,D,1.83,75,17-12-83,Kościerzyna,GKS Bełchatów,Górnik Zabrze,2015,Polish
5,5,Oleksandr Shevelyukhin,UKR,D,1.92,85,27-08-82,Uzhgorod,Sevastopol,Górnik Zabrze,2015,Polish
6,6,Rafał Kurzawa,POL,M,1.82,73,29-01-93,Wieruszów,Marcinki Kępno,Górnik Zabrze,2015,Polish
7,7,Radosław Sobolewski,POL,M,1.82,79,13-12-76,Białystok,Wisła Kraków,Górnik Zabrze,2015,Polish
8,8,Erik Grendel,SVK,M,1.78,71,13-10-88,Handlová,Slovan Bratislava,Górnik Zabrze,2015,Polish
9,9,Aleksander Kwiek,POL,M,1.76,70,13-01-83,Wodzisław Śląski,Zagłębie Lubin,Górnik Zabrze,2015,Polish
11,11,Roman Gergel,SVK,M,1.80,77,22-02-88,Banovce,DAC Dunajská Streda,Górnik Zabrze,2015,Polish
14,14,Armin Ćerimagić,BIH,M,1.80,75,14-01-94,Sarajevo,KAA Gent,Górnik Zabrze,2015,Polish
15,15,Ken Kallaste,EST,D,1.82,80,31-08-88,Tallinn,Nõmme Kalju,Górnik Zabrze,2015,Polish
16,16,Michał Janota,POL,M,1.71,68,29-07-90,Gubin,Pogoń Szczecin,Górnik Zabrze,2015,Polish
17,17,Dominik Sadzawicki,POL,D,1.85,78,19-04-94,Poznań,GKS Katowice,Górnik Zabrze,2015,Polish
18,18,Łukasz Madej,POL,M,1.76,70,14-04-82,Łódź,GKS Bełchatów,Górnik Zabrze,2015,Polish
19,19,Mariusz Przybylski,POL,M,1.83,73,19-01-82,Częstochowa,Polonia Bytom,Górnik Zabrze,2015,Polish
20,20,Marcin Urynowicz,POL,F,1.87,78,16-03-96,Zabrze,Gwarek Zabrze,Górnik Zabrze,2015,Polish
21,21,Mariusz Magiera,POL,D,1.78,71,25-08-84,Andrychów,Wisła Kraków,Górnik Zabrze,2015,Polish
22,22,Szymon Matuszek,POL,M,1.85,77,07-01-89,Cieszyn,Dolcan Ząbki,Górnik Zabrze,2015,Polish
23,23,Szymon Skrzypczak,POL,F,1.83,70,14-03-90,Rawicz,KS Polkowice,Górnik Zabrze,2015,Polish
24,24,Maciej Korzym,POL,F,1.80,77,02-05-88,Nowy Sącz,Podbeskidzie Bielsko-Biała,Górnik Zabrze,2015,Polish
25,25,Mārcis Os,LVA,D,1.94,82,25-07-91,Limbai,Jelgava,Górnik Zabrze,2015,Polish
26,26,Adam Danch,POL,D,1.80,73,15-12-87,Ruda Śląska,Gwarek Zabrze,Górnik Zabrze,2015,Polish
28,28,Bartosz Pikul,POL,M,1.77,67,02-11-97,Tarnowskie Góry,Gwiazda Ruda Śląska,Górnik Zabrze,2015,Polish
29,29,José Kanté,ESP,F,1.84,76,27-09-90,Sabadell,AEK Larnaca,Górnik Zabrze,2015,Polish
30,30,Michał Teichman,POL,D,1.86,77,17-03-96,Prudnik,LZS Walce,Górnik Zabrze,2015,Polish
31,31,Pavel Vidanov,BUL,D,1.85,79,01-08-88,Sofia,Trapani,Górnik Zabrze,2015,Polish
32,32,Bartłomiej Olszewski,POL,M,1.76,65,29-01-96,Lubaczów,Hetman Zamość,Górnik Zabrze,2015,Polish
33,33,Sebastian Przyrowski,POL,G,1.92,79,30-11-81,Białobrzegi,GKS Tychy,Górnik Zabrze,2015,Polish
34,34,Krzysztof Kiklaisz,POL,F,1.84,76,13-04-98,Opole,MKS Gogolin,Górnik Zabrze,2015,Polish
35,35,Bartłomiej Gajda,POL,F,1.86,76,24-06-99,Pszczyna,Podbeskidzie Bielsko-Biała,Górnik Zabrze,2015,Polish
36,36,Filip Żagiel,POL,M,1.71,63,16-09-98,Brzeg,Pomologia Prószków,Górnik Zabrze,2015,Polish
41,44,Paweł Golański,POL,D,1.83,74,12-10-82,Łódź,ASA Târgu Mureș,Górnik Zabrze,2015,Polish
42,71,Sebastian Steblecki,POL,M,1.86,70,16-01-92,Kraków,SC Cambuur,Górnik Zabrze,2015,Polish
43,84,Radosław Janukiewicz,POL,G,1.91,89,05-05-84,Wrocław,Pogoń Szczecin,Górnik Zabrze,2015,Polish
44,99,Grzegorz Kasprzik,POL,G,1.87,83,20-09-83,Pyskowice,LKS Nieciecza,Górnik Zabrze,2015,Polish
2,2,Filip Modelski,POL,D,1.80,73,28-09-92,Gdynia,West Ham U,Jagiellonia Białystok,2015,Polish
3,3,Jonatan Straus,POL,D,1.82,71,30-06-94,Nowe Miasto Lubawskie,Warmia Olsztyn,Jagiellonia Białystok,2015,Polish
4,4,Jacek Góralski,POL,M,1.72,66,21-09-92,Bydgoszcz,Wisła Płock,Jagiellonia Białystok,2015,Polish
5,5,Konstantin Vassiljev,EST,M,1.73,69,16-08-84,Tallinn,Piast Gliwice,Jagiellonia Białystok,2015,Polish
6,6,Taras Romanczuk,UKR,M,1.86,73,14-11-91,Kovel,Legionovia Legionowo,Jagiellonia Białystok,2015,Polish
7,7,Sebastian Madera,POL,D,1.90,80,30-05-85,Rawicz,Lechia Gdańsk,Jagiellonia Białystok,2015,Polish
8,8,Łukasz Burliga,POL,D,1.86,78,15-05-88,Sucha Beskidzka,Wisła Kraków,Jagiellonia Białystok,2015,Polish
10,10,Alvarinho,POR,F,1.70,67,03-09-90,Faro,Zawisza Bydgoszcz,Jagiellonia Białystok,2015,Polish
11,11,Karol Mackiewicz,POL,M,1.78,66,01-06-92,Białystok,Hetman Białystok,Jagiellonia Białystok,2015,Polish
12,12,Piotr Grzelczak,POL,F,1.86,82,02-03-88,Łódź,Lechia Gdańsk,Jagiellonia Białystok,2015,Polish
13,13,Przemysław Mystkowski,POL,M,1.74,62,25-04-98,Białystok,None,Jagiellonia Białystok,2015,Polish
14,14,Marek Wasiluk,POL,D,1.97,88,03-06-87,Białystok,Widzew Łódź,Jagiellonia Białystok,2015,Polish
15,15,Fedor Černych,LTU,M,1.82,75,21-05-91,Moscow,Górnik Łęczna,Jagiellonia Białystok,2015,Polish
16,16,Mateusz Maliszewski,POL,D,1.88,85,03-01-98,Białystok,None,Jagiellonia Białystok,2015,Polish
19,19,Igors Tarasovs,LVA,D,1.90,85,16-10-88,Riga,Neman Grodno,Jagiellonia Białystok,2015,Polish
20,20,Dawid Szymonowicz,POL,M,1.84,67,07-07-95,Lidzbark Warmiński,Stomil Olsztyn,Jagiellonia Białystok,2015,Polish
21,21,Przemysław Frankowski,POL,M,1.75,68,12-04-95,Gdańsk,Lechia Gdańsk,Jagiellonia Białystok,2015,Polish
22,22,Rafał Grzyb,POL,M,1.75,75,16-01-83,Jędrzejów,Polonia Bytom,Jagiellonia Białystok,2015,Polish
24,24,Matija irok,SVN,D,1.77,76,31-05-91,,Gorica,Jagiellonia Białystok,2015,Polish
25,25,Guti,BRA,D,1.87,83,29-06-91,São Bento do Sul,Joinville,Jagiellonia Białystok,2015,Polish
26,26,Emil Gajko,POL,F,1.77,74,10-05-96,Białystok,None,Jagiellonia Białystok,2015,Polish
28,28,Karol Świderski,POL,F,1.84,74,23-01-97,Rawicz,UKS SMS Łódź,Jagiellonia Białystok,2015,Polish
30,30,Dominik Prusaczyk,POL,M,1.74,68,10-01-98,Ostrołęka,KS Piaseczno,Jagiellonia Białystok,2015,Polish
33,33,Krzysztof Baran,POL,G,1.95,92,12-02-90,Tomaszów Mazowiecki,Chojniczanka Chojnice,Jagiellonia Białystok,2015,Polish
35,35,Paweł Kaczmarczyk,POL,F,1.71,65,06-07-98,Kolno,Orzeł Kolno,Jagiellonia Białystok,2015,Polish
37,37,Michał Domański,POL,M,1.72,61,21-03-88,Dębica,Stal Mielec,Jagiellonia Białystok,2015,Polish
39,39,Krzysztof Karpieszuk,POL,G,1.87,82,30-11-96,Białystok,None,Jagiellonia Białystok,2015,Polish
41,42,Kamil Pajnowski,POL,D,1.86,81,28-01-98,Biała Podlaska,TOP 54 Biała Podlaska,Jagiellonia Białystok,2015,Polish
42,43,Kacper Piechniak,POL,F,1.85,75,29-10-97,Stalowa Wola,Orzeł Rudnik,Jagiellonia Białystok,2015,Polish
43,44,Emil Łupiński,POL,M,1.81,71,13-01-96,Białystok,None,Jagiellonia Białystok,2015,Polish
44,50,Michał Koźlik,POL,D,1.90,80,29-04-98,Rawicz,UKS SMS Łódź,Jagiellonia Białystok,2015,Polish
45,52,Paweł Olszewski,POL,D,1.78,68,07-06-99,Wrocław,FC Wrocław Academy,Jagiellonia Białystok,2015,Polish
46,55,Kacper Falon,POL,M,1.71,60,08-09-97,Gołdap,None,Jagiellonia Białystok,2015,Polish
47,69,Bartłomiej Drągowski,POL,G,1.88,74,19-08-97,Białystok,None,Jagiellonia Białystok,2015,Polish
48,77,Piotr Tomasik,POL,D,1.77,72,31-10-87,Kraków,Podbeskidzie Bielsko-Biała,Jagiellonia Białystok,2015,Polish
1,1,Zbigniew Małkowski,POL,G,1.88,79,19-01-78,Olsztyn,OKS 1945 Olsztyn,Korona Kielce,2015,Polish
2,2,Kamil Sylwestrzak,POL,D,1.88,76,16-07-88,Słubice,Chojniczanka Chojnice,Korona Kielce,2015,Polish
4,4,Charlie Trafford,CAN,M,1.93,82,24-05-92,Calgary,Kuopion PS,Korona Kielce,2015,Polish
5,5,Serhiy Pylypchuk,UKR,M,1.87,80,26-11-84,Zmiiv,Volyn Lutsk,Korona Kielce,2015,Polish
6,6,Vanja Marković,SRB,M,1.85,80,20-06-94,Belgrade,Partizan Belgrade,Korona Kielce,2015,Polish
7,7,Marcin Cebula,POL,M,1.74,60,06-12-95,Staszów,None,Korona Kielce,2015,Polish
8,8,Vlastimir Jovanović,BIH,M,1.82,77,03-04-85,Zenica,Slavija,Korona Kielce,2015,Polish
10,10,Bartłomiej Pawłowski,POL,M,1.78,70,13-11-92,Zgierz,Lechia Gdańsk,Korona Kielce,2015,Polish
11,11,Tomasz Zając,POL,F,1.65,56,14-07-95,Vienna,Wisła Kraków,Korona Kielce,2015,Polish
12,12,Dariusz Trela,POL,G,1.83,83,05-12-89,Kraków,Lechia Gdańsk,Korona Kielce,2015,Polish
13,13,Dzmitry Verkhawtsow,BLR,D,1.90,85,10-10-86,Mogilev,FC Ufa,Korona Kielce,2015,Polish
14,14,Piotr Rogala,POL,D,1.89,75,25-05-95,,None,Korona Kielce,2015,Polish
15,15,Łukasz Sierpina,POL,M,1.74,68,27-03-88,Złotoryja,KS Polkowice,Korona Kielce,2015,Polish
16,16,Kamil Matulka,POL,F,1.77,68,22-01-93,Warsaw,Pilica Białobrzegi,Korona Kielce,2015,Polish
17,17,Maciej Załęcki,POL,M,1.85,77,17-06-96,Płońsk,Tęcza 34 Płońsk,Korona Kielce,2015,Polish
18,18,Airam Cabrera,ESP,F,1.80,78,21-10-87,Puerto de la Cruz,Cádiz,Korona Kielce,2015,Polish
19,19,Nabil Aankour,MAR,M,1.72,70,09-08-93,Temsamane,Bastia,Korona Kielce,2015,Polish
20,20,Adam Zawierucha,POL,F,1.86,75,04-09-96,Kielce,None,Korona Kielce,2015,Polish
21,21,Jakub Kotarzewski,POL,F,1.73,64,22-01-94,Kielce,None,Korona Kielce,2015,Polish
23,23,Elhadji Diaw,SEN,D,1.93,85,31-12-94,Dakar,Verbroedering Geel,Korona Kielce,2015,Polish
25,25,Leonid Otchenashenko,UKR,G,1.92,77,09-06-98,Lutsk,Wisła Puławy,Korona Kielce,2015,Polish
26,26,Bartosz Rymaniak,POL,D,1.89,80,13-11-89,Gostyń,Cracovia Kraków,Korona Kielce,2015,Polish
27,27,Rafał Grzelak,POL,D,1.87,83,07-08-88,Mława,Podbeskidzie Bielsko-Biała,Korona Kielce,2015,Polish
28,28,Vladislavs Gabovs,LVA,D,1.76,73,13-07-87,Riga,Skonto,Korona Kielce,2015,Polish
29,29,Paweł Sobolewski,POL,M,1.73,62,20-06-79,Ełk,Widzew Łódź,Korona Kielce,2015,Polish
30,30,Michał Wrześniewski,POL,D,1.83,75,19-09-94,Kielce,None,Korona Kielce,2015,Polish
32,32,Radek Dejmek,CZE,D,1.88,84,02-02-88,Vrchlabí,Slovan Liberec,Korona Kielce,2015,Polish
34,34,Adrian Bednarski,POL,D,1.85,74,05-10-94,Kielce,None,Korona Kielce,2015,Polish
39,39,Bartosz Kwiecień,POL,M,1.86,80,07-05-94,Starachowice,Juventa Starachowice,Korona Kielce,2015,Polish
41,44,Łukasz Sekulski,POL,F,1.87,78,03-11-90,Płock,Jagiellonia Białystok,Korona Kielce,2015,Polish
42,56,Hubert Laskowski,POL,F,1.84,80,22-03-95,Włoszczowa,Heko Czermno,Korona Kielce,2015,Polish
43,77,Michał Przybyła,POL,F,1.77,67,01-07-94,Busko Zdrój,None,Korona Kielce,2015,Polish
44,87,Aleksandrs Fertovs,LVA,M,1.81,78,16-06-87,Riga,Sevastopol,Korona Kielce,2015,Polish
45,88,Michał Mokrzycki,POL,M,1.80,75,29-12-97,Rzeszów,MKS Kolbuszowa,Korona Kielce,2015,Polish
46,97,Artur Marzec,POL,G,,,01-04-97,,None,Korona Kielce,2015,Polish
1,1,Łukasz Budziłek,POL,G,1.86,81,19-03-91,Bełchatów,Legia Warszawa,Lechia Gdańsk,2015,Polish
2,2,Rafał Janicki,POL,D,1.88,79,05-07-92,Szczecin,Chemik Police,Lechia Gdańsk,2015,Polish
3,3,Jakub Wawrzyniak,POL,D,1.88,85,07-07-83,Kutno,Amkar Perm,Lechia Gdańsk,2015,Polish
4,4,Aleksandar Kovačević,SRB,M,1.73,67,09-01-92,Belgrade,Crvena Zvezda,Lechia Gdańsk,2015,Polish
5,5,Rudinilson Silva,GNB,D,1.80,75,20-08-94,Bissau,Benfica,Lechia Gdańsk,2015,Polish
6,6,Sebastian Mila,POL,M,1.78,67,10-07-82,Koszalin,Śląsk Wrocław,Lechia Gdańsk,2015,Polish
7,7,Milo Krasić,SRB,M,1.86,78,01-11-84,Belgrade,Fenerbahçe,Lechia Gdańsk,2015,Polish
8,8,Daniel Łukasik,POL,M,1.80,75,28-04-91,Giżycko,Legia Warszawa,Lechia Gdańsk,2015,Polish
9,9,Michał Mak,POL,M,1.72,60,14-11-91,Sucha Beskidzka,GKS Bełchatów,Lechia Gdańsk,2015,Polish
11,11,Martin Kobylański,POL,F,1.79,73,08-03-94,Berlin,Werder Bremen,Lechia Gdańsk,2015,Polish
14,14,Piotr Wiśniewski,POL,F,1.77,72,11-08-82,Starogard Gdański,Kaszubia Kościerzyna,Lechia Gdańsk,2015,Polish
15,15,Adam Dźwigała,POL,D,1.82,72,25-09-95,Warsaw,Jagiellonia Białystok,Lechia Gdańsk,2015,Polish
17,17,Luká Haraslín,SVK,M,1.74,64,26-05-96,Bratislava,Parma,Lechia Gdańsk,2015,Polish
18,18,Adam Buksa,POL,F,1.91,78,12-07-96,Kraków,Novara,Lechia Gdańsk,2015,Polish
19,19,Marco Paixão,POR,F,1.85,76,19-09-84,Sesimbra,Sparta Prague,Lechia Gdańsk,2015,Polish
20,20,Michał Chrapek,POL,M,1.74,68,03-04-92,Jaworzno,Catania,Lechia Gdańsk,2015,Polish
21,21,Sławomir Peszko,POL,M,1.74,67,19-02-85,Jedlicze,Köln,Lechia Gdańsk,2015,Polish
22,22,Mario Maloča,CRO,D,1.89,75,04-05-89,Zagreb,Hajduk Split,Lechia Gdańsk,2015,Polish
23,23,Grzegorz Wojtkowiak,POL,D,1.84,76,26-01-84,Kostrzyn nad Odrą,1860 Munich,Lechia Gdańsk,2015,Polish
24,24,Mateusz Bąk,POL,G,1.86,85,24-02-83,Pruszcz Gdański,Etar Veliko Tarnovo,Lechia Gdańsk,2015,Polish
25,25,Adam Chrzanowski,POL,D,1.86,78,31-03-99,Warsaw,Znicz Pruszków,Lechia Gdańsk,2015,Polish
27,27,Przemysław Macierzyński,POL,F,1.82,74,11-02-99,Lubsko,UKS SMS Łódź,Lechia Gdańsk,2015,Polish
28,28,Flávio Paixão,POR,M,1.81,75,19-09-84,Sesimbra,Śląsk Wrocław,Lechia Gdańsk,2015,Polish
29,29,Neven Marković,SRB,D,1.83,78,20-02-87,Čapljina,Servette,Lechia Gdańsk,2015,Polish
30,30,Grzegorz Kuświk,POL,F,1.81,75,23-05-87,Ostrów Wielkopolski,Ruch Chorzów,Lechia Gdańsk,2015,Polish
32,32,Vanja Milinković-Savić,SRB,G,2.02,92,20-02-97,Ourense,Manchester U,Lechia Gdańsk,2015,Polish
33,33,Juliusz Letniowski,POL,M,1.83,62,08-04-98,Gdańsk,None,Lechia Gdańsk,2015,Polish
34,34,Adam Gołuński,POL,F,1.74,72,20-01-97,Starogard Gdański,Victoria Kaliska,Lechia Gdańsk,2015,Polish
35,35,Gerson,BRA,M,1.86,85,07-01-92,Rio de Janeiro,Kapfenberg,Lechia Gdańsk,2015,Polish
41,41,Paweł Stolarski,POL,D,1.81,72,28-01-96,Kraków,Wisła Kraków,Lechia Gdańsk,2015,Polish
42,44,Michał Żebrakowski,POL,F,1.93,82,07-01-97,Rzeszów,Stal Rzeszów,Lechia Gdańsk,2015,Polish
43,50,Marko Marić,AUT,G,1.90,89,03-01-96,Vienna,1899 Hoffenheim,Lechia Gdańsk,2015,Polish
1,1,Jasmin Burić,BIH,G,1.91,80,18-02-87,Zenica,Čelik Zenica,Lech Poznań,2015,Polish
2,2,Robert Gumny,POL,D,1.77,61,04-06-98,Poznań,None,Lech Poznań,2015,Polish
3,3,Vladimir Volkov,SRB,D,1.84,80,06-06-86,Belgrade,Mechelen,Lech Poznań,2015,Polish
4,4,Tomasz Kędziora,POL,D,1.83,73,11-06-94,Sulechów,UKP Zielona Góra,Lech Poznań,2015,Polish
5,5,Tamás Kádár,HUN,D,1.88,74,14-03-90,Veszprém,Diósgyőr,Lech Poznań,2015,Polish
6,6,Łukasz Trałka,POL,M,1.86,77,11-05-84,Rzeszów,Polonia Warszawa,Lech Poznań,2015,Polish
7,7,Karol Linetty,POL,M,1.76,73,02-02-95,Żnin,Sokół Damasławek,Lech Poznań,2015,Polish
8,8,Szymon Pawłowski,POL,M,1.75,69,04-11-86,Połczyn Zdrój,Zagłębie Lubin,Lech Poznań,2015,Polish
10,10,Darko Jevtić,SUI,M,1.77,62,08-02-93,Basel,Basel,Lech Poznań,2015,Polish
11,11,Gergő Lovrencsics,HUN,M,1.77,77,01-09-88,Pécs,Lombard Pápa,Lech Poznań,2015,Polish
14,14,Maciej Gajos,POL,M,1.74,65,19-03-91,Kraków,Jagiellonia Białystok,Lech Poznań,2015,Polish
15,15,Dariusz Dudka,POL,D,1.82,71,09-12-83,Kostrzyn nad Odrą,Wisła Kraków,Lech Poznań,2015,Polish
19,19,Nicki Bille Nielsen,DEN,F,1.84,76,07-02-88,Vigerslev,Esbjerg,Lech Poznań,2015,Polish
21,21,Kebba Ceesay,SWE,D,1.77,76,14-11-87,Bakau,Djurgårdens IF,Lech Poznań,2015,Polish
22,22,Marcin Robak,POL,F,1.82,78,29-11-82,Legnica,Pogoń Szczecin,Lech Poznań,2015,Polish
23,23,Paulus Arajuuri,FIN,D,1.92,89,15-06-88,Helsinki,Kalmar FF,Lech Poznań,2015,Polish
24,24,Dawid Kownacki,POL,F,1.85,75,14-03-97,Gorzów Wielkopolski,None,Lech Poznań,2015,Polish
25,25,Sisi,ESP,M,1.68,60,22-04-86,Albacete,Suwon Samsung Bluewings,Lech Poznań,2015,Polish
26,26,Maciej Wilusz,POL,D,1.88,85,25-09-88,Wrocław,GKS Bełchatów,Lech Poznań,2015,Polish
27,27,Krzysztof Kotorowski,POL,G,1.86,85,12-09-76,Poznań,Błękitni Stargard,Lech Poznań,2015,Polish
29,29,Kamil Jóźwiak,POL,M,1.76,70,22-04-98,Międzyrzecz,UKP Zielona Góra,Lech Poznań,2015,Polish
30,30,Adam Makuchowski,POL,G,1.91,82,24-01-97,Lubin,KS Polkowice,Lech Poznań,2015,Polish
31,31,Krystian Sanocki,POL,M,1.75,72,05-08-96,Czarnków,Amica Wronki,Lech Poznań,2015,Polish
34,34,Piotr Kurbiel,POL,F,1.87,82,07-02-96,Radom,PKS Radość Warszawa,Lech Poznań,2015,Polish
35,35,Marcin Kamiński,POL,D,1.89,71,15-01-92,Konin,Aluminium Konin,Lech Poznań,2015,Polish
