,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
1,1,Fraser Forster,ENG,G,1.83,76,17-03-88,Hexham,Newcastle U,Celtic,2013,Scottish
2,2,Adam Matthews,WAL,D,1.78,71,13-01-92,Swansea,Cardiff C,Celtic,2013,Scottish
3,3,Emilio Izaguirre,HON,D,1.77,77,10-05-86,Tegucigalpa,Motagua,Celtic,2013,Scottish
4,4,Efe Ambrose,NGA,D,1.90,70,18-10-88,Kaduna,Ashdod,Celtic,2013,Scottish
5,5,Virgil van Dijk,NED,D,1.93,92,08-07-91,Breda,FC Groningen,Celtic,2013,Scottish
6,6,Nir Bitton,ISR,M,1.96,80,30-10-91,Ashdod,Ashdod,Celtic,2013,Scottish
8,8,Scott Brown,SCO,M,1.75,72,26-06-85,Dunfermline,Hibernian,Celtic,2013,Scottish
9,9,Giorgos Samaras,GRE,F,1.93,82,21-02-85,Heraklion,Manchester C,Celtic,2013,Scottish
10,10,Anthony Stokes,IRL,F,1.80,73,25-07-88,Dublin,Hibernian,Celtic,2013,Scottish
11,11,Derk Boerrigter,NED,F,1.85,78,16-10-86,Oldenzaal,Ajax,Celtic,2013,Scottish
15,15,Kris Commons,SCO,M,1.68,61,30-08-83,Nottingham,Derby C,Celtic,2013,Scottish
17,17,Amido Baldé,POR,F,1.93,84,16-05-91,Bissau,Vitória Guimarães,Celtic,2013,Scottish
19,19,Hólmbert Friðjónsson,ISL,F,1.89,85,19-04-93,Kópavogur,Fram,Celtic,2013,Scottish
20,20,Teemu Pukki,FIN,F,1.76,66,29-03-90,Kotka,Schalke,Celtic,2013,Scottish
21,21,Charlie Mulgrew,SCO,D,1.91,83,06-03-86,Glasgow,Aberdeen,Celtic,2013,Scottish
22,22,Steven Mouyokolo,FRA,D,1.90,85,24-01-87,Melun,Wolverhampton W,Celtic,2013,Scottish
23,23,Mikael Lustig,SWE,D,1.89,77,13-12-86,Umeå,Rosenborg,Celtic,2013,Scottish
24,24,Łukasz Załuska,POL,G,1.90,88,16-06-82,Wysokie Mazowieckie,Dundee U,Celtic,2013,Scottish
25,25,Stefan Johansen,NOR,F,1.82,78,08-01-91,Vardø,Strømsgodset,Celtic,2013,Scottish
28,28,Leigh Griffiths,SCO,F,1.75,64,20-08-90,Edinburgh,Wolverhampton W,Celtic,2013,Scottish
31,31,John Herron,SCO,M,1.83,73,01-02-94,Coatbridge,None,Celtic,2013,Scottish
33,33,Beram Kayal,ISR,M,1.78,74,02-05-88,Jadeidi-Makr,Maccabi Haifa,Celtic,2013,Scottish
34,34,Eoghan O'Connell,IRL,D,1.85,80,13-08-95,Cork,Avondale U,Celtic,2013,Scottish
38,38,Leonardo Fasan,ITA,G,1.88,82,04-01-94,San Vito al Tagliamento,None,Celtic,2013,Scottish
40,40,Lewis Kidd,SCO,D,1.74,72,30-01-95,Bellshill,Celtic,Celtic,2013,Scottish
41,41,Darnell Fisher,ENG,D,1.75,70,04-04-94,Reading,Farnborough,Celtic,2013,Scottish
42,44,Marcus Fraser,SCO,D,1.78,70,23-06-94,Bishopbriggs,None,Celtic,2013,Scottish
43,45,Lewis Toshney,SCO,D,1.91,74,26-04-92,Dundee,None,Celtic,2013,Scottish
44,49,James Forrest,SCO,M,1.70,67,07-07-91,Prestwick,None,Celtic,2013,Scottish
45,53,Liam Henderson,SCO,M,1.73,67,25-04-96,Livingston,Hearts,Celtic,2013,Scottish
46,56,Filip Twardzik,CZE,M,1.80,64,10-02-93,Třinec,Hertha Berlin,Celtic,2013,Scottish
47,58,Patrik Twardzik,CZE,M,1.80,71,10-02-93,Třinec,Hertha Berlin,Celtic,2013,Scottish
48,59,Calum Waters,SCO,D,1.73,78,10-03-96,Glasgow,None,Celtic,2013,Scottish
1,1,Radosław Cierzniak,POL,G,1.87,81,24-04-83,Szamocin,Cracovia Kraków,Dundee United,2013,Scottish
2,2,Sean Dillon,IRL,D,1.83,79,30-07-83,Dublin,Shelbourne,Dundee United,2013,Scottish
3,3,Curtis Good,AUS,D,1.87,85,23-03-93,Melbourne,Newcastle U,Dundee United,2013,Scottish
4,4,Calum Butcher,ENG,D,1.82,82,26-02-91,Rochford,Hayes & Yeading U,Dundee United,2013,Scottish
5,5,Gavin Gunning,IRL,D,1.83,80,26-01-91,Cork,Blackburn R,Dundee United,2013,Scottish
6,6,Paul Paton,SCO,D,1.78,67,18-04-87,Paisley,Partick Thistle,Dundee United,2013,Scottish
8,8,John Rankin,SCO,M,1.73,80,27-06-83,Bellshill,Hibernian,Dundee United,2013,Scottish
9,9,Brian Graham,SCO,F,1.88,70,23-11-87,Glasgow,Raith R,Dundee United,2013,Scottish
10,10,Stuart Armstrong,SCO,M,1.83,75,30-03-92,Inverness,Inverness CT,Dundee United,2013,Scottish
11,11,Gary Mackay-Steven,SCO,M,1.75,68,31-08-90,Thurso,Airdrie U,Dundee United,2013,Scottish
12,12,Keith Watson,SCO,D,1.86,73,14-11-89,Livingston,Livingston Star BC,Dundee United,2013,Scottish
14,14,Mark Millar,SCO,M,1.87,82,23-02-89,Glasgow,Falkirk,Dundee United,2013,Scottish
16,16,Mark Wilson,SCO,D,1.80,76,05-06-84,Glasgow,Bristol C,Dundee United,2013,Scottish
18,18,Ryan Dow,SCO,F,1.70,67,07-06-91,Dundee,Dundee,Dundee United,2013,Scottish
19,19,Ryan Gauld,SCO,M,1.68,59,16-12-95,Aberdeen,None,Dundee United,2013,Scottish
20,20,John Souttar,SCO,D,1.85,75,25-09-96,Aberdeen,None,Dundee United,2013,Scottish
21,21,Nadir Çiftçi,NED,F,1.83,77,12-02-92,Den Haag,NAC Breda,Dundee United,2013,Scottish
25,25,Marc McCallum,SCO,G,1.91,80,27-03-93,Forfar,None,Dundee United,2013,Scottish
26,26,Andrew Robertson,SCO,D,1.78,63,11-03-94,Glasgow,Queen's Park,Dundee United,2013,Scottish
27,27,Morgaro Gomis,FRA,M,1.75,70,14-07-85,Le Blanc-Mesnil,Birmingham C,Dundee United,2013,Scottish
29,29,Farid El Alagui,MAR,F,1.81,72,10-02-85,Marmande,Brentford,Dundee United,2013,Scottish
31,31,Philip Anderson,SCO,G,1.96,,10-03-94,Aberdeen,Rangers,Dundee United,2013,Scottish
32,32,Joe McGovern,NIR,G,1.78,72,02-03-94,Eniskillen,Eniskillen T,Dundee United,2013,Scottish
33,33,Euan Spark,SCO,D,1.78,70,29-11-96,Dundee,None,Dundee United,2013,Scottish
36,36,Mark Russell,SCO,F,1.80,,24-01-96,Glasgow,None,Dundee United,2013,Scottish
37,37,Scott Smith,SCO,M,1.73,77,21-07-95,Perth,None,Dundee United,2013,Scottish
38,38,Jordan Allan,SCO,F,1.85,80,07-02-95,Glasgow,None,Dundee United,2013,Scottish
39,39,Aidan Connolly,SCO,F,1.65,65,15-08-95,Dundee,Queen's Park,Dundee United,2013,Scottish
40,40,Darren Petrie,SCO,M,1.80,65,26-07-95,Stirling,Carse Thistle,Dundee United,2013,Scottish
41,41,Scott Fraser,SCO,M,1.83,69,30-03-95,Dundee,None,Dundee United,2013,Scottish
42,42,Ross Gilmour,SCO,D,1.80,68,08-07-94,Paisley,None,Dundee United,2013,Scottish
43,43,Adam Harwood,NIR,D,1.86,78,17-01-95,Belfast,Portadown,Dundee United,2013,Scottish
44,44,Jamie Montgomery,SCO,M,1.78,,18-01-96,Dundee,None,Dundee United,2013,Scottish
45,45,Reghan Tumilty,SCO,D,1.78,70,26-02-97,Glasgow,None,Dundee United,2013,Scottish
46,46,Brad Smith,SCO,M,1.83,,23-04-97,Dundee,None,Dundee United,2013,Scottish
47,47,Cameron Ballantyne,SCO,D,1.76,70,13-04-97,Glasgow,None,Dundee United,2013,Scottish
48,48,Jordan Garden,SCO,F,1.85,,20-06-97,Dundee,None,Dundee United,2013,Scottish
49,49,Chris McLaughlin,SCO,D,1.78,70,05-03-96,Glasgow,None,Dundee United,2013,Scottish
1,1,Jamie MacDonald,SCO,G,1.86,71,17-04-86,Broxburn,None,Heart of Midlothian,2013,Scottish
2,2,Jamie Hamill,SCO,D,1.73,71,29-07-86,Irvine,Kilmarnock,Heart of Midlothian,2013,Scottish
3,3,Kevin McHattie,SCO,D,1.81,73,15-07-93,Glenrothes,Dunfermline Ath,Heart of Midlothian,2013,Scottish
4,4,Danny Wilson,SCO,D,1.87,79,27-12-91,Livingston,Liverpool,Heart of Midlothian,2013,Scottish
5,5,Dylan McGowan,AUS,D,1.88,80,06-08-91,Adelaide,Para Hills,Heart of Midlothian,2013,Scottish
7,7,Ryan Stevenson,SCO,M,1.80,86,24-08-84,Irvine,Ipswich T,Heart of Midlothian,2013,Scottish
8,8,Scott Robinson,SCO,F,1.68,60,12-03-92,Edinburgh,None,Heart of Midlothian,2013,Scottish
9,9,Paul McCallum,ENG,F,1.91,76,28-07-93,Streatham,West Ham U,Heart of Midlothian,2013,Scottish
12,12,Callum Paterson,SCO,M,1.83,76,13-10-94,South Queensferry,Tynecastle,Heart of Midlothian,2013,Scottish
13,13,Mark Ridgers,SCO,G,1.83,82,09-08-90,Inverness,Ross Co,Heart of Midlothian,2013,Scottish
14,14,Jamie Walker,SCO,F,1.80,76,25-06-93,Edinburgh,None,Heart of Midlothian,2013,Scottish
15,15,Jason Holt,SCO,M,1.64,65,19-02-93,Edinburgh,None,Heart of Midlothian,2013,Scottish
16,16,Brad McKay,SCO,D,1.86,75,26-03-93,Edinburgh,None,Heart of Midlothian,2013,Scottish
17,17,David Smith,SCO,F,1.80,75,01-03-93,Glasgow,None,Heart of Midlothian,2013,Scottish
18,18,Dale Carrick,SCO,M,1.80,75,07-01-94,Edinburgh,None,Heart of Midlothian,2013,Scottish
19,19,Billy King,SCO,M,1.78,68,12-05-94,Edinburgh,None,Heart of Midlothian,2013,Scottish
20,20,Callum Tapping,SCO,D,1.78,70,05-06-93,London,Tottenham H,Heart of Midlothian,2013,Scottish
21,21,Jack Hamilton,SCO,G,1.90,75,22-03-94,Denny,Stenhousemuir,Heart of Midlothian,2013,Scottish
27,27,Liam Gordon,SCO,D,1.82,77,26-01-96,Perth,Raith R,Heart of Midlothian,2013,Scottish
28,28,Sam Nicholson,SCO,M,1.75,71,20-01-95,Edinburgh,None,Heart of Midlothian,2013,Scottish
29,29,Gary Oliver,SCO,F,1.78,69,14-07-95,Glasgow,None,Heart of Midlothian,2013,Scottish
30,30,Jordan McGhee,SCO,D,1.89,77,24-07-96,East Kilbride,None,Heart of Midlothian,2013,Scottish
31,31,Angus Beith,SCO,M,1.78,73,22-02-96,Edinburgh,None,Heart of Midlothian,2013,Scottish
32,32,Robbie Buchanan,SCO,F,1.78,71,23-02-96,Blantyre,None,Heart of Midlothian,2013,Scottish
33,33,Liam Smith,SCO,D,1.77,68,10-04-96,Dalgety Bay,None,Heart of Midlothian,2013,Scottish
34,34,Elliot Ford,SCO,D,1.75,70,26-05-96,Glenrothes,None,Heart of Midlothian,2013,Scottish
35,35,Jordan Millar,SCO,G,,,22-11-96,,None,Heart of Midlothian,2013,Scottish
36,36,Jack Simpson,SCO,M,,,08-01-97,,None,Heart of Midlothian,2013,Scottish
37,37,Kai Wilson,SCO,M,,,06-03-97,,Celtic,Heart of Midlothian,2013,Scottish
38,38,Rhys Craigie,SCO,M,,,20-03-97,,None,Heart of Midlothian,2013,Scottish
39,39,Sam Daniel,SCO,M,,,06-05-97,,None,Heart of Midlothian,2013,Scottish
40,40,Aaron Scott,SCO,M,,,01-07-97,Edinburgh,None,Heart of Midlothian,2013,Scottish
1,1,Ben Williams,ENG,G,1.83,83,27-08-82,Manchester,Colchester U,Hibernian,2013,Scottish
3,3,Ryan McGivern,NIR,D,1.78,74,08-01-90,Newry,Manchester C,Hibernian,2013,Scottish
4,4,Paul Hanlon,SCO,D,1.80,64,20-01-90,Edinburgh,None,Hibernian,2013,Scottish
5,5,Michael Nelson,ENG,D,1.88,77,15-03-82,Bishop Auckland,Bradford C,Hibernian,2013,Scottish
6,6,James McPake,NIR,D,1.89,80,24-06-84,Bellshill,Coventry C,Hibernian,2013,Scottish
7,7,Alex Harris,SCO,M,1.77,69,31-08-94,Edinburgh,None,Hibernian,2013,Scottish
8,8,Scott Robertson,SCO,M,1.83,72,07-04-85,Dundee,Blackpool,Hibernian,2013,Scottish
10,10,Liam Craig,SCO,M,1.83,82,27-12-86,Edinburgh,St Johnstone,Hibernian,2013,Scottish
11,11,Paul Cairney,SCO,M,1.75,68,29-08-87,Glasgow,Partick Thistle,Hibernian,2013,Scottish
14,14,James Collins,IRL,F,1.88,86,01-12-90,Coventry,Swindon T,Hibernian,2013,Scottish
15,15,Daniel Boateng,ENG,D,1.83,78,02-09-92,Enfield,Arsenal,Hibernian,2013,Scottish
16,16,Lewis Stevenson,SCO,D,1.70,67,05-01-88,Kirkcaldy,None,Hibernian,2013,Scottish
17,17,Owain Tudur-Jones,WAL,M,1.88,76,15-10-84,Bangor,Inverness CT,Hibernian,2013,Scottish
18,18,Alan Maybury,IRL,D,1.80,73,08-08-78,Dublin,St Johnstone,Hibernian,2013,Scottish
19,19,Danny Handling,SCO,F,1.80,74,06-02-94,Edinburgh,None,Hibernian,2013,Scottish
20,20,Tom Taiwo,ENG,M,1.70,70,27-02-90,Pudsey,Carlisle U,Hibernian,2013,Scottish
21,21,Sean Murdoch,SCO,G,1.88,74,31-07-86,Edinburgh,Accrington Stanley,Hibernian,2013,Scottish
22,22,Duncan Watmore,ENG,F,1.75,72,08-03-94,Cheadle Hulme,Sunderland,Hibernian,2013,Scottish
23,23,Jordon Forster,SCO,D,1.87,76,23-09-93,Edinburgh,Celtic,Hibernian,2013,Scottish
24,24,Paul Heffernan,IRL,F,1.78,70,29-12-81,Dublin,Kilmarnock,Hibernian,2013,Scottish
26,26,Sam Stanton,SCO,M,1.80,64,19-04-94,Edinburgh,None,Hibernian,2013,Scottish
27,27,Abdellah Zoubir,FRA,M,1.80,73,05-12-91,Lille,Istres,Hibernian,2013,Scottish
29,29,Ross Caldwell,SCO,F,1.75,75,26-10-93,Bellshill,None,Hibernian,2013,Scottish
31,31,Paul Grant,SCO,G,1.83,77,23-03-93,Edinburgh,None,Hibernian,2013,Scottish
33,33,Danny Haynes,ENG,M,1.80,78,19-01-88,Peckham,Notts Co,Hibernian,2013,Scottish
34,34,Dean Horribine,SCO,M,1.77,69,14-01-93,Edinburgh,None,Hibernian,2013,Scottish
35,35,Jason Cummings,SCO,F,1.78,68,01-08-95,Edinburgh,None,Hibernian,2013,Scottish
37,37,Cody Mulhall,IRL,F,1.85,74,25-08-96,Kildare,Stella Maris,Hibernian,2013,Scottish
38,38,Kevin Thomson,SCO,M,1.88,72,14-10-84,Edinburgh,Middlesbrough,Hibernian,2013,Scottish
41,41,Dougie Horne,SCO,G,,,30-07-95,Port Seton,None,Hibernian,2013,Scottish
1,1,Ryan Esson,SCO,G,1.85,79,19-03-80,Aberdeen,Hereford U,Inverness Caledonian Thistle,2013,Scottish
2,2,David Raven,ENG,D,1.83,72,10-03-85,Birkenhead,Tranmere R,Inverness Caledonian Thistle,2013,Scottish
3,3,Graeme Shinnie,SCO,D,1.73,63,04-08-91,Aberdeen,None,Inverness Caledonian Thistle,2013,Scottish
4,4,James Vincent,ENG,M,1.80,70,27-09-89,Glossop,Kidderminster H,Inverness Caledonian Thistle,2013,Scottish
5,5,Gary Warren,ENG,D,1.84,75,16-08-84,Bristol,Newport Co,Inverness Caledonian Thistle,2013,Scottish
6,6,Josh Meekings,ENG,D,1.83,78,02-09-92,Bury St Edmunds,Ipswich T,Inverness Caledonian Thistle,2013,Scottish
7,7,Billy McKay,NIR,F,1.75,64,22-10-88,Corby,Northampton T,Inverness Caledonian Thistle,2013,Scottish
8,8,Ross Draper,ENG,M,1.85,79,20-10-88,Wolverhampton,Macclesfield T,Inverness Caledonian Thistle,2013,Scottish
9,9,Richie Foran,IRL,F,1.85,78,16-06-80,Dublin,Southend U,Inverness Caledonian Thistle,2013,Scottish
10,10,Aaron Doran,IRL,M,1.70,76,13-05-91,Dublin,Blackburn R,Inverness Caledonian Thistle,2013,Scottish
11,11,Nick Ross,SCO,M,1.75,64,11-11-91,Inverness,None,Inverness Caledonian Thistle,2013,Scottish
12,12,Dean Brill,ENG,G,1.88,78,10-02-85,Luton,Luton T,Inverness Caledonian Thistle,2013,Scottish
14,14,Daniel Devine,NIR,D,1.83,70,07-09-92,Belfast,Fleetwood T,Inverness Caledonian Thistle,2013,Scottish
15,15,Marley Watkins,ENG,M,1.78,65,17-10-90,Lewisham,Hereford U,Inverness Caledonian Thistle,2013,Scottish
16,16,Greg Tansey,ENG,M,1.85,78,21-11-88,Huyton,Stevenage,Inverness Caledonian Thistle,2013,Scottish
17,17,Ben Greenhalgh,ENG,M,1.83,71,16-04-92,Orpington,Maidstone U,Inverness Caledonian Thistle,2013,Scottish
18,18,Carl Tremarco,ENG,D,1.80,78,11-10-85,Liverpool,Macclesfield T,Inverness Caledonian Thistle,2013,Scottish
19,19,Danny Williams,ENG,M,1.75,69,25-01-88,Wigan,Kendal T,Inverness Caledonian Thistle,2013,Scottish
20,20,Liam Polworth,SCO,M,1.78,70,12-10-94,Inverness,None,Inverness Caledonian Thistle,2013,Scottish
21,21,Conor Pepper,IRL,M,1.73,76,04-05-94,Dublin,St Patrick's Ath,Inverness Caledonian Thistle,2013,Scottish
22,22,Matthew Cooper,SCO,M,,,01-07-94,Macduff,Aberdeen,Inverness Caledonian Thistle,2013,Scottish
31,31,Nick Draper,ENG,G,,,10-12-93,Grimsby,Lincoln C,Inverness Caledonian Thistle,2013,Scottish
32,32,Jay Cheyne,SCO,M,,,08-01-95,Aberdeen,None,Inverness Caledonian Thistle,2013,Scottish
33,33,Calum Howarth,SCO,D,,,01-09-94,Inverness,None,Inverness Caledonian Thistle,2013,Scottish
34,34,Jason Brown,SCO,M,1.83,75,07-06-96,Aberdeen,None,Inverness Caledonian Thistle,2013,Scottish
35,35,Joe Gorman,IRL,D,1.83,74,01-09-94,Dublin,Crewe Alex,Inverness Caledonian Thistle,2013,Scottish
36,36,Ryan Christie,SCO,M,1.78,70,28-04-95,Inverness,None,Inverness Caledonian Thistle,2013,Scottish
37,37,Alasdair Sutherland,SCO,F,1.80,68,19-09-96,Wick,None,Inverness Caledonian Thistle,2013,Scottish
40,40,Adam Evans,IRL,M,1.78,78,03-05-94,Dublin,Burnley,Inverness Caledonian Thistle,2013,Scottish
41,42,Cameron Mackay,SCO,G,1.88,75,09-12-96,Inverness,None,Inverness Caledonian Thistle,2013,Scottish
1,1,Craig Samson,SCO,G,1.88,80,01-04-84,Irvine,St Mirren,Kilmarnock,2013,Scottish
2,2,Jeroen Tesselaar,NED,D,1.83,74,16-01-89,Wognum,St Mirren,Kilmarnock,2013,Scottish
4,4,James Fowler,SCO,D,1.75,77,26-10-80,Glasgow,Gairdoch BC,Kilmarnock,2013,Scottish
5,5,Jackson Irvine,AUS,M,1.79,70,07-03-93,Melbourne,Celtic,Kilmarnock,2013,Scottish
6,6,Darren Barr,SCO,D,1.75,65,17-03-85,Glasgow,Hearts,Kilmarnock,2013,Scottish
7,7,Barry Nicholson,SCO,M,1.70,58,24-08-78,Dumfries,Fleetwood T,Kilmarnock,2013,Scottish
8,8,Sammy Clingan,NIR,M,1.80,73,13-01-84,Belfast,Doncaster R,Kilmarnock,2013,Scottish
9,9,Kris Boyd,SCO,F,1.83,83,18-08-83,Irvine,Portland Timbers,Kilmarnock,2013,Scottish
10,10,Chris Johnston,SCO,M,1.64,71,03-09-94,Irvine,None,Kilmarnock,2013,Scottish
11,11,William Gros,FRA,F,1.74,74,31-03-92,Saint-Pierre,Didier Agathe Academy,Kilmarnock,2013,Scottish
12,12,Antonio Reguero,ESP,G,1.87,84,04-07-82,Madrid,Inverness CT,Kilmarnock,2013,Scottish
14,14,David Moberg Karlsson,SWE,M,1.79,76,20-03-94,Mariestad,Sunderland,Kilmarnock,2013,Scottish
15,15,Ross Barbour,SCO,D,1.77,71,01-02-93,Glasgow,None,Kilmarnock,2013,Scottish
16,16,Sean Clohessy,ENG,D,1.78,74,12-12-86,Croydon,Southend U,Kilmarnock,2013,Scottish
18,18,Rory McKenzie,SCO,F,1.75,75,07-10-93,Irvine,None,Kilmarnock,2013,Scottish
20,20,Alexei Eremenko,FIN,M,1.83,84,24-03-83,Rostov-on-Don,Kairat Almaty,Kilmarnock,2013,Scottish
22,22,Vitālijs Maksimenko,LVA,D,1.86,75,08-12-90,Riga,Brighton & HA,Kilmarnock,2013,Scottish
23,23,Rory McKeown,NIR,D,1.80,80,08-04-93,Belfast,Ipswich T,Kilmarnock,2013,Scottish
25,25,Michael Gardyne,SCO,F,1.70,64,23-01-86,Dundee,Dundee U,Kilmarnock,2013,Scottish
26,26,Mark O'Hara,SCO,D,1.83,73,12-12-95,Barrhead,None,Kilmarnock,2013,Scottish
27,27,Ross Davidson,SCO,M,1.86,76,28-10-93,Glasgow,None,Kilmarnock,2013,Scottish
28,28,Craig Slater,SCO,M,1.78,74,26-04-94,Glasgow,St Mirren,Kilmarnock,2013,Scottish
29,29,Manuel Pascali,ITA,M,1.86,78,09-09-81,Milan,Parma,Kilmarnock,2013,Scottish
30,30,Lee Ashcroft,SCO,D,1.80,70,29-08-93,Barrhead,None,Kilmarnock,2013,Scottish
31,31,Conor Brennan,NIR,G,1.85,90,30-03-94,Crossgar,Leicester C,Kilmarnock,2013,Scottish
33,33,Robbie Muirhead,SCO,F,1.77,71,08-03-96,Irvine,None,Kilmarnock,2013,Scottish
34,34,Mark Thomson,SCO,F,,,22-10-95,,None,Kilmarnock,2013,Scottish
35,35,Adam Hodge,SCO,D,,,31-01-97,,None,Kilmarnock,2013,Scottish
36,36,Greg Kiltie,SCO,F,1.78,70,18-01-97,Irvine,None,Kilmarnock,2013,Scottish
38,38,Andrew Hainey,SCO,M,,,17-10-95,,None,Kilmarnock,2013,Scottish
40,40,Dylan Pooler,SCO,F,,,23-04-97,Irvine,None,Kilmarnock,2013,Scottish
41,41,Devlin Mackay,SCO,G,1.91,75,23-01-97,Irvine,None,Kilmarnock,2013,Scottish
42,42,David Syme,SCO,D,1.90,86,23-06-97,Kilbirnie,None,Kilmarnock,2013,Scottish
43,43,Dean Hawkshaw,SCO,D,1.66,60,24-04-97,Kilmarnock,None,Kilmarnock,2013,Scottish
44,83,Ismaël Bouzid,ALG,D,1.90,86,21-07-83,Nancy,USM Alger,Kilmarnock,2013,Scottish
1,1,Lee Hollis,SCO,G,1.83,70,11-03-86,Bellshill,Airdrie U,Motherwell,2013,Scottish
2,2,Craig Reid,SCO,D,1.83,72,26-02-86,Irvine,Greenock Morton,Motherwell,2013,Scottish
3,3,Steven Hammell,SCO,D,1.78,71,18-02-81,Glasgow,Southend U,Motherwell,2013,Scottish
4,4,Simon Ramsden,ENG,D,1.83,79,17-12-81,Bishop Auckland,Bradford C,Motherwell,2013,Scottish
5,5,Shaun Hutchinson,ENG,D,1.88,80,23-11-90,Newcastle upon Tyne,None,Motherwell,2013,Scottish
6,6,Stephen McManus,SCO,D,1.88,83,10-09-82,Lanark,Middlesbrough,Motherwell,2013,Scottish
7,7,James McFadden,SCO,F,1.78,75,14-04-83,Glasgow,Sunderland,Motherwell,2013,Scottish
8,8,Paul Lawson,SCO,M,1.75,75,15-05-84,Aberdeen,Ross Co,Motherwell,2013,Scottish
9,9,John Sutton,ENG,F,1.83,89,26-12-83,Norwich,Hearts,Motherwell,2013,Scottish
11,11,Iain Vigurs,SCO,M,1.78,73,07-05-88,Aberdeen,Ross Co,Motherwell,2013,Scottish
12,12,Gunnar Nielsen,FRO,G,1.91,89,07-10-86,Tórshavn,Silkeborg,Motherwell,2013,Scottish
14,14,Keith Lasley,SCO,M,1.75,67,21-09-79,Glasgow,Plymouth Arg,Motherwell,2013,Scottish
17,17,Zaine Francis-Angol,ATG,D,1.73,78,30-06-93,Walthamstow,Tottenham H,Motherwell,2013,Scottish
18,18,Stuart Carswell,SCO,M,1.78,72,09-09-92,Bellshill,None,Motherwell,2013,Scottish
19,19,Lee Erwin,SCO,F,1.88,79,19-03-94,Bellshill,None,Motherwell,2013,Scottish
20,20,Fraser Kerr,SCO,D,1.91,84,17-01-93,Rutherglen,Birmingham C,Motherwell,2013,Scottish
21,21,Ross Stewart,SCO,G,1.88,71,16-04-95,Glasgow,None,Motherwell,2013,Scottish
22,22,Craig Moore,SCO,F,1.73,67,16-08-94,Glasgow,None,Motherwell,2013,Scottish
23,23,Euan Murray,SCO,M,1.83,79,20-01-94,Rutherglen,None,Motherwell,2013,Scottish
24,24,Henri Anier,EST,F,1.81,80,17-12-90,Tallinn,Viking,Motherwell,2013,Scottish
25,25,Lionel Ainsworth,ENG,F,1.75,61,01-10-87,Nottingham,Rotherham U,Motherwell,2013,Scottish
