,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
21,21,Stephen Rice,M,"5'09""",10  12,06-10-84,Dublin,Shelbourne,Bohemians,2007,Irish
22,22,Dean Richardson,D,"5'11""",12 04,02-03-87,Bellshill,Celtic,Bohemians,2007,Irish
23,23,Ryan McCann,M,"5'08""",11 03,21-09-81,Bellshill,Clyde,Bohemians,2007,Irish
24,24,Stephen O'Donnell,M,"5'09""",11 02,15-01-86,Galway,Falkirk,Bohemians,2007,Irish
25,25,Keith Gallagher,G,,,,Dublin,None,Bohemians,2007,Irish
30,30,Alan Blayney,G,"6'02""",13 12,09-10-81,Belfast,Oldham Ath,Bohemians,2007,Irish
41,,Gary Matthews,G,,,12-09-67,Dublin,Longford T,Bohemians,2007,Irish
42,,Denis Moran,D,,,,Dublin,None,Bohemians,2007,Irish
43,,Conor Rafferty,D,"6'02""",12 06,03-02-87,Cooley,Wolverhampton W,Bohemians,2007,Irish
44,,Killian O'Grady,M,,,,Dublin,None,Bohemians,2007,Irish
45,,Seán Trout,F,,,,Dublin,None,Bohemians,2007,Irish
1,1,Chris O'Connor,G,"6'00""",11  02,07-05-85,Brisbane  [AUS],Rochedale R,Bray Wanderers,2007,Irish
2,2,Colm Tresson,D,"6'01""",,29-06-71,Dublin,Portadown,Bray Wanderers,2007,Irish
3,3,Gary Cronin,M,"5'10""",10 00,16-03-79,Dublin,Longford T,Bray Wanderers,2007,Irish
4,4,Derek Tyrell,D,"6'02""",12  04,14-04-85,Dublin,Drogheda U,Bray Wanderers,2007,Irish
5,5,Clive Delaney,D,6'06'',14 00,02-01-80,Dublin,Derry C,Bray Wanderers,2007,Irish
6,6,Stephen Fox,M,"5'09""",12  01,09-07-75,Dublin,Fairleigh Dickinson  Univ,Bray Wanderers,2007,Irish
7,7,Stephen Gough,D,"5'09""",,21-03-81,Dublin,Longford T,Bray Wanderers,2007,Irish
8,8,Alan Cawley,M,"6'02""",10 01,03-01-82,Sligo,Waterford U,Bray Wanderers,2007,Irish
9,9,Andrei Francesco Georgescu,F,"5'10""",,12-03-83,Bucharest,North Athletic,Bray Wanderers,2007,Irish
10,10,Paul Caffrey,M,"5'11""",11  02,08-01-84,Tallaght,Shamrock R,Bray Wanderers,2007,Irish
11,11,Patrick Kavanagh,M,"5'10""",,29-12-85,Dublin,Birmingham C,Bray Wanderers,2007,Irish
12,12,Ronan  Ivory,D,"5'10""",,13-03-84,Dublin,None,Bray Wanderers,2007,Irish
13,13,Stephen Hurley,M,"5'10""",,20-12-85,Arklow,UCD,Bray Wanderers,2007,Irish
14,14,John Mulroy,F,,,27-12-87,Dublin,None,Bray Wanderers,2007,Irish
15,15,James  O'Shea,M,,,10-08-88,Dún Laoghaire,None,Bray Wanderers,2007,Irish
16,16,Chris Deans,D,6'00'',12 08,05-01-85,Dublin,Waterford  U,Bray Wanderers,2007,Irish
17,17,Emeka Onwubiko,F,,,20-12-89,,None,Bray Wanderers,2007,Irish
18,18,Gary McCabe,F,,,01-08-88,Tallaght,Crumlin U,Bray Wanderers,2007,Irish
19,19,Kevin Cronin,D,"6'00""",11 11,18-05-85,Dublin,Monaghan U,Bray Wanderers,2007,Irish
20,20,Mark Duggan,M,"5'08""",11  02,22-09-86,Dublin,Bohemians,Bray Wanderers,2007,Irish
21,21,Ross Zambra,M,"5'10""",,24-12-85,Dublin,None,Bray Wanderers,2007,Irish
22,22,Paul  Dunphy,F,"5'09""",,12-08-87,Dublin,Bohemians,Bray Wanderers,2007,Irish
23,23,John  Broderick,F,"5'10""",12 00,18-05-87,Dublin,None,Bray Wanderers,2007,Irish
25,25,Steve Williams,G,"6'03""",12 12,16-10-74,Aberystwyth,Shelbourne,Bray Wanderers,2007,Irish
26,26,Stephen Hurley,M,"5'10""",,20-12-85,Wicklow,UCD,Bray Wanderers,2007,Irish
27,27,Ray Kenny,D,"5'09""",11 07,11-12-73,Dublin,Shamrock R,Bray Wanderers,2007,Irish
41,,Sean  Fitzgerald,D,,,,,,Bray Wanderers,2007,Irish
42,,Stephen Lawless,M,,,04-09-89,Dublin,None,Bray Wanderers,2007,Irish
43,,Robert  Manley,M,,,24-06-87,,Shamrock R,Bray Wanderers,2007,Irish
44,,Niall Merriman,M,,,24-01-87,Templeogue,Fairview Rangers,Bray Wanderers,2007,Irish
1,1,Michael Devine,G,"6'00""",13 08,19-03-73,Cóbh,Waterford U,Cork City,2007,Irish
2,2,Neal Horgan,D,"5'09""",11 09,29-11-79,Glasheen,None,Cork City,2007,Irish
3,3,Darragh Ryan,D,"5'10""",10 10,21-05-80,Cuckfield,UCD,Cork City,2007,Irish
4,4,Gareth Farrelly,M,"6'01""",13 07,28-08-75,Dublin,Blackpool,Cork City,2007,Irish
5,5,Brian  O'Callaghan,D,"6'01""",12  01,24-02-81,Limerick,Notts Co,Cork City,2007,Irish
6,6,Daniel Murray,D,"6'02""",12 12,16-05-82,Cambridge,Peterborough U,Cork City,2007,Irish
7,7,Colin  Tomas O'Brien,M,"5'10""",12 06,28-02-75,Cork,Glasheen U,Cork City,2007,Irish
8,8,Joe Gamble,M,5'06'',11 02,14-01-82,Cork,Reading,Cork City,2007,Irish
9,9,John O'Flynn,F,"5'11""",11 11,11-07-82,Cóbh,Peterborough U,Cork City,2007,Irish
11,11,Billy Woods,M,"5'10""",12 04,24-10-73,Cork,Shamrock R,Cork City,2007,Irish
14,14,Cillian Lordan,D,"5'11""",10 01,06-07-82,Cork,Ballincollig,Cork City,2007,Irish
15,15,Colin Healy,M,"5'11""",11  00,14-03-80,Cork,Barnsley,Cork City,2007,Irish
16,16,Mark McNulty,G,"6'02""",12 00,13-10-80,Cork,Cobh  Ramblers,Cork City,2007,Irish
17,17,Colm Carroll,F,"5'09""",10  01,10-10-87,Cork,None,Cork City,2007,Irish
18,18,Admir Softic,M,"6'04""",12 00,04-05-87,Sarajevo,FC  Sarajevo,Cork City,2007,Irish
19,19,Darren Murphy,M,"6'01""",,28-07-85,Cork,Cobh Ramblers,Cork City,2007,Irish
20,20,Leon McSweeney,M,"6'01""",11 03,19-02-83,Cork,Ilkeston T,Cork City,2007,Irish
21,21,Denis Behan,F,"6'00""",13 05,02-01-84,Abbeyfeale,Brentford,Cork City,2007,Irish
22,22,Brendan Daly,M,,,09-09-88,Mallow,College Corthinians,Cork City,2007,Irish
23,23,Phil Harrington,G,"6'00""",,23-11-64,Cardiff,Avondale  U,Cork City,2007,Irish
24,24,Sean  Kelly,D,,,09-07-87,Kerry,Arsenal,Cork City,2007,Irish
28,28,Ray Lally,D,"5'10""",11 00,23-01-85,Cork,Kilreen Celtic,Cork City,2007,Irish
30,30,Liam Kearney,M,"5'06""",10 01,10-01-83,Conna,Shelbourne,Cork City,2007,Irish
41,,Gary Philpott,D,"5'11""",10 03,08-07-87,Cork,None,Cork City,2007,Irish
42,,Dave Meyler,M,,,29-05-89,Cork,None,Cork City,2007,Irish
1,1,Ola Tidman,G,"6'02""",12  12,11-05-79,Malmo,Herning Fremad,Derry City,2007,Irish
2,2,Eddie McCallion,D,"5'06""",12  01,25-01-79,Derry,Blackburn R,Derry City,2007,Irish
3,3,Sean Hargan,D,"6'00""",12  06,06-11-74,Derry,None,Derry City,2007,Irish
4,4,Peter Hutton,D,"5'10""",12  06,02-03-73,Derry,Shelbourne,Derry City,2007,Irish
5,5,Mark McChrystal,D,"6'01""",13 07,26-06-84,Derry,Partick Thistle,Derry City,2007,Irish
6,6,Seamus Sharkey,M,,,,Derry,None,Derry City,2007,Irish
7,7,Ruaidhri Higgins,M,"5'10""",12 00,23-10-84,Derry,Coventry C,Derry City,2007,Irish
8,8,Ciaran Martyn,M,"6'02""",12  01,25-03-80,Sligo,UCD,Derry City,2007,Irish
9,9,Gary Beckett,F,"5'10""",11  02,24-07-73,Enniskillen,Coleraine,Derry City,2007,Irish
10,10,Kevin McHugh,F,"5'08""",11  02,19-01-80,Killea,Finn Harps,Derry City,2007,Irish
11,11,Killian Brennan,M,"5'11""",11 07,31-01-84,Drogheda,Dublin C,Derry City,2007,Irish
12,12,Ken Oman,D,"6'02""",12  02,29-07-82,Dublin,Bohemians,Derry City,2007,Irish
14,14,Gareth McGlynn,M,"5'09""",10  07,29-10-82,Donegal,None,Derry City,2007,Irish
15,15,Kevin Deery,M,"5'09""",11  06,06-12-84,Derry,None,Derry City,2007,Irish
16,16,Pat Jennings,G,"5'09""",11 00,24-09-79,Hertfordshire,UCD,Derry City,2007,Irish
17,17,Barry Molloy,M,5'09'',11 00,28-11-83,Derry,Drogheda U,Derry City,2007,Irish
18,18,Mark Farren,F,"5'11""",11  00,21-05-81,Greencastle,Monaghan U,Derry City,2007,Irish
19,19,Kyle Moran,F,"5'09""",11 11,07-06-87,Dundalk,Manchester U,Derry City,2007,Irish
20,20,Neil  McCafferty,M,"5'07""",10  00,19-07-84,Derry,Rushden  & Diamonds,Derry City,2007,Irish
21,21,David McDaid,F,,,,Derry,None,Derry City,2007,Irish
22,22,Sam Morrow,F,"6'00""",12 03,03-03-85,Derry,Hibernian,Derry City,2007,Irish
23,23,Patrick McCourt,M,5'10'',11 00,16-12-83,Derry,Shamrock R,Derry City,2007,Irish
25,25,Alan Moore,M,"5'10""",11 02,25-11-74,Dublin,Shelbourne,Derry City,2007,Irish
27,27,Dave McEwan,G,"6'00""",12 00,26-02-82,Lanark,Alloa Ath,Derry City,2007,Irish
28,28,Aaron Nash,F,,,,Derry,None,Derry City,2007,Irish
29,29,Aidan McLaughlin,F,,,,Derry,None,Derry City,2007,Irish
30,30,Eugene Ferry,G,,,26-08-88,Derry,None,Derry City,2007,Irish
41,,Gareth Harkin,F,,,,Derry,None,Derry City,2007,Irish
1,1,Daniel Connor,G,"6'02""",12 09,31-01-81,Dublin,Waterford  U,Drogheda United,2007,Irish
2,2,Damien Lynch,D,"5'10""",11 00,31-07-79,Santry,Bohemians,Drogheda United,2007,Irish
3,3,Simon Webb,D,"5'11""",12 03,19-01-78,Ballyhaunis,Bohemians,Drogheda United,2007,Irish
4,4,Stephen Gray,D,"6'02""",12 11,17-10-81,Dublin,Southampton,Drogheda United,2007,Irish
5,5,Jason Gavin,D,6'00'',11 12,14-03-80,Dublin,Bradford C,Drogheda United,2007,Irish
6,6,Graham Gartland,M,"6'01""",11 01,13-07-83,Dublin,Longford T,Drogheda United,2007,Irish
7,7,Shane Robinson,M,"5'11""",11  02,17-12-80,Waterford,Shamrock R,Drogheda United,2007,Irish
8,8,Gavin Whelan,M,"5'10""",,28-10-83,Dublin,UCD,Drogheda United,2007,Irish
9,9,Declan O'Brien,F,"5'08""",11 00,16-06-79,Dublin,Verona FC,Drogheda United,2007,Irish
11,11,James Keddy,M,"6'02""",12  10,26-03-73,Dublin,Bohemians,Drogheda United,2007,Irish
12,12,Tony Grant,F,"5'10""",11 08,20-08-76,Drogheda,Bohemians,Drogheda United,2007,Irish
14,14,Brian Shelley,D,6'00'',11 12,15-11-81,Dublin,Carlisle U,Drogheda United,2007,Irish
15,15,Stephen Bradley,M,"5'07""",09 09,19-11-84,Dublin,Dunfermline Ath,Drogheda United,2007,Irish
16,16,Stuart Byrne,M,"5'09""",12 09,04-11-79,Dublin,Shelbourne,Drogheda United,2007,Irish
17,17,Eamon Zayed,F,6'02'',12 13,04-10-83,Dublin,Bray W,Drogheda United,2007,Irish
18,18,Paul Keegan,M,5'11'',11 11,05-07-84,Dublin,Leeds U,Drogheda United,2007,Irish
19,19,Sami Ristilä,M,"5'10""",11 09,15-08-74,Valkeakoski,FC Haka,Drogheda United,2007,Irish
21,21,Andrew Hageman,D,"6'00""",,17-07-86,Drogheda,East Meath U,Drogheda United,2007,Irish
22,22,Aidan OKeeffe,F,"5'10""",11  02,22-03-82,Dublin,Bohemians,Drogheda United,2007,Irish
23,23,Mikko Vilmunen,G,"6'02""",14 00,23-08-80,Lempäälä,Haka Valkeakoski,Drogheda United,2007,Irish
24,24,Shane Barrett,F,"5'10""",11 00,23-11-81,Luton,Longford T,Drogheda United,2007,Irish
25,25,Guy Bates,F,"6'00""",13 05,31-10-85,Newcastle upon Tyne,KV Oostende,Drogheda United,2007,Irish
26,26,Ollie Cahill,M,"5'10""",11 02,29-09-75,Tipperary,Shelbourne,Drogheda United,2007,Irish
27,27,Richie Baker,M,"5'07""",11 01,17-04-80,Dublin,Shelbourne,Drogheda United,2007,Irish
28,28,John Tambouras,D,"6'01""",12 08,30-01-79,Melbourne,New Zealand Knights,Drogheda United,2007,Irish
33,33,Paul Matondo,M,,,,,None,Drogheda United,2007,Irish
35,35,Gareth Whelan,D,,,07-12-87,Portmarnock,Portmarnock,Drogheda United,2007,Irish
41,43,Peter McMahon,F,,,,,None,Drogheda United,2007,Irish
42,,Cian Byrne,G,,,12-02-89,Drogheda,None,Drogheda United,2007,Irish
43,,Gabriel Sabatini,G,,,,,None,Drogheda United,2007,Irish
1,,Alan Gough,G,"5'11""",11  07,10-03-71,Kildare,Derry C,Galway United,2007,Irish
2,,Gary Rogers,G,"6'02""",12 08,25-09-81,Navan,Bray W,Galway United,2007,Irish
3,,Wesley Charles,D,6'05'',14 02,12-12-75,Brighton  [VIN],Bray W,Galway United,2007,Irish
4,,John Fitzgerald,D,"5'10""",12 13,10-02-84,Dublin,Bury,Galway United,2007,Irish
5,,Alan Keane,D,"5'10""",11  06,23-09-84,Abbeyknockmoy,St.Bernard's,Galway United,2007,Irish
6,,Regillio Nooitmeer,D,"6'00""",12 04,16-07-83,Rotterdam,SC Neptunus,Galway United,2007,Irish
7,,Greg O'Halloran,D,"5'10""",12 11,06-09-80,Cork,Derry C,Galway United,2007,Irish
8,,Phillip Reilly,D,"6'02""",12 11,28-03-86,Ballinasloe,Stockport Co,Galway United,2007,Irish
9,,David Cooke,M,"6'02""",12 00,05-10-85,Galway,Salthill Devon,Galway United,2007,Irish
10,,Shaun Fagan,M,"5'10""",10 01,22-03-84,Bellshill,Motherwell,Galway United,2007,Irish
11,,Ciaran Foley,M,"5'09""",09  12,29-07-81,Galway,Sligo R,Galway United,2007,Irish
12,,Jonathan Keane,M,,,16-12-87,Galway,Athenry,Galway United,2007,Irish
13,,John Lester,M,"5'11""",12  08,05-08-82,Dublin,Limerick,Galway United,2007,Irish
14,,Derek O'Brien,M,"6'00""",12  03,14-11-79,Tralee,Sligo R,Galway United,2007,Irish
15,,Daryl Robson,M,"5'11""",12 06,18-02-89,Middlesbrough,Middlesbrough,Galway United,2007,Irish
16,,Shane Tracey,M,"5'10""",12 00,14-09-88,Limerick,Wembley R,Galway United,2007,Irish
17,,Chris Armstrong,F,"6'01""",13 09,08-11-84,Durham,St Patrick's Ath,Galway United,2007,Irish
18,,Vinny Faherty,F,"6'00""",11 07,13-06-87,Galway,Salthill Devon,Galway United,2007,Irish
19,,Cathal Fahy,F,,,20-06-87,Athenry,Athenry,Galway United,2007,Irish
20,,Derek Glynn,F,"5'07""",11 06,08-04-83,Castlebar,Claremorris,Galway United,2007,Irish
21,,Michael Yeboah Mensah,F,,,01-01-79,,Leonidas,Galway United,2007,Irish
22,,Jason Molloy,F,,,22-09-88,Galway,Mervue U,Galway United,2007,Irish
23,,Barry Moran,F,"6'00""",12 00,28-12-83,Galway,Sligo R,Galway United,2007,Irish
24,,Alan Murphy,F,"5'10""",12  01,03-10-81,Ballinrobe,Derry C,Galway United,2007,Irish
25,,Stephen O'Flynn,F,"6'01""",11 05,27-04-82,Mallow,Derry C,Galway United,2007,Irish
26,,John  Russell,F,"5'09""",11  02,18-05-85,Galway,Salthill  Devon,Galway United,2007,Irish
1,,Michael Dempsey,G,,,04-11-75,Cork,Bohemians,Longford Town,2007,Irish
2,,Seamus Kelly,G,"6'01""",13 13,06-05-74,Tullamore,Bohemians,Longford Town,2007,Irish
3,,Damien Brennan,D,"6'00""",12 00,30-08-80,Dublin,Dublin C,Longford Town,2007,Irish
4,,Kevin Doherty,D,6'04'',13  12,18-04-80,Dublin,Shelbourne,Longford Town,2007,Irish
5,,Sean Kelly,D,"5'09""",,09-07-87,Dublin,Sligo R,Longford Town,2007,Irish
6,,Martin  Reilly,D,"5'11""",11  00,03-05-87,Cavan,Burnley,Longford Town,2007,Irish
7,,Ian Ryan,D,"5'09""",,09-06-87,Dublin,Shamrock R,Longford Town,2007,Irish
8,,Patrick Sullivan,D,"5'08""",10  10,30-10-82,Dublin,Drogheda U,Longford Town,2007,Irish
9,,Gary  Deegan,M,"5'10""",,28-09-87,Dublin,Kilkenny C,Longford Town,2007,Irish
10,,Daire Doyle,M,"5'10""",11 06,18-10-80,Dublin,Bromsgrove R,Longford Town,2007,Irish
11,,Jamie Duffy,M,"5'11""",,20-11-83,Texas,Shamrock R,Longford Town,2007,Irish
12,,Colm James,M,"5'08""",12 07,16-06-83,Dublin,Galway U,Longford Town,2007,Irish
13,,Eoin  Lynch,M,"5'10""",12  01,04-04-84,Yarmouth,Providence  Friars,Longford Town,2007,Irish
14,,Alan O'Riordan,M,,,,Cavan,,Longford Town,2007,Irish
15,,Sean Prunty,M,"5'09""",10 11,10-07-80,Ballinalee,Middlesbrough,Longford Town,2007,Irish
16,,John Reilly,M,"5'09""",10 08,08-02-83,Dublin,Kildare Co,Longford Town,2007,Irish
17,,Mark Rutherford,M,"5'11""",11 00,25-03-72,Birmingham,St Patrick's Ath,Longford Town,2007,Irish
18,,Dessie Baker,F,"5'09""",10 12,25-08-77,Dublin,Shelbourne,Longford Town,2007,Irish
19,,David Freeman,F,5'11'',11 08,25-11-79,Dublin,Dublin  C,Longford Town,2007,Irish
20,,Robbie Martin,F,"6'00""",11  02,27-07-82,Dublin,UCD,Longford Town,2007,Irish
21,,David Mooney,F,"5'10""",,30-10-84,Dublin,Shamrock R,Longford Town,2007,Irish
22,,Ian  Wexler,F,"5'09""",11  04,13-10-83,Minnetonka,Providence  Friars,Longford Town,2007,Irish
1,1,Barry Ryan,G,"5'10""",,29-08-78,Ennis,UCD,St Patrick's Athletic,2007,Irish
2,2,Stephen Brennan,D,5'08'',11 00,26-03-83,Dublin,Newcastle U,St Patrick's Athletic,2007,Irish
3,3,John Frost,D,"6'00""",,20-05-80,Limerick,Waterford U,St Patrick's Athletic,2007,Irish
4,4,David Rogers,D,"6'02""",10 08,25-08-75,Liverpool,Derry C,St Patrick's Athletic,2007,Irish
5,5,Darragh  Maguire,D,"6'01""",12 13,06-02-76,Dublin,Glenmore Celtic,St Patrick's Athletic,2007,Irish
6,6,Colm Foley,D,"6'02""",12 08,30-05-79,Dublin,Drogheda U,St Patrick's Athletic,2007,Irish
7,7,Alan Kirby,M,"5'07""",10 06,08-09-77,Waterford,Longford T,St Patrick's Athletic,2007,Irish
8,8,Keith Fahey,M,"5'10""",12 07,15-01-83,Dublin,Drogheda  U,St Patrick's Athletic,2007,Irish
9,9,Gary O'Neill,F,"5'10""",12 08,30-01-82,Dublin,Shelbourne,St Patrick's Athletic,2007,Irish
10,10,Michael Keane,M,"5'06""",11 05,29-12-82,Dublin,Rotherham U,St Patrick's Athletic,2007,Irish
11,11,Mark Quigley,F,"5'10""",11 04,26-10-85,Dublin,Glentoran,St Patrick's Athletic,2007,Irish
12,12,Eamonn Lynch,F,,,01-01-79,Dublin,Belgrove,St Patrick's Athletic,2007,Irish
14,14,Michael Foley-Sheridan,M,"5'06""",11 01,09-03-83,Dublin,Liverpool,St Patrick's Athletic,2007,Irish
15,15,Anto Murphy,M,"5'11""",,01-08-82,Dublin,UCD,St Patrick's Athletic,2007,Irish
17,17,Billy Gibson,M,"5'10""",12 00,01-08-81,Bellshill,Partick Thistle,St Patrick's Athletic,2007,Irish
18,18,Joseph Ndo,M,"5'10""",11 11,28-04-76,Yaoundé,Shelbourne,St Patrick's Athletic,2007,Irish
19,19,Kevin Cornwall,F,,,16-05-88,Dublin,None,St Patrick's Athletic,2007,Irish
20,20,Brendan Clarke,G,"6'01""",12 00,17-10-85,Dublin,Cherry Orchard,St Patrick's Athletic,2007,Irish
21,21,Sean O'Connor,M,"5'09""",11  02,21-10-83,Dublin,Crumlin  U,St Patrick's Athletic,2007,Irish
22,22,Vinny Arkins,F,6'02'',13 03,18-09-70,Dublin,Bohemians,St Patrick's Athletic,2007,Irish
23,23,Ryan Guy,F,"5'07""",11 07,05-09-85,Carlsbad,University of San Diego,St Patrick's Athletic,2007,Irish
24,24,Stephen Paisley,D,"6'01""",12 08,28-07-83,Dublin,Longford T,St Patrick's Athletic,2007,Irish
25,25,Michael Macek,M,"5'08""",10 08,19-01-81,Příbram,Most,St Patrick's Athletic,2007,Irish
29,29,Derek Foran,D,,,09-10-89,Dublin,None,St Patrick's Athletic,2007,Irish
41,,Robbie Horgan,G,"6'00""",12 02,07-06-68,Dublin,Monaghan U,St Patrick's Athletic,2007,Irish
42,,Keith Barker,F,"6'02""",12 12,21-10-86,Accrington,Blackburn R,St Patrick's Athletic,2007,Irish
43,,Glen Fitzpatrick,F,"6'01""",12 00,26-01-81,Dublin,Drogheda U,St Patrick's Athletic,2007,Irish
1,,Karl  Coleman,G,,,,Kilnamanagh,UCD,Shamrock Rovers,2007,Irish
2,,John McGuinness,G,"5'11""",11  04,18-03-86,Crulin,Kilkenny C,Shamrock Rovers,2007,Irish
3,,Barry Murphy,G,"5'10""",11  11,08-06-85,Dublin,None,Shamrock Rovers,2007,Irish
4,,Stephen O'Brien,G,"5'06""",12  01,18-01-71,Dublin,Bohemians,Shamrock Rovers,2007,Irish
5,,John  Perkins,G,,,28-12-87,Tallaght,None,Shamrock Rovers,2007,Irish
6,,Barry Ferguson,D,"6'03""",13 00,07-09-79,Dublin,Bohemians,Shamrock Rovers,2007,Irish
7,,Mark  Langtry,D,,,09-12-87,Celbridge,None,Shamrock Rovers,2007,Irish
8,,Dean  Lawrence,D,,,16-06-88,Fettercairn,None,Shamrock Rovers,2007,Irish
9,,Ger O'Brien,D,"5'10""",11  08,02-07-84,Athlone,Kildare Co,Shamrock Rovers,2007,Irish
10,,Danny O'Connor,D,"6'04""",13 01,28-09-80,Dublin,Longford T,Shamrock Rovers,2007,Irish
11,,Derek Pender,D,5'11'',11 07,02-10-84,Dublin,Dublin  C,Shamrock Rovers,2007,Irish
12,,Aidan Price,D,"6'01""",12  00,08-12-81,Tallaght,Kilkenny C,Shamrock Rovers,2007,Irish
13,,Dave Vickory,D,,,02-12-87,Tallaght,None,Shamrock Rovers,2007,Irish
14,,Glen  Walsh,D,"6'04""",,27-09-87,Firhouse,None,Shamrock Rovers,2007,Irish
15,,David Cassidy,M,5'07'',11 00,23-05-85,Ringsend,Kilkenny C,Shamrock Rovers,2007,Irish
16,,Robbie Clarke,M,"5'10""",11  00,16-09-84,Dublin,Kildare Co,Shamrock Rovers,2007,Irish
17,,Robbie Creevy,M,,,24-08-89,Celbridge,Cherry Orchard,Shamrock Rovers,2007,Irish
18,,Eoin Doyle,M,,,12-03-88,Tallaght,Crumlin U,Shamrock Rovers,2007,Irish
19,,John  Martin,M,"5'09""",11 02,24-12-79,Dublin,Longford T,Shamrock Rovers,2007,Irish
20,,Eric McGill,M,,,16-10-87,Kilnamanagh,None,Shamrock Rovers,2007,Irish
21,,Ross  Moran,M,,,,Dundalk,None,Shamrock Rovers,2007,Irish
22,,Dave O'Connor,M,"5'10""",,17-07-85,Tallaght,St Patrick's Ath,Shamrock Rovers,2007,Irish
23,,Alan  Reynolds,M,"5'10""",11 00,12-06-74,Tramore,Waterford U,Shamrock Rovers,2007,Irish
24,,Paul Shiels,M,5'10'',12 00,19-04-80,Monaghan,Dublin  C,Shamrock Rovers,2007,Irish
25,,David  Tyrell,M,"5'11""",11 00,06-05-85,Terenure,Bray W,Shamrock Rovers,2007,Irish
26,,Padraig Amond,F,"5'11""",,15-01-88,Carlow,None,Shamrock Rovers,2007,Irish
27,,Ciarán  Kilduff,F,"6'03""",12 00,29-09-88,Kilcock,None,Shamrock Rovers,2007,Irish
28,,David McGill,F,5'09'',12 00,24-10-81,Dublin,Dublin  C,Shamrock Rovers,2007,Irish
29,,Chris Mulhall,F,,,09-02-88,Portlaoise,Shelbourne,Shamrock Rovers,2007,Irish
30,,Andy Myler,F,"6'00""",12  01,02-12-75,Dublin,Longford  T,Shamrock Rovers,2007,Irish
31,,Tadhg Purcell,F,"5'11""",,02-09-85,Dublin,Kilkenny C,Shamrock Rovers,2007,Irish
32,,Ger  Rowe,F,"5'10""",10  06,03-08-84,Dublin,Ballymena  U,Shamrock Rovers,2007,Irish
1,,Tomislav Arcaba,G,,,,,Wollongong Wolves,Sligo Rovers,2007,Irish
2,,Richard Brush,G,6'00'',12 00,26-11-84,Birmingham,Shrewsbury T,Sligo Rovers,2007,Irish
3,,Seamus  Coleman,D,,,03-08-88,Donegal,St  Catherine's,Sligo Rovers,2007,Irish
4,,Keith Foy,D,5'11'',12 03,30-12-81,Crumlin,Monaghan U,Sligo Rovers,2007,Irish
5,,Mark Hutchison,D,"5'11""",12 06,13-07-73,Edinburgh,Kildare Co,Sligo Rovers,2007,Irish
6,,Glen McCormack,D,,,,,,Sligo Rovers,2007,Irish
7,,Jamie McKenzie,D,"6'01""",12  11,08-05-86,Kirkcaldy,Hibernian,Sligo Rovers,2007,Irish
8,,James Meredith,D,"6'01""",11 07,04-04-88,Albury,Derby Co,Sligo Rovers,2007,Irish
9,,Emlyn  Mulligan,D,,,,,None,Sligo Rovers,2007,Irish
10,,Gavin Peers,D,5'11'',13 05,10-11-85,Dublin,Mansfield T,Sligo Rovers,2007,Irish
11,,Danny Ventre,D,"5'10""",11 05,23-01-86,Chester,Accrington Stanley,Sligo Rovers,2007,Irish
