,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
49,33,Jorge  Collazo,M,"5'06""",09  11,04-09-77,Mexico City,,Atlante,2005,Mexican
50,34,Ignacio Hierro,D,"5'11""",10 08,22-06-78,Mexico City,Puebla,Atlante,2005,Mexican
51,35,Roberto  Nurse,F,"6'00""",12  06,16-12-83,Mexico City,,Atlante,2005,Mexican
52,36,Francisco  Silva,F,"5'07""",10  03,16-03-83,Celaya,Santos  Laguna,Atlante,2005,Mexican
53,50,Omar Bonilla,F,"5'04""",09 06,02-08-84,Mexico City,,Atlante,2005,Mexican
54,62,José  María Cárdenas,F,"5'05""",10  08,02-04-85,Zacatecas,None,Atlante,2005,Mexican
55,99,Anuar  Gómez,F,"5'10""",10  06,03-12-81,Monterrey,UNAM,Atlante,2005,Mexican
56,3,Juan  García,D,"5'09""",10 12,18-02-80,Guadalajara,Bachilleres,Atlas,2005,Mexican
57,4,Omar Flores,D,"6'01""",10 08,06-05-79,Acapulco,Queretaro,Atlas,2005,Mexican
58,5,Guillermo  Rodríguez,M,"6'00""",12  01,21-03-84,Montevideo,Danubio,Atlas,2005,Mexican
59,6,Juan Valenzuela,M,"5'10""",10 10,15-05-84,Guaymas,,Atlas,2005,Mexican
60,7,Manuel  Pérez,M,"5'07""",10 12,22-01-80,Guadalajara,Cihuatlán,Atlas,2005,Mexican
61,8,Juan Medina,M,"5'07""",10 08,22-08-83,Torreón,None,Atlas,2005,Mexican
62,9,Marcelo  Macedo,F,"5'10""",11  05,01-02-83,Petrópolis,Juventude,Atlas,2005,Mexican
63,10,Danilo  Vergne,M,"5'09""",10  12,15-10-81,Bahía,,Atlas,2005,Mexican
64,11,Daniel Osorno,F,"5'08""",10 10,16-03-79,El Salto,Monterrey,Atlas,2005,Mexican
65,12,Antonio  Pérez,G,"6'00""",12 04,16-04-78,Guadalajara,Tijuana,Atlas,2005,Mexican
66,13,Denilson  Santos,M,"5'09""",12  08,04-09-76,Salvador,,Atlas,2005,Mexican
67,14,Carlos  Balcázar,M,"5'09""",11 07,01-09-84,Guadalajara,None,Atlas,2005,Mexican
68,15,Fabrico  Fuentes,D,"6'00""",12  11,13-10-76,Río  Cuarto,,Atlas,2005,Mexican
69,16,Hugo  Ayala,D,"6'00""",11  08,31-03-87,Morelia,None,Atlas,2005,Mexican
70,17,Andrés Guardado,M,"5'07""",09  06,28-09-86,Guadalajara,None,Atlas,2005,Mexican
71,18,Daniel Herrera,D,"5'07""",10 01,24-03-82,Guadalajara,,Atlas,2005,Mexican
72,19,Mauricio Romero,F,"6'00""",11 03,02-02-83,León,,Atlas,2005,Mexican
73,20,Rafael  García,M,"5'09""",10 03,14-08-74,Mexico City,Cruz  Azul,Atlas,2005,Mexican
74,21,Juan Santiago,D,"6'00""",10 08,25-08-80,Zapotiltic,Veracruz,Atlas,2005,Mexican
75,23,César Gradito,M,"5'05""",09 04,01-01-79,Córdoba,Cihuatlán,Atlas,2005,Mexican
76,24,Gregorio  Torres,M,"5'07""",11  05,03-09-85,Guadalajara,None,Atlas,2005,Mexican
77,25,Armando Navarrete,G,"5'11""",09 11,22-11-80,Jacona,Veracruz,Atlas,2005,Mexican
78,26,Christian  Valdéz,M,"5'09""",09 08,05-05-84,Mazatlán,None,Atlas,2005,Mexican
79,27,Jaime  Durán,D,"5'09""",11 00,02-12-81,El Grullo,None,Atlas,2005,Mexican
80,28,Luis Robles,D,"5'07""",10 03,22-09-86,Amacueca,None,Atlas,2005,Mexican
81,29,Daniel Almaral,D,"5'08""",11  03,15-02-83,Guadalajara,,Atlas,2005,Mexican
82,30,José  Francisco Canales,G,"6'00""",12  00,04-05-87,Guadalajara,None,Atlas,2005,Mexican
83,50,Ulises Mendivil,F,"6'01""",12 08,03-09-80,San Carlos,Cihuatlán,Atlas,2005,Mexican
84,1,Oscar  Pérez,G,"5'07""",11 05,01-02-73,Mexico City,None,Cruz Azul,2005,Mexican
85,2,Ricardo Osorio,D,"5'08""",10 10,30-03-80,Huajuapan De  León,None,Cruz Azul,2005,Mexican
86,3,Joel Huiqui,D,"5'11""",10 12,18-02-83,Los Mochis,Pachuca,Cruz Azul,2005,Mexican
87,5,Denis Caniza,D,"5'09""",11 00,29-08-74,Bella Vista,Santos  Laguna,Cruz Azul,2005,Mexican
88,6,Gerardo Torrado,M,"5'08""",11  07,30-04-79,Mexico City,Racing  Santander,Cruz Azul,2005,Mexican
89,8,Tomás Campos,M,"5'05""",09 06,14-09-75,Tuxpan,None,Cruz Azul,2005,Mexican
90,10,Gabriel Pereyra,M,"5'09""",11 05,28-02-78,Carlos Pellegrini,River Plate,Cruz Azul,2005,Mexican
91,11,Richard  Núñez,F,"5'08""",10  06,16-02-76,Montevideo,Atlético  Madrid,Cruz Azul,2005,Mexican
92,12,Emmanuel  González,G,"5'09""",11 00,25-12-72,Mexico City,Celaya,Cruz Azul,2005,Mexican
93,13,Mario Ortiz,F,"5'10""",11 11,04-06-83,Juchitán de Zaragoza,Queretaro,Cruz Azul,2005,Mexican
94,14,Adrían  Sánchez,D,"5'10""",11 03,09-07-78,Mexico City,Puebla,Cruz Azul,2005,Mexican
95,15,Daniel  Rodríguez,D,"6'00""",11 09,29-12-82,Monterrey,None,Cruz Azul,2005,Mexican
96,16,Rogelio  Chávez,D,"5'08""",10 10,24-10-84,Tula  de Allende,None,Cruz Azul,2005,Mexican
97,17,Alejandro Corona,M,"5'08""",10 01,26-06-76,Pachuca,Zacatepec,Cruz Azul,2005,Mexican
98,18,Diego Rivero,M,"5'05""",10 12,11-08-81,Misiones,Pachuca,Cruz Azul,2005,Mexican
99,19,César Delgado,F,"5'09""",12 06,18-08-81,Rosario,Rosario Central,Cruz Azul,2005,Mexican
100,20,Alberto  Rodríguez,D,"5'06""",10 03,01-04-74,Mexico City,Pachuca,Cruz Azul,2005,Mexican
101,21,Javier Restrepo,M,"5'08""",11 07,22-08-77,Medellín,Independiente,Cruz Azul,2005,Mexican
102,22,Adrián  Cortés,D,"5'09""",10 10,19-11-83,Mexico City,None,Cruz Azul,2005,Mexican
103,23,Pablo Campos,D,"5'07""",10 10,23-04-80,Mexico City,Cruz Azul Hidalgo,Cruz Azul,2005,Mexican
104,24,Luis  Alberto Orozco,F,"5'06""",10  10,01-03-84,Los  Mochis,None,Cruz Azul,2005,Mexican
105,25,Yosgart  Gutiérrez,G,"6'02""",11 00,15-03-81,Ruiz  Cortines,None,Cruz Azul,2005,Mexican
106,26,Francisco Fonseca,F,"5'10""",11 00,02-10-79,León,UNAM,Cruz Azul,2005,Mexican
107,27,Alejandro  Castro,D,"5'09""",11  05,27-03-87,Mexico  City,None,Cruz Azul,2005,Mexican
108,28,Héctor  Enrique Gutiérrez,M,"5'09""",10  06,29-08-86,Toluca,None,Cruz Azul,2005,Mexican
109,29,Christian  Barrientos,G,"6'00""",12  00,06-02-84,Mexico  City,None,Cruz Azul,2005,Mexican
110,30,Juan  de Dios Hernández,M,"5'08""",09  11,04-01-86,Mexico  City,None,Cruz Azul,2005,Mexican
111,100,Javier  Orozco,F,"5'08""",09  11,16-11-87,Los  Mochis,None,Cruz Azul,2005,Mexican
112,1,Cirilo Saucedo,G,"6'02""",11 05,05-01-82,Mexico City,,Dorados de Sinaloa,2005,Mexican
113,2,Héctor  López,D,"5'10""",11 03,07-06-71,Guadalajara,Santos  Laguna,Dorados de Sinaloa,2005,Mexican
114,4,Guadalupe  Castañeda,D,"5'08""",10  03,24-02-65,Fresnillo,,Dorados de Sinaloa,2005,Mexican
115,5,Andres Orozco,D,"6'00""",11 05,18-03-79,Medellin,Racing Club,Dorados de Sinaloa,2005,Mexican
116,6,Marco  Antonio Mendoza,F,"5'05""",10  10,18-09-80,Mexico  City,,Dorados de Sinaloa,2005,Mexican
117,7,Hugo  García,M,"5'08""",09 08,14-09-81,Mexico City,UNAM,Dorados de Sinaloa,2005,Mexican
118,8,Luis  Patricio Ormazábal,M,"5'08""",11  09,12-02-79,Curicó,,Dorados de Sinaloa,2005,Mexican
119,9,Edson  Zwaricz,F,"5'10""",13  08,04-07-71,União  da Victoria,,Dorados de Sinaloa,2005,Mexican
120,10,Jonathan  Fabbro,F,"6'02""",13  01,16-01-82,Buenos  Aires,,Dorados de Sinaloa,2005,Mexican
121,12,Gabriel  Ángel Venegas,G,"6'01""",12  06,04-06-80,Zamora,,Dorados de Sinaloa,2005,Mexican
122,13,Sebastián  Abreu,F,"6'04""",13  03,17-10-76,Minas  Lavalleja,,Dorados de Sinaloa,2005,Mexican
123,15,Jair  Vázquez,M,"5'07""",11  05,17-06-78,Tijuana,León,Dorados de Sinaloa,2005,Mexican
124,17,Facundo  Bonvin,F,"5'10""",11  09,15-05-81,Concepción  del Uruguay,,Dorados de Sinaloa,2005,Mexican
125,18,David Mendoza,D,"5'11""",12 01,25-05-78,Mexico City,Necaxa,Dorados de Sinaloa,2005,Mexican
126,19,Bernardo  Sáinz,F,"5'08""",10  12,15-04-85,Mexico  City,Morelia,Dorados de Sinaloa,2005,Mexican
127,20,Gustavo  Sedano,G,"6'00""",11  05,06-03-74,Guadalajara,Querétaro,Dorados de Sinaloa,2005,Mexican
128,22,Jaime Ruiz,M,"5'06""",09 04,24-12-75,Culiacán,Irapuato,Dorados de Sinaloa,2005,Mexican
129,23,Francisco  Palacios,D,"5'10""",12  13,28-02-76,Culiacán,,Dorados de Sinaloa,2005,Mexican
130,27,Christian  Patiño,F,"5'10""",11 00,16-08-75,Los Mochis,San Luis,Dorados de Sinaloa,2005,Mexican
131,28,Carlos  Pinto,F,"5'06""",09  06,07-08-85,Costa  Rica,None,Dorados de Sinaloa,2005,Mexican
132,29,Hiram  Monroy,D,"5'06""",08  11,17-01-85,Culiacán,,Dorados de Sinaloa,2005,Mexican
133,30,Christian  Cital,F,"5'05""",09  13,19-01-85,Navolato,,Dorados de Sinaloa,2005,Mexican
134,31,Leonardo  Tambussi,D,"5'11""",11  09,02-09-82,Mar  del Plata,Racing  Club,Dorados de Sinaloa,2005,Mexican
135,33,Juan  Arturo Padilla,D,"5'10""",11  09,04-10-78,Cuernavaca,,Dorados de Sinaloa,2005,Mexican
136,37,Carlos Hurtado,M,"5'07""",09 13,20-12-78,Morelia,Atlas,Dorados de Sinaloa,2005,Mexican
137,45,Jorge  Iván Estrada,M,"5'10""",11 05,16-10-83,Tepic,,Dorados de Sinaloa,2005,Mexican
138,46,José Franco,F,"6'02""",13 01,01-07-83,Hermosillo,,Dorados de Sinaloa,2005,Mexican
139,51,Lorenzo  Ramírez,M,"5'05""",09  13,11-06-85,Culiacán,None,Dorados de Sinaloa,2005,Mexican
140,1,Oswaldo  Sánchez,G,"6'00""",13 01,21-09-73,Guadalajara,América,Guadalajara,2005,Mexican
141,3,Francisco Rodriguez,D,"6'00""",10 10,20-10-81,Mazatlán,None,Guadalajara,2005,Mexican
142,4,Héctor Reynoso,D,"5'11""",10 12,03-10-80,Mexico City,Nacional Tijuana,Guadalajara,2005,Mexican
143,5,Carlos Salcido,D,"5'07""",09 11,02-04-80,Ocotlán,None,Guadalajara,2005,Mexican
144,6,Rafael Medina,D,"5'09""",09 00,08-10-79,Guadalajara,La Piedad,Guadalajara,2005,Mexican
145,8,Johnny  García,D,"5'10""",11 00,19-07-78,Guadalajara,Nacional Tijuana,Guadalajara,2005,Mexican
146,9,Omar Bravo,F,"5'07""",09 04,04-03-80,Los Mochis,None,Guadalajara,2005,Mexican
147,10,Alberto Medina,F,"5'07""",10 01,29-05-83,Culiacán,None,Guadalajara,2005,Mexican
148,11,Ramón Morales,M,"5'07""",09 04,10-10-75,La Piedad,Monterrey,Guadalajara,2005,Mexican
149,13,Christian Ramirez,M,"5'10""",10 06,08-03-78,Mexico City,Atlante Neza,Guadalajara,2005,Mexican
150,14,Alejandro  Vela,F,"5'08""",10 12,28-03-84,Cancún,None,Guadalajara,2005,Mexican
151,15,Manuel Sol,M,"5'09""",10 06,31-08-73,Mexico City,Atlante,Guadalajara,2005,Mexican
152,16,Edwin Borboa,F,"5'09""",11 00,11-01-83,Guadalajara,None,Guadalajara,2005,Mexican
153,18,Christian  Armas,M,"5'10""",12  00,13-01-86,Tepic,None,Guadalajara,2005,Mexican
154,19,José  Jonny Magallón,M,"5'10""",11  09,21-11-81,Ocotlán,None,Guadalajara,2005,Mexican
155,20,Max  Pérez,F,"5'09""",11  11,08-06-86,Guadalajara,Pachuca,Guadalajara,2005,Mexican
156,23,Juan Pablo Alfaro,D,"5'11""",10 01,02-03-79,Guadalajara,Toluca,Guadalajara,2005,Mexican
157,25,Miguel Sabah,F,"5'08""",10 06,14-11-79,Cancún,Nacional Tijuana,Guadalajara,2005,Mexican
158,27,Marco Antonio Parra,F,"5'06""",09 13,22-01-85,San Francisco del  Rincón,None,Guadalajara,2005,Mexican
159,28,Alfredo Talavera,G,"5'07""",08 11,18-09-82,La  Barca,None,Guadalajara,2005,Mexican
160,43,Emilio  López,M,"5'05""",09  02,10-05-86,Guadalajara,None,Guadalajara,2005,Mexican
161,45,Jorge Barrera,D,"5'09""",10 03,04-08-81,Guadalajara,None,Guadalajara,2005,Mexican
162,50,Paulo  César Chávez,M,"5'09""",10 10,07-01-76,Guadalajara,Toluca,Guadalajara,2005,Mexican
163,70,Edgar  Iván Solís,M,"5'07""",09  04,05-03-87,Guadalajara,None,Guadalajara,2005,Mexican
164,78,Patricio  Araujo,D,"5'09""",12  01,30-01-88,,None,Guadalajara,2005,Mexican
165,79,Omar  Esparza,M,"5'11""",12  11,21-05-88,,None,Guadalajara,2005,Mexican
166,100,Adolfo Bautista,F,"5'11""",10 01,15-09-79,Dolores Hidalgo,Pachuca,Guadalajara,2005,Mexican
167,1,Erubey Cabuto,G,"6'00""",11 03,06-09-75,Tepic,Queretaro,Jaguares de Chiapas,2005,Mexican
168,4,Omar Monjaraz,D,"5'10""",11 07,11-05-81,León,Puebla,Jaguares de Chiapas,2005,Mexican
169,5,Adrián  García Arias,D,"6'00""",11 09,06-12-75,Mexico City,Santos  Laguna,Jaguares de Chiapas,2005,Mexican
170,6,Everaldo Barbosa,M,"5'09""",12 06,12-09-75,Salvador,Santa Cruz,Jaguares de Chiapas,2005,Mexican
171,7,Álvaro  Sarabia,F,"5'09""",10  08,05-01-78,,Puerto  Montt,Jaguares de Chiapas,2005,Mexican
172,8,Omar  Sebastián Pérez,M,"5'08""",11  05,29-03-81,Santiago  del Estero,Atlético  Junior,Jaguares de Chiapas,2005,Mexican
173,9,Carlos Ochoa,F,"5'09""",11 05,05-03-78,Apatzingan,Queretaro,Jaguares de Chiapas,2005,Mexican
174,10,Salvador  Cabañas,F,"5'08""",12 04,05-08-80,Asunción,Audax Italiano,Jaguares de Chiapas,2005,Mexican
175,11,Luis  Alonso Sandoval,F,"5'07""",08  08,27-09-81,Guadalajara,Guadalajara,Jaguares de Chiapas,2005,Mexican
176,12,Omar Ortiz,G,"5'11""",12 00,13-03-76,Monterrey,Necaxa,Jaguares de Chiapas,2005,Mexican
177,13,Ismael Fuentes,D,"5'11""",12  06,04-08-81,Petroca,Colo Colo,Jaguares de Chiapas,2005,Mexican
178,14,Heriberto Morales,D,"6'00""",12 06,10-03-75,Morelia,Guadalajara,Jaguares de Chiapas,2005,Mexican
179,15,Felipe Ayala,M,"5'09""",10 10,16-12-77,Monterrey,Puebla,Jaguares de Chiapas,2005,Mexican
180,16,Raúl  Enríquez,F,,,20-05-85,Armeria,None,Jaguares de Chiapas,2005,Mexican
181,18,Gabriel Palmeros,M,"5'08""",10 01,02-12-77,Puebla,Santos  Laguna,Jaguares de Chiapas,2005,Mexican
182,19,Omar  Rodríguez,D,"5'09""",10 03,15-08-75,Monterrey,Guadalajara,Jaguares de Chiapas,2005,Mexican
183,20,Jorge Manrique,M,"5'08""",10 10,18-06-79,Mexico City,Veracruz,Jaguares de Chiapas,2005,Mexican
184,21,Miguel Angel  Gómez,M,"5'08""",11 00,06-07-74,Mexico City,Cruz Azul,Jaguares de Chiapas,2005,Mexican
185,23,Lucas  Sparapani,M,"5'06""",11  03,18-11-79,Ciudadela,Almagro,Jaguares de Chiapas,2005,Mexican
186,25,Edoardo  Isella,D,"6'00""",12  04,09-10-80,Tuxtla  Gutierrez,Guadalajara,Jaguares de Chiapas,2005,Mexican
187,26,Gilberto Mora,M,"5'08""",10 01,24-10-80,Tuxtla Gutierrez,Veracruz,Jaguares de Chiapas,2005,Mexican
188,27,Jesús  Gutiérrez,D,"5'07""",10 01,24-08-75,Guadalajara,Veracruz,Jaguares de Chiapas,2005,Mexican
189,29,Melvin Brown,D,"5'09""",12 06,28-01-79,Naranjos,Cruz Azul,Jaguares de Chiapas,2005,Mexican
190,36,Humberto  Martínez,G,"6'00""",11  11,20-10-80,Guadalajara,,Jaguares de Chiapas,2005,Mexican
191,1,Jonathan Orozco,G,"5'09""",09 06,12-05-86,Monterrey,None,Monterrey,2005,Mexican
192,3,Pierre Ibarra,D,"5'09""",11 07,18-01-83,Los  Mochis,Cobras  de Ciudad Juárez,Monterrey,2005,Mexican
193,5,Joel  González,D,"5'05""",08 07,27-01-79,Mexico City,Atlante,Monterrey,2005,Mexican
194,6,Ernesto Serrato,D,"5'08""",11 05,01-02-85,Monterrey,None,Monterrey,2005,Mexican
195,7,Santiago  Baños,M,"5'09""",10 06,28-06-76,Mexico City,Atlante,Monterrey,2005,Mexican
196,8,Luis Ernesto  Pérez,F,"5'05""",10 06,12-01-81,Mexico City,Necaxa,Monterrey,2005,Mexican
197,9,Alex Fernandes,F,"5'09""",11 09,01-04-73,Recife,Morelia,Monterrey,2005,Mexican
198,10,Guillermo Franco,F,"6'00""",12 00,03-11-76,Corrientes,San Lorenzo,Monterrey,2005,Mexican
199,11,Julio  César Pinheiro,M,"5'09""",11  07,22-08-76,Itapeva,Atlas,Monterrey,2005,Mexican
200,14,Joel Arturo Morales,D,"5'08""",09 11,23-02-84,San  Nicolás de los Garza,None,Monterrey,2005,Mexican
201,15,Hugo  Meléndez,M,"5'08""",10 03,29-06-84,Monterrey,None,Monterrey,2005,Mexican
202,16,Christian  Martínez,G,"5'11""",12 01,16-10-79,Mexico City,San Luis,Monterrey,2005,Mexican
203,17,Ricardo  Martínez,M,"5'05""",09 08,01-09-80,Mexico City,None,Monterrey,2005,Mexican
204,18,Walter  Erviti,M,"5'07""",10 01,12-01-80,Mar de la Plata,San Lorenzo,Monterrey,2005,Mexican
205,19,Carlos Casartelli,F,"6'00""",12 08,04-11-74,Villa Angela,Queretaro,Monterrey,2005,Mexican
206,20,Paulo  Serafín,D,"5'10""",09 06,20-04-75,Mexico City,Atlante,Monterrey,2005,Mexican
207,21,Diego Ordaz,D,"5'10""",10 10,07-05-84,Guadalajara,None,Monterrey,2005,Mexican
208,22,Elliot  Huitrón,D,"5'06""",10 06,07-03-83,Monterrey,,Monterrey,2005,Mexican
209,23,Felipe  Baloy,D,"6'01""",13  03,24-02-81,Panama  City,,Monterrey,2005,Mexican
210,24,Oribe Peralta,F,"5'10""",10 10,12-01-84,Torreon,Morelia,Monterrey,2005,Mexican
211,25,Raúl Salazar,M,"5'06""",09 08,01-03-84,Matamoros,None,Monterrey,2005,Mexican
212,26,Clemente  Ovalle,D,"5'09""",12  01,05-10-82,Monterrey,,Monterrey,2005,Mexican
213,27,Eusebio  Salcedo,D,"5'08""",10  12,22-08-83,Monterrey,,Monterrey,2005,Mexican
214,28,Jesús Arellano,M,"5'09""",10 12,08-05-73,Monterrey,Guadalajara,Monterrey,2005,Mexican
215,29,Francisco Rueda,M,"5'07""",10 08,21-12-83,La Piedad,,Monterrey,2005,Mexican
216,30,Carlos  Zamora,G,"6'00""",10  10,02-01-81,Victoria,,Monterrey,2005,Mexican
217,35,Carlos  Alanís,M,"5'09""",10  10,27-10-83,Monterrey,,Monterrey,2005,Mexican
218,49,Severo  Meza,M,"5'08""",11  07,09-07-86,Naranjos,None,Monterrey,2005,Mexican
219,1,Miguel  Ángel Fraga,G,"6'02""",12  00,03-09-87,Morelia,None,Morelia,2005,Mexican
220,2,Edgar Solano,D,"5'09""",09 11,26-10-78,Mexico City,Atlante,Morelia,2005,Mexican
221,3,Alejandro Pliego,D,"5'10""",11 00,04-01-82,Morelia,None,Morelia,2005,Mexican
222,4,Humberto  González,D,"5'09""",11 11,03-11-77,Guadalajara,UAG Tecos,Morelia,2005,Mexican
223,5,Wilson  Tiago,M,"6'01""",11  11,14-09-83,Limeira,Ituano,Morelia,2005,Mexican
224,6,Roberto Vargas,M,"5'06""",09 04,08-10-84,Senguio,None,Morelia,2005,Mexican
225,7,Damián  Álvarez,F,"5'05""",09 13,24-05-79,Morón,River Plate,Morelia,2005,Mexican
226,8,Gerardo Torres,M,"5'07""",10 12,14-03-77,Meridia,UAG  Tecos,Morelia,2005,Mexican
227,9,Rafael  Márquez,F,"5'08""",10 10,02-11-81,Mexico City,Jaguares  de Chiapas,Morelia,2005,Mexican
228,10,José  Antonio Rosas,F,"5'09""",11  07,27-02-86,Guadalajara,None,Morelia,2005,Mexican
229,11,Osmar  Aparecido,F,"5'09""",11  00,27-03-80,Marilia,Grêmio,Morelia,2005,Mexican
230,12,Jorge  Alberto Rosas,M,"5'09""",12  01,29-01-86,Guadalajara,None,Morelia,2005,Mexican
231,13,Cristian  Nasuti,D,"6'02""",13 08,06-09-82,San  Martín,River Plate,Morelia,2005,Mexican
232,14,Ever  Guzmán,F,"5'07""",09 06,15-03-88,Celaya,None,Morelia,2005,Mexican
233,15,Fernando Arce,M,"5'09""",10 03,24-04-80,Tijuana,Atlante,Morelia,2005,Mexican
234,16,Mario  Antonio Moreno,M,"5'06""",10  03,02-04-86,Tlalixcoyan,None,Morelia,2005,Mexican
235,17,José  Emmanuel Rodríguez,M,"5'09""",10  03,10-05-85,León,None,Morelia,2005,Mexican
236,18,Luis Gabriel Rey,F,"6'00""",11 09,20-02-80,Bucaramanga,Atlante,Morelia,2005,Mexican
237,19,Mariano Trujillo,D,"5'08""",10 06,19-05-77,Mexico City,UNAM,Morelia,2005,Mexican
238,20,Edgar  Tolentino,D,"5'07""",10  10,22-05-84,Uruapan,None,Morelia,2005,Mexican
239,21,Alberto  Lucio,D,"6'00""",12  00,26-01-85,Morelia,None,Morelia,2005,Mexican
240,22,Junior Madrigal,G,"6'00""",12 04,02-06-82,Morelia,None,Morelia,2005,Mexican
