,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
32,4.0,Stéphane Grichting,D,"6'01""",12 08,30-03-79,Sierre,Sion,Auxerre,2005,French
33,5.0,René  Bolf,D,"6'02""",12  03,25-02-74,Ostrava,Baník  Ostrava,Auxerre,2005,French
34,6.0,Philippe Violeau,M,"5'10""",11 04,19-08-70,Challans,Lyon,Auxerre,2005,French
35,7.0,Benoit  Cheyrou,M,"5'11""",12  03,03-05-81,Suresnes,Lille,Auxerre,2005,French
36,8.0,Yann Lachuer,M,"5'08""",11 00,05-08-72,Champigny-sur-Marne,Bastia,Auxerre,2005,French
37,9.0,Luigi Pieroni,F,"6'02""",12  06,08-09-80,Liege,Excelsior  Mouscron,Auxerre,2005,French
38,10.0,Thomas  Kahlenberg,M,"6'00""",11  05,20-03-83,Hvidovre,Brøndby,Auxerre,2005,French
39,11.0,Kanga Gauthier Akale,F,"5'10""",10 12,07-03-81,Costa Marfil,FC Zürich,Auxerre,2005,French
40,12.0,Jean-Pascal Mignot,M,"6'00""",11 11,26-02-81,Rouen,None,Auxerre,2005,French
41,13.0,Mathieu Berson,M,"5'10""",11 09,23-02-80,Vannes,Aston Villa,Auxerre,2005,French
42,16.0,Sébastien Hamel,G,"5'11""",11 04,20-11-75,Arpajon,Lorient,Auxerre,2005,French
43,18.0,Lionel Mathis,M,"5'08""",10 12,04-10-81,Montreuil-sous-Bois,None,Auxerre,2005,French
44,19.0,Pierre  Vignaud,D,"5'09""",10  01,10-03-83,Semur,None,Auxerre,2005,French
45,20.0,Peguy  Luyindula,F,"5'10""",11  04,25-05-79,Kinshasa,Marseille,Auxerre,2005,French
46,22.0,Richard  Suriano,D,"5'11""",10  03,28-01-82,Grenoble,None,Auxerre,2005,French
47,23.0,Krisztián  Vadócz,M,"6'02""",11  11,30-05-85,Budapest,Honved,Auxerre,2005,French
48,25.0,Oumar  Kalabane,D,"6'01""",12  06,08-04-81,Conakry,Etoile  du Sahel,Auxerre,2005,French
49,26.0,Younes  Kaboul,D,"6'03""",13  10,04-01-86,St-Julien-en-Genevois,None,Auxerre,2005,French
50,27.0,Mamoutou Coulibaly,D,"6'00""",12  08,23-02-84,Bamako,None,Auxerre,2005,French
51,28.0,Romain  Poyet,F,"6'00""",11  13,25-11-80,Le  Coteau,Saint-Priest,Auxerre,2005,French
52,29.0,Bakari  Sagna,D,"5'09""",11  05,14-02-83,Sens,None,Auxerre,2005,French
53,30.0,Baptiste  Chabert,G,"6'00""",12  03,07-04-83,Beziers,None,Auxerre,2005,French
54,31.0,Kevin  Lejeune,F,"6'01""",12  00,22-01-85,Cambrai,None,Auxerre,2005,French
55,32.0,Garra  Dembele,F,"6'00""",11  03,21-02-86,Gennevilliers,None,Auxerre,2005,French
56,33.0,Damien  Dufour,M,"6'02""",12  11,30-02-81,Migennes,None,Auxerre,2005,French
57,34.0,Baptiste  Martin,D,"6'00""",10  12,14-05-85,Troyes,None,Auxerre,2005,French
58,40.0,Ludovic  Genest,F,"5'08""",10  01,18-09-87,Thiers,None,Auxerre,2005,French
59,41.0,David  Dareglosse,M,,,20-04-86,,None,Auxerre,2005,French
60,42.0,Abdoul  Diakite,D,,,,,None,Auxerre,2005,French
61,43.0,Karim  Hraiba,D,,,15-07-86,,None,Auxerre,2005,French
62,44.0,Jesse  Londas,D,"5'11""",11 09,12-01-85,Créteil,None,Auxerre,2005,French
63,45.0,Alexis Lafon,M,"6'00""",11 11,28-01-86,Versailles,None,Auxerre,2005,French
64,46.0,Tomas  Mourlon,F,"5'10""",11 03,28-02-85,Auxerre,None,Auxerre,2005,French
65,47.0,David  Pierre,D,"6'00""",12 08,27-02-86,Oullins,None,Auxerre,2005,French
66,48.0,Stéphane  Veron,G,,,01-02-86,,None,Auxerre,2005,French
67,49.0,Karim  Ziouane,D,,,11-06-86,,None,Auxerre,2005,French
68,50.0,Mame  Ousmane Cissoko,F,"5'09""",10  10,14-01-87,Saint-Louis,None,Auxerre,2005,French
69,51.0,Benoît  Tardieu,G,"6'02""",13 03,21-01-86,,None,Auxerre,2005,French
70,52.0,Arnaud  Sauvage,G,"6'01""",11 11,01-02-84,Chaumont,None,Auxerre,2005,French
71,53.0,Serge  Akakpo,D,"5'10""",11  03,15-10-87,Lomé,None,Auxerre,2005,French
72,54.0,Irélé  Apo,D,"5'06""",09 11,16-01-87,Paris,None,Auxerre,2005,French
73,,Alain Traoré,M,,,31-12-88,Ouagadougou,None,Auxerre,2005,French
74,1.0,Frédéric Roux,G,"6'02""",12 06,27-06-73,Nancy,Nancy,Bordeaux,2005,French
75,3.0,Henrique,D,"6'02""",12 04,02-05-83,São Gonçalo,Flamengo,Bordeaux,2005,French
76,4.0,Beto,D,"6'01""",12  13,03-05-76,Lisbon,Sporting  CP,Bordeaux,2005,French
77,5.0,Fernando Menegazzo,M,"6'01""",12  11,03-05-81,Anita Garibaldi,Siena,Bordeaux,2005,French
78,6.0,Franck Jurietti,D,"5'08""",11 02,30-03-75,Valence,Monaco,Bordeaux,2005,French
79,7.0,Lilian  Laslandes,F,"6'01""",12  12,04-09-71,Bordeaux,Nice,Bordeaux,2005,French
80,8.0,Alejandro  Alonso,M,"5'07""",10  10,03-03-82,Buenos  Aires,Huracán,Bordeaux,2005,French
81,9.0,Jean-Claude Darcheville,F,"5'07""",12 03,25-07-75,Sinnamary,Lorient,Bordeaux,2005,French
82,10.0,Juan Pablo Francia,M,"5'08""",10 12,03-12-84,Cordoba,None,Bordeaux,2005,French
83,11.0,Vladimir Smicer,M,"5'10""",11 10,24-05-73,Degin,Liverpool,Bordeaux,2005,French
84,12.0,Edixon  Perea,F,"5'10""",11  07,20-04-84,Cali,Atlético  Nacional,Bordeaux,2005,French
85,13.0,David Jemmali,D,"6'01""",12 06,13-12-74,Toulouse,Cannes,Bordeaux,2005,French
86,14.0,Bruno  Cheyrou,M,"6'01""",12  08,10-05-78,Suresnes,Liverpool,Bordeaux,2005,French
87,15.0,Ted Lavie,M,"5'10""",11  09,19-03-86,Montpellier,None,Bordeaux,2005,French
88,16.0,Ulrich Ramé,G,"6'01""",13 00,19-09-72,Nantes,Angers,Bordeaux,2005,French
89,18.0,Julien  Faubert,D,"5'10""",11  11,01-08-83,Le  Havre,Cannes,Bordeaux,2005,French
90,19.0,Pierre Ducasse,M,"5'10""",11  07,07-05-87,Bordeaux,None,Bordeaux,2005,French
91,22.0,Denilson,M,"5'09""",10  06,24-08-77,São Bernardo,Betis,Bordeaux,2005,French
92,23.0,Florian Marange,D,"5'11""",12  00,03-03-86,Talence,None,Bordeaux,2005,French
93,24.0,Rio Antonio Zoba Mavuba,M,"5'07""",10  01,08-03-84,Born At Sea,None,Bordeaux,2005,French
94,27.0,Marc Planus,D,"5'10""",11 11,07-03-82,Bordeaux,None,Bordeaux,2005,French
95,29.0,Marouane Chamakh,F,"6'00""",11 00,10-01-84,Tonnens,None,Bordeaux,2005,French
96,30.0,Matthieu Valverde,G,"6'00""",12 03,14-05-83,Montreuil,None,Bordeaux,2005,French
97,33.0,Paul Baysse,D,"6'00""",12 13,18-05-88,Talence,None,Bordeaux,2005,French
98,34.0,Madimoussa Traoré,F,"6'00""",12  04,11-06-86,Choisy-le-Roi,None,Bordeaux,2005,French
99,1.0,Thibault  Ferrand,G,"6'00""",11  07,26-03-86,Chambray-les-Tours,None,Le Mans,2005,French
100,2.0,Luigi  Lavecchia,D,"5'10""",11  11,25-08-81,Turin,Juventus,Le Mans,2005,French
101,3.0,Arnaud  Lisembart,D,"5'09""",10  08,29-12-84,Le  Mans,None,Le Mans,2005,French
102,4.0,Bertrand  N'Dzomo,F,"5'10""",11  11,18-06-85,Domont,None,Le Mans,2005,French
103,5.0,Frédéric Thomas,M,"5'08""",11 11,10-08-80,Sarcelles,Puiseaux,Le Mans,2005,French
104,6.0,Olivier Thomas,D,"6'00""",12 06,06-10-74,Saint-Denis,Troyes,Le Mans,2005,French
105,7.0,Yohan  Hautcoeur,M,"5'10""",10 07,30-10-81,Nantes,None,Le Mans,2005,French
106,8.0,Jacques-Désiré  Périatambée,M,"5'11""",12 03,15-10-75,Curepipe,Grenoble,Le Mans,2005,French
107,9.0,Ismael  Bangoura,F,"5'09""",11  11,02-01-85,Conakry,GFCO  Ajaccio,Le Mans,2005,French
108,10.0,Sekou Baradji,M,"6'00""",12 01,24-04-84,Paris,None,Le Mans,2005,French
109,11.0,N'Dri Romaric,M,"6'02""",13 12,04-06-83,Abidjan,Beveren,Le Mans,2005,French
110,12.0,Grafite,F,"6'02""",12  06,02-04-79,Jundiaí,São Paulo,Le Mans,2005,French
111,13.0,Sébastien Gormond,F,"5'09""",11 07,29-01-82,Paris,Moulins,Le Mans,2005,French
112,14.0,Chiguy Lucau,F,"5'10""",13  09,04-08-84,Kinshasa,Paris  St-Germain,Le Mans,2005,French
113,15.0,Grégory  Cerdan,D,"6'03""",12  13,28-07-82,Saint-Denis,None,Le Mans,2005,French
114,16.0,Rodolphe Roche,G,"6'00""",12 08,14-06-79,Montluçon,Châteauroux,Le Mans,2005,French
115,17.0,James Fanchone,F,5'10,10 07,21-02-80,Le Mans,None,Le Mans,2005,French
116,18.0,Túlio  De Melo,F,"6'03""",13  01,31-01-85,Montes  Claros,Atlético  Mineiro,Le Mans,2005,French
117,19.0,Yoann  Poulard,D,"6'02""",12  08,01-07-76,Saint-Nazaire,Angers,Le Mans,2005,French
118,20.0,Laurent Bonnart,M,"5'06""",09 10,25-12-79,Chambray-lès-Tours,Tours,Le Mans,2005,French
119,22.0,Daisuke  Matsui,M,"5'09""",10  01,11-05-81,Kyoto,Kyoto  Purple Sanga,Le Mans,2005,French
120,23.0,Clément  Pinault,D,"6'01""",12  00,04-02-85,Grasse,Cannes,Le Mans,2005,French
121,24.0,Yannick Fischer,D,"5'11""",11 09,17-12-74,Sainte-Foy-la-Grande,Strasbourg,Le Mans,2005,French
122,25.0,Marko  Basa,D,"6'02""",11  11,29-12-82,Trstenik,OFK  Belgrade,Le Mans,2005,French
123,26.0,Martin  Douillard,M,"5'08""",10  01,20-03-85,Les Sables  d'Olonne,None,Le Mans,2005,French
124,27.0,Cédric Fauré,F,"6'01""",13 00,14-02-79,Toulouse,Le  Mans,Le Mans,2005,French
125,28.0,David Chiumiento,F,"5'08""",10  08,22-11-84,Heiden,Juventus,Le Mans,2005,French
126,29.0,Edorisi Ekhosuehi,F,"5'11""",12  08,20-05-84,Lagos,Espérance,Le Mans,2005,French
127,30.0,Yohann Pele,G,"6'03""",12 06,04-11-82,Brou-sur-Chantereine,None,Le Mans,2005,French
128,33.0,Guillaume  Loriot,M,"6'01""",10  10,21-05-86,Le  Mans,None,Le Mans,2005,French
129,1.0,Sébastien  Chabbert,G,"6'00""",12 08,15-05-78,Pau,Metz,Lens,2005,French
130,3.0,Hilton  Vitorino da Silva,D,"5'11""",11  06,13-09-77,Brasilia,Servette,Lens,2005,French
131,4.0,Adama Coulibaly,D,"6'01""",13 00,09-10-80,Bamako,Djoliba,Lens,2005,French
132,5.0,Nicolas  Gillet,D,"6'02""",12  12,08-11-76,Bretigny-sur-Orge,Nantes,Lens,2005,French
133,7.0,Guillermo  Rodríguez,M,"6'00""",12  01,21-03-84,Montevideo,Atlas,Lens,2005,French
134,8.0,Seydou Keita,M,"6'00""",11 11,16-01-80,Bamako,Lorient,Lens,2005,French
135,9.0,Daniel Cousin,F,"6'01""",12 12,07-02-77,Libreville,Le  Mans,Lens,2005,French
136,10.0,Eric Carrière,M,"5'08""",10 01,24-05-73,Foix,Lyon,Lens,2005,French
137,11.0,Juisse,F,"5'11""",11  00,19-10-83,Nova  Venécia,Cruzeiro,Lens,2005,French
138,13.0,Jonathan  Lacourt,M,"5'11""",11  03,17-08-86,Avignon,None,Lens,2005,French
139,14.0,Pierre-Alain Frau,F,"5'08""",11 02,15-04-80,Montbéliard,Lyon,Lens,2005,French
140,15.0,Yoann Lachor,D,"6'01""",12 08,17-01-76,Aire-sur-la-Lys,Servette,Lens,2005,French
141,16.0,Arnaud Brocard,G,"6'01""",12 02,19-08-86,Dijon,Louhans-Cuiseaux,Lens,2005,French
142,18.0,Olivier Thomert,F,"5'10""",11 11,28-05-80,Versailles,Le Mans,Lens,2005,French
143,19.0,Kamil  Zayatte,D,"6'02""",13  10,07-03-85,Conakry,None,Lens,2005,French
144,20.0,Mohammed Diamé,M,"5'11""",11 03,14-06-87,Créteil,None,Lens,2005,French
145,21.0,Jonathan  Martins Pereira,D,"6'00""",11  03,30-01-86,Bayonne,None,Lens,2005,French
146,22.0,Issam  Jemaa,F,"6'01""",12  08,28-01-84,Gabes,Espérance,Lens,2005,French
147,23.0,Alou Diarra,D,6'03'',12  06,15-07-81,Villepinte,Liverpool,Lens,2005,French
148,24.0,Kouamé  Kouadio,M,"5'08""",09 13,31-12-85,Abodo Doume,None,Lens,2005,French
149,25.0,Simon  Feindouno,F,"5'09""",10  01,15-08-85,Conakry,None,Lens,2005,French
150,26.0,Yohan Demont,D,"5'09""",10 09,15-05-78,Valenciennes,Ajaccio,Lens,2005,French
151,27.0,Aruna  Dindane,F,"5'08""",10 10,26-11-80,Costa Marfil,Anderlecht,Lens,2005,French
152,29.0,Seïd  Khiter,M,"5'07""",10  05,19-01-85,Roubaix,None,Lens,2005,French
153,30.0,Charles Itandje,G,"6'03""",13 00,02-11-82,Bobigny,Red Star,Lens,2005,French
154,31.0,Jimmy Kebe,M,"5'09""",13  10,19-01-84,Vitry-sur-Seine,None,Lens,2005,French
155,32.0,Benoit Assou-Ekotto,D,"5'10""",10  12,24-03-84,Arras,None,Lens,2005,French
156,34.0,Patrick Barul,D,"5'07""",10 12,02-10-77,Orleans,Cannes,Lens,2005,French
157,40.0,Niki  Maenpäa,G,"6'02""",13  07,23-01-85,Espoo,HJK  Helsinki,Lens,2005,French
158,,Adil Hermach,M,"5'10""",10  10,27-06-86,Nîmes,Nîmes,Lens,2005,French
159,,Emelson Brito do  Rosario,F,"5'08""",11  09,11-02-86,,None,Lens,2005,French
160,1.0,Tony  Mario Sylva,G,"6'00""",12  01,17-05-75,Guediawaye,Monaco,Lille,2005,French
161,2.0,Mathieu Debuchy,M,"6'01""",11  04,28-07-85,Fretin,None,Lille,2005,French
162,3.0,Alexis Zywiecki,D,"6'00""",11  09,10-04-84,Lesquin,None,Lille,2005,French
163,4.0,Efstathios Tavlaridis,D,"6'00""",12 10,25-01-80,Serres,Arsenal,Lille,2005,French
164,5.0,Rafael Schmitz,D,"5'11""",11 09,17-12-80,Blunemau,Malutrom,Lille,2005,French
165,7.0,Yohan Cabaye,M,"5'09""",10  12,14-01-86,Tourcoing,None,Lille,2005,French
166,8.0,Geoffrey Dernis,F,"5'07""",10 05,24-12-80,Grande-Synthe,None,Lille,2005,French
167,9.0,Matt Moussilou,F,"5'11""",11 13,01-02-82,Paris,None,Lille,2005,French
168,10.0,Daniel  Gygax,M,"5'09""",11  07,28-08-81,Baden,FC Zürich,Lille,2005,French
169,11.0,Hicham  Aboucherouane,M,"6'00""",12  01,02-04-81,El Aounat,Raja Casablanca,Lille,2005,French
170,12.0,Mathieu Bodmer,D,"6'02""",11 13,22-11-82,Evreux,Caen,Lille,2005,French
171,13.0,Nicolas Fauvergue,F,"6'03""",12 10,13-10-84,Bethune,None,Lille,2005,French
172,14.0,Peter  Odemwingie,F,"5'11""",11  11,15-07-81,Moscow,La Louvière,Lille,2005,French
173,15.0,Milenko  Acimovic,M,"6'01""",12  08,15-02-77,Ljubljana,Tottenham  H,Lille,2005,French
174,16.0,Grégory Malicki,G,"6'01""",13 05,20-11-73,Thiais,Rennes,Lille,2005,French
175,17.0,Jean  II Makoun,F,"5'07""",10 03,29-05-83,Yaoundé,Tonnerre  Yaoundé,Lille,2005,French
176,18.0,Kevin Ballaron,F,"5'09""",11  03,24-06-82,Oullins,Nîmes,Lille,2005,French
177,19.0,Peter  Franquart,D,"5'11""",12  01,04-01-85,Lille,None,Lille,2005,French
178,20.0,Grégory Tafforeau,D,"5'08""",10 09,29-09-76,Bois-Guillaume,Caen,Lille,2005,French
179,21.0,Mathieu Chalme,D,"5'08""",11 00,07-10-80,Bruges,Libourne,Lille,2005,French
180,22.0,Milivoje  Vitakic,D,"6'01""",12  11,16-05-77,Cacak,Crvena Zvezda,Lille,2005,French
181,23.0,Abdul  Kader Keïta,F,"6'00""",12  04,06-08-81,Abidjan,Al-Sadd,Lille,2005,French
182,24.0,Samuel  Robail,M,"5'08""",10  10,02-06-85,Cambrai,None,Lille,2005,French
183,25.0,Nicolas Plestan,D,"6'00""",11 04,02-06-81,Nice,Monaco,Lille,2005,French
184,26.0,Stephan Lichtsteiner,D,"5'11""",11  05,16-01-84,Adligenswil,Grasshoppers,Lille,2005,French
185,27.0,Kevin Mirallas,F,"5'11""",11  11,05-10-87,Liège,None,Lille,2005,French
186,28.0,Dieudonné Owona,D,"5'08""",12 00,28-02-86,Yaoundé,None,Lille,2005,French
187,29.0,Stéphane Dumont,D,"5'11""",11 13,06-09-82,Seclin,None,Lille,2005,French
188,30.0,Laurent Pichon,G,"6'01""",11 11,08-03-81,Calais,None,Lille,2005,French
189,31.0,Mathieu Robail,M,"5'08""",10  10,02-06-85,Cambrai,None,Lille,2005,French
190,32.0,Yohan  Lacroix,G,"6'04""",13  01,01-02-85,Thonon-les-bains,None,Lille,2005,French
191,33.0,Flavien Le Postollec,M,"6'00""",11  07,19-02-84,Abidjan,Vitrolles,Lille,2005,French
192,34.0,Larsen Touré,F,"6'01""",11 11,20-07-84,Brest,Tourcoing,Lille,2005,French
193,,Serge  Djamba,M,"5'11""",10  12,20-02-82,Kinshasa,La  Louvière,Lille,2005,French
194,1.0,Grégory Coupet,G,"5'10""",12 08,31-12-72,Le Puy-en-Velay,St-Etienne,Lyon,2005,French
195,3.0,Cris,D,"6'00""",12  01,06-03-77,Guarulhos,Cruzeiro,Lyon,2005,French
196,4.0,Patrick  Müller,D,"6'00""",10  12,17-12-76,Geneva,Basel,Lyon,2005,French
197,5.0,Claudio Caçapa,D,"6'00""",12 01,29-05-76,Lavras,Atlético Mineiro,Lyon,2005,French
198,6.0,Jérémy  Clément,M,"5'08""",09  08,26-08-84,Béziers,None,Lyon,2005,French
199,7.0,Mahamadou Diarra,M,"6'00""",11 13,18-05-81,Bamako,Vitesse Arnhem,Lyon,2005,French
200,8.0,Juninho  Pernambucano,M,"5'10""",11 09,30-01-75,Recife,Vasco da Gama,Lyon,2005,French
201,9.0,John Carew,F,"6'05""",14 00,05-09-79,Lorenskog,Beşiktaş,Lyon,2005,French
202,10.0,Florent Malouda,M,"5'11""",11 06,13-06-80,Cayenne,Guingamp,Lyon,2005,French
203,11.0,Fred,F,"6'01""",11  11,03-10-83,Teyfilo Otoni,Cruzeiro,Lyon,2005,French
204,12.0,Anthony Réveillère,D,"5'10""",12 01,10-11-79,Doué-La-Fontaine,Rennes,Lyon,2005,French
205,14.0,Sidney Govou,F,"5'08""",11 04,24-07-79,Le Puy-en-Valay,None,Lyon,2005,French
206,15.0,Lamine  Diatta,D,"6'00""",11  13,02-07-75,Dakar,Rennes,Lyon,2005,French
207,18.0,Hatem  Ben Arfa,F,"5'10""",10  12,07-03-87,Clamart,None,Lyon,2005,French
208,19.0,Karim  Benzema,F,"5'11""",11  00,17-02-87,Lyon,None,Lyon,2005,French
209,20.0,Eric Abidal,D,"5'10""",11 11,11-07-79,Lyon,Lille,Lyon,2005,French
210,21.0,Tiago,M,"5'10""",11 00,02-05-81,Viana do Castelo,Chelsea,Lyon,2005,French
211,22.0,Sylvain  Wiltord,F,"5'08""",11  13,10-05-74,Neuilly-sur-Mame,Arsenal,Lyon,2005,French
212,23.0,Jérémy Berthod,D,"5'10""",11 09,24-04-84,Tassin-la-Demi-Lune,None,Lyon,2005,French
213,24.0,Sylvain Monsoreau,D,"6'01""",12 08,20-03-81,Saint-Cyr-L'Ecole,Sochaux,Lyon,2005,French
214,25.0,Johan  Hartock,G,"6'02""",13  01,12-02-87,La  Trinité,AS Robert,Lyon,2005,French
215,26.0,Benoît Pedretti,M,"5'09""",10  12,12-11-80,Audincourt,Marseille,Lyon,2005,French
216,29.0,Grégory Bettiol,F,"5'11""",12 06,30-03-86,Villefranche-sur-Saône,None,Lyon,2005,French
217,30.0,Rémy Vercoutre,G,"6'00""",11 04,26-06-80,Grande-Synthe,Montpellier,Lyon,2005,French
218,31.0,François Clerc,D,"6'01""",12 01,18-04-83,Bourg en Bresse,None,Lyon,2005,French
219,32.0,Romain  Beynie,M,"5'09""",10  12,06-05-87,Lyon,None,Lyon,2005,French
220,35.0,Rémy  Riou,G,"6'02""",12  11,06-08-87,Lyon,None,Lyon,2005,French
221,37.0,Sandy  Paillot,D,"6'03""",12  06,27-02-87,Lyon,None,Lyon,2005,French
222,38.0,Mourad  Benhamida,D,"5'09""",10 03,18-01-86,Villeurbanne,None,Lyon,2005,French
223,39.0,Aurelien  Brugniaud,M,"6'00""",12  04,07-01-87,Le Creusot,None,Lyon,2005,French
224,40.0,Anthony  Mounier,M,,,27-09-87,,None,Lyon,2005,French
225,1.0,Cédric Carasso,G,"6'03""",13 12,30-12-81,Avignon,Avignon,Marseille,2005,French
226,2.0,André  Luis,D,"6'04""",13  08,31-07-79,Bagé,Benfica,Marseille,2005,French
227,3.0,Taye  Ismaila Taiwo,D,"6'00""",12  02,16-04-85,Lagos,Lobi  Star,Marseille,2005,French
228,4.0,Demetrius  Ferreira,D,"5'07""",11  00,19-01-74,Sao  Paulo,Bastia,Marseille,2005,French
229,5.0,Frédéric  Déhu,D,"6'01""",12  03,24-10-72,Villeparisis,Paris  St-Germain,Marseille,2005,French
230,6.0,José Delfim,M,"5'08""",12 12,05-02-77,Amarante,Sporting  CP,Marseille,2005,French
231,7.0,Franck Ribéry,M,"5'06""",09 10,01-04-83,Boulogne-sur-Mer,Galatasaray,Marseille,2005,French
232,8.0,Wilson Oruma,M,"5'08""",11 00,30-12-76,Warri,Sochaux,Marseille,2005,French
233,9.0,Toifilou  Maoulida,F,"6'00""",12  01,08-06-79,Dzaoudzi,Monaco,Marseille,2005,French
234,11.0,Mamadou Niang,F,"5'10""",12 08,13-10-79,Matam,Strasbourg,Marseille,2005,French
235,12.0,Abdoulaye Méité,D,"6'00""",12 12,10-06-80,Paris,Red Star,Marseille,2005,French
236,13.0,Christian  Gimenez,F,"6'00""",12 00,13-11-74,Buenos Aires,Basel,Marseille,2005,French
237,14.0,Sabri Lamouchi,M,"5'09""",11  05,09-11-71,Lyon,Internazionale,Marseille,2005,French
238,16.0,Fabien Barthez,G,"6'00""",11 13,28-06-71,Lavelanet,Manchester U,Marseille,2005,French
239,18.0,Jérôme  Bonnissel,D,"5'10""",10  10,11-04-73,Montpellier,Fulham,Marseille,2005,French
240,19.0,Lorik Cana,M,"6'00""",12 01,27-07-83,Pristina,Paris  St-Germain,Marseille,2005,French
241,21.0,Alain  Cantareil,D,"5'10""",11  00,15-08-83,Marseille,None,Marseille,2005,French
242,22.0,Samir  Nasri,M,"5'09""",11  11,20-06-87,Marseille,None,Marseille,2005,French
243,23.0,Habib Beye,D,"5'11""",12 06,19-10-77,Suresnes,Strasbourg,Marseille,2005,French
244,25.0,Mickaël Pagis,F,"5'10""",12 03,17-08-73,Angers,Strasbourg,Marseille,2005,French
245,26.0,Bostjan Cesar,D,"6'03""",13 10,09-07-82,Ljubljana,Dinamo Zagreb,Marseille,2005,French
246,28.0,Renato  Civelli,D,"6'03""",13  10,14-10-83,Pehuajó,Banfield,Marseille,2005,French
247,30.0,Yannick  Quesnel,G,5'11'',11  11,24-10-73,Libourne,Benfica,Marseille,2005,French
248,31.0,Fabrice  Begeorgi,F,"5'10""",11 00,20-04-87,Martigues,None,Marseille,2005,French
249,32.0,Thomas  Deruda,M,"6'01""",12 04,13-07-86,Marseille,None,Marseille,2005,French
250,33.0,Medhi  Benatia,D,"6'02""",13 12,17-04-87,Concouronnes,None,Marseille,2005,French
