,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
20,22,Yang Zhi,G,"6'01""",12 06,06-06-83,Guangzhou,Shenzhen Kejian,Beijing Guo'an,2006,Chinese
21,23,Du Wenhui,F,"6'00""",12 04,19-12-83,Beijing,None,Beijing Guo'an,2006,Chinese
22,24,Wang Chao,M,"6'00""",12 01,02-02-86,,,Beijing Guo'an,2006,Chinese
23,25,Yu Yihang,G,"5'11""",12 08,25-07-86,,,Beijing Guo'an,2006,Chinese
24,26,Hao Qiang,D,"5'11""",12 04,17-01-86,,,Beijing Guo'an,2006,Chinese
25,27,Zhou Ting,M,"5'11""",12 04,05-02-79,Dalian,Shenzhen,Beijing Guo'an,2006,Chinese
26,28,Yu Lei,D,"5'11""",12 01,22-05-85,,,Beijing Guo'an,2006,Chinese
27,29,Shang Yi,F,"5'11""",10 08,20-01-79,Tianjing,,Beijing Guo'an,2006,Chinese
28,1,Zong Lei,G,"6'02""",12 11,26-07-81,Tianjing,Shandong,Changchun Yatai,2006,Chinese
29,2,Wang Wanpeng,D,"6'01""",12 04,09-06-82,,,Changchun Yatai,2006,Chinese
30,3,Tang Jing,D,"6'03""",13 08,14-02-75,,,Changchun Yatai,2006,Chinese
31,4,Samuel Caballero,D,"6'01""",12 02,24-12-74,Gracias o Dios,Chicago Fire,Changchun Yatai,2006,Chinese
32,5,Zhang Baofeng,D,"6'01""",12 11,23-06-81,,,Changchun Yatai,2006,Chinese
33,6,Wang Dong,M,"5'11""",10 10,10-09-81,Qingdao,Pudong,Changchun Yatai,2006,Chinese
34,7,Jiang Pengxiang,M,"5'10""",10 08,09-02-81,,,Changchun Yatai,2006,Chinese
35,8,Du Zhengyu,F,"5'10""",11 11,10-02-83,Shenyang,,Changchun Yatai,2006,Chinese
36,9,Elvis Scott,F,"6'01""",12 04,01-08-78,Puerto Cortes,Motagua,Changchun Yatai,2006,Chinese
37,10,Gao Ming,M,"5'11""",11 11,19-02-82,,,Changchun Yatai,2006,Chinese
38,11,Víctor Humberto Mena,M,"5'10""",11 11,02-08-80,Trujillo,,Changchun Yatai,2006,Chinese
39,12,Gao Jian,F,"6'01""",11 09,10-08-82,,,Changchun Yatai,2006,Chinese
40,13,Tang Tao,M,"6'00""",10 08,01-08-87,,,Changchun Yatai,2006,Chinese
41,14,Cao Tianbao,F,"6'01""",11 07,03-04-82,,,Changchun Yatai,2006,Chinese
42,15,Wang Bin,M,"6'00""",11 11,18-06-82,,,Changchun Yatai,2006,Chinese
43,16,Guo Hao,G,"6'01""",11 05,17-05-77,,,Changchun Yatai,2006,Chinese
44,17,Zhao Jialin,D,"5'11""",12 08,10-01-76,,,Changchun Yatai,2006,Chinese
45,18,Tian Ye,F,"6'02""",12 04,25-02-78,,,Changchun Yatai,2006,Chinese
46,19,Wang Rui,F,"5'09""",10 06,23-04-82,,,Changchun Yatai,2006,Chinese
47,20,Shi Shuangcai,D,"5'10""",11 11,30-07-82,,,Changchun Yatai,2006,Chinese
48,21,Liu Yujian,D,"5'09""",10 08,31-01-80,,,Changchun Yatai,2006,Chinese
49,22,Mi Tianhe,G,"6'01""",11 05,05-01-83,,,Changchun Yatai,2006,Chinese
50,23,Zhang Xiaofei,M,"5'10""",11 00,11-07-82,,,Changchun Yatai,2006,Chinese
51,24,Yan Feng,M,"5'08""",10 10,07-02-82,,,Changchun Yatai,2006,Chinese
52,25,Yang Haibo,M,"5'10""",11 05,02-12-81,,,Changchun Yatai,2006,Chinese
53,26,Ma Qiang,D,"6'00""",11 05,10-09-85,,,Changchun Yatai,2006,Chinese
54,27,Liu Yisi,D,"6'00""",10 03,24-03-88,,,Changchun Yatai,2006,Chinese
55,28,Li Bin,M,"5'11""",11 09,13-05-81,,,Changchun Yatai,2006,Chinese
56,29,He Yao,M,"5'11""",11 03,12-01-85,,,Changchun Yatai,2006,Chinese
57,30,Wang Xiaoyu,G,"6'02""",11 09,04-07-85,,,Changchun Yatai,2006,Chinese
58,31,Qu Xiaochuang,M,"5'10""",11 00,10-05-87,,,Changchun Yatai,2006,Chinese
59,32,Bai Di,F,"5'11""",11 11,28-03-85,,,Changchun Yatai,2006,Chinese
60,33,Pi Siwei,F,"6'02""",11 07,09-05-85,,,Changchun Yatai,2006,Chinese
61,34,Xu Denan,F,"5'10""",10 06,07-01-87,,,Changchun Yatai,2006,Chinese
62,35,Ma Xiaohuan,M,"5'09""",10 03,18-07-87,,,Changchun Yatai,2006,Chinese
63,36,Ma Wenqiang,M,"5'10""",10 03,03-05-87,,,Changchun Yatai,2006,Chinese
64,37,Zhao Yuchao,D,"5'10""",11 00,18-02-87,,,Changchun Yatai,2006,Chinese
65,38,Zhao Yunlong,F,"6'01""",12 00,26-09-87,,,Changchun Yatai,2006,Chinese
66,39,Zhang Jian,M,"5'09""",10 10,05-03-88,,,Changchun Yatai,2006,Chinese
67,40,Yin Lin,D,"6'00""",11 11,15-09-81,,,Changchun Yatai,2006,Chinese
68,41,Liu Cheng,D,"6'01""",11 11,15-10-85,,,Changchun Yatai,2006,Chinese
69,42,Liu Weidong,F,"5'10""",10 10,29-01-87,,,Changchun Yatai,2006,Chinese
70,43,Chen Shiliang,D,"5'10""",10 03,20-07-85,,,Changchun Yatai,2006,Chinese
71,1,Li Jian,G,"6'02""",11 11,09-12-77,,,Chongqing Lifan,2006,Chinese
72,2,Xia Jin,D,"6'00""",11 05,14-02-85,,,Chongqing Lifan,2006,Chinese
73,3,Zhang Yonghai,D,"6'00""",11 05,26-01-78,,,Chongqing Lifan,2006,Chinese
74,4,Zhou Lin,D,"6'01""",12 01,04-02-81,,,Chongqing Lifan,2006,Chinese
75,5,Wang Chao,D,"6'01""",11 05,16-05-79,,,Chongqing Lifan,2006,Chinese
76,6,Wang Kai,M,"5'11""",10 10,22-01-83,,,Chongqing Lifan,2006,Chinese
77,7,Wu Qing,M,"5'07""",11 00,04-07-81,,,Chongqing Lifan,2006,Chinese
78,8,Fan Yun,M,"5'10""",11 00,26-05-77,,,Chongqing Lifan,2006,Chinese
79,9,Wang Anzhi,M,"6'01""",11 11,03-02-77,,,Chongqing Lifan,2006,Chinese
80,10,Darko Perić,M,"5'11""",12 01,16-02-78,Zadar,Zalaegerszeg,Chongqing Lifan,2006,Chinese
81,11,Liu Jialin,F,"5'08""",10 10,25-06-81,,,Chongqing Lifan,2006,Chinese
82,12,Velibor Kopunovic,F,6'00'',12 06,25-11-75,,Tampere U,Chongqing Lifan,2006,Chinese
83,13,Huo Zhiyu,M,"5'10""",11 07,02-05-78,,,Chongqing Lifan,2006,Chinese
84,14,Huang Xiyang,M,"5'09""",10 08,14-06-85,,,Chongqing Lifan,2006,Chinese
85,15,Zhao Hejing,D,"6'01""",11 05,19-05-85,,,Chongqing Lifan,2006,Chinese
86,16,Yang Xiaoyan,G,"6'04""",11 11,23-01-87,,,Chongqing Lifan,2006,Chinese
87,17,Gan Rui,M,"5'11""",10 08,11-01-85,,,Chongqing Lifan,2006,Chinese
88,18,Hu Wei,D,"5'10""",11 00,01-01-83,,,Chongqing Lifan,2006,Chinese
89,19,Wang Xiang,F,"5'10""",09 11,18-03-81,,,Chongqing Lifan,2006,Chinese
90,20,Yu Yang,D,"6'00""",11 09,25-06-81,,,Chongqing Lifan,2006,Chinese
91,21,Wei Xin,D,"5'10""",11 07,18-04-77,,,Chongqing Lifan,2006,Chinese
92,22,Jia Wenpeng,M,"5'09""",10 10,03-08-78,,,Chongqing Lifan,2006,Chinese
93,23,Jiao Yang,F,"6'00""",11 07,21-05-87,,,Chongqing Lifan,2006,Chinese
94,24,Li Siyuan,D,"5'11""",11 11,06-02-86,,,Chongqing Lifan,2006,Chinese
95,25,He Zhengyuan,G,"6'00""",11 11,15-07-80,,,Chongqing Lifan,2006,Chinese
96,26,He Tengfei,F,"5'10""",11 11,20-08-85,,,Chongqing Lifan,2006,Chinese
97,1,Chen Dong,G,"6'03""",12 11,03-05-78,Jilin,,Dalian Shide,2006,Chinese
98,2,Tang Tian,D,"6'00""",11 09,03-03-77,,,Dalian Shide,2006,Chinese
99,3,Liu Cheng,D,"6'04""",11 03,23-10-83,,,Dalian Shide,2006,Chinese
100,4,Qu Yanpeng,D,"6'00""",12 06,06-12-81,,,Dalian Shide,2006,Chinese
101,5,Feng Xiaoting,D,"6'01""",11 09,22-10-85,Dalian,Sichuan,Dalian Shide,2006,Chinese
102,6,Zhang Yaokun,D,"6'00""",12 00,17-04-81,Dalian,Sichuan,Dalian Shide,2006,Chinese
103,7,Zhao Xuri,M,"6'00""",12 08,03-12-85,Dalian,Sichuan,Dalian Shide,2006,Chinese
104,8,Zhu Ting,F,"5'11""",12 06,15-07-85,Dalian,,Dalian Shide,2006,Chinese
105,9,Zoran  Janković,F,"5'11""",12 08,08-02-74,Indija,Litex Lovech,Dalian Shide,2006,Chinese
106,10,Miodrag Pantelić,M,"5'11""",12 04,14-09-73,Kikinda,,Dalian Shide,2006,Chinese
107,11,Yan Song,M,"6'00""",12 08,20-03-81,Dalian,None,Dalian Shide,2006,Chinese
108,12,Wang Sheng,D,"6'01""",13 05,01-08-81,Dalian,None,Dalian Shide,2006,Chinese
109,13,Quan Lei,M,"5'10""",12 04,13-01-85,Dalian,,Dalian Shide,2006,Chinese
110,14,Hu Zhaojun,M,"6'00""",11 11,01-03-81,Dalian,None,Dalian Shide,2006,Chinese
111,15,Zhao  Mingjian,M,"5'11""",11 11,22-11-87,,,Dalian Shide,2006,Chinese
112,16,Ji Mingyi,D,"6'01""",12 13,15-12-80,Dalian,None,Dalian Shide,2006,Chinese
113,17,Zou Jie,F,"6'00""",11 05,17-01-81,Dalian,None,Dalian Shide,2006,Chinese
114,18,Zhang Peng,F,"6'04""",12 04,07-03-82,,,Dalian Shide,2006,Chinese
115,19,Ma Shuai,F,"6'03""",12 06,16-02-85,Dalian,Citizen,Dalian Shide,2006,Chinese
116,20,Liu Yu,D,"6'00""",11 00,12-05-85,,Sichuan,Dalian Shide,2006,Chinese
117,22,Yu Ziqian,G,"6'04""",13 05,03-06-85,,,Dalian Shide,2006,Chinese
118,23,Sun Shoubo,G,"6'02""",12 08,11-06-83,Dalian,,Dalian Shide,2006,Chinese
119,24,Zhang Hongyang,D,"6'00""",11 03,29-01-87,,,Dalian Shide,2006,Chinese
120,25,Wang Shouting,M,"6'01""",11 07,03-09-85,Dalian,,Dalian Shide,2006,Chinese
121,26,Zhang Yalin,M,"6'01""",12 04,19-04-81,,,Dalian Shide,2006,Chinese
122,27,Zhang Chong,G,"6'02""",11 11,25-11-87,,,Dalian Shide,2006,Chinese
123,28,Yan Shipeng,D,"5'11""",11 00,08-09-87,,,Dalian Shide,2006,Chinese
124,29,Lu Qiang,D,"6'01""",11 05,08-01-89,,,Dalian Shide,2006,Chinese
125,30,Guo Feng,F,"6'01""",11 00,16-03-87,,,Dalian Shide,2006,Chinese
126,1,Cui Kai,G,"6'01""",11 00,21-01-87,,,Liaoning Zhongyu,2006,Chinese
127,2,Clement Lebe,D,"6'00""",11 05,09-01-79,,,Liaoning Zhongyu,2006,Chinese
128,3,Wang Gang,D,"6'00""",11 07,30-01-77,,,Liaoning Zhongyu,2006,Chinese
129,4,Tang Bo,D,"5'07""",09 06,19-02-83,,,Liaoning Zhongyu,2006,Chinese
130,5,Yuan Zhe,D,"5'11""",11 05,01-01-78,,,Liaoning Zhongyu,2006,Chinese
131,6,Qu Dong,D,"5'11""",12 08,08-07-77,,,Liaoning Zhongyu,2006,Chinese
132,7,Qu Xiaohui,M,"6'00""",11 00,10-03-87,,,Liaoning Zhongyu,2006,Chinese
133,8,Zhang Haifeng,M,"5'10""",11 03,16-09-79,,,Liaoning Zhongyu,2006,Chinese
134,9,Zhao Junzhe,M,"5'11""",11 05,18-04-79,Shenyang,None,Liaoning Zhongyu,2006,Chinese
135,10,Guo Hui,F,"5'10""",11 05,09-04-78,Dalian,,Liaoning Zhongyu,2006,Chinese
136,11,Liu Bin,F,"5'09""",10 10,13-01-77,,,Liaoning Zhongyu,2006,Chinese
137,12,Ding Jie,M,"6'00""",11 00,29-04-87,,,Liaoning Zhongyu,2006,Chinese
138,13,Xiao Zhen,F,"6'01""",11 00,15-04-87,,,Liaoning Zhongyu,2006,Chinese
139,14,Yu Hanchao,M,"5'10""",10 03,25-02-87,,,Liaoning Zhongyu,2006,Chinese
140,15,Dai Lin,D,"6'01""",12 00,28-11-87,,,Liaoning Zhongyu,2006,Chinese
141,16,Jiang Hai,D,"6'00""",11 00,26-04-87,,,Liaoning Zhongyu,2006,Chinese
142,17,Zang Haili,D,"5'10""",11 00,19-12-78,,,Liaoning Zhongyu,2006,Chinese
143,18,Su Hang,D,"6'00""",11 11,07-06-86,,,Liaoning Zhongyu,2006,Chinese
144,19,Ma Wei,M,"5'10""",11 00,09-04-85,,,Liaoning Zhongyu,2006,Chinese
145,20,Xu Liang,M,"6'00""",11 05,12-08-81,Shenyang,None,Liaoning Zhongyu,2006,Chinese
146,21,Zhang Xiaoyu,F,"5'11""",11 05,05-01-85,,,Liaoning Zhongyu,2006,Chinese
147,22,Zhang Kao,F,"5'07""",10 03,25-06-81,,,Liaoning Zhongyu,2006,Chinese
148,23,Zhu Kai,F,"5'10""",10 06,05-03-77,,,Liaoning Zhongyu,2006,Chinese
149,24,Bai Guanghai,F,"6'00""",11 11,04-05-77,,,Liaoning Zhongyu,2006,Chinese
150,25,Cao Chen,F,"5'09""",10 03,09-04-85,,,Liaoning Zhongyu,2006,Chinese
151,26,Zhang Lu,G,"6'04""",11 11,06-09-87,,,Liaoning Zhongyu,2006,Chinese
152,27,Yang Shanping,D,"6'02""",12 08,28-10-87,,,Liaoning Zhongyu,2006,Chinese
153,28,Yang Xu,F,"6'02""",11 00,12-02-87,,,Liaoning Zhongyu,2006,Chinese
154,29,Liu Yang,G,"6'01""",12 00,17-02-81,,,Liaoning Zhongyu,2006,Chinese
155,30,Chen Xing,F,"5'11""",10 12,17-01-83,,,Liaoning Zhongyu,2006,Chinese
156,31,Wang Xinxin,F,"6'00""",11 05,27-04-81,Shenyang,Shenzhen,Liaoning Zhongyu,2006,Chinese
157,32,Pu Qianhua,F,"5'09""",11 00,16-03-87,,,Liaoning Zhongyu,2006,Chinese
158,33,Zhang Yonghai,D,"6'00""",11 05,15-03-79,Panjin,None,Liaoning Zhongyu,2006,Chinese
159,1,Liu Zhengli,G,"6'02""",11 09,26-06-85,,,Qingdao Zhongneng,2006,Chinese
160,2,Yang Lei,D,"5'11""",10 10,02-06-77,,,Qingdao Zhongneng,2006,Chinese
161,3,Sun Bin,D,"5'11""",12 00,25-04-85,,,Qingdao Zhongneng,2006,Chinese
162,4,An Shuai,D,"6'00""",10 10,06-08-85,,,Qingdao Zhongneng,2006,Chinese
163,5,Bai Yi,D,"5'10""",11 05,23-06-81,,,Qingdao Zhongneng,2006,Chinese
164,6,Lv Gang,M,"5'11""",11 00,24-05-77,Shenyang,,Qingdao Zhongneng,2006,Chinese
165,7,Qin Sheng,D,"5'11""",11 05,02-11-86,,,Qingdao Zhongneng,2006,Chinese
166,8,Shi Hanjun,M,"5'07""",10 10,18-01-82,,,Qingdao Zhongneng,2006,Chinese
167,9,Cha Kejun,M,"5'11""",11 09,21-01-81,,,Qingdao Zhongneng,2006,Chinese
168,10,Sun Xinbo,F,"5'11""",11 05,01-08-81,,,Qingdao Zhongneng,2006,Chinese
169,11,Qu Bo,F,"6'00""",11 07,15-07-81,Tianjin,None,Qingdao Zhongneng,2006,Chinese
170,12,Zhou Yi,M,"5'10""",11 00,07-03-86,,,Qingdao Zhongneng,2006,Chinese
171,13,Xu Tong,M,"5'11""",11 11,06-10-85,,,Qingdao Zhongneng,2006,Chinese
172,14,Li Le,M,"6'01""",11 07,21-07-81,,,Qingdao Zhongneng,2006,Chinese
173,15,Liu Junwei,D,"5'11""",11 11,01-05-76,,,Qingdao Zhongneng,2006,Chinese
174,16,Ye Rongshun,M,"6'00""",11 00,28-10-81,,,Qingdao Zhongneng,2006,Chinese
175,17,Liu Jian,M,"6'00""",10 06,20-08-84,,,Qingdao Zhongneng,2006,Chinese
176,18,Liu Zhiyong,M,"5'10""",11 05,09-04-85,,,Qingdao Zhongneng,2006,Chinese
177,19,Xu Chao,M,"5'11""",11 00,04-07-81,,,Qingdao Zhongneng,2006,Chinese
178,20,Zhang Tianhan,D,"5'09""",10 10,22-10-87,,,Qingdao Zhongneng,2006,Chinese
179,21,Jiang Ning,F,"5'09""",10 06,01-09-86,,,Qingdao Zhongneng,2006,Chinese
180,22,Li Shuai,G,"6'02""",12 01,18-08-82,,,Qingdao Zhongneng,2006,Chinese
181,23,Song Bo,D,"5'10""",11 03,26-12-86,,,Qingdao Zhongneng,2006,Chinese
182,24,Wang Jianwen,F,"6'00""",11 09,06-01-88,,,Qingdao Zhongneng,2006,Chinese
183,25,Xu Jingjie,D,"6'00""",11 05,04-02-86,,,Qingdao Zhongneng,2006,Chinese
184,26,Sun Jiangshan,D,"5'10""",11 03,24-10-85,,,Qingdao Zhongneng,2006,Chinese
185,27,Zheng Long,M,"5'10""",11 03,15-04-88,,,Qingdao Zhongneng,2006,Chinese
186,28,Wang Zhuo,G,"6'00""",11 00,23-08-83,,,Qingdao Zhongneng,2006,Chinese
187,29,Qiu Hao,M,"6'00""",11 07,09-01-87,,,Qingdao Zhongneng,2006,Chinese
188,30,Guo Jiawei,M,"5'10""",11 03,20-01-87,,,Qingdao Zhongneng,2006,Chinese
189,31,Jin Ziyang,D,"5'09""",10 06,15-07-87,,,Qingdao Zhongneng,2006,Chinese
190,32,Zhang Yongchao,M,"6'02""",12 01,17-02-88,,,Qingdao Zhongneng,2006,Chinese
191,33,Yao Jiangshan,D,"5'10""",11 03,30-07-87,,,Qingdao Zhongneng,2006,Chinese
192,34,Xiao Chuang,D,"5'10""",11 03,20-07-87,,,Qingdao Zhongneng,2006,Chinese
193,35,Liu Zhaowen,M,"6'00""",11 09,09-06-87,,,Qingdao Zhongneng,2006,Chinese
194,36,Wang Chao,D,"6'00""",11 05,15-02-87,,,Qingdao Zhongneng,2006,Chinese
195,37,Zhong Hua,D,"6'00""",11 05,26-08-85,,,Qingdao Zhongneng,2006,Chinese
196,1,Li Leilei,G,"6'01""",13 05,30-06-77,Beijing,Shenzhen,Shandong Luneng,2006,Chinese
197,2,Liu Jindong,D,"6'00""",11 00,09-12-81,Qingdao,None,Shandong Luneng,2006,Chinese
198,3,Wang Chao,D,"6'01""",12 04,15-09-77,,,Shandong Luneng,2006,Chinese
199,4,Ren Yongshun,D,"6'01""",12 04,08-04-85,,,Shandong Luneng,2006,Chinese
200,5,Shu Chang,D,"6'00""",12 08,24-02-77,Qingdao,None,Shandong Luneng,2006,Chinese
201,6,Han Peng,F,"6'01""",12 01,13-09-83,Linyi,None,Shandong Luneng,2006,Chinese
202,7,Song Lihui,M,"6'00""",12 04,15-11-74,,,Shandong Luneng,2006,Chinese
203,8,Aleksandar ivković,M,"5'10""",12 04,28-07-77,Ni,Vodovac,Shandong Luneng,2006,Chinese
204,9,Predrag Pain,D,"6'02""",12  13,14-04-73,Nevesinje,Shakhtar  Donetsk,Shandong Luneng,2006,Chinese
205,10,Zheng Zhi,M,"5'11""",11 05,20-08-80,Shenyang,Shenzhen,Shandong Luneng,2006,Chinese
206,11,Wang Xiaolong,M,"5'09""",10 10,11-03-86,,,Shandong Luneng,2006,Chinese
207,12,Li Wei,M,"5'11""",11 07,18-03-85,,,Shandong Luneng,2006,Chinese
208,13,Wang Yongpo,M,"5'10""",10 03,19-01-87,Qingdao,None,Shandong Luneng,2006,Chinese
209,14,Yuan Weiwei,D,"6'01""",12 04,25-11-85,,,Shandong Luneng,2006,Chinese
210,15,Fan Xuewei,D,"6'00""",12 00,29-04-71,,,Shandong Luneng,2006,Chinese
211,16,Gao Yao,D,"6'01""",12 08,13-07-78,,,Shandong Luneng,2006,Chinese
212,17,Wan Cheng,M,"5'11""",10 01,01-11-85,,,Shandong Luneng,2006,Chinese
213,18,Zhou Haibin,M,"5'11""",11 00,19-07-85,Dalian,None,Shandong Luneng,2006,Chinese
214,19,Igor Glučević,F,"6'03""",11 09,30-03-74,Budva,Vitesse Arnhem,Shandong Luneng,2006,Chinese
215,20,Cui Peng,M,"5'10""",11 00,31-05-87,Dalian,None,Shandong Luneng,2006,Chinese
216,21,Liu Zhao,F,"5'10""",11 00,11-01-85,,,Shandong Luneng,2006,Chinese
217,22,Yang Cheng,G,"6'01""",11 05,11-10-85,,,Shandong Luneng,2006,Chinese
218,23,Deng Xiaofei,G,"6'01""",12 04,31-05-83,,,Shandong Luneng,2006,Chinese
219,24,Lv Zheng,F,"6'01""",11 00,25-02-85,,,Shandong Luneng,2006,Chinese
220,25,Jiao Zhe,D,"5'11""",11 00,21-08-81,Ji'nan,None,Shandong Luneng,2006,Chinese
221,26,Li Dan,M,"5'10""",10 10,27-09-85,,,Shandong Luneng,2006,Chinese
222,27,Wang Liang,M,"6'00""",11 05,19-07-79,Shenyang,Liaoning,Shandong Luneng,2006,Chinese
223,28,Liu Qing,D,"6'00""",11 05,05-04-86,,,Shandong Luneng,2006,Chinese
224,29,Li Jinyu,F,"5'11""",11 00,06-07-77,Shenyang,Liaoning,Shandong Luneng,2006,Chinese
225,30,Xu Qun,M,"6'01""",11 11,22-01-86,,,Shandong Luneng,2006,Chinese
226,31,Geng Xiaofeng,G,"6'03""",11 07,15-10-87,,,Shandong Luneng,2006,Chinese
227,1,Wang Dalei,G,"6'02""",09 06,10-01-89,Dalian,,Shanghai Liancheng,2006,Chinese
228,2,Wang Fan,D,"5'10""",12 06,03-11-79,,,Shanghai Liancheng,2006,Chinese
229,3,Li Zifei,D,"6'00""",11 11,13-08-75,,,Shanghai Liancheng,2006,Chinese
230,4,Chang Lin,D,"6'00""",12 01,17-04-81,Dalian,,Shanghai Liancheng,2006,Chinese
231,5,Aderaldo,D,"6'00""",12 00,14-06-77,Marceio,,Shanghai Liancheng,2006,Chinese
232,6,Liu Zhiqing,D,"5'10""",10 10,18-01-81,Dalian,,Shanghai Liancheng,2006,Chinese
233,7,Gao Wanguo,M,"5'10""",09 11,17-06-84,,,Shanghai Liancheng,2006,Chinese
234,8,Tiago,F,"6'04""",13 10,04-12-77,Americana,,Shanghai Liancheng,2006,Chinese
235,9,Yang Lin,F,"6'04""",14 07,14-03-81,,,Shanghai Liancheng,2006,Chinese
236,10,Qi Hong,M,"5'10""",11 05,03-06-76,,,Shanghai Liancheng,2006,Chinese
237,11,Zhang Xiaorui,M,"5'10""",11 05,05-08-78,Tianjin,,Shanghai Liancheng,2006,Chinese
238,12,Zhang Ran,D,"5'11""",11 09,15-02-77,,,Shanghai Liancheng,2006,Chinese
239,13,Wang Xin,D,"5'09""",11 05,08-06-84,,,Shanghai Liancheng,2006,Chinese
240,14,Wang Tao,D,"5'10""",12 04,20-01-81,,,Shanghai Liancheng,2006,Chinese
241,15,Zhao Zhipeng,M,"6'00""",12 04,14-06-81,,,Shanghai Liancheng,2006,Chinese
242,16,Rong Yu,M,"5'11""",11 00,24-11-83,,,Shanghai Liancheng,2006,Chinese
243,17,Liu Hongtao,M,"5'08""",09 13,04-05-82,,,Shanghai Liancheng,2006,Chinese
244,18,Li Gang,M,"6'02""",12 01,27-08-81,Dalian,,Shanghai Liancheng,2006,Chinese
245,19,Xu Xiang,F,"5'11""",11 07,26-03-77,,,Shanghai Liancheng,2006,Chinese
246,20,Yin Xifu,M,"5'09""",11 00,03-03-82,Shanghai,,Shanghai Liancheng,2006,Chinese
247,21,Jiang Kun,M,"5'11""",12 00,01-08-78,Wuhan,,Shanghai Liancheng,2006,Chinese
248,22,Dong Lei,G,"6'02""",12 04,06-08-82,Beijing,,Shanghai Liancheng,2006,Chinese
249,23,Han Fangpeng,G,"6'02""",13 03,22-03-85,,,Shanghai Liancheng,2006,Chinese
250,24,Zhang Shukai,D,"5'08""",10 08,09-02-85,,,Shanghai Liancheng,2006,Chinese
251,25,Feng Qi,D,"6'00""",12 08,10-11-83,Shaoxing,,Shanghai Liancheng,2006,Chinese
252,26,Huang Jie,M,"5'09""",11 00,07-02-89,,,Shanghai Liancheng,2006,Chinese
253,27,Sun Chao,M,"5'10""",11 00,10-01-84,,,Shanghai Liancheng,2006,Chinese
254,28,Qu Shaoyan,F,"6'01""",12 01,07-05-82,Dalian,,Shanghai Liancheng,2006,Chinese
255,29,Wang Song,D,"5'11""",12 08,19-12-87,,,Shanghai Liancheng,2006,Chinese
256,31,Yu Chennan,M,"5'07""",12 00,04-02-85,,,Shanghai Liancheng,2006,Chinese
257,32,Xiao Yihai,D,"5'09""",10 10,15-10-85,,,Shanghai Liancheng,2006,Chinese
258,33,Bian Jun,D,"6'00""",13 10,15-07-77,,,Shanghai Liancheng,2006,Chinese
259,34,Fan Qunxue,D,"6'01""",12 00,18-01-89,,,Shanghai Liancheng,2006,Chinese
260,35,Sun Shijing,G,"6'04""",12 08,14-06-84,,,Shanghai Liancheng,2006,Chinese
261,36,Feng Lei,G,"5'11""",11 11,12-10-81,,,Shanghai Liancheng,2006,Chinese
262,37,Wang Lin,D,"5'11""",12 08,19-09-87,,,Shanghai Liancheng,2006,Chinese
263,1,Yu Weiliang,G,"6'02""",13 05,17-09-73,Shanghai,,Shanghai Shenhua,2006,Chinese
264,2,Yao Lijun,D,"5'10""",11 11,02-10-82,Shanghai,Cable 02,Shanghai Shenhua,2006,Chinese
