,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
27,30.0,Will  Johnson,F,"5'10""",11  06,21-01-87,Woodridge,St  Louis Univ,Chicago Fire,2005,USA
28,34.0,Andy  Rosenband,M,"5'07""",11  06,27-04-81,Hammond,Chicago  Storm,Chicago Fire,2005,USA
29,1.0,Martín  Zúñiga,G,"5'11""",11  11,06-08-70,Tampico,Guadalajara,Chivas USA,2005,USA
30,2.0,Orlando  Perez,D,6'02'',11  11,12-07-77,Los  Angeles,Chicago  Fire,Chivas USA,2005,USA
31,5.0,Ezra  Hendrickson,D,6'03'',13  03,16-01-72,St Vicent,DC United,Chivas USA,2005,USA
32,6.0,Francisco  Mendoza,M,"5'05""",08  13,29-04-85,El  Salto,Guadalajara,Chivas USA,2005,USA
33,7.0,Ramon  Ramirez,M,"5'07""",11  06,05-12-69,Tepic,Guadalajara,Chivas USA,2005,USA
34,8.0,Francisco  Gomez,M,5'11'',12  02,25-01-79,Watsonville,Kansas City  Wizards,Chivas USA,2005,USA
35,9.0,Isaac  Romo,F,"6'02""",12  02,23-03-83,Guadalajara,Guadalajara,Chivas USA,2005,USA
36,10.0,Hector  Cuadros,M,"5'10""",11  06,20-03-83,Guadalajara,Guadalajara,Chivas USA,2005,USA
37,11.0,Milton  Blanco,F,"5'11""",12  02,27-04-84,Fresno,Frenso  Pacific Univ,Chivas USA,2005,USA
38,12.0,Mike  Munoz,M,"5'08""",10  10,14-09-83,Los  Alamitos,Univ  of California,Chivas USA,2005,USA
39,13.0,Rodrigo  López,M,"5'07""",10  00,10-05-87,Harbor  City,Guadalajara,Chivas USA,2005,USA
40,14.0,Victor  Arbelaez,D,"5'11""",12  02,08-07-82,Las  Vegas,San  Jose Earthquakes,Chivas USA,2005,USA
41,15.0,Juan  Francisco Palencia,F,"5'09""",11  03,28-04-73,Mexico City,Guadalajara,Chivas USA,2005,USA
42,16.0,Antonio  Martinez,M,5'07'',10  00,09-07-77,Carson,Necaxa,Chivas USA,2005,USA
43,17.0,Christian  Jimenez,M,"5'10""",11  11,03-11-86,San  Dimas,Univ  of Sth Florida,Chivas USA,2005,USA
44,18.0,Brad  Guzan,G,"6'04""",15  00,09-09-84,Home  Glen,Univ  of Sth Carolina,Chivas USA,2005,USA
45,19.0,Matt Taylor,F,"5'11""",11  11,17-10-81,Columbus,Kansas City  Wizards,Chivas USA,2005,USA
46,20.0,Esteban  Arias,D,"5'10""",12  12,26-08-82,Bakersfield,UConn,Chivas USA,2005,USA
47,21.0,Shaun  Kalnasy,G,"6'02""",13  08,04-11-81,Mercer  Island,Loyola  Maramount Univ,Chivas USA,2005,USA
48,22.0,Arturo Torres,F,6'01'',11  11,11-12-80,Harbor City,LA Galaxy,Chivas USA,2005,USA
49,23.0,Armando  Begines,D,"5'11""",11  01,26-03-83,Guadalajara,Guadalajara,Chivas USA,2005,USA
50,24.0,Javier  Barragan,G,"5'11""",12  12,14-11-80,Long  Beach,Cal  State-Dominguez Hills,Chivas USA,2005,USA
51,26.0,Jesus  Ochoa,M,"5'11""",12  02,12-10-81,Morelia,Lagartos  de Tabasco,Chivas USA,2005,USA
52,27.0,Douglas  Sequeira,D,"6'01""",12  12,23-08-77,San  Jose,Saprissa,Chivas USA,2005,USA
53,28.0,Hector  Castro,M,"5'09""",11  03,10-02-76,Guadalajara,Guadalajara,Chivas USA,2005,USA
54,44.0,Juan  Pablo Garcia,F,"5'06""",08  05,24-11-81,Guadalajara,Atlas,Chivas USA,2005,USA
55,59.0,Sergio  Garcia,G,"6'01""",12  13,19-09-82,Guadalajara,Guadalajara,Chivas USA,2005,USA
56,99.0,Thiago Martins,F,6'00'',13  03,04-09-76,São Paulo,DC United,Chivas USA,2005,USA
57,1.0,Joe  Cannon,G,6'02'',13  08,01-01-75,Sun  Valley,Lens,Colorado Rapids,2005,USA
58,2.0,Ricky  Lewis,D,6'00'',12  02,29-05-82,Houston,LA Galaxy,Colorado Rapids,2005,USA
59,3.0,Ritchie  Kotschau,D,5'10'',12  07,22-11-75,Mineola,Tampa  Bay Mutiny,Colorado Rapids,2005,USA
60,4.0,Dan  Gargan,M,"5'11""",12  07,14-12-82,Philadelphia,Georgetown  Univ,Colorado Rapids,2005,USA
61,5.0,Kyle  Beckerman,M,5'10'',11  01,23-04-82,Crofton,Miami  Fusion,Colorado Rapids,2005,USA
62,6.0,Mike  Petke,D,6'02'',14  03,30-01-76,Bohemia,DC  United,Colorado Rapids,2005,USA
63,7.0,Luchi  Gonzalez,F,"5'08""",11  02,14-07-80,Hialeah,Sporting  Cristal,Colorado Rapids,2005,USA
64,8.0,Hunter  Freeman,D,"5'11""",12  02,08-01-85,Tyler,Texas  Spurs,Colorado Rapids,2005,USA
65,9.0,Nat  Borchers,M,6'02'',12  07,13-04-81,Tuscan,Univ  of Denver,Colorado Rapids,2005,USA
66,10.0,Jean  Philippe Peguero,F,"6'01""",13  03,19-09-81,Port-de-Paix,Don  Bosco,Colorado Rapids,2005,USA
67,11.0,Jeff  Cunningham,F,5'08'',11  01,21-08-76,Montego Bay,Columbus Crew,Colorado Rapids,2005,USA
68,12.0,Joshua Elbaum,M,"5'09""",11  11,19-08-81,Denver,San Diego Sockers,Colorado Rapids,2005,USA
69,13.0,Wolde Harris,F,"5'10""",13  08,26-01-74,Kingston,Boden BK,Colorado Rapids,2005,USA
70,14.0,Terry  Cooke,M,"5'08""",10  03,05-08-76,Marston  Green,Sheffield  W,Colorado Rapids,2005,USA
71,16.0,Eric  Denton,D,"5'09""",11  01,08-02-78,Falls  Church,Columbus  Crew,Colorado Rapids,2005,USA
72,19.0,David  Ben Dayan,M,"5'11""",12  02,22-11-78,Holon,Hapoel  Petach-Tikva,Colorado Rapids,2005,USA
73,20.0,Jovan Kirovski,F,6'01'',12 01,18-03-76,Escondido,LA  Galaxy,Colorado Rapids,2005,USA
74,21.0,Matt  Crawford,M,5'10'',11  06,20-08-80,"Durham,  NC",Univ  of Nth Carolina,Colorado Rapids,2005,USA
75,22.0,Alain  Nkong,M,"5'10""",11  11,04-06-79,Yaoundé,Nacional [URU],Colorado Rapids,2005,USA
76,24.0,Bouna  Coundoul,G,"6'02""",14  01,04-03-82,Dakar,Univ of  Albany,Colorado Rapids,2005,USA
77,25.0,Pablo  Mastroeni,D,5'10'',12  02,29-08-76,Mendoza,Miami  Fusion,Colorado Rapids,2005,USA
78,26.0,Fabrice  Noel,F,"5'10""",11  11,21-07-85,Gressier,Racing  Haitien,Colorado Rapids,2005,USA
79,27.0,Byron  Foss,G,6'05'',13  13,06-10-79,Monarch  Beach,Southern  Methodist Univ,Colorado Rapids,2005,USA
80,28.0,Leo  Cullen,D,"5'08""",11  06,26-02-76,Minneapolis,New  England Revolution,Colorado Rapids,2005,USA
81,30.0,Amir  Lowery,M,6'02'',12  12,26-12-83,Los  Angeles,Carolina  Dynamo,Colorado Rapids,2005,USA
82,31.0,Sasha  Gotsmanov,F,"6'00""",12  07,19-09-82,Woodbury,Univ of  Rhode Island,Colorado Rapids,2005,USA
83,32.0,Stephen  Keel,D,"6'00""",13  03,11-04-83,Littleton,Wake  Forest Univ,Colorado Rapids,2005,USA
84,77.0,Diego Serna,F,"5'10""",12  07,02-10-73,Bogota,Deportivo  Quindio,Colorado Rapids,2005,USA
85,1.0,Jon  Busch,G,5'10'',10  10,18-08-76,Queens,Hershey  Wildcats,Columbus Crew,2005,USA
86,2.0,Frankie  Hejduk,D,5'08'',11  01,05-08-74,La Mesa,St  Gallen,Columbus Crew,2005,USA
87,4.0,Robin  Fraser,D,6'01'',12  07,17-12-66,Kingston,Colorado  Rapids,Columbus Crew,2005,USA
88,5.0,Steve  Herdsman,D,5'11'',12  02,06-10-75,Coral  Springs,Colorado  Rapids,Columbus Crew,2005,USA
89,6.0,Chris Wingert,D,"5'10""",11  01,16-06-82,Babylon,St John's Univ,Columbus Crew,2005,USA
90,7.0,Simon  Elliott,M,5'11'',12  07,06-10-76,Wellington,LA Galaxy,Columbus Crew,2005,USA
91,8.0,Duncan  Oughton,M,5'09'',11  06,14-06-77,Wellington,Cal  State Fullerton,Columbus Crew,2005,USA
92,9.0,Mario  Rodriguez,M,"5'09""",11  01,14-09-81,Guatemala  City,Alajuelense,Columbus Crew,2005,USA
93,10.0,Kyle  Martino,M,5'10'',10  04,19-02-81,Atlanta,Univ  of Virginia,Columbus Crew,2005,USA
94,11.0,John  Wolyniec,F,6'01'',12  04,24-01-77,Staten  Island,New York Red Bulls,Columbus Crew,2005,USA
95,12.0,Edson  Buddle,F,6'01'',12  02,21-05-81,New  Rochelle,Long  Island RR,Columbus Crew,2005,USA
96,13.0,Mark Schulte,D,"6'03""",15  00,04-10-77,Brecksville,IBV,Columbus Crew,2005,USA
97,14.0,Chad Marshall,D,"6'03""",13  08,22-08-84,Riverside,Stanford Univ,Columbus Crew,2005,USA
98,15.0,Devin  Barclay,F,5'11'',11  11,09-04-83,Annapolis,DC United,Columbus Crew,2005,USA
99,16.0,Ross  Paule,M,5'10'',11  06,04-04-76,Memphis,New York Red Bulls,Columbus Crew,2005,USA
100,17.0,Danny Szetela,M,"6'00""",12  04,07-06-87,Passaic,US U-20s,Columbus Crew,2005,USA
101,18.0,Marcus  Storey,M,"5'09""",11  01,09-11-82,Houston,Univ  of Nth Carolina,Columbus Crew,2005,USA
102,19.0,Chris  Henderson,M,5'10'',10  10,11-12-70,Edmonds,Colorado  Rapids,Columbus Crew,2005,USA
103,21.0,Luis  Gallardo,M,"5'08""",11  01,27-06-86,Paso  Canoas,Panama  U-20s,Columbus Crew,2005,USA
104,22.0,Matt Jordan,G,"6'02""",13  03,13-10-75,Aurora,Odense BK,Columbus Crew,2005,USA
105,23.0,David Testo,F,"5'10""",11  11,07-08-81,Winston-Salem,Richmond  Kickers,Columbus Crew,2005,USA
106,26.0,Cornell Glen,F,5'09'',11  06,21-10-81,Port of Spain,FC  Dallas,Columbus Crew,2005,USA
107,27.0,Jamal Sutton,F,"5'09""",11  06,22-03-82,Wichita,SW Missouri State  Univ,Columbus Crew,2005,USA
108,28.0,Domenic  Mediate,F,"5'09""",11  11,01-06-82,Dallas,Univ  of Maryland,Columbus Crew,2005,USA
109,29.0,Knox  Cameron,F,"6'03""",14  05,17-09-83,Bronx,Univ  of Michigan,Columbus Crew,2005,USA
110,30.0,Eric  Vasquez,M,"5'10""",12  02,18-11-82,Miami,Central  Florida Kraze,Columbus Crew,2005,USA
111,31.0,Bill  Gaudette,G,"6'00""",13  03,14-09-81,Hummelstown,St  John's Univ,Columbus Crew,2005,USA
112,33.0,Ryan  Kelly,D,6'01'',12  12,01-11-81,Marlton,St  John's Univ,Columbus Crew,2005,USA
113,34.0,Stephen  Armstrong,M,"5'10""",11  11,23-07-76,Birkenhead,DC  United,Columbus Crew,2005,USA
114,88.0,Jonny Walker,G,6'03'',12  12,13-09-74,Torrance,New York Red Bulls,Columbus Crew,2005,USA
115,0.0,Jeff  Cassar,G,6'02'',13  13,02-02-74,Livonia,Bolton W,FC Dallas,2005,USA
116,1.0,Scott  Garlick,G,6'02'',13  13,29-05-72,Phoenix,Colorado  Rapids,FC Dallas,2005,USA
117,2.0,Alex Yi,D,6'02'',12  07,21-03-82,Easton,Royal  Antwerp,FC Dallas,2005,USA
118,3.0,Carey Talley,D,"6'02""",12  12,26-08-76,Memphis,Kansas City  Wizards,FC Dallas,2005,USA
119,4.0,Chris  Gbandi,D,5'10'',12  02,04-04-79,Bong Mines,UConn,FC Dallas,2005,USA
120,5.0,Steve  Jolley,D,6'01'',13  08,15-10-75,Virgina  Beach,New York Red Bulls,FC Dallas,2005,USA
121,6.0,Ronnie  O'Brien,M,5'10'',11  01,05-01-79,Dublin,Juventus,FC Dallas,2005,USA
122,7.0,Eddie  Johnson,F,6'00'',12  12,31-03-84,Daytona Beach,US U-17s,FC Dallas,2005,USA
123,8.0,Oscar  Pareja,M,5'08'',10  10,10-08-68,Medellin,New  Engalnd Revolution,FC Dallas,2005,USA
124,9.0,Roberto Mina,F,"6'00""",12  07,07-11-84,Guayaquil,El Nacional,FC Dallas,2005,USA
125,11.0,Ramon Nunez,M,"5'05""",10  03,14-11-85,Tegucigalpa,Sth Methodist  Univ,FC Dallas,2005,USA
126,12.0,Arturo  Alvarez,F,5'09'',10  05,28-06-85,Houston,San  Jose Earthquakes,FC Dallas,2005,USA
127,13.0,John Pulido,M,"5'09""",11  11,03-10-81,Miami,Boulder  Rapids,FC Dallas,2005,USA
128,14.0,Drew  Moor,D,"6'00""",12  02,15-01-84,Dallas,Indiana  Univ,FC Dallas,2005,USA
129,15.0,Mark Wilson,M,"6'00""",13 02,09-02-79,Scunthorpe,Middlesbrough,FC Dallas,2005,USA
130,16.0,David Wagenfuhr,D,"5'09""",11  06,22-06-82,Colorado Springs,Creighton Univ,FC Dallas,2005,USA
131,17.0,Simo Valakari,M,"5'10""",11 11,28-04-73,Helsinki,Derby Co,FC Dallas,2005,USA
132,18.0,Richard  Mulrooney,M,5'09'',11  06,03-11-76,Memphis,San  Jose Earthquakes,FC Dallas,2005,USA
133,19.0,Bobby  Rhine,F,5'10'',12  03,18-04-76,St Louis,UConn,FC Dallas,2005,USA
134,20.0,Carlos  Ruiz,F,5'09'',12  02,15-09-79,Guatemala  City,LA Galaxy,FC Dallas,2005,USA
135,21.0,Greg Vanney,D,"5'11""",12 01,11-06-74,Tempe,Bastia,FC Dallas,2005,USA
136,22.0,Winston Marshall,D,"6'00""",11  06,26-02-83,Scarborough [CAN],Wright  State Univ,FC Dallas,2005,USA
137,25.0,Abe  Thompson,F,"6'00""",12  02,12-01-82,Fairfax  Station,Univ of  Maryland,FC Dallas,2005,USA
138,26.0,Clarence  Goodson,D,"6'04""",11  11,17-05-82,Springfield,Univ of  Maryland,FC Dallas,2005,USA
139,27.0,Aaron  Pitchkolan,M,6'02'',13  08,14-03-83,Aurora,West  Virginia Univ,FC Dallas,2005,USA
140,29.0,Mario  Torres,M,"6'01""",11  01,07-04-82,Chihuahua,,FC Dallas,2005,USA
141,30.0,Chris  Gomez,G,6'02'',13  08,04-08-83,Huntington  Beach,Olimpia,FC Dallas,2005,USA
142,48.0,Darío Sala,G,"6'04""",14  07,19-09-74,Córdoba,Arsenal [ARG],FC Dallas,2005,USA
143,1.0,Troy Perkins,G,"6'02""",13  08,29-07-81,Springfield,Cape Cod Crusaders,D.C. United,2005,USA
144,2.0,David  Stokes,D,6'03'',14  07,28-05-82,"Dumfries,  VA",Univ of Nth  Carolina,D.C. United,2005,USA
145,4.0,Brandon  Prideaux,D,6'00'',12  02,16-08-76,Seattle,Kansas  City Wizards,D.C. United,2005,USA
146,5.0,Facundo Erpen,D,"6'00""",12  11,19-05-83,Gualeguaychu,Talleres  (Córdoba),D.C. United,2005,USA
147,6.0,Nick  Van Sicklen,M,"6'01""",11  05,01-02-83,Madison,Univ  of Wisconsin,D.C. United,2005,USA
148,7.0,Lucio Filomeno,F,"5'11""",12  04,08-05-80,Haedo,Busan  I'cons,D.C. United,2005,USA
149,9.0,Freddy Adu,F,"5'08""",10  00,02-06-89,Tema,US U-20s,D.C. United,2005,USA
150,10.0,Christian Gomez,M,"5'08""",11  00,07-11-74,Buenos Aires,Independiente,D.C. United,2005,USA
151,11.0,Alecko  Eskandarian,F,5'09'',11  11,09-07-82,Montvale,Univ  of Virginia,D.C. United,2005,USA
152,13.0,Tim  Merritt,D,"6'00""",12  09,25-06-82,Gig Harbor,Univ  of Nth Carolina,D.C. United,2005,USA
153,14.0,Ben  Olsen,M,5'08'',11  02,03-05-77,Harrisburg,Univ  of Virginia,D.C. United,2005,USA
154,15.0,Kenny  Arena,M,6'02'',13  08,06-02-81,Charlottesville,New York Red Bulls,D.C. United,2005,USA
155,16.0,Brian  Carroll,M,5'10'',10  12,20-07-81,Springfield,Wake  Forest Univ,D.C. United,2005,USA
156,17.0,Josh Gros,M,"6'00""",11  11,25-06-82,Mechanicsburg,Rutgers Univ,D.C. United,2005,USA
157,18.0,Nick  Rimando,G,5'10'',14  05,17-06-79,Montclair,Miami  Fusion,D.C. United,2005,USA
158,19.0,Clyde  Simms,M,"5'09""",11  11,21-08-82,Jamestown,Richmond  Kickers,D.C. United,2005,USA
159,21.0,Dema  Kovalenko,M,5'08'',11  06,28-08-77,Kiev,Chicago  Fire,D.C. United,2005,USA
160,22.0,Jason  Thompson,F,6'01'',13  03,22-11-81,Garland,Dallas Burn,D.C. United,2005,USA
161,23.0,Jamil  Walker,F,5'11'',11  11,21-04-81,Rochester,San  Jose Earthquakes,D.C. United,2005,USA
162,24.0,Nana Kuffour,M,"5'06""",11  01,27-02-85,Nyakrom,Super Rainbows,D.C. United,2005,USA
163,25.0,Santino  Quaranta,F,6'01'',13  03,14-10-84,Baltimore,US  U-17s,D.C. United,2005,USA
164,26.0,Bryan  Namoff,M,5'10'',12  08,28-05-79,Carson  City,Bradley  Univ,D.C. United,2005,USA
165,27.0,John Wilson,D,"5'10""",12  07,26-10-77,Seneca,Rochester  Raging Rhinos,D.C. United,2005,USA
166,28.0,Shawn  Kuykendall,M,"5'11""",11  11,21-02-82,"Vienna, VA",American  Univ,D.C. United,2005,USA
167,29.0,Matt  Nickell,F,"5'11""",12  07,11-07-83,Waukee,Drake  Univ,D.C. United,2005,USA
168,30.0,Andrew Weber,G,"6'02""",13  03,09-08-83,Phoenix,Univ of  New Mexico,D.C. United,2005,USA
169,31.0,Stephen deRoux,M,"5'09""",11  01,13-12-83,St Mary's,Prince  George's Community College,D.C. United,2005,USA
170,32.0,Bobby  Boswell,D,"6'02""",13  03,15-03-83,Tampa,Florida  International Univ,D.C. United,2005,USA
171,99.0,Jaime  Moreno,F,5'10'',12  05,19-01-74,Santa  Cruz,New York Red Bulls,D.C. United,2005,USA
172,1.0,Bo  Oshoniyi,G,6'01'',13  08,03-11-71,Poughkeepsie,Atlanta  Silverbacks,Sporting Kansas City,2005,USA
173,3.0,Nick  Garcia,D,5'10'',11  06,09-04-79,Plano,Indiana  Univ,Sporting Kansas City,2005,USA
174,4.0,Shavar Thomas,D,"6'01""",13  13,29-01-81,Hannah Town,Dallas Burn,Sporting Kansas City,2005,USA
175,5.0,Kerry  Zavagnin,D,5'10'',12  02,02-07-74,"Plymouth,  MI",Lehigh  Valley Steam,Sporting Kansas City,2005,USA
176,6.0,Jose  Burciaga Jr,D,6'01'',11  11,16-11-81,Duncanville,US U-20s,Sporting Kansas City,2005,USA
177,7.0,Diego  Gutierrez,M,5'07'',11  01,03-11-72,Bogota,Chicago Fire,Sporting Kansas City,2005,USA
178,9.0,Sasha  Victorine,M,6'02'',12  02,03-02-78,Santa Ana,LA Galaxy,Sporting Kansas City,2005,USA
179,11.0,Preki,M,5'09'',11  11,24-06-63,Belgrade,Miami  Fusion,Sporting Kansas City,2005,USA
180,12.0,Jimmy  Conrad,D,6'02'',13  03,12-02-77,Temple  City,San Jose  Earthquakes,Sporting Kansas City,2005,USA
181,13.0,Dustin Branan,D,"6'03""",13  08,21-05-81,Lakeville,Minnesota  Thunder,Sporting Kansas City,2005,USA
182,14.0,Jack  Jewsbury,F,6'00'',13  03,13-04-81,Joplin,St Louis  Univ,Sporting Kansas City,2005,USA
183,15.0,Josh  Wolff,F,5'08'',11  06,25-02-77,Stone  Mountain,Chicago  Fire,Sporting Kansas City,2005,USA
184,16.0,Brian Roberts,D,"6'01""",13  03,28-08-82,Los Angeles,Yale Univ,Sporting Kansas City,2005,USA
185,17.0,Chris Klein,M,6'01'',12  12,04-01-76,St Louis,Indiana  Univ,Sporting Kansas City,2005,USA
186,18.0,Antti Sumiala,F,"6'01""",13  03,20-02-74,Pori,Vaduz,Sporting Kansas City,2005,USA
187,19.0,Scott Sealy,F,"5'10""",12  07,04-06-81,Chaguanas,Wake  Forest Univ,Sporting Kansas City,2005,USA
188,20.0,John  Minagawa-Webster,M,"5'09""",11  01,12-08-82,Monroe,Michigan  State Univ,Sporting Kansas City,2005,USA
189,21.0,Douglas Lascody,M,"6'00""",12  02,08-03-83,Springfield,SW  Missouri State Univ,Sporting Kansas City,2005,USA
190,22.0,Davy  Arnuad,M,6'00'',11  11,22-06-80,Nederland,West  Texas A&M,Sporting Kansas City,2005,USA
191,23.0,Alex Zotinca,D,6'00'',12  02,22-01-77,Sibiu,Kansas City Comets,Sporting Kansas City,2005,USA
192,24.0,Will Hesmer,G,"6'02""",13  13,23-11-81,Wilson,Wake Forest Univ,Sporting Kansas City,2005,USA
193,25.0,Daniel Dobson,D,"6'02""",13  13,20-04-83,Garland,Univ  of Memphis,Sporting Kansas City,2005,USA
194,26.0,Ryan Raybould,M,"5'11""",11  01,30-05-83,Leawood,Yale  Univ,Sporting Kansas City,2005,USA
195,27.0,Jermaine Hue,M,"5'08""",11  01,15-06-78,Kingston,Harbour  View,Sporting Kansas City,2005,USA
196,28.0,Pat McGinnis,F,"5'11""",11  01,03-12-82,Colorado  Springs,Colorado  College,Sporting Kansas City,2005,USA
197,29.0,Ryan Pore,F,"5'11""",11  11,23-09-83,"Mansfield,  OH",Tulsa  Univ,Sporting Kansas City,2005,USA
198,30.0,Martin Hutton,G,"6'01""",13  03,21-01-82,Spring,Univ  of St Louis,Sporting Kansas City,2005,USA
199,1.0,Steve Cronin,G,"6'02""",13  13,28-05-83,Sacramento,Santa  Clara Univ,Los Angeles Galaxy,2005,USA
200,2.0,Todd  Dunivant,D,6'00'',12  06,26-12-80,Wheat  Ridge,San  Jose Earthquakes,Los Angeles Galaxy,2005,USA
201,3.0,Michael Umana,D,6'00'',11  07,16-07-82,San Jose,Herediano,Los Angeles Galaxy,2005,USA
202,4.0,David Johnson,M,"5'11""",11  11,16-01-84,Riverside,Willem  II,Los Angeles Galaxy,2005,USA
203,5.0,Chris  Albright,D,6'01'',13  03,14-01-79,Philadelphia,DC United,Los Angeles Galaxy,2005,USA
204,6.0,Josh Gardner,M,"5'11""",10  10,14-09-82,Brazoria,Univ of Cincinnati,Los Angeles Galaxy,2005,USA
205,7.0,Michael  Nsien,D,"6'01""",12  08,14-02-81,Tulsa,Univ of  Dayton,Los Angeles Galaxy,2005,USA
206,8.0,Peter  Vagenas,M,5'08'',10  10,06-02-78,Pasadena,UCLA,Los Angeles Galaxy,2005,USA
207,9.0,Guillermo  Gonzalez,M,5'11'',10  05,04-01-86,Paramount,US U-17s,Los Angeles Galaxy,2005,USA
208,10.0,Landon  Donovan,F,5'08'',10  08,04-03-82,Ontario,Bayer  Leverkusen,Los Angeles Galaxy,2005,USA
209,11.0,Ned Grabavoy,M,"5'07""",11  01,01-07-83,Joilet,Indiana Univ,Los Angeles Galaxy,2005,USA
210,12.0,Troy Roberts,D,"5'10""",12  02,18-09-83,Fremont,Univ  of California,Los Angeles Galaxy,2005,USA
211,13.0,Cobi  Jones,M,5'07'',10  05,16-06-70,Detroit,Vasco  da Gama,Los Angeles Galaxy,2005,USA
212,14.0,Tyrone  Marshall,D,6'02'',13  08,12-11-74,Kingston,Miami  Fusion,Los Angeles Galaxy,2005,USA
213,15.0,Ugo Ihemelu,D,6'00'',13  02,03-04-83,Cedar Hill,Southern  Methodist Univ,Los Angeles Galaxy,2005,USA
214,16.0,Herculez Gomez,F,"5'10""",10  05,06-04-82,Las Vegas,San  Diego Gauchos,Los Angeles Galaxy,2005,USA
215,17.0,Guillermo Ramirez,M,6'00'',12  07,26-03-78,Livingston [GUA],CDS  Municipal,Los Angeles Galaxy,2005,USA
216,18.0,Joseph Ngwenya,F,"6'01""",12  07,30-03-81,Plumtree,Coastal Carolina  Univ,Los Angeles Galaxy,2005,USA
217,19.0,Michael Enfield,M,"5'07""",10  10,19-07-83,Ventura,UCLA,Los Angeles Galaxy,2005,USA
218,21.0,Alan Gordon,F,"6'03""",13  11,16-10-81,Long Beach,Portland Timbers,Los Angeles Galaxy,2005,USA
219,22.0,Kevin  Hartman,G,6'01'',12  06,24-05-74,"Athens, OH",UCLA,Los Angeles Galaxy,2005,USA
220,23.0,Quavas Kirk,F,"6'01""",11  11,13-04-88,Aurora,Chicago  Magic,Los Angeles Galaxy,2005,USA
221,25.0,Benjamin Benditson,D,"5'11""",12  02,16-02-83,Oak Park,Cal  State-Northridge,Los Angeles Galaxy,2005,USA
222,26.0,Mubarike Chisoni,M,"5'08""",10  00,10-05-81,Bulawayo,Cocoa  Expo,Los Angeles Galaxy,2005,USA
