,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
36,12,Dieudonné Londo,M,"5'09""",10 10,06-06-76,,RAEC Mons,Akratitos,2005,Greek
37,14,Muscal  Musumbu,M,,,30-03-79,,Kalamata,Akratitos,2005,Greek
38,16,Lucian Marinescu,M,"5'08""",11 11,25-06-72,Bucharest,Chaves,Akratitos,2005,Greek
39,17,Christos Zigouris,F,,,17-08-87,,None,Akratitos,2005,Greek
40,18,Dimitris  Patsiavouras,M,"5'08""",,13-07-83,,Panionios,Akratitos,2005,Greek
41,20,Costas  Badas,D,"6'00""",,19-07-76,,Posidonas,Akratitos,2005,Greek
42,23,Nacarato Gustavo,M,"5'07""",,07-05-82,,Juventude,Akratitos,2005,Greek
43,24,Oumar Dieng,D,"6'00""",11 09,30-12-72,Dakar,Konyaspor,Akratitos,2005,Greek
44,25,Antonis  Shizas,D,,,10-03-86,,None,Akratitos,2005,Greek
45,27,Christos  Aravidis,F,"5'10""",11 07,13-03-87,,None,Akratitos,2005,Greek
46,29,William  Sunsing,M,"5'10""",11  11,12-05-77,San  José [CRC],Brujas  Escazú,Akratitos,2005,Greek
47,33,Lucas De Francesco,F,"6'04""",,21-09-81,,Kavala,Akratitos,2005,Greek
48,34,Berny  Peña,D,,,19-10-80,,Brujas  Escazú,Akratitos,2005,Greek
49,35,Froylán  Ledezma,F,,,02-01-78,San  José [CRC],Alajuelense,Akratitos,2005,Greek
50,40,Alexandros  Karahalios,M,"5'11""",11 00,30-09-85,,Panionios,Akratitos,2005,Greek
51,44,Estrat  Billa,G,,,13-06-80,,Flamurtari,Akratitos,2005,Greek
52,55,Giannis  Sfakianakis,D,"6'04""",,06-02-76,,Panahaiki,Akratitos,2005,Greek
53,77,Sotiris  Lyberopoulos,G,"6'00""",12  02,26-06-77,Kalamata,Aris,Akratitos,2005,Greek
54,98,Panagiotis Giannopoulos,D,"6'00""",,30-09-80,,Vouliagmeni,Akratitos,2005,Greek
55,99,Nikos Kostakis,G,,,16-02-73,,Panionios,Akratitos,2005,Greek
56,1,Kostas Andriolas,G,,,01-05-85,,Panelefsiniakos,Atromitos Athens,2005,Greek
57,2,Giannis Katemis,D,"5'06""",11 00,28-05-77,Limnes,Panargiakos,Atromitos Athens,2005,Greek
58,3,Dimitris Geladaris,D,"5'10""",11 09,06-11-74,,Skoda Xanthi,Atromitos Athens,2005,Greek
59,4,Vangelis  Dagas,D,"6'02""",,14-04-74,,Proodeftiki,Atromitos Athens,2005,Greek
60,5,Christos Mikes,D,"6'00""",12 11,23-09-71,,Ionikos,Atromitos Athens,2005,Greek
61,6,Markos Dimos,M,"5'09""",,12-08-72,,Akratitos,Atromitos Athens,2005,Greek
62,8,Giannis Sotirhos,D,"6'00""",12 04,06-04-77,Kapareli,Paniliakos,Atromitos Athens,2005,Greek
63,9,Giorgos  Zaharopoulos,F,"6'01""",,13-12-71,,Kalithea,Atromitos Athens,2005,Greek
64,10,Milen Petkov,M,"5'09""",10 01,12-01-74,,AEK,Atromitos Athens,2005,Greek
65,11,Loukas  Karadimos,M,"5'09""",10 10,06-08-74,,PAOK,Atromitos Athens,2005,Greek
66,14,Giorgos Georgiou,D,"5'11""",11 07,24-09-79,Augsburg,Kerkira,Atromitos Athens,2005,Greek
67,15,Francis Doe,F,"5'10""",11 05,25-12-85,Monrovia,Buduburam,Atromitos Athens,2005,Greek
68,16,Roberto  Merino,M,5'05'',10  03,19-05-82,Chiclayo,Akratitos,Atromitos Athens,2005,Greek
69,18,Christos Iliopoulos,F,,,01-01-77,,Akratitos,Atromitos Athens,2005,Greek
70,19,Rafik  Djebbour,F,"6'01""",12  01,08-03-84,Grenoble,Ethnikos Asteras,Atromitos Athens,2005,Greek
71,20,Thanasis Papageorgiou,D,"6'00""",,09-05-87,,Iraklis Chalkis,Atromitos Athens,2005,Greek
72,21,Panagiotis Korbos,M,,,11-09-83,,Antikira,Atromitos Athens,2005,Greek
73,23,Hrisostomos  Mihailidis,G,"6'03""",12 11,15-01-75,,AEK,Atromitos Athens,2005,Greek
74,24,Giorgos Halaris,D,"6'02""",12 80,08-07-73,Athens,Ilioupoli,Atromitos Athens,2005,Greek
75,27,Giorgos Korakakis,M,"5'08""",11 03,09-02-76,Athens,Vizas Megaron,Atromitos Athens,2005,Greek
76,29,Paul  Nnamdi Olisadebe,,,,28-09-86,,,Atromitos Athens,2005,Greek
77,31,Apostolos Androutsos,G,"6'00""",,26-07-89,,Atromitos Ioanninon,Atromitos Athens,2005,Greek
78,32,Alain Raguel,M,"5'08""",11 07,06-09-76,,Panathinaikos,Atromitos Athens,2005,Greek
79,33,Stergos Marinos,F,"5'09""",10 06,17-09-87,Kos,Asklipios Ko,Atromitos Athens,2005,Greek
80,34,Vassilis Apostolopoulos,D,"6'03""",,13-08-88,,Finikas Peramatos,Atromitos Athens,2005,Greek
81,35,Fotis Karagiolidis,G,,,28-08-87,,Ptolemeos,Atromitos Athens,2005,Greek
82,37,Giorgos Koutsis,M,"6'01""",13 01,10-09-73,,PAOK,Atromitos Athens,2005,Greek
83,39,Dimitris  Korovilas,,,,10-05-86,,Ilisiakos,Atromitos Athens,2005,Greek
84,1,Luigi  Cennamo,G,"6'03""",12 12,07-02-80,Munich,Proodeftiki,Egaleo,2005,Greek
85,2,Giannis Zapropoulos,D,"6'00""",12 08,20-03-82,,Kalamata,Egaleo,2005,Greek
86,3,Goran Popov,D,"6'02""",13 03,02-10-84,Strumica,Odra Wodzisław,Egaleo,2005,Greek
87,4,Theodoros  Koubaroulis,D,"6'02""",12 04,01-07-87,,Agia Paraskevi,Egaleo,2005,Greek
88,5,Costas Papoutsis,D,"5'07""",11 11,31-03-79,,Panaitolikos,Egaleo,2005,Greek
89,6,Stathis Stefanidis,M,,,23-09-81,,Akratitos,Egaleo,2005,Greek
90,9,Tassos  Agritis,F,"5'09""",11 09,16-04-81,,Aigeas Plomariou,Egaleo,2005,Greek
91,12,Venizelos Anifantakis,D,,,26-10-83,,Atsalenios,Egaleo,2005,Greek
92,13,Prokopis Saganas,F,"6'00""",12 06,23-02-84,,Mesologi,Egaleo,2005,Greek
93,14,Giannis Christou,D,"6'01""",,05-03-81,,Chalkidona,Egaleo,2005,Greek
94,16,Christos Moustogiannis,F,"5'05""",10 03,01-03-83,,Acharnaikos,Egaleo,2005,Greek
95,17,Nikos Nikolopoulos,F,"6'00""",12 11,10-08-77,,Atromitos,Egaleo,2005,Greek
96,19,Labros  Honos,M,,,16-02-83,,Kalamata,Egaleo,2005,Greek
97,20,Sotiris Tsatsos,M,"5'05""",10 01,15-12-78,,Agr. Asteras,Egaleo,2005,Greek
98,21,Daniel Edusei,D,"5'06""",11 07,02-09-80,,Ethnikos Asteras,Egaleo,2005,Greek
99,22,Manolis Psomas,D,"6'00""",12 01,11-11-78,,Panelefsiniakos,Egaleo,2005,Greek
100,23,Akeem Omo Sulaimon,D,"6'00""",12 06,15-12-85,,Pobenda Skopjie,Egaleo,2005,Greek
101,24,Marko Marić,M,"6'02""",14 02,25-04-83,Zagreb,NK Zagreb,Egaleo,2005,Greek
102,25,Manolis Liapakis,M,,,11-06-84,,Panachaiki,Egaleo,2005,Greek
103,26,Dimosthenis Manousakis,F,"5'11""",,19-01-81,,Chalkidona,Egaleo,2005,Greek
104,27,Giannis  Skopelitis,M,"6'00""",11  12,02-03-78,,Apollon  Athens,Egaleo,2005,Greek
105,28,Dimitris Tsitsomitsos,D,"5'07""",,10-05-85,,Anagennisi Artas,Egaleo,2005,Greek
106,29,Daniel  Cesarec,F,"6'00""",11 00,08-01-83,,Akratitos,Egaleo,2005,Greek
107,30,Hrvoje Jancetić,M,"5'09""",11  05,10-02-81,,Medjimurje,Egaleo,2005,Greek
108,31,Paweł  Kieszek,G,"6'02""",12 13,16-04-84,,Polonia  Warszawa,Egaleo,2005,Greek
109,32,Leonidas  Kyvelidis,F,,,08-02-86,,Pierikos,Egaleo,2005,Greek
110,33,Mahamadou Sidibé,G,"6'03""",13 08,08-10-78,,Athinaikos,Egaleo,2005,Greek
111,45,Athos  Chrisostomou,G,"6'01""",,06-08-81,,AEL Limassol,Egaleo,2005,Greek
112,1,Arian  Beqaj,G,"6'02""",12 13,25-08-75,,OFI,Ionikos,2005,Greek
113,2,Efthimis Kotitsas,M,"6'00""",10 10,25-03-86,,Olympiakos,Ionikos,2005,Greek
114,3,Juan Pajuelo,D,"6'00""",11 11,23-09-74,Peru,Atlético Universidad,Ionikos,2005,Greek
115,4,Sokratis  Ofridopoulos,D,"6'03""",13 05,26-10-73,,Giannina,Ionikos,2005,Greek
116,5,Giorgos Poulopoulos,D,"6'00""",12 01,28-06-75,Athens,Proodeftiki,Ionikos,2005,Greek
117,6,Devanir King  Ferreira,D,"6'02""",13 12,01-07-70,,Farense,Ionikos,2005,Greek
118,7,Nikos  Tsiblidis,M,"5'09""",11 00,10-06-76,,Kallithea,Ionikos,2005,Greek
119,8,Felipe Da Costa,M,"5'11""",11 05,30-08-84,São Sebastiano,Regianna,Ionikos,2005,Greek
120,10,Oliver Makor,M,"5'06""",11 05,10-10-73,,Egaleo,Ionikos,2005,Greek
121,12,Elias Kakaras,D,"5'11""",11 00,03-08-84,,Atromitos,Ionikos,2005,Greek
122,13,Giorgos Melabianakis,D,"5'07""",10 03,26-01-81,,Olympiakos,Ionikos,2005,Greek
123,14,Vangelis  Economou,D,"6'01""",12 08,18-07-87,,Korinthos,Ionikos,2005,Greek
124,15,Giorgos Kantimiris,G,"6'02""",12 01,19-09-82,,Digenis Rodou,Ionikos,2005,Greek
125,16,Giorgos  Vourexakis,D,"6'00""",13 03,01-04-77,,Apollon Athens,Ionikos,2005,Greek
126,17,Sotiris  Kostantinidis,M,"5'10""",12 01,19-04-77,,AEK,Ionikos,2005,Greek
127,19,Marcelo Gutman,M,"5'09""",11 05,29-08-79,,Cerro Porteño,Ionikos,2005,Greek
128,20,Gabriel Lettieri,M,"5'10""",11 11,01-03-73,,Gueugnon,Ionikos,2005,Greek
129,21,Emanuel Perrone,F,"6'02""",13 08,14-06-83,Córdoba,Troyes,Ionikos,2005,Greek
130,22,Giorgos Sapounas,G,"6'02""",12 13,15-02-85,,Olympiakos,Ionikos,2005,Greek
131,23,Dimitris Karademitros,M,"5'11""",10 12,06-05-83,Volos,Apollon Athens,Ionikos,2005,Greek
132,24,Efstathios  Rokkas,D,"5'11""",11 00,18-09-84,,Atromitos,Ionikos,2005,Greek
133,25,Costas Mendrinos,M,"5'10""",11 09,28-05-85,,Olympiakos,Ionikos,2005,Greek
134,26,Kendal Ukar,D,"5'08""",10 10,03-09-81,,Valence,Ionikos,2005,Greek
135,27,Vassilis  Sahinidis,F,"6'00""",13 01,20-01-86,,EAS Evosmou,Ionikos,2005,Greek
136,29,Stelios  Hlahlas,G,"6'02""",12  01,13-02-87,,Panionios  (A),Ionikos,2005,Greek
137,77,Yiannis  Kalivopoulos,M,"5'11""",11  11,07-07-86,,Olympiakos  (A),Ionikos,2005,Greek
138,79,Anastasios  Triantafillou,M,"5'11""",11  11,11-01-79,,OFI,Ionikos,2005,Greek
139,80,Benjamin  Onwuachi,F,"5'07""",09  13,09-04-84,Lagos,Standard  Liège,Ionikos,2005,Greek
140,1,Giorgios Abaris,G,"6'01""",11 09,23-04-82,Naousa,Aetos Skydras,Iraklis,2005,Greek
141,2,Grigoris  Papazaharias,D,"6'01""",11 11,20-03-85,Epanomi,None,Iraklis,2005,Greek
142,3,Haralabos Perperidis,D,"5'10""",11 07,29-04-86,Kalamonas,Pandramaikos,Iraklis,2005,Greek
143,4,Tassos Katsabis,D,"6'01""",12 06,30-07-73,Athens,PAOK,Iraklis,2005,Greek
144,5,Costas Stefanis,D,"5'10""",11 00,11-04-84,Poros Troizina,Panachaiki,Iraklis,2005,Greek
145,6,Elias Poursanidis,M,"6'00""",12 04,13-04-72,Athens,Olympiakos,Iraklis,2005,Greek
146,7,Edvin Murati,M,"5'07""",10 08,12-11-75,Tirana,Lille,Iraklis,2005,Greek
147,8,Garba Lawal,M,"6'03""",12 13,22-05-74,Kaduna,Santa Clara,Iraklis,2005,Greek
148,9,Costas Kapetanos,M,"5'09""",12 06,27-10-84,Ptolemaida,Kozani,Iraklis,2005,Greek
149,10,Joël Epalle,M,"5'09""",12 08,20-02-78,Yaoundé,Panathinaikos,Iraklis,2005,Greek
150,12,Eduardo Alemao,D,"6'00""",12 04,27-06-81,São Bernardo,Atlético Sorocaba,Iraklis,2005,Greek
151,13,Miroslaw Sznaucner,D,"5'09""",10 10,09-05-79,Begin,Katowice,Iraklis,2005,Greek
152,15,Emmanuel Papasterianos,F,"5'10""",11 05,15-08-87,Halkidiki,None,Iraklis,2005,Greek
153,17,Giorgios Georgiadis,M,"5'08""",10 11,08-03-72,Kavala,Olympiakos,Iraklis,2005,Greek
154,18,Giannis Papapostolou,F,"6'00""",11 09,04-08-82,Thessaloniki,Nea Gonia,Iraklis,2005,Greek
155,19,Panagiotis Lagos,M,"6'00""",11 05,18-07-85,Thessaloniki,Proodos Adam,Iraklis,2005,Greek
156,20,José Esteban Herrera,F,"5'11""",11 00,09-03-81,Santa Fe,Boca Juniors,Iraklis,2005,Greek
157,21,Fanis Katergiannakis,G,"6'03""",12 13,16-02-74,Thessaloniki,Cagliari,Iraklis,2005,Greek
158,22,Panagiotis Drougas,M,"5'08""",11 00,23-09-74,Kalamata,Kalamata,Iraklis,2005,Greek
159,25,Nikos Soulidis,M,"5'07""",10 10,28-10-86,Thessaloniki,None,Iraklis,2005,Greek
160,27,Bark Seghiri,D,"5'11""",11 07,08-08-78,Argenteuil,Wasquehal,Iraklis,2005,Greek
161,31,Indrit Fortuzi,F,"5'10""",11 00,23-11-73,Thessaloniki,SK Tirana,Iraklis,2005,Greek
162,37,Giorgios  Badis,G,"6'02""",11 09,30-04-85,Thessaloniki,None,Iraklis,2005,Greek
163,55,Thanassis Prittas,M,"6'00""",12 04,09-01-79,Thessaloniki,Skoda Xanthi,Iraklis,2005,Greek
164,70,Costas Diamantidis,M,"5'09""",10 03,19-03-85,Thessaloniki,None,Iraklis,2005,Greek
165,77,Panagiotis  Dilberis,G,"6'04""",13 08,28-09-74,Plagiari,Posidon Michanionas,Iraklis,2005,Greek
166,3,Vassilis  Miroforidis,D,"5'11""",11  03,15-04-88,Ptolemais,AS Ptolemeos,Apollon Kalamarias,2005,Greek
167,5,Dimitris Ioannou,D,"6'02""",13 01,16-03-77,Athens,Iraklis,Apollon Kalamarias,2005,Greek
168,6,Sokratis  Fitanidis,D,"6'01""",12  06,25-02-84,Thessaloniki,PAO Koufalion,Apollon Kalamarias,2005,Greek
169,7,Costas Spiropoulos,M,"5'08""",11  11,08-07-77,Riolos,Paniliakos,Apollon Kalamarias,2005,Greek
170,8,Nikos Papadopoulos,D,"5'10""",11  05,06-09-76,,Paniliakos,Apollon Kalamarias,2005,Greek
171,9,Karim Mouzaoui,F,"6'01""",12 04,20-11-75,Bitche,Dubai,Apollon Kalamarias,2005,Greek
172,10,Cleyton,M,"5'09""",11  00,08-03-83,São  Paulo,Zakarei,Apollon Kalamarias,2005,Greek
173,11,Wellington  Gonçalves,F,"5'09""",12  08,11-08-83,Zakarei,Zakarei,Apollon Kalamarias,2005,Greek
174,16,Dimitris  Karamanlis,M,"5'10""",12  04,26-12-86,Panorama,Ethnikos Pileas,Apollon Kalamarias,2005,Greek
175,17,Maciej Murawski,D,"6'00""",12 08,20-02-74,Zielona Gòra,Aris,Apollon Kalamarias,2005,Greek
176,18,Merkouris Karaliopoulos,D,"5'10""",11 05,26-11-77,Alexandria  Imathia,Aris,Apollon Kalamarias,2005,Greek
177,20,Triantafillos  Parmaxidis,M,"6'01""",12  11,02-01-79,,None,Apollon Kalamarias,2005,Greek
178,21,Dimitris Petkakis,M,"5'11""",12  01,01-08-83,Thessaloniki,None,Apollon Kalamarias,2005,Greek
179,23,Giannis  Bakanos,F,"5'10""",11  05,11-04-87,Kozani,Akrites,Apollon Kalamarias,2005,Greek
180,24,Dimitris Orfanos,F,"6'02""",12  13,02-11-82,Maroysi,Kavala,Apollon Kalamarias,2005,Greek
181,25,Kofi Amponsah,D,"5'11""",11 05,23-04-78,Tema,Egaleo,Apollon Kalamarias,2005,Greek
182,27,Pavle  Popara,M,"5'09""",11  03,20-05-87,Kragujevac,Partizan  Belgrade,Apollon Kalamarias,2005,Greek
183,28,Christos Kalogerakis,G,"6'03""",13  08,10-11-84,Kozani,None,Apollon Kalamarias,2005,Greek
184,30,Pavol Kováč,G,"6'03""",14 02,12-08-74,Partizánske,Slovácko,Apollon Kalamarias,2005,Greek
185,31,Nikos  Samouilidis,M,"6'00""",11  05,04-06-87,Serres,Veria,Apollon Kalamarias,2005,Greek
186,32,Michalis  Bolos,M,"5'11""",11  07,10-09-84,Holargos,Aris,Apollon Kalamarias,2005,Greek
187,35,Modesto  Ailton,M,"5'09""",11  09,27-02-80,Votuporanga,Panahaiki,Apollon Kalamarias,2005,Greek
188,36,Alexandros  Apostoles,D,"6'00""",12  00,01-03-88,,None,Apollon Kalamarias,2005,Greek
189,40,Giorgos  Koltsis,D,"5'09""",11  00,22-10-74,Aridaia,Panahaiki,Apollon Kalamarias,2005,Greek
190,41,Dimitris  Triadafillidis,M,,,01-01-89,,Akrolimni  Gia,Apollon Kalamarias,2005,Greek
191,44,Aris Galanopoulos,M,"5'09""",10  08,29-09-81,Kalamata,Panionios,Apollon Kalamarias,2005,Greek
192,50,Christos Kelpekis,G,"6'03""",12  08,22-08-73,Thessaloniki,Iraklis,Apollon Kalamarias,2005,Greek
193,77,Charilaos  Papas,M,"5'07""",09  11,12-05-83,Kavala,Olympiakos,Apollon Kalamarias,2005,Greek
194,99,Christos  Christoforidis,F,"5'10""",11  05,31-03-81,,AEK,Apollon Kalamarias,2005,Greek
195,2,Vassilis Karatzas,D,"6'00""",12 08,14-06-82,Evia,Taminaikos,Kallithea,2005,Greek
196,3,Evangelos  Tsiolis,D,"6'00""",11 11,09-05-81,Karditsa,Panionios,Kallithea,2005,Greek
197,4,Achilleas  Angelopoulos,D,"6'01""",12 00,31-03-77,Apostoloi,Nafpaktos,Kallithea,2005,Greek
198,5,Giorgos Koulakiotis,D,"6'03""",13 03,05-05-77,Veria,PAOK,Kallithea,2005,Greek
199,6,Borislav Georgiev,M,"5'07""",10 12,17-07-74,,Locomotiv Moscow,Kallithea,2005,Greek
200,7,Todor  Yanchev,M,"5'10""",11 07,19-05-76,,CSKA Sofia,Kallithea,2005,Greek
201,9,Christos Koutsospiros,F,"6'03""",12 11,14-10-81,Agrinio,Panachaiki,Kallithea,2005,Greek
202,10,Athanasios  Tsigas,F,"6'01""",12 04,20-09-82,Alexandroupoli,Panathinaikos,Kallithea,2005,Greek
203,11,Goran Petkovic,M,"5'10""",11 09,05-03-75,Belgrade,Zemun,Kallithea,2005,Greek
204,12,Giorgos Kliafas,M,,,03-03-86,,AO Karditsas,Kallithea,2005,Greek
205,13,Giannis  Mitropoulos,,,,19-04-85,,,Kallithea,2005,Greek
206,15,Costas  Drabalis,G,"6'02""",13 05,15-01-83,Marousi,Marousi,Kallithea,2005,Greek
207,17,Grigoris  Psaris,M,"5'11""",11 05,06-07-87,,Hannover  96,Kallithea,2005,Greek
208,18,Xenofodas  Belegrinis,D,"5'10""",10 10,06-02-81,,Chaidari,Kallithea,2005,Greek
209,19,Agisilaos  Passas,M,"5'10""",11 07,11-03-83,Agrinio,Mesologi,Kallithea,2005,Greek
210,20,Hristo  Telkivski,M,"5'11""",11 11,07-07-79,,Akratitos,Kallithea,2005,Greek
211,21,Giannis Lazanas,F,"6'01""",12 11,05-05-80,Athens,Aris,Kallithea,2005,Greek
212,22,Dimitrios  Diamantis,M,"5'11""",12 01,11-09-79,,Chaidari,Kallithea,2005,Greek
213,25,Anastasios  Venetis,D,"6'00""",11 05,24-03-80,,Akratitos,Kallithea,2005,Greek
214,26,Pavlos  Moustafidis,M,"5'11""",11 07,30-06-86,,None,Kallithea,2005,Greek
215,28,Giannis Rovas,M,,,12-03-86,,AO Karditsas,Kallithea,2005,Greek
216,32,Giorgos Souloganis,G,"6'01""",12 13,31-08-75,Athens,Lamia,Kallithea,2005,Greek
217,35,Panagiotis Koliakis,G,"6'01""",11 00,10-08-86,Athens,Akratitos,Kallithea,2005,Greek
218,40,Jean  Marie Sylla,M,"5'10""",11  07,22-04-83,,Ergotelis,Kallithea,2005,Greek
219,43,Cléber  Ferreira,D,"5'11""",12  01,24-03-82,São  Bernardo do Campo,Paysandu,Kallithea,2005,Greek
220,44,Aleksandar Mijatović,D,"6'01""",12  08,13-08-81,Kraljevo,Obilić,Kallithea,2005,Greek
221,52,Panagiotis Bartzokas,G,"6'05""",14 07,09-09-75,,Akratitos,Kallithea,2005,Greek
222,88,Branko  Randovanovic,F,"6'03""",13  08,18-02-81,Belgrade,,Kallithea,2005,Greek
223,99,Alain  Behi,M,"6'01""",11  07,01-07-78,,RAEC  Mons,Kallithea,2005,Greek
224,1,Fotis Kipouros,G,"6'01""",12 08,09-08-75,Thrssaloniki,Chalkida,Larissa,2005,Greek
225,2,Giorgos Simos,D,"5'10""",10 08,29-03-78,,Chalkidona,Larissa,2005,Greek
226,3,Antonis Poutas,F,"5'07""",10 03,18-09-86,Elassona,PO Elasonas,Larissa,2005,Greek
227,5,Marco Förster,D,"6'01""",13 12,23-04-76,Dresden,Ilisiakos,Larissa,2005,Greek
228,6,Dimitris Gikas,M,"6'00""",12 00,04-04-84,Athens,Ilisiakos,Larissa,2005,Greek
229,7,Giorgos Galitsios,D,"6'00""",12 00,06-07-86,Larisa,Apollonas Larissas,Larissa,2005,Greek
230,8,Zissis Ziagas,M,"6'03""",12 13,22-09-72,Larisa,Iraklis,Larissa,2005,Greek
231,9,Christos  Kalantzis,F,"5'10""",12 04,01-12-82,,Kalamata,Larissa,2005,Greek
232,10,Dennis Serban,M,"5'08""",10 10,05-01-76,Bucharest,Dinamo Bucharest,Larissa,2005,Greek
233,11,Thomas  Kiparissis,F,"6'01""",12 08,26-03-70,,Giannina,Larissa,2005,Greek
234,14,Nikos Dabizas,D,"6'00""",11 11,03-08-73,Amypeo,Leicester C,Larissa,2005,Greek
235,15,Spiros Christopoulos,G,"6'02""",11 11,07-10-75,Gastouni,Iliasiakos,Larissa,2005,Greek
236,17,Apostolos  Papacostas,F,"5'07""",10 06,02-01-83,,AO Trikala,Larissa,2005,Greek
237,18,Guga,F,"5'11""",11  07,14-03-77,Rosário  de Catete,Boavista,Larissa,2005,Greek
238,19,Thanassis  Palaiologos,D,"6'03""",12 13,14-07-77,,Iraklis Psachnon,Larissa,2005,Greek
239,20,Sladjan  Spasic,M,"5'09""",10 10,15-06-73,,PAOK,Larissa,2005,Greek
240,23,Dimitris  Tsiatsios,M,"5'08""",10 08,03-05-76,,Ilisiakos,Larissa,2005,Greek
241,24,Andreas Chatziliontas,M,"5'09""",10 01,28-06-87,Abelanos,Ampeloniakos,Larissa,2005,Greek
242,26,Stefanos Kotsolis,G,"6'03""",12 08,06-05-79,Athens,Panathinaikos,Larissa,2005,Greek
243,27,Giuseppe  Vela Junior,M,"5'10""",11 05,28-09-77,,Kalamaria,Larissa,2005,Greek
244,32,Vangelis Stournaras,D,"5'08""",10 10,25-10-82,,Ilisiakos,Larissa,2005,Greek
245,33,Panagiotis Bahramis,M,"5'11""",11 11,12-03-76,Kalamata,Iraklis,Larissa,2005,Greek
246,34,Thierry  Modo Abouna,F,"5'07""",10 03,20-05-81,,Mallorca  B,Larissa,2005,Greek
247,40,Hélder,D,"5'11""",12  08,21-03-71,Luanda,Paris  St-Germain,Larissa,2005,Greek
248,46,Stathis Aloneftis,M,"5'05""",09 11,29-03-83,Nicosia,Omonia Nicosia,Larissa,2005,Greek
