,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
13,16.0,Vladimir Ribić,F,"6'00""",12 08,28-03-81,Obrenovac,Radnički Obrenovac,Arsenal Kiev,2005,Ukrainian
14,17.0,Ivica Pirić,M,"6'00""",13 10,24-01-77,Split,Hajduk Split,Arsenal Kiev,2005,Ukrainian
15,18.0,Vasyl  Kardash,M,"6'01""",12  04,14-01-73,,Dynamo  Kiev,Arsenal Kiev,2005,Ukrainian
16,19.0,Oleksandr  Batalskyy,F,"6'03""",13 01,28-10-86,Kiev,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
17,20.0,Emmanuel Osei Okoduwa,F,"6'01""",13 10,21-11-83,,Vorskla Poltava,Arsenal Kiev,2005,Ukrainian
18,21.0,Serhiy Mizin,M,"5'11""",11 09,25-09-72,Kiev,Karpaty Lviv,Arsenal Kiev,2005,Ukrainian
19,22.0,Dzhaba  Kankava,M,"5'09""",11  11,18-03-86,Tbilisi,Alania  Vladikavkaz,Arsenal Kiev,2005,Ukrainian
20,23.0,Ivan Baranov,D,"6'04""",14 07,16-06-85,Kiev,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
21,24.0,Volodymyr  Chernikov,M,"6'03""",12  06,15-01-82,,Orel,Arsenal Kiev,2005,Ukrainian
22,25.0,Vitaliy  Rozhon,D,"5'10""",11 11,23-03-80,Lutsk,Volyn Lutsk,Arsenal Kiev,2005,Ukrainian
23,26.0,Oleh  Shandruk,D,"5'11""",11  03,30-01-83,,,Arsenal Kiev,2005,Ukrainian
24,27.0,Artem  Mostovyy,F,"5'11""",11  00,05-10-83,,,Arsenal Kiev,2005,Ukrainian
25,28.0,Vitaliy  Nechay,M,,,04-01-89,,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
26,29.0,Andriy  Hitchenko,D,"6'02""",11 07,02-10-84,Kiev,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
27,30.0,Serhiy Pivnenko,F,"6'00""",11  09,19-10-84,Mariupol,Shakhtar Donetsk,Arsenal Kiev,2005,Ukrainian
28,32.0,Dario Brgles,M,"5'09""",11 03,15-04-77,Belupo,Hajduk Split,Arsenal Kiev,2005,Ukrainian
29,33.0,Yuriy Beno,D,"6'00""",12 00,25-04-74,Lviv,Metalurh Zaporizhya,Arsenal Kiev,2005,Ukrainian
30,39.0,Ivan Perić,F,"6'03""",13 03,05-05-82,,Shakhtar  Karaganda,Arsenal Kiev,2005,Ukrainian
31,40.0,Stanislav Vtyurin,G,"6'02""",12 00,08-01-86,Kiev,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
32,41.0,Serhiy Sitalo,G,"6'03""",13 03,20-12-86,Kharkiv,Metalist  Kharkiv,Arsenal Kiev,2005,Ukrainian
33,42.0,Oleksandr  Volynets,M,"5'07""",11  00,23-07-86,,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
34,43.0,Roman  Bayrashevskyy,G,"6'03""",14 00,07-08-74,Kiev,Nistru Otaci,Arsenal Kiev,2005,Ukrainian
35,44.0,Nikita  Havrylenko,M,"5'08""",10  03,13-06-88,,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
36,45.0,Dmytro  Babych,,,,16-04-87,,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
37,46.0,Vadym Honshchyk,M,"5'11""",10 12,25-01-86,Kiev,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
38,47.0,Yuriy  Lakh,,,,23-01-87,,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
39,55.0,Vitaliy  Kostyshyn,D,"6'00""",11 11,12-10-86,Kiev,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
40,77.0,Andriy  Yatlenko,D,"5'10""",11  07,17-10-88,,Arsenal Kiev-2,Arsenal Kiev,2005,Ukrainian
41,78.0,Alexander  Kirilov,G,"6'00""",11 11,28-01-78,,Sheriff  Tiraspol,Arsenal Kiev,2005,Ukrainian
42,1.0,Vitaliy Rudenko,G,"6'00""",11 07,26-01-81,Odessa,Lokomotiv  Aleksandrovka,Chernomorets Odessa,2005,Ukrainian
43,2.0,Pavel Skoropad,D,"6'01""",12 08,21-07-79,Odessa,Metalurh  Zaporizhya,Chernomorets Odessa,2005,Ukrainian
44,3.0,Yehor  Bidniy,D,"6'01""",12 00,27-06-88,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
45,4.0,Serhiy Symonenko,D,"6'02""",12 01,12-06-81,Kiev,Alania Vladikavkaz,Chernomorets Odessa,2005,Ukrainian
46,5.0,Serhiy Bilozor,D,"6'01""",12 08,15-07-79,Sumac,Arsenal Kiev,Chernomorets Odessa,2005,Ukrainian
47,6.0,Oleksandr  Klimenko,M,"6'01""",11 07,11-02-82,Kiev,Arsenal Kiev,Chernomorets Odessa,2005,Ukrainian
48,7.0,Yevhen  Lutsenko,M,"5'08""",10 06,10-11-80,Kiev,Shinnik,Chernomorets Odessa,2005,Ukrainian
49,8.0,Andriy  Kirlik,M,"5'11""",12 01,21-11-74,Khmelnitsky,Borysfen  Boryspil,Chernomorets Odessa,2005,Ukrainian
50,9.0,Vladimir Ostroushko,M,"5'10""",11 11,08-01-79,Kiev,Nafkom Brovary,Chernomorets Odessa,2005,Ukrainian
51,10.0,Igor  Bugaev,F,"6'01""",11  05,26-06-85,Benderakh,Tiligul  Tiraspol,Chernomorets Odessa,2005,Ukrainian
52,11.0,Ruslan  Hilazyev,M,"5'10""",11 05,07-01-77,Odessa,Zimbru  Chişinău,Chernomorets Odessa,2005,Ukrainian
53,12.0,Yevgen  Shyryayev,G,"6'01""",12 06,22-02-84,Uspenovka,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
54,13.0,Serhiy  Bryzh,M,,,16-04-87,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
55,14.0,Yevgeni Lashankov,F,"5'07""",09 11,02-01-79,Borisov,BATE Borisov,Chernomorets Odessa,2005,Ukrainian
56,15.0,Viktor Dotsenko,M,"6'01""",11 11,10-12-75,Kiev,Vorskla Poltava,Chernomorets Odessa,2005,Ukrainian
57,16.0,Vadim  Leshchuk,M,"5'11""",09 11,08-10-86,Odessa,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
58,17.0,Oleksandr  Zhura,M,"5'05""",09 13,20-08-85,Odessa,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
59,18.0,Roman  Lutsenko,M,"5'10""",11  09,20-01-85,Hlukhiv,Bershad,Chernomorets Odessa,2005,Ukrainian
60,20.0,Zsolt Nodj,F,"5'11""",11 05,23-03-79,Debrecen,Zakarpattya Uzhgorod,Chernomorets Odessa,2005,Ukrainian
61,21.0,Andrey  Ostrovski,D,"6'03""",13 01,13-09-73,Rechitza,Arsenal Kiev,Chernomorets Odessa,2005,Ukrainian
62,22.0,Hennadiy Altman,G,"6'04""",14 00,22-05-79,Odessa,Metalurh Donetsk,Chernomorets Odessa,2005,Ukrainian
63,23.0,Pavel Kirylchyk,D,"6'01""",12 01,04-01-81,Minsk,Kryvbas  Kryvyi Rih,Chernomorets Odessa,2005,Ukrainian
64,24.0,Iurie  Miterev,M,"5'11""",11 11,28-02-75,Chişinău,Zimbru  Chişinău,Chernomorets Odessa,2005,Ukrainian
65,25.0,Oleksandr  Koroev,M,"6'02""",11 00,01-02-87,Odessa,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
66,26.0,Yeduard  Kazymyrchyk,M,,,24-06-88,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
67,27.0,Serhiy  Osipov,M,"5'11""",11  11,10-07-78,St.  Petersburg,Torpedo  Moscow,Chernomorets Odessa,2005,Ukrainian
68,28.0,Kakhaber  Mjavanadze,D,"5'10""",11  05,02-10-78,Kobuleti,Anzhi  Makhachkala,Chernomorets Odessa,2005,Ukrainian
69,29.0,Yevheniy  Pitsyk,M,"5'10""",10  08,22-06-88,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
70,30.0,Artem Yashkin,M,"5'06""",10 10,29-04-75,Vologda,Bucheon,Chernomorets Odessa,2005,Ukrainian
71,31.0,Yevheniy  Ushakov,M,"6'01""",10  12,07-11-89,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
72,32.0,Valentyn Poltavets,M,"5'06""",10 08,18-04-75,Dnipropetrovsk,FC Wil,Chernomorets Odessa,2005,Ukrainian
73,33.0,Serhiy  Danylovskyy,M,"6'04""",13 03,20-08-81,Tbilisi,Karpaty Lviv,Chernomorets Odessa,2005,Ukrainian
74,34.0,Oleh Ptachyk,M,"5'10""",11 05,14-11-81,Kharkiv,Dnepr-Transmash Mogilev,Chernomorets Odessa,2005,Ukrainian
75,35.0,Ilia Kandelaki,M,"5'11""",11 07,26-12-81,Tbilisi,Dinamo Tbilisi,Chernomorets Odessa,2005,Ukrainian
76,36.0,Ihor  Volotek,M,"6'00""",11  09,01-02-86,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
77,37.0,Dmytro  Hryshko,M,"6'00""",11 05,02-12-85,Gorlovka,Spartak Gorlovka,Chernomorets Odessa,2005,Ukrainian
78,38.0,Yevheniy  Ambarnikov,M,"5'09""",10  01,27-02-86,Illichevsk,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
79,39.0,Denys  Vasin,F,"5'10""",11  03,04-03-89,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
80,41.0,Oleksandr  Yakymenko,F,"6'01""",10  10,05-09-88,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
81,42.0,Mykola  Lysyy,D,"5'11""",11  00,27-05-89,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
82,43.0,Vadym  Nakonechnyy,D,"6'00""",11  00,04-06-86,Odessa,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
83,44.0,Yevhen  Past,G,"6'02""",11  07,16-03-88,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
84,45.0,Dmytro  Koloda,M,,,19-06-89,,Chernomorets Odessa-2,Chernomorets Odessa,2005,Ukrainian
85,2.0,Serhiy Motuz,M,"5'10""",11 00,06-07-82,Dnipropetrovsk,Vorskla Poltava,Dnipro Dnipropetrovsk,2005,Ukrainian
86,3.0,Oleksandr  Hrytsay,D,"6'00""",11 11,30-09-77,Chernihiv,Dnipro  Cherkasy,Dnipro Dnipropetrovsk,2005,Ukrainian
87,4.0,Vitaliy  Lysytskyy,M,"6'02""",11 11,16-04-82,Svetlovodsk,Dynamo Kiev,Dnipro Dnipropetrovsk,2005,Ukrainian
88,5.0,Voldymyr  Yezerskyy,D,"6'00""",12 01,15-11-76,Lviv,Dynamo Kiev,Dnipro Dnipropetrovsk,2005,Ukrainian
89,6.0,Oleh  Shelayev,M,"5'11""",11 09,05-11-76,Luhansk,Shakhtar Donetsk,Dnipro Dnipropetrovsk,2005,Ukrainian
90,7.0,Oleksandr  Melashchenko,F,"5'11""",11 05,13-12-78,Poltava,Vorskla Poltava,Dnipro Dnipropetrovsk,2005,Ukrainian
91,8.0,Siarhei  Karnilenka,F,"6'01""",12 04,14-06-83,Vitebsk,Dynamo Kiev,Dnipro Dnipropetrovsk,2005,Ukrainian
92,9.0,Kostyantyn Balabanov,F,"6'00""",12 01,13-08-82,Kiliya,Chernomorets Odessa,Dnipro Dnipropetrovsk,2005,Ukrainian
93,10.0,Ruslan Kostyshyn,F,"5'11""",12 00,08-01-77,Khmelnitsky,CSKA Moscow,Dnipro Dnipropetrovsk,2005,Ukrainian
94,11.0,Ivan Kotenko,F,"6'00""",12 00,28-04-85,Borodyanka,Borysfen  Boryspil,Dnipro Dnipropetrovsk,2005,Ukrainian
95,13.0,Georgi Peev,M,"5'10""",11 11,11-03-79,Sofia,Dynamo  Kiev,Dnipro Dnipropetrovsk,2005,Ukrainian
96,14.0,Oleksandr Radchenko,D,"5'09""",11 05,19-07-76,Mariupol,Dynamo Kiev,Dnipro Dnipropetrovsk,2005,Ukrainian
97,15.0,Serhiy Matyukhin,D,"6'01""",12 11,21-03-80,Dachnoe,Kryvbas Kryvyi Rih,Dnipro Dnipropetrovsk,2005,Ukrainian
98,16.0,Andriy Rusol,D,"6'00""",11 11,16-01-83,Kirovohrad,Kryvbas Kryvyi Rih,Dnipro Dnipropetrovsk,2005,Ukrainian
99,17.0,Ruslan Bidnenko,M,"6'00""",11 09,20-07-81,Borispol,Dynamo Kiev,Dnipro Dnipropetrovsk,2005,Ukrainian
100,19.0,Dmytro Mykhaylenko,M,"6'02""",12 06,13-07-73,Kirovohrad,Dynamo Kiev,Dnipro Dnipropetrovsk,2005,Ukrainian
101,20.0,Oleksandr Rykun,M,"6'01""",12 06,06-05-78,Dnipropetrovsk,Metalurg Mariupol,Dnipro Dnipropetrovsk,2005,Ukrainian
102,22.0,Denys Andrienko,M,"5'11""",11 00,12-04-80,Evpatoria,Kryvbas Kryvyi Rih,Dnipro Dnipropetrovsk,2005,Ukrainian
103,23.0,Vyacheslav Kernozenko,G,"6'00""",11 11,04-06-76,Havana,Arsenal Kiev,Dnipro Dnipropetrovsk,2005,Ukrainian
104,24.0,Kostyantyn Kravchenko,M,"5'09""",11 00,24-09-86,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
105,25.0,Bohdan Shershun,D,"6'03""",13 01,14-05-81,Khmelnitsky,CSKA Moscow,Dnipro Dnipropetrovsk,2005,Ukrainian
106,27.0,Vyacheslav Serdyuk,D,,,28-01-85,,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
107,28.0,Serhiy Nazarenko,M,"5'09""",10 12,16-02-80,Kirovohrad,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
108,29.0,Yevhen  Shakhov,F,,,30-11-90,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
109,30.0,Yuriy  Krol,D,,,01-01-89,Vasyl'kivka,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
110,31.0,Yuriy Brovchenko,M,,,25-01-88,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
111,32.0,Anton  Kanibolotskyy,G,,,16-05-88,Kiev,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
112,33.0,Anatoliy Pylypenko,G,,,04-07-85,Pokrovka,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
113,34.0,Maksym  Pashayev,M,,,04-01-88,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
114,35.0,Pavlo  Pashayev,D,,,04-01-88,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
115,36.0,Serhiy  Dyachuk,F,,,11-09-89,Zhytomyr,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
116,37.0,Vasyl Klimov,M,,,26-06-86,Kremenchuh,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
117,38.0,Valeriy Kutsenko,M,,,02-11-86,Kremenchuh,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
118,39.0,Dmytro Lopa,M,,,23-11-88,Kremenchuh,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
119,40.0,Ihor  Hordya,F,,,03-04-88,,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
120,41.0,Yevhen Baryshnikov,M,,,01-08-88,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
121,42.0,Yevheniy  Konoplyanka,F,,,29-09-89,Kirovohrad,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
122,43.0,Kyrylo Kovalchuk,D,,,11-06-86,,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
123,44.0,Ivan  Korotkyy,M,,,05-07-88,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
124,45.0,Denys Popadyk,D,,,28-03-88,Kherson,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
125,46.0,Dmytro  Byelov,D,,,28-04-88,Kiev,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
126,47.0,Dmytro Mometenko,M,,,06-01-88,Kiev,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
127,48.0,Maksym  Zaynchkovskyy,M,,,13-02-88,Zhytomyr,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
128,49.0,Artur  Karnoza,M,,,02-08-90,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
129,52.0,Yuriy Kysylytsya,G,,,01-05-87,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
130,77.0,Artem Kusliy,G,"6'03""",12 01,07-07-81,Dnipropetrovsk,Dnipro-2,Dnipro Dnipropetrovsk,2005,Ukrainian
131,1.0,Oleksandr Shovkovskiy,G,"6'03""",13 08,02-01-75,Kiev,Dynamo Kiev-2,Dynamo Kiev,2005,Ukrainian
132,2.0,Cristian Irimia,D,"5'10""",10 06,07-07-81,Bucharest,Dinamo Bucharest,Dynamo Kiev,2005,Ukrainian
133,3.0,Serhiy Fedorov,D,"6'00""",11 09,18-02-75,Kiev,Dynamo Kiev-2,Dynamo Kiev,2005,Ukrainian
134,4.0,Rodolfo,D,"6'00""",12 01,23-10-82,Santos,Fluminense,Dynamo Kiev,2005,Ukrainian
135,5.0,Serhiy Rebrov,F,"5'07""",10 11,03-06-74,Gorlovka,West Ham U,Dynamo Kiev,2005,Ukrainian
136,6.0,Otar  Martsvaladze,F,"5'09""",10  06,14-07-84,Tbilisi,WIT  Georgia,Dynamo Kiev,2005,Ukrainian
137,7.0,Jerko Leko,M,"6'02""",12 08,09-04-80,Zagreb,Dinamo Zagreb,Dynamo Kiev,2005,Ukrainian
138,8.0,Valentin  Belkevich,M,"5'11""",11 00,27-01-73,Minsk,Dinamo Minsk,Dynamo Kiev,2005,Ukrainian
139,9.0,Kleber,F,"5'08""",11 05,12-08-83,São Paulo,São Paulo,Dynamo Kiev,2005,Ukrainian
140,10.0,Florin Cernat,M,"5'06""",09 13,10-05-80,Galaţi,Dinamo Bucharest,Dynamo Kiev,2005,Ukrainian
141,11.0,Vitaliy Reva,G,"6'00""",12 01,19-11-74,Dnipropetrovsk,CSKA Kiev,Dynamo Kiev,2005,Ukrainian
142,13.0,Goran Sablić,D,"6'03""",13 08,04-08-79,Sinj,Hajduk Split,Dynamo Kiev,2005,Ukrainian
143,14.0,Ruslan Rotan,M,"5'09""",10 12,29-10-81,Poltava,Dnipro Dnipropetrovsk,Dynamo Kiev,2005,Ukrainian
144,15.0,Diogo Rincon,M,"6'01""",13 01,18-04-80,Porto Alegre,Internacional,Dynamo Kiev,2005,Ukrainian
145,16.0,Maksim Shatskikh,F,"6'02""",12 01,30-08-78,Tashkent,Baltika Kaliningrad,Dynamo Kiev,2005,Ukrainian
146,17.0,Taras  Mikhalik,M,"6'01""",12 01,28-10-83,Lybueshiv,Zakarpattya Uzhgorod,Dynamo Kiev,2005,Ukrainian
147,19.0,Igor Petković,M,"5'09""",11 00,03-09-83,Lučani,Mladost Lučani,Dynamo Kiev,2005,Ukrainian
148,20.0,Oleh  Husyev,M,"5'10""",11 07,25-04-83,Sumy,Arsenal Kiev,Dynamo Kiev,2005,Ukrainian
149,21.0,Taras Lutsenko,G,"6'03""",13 08,01-02-74,Kiev,Zakarpattya Uzhgorod,Dynamo Kiev,2005,Ukrainian
150,22.0,Denis Dedechko,M,,,02-07-87,Kiev,Dynamo Kiev-2,Dynamo Kiev,2005,Ukrainian
151,23.0,Maris  Verpakovskis,F,"5'08""",10 10,15-10-79,Liyepaya,Skonto Riga,Dynamo Kiev,2005,Ukrainian
152,25.0,Artem  Milevskyi,F,"6'03""",12 04,12-01-85,Minsk,Borysfen  Boryspil,Dynamo Kiev,2005,Ukrainian
153,26.0,Andriy  Nesmachnyy,D,"6'00""",11 05,28-02-79,Bryansk,Dynamo Kiev-2,Dynamo Kiev,2005,Ukrainian
154,27.0,Vladyslav  Vashchuk,D,"5'11""",11 05,02-01-75,Kiev,Chernomorets Odessa,Dynamo Kiev,2005,Ukrainian
155,28.0,Kakhaber  Aladashvili,M,"5'11""",11  11,11-08-83,Tbilisi,Dinamo  Tbilisi,Dynamo Kiev,2005,Ukrainian
156,30.0,Badr El  Kaddouri,M,"5'10""",10 08,31-01-81,Casablanca,BAK,Dynamo Kiev,2005,Ukrainian
157,32.0,Goran Gavrančić,D,"6'03""",13 03,02-08-78,Belgrade,Čukarički,Dynamo Kiev,2005,Ukrainian
158,33.0,Andrei  Yeschenko,D,"5'07""",10  12,09-02-84,Irkutsk,Khimki,Dynamo Kiev,2005,Ukrainian
159,36.0,Milo Ninković,M,"5'10""",11 09,25-12-84,Belgrade,Čukarički,Dynamo Kiev,2005,Ukrainian
160,37.0,Atanda Yussuf,M,"6'00""",11 07,04-11-84,Lagos,Union Bank,Dynamo Kiev,2005,Ukrainian
161,44.0,Rodrigo,D,"6'00""",12 01,27-08-80,Lençóis Paulista,São Paulo,Dynamo Kiev,2005,Ukrainian
162,55.0,Oleksandr Rybka,G,"5'10""",11 11,10-04-87,Kiev,Dynamo Kiev-2,Dynamo Kiev,2005,Ukrainian
163,81.0,Marjan Markovic,D,"5'07""",10 12,28-09-81,Poarevac,Crvena Zvezda,Dynamo Kiev,2005,Ukrainian
164,1.0,Andriy Nikitin,G,"6'02""",13 01,08-01-72,Luhansk,Metalurh Donetsk,Illichivets Mariupol,2005,Ukrainian
165,2.0,Vadim  Salatin,D,"6'00""",10 12,31-01-85,,Illichivets Mariupol-2,Illichivets Mariupol,2005,Ukrainian
166,3.0,Yevheniy  Romanov,D,"5'10""",11 05,30-07-86,,Illichivets Mariupol-2,Illichivets Mariupol,2005,Ukrainian
167,4.0,Leonid  Boyarntsev,D,"6'00""",12 00,18-09-82,Alchevsk,Stal Alchevsk,Illichivets Mariupol,2005,Ukrainian
168,5.0,Dainius Glevetskas,D,"6'02""",12 00,03-05-77,Panevezys,Shakhtar Donetsk,Illichivets Mariupol,2005,Ukrainian
169,6.0,Oleh  Krasnoperov,M,"5'08""",10 03,25-07-80,Poltava,Zakarpattya Uzhgorod,Illichivets Mariupol,2005,Ukrainian
170,7.0,Dmytro  Yesin,M,"5'10""",11 00,15-04-80,Donetsk,Shakhtar Donetsk,Illichivets Mariupol,2005,Ukrainian
171,8.0,Oleh Mazurenko,M,"5'10""",10 12,08-11-77,Kiev,Obolon Kiev,Illichivets Mariupol,2005,Ukrainian
172,9.0,Kostyantyn  Babych,F,"6'00""",12 01,06-05-75,Nikopol,Arsenal  Kiev,Illichivets Mariupol,2005,Ukrainian
173,11.0,Ivan Krivosheenko,F,"6'00""",11 09,11-05-84,Kiev,Metalurh Donetsk,Illichivets Mariupol,2005,Ukrainian
174,12.0,Kirill Suslov,G,"6'01""",12 01,23-11-79,Sumy,Spartak Sumy,Illichivets Mariupol,2005,Ukrainian
175,13.0,Mykola  Hibalyuk,M,"6'00""",11 07,21-05-84,Mariupol,Illichivets Mariupol-2,Illichivets Mariupol,2005,Ukrainian
176,14.0,Serhiy Laschenkov,D,"6'00""",11 00,24-03-80,Ataki,Nistru Otaci,Illichivets Mariupol,2005,Ukrainian
177,15.0,Denys Kulakov,M,"5'11""",11 09,01-05-86,Donetsk,Shakhtar  Donetsk,Illichivets Mariupol,2005,Ukrainian
178,16.0,Valentyn Platonov,M,"6'00""",12 01,15-01-77,Novomokovsk,Kryvbas Kryvyi Rih,Illichivets Mariupol,2005,Ukrainian
179,17.0,Oleksandr Maltsev,D,"6'02""",12 11,30-10-75,Alchevsk,CSKA Kiev,Illichivets Mariupol,2005,Ukrainian
180,18.0,Volodymyr  Yaksmanytskyy,D,"6'04""",14 00,04-02-77,Donetsk,Metalurh Donetsk,Illichivets Mariupol,2005,Ukrainian
181,19.0,Oleksiy  Hay,M,"5'11""",11 07,06-11-82,Zaporozhye,Shakhtar Donetsk,Illichivets Mariupol,2005,Ukrainian
182,20.0,Lyubomir  Galchuk,D,"6'00""",11  03,18-09-81,,Volyn Lutsk,Illichivets Mariupol,2005,Ukrainian
183,21.0,Ruslan  Levyha,F,"5'11""",11 11,31-01-83,Donetsk,Sokol Saratov,Illichivets Mariupol,2005,Ukrainian
184,22.0,Andriy Konyushenko,D,"5'10""",11 05,02-04-77,Mironovka,Volyn Lutsk,Illichivets Mariupol,2005,Ukrainian
185,23.0,Ivan  Ivanov,M,"5'08""",10 08,19-08-84,,Illichivets Mariupol-2,Illichivets Mariupol,2005,Ukrainian
186,24.0,Aleksandr Antonenko,M,"5'09""",11 09,29-12-78,Borodyunka,Systema-Borex,Illichivets Mariupol,2005,Ukrainian
187,25.0,Adrian Pukanych,M,"5'11""",10 10,22-06-83,Donetsk,Shakhtar Donetsk,Illichivets Mariupol,2005,Ukrainian
188,26.0,Vladimir Kilikevich,M,"5'10""",10 01,30-11-83,Mariupol,Metalurg Mariupol,Illichivets Mariupol,2005,Ukrainian
189,27.0,Andriy  Ilchyshyn,M,,,25-10-81,,,Illichivets Mariupol,2005,Ukrainian
190,28.0,Igor  Kirienko,F,,,05-03-86,,Illichivets Mariupol-2,Illichivets Mariupol,2005,Ukrainian
191,37.0,Oleg Shkred,D,"6'01""",12 06,01-10-82,Lviv,Shakhtar Donetsk,Illichivets Mariupol,2005,Ukrainian
192,38.0,Dmytro  Afonin,M,,,14-02-82,,Illichivets Mariupol-2,Illichivets Mariupol,2005,Ukrainian
