,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
22,22,Daniel Agger,DEN,D,1.87,75,12-12-84,Hvidovre,Liverpool,Brřndby,2014,Danish
23,23,Patrick da Silva,DEN,D,1.72,75,23-10-94,Kalundborg,Raklev,Brřndby,2014,Danish
24,24,Ferhan Hasani,MKD,M,1.88,80,18-06-90,Tetovo,Wolfsburg,Brřndby,2014,Danish
25,25,Hólmbert Friðjónsson,ISL,F,1.89,85,19-04-93,Kópavogur,Celtic,Brřndby,2014,Danish
29,29,Nikolai Laursen,DEN,F,1.83,74,19-02-98,,None,Brřndby,2014,Danish
30,30,Andreas Hansen,DEN,G,1.88,74,03-03-94,,None,Brřndby,2014,Danish
32,32,Rezan Corlu,DEN,M,1.70,70,07-08-97,Glostrup,None,Brřndby,2014,Danish
34,34,Daniel Stückler,DEN,F,1.84,68,13-04-97,,None,Brřndby,2014,Danish
35,35,Nicklas Halse,DEN,M,1.79,74,03-05-97,,Hvidovre,Brřndby,2014,Danish
38,38,Mathias Andersen,DEN,F,,,04-04-96,,None,Brřndby,2014,Danish
2,2,Michael Jakobsen,DEN,D,1.85,81,02-01-86,Copenhagen,FC København,Esbjerg,2014,Danish
3,3,Daniel Stenderup,DEN,D,1.86,71,31-05-89,Copenhagen,Brøndby,Esbjerg,2014,Danish
6,6,Magnus Lekven,NOR,M,1.77,75,13-01-88,Porsgrunn,Odd,Esbjerg,2014,Danish
7,7,Mikkel Vestergaard,DEN,F,1.86,75,22-11-92,,None,Esbjerg,2014,Danish
8,8,Jeppe Andersen,DEN,M,1.78,75,06-12-92,,Vejle Kolding,Esbjerg,2014,Danish
9,9,Mick van Buren,NED,F,1.84,73,24-08-92,Ridderkerk,Excelsior,Esbjerg,2014,Danish
10,10,Emil Lyng,DEN,M,1.87,88,03-08-89,Kolding,Lausanne-Soirt,Esbjerg,2014,Danish
11,11,Lasse Rise,DEN,F,1.78,70,09-06-86,,Randers,Esbjerg,2014,Danish
12,12,Anders Dreyer,DEN,F,,,02-05-98,,None,Esbjerg,2014,Danish
14,14,Mikkel Maigaard,DEN,F,,,20-09-95,,Varde,Esbjerg,2014,Danish
15,15,Ryan Johnson Laursen,DEN,D,1.85,76,14-04-92,Los Angeles,Lyngby,Esbjerg,2014,Danish
16,16,Daniel Iversen,DEN,G,1.93,80,19-07-97,,Gørding,Esbjerg,2014,Danish
17,17,Casper Nielsen,DEN,M,1.82,71,29-04-94,Esbjerg,None,Esbjerg,2014,Danish
18,18,Erik Friberg,SWE,M,1.80,66,10-02-86,Lindome,Bologna,Esbjerg,2014,Danish
19,19,Michael Almebäck,SWE,D,1.84,86,04-04-88,Stockholm,Brøndby,Esbjerg,2014,Danish
20,20,Hans Henrik Andreasen,DEN,M,1.83,72,10-01-79,Janderup,Odense,Esbjerg,2014,Danish
21,21,Jerry Lucena,DEN,M,1.76,68,11-08-80,Esbjerg,Aarhus,Esbjerg,2014,Danish
22,22,Mohammed Fellah,NOR,M,1.67,70,24-05-89,Oslo,Vålerenga,Esbjerg,2014,Danish
23,23,Jonas Knudsen,DEN,D,1.85,72,16-09-92,Esbjerg,None,Esbjerg,2014,Danish
25,25,Jeppe Brinch,DEN,D,1.82,67,30-04-95,,None,Esbjerg,2014,Danish
27,27,Robin Söder,SWE,F,1.76,67,01-04-91,Ellös,IFK Göteborg,Esbjerg,2014,Danish
30,30,Martin Dúbravka,SVK,G,1.90,83,15-01-89,ilina,MK ilina,Esbjerg,2014,Danish
32,32,Daniel Larsson,SWE,M,1.76,77,25-01-87,Gothenburg,Granada,Esbjerg,2014,Danish
33,33,Kevin Mensah,DEN,M,1.74,66,15-05-91,Viborg,Viborg,Esbjerg,2014,Danish
35,35,Jonas Jensen,DEN,G,1.88,86,25-10-85,Skive,Skive,Esbjerg,2014,Danish
1,1,Jesper Rask,DEN,G,1.96,89,18-07-88,Hørning,Aarhus,Hobro,2014,Danish
2,2,Anders Egholm,DEN,D,1.89,87,15-05-83,Haslev,Randers,Hobro,2014,Danish
3,3,Jesper Bøge,DEN,D,1.80,70,22-02-90,Fyn,Fyn,Hobro,2014,Danish
4,4,Jacob Tjørnelund,DEN,D,1.82,75,31-12-91,Haderslev,SønderjyskE,Hobro,2014,Danish
5,5,Rasmus Lynge Christensen,DEN,M,1.76,66,12-08-91,,FC Midtjylland,Hobro,2014,Danish
6,6,Mathias Schlie,DEN,M,1.85,75,31-01-88,Hirtshals,Vendsyssel,Hobro,2014,Danish
7,7,Rasmus Ingemann,DEN,D,1.80,72,04-04-83,,Viborg,Hobro,2014,Danish
10,10,Martin Thomsen,DEN,M,1.83,81,06-08-82,Hobro,Skive,Hobro,2014,Danish
11,11,Mads Jessen,DEN,M,1.83,78,14-10-89,,Vendsyssel,Hobro,2014,Danish
12,12,Jonas Damborg,DEN,M,1.83,74,17-04-86,Randers,Randers Freja,Hobro,2014,Danish
13,13,Mads Justesen,DEN,D,1.96,89,31-12-82,,Viborg,Hobro,2014,Danish
14,14,Thomas Hansen,DEN,D,1.89,78,18-01-83,,Brønshøj,Hobro,2014,Danish
15,15,Mikkel Thygesen,DEN,M,1.87,74,22-10-84,Greve,Brøndby,Hobro,2014,Danish
16,16,Dennis Høegh,DEN,F,1.83,73,21-02-89,Ryomgård,Viborg,Hobro,2014,Danish
17,17,Rune Hastrup,DEN,D,1.75,70,16-10-91,Randers,Randers Freja,Hobro,2014,Danish
20,20,Mathias Bersang Sørensen,DEN,M,1.80,76,24-11-91,,Randers Freja,Hobro,2014,Danish
21,21,Martin Pedersen,DEN,G,1.87,87,26-03-86,,Vorup,Hobro,2014,Danish
22,22,Mads Hvilsom,DEN,F,1.89,92,23-08-92,Himmelev,FC Midtjylland,Hobro,2014,Danish
23,23,Christoffer Østergaard,DEN,D,1.83,80,22-05-93,Silkeborg,None,Hobro,2014,Danish
24,24,Ruben Nygaard,DEN,M,1.72,64,25-05-86,,Aarhus Fremad,Hobro,2014,Danish
26,26,Martin Mikkelsen,DEN,M,1.82,77,29-04-86,,Fredericia,Hobro,2014,Danish
41,80,Quincy Antipas,ZIM,F,1.68,67,20-04-84,Harare,Brøndby,Hobro,2014,Danish
42,90,Mikkel Beckmann,DEN,F,1.83,76,24-10-83,Lundtoft,IF Elfsborg,Hobro,2014,Danish
1,1,Stephan Andersen,DEN,G,1.90,80,26-11-81,Copenhagen,Betis,FC Křbenhavn,2014,Danish
2,2,Tom Høgli,NOR,M,1.75,75,14-02-84,Evenskjer,Club Brugge,FC Křbenhavn,2014,Danish
3,3,Ludwig Augustinsson,SWE,D,1.81,75,21-04-94,Stockholm,IFK Göteborg,FC Křbenhavn,2014,Danish
4,4,Per Nilsson,SWE,D,1.90,87,15-09-82,Härnösand,Nürnberg,FC Křbenhavn,2014,Danish
8,8,Thomas Delaney,DEN,M,1.82,71,03-09-91,Frederiksberg,Kjøbenhavns BK,FC Křbenhavn,2014,Danish
9,9,Bashkim Kadrii,DEN,F,1.76,71,09-07-91,Copenhagen,Odense,FC Křbenhavn,2014,Danish
10,10,Nicolai Jørgensen,DEN,F,1.90,83,15-01-91,Fredericia,Bayer Leverkusen,FC Křbenhavn,2014,Danish
11,11,Andreas Cornelius,DEN,F,1.92,89,16-03-93,Copenhagen,Cardiff C,FC Křbenhavn,2014,Danish
13,13,Kris Stadsgaard,DEN,D,1.85,78,01-08-85,Copenhagen,Málaga,FC Křbenhavn,2014,Danish
14,14,Björn Sigurðarson,ISL,F,1.86,81,26-12-91,Akranes,Wolverhampton W,FC Křbenhavn,2014,Danish
15,15,Mikael Antonsson,SWE,D,1.89,80,31-05-81,Karlskrona,Bologna,FC Křbenhavn,2014,Danish
16,16,Kevin Foley,IRL,D,1.75,70,01-11-84,Luton,Wolverhampton W,FC Křbenhavn,2014,Danish
18,18,Daniel Amartey,GHA,M,1.82,76,01-12-94,Accra,Djurgårdens IF,FC Křbenhavn,2014,Danish
19,19,Rúrik Gíslason,ISL,M,1.84,74,25-02-88,Reykjavík,Odense,FC Křbenhavn,2014,Danish
20,20,Christoffer Remmer,DEN,D,1.77,73,16-01-93,Hvidovre,None,FC Křbenhavn,2014,Danish
21,21,Johan Wiland,SWE,G,1.88,78,24-01-81,Borås,IF Elfsborg,FC Křbenhavn,2014,Danish
22,22,Steve de Ridder,BEL,F,1.79,73,25-02-87,Gent,FC Utrecht,FC Křbenhavn,2014,Danish
24,24,Youssef Toutouh,DEN,F,1.89,77,06-10-92,Copenhagen,Hvidovre,FC Křbenhavn,2014,Danish
25,25,Mathias Zanka Jørgensen,DEN,D,1.91,79,23-04-90,Copenhagen,PSV Eindhoven,FC Křbenhavn,2014,Danish
29,29,Christian Poulsen,DEN,M,1.82,76,28-02-80,Asnaes,Ajax,FC Křbenhavn,2014,Danish
32,32,Danny Amankwaa,DEN,F,1.76,70,30-01-94,Oagaer,None,FC Křbenhavn,2014,Danish
33,33,Yones Felfel,DEN,F,1.82,70,24-11-95,,None,FC Křbenhavn,2014,Danish
35,35,Mikkel Wohlgemuth,DEN,M,1.79,74,04-06-95,,None,FC Křbenhavn,2014,Danish
36,36,Brandur Hendriksson Olsen,FRO,M,1.74,73,19-12-95,Skálavík,None,FC Křbenhavn,2014,Danish
37,37,Lasse Lindbjerg,DEN,D,1.85,74,15-04-92,,Frem,FC Křbenhavn,2014,Danish
38,38,Frederik Bay,DEN,D,1.80,70,06-08-97,,None,FC Křbenhavn,2014,Danish
39,39,Berat Beqiri,ALB,M,,,03-06-96,Tetovo,None,FC Křbenhavn,2014,Danish
40,40,Marcus Mathisen,DEN,D,1.85,75,27-02-96,Albertslund,None,FC Křbenhavn,2014,Danish
41,41,Kim Christensen,DEN,G,1.85,81,16-07-79,Fredericia,IFK Göteborg,FC Křbenhavn,2014,Danish
1,1,Lasse Heinze,DEN,G,1.84,80,03-04-86,Ringkøbing,Horsens,FC Midtjylland,2014,Danish
3,3,Tim Sparv,FIN,M,1.94,86,20-02-87,Vaasa,Greuther Fürth,FC Midtjylland,2014,Danish
4,4,Erik Sviatchenko,DEN,D,1.84,82,04-10-91,Viborg,Viborg,FC Midtjylland,2014,Danish
6,6,Jim Larsen,DEN,D,1.90,90,06-11-85,Korsør,Club Brugge,FC Midtjylland,2014,Danish
7,7,Jakob Poulsen,DEN,M,1.82,72,07-07-83,Varde,Monaco,FC Midtjylland,2014,Danish
8,8,Petter Andersson,SWE,M,1.80,78,20-02-85,Ljusvattnet,FC Groningen,FC Midtjylland,2014,Danish
9,9,Morten D Rasmussen,DEN,F,1.85,77,31-01-85,Copenhagen,Celtic,FC Midtjylland,2014,Danish
10,10,Martin Puić,AUT,F,1.82,75,24-10-87,Vienna,Esbjerg,FC Midtjylland,2014,Danish
11,11,Marco Ureña,CRC,F,1.79,70,05-03-90,San José [CRC],Kuban Krasnodar,FC Midtjylland,2014,Danish
14,14,Jakob Haugaard,DEN,G,1.97,87,01-05-92,Sundby,AB København,FC Midtjylland,2014,Danish
15,15,Jesper Lauridsen,DEN,D,1.80,76,27-03-91,,None,FC Midtjylland,2014,Danish
16,16,Johan Dahlin,SWE,G,1.90,90,08-09-86,Trollhättan,Gençlerbirliği,FC Midtjylland,2014,Danish
17,17,Kristoffer Olsson,SWE,M,1.78,70,30-06-95,Vrinnevi,Arsenal,FC Midtjylland,2014,Danish
19,19,Marco Larsen,DEN,M,1.80,70,15-05-93,Ringsted,Køge,FC Midtjylland,2014,Danish
20,20,Francis Dickoh,GHA,D,1.87,83,13-12-82,Copenhagen,Cercle Brugge,FC Midtjylland,2014,Danish
21,21,Eyjólfur Héðinsson,ISL,M,1.85,77,01-01-85,Reykjavik,SønderjyskE,FC Midtjylland,2014,Danish
22,22,Mikkel Duelund,DEN,M,1.80,70,29-06-97,Aarhus,None,FC Midtjylland,2014,Danish
25,25,Marco Priis Jørgensen,DEN,G,1.90,85,02-06-91,Copenhagen,Long Island Rough Riders,FC Midtjylland,2014,Danish
26,26,Patrick Banggaard,DEN,D,1.96,85,04-04-94,Copenhagen,Vejle Kolding,FC Midtjylland,2014,Danish
27,27,Pione Sisto,DEN,M,1.71,65,04-02-95,Kampala,Tjørring IF,FC Midtjylland,2014,Danish
28,28,André Rømer,DEN,D,1.86,78,18-07-93,,Køge,FC Midtjylland,2014,Danish
29,29,Jonas Gemmer,DEN,M,1.83,76,31-01-96,,None,FC Midtjylland,2014,Danish
32,32,Kristian Bak Nielsen,DEN,D,1.82,80,20-10-82,Herning,SC Heerenveen,FC Midtjylland,2014,Danish
35,35,Frederik Møller,DEN,D,1.80,75,08-07-93,Ikast,Ikast,FC Midtjylland,2014,Danish
36,36,Rilwan Hassan,NGA,M,1.72,64,09-02-91,Lagos,FC Ebedei,FC Midtjylland,2014,Danish
37,37,Rasmus Lauritsen,DEN,M,,,27-02-96,,None,FC Midtjylland,2014,Danish
41,43,Izunna Uzochukwu,NGA,M,1.71,70,11-04-90,,FC Ebedei,FC Midtjylland,2014,Danish
42,44,Sylvester Igboun,NGA,F,1.73,73,08-09-90,Lagos,FC Ebedei,FC Midtjylland,2014,Danish
1,1,David Jensen,DEN,G,1.95,92,25-03-92,Hillerød,Hillerød,FC Nordsjælland,2014,Danish
3,3,Pascal Gregor,DEN,D,1.85,74,18-02-94,,None,FC Nordsjælland,2014,Danish
4,4,Andreas Maxsø,DEN,D,1.85,79,18-03-94,Hvidovre,None,FC Nordsjælland,2014,Danish
6,6,Lasse Petry,DEN,M,1.72,69,19-09-92,Smørumnedre,None,FC Nordsjælland,2014,Danish
7,7,Uffe Bech,DEN,F,1.70,75,13-01-93,Copenhagen,Lyngby,FC Nordsjælland,2014,Danish
8,8,Patrick Mtiliga,DEN,D,1.72,73,28-01-81,Copenhagen,Málaga,FC Nordsjælland,2014,Danish
9,9,Guðjón Baldvinsson,ISL,F,1.85,81,15-02-86,Reykjavík,Halmstads BK,FC Nordsjælland,2014,Danish
10,10,Martin  Vingård,DEN,M,1.80,70,20-03-85,Fangel,FC København,FC Nordsjælland,2014,Danish
12,12,Joshua John,NED,F,1.75,63,01-10-88,Alkmaar,FC Twente,FC Nordsjælland,2014,Danish
13,13,Oliver Thychosen,DEN,F,1.84,76,17-01-93,Vejle,Vejle Kolding,FC Nordsjælland,2014,Danish
14,14,Guðmundur Þórarinsson,ISL,M,1.83,75,15-04-92,Selfoss,Sarpsborg 08,FC Nordsjælland,2014,Danish
15,15,David Moberg Karlsson,SWE,M,1.79,76,20-03-94,Mariestad,Sunderland,FC Nordsjælland,2014,Danish
16,16,Rúnar Rúnarsson,ISL,G,1.85,73,18-02-95,,KR Reykjavík,FC Nordsjælland,2014,Danish
18,18,Emiliano Marcondes,DEN,M,1.83,75,09-03-95,Hvidovre,None,FC Nordsjælland,2014,Danish
19,19,Hans Mulder,NED,M,1.80,76,27-04-87,Amsterdam,Delhi Dynamos,FC Nordsjælland,2014,Danish
21,21,Kristian Lindberg,DEN,F,1.84,77,14-02-94,,None,FC Nordsjælland,2014,Danish
22,22,Mikkel Jensen,DEN,F,1.81,71,21-01-95,,Brøndby,FC Nordsjælland,2014,Danish
23,23,Mario Tičinović,CRO,D,1.70,70,20-08-91,Sinj,Hajduk Split,FC Nordsjælland,2014,Danish
27,27,Mathias Hebo Rasmussen,DEN,M,,,02-08-95,,None,FC Nordsjælland,2014,Danish
28,28,Nicklas Mouritsen,DEN,D,1.84,81,15-03-95,Copenhagen,None,FC Nordsjælland,2014,Danish
29,29,Johannes Ritter,DEN,F,1.79,71,15-02-95,,None,FC Nordsjælland,2014,Danish
30,30,Marcus Ingvartsen,DEN,F,1.82,76,30-11-95,,None,FC Nordsjælland,2014,Danish
31,31,Adam Örn Arnarson,ISL,D,1.93,87,27-08-95,Akureyri,NEC Nijmegen,FC Nordsjælland,2014,Danish
1,1,Emil Ousager,DEN,G,1.89,85,19-07-87,Virum,Aarhus,Odense,2014,Danish
2,2,Mikkel Kirkeskov,DEN,D,1.85,80,05-09-91,Aarhus,Aarhus,Odense,2014,Danish
4,4,Hallgrímur Jónasson,ISL,D,1.84,79,04-05-86,Húsavík,SønderjyskE,Odense,2014,Danish
5,5,Lasse Nielsen,DEN,D,1.88,77,03-03-87,,FC Vestsjælland,Odense,2014,Danish
6,6,Mohammed Diarra,GUI,M,1.82,71,20-06-92,Conakry,Paris St-Germain,Odense,2014,Danish
7,7,Emil Larsen,DEN,M,1.81,75,22-06-91,Copenhagen,Lyngby,Odense,2014,Danish
8,8,Martin Spelmann,DEN,M,1.74,70,21-03-87,Copenhagen,Horsens,Odense,2014,Danish
9,9,Rasmus Falk,DEN,F,1.77,65,15-01-92,,Middelfart,Odense,2014,Danish
10,10,Thomas Dalgaard,DEN,F,1.88,92,13-04-84,Nykøbing Mors,SC Heerenveen,Odense,2014,Danish
11,11,Lucas Jensen,DEN,M,1.85,75,08-10-94,Holstebro,Viborg,Odense,2014,Danish
13,13,Vladimir Dvalishvili,GEO,F,1.82,82,20-04-86,Tbilisi,Legia Warszawa,Odense,2014,Danish
14,14,Jens Thomasen,DEN,M,1.81,73,25-06-96,,None,Odense,2014,Danish
15,15,Lasse Kryger,DEN,D,1.88,79,03-11-82,Svendborg,Horsens,Odense,2014,Danish
17,17,Mads Toppel,DEN,G,1.92,87,30-01-82,Odense,Tromsø,Odense,2014,Danish
18,18,Azer Busuladzić,BIH,M,1.85,75,12-11-91,Kolding,Vejle,Odense,2014,Danish
19,19,Mikkel Desler,DEN,M,1.87,77,19-02-95,,None,Odense,2014,Danish
20,20,Jacob Laursen,DEN,D,1.79,76,17-11-94,Arden,Juventus,Odense,2014,Danish
21,21,Mathias Greve,DEN,M,1.86,75,11-02-95,,None,Odense,2014,Danish
22,22,Ari Skúlason,ISL,D,1.75,70,14-05-87,Reykjavik,GIF Sundsvall,Odense,2014,Danish
24,24,Emil Jørgensen,DEN,D,1.85,78,14-11-95,,None,Odense,2014,Danish
25,25,Kenneth Zohore,DEN,F,1.94,95,31-01-94,Copenhagen,Fiorentina,Odense,2014,Danish
26,26,Daniel Høegh,DEN,D,1.90,74,06-01-91,Odense,None,Odense,2014,Danish
27,27,Casper Radza,DEN,G,1.84,83,26-02-94,,None,Odense,2014,Danish
28,28,Håkon Skogseid,NOR,D,1.86,76,14-01-88,Bærum,Viking,Odense,2014,Danish
29,29,Anders Thomsen,DEN,M,1.85,74,29-07-95,,None,Odense,2014,Danish
30,30,Magnus Pedersen,DEN,D,1.88,79,23-11-96,,None,Odense,2014,Danish
1,1,Karl-Johan Johnsson,SWE,G,1.87,83,28-01-90,Ränneslöv,NEC Nijmegen,Randers,2014,Danish
3,3,Christian Keller,DEN,M,1.81,80,17-08-80,Brorup,Kasımpaşa,Randers,2014,Danish
4,4,Johnny Thomsen,DEN,D,1.80,73,26-02-82,Fredericia,FC København,Randers,2014,Danish
5,5,Mads Agesen,DEN,D,1.90,85,17-03-83,Thisted,Horsens,Randers,2014,Danish
6,6,Jeppe Tverskov,DEN,M,1.85,84,12-03-93,Copenhagen,Lyngby,Randers,2014,Danish
7,7,Teddy Bjarnason,ISL,M,1.83,75,04-03-87,Reykjavík,IFK Göteborg,Randers,2014,Danish
10,10,Mikael Ishak,SWE,F,1.84,76,31-03-93,Stockholm,Parma,Randers,2014,Danish
13,13,Mads Fenger,DEN,D,1.85,84,10-09-90,,Randers Freja,Randers,2014,Danish
16,16,Kasper Fisker,DEN,M,1.70,69,22-05-88,Randers,Hobro,Randers,2014,Danish
17,17,Jonas Kamper,DEN,M,1.86,80,03-05-83,Nørre Alslev,Arminia Bielefeld,Randers,2014,Danish
18,18,Edgar Babayan,DEN,M,1.80,70,28-10-95,Hamburg,None,Randers,2014,Danish
19,19,Mikkel Kallesøe,DEN,M,1.93,80,20-04-97,Lemvig,None,Randers,2014,Danish
20,20,Joel Allansson,SWE,M,1.73,66,03-11-92,,IFK Göteborg,Randers,2014,Danish
21,21,Alexander Fischer,DEN,M,1.76,72,16-09-86,Holte,Lyngby,Randers,2014,Danish
22,22,Jacob Dehn Andersen,DEN,D,1.87,84,04-08-95,Randers,None,Randers,2014,Danish
23,23,Viktor Lundberg,SWE,F,1.83,75,04-03-91,Solna,AIK,Randers,2014,Danish
25,25,Ögmundur Kristinsson,ISL,G,1.92,89,19-06-89,Reykjavík,Fram,Randers,2014,Danish
27,27,Gökcan Kaya,DEN,M,1.74,58,07-08-95,,None,Randers,2014,Danish
29,29,Jonas Borring,DEN,M,1.93,76,04-01-85,Brejning,FC Midtjylland,Randers,2014,Danish
30,30,Baye Djiby Fall,SEN,F,1.86,82,20-04-85,Saraya,Greuther Fürth,Randers,2014,Danish
33,33,Adama  Tamboura,MLI,D,1.70,72,18-05-85,Bamako,Metz,Randers,2014,Danish
38,38,Nicolai Poulsen,DEN,M,1.76,70,05-08-93,Helsted,None,Randers,2014,Danish
41,44,Nicolai Brock-Madsen,DEN,F,1.92,88,09-01-93,Randers,None,Randers,2014,Danish
42,51,Søren Christensen,DEN,G,,,01-05-96,,None,Randers,2014,Danish
1,1,Kasper Jensen,DEN,G,1.94,90,07-10-82,Aalborg,Vejle Kolding,Silkeborg,2014,Danish
3,3,Christian Sørensen,DEN,M,1.79,73,06-08-92,,Odense,Silkeborg,2014,Danish
4,4,Simon Jakobsen,DEN,D,1.90,82,17-11-90,Silkeborg,None,Silkeborg,2014,Danish
5,5,Ari Mohr Jónsson,FRO,D,1.83,74,22-06-94,,None,Silkeborg,2014,Danish
6,6,Daniel Pedersen,DEN,D,1.85,72,27-07-92,Silkeborg,None,Silkeborg,2014,Danish
7,7,Nicolaj Agger,DEN,F,1.85,78,23-10-88,Hvidovre,Vejle,Silkeborg,2014,Danish
9,9,Morten Beck,DEN,F,1.90,89,02-01-88,Aarhus,Skive,Silkeborg,2014,Danish
10,10,Emil Scheel,DEN,M,1.85,79,18-03-90,Copenhagen,Aarhus,Silkeborg,2014,Danish
11,11,Adeola Lanre Runsewe,NGA,M,1.68,71,01-12-89,,HB Køge,Silkeborg,2014,Danish
14,14,Dennis Flinta,DEN,M,1.84,81,14-11-83,,FC Midtjylland,Silkeborg,2014,Danish
16,16,Thomas Nørgaard,DEN,G,1.85,73,07-01-87,Silkeborg,Aarhus Fremad,Silkeborg,2014,Danish
17,17,Frans Dhia Putros,DEN,D,1.81,78,14-07-93,Aarhus,Aarhus,Silkeborg,2014,Danish
18,18,Kasper Dolberg,DEN,F,1.87,82,06-10-97,Silkeborg,None,Silkeborg,2014,Danish
19,19,Gustav Dahl,DEN,M,1.81,71,21-01-96,Silkeborg,None,Silkeborg,2014,Danish
