,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
13,13,Tony Vidmar,D,"6'01""",12 10,04-07-70,Adelaide,NAC Breda,Central Coast Mariners,2006,Australian
14,14,Vuko Tomasevic,D,"6'01""",13 01,13-05-80,Sydney,Marconi,Central Coast Mariners,2006,Australian
15,15,Andrew Clark,D,"5'11""",11 11,24-08-74,Gosford,APIA Leichhardt,Central Coast Mariners,2006,Australian
16,16,Nigel Boogaard,D,"6'02""",13 08,14-08-86,Sydney,Central Coast U,Central Coast Mariners,2006,Australian
17,17,Matthew Osman,M,"6'00""",11 07,29-06-83,Sydney,Penrith Nepean U,Central Coast Mariners,2006,Australian
18,18,Alex Wilkinson,D,"6'02""",12 04,13-08-84,Sydney,Ryde C,Central Coast Mariners,2006,Australian
19,19,Adam Kwasnik,F,"5'11""",11 07,31-05-83,Sydney,Blacktown C,Central Coast Mariners,2006,Australian
20,20,Danny Vukovic,G,"6'02""",15 02,27-03-85,Sydney,Bonnyrigg White Eagles,Central Coast Mariners,2006,Australian
23,23,Mile  Jedinak,M,"6'03""",13  08,03-08-84,Sydney,Sydney  U,Central Coast Mariners,2006,Australian
25,25,Damian  Mori,F,"5'11""",13  12,30-09-70,Melbourne,Adelaide  C,Central Coast Mariners,2006,Australian
30,30,Matthew Trott,G,"6'01""",12 00,09-06-85,Gosford,Central Coast  Lightning,Central Coast Mariners,2006,Australian
1,1,Michael Theoklitos,G,"6'01""",14 09,11-02-81,Melbourne,Bulleen,Melbourne Victory,2006,Australian
2,2,Kevin Muscat,D,"5'11""",11 07,07-08-73,Bolton,Millwall,Melbourne Victory,2006,Australian
3,3,Daniel Piorkowski,D,"6'02""",12 11,12-01-84,Melbourne,Melbourne Knights,Melbourne Victory,2006,Australian
4,4,Mark Byrnes,D,"6'00""",12 11,08-02-82,Sydney,Hameenlina,Melbourne Victory,2006,Australian
5,5,Geoffrey Claeys,D,"6'02""",13 05,05-10-74,Brugge,Excelcior Mouscron,Melbourne Victory,2006,Australian
6,6,Steven Pantelidis,M,"6'00""",13 01,17-08-83,,Heidelburg U,Melbourne Victory,2006,Australian
7,7,Michael Ferrante,M,"5'08""",11 07,09-05-81,Melbourne,Beneveto,Melbourne Victory,2006,Australian
8,8,Fred,F,"5'08""",10 06,18-08-79,Belo Horizonte,Guarani-MG,Melbourne Victory,2006,Australian
9,9,Daniel Allsopp,F,"6'00""",12 08,10-08-78,Melbourne,Hull C,Melbourne Victory,2006,Australian
10,10,Archie Thompson,F,"5'09""",11 00,23-10-78,Otorohanga,Lierse,Melbourne Victory,2006,Australian
11,11,Vince Lia,M,"5'10""",11 07,18-03-85,Shepperton,Fawkner-Whittlesea,Melbourne Victory,2006,Australian
12,12,Rodrigo Vargas,D,"5'11""",12 13,20-10-78,Melbourne,Green Gully,Melbourne Victory,2006,Australian
13,13,Kristian Sarkies,M,"5'10""",12 04,25-10-86,Melbourne,VIS,Melbourne Victory,2006,Australian
14,14,Adrián Cáceres,F,"5'10""",12 05,10-01-82,Buenos Aires,Perth Glory,Melbourne Victory,2006,Australian
15,15,Adrian Leijer,D,"6'01""",12 08,25-03-86,Dubbo,VIS,Melbourne Victory,2006,Australian
16,16,Simon Storey,D,"5'10""",11 00,05-06-82,Melbourne,Altona,Melbourne Victory,2006,Australian
17,17,Grant Brebner,M,"5'10""",11 11,06-12-77,Edinburgh,Dundee U,Melbourne Victory,2006,Australian
18,18,Alessandro,D,"5'10""",10 08,10-08-82,,Internacional,Melbourne Victory,2006,Australian
19,19,Claudinho,F,"5'11""",11 03,07-05-82,,Atlético  Paranaense,Melbourne Victory,2006,Australian
20,20,Eugene Galeković,G,"6'02""",14 09,12-06-81,Melbourne,Beira-Mar,Melbourne Victory,2006,Australian
1,1,Ivan Necevski,G,"6'03""",14 02,25-02-80,Sydney,Blacktown C,Newcastle United Jets,2006,Australian
2,2,Steve Eagleton,M,"5'06""",11 03,26-10-76,Sydney,Parramatta Power,Newcastle United Jets,2006,Australian
3,3,Jade North,M,"5'10""",12 04,07-01-82,Taree,Perth Glory,Newcastle United Jets,2006,Australian
4,4,Craig Deans,D,"6'02""",13 10,07-05-74,Perth,Perth Glory,Newcastle United Jets,2006,Australian
5,5,Milton Rodríguez,F,"5'10""",11 11,28-04-76,Cali,Jeonbuk Hyundai  Motors,Newcastle United Jets,2006,Australian
6,6,Andrew Durante,D,"6'00""",12 00,03-05-82,Sydney,Balestier Khalsa,Newcastle United Jets,2006,Australian
7,7,Tony Faria,M,"5'09""",10 10,21-12-79,Lisbon,Marconi,Newcastle United Jets,2006,Australian
8,8,Matthew Thompson,D,"5'10""",12 04,18-08-82,Sydney,Marconi,Newcastle United Jets,2006,Australian
9,9,Vaughan Coveny,F,"5'11""",13 08,13-12-71,Wellington,South Melbourne,Newcastle United Jets,2006,Australian
10,10,Nick Carle,F,"5'09""",12 04,23-11-81,Sydney,Marconi,Newcastle United Jets,2006,Australian
11,11,Tarek Elrich,M,"5'11""",11 00,01-01-87,Sydney,Sydney Olympic,Newcastle United Jets,2006,Australian
12,12,Paul Okon,D,"6'00""",13 03,05-04-72,Sydney,APOEL Nicosia,Newcastle United Jets,2006,Australian
13,13,Adam dApuzzo,M,"6'01""",12 06,20-10-86,,Marconi,Newcastle United Jets,2006,Australian
14,14,Jobe Wheelhouse,M,"6'00""",12 01,14-04-85,Newcastle [AUS],AIS,Newcastle United Jets,2006,Australian
15,15,Stuart Musialik,M,"5'09""",11 00,29-03-85,Newcastle [AUS],Weston Bears,Newcastle United Jets,2006,Australian
16,16,Labinot Haliti,F,"6'00""",12 00,26-10-84,Pristina,Sydney U,Newcastle United Jets,2006,Australian
17,17,Tolgay Ozbey,F,,,12-04-86,,Blacktown C,Newcastle United Jets,2006,Australian
18,18,Joel Griffiths,F,600,11 11,21-08-79,Sydney,Leeds  U,Newcastle United Jets,2006,Australian
19,19,Mark Bridge,F,"5'11""",12 13,07-11-85,Sydney,Parramatta Eagles,Newcastle United Jets,2006,Australian
20,20,Ben Kennedy,G,,,14-02-87,,Broadmeadow Magic,Newcastle United Jets,2006,Australian
22,22,Steven Old,D,"6'02""",12 08,17-02-86,Palmerston North,St Johns  University,Newcastle United Jets,2006,Australian
24,24,Paul  Kohler,D,"5'09""",11  00,05-08-79,Sydney,Bankstown  C,Newcastle United Jets,2006,Australian
1,1,Danny Milosevic,G,"6'03""",14 12,26-06-78,Carlton,Celtic,New Zealand Knights,2006,Australian
2,2,Darren Bazeley,D,"5'10""",12 00,05-10-72,Northampton,Walsall,New Zealand Knights,2006,Australian
3,3,Grégory Duruz,M,"5'09""",11 07,20-04-77,Sion,Thun,New Zealand Knights,2006,Australian
5,5,Matt Carbon,D,"6'02""",12 05,08-06-75,Nottingham,Barnsley,New Zealand Knights,2006,Australian
6,6,Neil Emblen,D,"6'01""",13 03,19-06-71,Bromley,Walsall,New Zealand Knights,2006,Australian
7,7,Richard Johnson,M,"5'10""",12 07,27-04-74,Kurri Kurri,Newcastle U [AUS],New Zealand Knights,2006,Australian
8,8,Scot Gemmill,M,"5'11""",11 06,02-01-71,Paisley,Oxford U,New Zealand Knights,2006,Australian
9,9,Dani Rodrigues,F,"5'10""",11 07,03-03-80,Madeira,Bournemouth,New Zealand Knights,2006,Australian
10,10,Sean Devine,F,"5'11""",13 00,06-09-72,Lewisham,Exeter C,New Zealand Knights,2006,Australian
11,11,Jonathon Richter,M,"5'07""",10 03,12-04-83,Johannesburg,Queensland Roar,New Zealand Knights,2006,Australian
12,12,Mark Paston,G,"6'05""",14 03,13-12-76,Hastings,St Johnstone,New Zealand Knights,2006,Australian
13,13,Jonas Salley,M,"5'10""",12 00,16-03-82,,South Melbourne,New Zealand Knights,2006,Australian
14,14,Malik Buari,M,"5'11""",11 11,21-01-84,Accra,Woking,New Zealand Knights,2006,Australian
15,15,Adam Casey,F,"5'10""",12 04,01-05-86,Sydney,Wollongong,New Zealand Knights,2006,Australian
16,16,Noah Hickey,F,"5'09""",11 11,09-06-78,Auckland,Waitakere U,New Zealand Knights,2006,Australian
17,17,Frank van Eijs,D,"6'01""",12 08,02-11-71,Geleen,LG Hanoi ACB,New Zealand Knights,2006,Australian
18,18,Michael White,M,"5'09""",11 09,08-01-87,,Canterbury U,New Zealand Knights,2006,Australian
19,19,Sime Kovacevic,D,"6'02""",13 12,21-07-87,,Sunshine George  Cross,New Zealand Knights,2006,Australian
20,20,Michael Turnbull,G,"6'01""",12 04,24-03-81,Brisbane,Kingston C,New Zealand Knights,2006,Australian
23,23,Franco  Parisi,F,"5'10""",11  09,08-02-82,Sydney,Newcastle  U [AUS],New Zealand Knights,2006,Australian
26,26,Fernando  de Moraes,F,,,,,South  Melbourne,New Zealand Knights,2006,Australian
27,27,Dustin  Wells,M,,,31-05-83,,Wollongong,New Zealand Knights,2006,Australian
1,1,Jason Petkovic,G,"6'04""",13 05,07-12-72,Perth,Konyaspor,Perth Glory,2006,Australian
2,2,Ryan Townsend,D,"6'01""",11 02,02-09-85,Manchester,Burnley,Perth Glory,2006,Australian
3,3,David Tarka,D,"6'03""",13 05,10-02-83,Perth,Nottingham F,Perth Glory,2006,Australian
5,5,Jamie Harnwell,D,"6'02""",14 09,21-07-77,Perth,Sorrento,Perth Glory,2006,Australian
6,6,Jeremy Christie,M,"5'10""",10 12,22-05-83,Whangarine,New Zealand  Knights,Perth Glory,2006,Australian
7,7,Mislav Saric,F,"5'10""",11 07,03-09-83,Pozega,Adelaide Raiders,Perth Glory,2006,Australian
8,8,David Micevski,M,"6'00""",12 06,25-02-86,Perth,Perth SC,Perth Glory,2006,Australian
9,9,Luka Glavas,F,"6'01""",11 03,20-01-85,,Sydney U,Perth Glory,2006,Australian
10,10,Bobby Despotovski,F,"5'11""",12 11,14-04-71,Perth,Inglewood U,Perth Glory,2006,Australian
11,11,Stan Lazaridis,M,"5'09""",12 00,16-08-72,Perth,Birmingham C,Perth Glory,2006,Australian
12,12,Leo Bertos,M,"6'00""",12 06,20-12-81,Wellington,Worksop T,Perth Glory,2006,Australian
13,13,Ante Kovacevic,D,"6'01""",14 00,13-06-74,Melbourne,Selangor,Perth Glory,2006,Australian
14,14,Jamie Coyne,D,"6'02""",13 03,02-01-81,Perth,ADO Den Haag,Perth Glory,2006,Australian
15,15,Mark Robertson,M,"5'09""",11 09,06-04-77,Sydney,Stockport Co,Perth Glory,2006,Australian
16,16,Adrian Webster,M,"5'08""",10 09,11-10-80,Hawkes Bay,Darlington,Perth Glory,2006,Australian
17,17,Stuart Young,F,"6'00""",13 05,16-12-72,Hull,Wollongong Olympic,Perth Glory,2006,Australian
18,18,Josip Magdic,M,,,,,Floreat Athena,Perth Glory,2006,Australian
19,19,Naum Sekulovski,M,"5'11""",12 11,14-05-82,Melbourne,Preston Lions,Perth Glory,2006,Australian
20,20,Aleks Vrteski,G,"6'04""",15  10,28-09-88,Karatha,AIS,Perth Glory,2006,Australian
24,24,Paul  Pezos,M,"6'01""",,11-02-79,Adelaide,Adelaide  C,Perth Glory,2006,Australian
41,50,Tommi Tomich,G,"6'03""",15 06,14-02-80,Perth,Western  Knights,Perth Glory,2006,Australian
1,1,Tom Willis,G,"6'00""",12 13,04-11-83,Sydney,Manly U,Queensland Roar,2006,Australian
2,2,Andrew Packer,M,"5'11""",12 04,16-06-80,Ipswich [AUS],Sydney FC,Queensland Roar,2006,Australian
3,3,Remo Buess,D,"6'03""",14 02,13-09-77,Basle,Zürich,Queensland Roar,2006,Australian
4,4,Chad Gibson,D,"6'01""",11 11,19-06-76,Sydney,Bankstown C,Queensland Roar,2006,Australian
5,5,Josh McCloughlan,D,"6'03""",13 01,12-12-75,Auburn,Brisbane Strikers,Queensland Roar,2006,Australian
6,6,Stuart McLaren,D,"6'00""",12 06,28-08-75,Glasgow,Brisbane Strikers,Queensland Roar,2006,Australian
7,7,Marcus Wedau,M,"5'11""",11 11,31-12-75,Soltau,Osnabrück,Queensland Roar,2006,Australian
8,8,Massimo Murdocca,M,"5'05""",09 06,02-09-84,Carlton,Fawkner-Whittlesea,Queensland Roar,2006,Australian
9,9,Simon Lynch,F,"6'00""",09 09,19-05-82,Montreal,Dundee,Queensland Roar,2006,Australian
10,10,Ante Milicic,F,"5'11""",12 08,04-04-74,Sydney,Newcastle U [AUS],Queensland Roar,2006,Australian
11,11,Reinaldo,F,"6'04""",12 06,13-06-84,Itaberí,Corinthians Alagoano,Queensland Roar,2006,Australian
12,12,Zhang Yuning,F,"6'01""",13  08,25-05-77,Liaoning,Shanghai Shenhua,Queensland Roar,2006,Australian
13,13,Spase Dilevski,D,"6'00""",12 06,13-05-85,Melbourne,Tottenham H,Queensland Roar,2006,Australian
14,14,Ben Griffen,D,"6'01""",13 05,07-03-86,Brisbane,Queensland Lions,Queensland Roar,2006,Australian
15,15,Matt McKay,M,"5'07""",10 03,11-01-83,Brisbane,Eastern Suburbs,Queensland Roar,2006,Australian
16,16,Hyuk-Su Seo,M,"5'10""",12 01,01-10-73,Jae Cheun City,Seongnam Ilhwa Chunma,Queensland Roar,2006,Australian
18,18,Dario Vidosic,M,"6'00""",11 09,08-04-87,Osijek,AIS,Queensland Roar,2006,Australian
19,19,Sasa Ognenovski,D,"6'05""",14 13,03-04-79,Melbourne,Fawkner-Whittlesea,Queensland Roar,2006,Australian
20,20,Liam Reddy,G,"6'02""",15 02,08-08-81,Sydney,Newcastle U [AUS],Queensland Roar,2006,Australian
21,21,Steve  Fitzsimmons,M,"6'00""",12  04,07-09-76,Liverpool,Essendon,Queensland Roar,2006,Australian
25,25,Carl  Recchia,M,"5'10""",13  03,13-12-84,,Fawkner-Whittlesea,Queensland Roar,2006,Australian
1,1,Clint Bolton,G,"6'02""",14 13,22-08-75,Bundaberg,APIA Leichhardt,Sydney FC,2006,Australian
2,2,Iain Fyfe,D,"6'01""",13 05,03-04-82,Adelaide,Hamilton Academical,Sydney FC,2006,Australian
3,3,Alvin Ceccoli,D,"5'10""",12 06,05-08-74,Sydney,Wollongong Wolves,Sydney FC,2006,Australian
4,4,Mark Rudan,D,"6'03""",14 02,27-08-75,Sydney,Selangor,Sydney FC,2006,Australian
6,6,Ufuk Talay,M,"5'10""",12 00,26-03-76,Sydney,Mersin  Idman Yurdu,Sydney FC,2006,Australian
7,7,Robbie Middleby,M,"5'08""",11 09,08-09-75,Newcastle [AUS],Newcastle U [AUS],Sydney FC,2006,Australian
8,8,Ruben Zadkovich,M,"5'11""",11 07,23-05-86,Fairfield,Notts Co,Sydney FC,2006,Australian
9,9,David Zdrillic,F,"6'00""",12 07,13-04-74,Sydney,Eintracht Trier,Sydney FC,2006,Australian
10,10,Steve Corica,M,"5'08""",10 07,24-03-73,Cairns,Walsall,Sydney FC,2006,Australian
11,11,Sasho Petrovski,F,"5'11""",12 08,05-03-75,Bankstown,Bankstown C,Sydney FC,2006,Australian
12,12,David Carney,M,"5'11""",12 04,30-11-83,Sydney,Hamilton Academical,Sydney FC,2006,Australian
13,13,Jeremy Brockie,F,"6'00""",12 08,07-10-87,Nelson,New Zealand  Knights,Sydney FC,2006,Australian
14,14,Alex Brosque,F,"6'00""",11 00,12-10-83,Sydney,Queensland Roar,Sydney FC,2006,Australian
15,15,Terry McFlynn,M,"5'09""",11 11,27-03-81,Magherafelt,Morecambe,Sydney FC,2006,Australian
16,16,Mark Milligan,D,"5'10""",12 04,04-08-85,Auburn,Blacktown C,Sydney FC,2006,Australian
17,17,Jacob Timpano,D,"6'02""",13 08,03-01-86,Wollongong,Wollongong Wolves,Sydney FC,2006,Australian
20,20,Justin Pasfield,G,"6'02""",12 04,30-05-85,Wollongong,Bray W,Sydney FC,2006,Australian
21,21,Nikolai  Topor-Stanley,D,"6'03""",13 05,11-03-85,Canberra,Manly  U,Sydney FC,2006,Australian
22,22,Matthew  Bingley,D,"6'00""",12  13,16-08-71,Sydney,Hamilton  Olympic,Sydney FC,2006,Australian
