,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
14,14,Joel Porter,AUS,F,1.75,76,25-12-78,Sydney,Hartlepool U,Gold Coast United,2009,Australian
15,15,Tahj Minniecon,AUS,M,1.74,68,13-02-89,Cairns,Queensland Roar,Gold Coast United,2009,Australian
16,16,Kristian Rees,AUS,D,1.93,95,06-01-80,Adelaide,Adelaide C,Gold Coast United,2009,Australian
17,17,Matthew Osman,AUS,M,1.83,75,29-06-83,Sydney,Central Coast Mariners,Gold Coast United,2009,Australian
18,18,James Brown,AUS,M,1.80,76,19-02-90,Sydney,AIS,Gold Coast United,2009,Australian
19,19,Andrew Bariić,AUS,F,1.88,85,22-03-86,Canberra,Melbourne Knights,Gold Coast United,2009,Australian
20,20,Scott Higgins,AUS,G,2.01,97,09-06-76,Cairns,Wellington Phoenix,Gold Coast United,2009,Australian
21,21,Richard Greer,AUS,M,1.80,72,10-01-89,Brisbane,AIS,Gold Coast United,2009,Australian
22,22,Adama Traoré,CIV,D,1.70,75,03-02-90,Bondoukou,Ecole de Football Yeo Martial,Gold Coast United,2009,Australian
23,23,Steve Fitzsimmons,AUS,M,1.83,78,07-09-76,Liverpool,Beenleigh,Gold Coast United,2009,Australian
25,25,Steven Lutica,AUS,M,1.72,68,12-04-91,Canberra,Canberra FC,Gold Coast United,2009,Australian
26,26,Golgol Mebrahtu,AUS,F,1.82,73,28-08-90,Khartoum,Brisbane Olympic,Gold Coast United,2009,Australian
28,28,Mitchell Bevan,AUS,M,1.72,67,20-02-91,Brisbane,Brisbane Roar,Gold Coast United,2009,Australian
29,29,Zachary Anderson,AUS,M,1.89,88,30-04-91,Ayr [AUS],QAS,Gold Coast United,2009,Australian
30,30,Jerrad Tyson,AUS,G,1.89,85,21-09-89,Hobart,Brisbane Strikers,Gold Coast United,2009,Australian
31,31,Ben Wearing,AUS,D,1.90,80,08-05-89,Maitland,Musgrave,Gold Coast United,2009,Australian
36,36,Dino Djulbić,AUS,D,1.93,88,16-02-83,Doboj,RW Ahlen,Gold Coast United,2009,Australian
1,1,Mitchell Langerak,AUS,G,1.91,77,22-08-88,Emerald,Bundaberg Waves,Melbourne Victory,2009,Australian
2,2,Kevin Muscat,AUS,D,1.80,73,07-08-73,Crawley,Millwall,Melbourne Victory,2009,Australian
3,3,Mate Dugandić,AUS,M,1.74,68,22-10-89,Melbourne,Melbourne Knights,Melbourne Victory,2009,Australian
4,4,Steven Pace,AUS,D,1.85,77,06-03-83,Melbourne,Preston Lions,Melbourne Victory,2009,Australian
5,5,Surat Sukha,THA,D,1.76,71,27-07-82,Sakon Nakhon,Chonburi,Melbourne Victory,2009,Australian
6,6,Leigh Broxham,AUS,M,1.69,70,13-01-88,Melbourne,VIS,Melbourne Victory,2009,Australian
7,7,Matthew Kemp,AUS,D,1.75,71,08-08-80,Canberra,Adelaide U,Melbourne Victory,2009,Australian
8,8,Grant Brebner,SCO,M,1.81,81,06-12-77,Edinburgh,Dundee U,Melbourne Victory,2009,Australian
10,10,Archie Thompson,AUS,F,1.74,70,23-10-78,Otorohanga,Lierse,Melbourne Victory,2009,Australian
11,11,Marvin Angulo,CRC,M,1.72,58,30-09-86,,CS Herediano,Melbourne Victory,2009,Australian
12,12,Rodrigo Vargas,AUS,D,1.81,82,20-10-78,Santiago,Green Gully,Melbourne Victory,2009,Australian
13,13,Nathan Elasi,AUS,F,1.80,79,18-11-89,Sydney,Marconi Stallions,Melbourne Victory,2009,Australian
14,14,Billy Celeski,AUS,M,1.76,72,14-07-85,Ohrid,Perth Glory,Melbourne Victory,2009,Australian
15,15,Tom Pondeljak,AUS,M,1.77,74,08-01-76,Melbourne,Central Coast Mariners,Melbourne Victory,2009,Australian
16,16,Carlos Hernández,CRC,M,1.70,70,09-06-82,Guanacaste,LD Alajuelense,Melbourne Victory,2009,Australian
17,17,Matthew Foschini,AUS,D,1.80,80,19-10-90,Melbourne,Oakleigh Cannons,Melbourne Victory,2009,Australian
18,18,Matthew Theodore,AUS,M,1.69,67,07-09-89,Melbourne,Preston Lions,Melbourne Victory,2009,Australian
19,19,Evan Berger,AUS,D,1.69,62,16-08-87,Sydney,Marconi Stallions,Melbourne Victory,2009,Australian
20,20,Glen Moss,NZL,G,1.87,90,19-01-83,Hastings [NZL],Wellington Phoenix,Melbourne Victory,2009,Australian
21,21,Robbie Kruse,AUS,F,1.79,72,05-10-88,Brisbane,Brisbane Roar,Melbourne Victory,2009,Australian
22,22,Nick Ward,AUS,M,1.83,79,24-03-85,Perth,QPR,Melbourne Victory,2009,Australian
23,23,Adrian Leijer,AUS,D,1.86,80,25-03-86,Dubbo,Fulham,Melbourne Victory,2009,Australian
24,24,Luke Pilkington,AUS,D,,,12-07-90,Canberra,ANU,Melbourne Victory,2009,Australian
25,25,Aziz Behich,AUS,M,1.72,66,16-12-90,Moonee Ponds,Green Gully,Melbourne Victory,2009,Australian
27,27,Sutee Suksomkit,THA,F,1.70,63,05-06-80,Chaiyaphum,Tampines R,Melbourne Victory,2009,Australian
29,29,Nik Mrdja,AUS,F,1.86,87,30-11-78,Perth,Central Coast Mariners,Melbourne Victory,2009,Australian
1,1,Ben Kennedy,AUS,G,1.89,83,14-02-87,Newcastle [AUS],Broadmeadow Magic,Newcastle United Jets,2009,Australian
2,2,Angelo Costanzo,AUS,M,1.83,84,09-05-76,Adelaide,Adelaide U,Newcastle United Jets,2009,Australian
3,3,Adam d'Apuzzo,AUS,D,1.80,80,20-10-86,Sydney,Marconi Stallions,Newcastle United Jets,2009,Australian
4,4,Nikolai  Topor-Stanley,AUS,D,1.91,85,11-03-85,Canberra,Perth Glory,Newcastle United Jets,2009,Australian
5,5,Ljubo Miličević,AUS,D,1.93,88,13-02-81,Melbourne,Melbourne Victory,Newcastle United Jets,2009,Australian
6,6,Ben Kantarovski,AUS,M,1.83,74,20-01-92,Newcastle [AUS],Broadmeadow Magic,Newcastle United Jets,2009,Australian
7,7,Song Jin-Hyung,KOR,M,1.73,62,13-08-87,Seoul,FC Seoul,Newcastle United Jets,2009,Australian
8,8,Matthew Thompson,AUS,D,1.77,78,18-08-82,Sydney,Marconi Stallions,Newcastle United Jets,2009,Australian
9,9,Sasho Petrovski,AUS,F,1.80,80,05-03-75,Sydney,Central Coast Mariners,Newcastle United Jets,2009,Australian
11,11,Tarek Elrich,AUS,D,1.80,75,01-01-87,Sydney,Sydney Olympic,Newcastle United Jets,2009,Australian
12,12,Jobe Wheelhouse,AUS,M,1.84,77,14-04-85,Newcastle [AUS],AIS,Newcastle United Jets,2009,Australian
13,13,Shaun Ontong,AUS,D,1.75,72,25-03-87,Canberra,Adelaide U,Newcastle United Jets,2009,Australian
14,14,Michael Bridges,ENG,F,1.85,69,05-08-78,North  Shields,MK Dons,Newcastle United Jets,2009,Australian
15,15,Sean Rooney,AUS,F,1.77,85,01-03-89,Blacktown,Blacktown C,Newcastle United Jets,2009,Australian
16,16,Jason Hoffman,AUS,F,1.86,75,28-01-89,Newcastle [AUS],Hamilton Olympic,Newcastle United Jets,2009,Australian
17,17,Fabio Vignaroli,ITA,M,1.77,71,07-06-76,Vado Ligure,Panthrakikos,Newcastle United Jets,2009,Australian
18,18,Marko Jesic,AUS,F,1.78,77,07-08-89,Fairfield,AIS,Newcastle United Jets,2009,Australian
19,19,Jason Naidovski,AUS,F,1.85,85,19-07-89,Sydney,AIS,Newcastle United Jets,2009,Australian
20,20,Neil Young,AUS,G,1.87,87,14-08-79,Portsmouth,Melbourne Knights,Newcastle United Jets,2009,Australian
21,21,Brodie Mooy,AUS,F,1.78,80,19-06-90,Ermington,Marconi Stallions,Newcastle United Jets,2009,Australian
22,22,Kaz Patafta,AUS,M,1.74,64,25-10-88,Canberra,Benfica,Newcastle United Jets,2009,Australian
25,25,Labinot Haliti,ALB,M,1.84,76,26-10-84,Pritina,ŁKS  Łódź,Newcastle United Jets,2009,Australian
26,26,Ali Abbas,IRQ,M,1.69,65,30-08-86,Baghdad,Marconi Stallions,Newcastle United Jets,2009,Australian
27,27,Scott Balderson,AUS,M,1.77,76,18-12-89,Sydney,Stevenage Boro,Newcastle United Jets,2009,Australian
29,29,Mirjan Pavlović,CRO,F,1.84,87,21-04-89,Lika,West Sydney Berries,Newcastle United Jets,2009,Australian
30,30,Dion Shaw,AUS,G,1.92,79,17-02-89,Townsville,APIA Leichardt,Newcastle United Jets,2009,Australian
31,31,Taylor Regan,AUS,D,1.87,77,16-11-88,Newcastle [AUS],Azzurri FC,Newcastle United Jets,2009,Australian
1,1,Paul Henderson,AUS,G,1.85,79,22-04-76,Sydney,Leicester C,North Queensland Fury,2009,Australian
2,2,Robbie Middleby,AUS,D,1.73,74,08-09-75,Newcastle [AUS],Sydney FC,North Queensland Fury,2009,Australian
3,3,Chris Tadrosse,AUS,D,1.72,73,10-09-85,Sydney,Central Coast Mariners,North Queensland Fury,2009,Australian
4,4,Scott Wilson,SCO,D,1.88,79,19-03-77,Edinburgh,Dunfermline Ath,North Queensland Fury,2009,Australian
5,5,Jacob Timpano,AUS,D,1.89,86,03-01-86,Wollongong,Sydney FC,North Queensland Fury,2009,Australian
6,6,Ufuk Talay,AUS,M,1.78,76,26-03-76,Sydney,Avispa Fukuoka,North Queensland Fury,2009,Australian
7,7,Jason Spagnuolo,AUS,M,1.73,67,02-08-84,Adelaide,Adelaide U,North Queensland Fury,2009,Australian
8,8,Shane Stefanutto,AUS,D,1.77,78,12-01-80,Atherton,Lyn,North Queensland Fury,2009,Australian
9,9,Robbie Fowler,ENG,F,1.80,74,09-04-75,Toxteth,Blackburn R,North Queensland Fury,2009,Australian
10,10,Jeremy Brockie,NZL,F,1.80,78,07-10-87,Christchurch,Team Wellington,North Queensland Fury,2009,Australian
11,11,David  Williams,AUS,F,1.74,70,26-02-88,Brisbane,Brøndby,North Queensland Fury,2009,Australian
12,12,Jack Hingert,AUS,D,1.76,71,26-09-90,London,Dandenong Thunder,North Queensland Fury,2009,Australian
13,13,Beau Busch,AUS,D,1.80,79,16-03-84,Newcastle [AUS],Manly U,North Queensland Fury,2009,Australian
14,14,Chris Grossman,AUS,M,1.81,73,06-03-87,Brisbane,Queensland Roar,North Queensland Fury,2009,Australian
15,15,Fred Agius,AUS,M,1.68,72,02-02-84,Adelaide,Adelaide C,North Queensland Fury,2009,Australian
16,16,Paul Kohler,AUS,M,1.75,70,08-05-79,Sydney,Newcastle U Jets,North Queensland Fury,2009,Australian
17,17,Osama Malik,AUS,M,1.85,73,30-09-90,Adelaide,Adelaide U,North Queensland Fury,2009,Australian
18,18,James Robinson,AUS,F,1.78,73,18-09-82,Whiston,Perth Glory,North Queensland Fury,2009,Australian
19,19,Jimmy Downey,AUS,D,1.77,73,19-10-87,Gympie,Perth Glory,North Queensland Fury,2009,Australian
20,20,Justin Pasfield,AUS,G,1.89,78,30-05-85,Wollongong,Wollongong Wolves,North Queensland Fury,2009,Australian
21,21,John Tambouras,AUS,D,1.85,80,30-01-79,Melbourne,Neftchi Baku,North Queensland Fury,2009,Australian
22,22,Karl  Dodd,AUS,D,1.88,82,13-11-80,Southport [AUS],Sydney U,North Queensland Fury,2009,Australian
23,23,Rostyn Griffiths,AUS,M,1.87,86,10-03-88,Stoke-on-Trent,Adelaide U,North Queensland Fury,2009,Australian
24,24,Dyron Daal,ANT,F,1.93,85,11-10-83,Amsterdam,Ross Co,North Queensland Fury,2009,Australian
25,25,Grant Smith,SCO,D,1.85,79,05-05-80,Irvine,Droylsden,North Queensland Fury,2009,Australian
26,26,Matthew Smith,AUS,D,1.80,73,15-10-82,Chichester,Brisbane Strikers,North Queensland Fury,2009,Australian
27,27,Terry  Cooke,ENG,M,1.70,61,05-08-76,Marston  Green,Colorado Rapids,North Queensland Fury,2009,Australian
1,1,Tando Velaphi,AUS,G,1.85,70,17-04-87,Perth,Perth SC,Perth Glory,2009,Australian
2,2,Daniel McBreen,AUS,F,1.85,83,23-04-77,Burnley,North Queensland Fury,Perth Glory,2009,Australian
3,3,Jamie Coyne,AUS,D,1.87,84,02-01-81,Sydney,ADO Den Haag,Perth Glory,2009,Australian
4,4,Andy Todd,ENG,D,1.78,74,21-09-74,Derby,Derby Co,Perth Glory,2009,Australian
5,5,Jamie Harnwell,AUS,D,1.88,93,21-07-77,Perth,Sorrento,Perth Glory,2009,Australian
6,6,Chris Coyne,AUS,D,1.85,87,20-12-78,Brisbane,Colchester U,Perth Glory,2009,Australian
7,7,Jacob Burns,AUS,M,1.78,75,21-04-78,Sydney,Unirea Urziceni,Perth Glory,2009,Australian
8,8,Victor Sikora,NED,F,1.72,64,11-04-78,Deventer,FC Dallas,Perth Glory,2009,Australian
10,10,Wayne Srhoj,AUS,M,1.84,81,23-03-82,Mareeba,Politehnica Timişoara,Perth Glory,2009,Australian
11,11,Branko Jelić,SRB,F,1.83,77,05-05-77,Banja Luka,Energie Cottbus,Perth Glory,2009,Australian
12,12,Scott Neville,AUS,D,1.84,71,11-01-89,Exeter,Sorrento,Perth Glory,2009,Australian
13,13,Scott Bulloch,AUS,M,1.77,73,13-08-84,Lanark,Sorrento,Perth Glory,2009,Australian
14,14,Steven McGarry,SCO,F,1.75,70,29-09-79,Paisley,Motherwell,Perth Glory,2009,Australian
15,15,Howard Fondyke,AUS,M,1.80,75,05-01-90,Perth,AIS,Perth Glory,2009,Australian
16,16,Adriano Pellegrino,AUS,M,1.70,70,09-06-84,Adelaide,Metro Stars,Perth Glory,2009,Australian
17,17,Todd Howarth,AUS,M,1.86,85,25-01-82,Perth,Perth SC,Perth Glory,2009,Australian
18,18,Brent Griffiths,AUS,D,1.85,80,24-03-90,Stoke-on-Trent,Blackburn R,Perth Glory,2009,Australian
19,19,Naum Sekulovski,AUS,D,1.81,81,14-05-82,Melbourne,Preston Lions,Perth Glory,2009,Australian
20,20,Aleks Vrteski,AUS,G,1.94,104,28-09-88,Karratha,Pobeda,Perth Glory,2009,Australian
21,21,Mile Sterjovski,AUS,M,1.81,80,27-05-79,Wollongong,Derby Co,Perth Glory,2009,Australian
22,22,Anthony Skorich,AUS,F,1.85,76,19-03-90,Perth,Floreat Athena,Perth Glory,2009,Australian
23,23,Andrija Jukic,AUS,M,1.81,80,03-01-87,Perth,Perth SC,Perth Glory,2009,Australian
26,26,Ludovic Boi,AUS,M,1.62,63,27-03-89,,Stirling Lions,Perth Glory,2009,Australian
28,28,Tommy Amphlett,AUS,F,1.73,72,14-11-88,Stoke-on-Trent,ECU Joondalup,Perth Glory,2009,Australian
30,30,Alex Pearson,AUS,G,1.83,80,09-07-92,Perth,None,Perth Glory,2009,Australian
1,1,Clint Bolton,AUS,G,1.88,90,22-08-75,Bundaberg,APIA Leichhardt,Sydney FC,2009,Australian
2,2,Sebastian Ryall,AUS,D,1.80,75,18-06-89,Sydney,Melbourne Victory,Sydney FC,2009,Australian
3,3,Stephan Keller,SUI,D,1.89,88,31-05-79,Zürich,De Graafschap,Sydney FC,2009,Australian
4,4,Simon Colosimo,AUS,D,1.83,75,08-01-79,Melbourne,Perth Glory,Sydney FC,2009,Australian
5,5,Hayden Foxe,AUS,D,1.93,83,23-06-77,Sydney,Perth Glory,Sydney FC,2009,Australian
6,6,Karol Kisel,SVK,M,1.73,72,15-03-77,Koice,Sparta Prague,Sydney FC,2009,Australian
7,7,Brendan Gan,AUS,M,1.78,68,03-06-88,Sydney,Sutherland Sharks,Sydney FC,2009,Australian
8,8,Stuart Musialik,AUS,M,1.75,71,29-03-85,Newcastle [AUS],Newcastle U Jets,Sydney FC,2009,Australian
9,9,John  Aloisi,AUS,F,1.84,83,05-02-76,Adelaide,Central Coast Mariners,Sydney FC,2009,Australian
10,10,Steve Corica,AUS,M,1.74,71,24-03-73,Cairns,Walsall,Sydney FC,2009,Australian
11,11,Kofi Danning,AUS,F,1.71,74,02-03-91,Kumasi,AIS,Sydney FC,2009,Australian
12,12,Shannon Cole,AUS,D,1.78,73,04-08-84,Sydney,Sydney Olympic,Sydney FC,2009,Australian
13,13,Antony Golec,AUS,D,1.91,85,29-05-90,Sydney,Sydney U,Sydney FC,2009,Australian
14,14,Alex Brosque,AUS,F,1.83,70,12-10-83,Sydney,Queensland Roar,Sydney FC,2009,Australian
15,15,Terry McFlynn,NIR,M,1.74,76,27-03-81,Magherafelt,Morecambe,Sydney FC,2009,Australian
16,16,Chris Payne,AUS,F,1.79,82,15-09-90,Gosford,Manly U,Sydney FC,2009,Australian
17,17,Matthew Jurman,AUS,D,1.90,84,08-12-89,Wollongong,AIS,Sydney FC,2009,Australian
18,18,Adam Casey,AUS,M,1.77,78,01-05-86,Sydney,New  Zealand Knights,Sydney FC,2009,Australian
19,19,Mark Bridge,AUS,F,1.80,80,07-11-85,Sydney,Newcastle U Jets,Sydney FC,2009,Australian
20,20,Ivan Necevski,AUS,G,1.90,90,25-02-80,Sydney,Blacktown C,Sydney FC,2009,Australian
22,22,Byun Sung-Hwan,KOR,D,1.76,71,22-12-79,Daegu,Jeju U,Sydney FC,2009,Australian
23,23,Rhyan Grant,AUS,D,1.74,74,26-02-91,Bathurst,AIS,Sydney FC,2009,Australian
24,24,Zach Cairncross,AUS,D,1.90,80,26-12-89,Liverpool [AUS],Marconi Stallions,Sydney FC,2009,Australian
