,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
17,17,Matthew Osman,M,"6'00""",11 07,29-06-83,Sydney,Penrith Nepean U,Central Coast Mariners,2007,Australian
18,18,Alex Wilkinson,D,"6'02""",12 04,13-08-84,Sydney,Ryde C,Central Coast Mariners,2007,Australian
19,19,Adam Kwasnik,F,"5'11""",11 07,31-05-83,Sydney,Blacktown C,Central Coast Mariners,2007,Australian
20,20,Danny Vukovic,G,"6'02""",15 02,27-03-85,Sydney,Bonnyrigg White Eagles,Central Coast Mariners,2007,Australian
22,22,Sasho Petrovski,F,"5'11""",12 08,05-03-75,Bankstown,Sydney FC,Central Coast Mariners,2007,Australian
23,23,Mile  Jedinak,M,"6'03""",13  08,03-08-84,Sydney,Sydney  U,Central Coast Mariners,2007,Australian
25,25,John  Aloisi,F,"6'00""",12 08,05-02-76,Adelaide,Alavés,Central Coast Mariners,2007,Australian
26,26,Alvin  Ceccoli,D,"5'10""",12 06,05-08-74,Sydney,Avispa Fukuoka,Central Coast Mariners,2007,Australian
28,28,Anthony Martinez,M,"5'10""",,03-04-90,Gosford,Central Coast Lightning,Central Coast Mariners,2007,Australian
30,30,Andrew Redmayne,G,"6'04""",13 03,13-01-89,Gosford,AIS,Central Coast Mariners,2007,Australian
1,1,Michael Theoklitos,G,"6'01""",14 09,11-02-81,Melbourne,Bulleen,Melbourne Victory,2007,Australian
2,2,Kevin Muscat,D,"5'11""",11 07,07-08-73,Bolton,Millwall,Melbourne Victory,2007,Australian
3,3,Daniel Piorkowski,D,"6'02""",12 11,12-01-84,Melbourne,Melbourne Knights,Melbourne Victory,2007,Australian
5,5,Ljubo Milicevic,D,"6'04""",14 02,13-02-81,Melbourne,Young Boys,Melbourne Victory,2007,Australian
6,6,Steven Pantelidis,M,"6'00""",13 01,17-08-83,,Heidelburg U,Melbourne Victory,2007,Australian
7,7,Mathew Kemp,M,"5'09""",11 03,08-08-80,Canberra,Adelaide U,Melbourne Victory,2007,Australian
8,8,Grant Brebner,M,"5'10""",11 11,06-12-77,Edinburgh,Dundee U,Melbourne Victory,2007,Australian
9,9,Daniel Allsopp,F,"6'00""",12 08,10-08-78,Melbourne,Hull C,Melbourne Victory,2007,Australian
10,10,Archie Thompson,F,"5'09""",11 00,23-10-78,Otorohanga,Lierse,Melbourne Victory,2007,Australian
11,11,Joe  Keenan,M,"5'07""",10  00,14-10-82,Southampton,Willem II,Melbourne Victory,2007,Australian
12,12,Rodrigo Vargas,D,"5'11""",12 13,20-10-78,Santiago,Green Gully,Melbourne Victory,2007,Australian
13,13,Kaz Patafta,M,"5'09""",10 01,25-10-88,Canberra,Benfica,Melbourne Victory,2007,Australian
14,14,Adrián Cáceres,F,"5'10""",12 05,10-01-82,Buenos Aires,Perth Glory,Melbourne Victory,2007,Australian
15,15,Leandro Love,F,"5'10""",11 05,03-12-85,São Paulo,Vissel Kobe,Melbourne Victory,2007,Australian
16,16,Carlos Hernández,M,"5'07""",11 00,09-06-82,Guanacaste,LD Alajuelense,Melbourne Victory,2007,Australian
17,17,Daniel Vasilevski,M,"5'10""",12 04,04-09-81,Melbourne,Altona Magic,Melbourne Victory,2007,Australian
18,18,Leigh Broxham,M,"5'07""",11 00,13-01-88,Melbourne,VIS,Melbourne Victory,2007,Australian
19,19,Evan Berger,M,"5'07""",09 11,16-08-87,Syndey,Marconi,Melbourne Victory,2007,Australian
21,21,Sebastian Ryall,D,"5'11""",11 11,18-06-89,Sydney,AIS,Melbourne Victory,2007,Australian
22,22,Nick Ward,M,"6'00""",12 06,24-03-85,Perth,QPR,Melbourne Victory,2007,Australian
23,23,Mitchell Langerak,G,"6'03""",12 01,22-08-88,Emerald,Across the Waves,Melbourne Victory,2007,Australian
24,24,Steven Pace,D,"6'01""",12 01,06-03-83,Melbourne,Preston Lions,Melbourne Victory,2007,Australian
1,1,Ante Covic,G,"6'04""",14 00,13-06-75,Hurstville,Hammarby IF,Newcastle United Jets,2007,Australian
2,2,Adam Griffiths,D,"6'02""",12  13,21-08-79,Sydney,Brentford,Newcastle United Jets,2007,Australian
3,3,Jade North,M,"5'10""",12 04,07-01-82,Taree,Perth Glory,Newcastle United Jets,2007,Australian
4,4,Steve Eagleton,M,"5'06""",11 03,26-10-76,Sydney,Parramatta Power,Newcastle United Jets,2007,Australian
5,5,Stuart Musialik,M,"5'09""",11 00,29-03-85,Newcastle [AUS],Weston Bears,Newcastle United Jets,2007,Australian
6,6,Andrew Durante,D,"6'00""",12 00,03-05-82,Sydney,Balestier Khalsa,Newcastle United Jets,2007,Australian
8,8,Matthew Thompson,D,"5'10""",12 04,18-08-82,Sydney,Marconi,Newcastle United Jets,2007,Australian
9,9,Joel Griffiths,F,"6'00""",11 11,21-08-79,Sydney,Leeds  U,Newcastle United Jets,2007,Australian
10,10,Denni,M,"5'05""",,21-08-82,Rio de Janeiro,Santo Andre,Newcastle United Jets,2007,Australian
11,11,Tarek Elrich,M,"5'11""",11 00,01-01-87,Sydney,Sydney Olympic,Newcastle United Jets,2007,Australian
12,12,Paul  Kohler,D,"5'09""",11  00,05-08-79,Sydney,Bankstown  C,Newcastle United Jets,2007,Australian
13,13,Adam dApuzzo,M,"6'01""",12 06,20-10-86,Sydney,Marconi,Newcastle United Jets,2007,Australian
14,14,Jobe Wheelhouse,M,"6'00""",12 01,14-04-85,Newcastle [AUS],AIS,Newcastle United Jets,2007,Australian
15,15,Scott Tunbridge,F,"6'00""",13  03,26-06-82,Adelaide,Hamilton Academical,Newcastle United Jets,2007,Australian
17,17,Troy Hearfield,M,"5'11""",12 01,31-10-87,Tamworth [AUS],AIS,Newcastle United Jets,2007,Australian
18,18,Noel Spencer,M,"6'04""",12 08,26-07-77,Wollongong,Sydney FC,Newcastle United Jets,2007,Australian
19,19,Mark Bridge,F,"5'11""",12 13,07-11-85,Sydney,Parramatta Eagles,Newcastle United Jets,2007,Australian
20,20,Ben Kennedy,G,"6'02""",13 01,14-02-87,Newcastle [AUS],Broadmeadow Magic,Newcastle United Jets,2007,Australian
23,23,Jason Hoffman,F,"6'04""",,28-01-89,Newcastle [AUS],Hamilton Olympic,Newcastle United Jets,2007,Australian
25,25,James Holland,M,"5'11""",11 09,15-05-89,Sydney,AIS,Newcastle United Jets,2007,Australian
26,26,Ben Kantarovski,M,"6'00""",11 09,20-01-92,,Broadmeadow Magic,Newcastle United Jets,2007,Australian
27,27,Stephen Laybutt,D,"6'02""",13 12,03-09-77,Lithgow,KAA Gent,Newcastle United Jets,2007,Australian
28,28,Song Jin-Hyung,M,"5'09""",10 03,13-08-87,,FC Seoul,Newcastle United Jets,2007,Australian
1,1,Jason Petkovic,G,"6'04""",13 05,07-12-72,Perth,Konyaspor,Perth Glory,2007,Australian
2,2,Nikolai  Topor-Stanley,D,"6'03""",13 05,11-03-85,Canberra,Sydney FC,Perth Glory,2007,Australian
3,3,David Tarka,D,"6'03""",13 05,10-02-83,Perth,Nottingham F,Perth Glory,2007,Australian
4,4,Simon Colosimo,D,"6'00""",11 11,08-01-79,Melbourne,Pahang,Perth Glory,2007,Australian
5,5,Jamie Harnwell,D,"6'02""",14 09,21-07-77,Perth,Sorrento,Perth Glory,2007,Australian
6,6,Dino Djulbic,D,"6'04""",13 12,16-02-83,Doboj,South Melbourne,Perth Glory,2007,Australian
8,8,David Micevski,M,"6'00""",12 06,25-02-86,Perth,Perth SC,Perth Glory,2007,Australian
10,10,Billy Celeski,M,"5'10""",11 07,14-07-85,Ohrid,Bulleen,Perth Glory,2007,Australian
11,11,Stan Lazaridis,M,"5'09""",12 00,16-08-72,Perth,Birmingham C,Perth Glory,2007,Australian
12,12,Leo Bertos,M,"6'00""",12 06,20-12-81,Wellington,Worksop T,Perth Glory,2007,Australian
13,13,Nikita Rukavytsya,F,"6'00""",11 09,22-06-87,,AIS,Perth Glory,2007,Australian
14,14,Jamie Coyne,D,"6'02""",13 03,02-01-81,Perth,ADO Den Haag,Perth Glory,2007,Australian
15,15,Mitchell Prentice,M,"5'11""",11 05,02-03-83,Wollongong,Pahang,Perth Glory,2007,Australian
16,16,Nicky Rizzo,M,"5'10""",12 00,09-06-79,Sydney,MK Dons,Perth Glory,2007,Australian
17,17,Jimmy Downey,M,,,19-10-87,Gympie,AIS,Perth Glory,2007,Australian
18,18,Hayden Foxe,D,"6'03""",13 05,23-06-77,Sydney,Leeds U,Perth Glory,2007,Australian
19,19,Naum Sekulovski,M,"5'11""",12 11,14-05-82,Melbourne,Preston Lions,Perth Glory,2007,Australian
21,21,James Robinson,M,"5'09""",10 05,18-09-82,Whiston,Marconi,Perth Glory,2007,Australian
22,22,Jerry Karpeh,F,"6'05""",13 12,16-06-84,,Floreat Athena,Perth Glory,2007,Australian
25,25,Tyler Simpson,D,"6'06""",13 10,28-08-85,Sydney,Sydney  Olympic,Perth Glory,2007,Australian
30,30,Tando Velaphi,G,"6'01""",11 00,17-04-87,Perth,Perth SC,Perth Glory,2007,Australian
1,1,Liam Reddy,G,"6'02""",15 02,08-08-81,Sydney,Newcastle U [AUS],Queensland Roar,2007,Australian
2,2,Andrew Packer,M,"5'11""",12 04,16-06-80,Ipswich [AUS],Sydney FC,Queensland Roar,2007,Australian
4,4,Craig Moore,D,6'01'',12  00,12-12-75,Canterbury  [AUS],Newcastle U,Queensland Roar,2007,Australian
5,5,Josh McCloughlan,D,"6'03""",13 01,12-12-75,Auburn,Brisbane Strikers,Queensland Roar,2007,Australian
6,6,Stuart McLaren,D,"6'00""",12 06,28-08-75,Glasgow,Brisbane Strikers,Queensland Roar,2007,Australian
7,7,Michael Zullo,F,"5'07""",09 13,09-11-88,Brisbane,Brisbane C,Queensland Roar,2007,Australian
8,8,Massimo Murdocca,M,"5'05""",09 06,02-09-84,Carlton,Fawkner-Whittlesea,Queensland Roar,2007,Australian
9,9,Simon Lynch,F,"6'00""",09 09,19-05-82,Montreal,Dundee,Queensland Roar,2007,Australian
10,10,Ante Milicic,F,"5'11""",12 08,04-04-74,Sydney,Newcastle U [AUS],Queensland Roar,2007,Australian
11,11,Reinaldo,F,"6'04""",12 06,13-06-84,Itaberí,Corinthians Alagoano,Queensland Roar,2007,Australian
12,12,Tahj Minniecon,M,"5'09""",10 10,13-02-89,Cairns,AIS,Queensland Roar,2007,Australian
13,13,Zoran Petrevski,F,"6'00""",13 08,28-08-79,,Preston Lions,Queensland Roar,2007,Australian
14,14,Ben Griffen,D,"6'01""",13 05,07-03-86,Brisbane,Queensland Lions,Queensland Roar,2007,Australian
15,15,Matt McKay,M,"5'07""",10 03,11-01-83,Brisbane,Eastern Suburbs,Queensland Roar,2007,Australian
16,16,Hyuk-Su Seo,M,"5'10""",12 01,01-10-73,Jae Cheun City,Seongnam Ilhwa Chunma,Queensland Roar,2007,Australian
17,17,Mitch Nichols,M,"5'11""",11 11,05-01-89,Southport [AUS],Palm Beach,Queensland Roar,2007,Australian
18,18,Danny Tiatto,M,"5'08""",11 01,22-05-73,Melbourne,Leicester C,Queensland Roar,2007,Australian
19,19,Sasa Ognenovski,D,"6'05""",14 13,03-04-79,Melbourne,Fawkner-Whittlesea,Queensland Roar,2007,Australian
20,20,Matt Ham,G,"6'04""",15 08,25-07-83,Ayr,Brisbane Wolves,Queensland Roar,2007,Australian
21,21,Chris Grossman,M,"5'11""",11 07,06-03-87,Brisbane,QAS,Queensland Roar,2007,Australian
22,22,Robbie  Kruse,F,"5'10""",11 05,05-10-88,Brisbane,AIS,Queensland Roar,2007,Australian
23,23,Marcinho,M,"5'09""",11 07,31-07-81,Santos,,Queensland Roar,2007,Australian
30,30,Griffin McMaster,G,"6'02""",12 08,06-02-83,Gold Coast,Mount Gravatt,Queensland Roar,2007,Australian
41,50,Justin Pasfield,G,"6'02""",12 04,30-05-85,Wollongong,Wollongong FC,Queensland Roar,2007,Australian
1,1,Clint Bolton,G,"6'02""",14 13,22-08-75,Bundaberg,APIA Leichhardt,Sydney FC,2007,Australian
2,2,Iain Fyfe,D,"6'01""",13 05,03-04-82,Adelaide,Hamilton Academical,Sydney FC,2007,Australian
3,3,Nikolas Tsattalios,D,"5'11""",12 08,01-03-90,Sydney,NSWIS,Sydney FC,2007,Australian
6,6,Tony Popovic,D,"6'05""",13 01,07-04-73,Sydney,Al-Arabi,Sydney FC,2007,Australian
7,7,Robbie Middleby,M,"5'08""",11 09,08-09-75,Newcastle [AUS],Newcastle U [AUS],Sydney FC,2007,Australian
8,8,Ruben Zadkovich,M,"5'11""",11 07,23-05-86,Fairfield,Notts Co,Sydney FC,2007,Australian
9,9,David Zdrillic,F,"6'00""",12 07,13-04-74,Sydney,Eintracht Trier,Sydney FC,2007,Australian
10,10,Steve Corica,M,"5'08""",10 07,24-03-73,Cairns,Walsall,Sydney FC,2007,Australian
11,11,Brendon  Santalab,F,"5'09""",11  00,09-09-82,Wollongong,Sint-Truiden,Sydney FC,2007,Australian
12,12,Patrick,F,"6'00""",11 09,26-03-85,São Paulo,Nacional [BRA],Sydney FC,2007,Australian
13,13,Ben Vidaic,F,"6'03""",13 05,29-01-88,Sydney,Sydney U,Sydney FC,2007,Australian
14,14,Alex Brosque,F,"6'00""",11 00,12-10-83,Sydney,Queensland Roar,Sydney FC,2007,Australian
15,15,Terry McFlynn,M,"5'09""",11 11,27-03-81,Magherafelt,Morecambe,Sydney FC,2007,Australian
16,16,Mark Milligan,D,"5'10""",12 04,04-08-85,Auburn,Blacktown C,Sydney FC,2007,Australian
17,17,Jacob Timpano,D,"6'02""",13 08,03-01-86,Wollongong,Wollongong Wolves,Sydney FC,2007,Australian
18,18,Adam Casey,F,"5'10""",12 04,01-05-86,Sydney,New  Zealand Knights,Sydney FC,2007,Australian
19,19,Michael Enfield,M,"5'07""",10  10,19-07-83,Ventura,LA Galaxy,Sydney FC,2007,Australian
20,20,Ivan Necevski,G,"6'03""",14 02,25-02-80,Sydney,Blacktown C,Sydney FC,2007,Australian
21,21,Adam Biddle,M,"6'00""",12 08,27-07-88,Sydney,Blacktown C,Sydney FC,2007,Australian
22,22,Juninho Paulista,M,"5'05""",09 06,22-02-73,São Paolo,Flamengo,Sydney FC,2007,Australian
23,23,Ufuk Talay,M,"5'10""",12 00,26-03-76,Sydney,Mersin  Idman Yurdu,Sydney FC,2007,Australian
26,26,Brendan Renaud,M,,,21-08-73,,Blacktown C,Sydney FC,2007,Australian
29,29,Mark Robertson,M,"5'09""",11 09,06-04-77,Sydney,Sopron,Sydney FC,2007,Australian
1,1,Mark Paston,G,"6'05""",14 03,13-12-76,Hastings,New  Zealand Knights,Wellington Phoenix,2007,Australian
2,2,Jeremy Christie,M,"5'10""",10 12,22-05-83,Whangerei,Perth  Glory,Wellington Phoenix,2007,Australian
3,3,Tony  Lochhead,D,"6'00""",12  07,12-01-82,Tauranga,New England Revolution,Wellington Phoenix,2007,Australian
5,5,Karl  Dodd,D,"6'02""",13  10,13-11-80,Southport [AUS],Falkirk,Wellington Phoenix,2007,Australian
6,6,Tim  Brown,M,"6'01""",12 01,06-03-81,Wellington,Newcastle U [AUS],Wellington Phoenix,2007,Australian
7,7,Ross Aloisi,M,"5'10""",12 04,17-04-73,Adelaide,Adelaide U,Wellington Phoenix,2007,Australian
8,8,Vaughan Coveny,F,"5'11""",13 08,13-12-71,Wellington,Newcastle U [AUS],Wellington Phoenix,2007,Australian
9,9,Shane Smeltz,F,"6'01""",12 08,29-09-81,Göppingen,Halifax T,Wellington Phoenix,2007,Australian
10,10,Michael Ferrante,M,"5'08""",11 07,09-05-81,Melbourne,Melbourne  Victory,Wellington Phoenix,2007,Australian
11,11,Daniel,M,"5'09""",10 12,12-12-79,Rio de Janeiro,Guarani-MG,Wellington Phoenix,2007,Australian
12,12,Richard Johnson,M,"5'10""",12 07,27-04-74,Kurri Kurri,New  Zealand Knights,Wellington Phoenix,2007,Australian
13,13,Steven Old,D,"6'02""",12 08,17-02-86,Palmerston North,Newcastle U [AUS],Wellington Phoenix,2007,Australian
14,14,Steven O'Dor,D,"6'02""",12 04,28-01-87,Melbourne,South Melbourne,Wellington Phoenix,2007,Australian
16,16,Kristian Rees,D,"6'04""",14 09,06-01-80,Adelaide,Whittlesea Zebras,Wellington Phoenix,2007,Australian
17,17,Vince Lia,M,"5'10""",11 07,18-03-85,Shepperton,Melbourne  Victory,Wellington Phoenix,2007,Australian
18,18,Ahmad  Elrich,M,"6'00""",11  05,30-05-81,Sydney,Fulham,Wellington Phoenix,2007,Australian
19,19,Greg Draper,F,"6'01""",12 04,13-08-89,,Canterbury U,Wellington Phoenix,2007,Australian
20,20,Glen Moss,G,"6'02""",14 02,19-01-83,Hastings [NZL],Dinamo Bucureşti,Wellington Phoenix,2007,Australian
21,21,Felipe,M,"5'08""",10 10,24-05-81,,Hajduk Split,Wellington Phoenix,2007,Australian
22,22,Royce Brownlie,F,"6'00""",13 12,28-01-80,Coffs Harbour,Swindon T,Wellington Phoenix,2007,Australian
23,23,Costa Barbarouses,F,"5'04""",08 11,19-02-90,Wellington,Team Wellington,Wellington Phoenix,2007,Australian
30,30,Jacob Spoonley,G,"6'01""",14 00,03-03-87,Palmerston North,Otago U,Wellington Phoenix,2007,Australian
