,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
12,12,Koikili,D,"5'06""",10 08,23-12-80,Otxandio,Sestao River,Athletic Bilbao,2007,Spanish
13,13,Daniel  Aranzubia,G,6'00'',12  08,18-09-79,Logroño,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
14,14,Luis Prieto,D,5'11'',12  00,19-02-79,Bilbao,Eibar,Athletic Bilbao,2007,Spanish
15,15,Andoni  Iraola,M,"5'11""",11  03,22-06-82,Usúrbil,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
16,16,Pablo Orbaiz,M,5'10'',12  00,06-02-79,Iruñea,Osasuna,Athletic Bilbao,2007,Spanish
17,17,Joseba  Etxeberría,F,5'10'',11  05,05-09-77,Elgoibar,Real Sociedad,Athletic Bilbao,2007,Spanish
18,18,Carlos  Gurpegi,M,5'11'',11  11,19-08-80,Pamplona,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
19,19,Ander Murillo,D,6'00'',12  00,22-07-83,San Sebastián,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
20,20,Aitor Ocio,D,6'02'',12 06,28-11-76,Vitoria,Sevilla,Athletic Bilbao,2007,Spanish
21,21,David Cuéllar,M,5'07'',10  10,01-11-79,Pamplona,Nàstic,Athletic Bilbao,2007,Spanish
22,22,Iñaki  Muñoz,M,6'00'',12  08,05-07-78,Pamplona,Osasuna,Athletic Bilbao,2007,Spanish
23,23,Aritz Aduriz,F,"5'10""",11  11,11-02-81,San  Sebastián,Valladolid,Athletic Bilbao,2007,Spanish
24,24,Javi  Martínez,M,"6'03""",12  11,02-09-88,Lizarra,Osasuna B,Athletic Bilbao,2007,Spanish
25,25,David  López,M,"5'11""",11  07,10-09-82,Logroño,Osasuna,Athletic Bilbao,2007,Spanish
26,26,Raúl Fernández,G,"6'05""",13 12,13-03-88,Bilbao,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
27,27,Markel Susaeta,M,"5'10""",10 10,14-12-87,Eibar,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
30,30,Ismael López,F,,,29-01-90,Iruñea,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
31,31,Igor Angulo,M,"5'11""",11 07,26-01-84,Bilbao,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
32,32,Anaitz Arbilla,D,"5'10""",11 11,15-05-87,Iruñea,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
33,33,Oinatz Bilbao,M,"5'11""",12 01,25-08-85,Bilbao,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
34,34,Xabier Etxeita,M,"6'01""",,31-10-87,Zornotza,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
35,35,Ander Gago,D,"5'09""",10 10,10-09-84,Galdakao,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
38,38,Iago Herrerín,G,,,25-01-88,Bilbao,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
40,40,Néstor Susaeta,M,,,11-12-84,Eibar,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
41,41,Eneko Rubio,M,"5'11""",11 00,11-04-87,Barakaldo,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
42,42,Beñat,M,"5'09""",11  05,19-02-87,Igorre,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
43,43,Urko Arroyo,F,"5'07""",09  13,14-05-87,Bilbao,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
44,44,Jon Moya,D,"6'02""",13 10,05-01-83,Barakaldo,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
45,45,Aitor Ramos,F,,,11-06-85,Bilbao,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
46,47,Gaizka  Bergara,D,"5'10""",12  00,07-02-86,Bilbao,Athletic  Bilbao B,Athletic Bilbao,2007,Spanish
1,1,Ismael Falcón,G,"6'00""",12  00,24-04-85,Cádiz,Atlético  Madrid B,Atlético Madrid,2007,Spanish
2,2,Georgios  Seitaridis,D,"6'01""",12  06,04-06-81,Piraeus,Dynamo  Moscow,Atlético Madrid,2007,Spanish
3,3,Antonio López,D,5'09'',11 00,13-09-81,Benidorm,Osasuna,Atlético Madrid,2007,Spanish
4,4,Mariano  Pernía,D,5'10'',12  06,05-04-74,Capital  Federal,Getafe,Atlético Madrid,2007,Spanish
5,5,Thiago Motta,M,6'02'',12  11,28-08-82,São Bernardo do Campo,Barcelona,Atlético Madrid,2007,Spanish
6,6,Cléber Santana,M,"6'01""",13 01,27-06-81,Recife,Santos,Atlético Madrid,2007,Spanish
7,7,Diego  Forlán,F,"5'08""",11 11,19-05-79,Montevideo,Villarreal,Atlético Madrid,2007,Spanish
8,8,Raúl  García,M,"6'00""",12  08,11-07-86,Pamplona,Osasuna,Atlético Madrid,2007,Spanish
9,9,Luis  García,F,5'09'',10  03,24-06-78,Badalona,Liverpool,Atlético Madrid,2007,Spanish
10,10,Sergio  Agüero,F,"5'08""",11 09,02-06-88,Capital Federal,Independiente,Atlético Madrid,2007,Spanish
11,11,Maxi  Rodríguez,M,5'09'',11  11,02-01-81,Rosario,Espanyol,Atlético Madrid,2007,Spanish
12,12,Fabiano Eller,D,"6'00""",11 11,16-11-77,Fortaleza,Trabzonspor,Atlético Madrid,2007,Spanish
13,13,Christian Abbiati,G,"6'03""",14  07,08-07-77,Milan,Milan,Atlético Madrid,2007,Spanish
14,14,Zé Castro,D,6'00'',12 00,13-01-83,Coimbra,Académica,Atlético Madrid,2007,Spanish
15,15,José  Manuel Jurado,M,"5'09""",11  05,29-06-86,Sanlúcar  de Barrameda,Real  Madrid B,Atlético Madrid,2007,Spanish
17,17,José Antonio Reyes,F,"5'09""",11  03,01-09-83,Utrera,Arsenal,Atlético Madrid,2007,Spanish
19,19,Miguel,M,"5'06""",10  03,19-06-86,Alicante,Hércules,Atlético Madrid,2007,Spanish
20,20,Mista,F,6'00'',11  09,12-11-78,Murcia,Valencia,Atlético Madrid,2007,Spanish
21,21,Luis  Amaranto Perea,D,"5'11""",12  00,30-01-79,Turbo Antioquia,Boca Juniors,Atlético Madrid,2007,Spanish
22,22,Pablo,D,6'04'',12  08,03-08-81,Madrigueras,Albacete,Atlético Madrid,2007,Spanish
23,23,Juan Valera,D,"6'00""",11 05,21-12-84,La Copa de Bullas,Murcia,Atlético Madrid,2007,Spanish
24,24,Simão Sabrosa,F,5'07'',10 01,31-10-79,Constantim,Benfica,Atlético Madrid,2007,Spanish
25,25,Leo Franco,G,6'02'',13 05,20-05-77,San Nicolas,Mallorca,Atlético Madrid,2007,Spanish
27,27,Álex Quillo,M,"5'11""",11 00,07-10-86,La Línea de la Concepción,Atlético  Madrid B,Atlético Madrid,2007,Spanish
28,28,César Ortiz,D,"6'00""",11 11,30-01-89,Toledo,Atlético  Madrid B,Atlético Madrid,2007,Spanish
29,29,Ignacio Camacho,M,"5'11""",10 10,04-05-90,Zaragoza,Atlético  Madrid B,Atlético Madrid,2007,Spanish
30,30,Borja Rubiato,F,"6'01""",12 08,13-11-84,Madrid,Atlético  Madrid B,Atlético Madrid,2007,Spanish
31,31,David Fernández,D,"6'02""",12 04,06-04-85,Madrid,Atlético  Madrid B,Atlético Madrid,2007,Spanish
32,32,Didí,F,"5'10""",11 07,20-02-85,Barcelona,Atlético  Madrid B,Atlético Madrid,2007,Spanish
33,33,Álvaro Domínguez,D,,,15-05-89,,Atlético  Madrid C,Atlético Madrid,2007,Spanish
34,34,Joshua,M,"5'11""",11 11,28-01-89,Madrid,Atlético  Madrid B,Atlético Madrid,2007,Spanish
1,1,Víctor  Valdés,G,6'02'',12  08,14-01-82,Barcelona,Barcelona  B,Barcelona,2007,Spanish
3,3,Gabriel Milito,D,5'09'',12  06,07-09-80,Bernal,Zaragoza,Barcelona,2007,Spanish
4,4,Rafael  Márquez,D,6'00'',12  01,13-02-79,Zamora,Monaco,Barcelona,2007,Spanish
5,5,Carles Puyol,D,5'10'',12  04,13-04-78,Viella,Barcelona  B,Barcelona,2007,Spanish
6,6,Xavi,M,5'07'',10  10,25-01-80,Barcelona,Barcelona  B,Barcelona,2007,Spanish
7,7,Eiður  Guðjohnsen,F,"6'00""",13 00,15-09-78,Reykjavik,Chelsea,Barcelona,2007,Spanish
8,8,Andrés Iniesta,M,5'08'',10  01,11-05-84,Fuentealbilla,Barcelona  B,Barcelona,2007,Spanish
9,9,Samuel Eto'o,F,5'11'',11  11,10-03-81,Nkon,Mallorca,Barcelona,2007,Spanish
10,10,Ronaldinho,M,5'09'',11  03,21-03-80,Porto  Alegre,Paris  St-Germain,Barcelona,2007,Spanish
11,11,Gianluca Zambrotta,D,"5'11""",12  00,19-02-77,Como,Juventus,Barcelona,2007,Spanish
13,13,José  Manuel Pinto,G,6'01'',12  13,08-11-75,Cádiz,Celta Vigo,Barcelona,2007,Spanish
14,14,Thierry Henry,F,"5'11""",12 05,17-08-77,Paris,Arsenal,Barcelona,2007,Spanish
15,15,Edmilson,D,"6'01""",11 11,10-07-76,Taguaritinga,Lyon,Barcelona,2007,Spanish
16,16,Sylvinho,D,5'09'',10  08,12-04-74,São Paulo,Celta Vigo,Barcelona,2007,Spanish
17,17,Giovani  dos Santos,F,"5'09""",10  08,11-05-89,Monterrey,Barcelona  B,Barcelona,2007,Spanish
18,18,Santiago Ezquerro,F,5'11'',11  00,14-12-76,Calahorra,Athletic  Bilbao,Barcelona,2007,Spanish
19,19,Lionel  Messi,M,"5'07""",10  08,24-06-87,Santa  Fe,Barcelona  B,Barcelona,2007,Spanish
20,20,Deco,M,5'09'',11  07,27-08-77,São  Bernardo do Campo,FC Porto,Barcelona,2007,Spanish
21,21,Lilian Thuram,D,"6'01""",12  06,01-01-72,Point à Pitre,Juventus,Barcelona,2007,Spanish
22,22,Eric Abidal,D,"5'10""",11 11,11-07-79,Lyon,Lyon,Barcelona,2007,Spanish
23,23,Oleguer Presas,D,6'02'',11  07,02-02-80,Barcelona,Barcelona  B,Barcelona,2007,Spanish
24,24,Yaya Touré,M,"6'02""",12 04,13-05-83,Sokoura  Bouaké,Monaco,Barcelona,2007,Spanish
25,25,Albert  Jorquera,G,5'08'',12  01,03-03-79,Bescanó,Barcelona  B,Barcelona,2007,Spanish
27,27,Bojan Krkić,F,"5'07""",10 03,28-08-90,Linyola,Barcelona  B,Barcelona,2007,Spanish
28,28,Oier Olazábal,G,"6'03""",12 04,14-09-89,Irún,Real Unión,Barcelona,2007,Spanish
29,29,Alberto Botía,D,,,27-01-89,Alquerias,Barcelona  B,Barcelona,2007,Spanish
30,30,Víctor Sánchez,M,,,08-09-87,Terrassa,Barcelona  B,Barcelona,2007,Spanish
31,31,Marc Valiente,D,"5'09""",11 07,29-03-87,Granollers,Barcelona  B,Barcelona,2007,Spanish
33,33,Pedrito,F,,,28-07-87,Santa Cruz de Tenerife,Barcelona B,Barcelona,2007,Spanish
34,34,Víctor  Espasandín,D,"5'09""",11 07,16-03-85,La Coruña,Barcelona B,Barcelona,2007,Spanish
36,36,Víctor Vázquez,F,"5'10""",11 05,20-01-87,Barcelona,Barcelona B,Barcelona,2007,Spanish
37,37,Fali,D,"5'10""",11 00,22-02-86,Córdoba,Barcelona B,Barcelona,2007,Spanish
38,38,José Manuel  Rueda,M,,,30-01-88,Linares,Barcelona B,Barcelona,2007,Spanish
1,1,Ricardo,G,6'01'',12 08,11-02-76,Montijo,Sporting CP,Betis,2007,Spanish
2,2,Melli,D,6'00'',11  11,06-06-84,Barbate,Betis B,Betis,2007,Spanish
3,3,Fernando  Vega,D,"5'10""",11  03,03-07-84,Arahal,Sevilla B,Betis,2007,Spanish
4,4,Juanito,D,6'00'',12  08,23-07-76,Cádiz,Recreativo Huelva,Betis,2007,Spanish
5,5,David Rivas,D,6'03'',13  05,02-12-78,Dos Hermanas,Betis  B,Betis,2007,Spanish
6,6,Branko Ilič,D,"6'01""",12 04,06-02-83,Ljubljana,Domale,Betis,2007,Spanish
7,7,Juan  Caffa,M,"6'00""",11  07,30-09-84,Venado  Tuerto,Arsenal [ARG],Betis,2007,Spanish
8,8,Arzu,M,6'00'',12  00,17-03-81,Seville,Córdoba,Betis,2007,Spanish
9,9,Fernando,M,5'11'',12  00,02-06-74,Málaga,Valladolid,Betis,2007,Spanish
10,10,Edú,M,6'00'',11  09,10-01-79,São Paulo,Celta Vigo,Betis,2007,Spanish
11,11,Mark González,M,"5'09""",11  00,10-07-84,Durban,Liverpool,Betis,2007,Spanish
12,12,Damiá,D,"6'02""",12  01,15-04-82,Figueras,Barcelona  B,Betis,2007,Spanish
13,13,Casto,G,"5'10""",12  04,18-06-82,Badajoz,Betis  B,Betis,2007,Spanish
14,14,Capi,M,5'09'',11  03,26-03-77,Capas,Granada,Betis,2007,Spanish
15,15,Nano,D,6'01'',12  06,07-07-80,Ciudad Real,Getafe,Betis,2007,Spanish
16,16,Mariano  Pavone,F,"5'09""",13  00,27-05-82,Tres Sargentos,Estudiantes (LP),Betis,2007,Spanish
17,17,Marko  Babić,M,6'01'',11  09,21-01-81,Osijek,Bayer Leverkusen,Betis,2007,Spanish
18,18,Alberto Rivera,M,5'06'',10  10,19-02-78,Puertollano,Levante,Betis,2007,Spanish
19,19,Xisco,F,5'05'',12  06,05-09-80,Manacor,Valencia,Betis,2007,Spanish
20,20,Leandro  Somoza,M,"6'02""",12 04,26-01-81,Capital Federal,Villarreal,Betis,2007,Spanish
21,21,Rafael Sobís,F,"5'08""",11 07,17-06-85,Erechim,Internacional,Betis,2007,Spanish
22,22,Lima,D,"6'00""",12  04,10-02-85,Ribeirão  Preto,Atlético Mineiro,Betis,2007,Spanish
23,23,David Odonkor,M,5'09'',11  09,21-02-84,Bünde/Westfalen,Borussia  Dortmund,Betis,2007,Spanish
24,24,José Mari,F,6'00'',11  09,10-12-78,Seville,Villarreal,Betis,2007,Spanish
25,25,Antonio  Doblas,G,6'00'',11  05,05-08-80,Seville,Betis B,Betis,2007,Spanish
26,26,Álex Ortiz,D,"6'00""",12 00,25-09-85,Seville,Betis B,Betis,2007,Spanish
27,27,Juande,M,"6'00""",11 05,12-06-86,Alicante,Betis B,Betis,2007,Spanish
28,28,José Isidoro,D,"5'11""",11 03,01-08-86,Seville,Betis B,Betis,2007,Spanish
29,29,Alejandro Zamora,D,"6'01""",12 06,22-04-84,Madrid,Betis B,Betis,2007,Spanish
30,30,René,G,"6'01""",13 03,15-12-83,El Bosque,Betis B,Betis,2007,Spanish
31,31,Rodri,M,,,07-03-86,Utrera,Betis B,Betis,2007,Spanish
32,32,Toni,F,,,07-02-85,Barcelona,Betis B,Betis,2007,Spanish
1,1,Dudu Aouate,G,6'02'',13  03,17-10-77,Haifa,Racing  Santander,Deportivo La Coruña,2007,Spanish
2,2,Manuel Pablo,D,5'09'',12  08,25-01-76,Arucas,Las Palmas,Deportivo La Coruña,2007,Spanish
3,3,Filipe  Luis,D,"6'00""",12  00,10-02-84,Jaraguá  do Sul,Rentistas,Deportivo La Coruña,2007,Spanish
4,4,Alberto Lopo,M,6'01'',12  11,05-05-80,Barcelona,Espanyol,Deportivo La Coruña,2007,Spanish
5,5,Fabrizio Coloccini,D,6'00'',12  04,22-01-82,Córdoba,Milan,Deportivo La Coruña,2007,Spanish
6,6,Julian de  Guzmán,M,5'07'',10  10,25-03-81,Toronto,Hannover 96,Deportivo La Coruña,2007,Spanish
7,7,Rodolfo Bodipo,F,5'11'',12  00,25-10-77,Seville,Alavés,Deportivo La Coruña,2007,Spanish
8,8,Sergio  González,M,5'10'',11  07,10-11-76,Barcelona,Espanyol,Deportivo La Coruña,2007,Spanish
9,9,Sebastián  Taborda,F,"6'02""",13  10,22-05-81,Montevideo,Defensor,Deportivo La Coruña,2007,Spanish
10,10,Joan  Verdú,M,"5'09""",11  05,05-05-83,Barcelona,Barcelona  B,Deportivo La Coruña,2007,Spanish
11,11,Riki,F,6'02'',13  03,11-08-80,Aranjuez,Getafe,Deportivo La Coruña,2007,Spanish
13,13,Gustavo  Munúa,G,6'02'',13  10,27-01-78,Montevideo,Nacional,Deportivo La Coruña,2007,Spanish
14,14,Christian Wilhelmsson,M,"5'10""",10 10,08-02-79,Malmö,Nantes,Deportivo La Coruña,2007,Spanish
15,15,Rubén  Castro,F,5'07'',10  03,27-06-81,Las Palmas,Las Palmas,Deportivo La Coruña,2007,Spanish
16,16,Antonio Tomás,M,"5'10""",11 05,19-01-85,Torrelavega,Racing Santander B,Deportivo La Coruña,2007,Spanish
17,17,Ángel Lafita,M,"6'01""",11  00,07-08-84,Zaragoza,Zaragoza,Deportivo La Coruña,2007,Spanish
18,18,Andrés Guardado,M,"5'07""",09 06,28-09-86,Guadalajara,Atlas,Deportivo La Coruña,2007,Spanish
19,19,Antonio  Barragán,D,"6'00""",12  00,06-12-87,Seville,Liverpool,Deportivo La Coruña,2007,Spanish
20,20,Cristian,F,"5'07""",10  06,21-09-83,Barcelona,Barcelona  B,Deportivo La Coruña,2007,Spanish
21,21,Juan Carlos  Valerón,M,5'11'',11  05,17-06-75,Las Palmas,Atlético Madrid,Deportivo La Coruña,2007,Spanish
22,22,Juan  Rodríguez,M,6'01'',12  08,01-04-82,Málaga,Málaga,Deportivo La Coruña,2007,Spanish
23,23,Xisco,F,"5'10""",11  00,27-06-86,Palma de  Mallorca,Deportivo B,Deportivo La Coruña,2007,Spanish
24,24,Pablo Amo,D,6'01'',12  06,15-01-78,Madrid,Sporting  Gijón,Deportivo La Coruña,2007,Spanish
28,28,Piscu,D,"6'00""",12 01,25-02-87,As Pontes de García Rodríguez,Deportivo B,Deportivo La Coruña,2007,Spanish
29,29,Chapi,D,"6'00""",11 05,12-04-85,La Coruña,Deportivo B,Deportivo La Coruña,2007,Spanish
30,30,Fabricio,G,"6'01""",12 01,31-12-87,Las Palmas,Deportivo B,Deportivo La Coruña,2007,Spanish
32,32,Laure,D,"5'05""",10 10,22-03-85,Madrid,Deportivo B,Deportivo La Coruña,2007,Spanish
33,33,Manu,G,"6'00""",12 01,09-05-86,Gijón,Deportivo B,Deportivo La Coruña,2007,Spanish
1,1,Idriss  Carlos Kameni,G,"6'00""",12  03,18-02-84,Douala,Le Havre,Espanyol,2007,Spanish
2,2,Chica,D,"5'09""",12  04,17-05-85,Barcelona,Espanyol  B,Espanyol,2007,Spanish
3,3,David  García,D,5'08'',11  07,16-01-81,Manresa,Espanyol  B,Espanyol,2007,Spanish
4,4,José María  Lacruz,D,5'09'',11  00,25-04-78,Pamplona,Athletic  Bilbao,Espanyol,2007,Spanish
6,6,Clemente Rodríguez,D,"5'10""",10 06,31-07-81,Buenos  Aires,Spartak Moscow,Espanyol,2007,Spanish
7,7,Valdo,M,6'00'',11  07,23-04-81,Villablino,Osasuna,Espanyol,2007,Spanish
8,8,Pablo  Zabaleta,M,"5'09""",11 00,16-01-85,Capital Federal,San  Lorenzo,Espanyol,2007,Spanish
9,9,Iván de la  Peña,M,5'07'',10  12,06-05-76,Santander,Barcelona,Espanyol,2007,Spanish
10,10,Luis  García,F,5'11'',10  10,06-02-81,Oviedo,Mallorca,Espanyol,2007,Spanish
11,11,Albert Riera,M,"6'01""",12 01,15-04-82,Manacor,Bordeaux,Espanyol,2007,Spanish
12,12,Ewerthon,F,5'08'',09  13,10-06-81,São  Paulo,Zaragoza,Espanyol,2007,Spanish
13,13,Iñaki Lafuente,G,6'01'',12  06,24-01-76,Barakaldo,Athletic  Bilbao,Espanyol,2007,Spanish
14,14,Ángel,M,"5'09""",12 00,31-01-86,Girona,Espanyol  B,Espanyol,2007,Spanish
17,17,Moha,M,5'06'',11  09,12-09-77,Tagurit,Osasuna,Espanyol,2007,Spanish
18,18,Francisco Rufete,M,5'10'',11  05,20-11-76,Benejucar,Valencia,Espanyol,2007,Spanish
19,19,Marc Torrejón,D,"6'01""",13  01,18-02-86,Barcelona,Espanyol B,Espanyol,2007,Spanish
20,20,Ferrán  Corominas,F,"5'11""",11  00,05-01-83,Girona,Espanyol  B,Espanyol,2007,Spanish
21,21,Daniel Jarque,D,6'00'',11  11,01-01-83,Barcelona,Espanyol  B,Espanyol,2007,Spanish
22,22,Moises Hurtado,M,6'01'',13  03,02-02-81,Sabadell,Espanyol  B,Espanyol,2007,Spanish
23,23,Raúl Tamudo,F,5'10'',11  09,19-10-77,Santa Coloma,Lleida,Espanyol,2007,Spanish
24,24,Jonathan Soriano,F,"5'11""",11  05,24-09-85,El Pont de  Vilomara i Rocafort,Espanyol  B,Espanyol,2007,Spanish
25,25,Milan Smiljanić,M,"5'11""",11 11,19-11-86,Kalmar,Partizan Belgrade,Espanyol,2007,Spanish
26,26,Francisco Casilla,G,"6'04""",13 01,02-10-86,Tarragona,Espanyol B,Espanyol,2007,Spanish
27,27,Alberto Serrán,D,"6'00""",12 13,17-07-84,Barcelona,Espanyol B,Espanyol,2007,Spanish
31,31,Jordi Gómez,M,"5'10""",11 09,24-05-85,Barcelona,Barcelona B,Espanyol,2007,Spanish
39,39,Isaac Becerra,G,"6'00""",13 03,18-06-88,Badalona,Espanyol B,Espanyol,2007,Spanish
40,40,Javi Ruiz,G,"5'11""",12 04,15-03-80,Almería,Adra,Espanyol,2007,Spanish
1,1,Oscar  Ustari,G,"6'00""",12 13,03-07-86,América,Independiente,Getafe,2007,Spanish
2,2,Cosmin Contra,D,5'11'',11  09,15-12-75,Timişoara,Atlético  Madrid,Getafe,2007,Spanish
3,3,Daniel Díaz,D,"6'00""",12 08,13-03-79,San Fernando del Valle,Boca Juniors,Getafe,2007,Spanish
4,4,David Belenguer,D,6'00'',11  09,17-12-72,Villasar  del Mar,Real Betis,Getafe,2007,Spanish
5,5,Pedro  Mario,D,5'10'',11  11,02-02-82,Tenerife,Recreativo Huelva,Getafe,2007,Spanish
6,6,Fabio Celestini,M,"6'00""",11 13,31-10-75,Lausanne,Marseille,Getafe,2007,Spanish
7,7,Mario Cotelo,M,5'11'',12  00,10-02-75,Langreo,Sevilla,Getafe,2007,Spanish
8,8,Jaime  Gavilán,M,5'10'',11  03,12-05-85,Valencia,Valencia,Getafe,2007,Spanish
9,9,Braulio,F,"5'10""",12  04,18-09-85,Puerto  Rosario,Atlético Madrid,Getafe,2007,Spanish
10,10,Rubén de  la Red,M,"6'01""",12  08,05-06-85,Madrid,Real  Madrid,Getafe,2007,Spanish
11,11,Francisco David Sousa,M,5'07'',10  08,03-02-80,Málaga,Valladolid,Getafe,2007,Spanish
12,12,Lucas  Licht,D,"5'09""",11 05,06-04-81,Rosario,Gimnasia y  Esgrima (LP),Getafe,2007,Spanish
13,13,Roberto Abbondanzieri,G,"6'01""",14 00,19-08-72,Bouquet,Boca Juniors,Getafe,2007,Spanish
14,14,Manu del Moral,M,"6'01""",13  03,25-02-84,Jaén,Atlético  Madrid B,Getafe,2007,Spanish
16,16,Juan Albín,M,"5'10""",12 01,17-07-86,Salto,Nacional [URU],Getafe,2007,Spanish
17,17,Kepa,F,"6'01""",13 01,13-01-84,Marbella,Sevilla,Getafe,2007,Spanish
18,18,Ikechukwu Uche,M,5'10'',11  03,05-01-84,Aba,Recreativo Huelva,Getafe,2007,Spanish
19,19,Franck Signorino,D,"5'08""",09 06,19-09-81,Nogent-sur-Marne,Nantes,Getafe,2007,Spanish
20,20,Miguel  Pallardó,M,"5'08""",11  11,05-06-86,Valencia,Valencia,Getafe,2007,Spanish
21,21,David  Cortés,D,5'07'',11  05,29-08-79,Badajoz,Mallorca,Getafe,2007,Spanish
22,22,Javi Casquero,M,5'09'',11  11,19-08-76,Toledo,Racing  Santander,Getafe,2007,Spanish
23,23,Manuel Tena,D,6'00'',12  01,08-09-76,Alcala de  Henares,Valladolid,Getafe,2007,Spanish
24,24,Pablo,M,"5'08""",10 01,11-04-85,Castellón,Valencia,Getafe,2007,Spanish
