,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
30,30,Diego Ayala,PAR,D,1.80,77,09-01-90,,Libertad,All Boys,2010,Argentinian
32,32,Matías  Pérez García,ARG,M,1.65,68,13-10-84,Tartagal,Cerro,All Boys,2010,Argentinian
1,1,Luís Ojeda,ARG,G,1.80,79,21-03-90,Romang,Unión (Santa Fe),Argentinos Juniors,2010,Argentinian
2,2,Julián Fernández,ARG,D,1.90,83,18-07-89,El Arañado,Atlético Rafaela,Argentinos Juniors,2010,Argentinian
3,3,Gonzalo  Prósperi,ARG,D,1.76,76,28-09-85,Capital Federal,Godoy  Cruz (Mendoza),Argentinos Juniors,2010,Argentinian
4,4,Miguel Angel Torrén,ARG,D,1.78,73,12-08-88,Villa Constitución,Cerro Porteño,Argentinos Juniors,2010,Argentinian
5,5,Néstor  Ortigoza,PAR,M,1.80,79,07-10-84,San  Antonio de Padua,None,Argentinos Juniors,2010,Argentinian
6,6,Sergio Escudero,ARG,M,1.95,82,12-04-83,Punta Alta,Corinthians,Argentinos Juniors,2010,Argentinian
7,7,Mauro  Bogado,ARG,M,1.70,68,31-05-85,San Martín,None,Argentinos Juniors,2010,Argentinian
8,8,Juan  Mercier,ARG,M,1.85,72,02-02-80,Campana,Platense,Argentinos Juniors,2010,Argentinian
9,9,Gonzalo Vargas,URU,F,1.75,76,22-09-81,Montevideo,Atlas,Argentinos Juniors,2010,Argentinian
10,10,Gustavo Oberman,ARG,F,1.75,75,25-03-85,Quilmes,CFR Cluj,Argentinos Juniors,2010,Argentinian
11,11,Federico Domínguez,ARG,D,1.74,74,13-08-76,Lanús,Nacional [URU],Argentinos Juniors,2010,Argentinian
12,12,Juan Carrera,ARG,G,1.91,86,10-05-81,Peragamino,None,Argentinos Juniors,2010,Argentinian
13,13,Nicolás  Berardo,ARG,D,1.77,63,26-07-90,Rio Cuarto,None,Argentinos Juniors,2010,Argentinian
14,14,Matías Laba,ARG,M,1.74,70,11-12-91,Capital Federal,None,Argentinos Juniors,2010,Argentinian
15,15,Andrés Romero,ARG,M,1.78,74,21-12-89,Justiniano Posse,None,Argentinos Juniors,2010,Argentinian
16,16,Eial Strahman,ARG,F,1.86,80,21-06-89,Córdoba,Instituto (Córdoba),Argentinos Juniors,2010,Argentinian
17,17,Juan  Sabiá,ARG,D,1.76,76,17-12-81,Pergamino,Gimnasia y Esgrima (Jujuy),Argentinos Juniors,2010,Argentinian
18,18,Lionel Coudannes,ARG,M,1.75,74,04-08-84,Capital Federal,None,Argentinos Juniors,2010,Argentinian
19,19,Darío  Ocampo,ARG,M,1.83,58,21-06-86,Misiones,Vélez Sarsfield,Argentinos Juniors,2010,Argentinian
20,20,Nicolás  Navarro,ARG,G,1.90,87,25-03-85,Capital Federal,Napoli,Argentinos Juniors,2010,Argentinian
21,21,Fabio Escobar,PAR,F,1.79,76,15-02-82,Asunción,Atlético Tucumán,Argentinos Juniors,2010,Argentinian
22,22,Franco Niell,ARG,F,1.62,65,22-05-85,Trelew,None,Argentinos Juniors,2010,Argentinian
23,23,Emilio Hernández,CHI,F,1.74,72,14-09-84,Santiago,Cruz Azul,Argentinos Juniors,2010,Argentinian
24,24,Germán Basualdo,ARG,M,1.67,69,07-03-84,Capital Federal,Chacarita Juniors,Argentinos Juniors,2010,Argentinian
25,25,Carlos  Recalde,PAR,M,1.76,75,14-12-83,Ñemby,San Martín (San Juan),Argentinos Juniors,2010,Argentinian
26,26,Ciro  Rius,ARG,F,1.76,72,27-10-88,Capital Federal,None,Argentinos Juniors,2010,Argentinian
27,27,Guillermo  Pereyra,ARG,M,1.76,74,25-07-88,San Juan,None,Argentinos Juniors,2010,Argentinian
28,28,Lucas Fernández,ARG,D,1.75,73,20-07-88,San Martín,None,Argentinos Juniors,2010,Argentinian
29,29,Santiago  Gentiletti,ARG,D,1.82,77,09-01-85,Gödeken,O'Higgins,Argentinos Juniors,2010,Argentinian
30,30,Jonathan Páez,ARG,M,1.79,76,26-02-87,Belcarce,None,Argentinos Juniors,2010,Argentinian
31,31,Leandro  Barrera,ARG,F,1.79,78,22-02-91,Godoy Cruz,None,Argentinos Juniors,2010,Argentinian
32,32,Rodrigo Lugo,ARG,G,1.91,90,22-10-91,Capital Federal,None,Argentinos Juniors,2010,Argentinian
33,33,Hernán  Salazar,ARG,F,1.72,70,02-05-90,Isidro Casanova,None,Argentinos Juniors,2010,Argentinian
34,34,Nicolás  Blandi,ARG,F,1.81,79,13-01-90,Capital Federal,Boca Juniors,Argentinos Juniors,2010,Argentinian
35,35,Federico Pistone,ARG,D,1.78,74,13-06-90,Bragado,None,Argentinos Juniors,2010,Argentinian
36,36,Lucas  Rodríguez,ARG,M,1.68,65,27-09-93,Capital Federal,None,Argentinos Juniors,2010,Argentinian
1,1,Catriel  Orcellet,ARG,G,1.88,76,10-05-78,Villa  Elisa,Lanús,Arsenal,2010,Argentinian
2,2,Lisandro López,ARG,D,1.87,79,01-09-89,Villa  Constitución,Chacarita Juniors,Arsenal,2010,Argentinian
3,3,Juan Krupoviesa,ARG,D,1.78,78,16-04-79,San Miguel  de Tucumán,Boca Juniors,Arsenal,2010,Argentinian
4,4,Ignacio Boggino,ARG,D,1.87,79,22-02-86,Rosario,Rosario Central,Arsenal,2010,Argentinian
5,5,Jorge  Ortíz,ARG,M,1.80,69,20-06-84,Castelar,AIK,Arsenal,2010,Argentinian
6,6,Pablo Aguilar,PAR,D,1.80,75,02-04-87,Luque,San Luis,Arsenal,2010,Argentinian
7,7,Andrés Franzoia,ARG,M,1.79,72,21-10-85,San Pedro,Rosario Central,Arsenal,2010,Argentinian
8,8,Cristian  Leiva,ARG,M,1.74,78,26-09-77,Chilecito,San Lorenzo,Arsenal,2010,Argentinian
9,9,Iván  Óbolo,ARG,M,1.85,80,28-09-81,Arroyito,AIK,Arsenal,2010,Argentinian
10,10,Luciano Leguizamón,ARG,F,1.75,70,01-07-82,Entre  Rios,Gimnasia y Esgrima (LP),Arsenal,2010,Argentinian
11,11,Matías Alustiza,ARG,F,1.62,60,31-05-84,Azul,Chacarita Juniors,Arsenal,2010,Argentinian
12,12,Matías  Pérez Della Bedova,ARG,G,,,17-08-87,Luján de  Cuyo,None,Arsenal,2010,Argentinian
13,13,Gonzalo Menéndez,ARG,M,,,16-12-92,Capital Federal,None,Arsenal,2010,Argentinian
14,14,Leandro Argüello,ARG,M,,,29-09-90,Lanús,None,Arsenal,2010,Argentinian
15,15,Damián  Pérez,ARG,M,1.90,78,22-12-88,Lanús,None,Arsenal,2010,Argentinian
16,16,Christian  Cepeda,ARG,D,1.82,79,05-02-91,Posadas,None,Arsenal,2010,Argentinian
17,17,Cristian  Campestrini,ARG,G,1.82,82,16-06-80,San Nicolás,Almirante Brown,Arsenal,2010,Argentinian
18,18,Gustavo  Toranzo,ARG,D,,,15-09-87,Quilmes,San Martín (San Juan),Arsenal,2010,Argentinian
19,19,Gonzalo  Choy,MEX,M,1.90,80,10-11-81,Montevideo,Tigre,Arsenal,2010,Argentinian
20,20,Gastón Esmerado,ARG,M,1.82,77,08-02-78,Lanús,Huracán,Arsenal,2010,Argentinian
21,21,Adrián González,ARG,M,1.70,69,20-11-76,Avellaneda,São Paulo,Arsenal,2010,Argentinian
22,22,Sergio  Sena,ARG,M,1.69,69,25-08-82,Capital  Federal,Vélez Sarsfield,Arsenal,2010,Argentinian
23,23,Cristian  Álvarez,ARG,D,1.83,73,09-01-78,Capital Federal,Córdoba,Arsenal,2010,Argentinian
24,24,Nahuel Sachetto,ARG,M,1.75,75,06-02-88,Campana,None,Arsenal,2010,Argentinian
25,25,Matías Sierra,ARG,M,1.73,72,19-02-90,Capital  Federal,None,Arsenal,2010,Argentinian
27,27,Mariano  Trípodi,ARG,F,1.81,76,03-07-87,Buenos  Aires,Metropolitano,Arsenal,2010,Argentinian
28,28,Hugo Nervo,ARG,D,1.83,82,06-01-91,San Nicolás,None,Arsenal,2010,Argentinian
30,30,Iván  Marcone,ARG,M,1.78,75,03-06-90,Sarandi,None,Arsenal,2010,Argentinian
31,31,Facundo  Silva,ARG,M,1.76,64,19-01-91,La Plata,None,Arsenal,2010,Argentinian
32,32,Claudio  Mosca,ARG,M,1.80,72,02-04-91,Bernal,None,Arsenal,2010,Argentinian
1,1,Enrique  Bologna,ARG,G,1.88,85,13-02-82,Claypole,None,Banfield,2010,Argentinian
2,2,Victor  López,ARG,D,1.81,76,19-12-78,Córdoba,Real Sociedad,Banfield,2010,Argentinian
3,3,Mauro Dos Santos,ARG,D,1.80,76,07-07-89,Lomas  de Zamora,None,Banfield,2010,Argentinian
4,4,Julio  Barraza,ARG,D,1.86,78,04-03-80,Santa  Fe,None,Banfield,2010,Argentinian
5,5,Maximiliano Bustos,ARG,M,1.70,72,05-01-82,San Luis,Vélez Sarsfield,Banfield,2010,Argentinian
6,6,Marcelo  Bustamante,ARG,D,1.74,71,17-02-80,Villa Tessei,Vélez Sarsfield,Banfield,2010,Argentinian
7,7,Ariel Rosada,ARG,M,1.81,80,04-11-78,Campana,Celta Vigo,Banfield,2010,Argentinian
8,8,Marcelo  Carrusca,ARG,M,1.80,73,09-01-83,La Plata,Galatasaray,Banfield,2010,Argentinian
9,9,Gabriel Méndez,ARG,M,1.70,66,08-05-88,Paso de los Libres,Deportivo Cuenca,Banfield,2010,Argentinian
10,10,Walter Erviti,ARG,M,1.72,68,12-01-80,Mar de la Plata,Monterrey,Banfield,2010,Argentinian
11,11,Jerónimo  Barrales,ARG,F,1.84,82,28-01-87,Capital  Federal,None,Banfield,2010,Argentinian
12,12,Cristian García,ARG,M,1.82,78,29-04-88,San Rafael,None,Banfield,2010,Argentinian
13,13,Hernán  Pereyra,ARG,M,1.72,,21-02-90,,None,Banfield,2010,Argentinian
14,14,Favio Segovia,ARG,D,1.89,81,12-01-89,Lomas  de Zamora,None,Banfield,2010,Argentinian
15,15,Alejandro Delfino,ARG,D,1.79,75,18-09-89,Temperley,None,Banfield,2010,Argentinian
16,16,Federico Sardella,ARG,M,1.78,80,16-04-88,Lomas  de Zamora,None,Banfield,2010,Argentinian
17,17,Sebastián Romero,ARG,M,1.77,72,27-04-78,Berisso,Gimnasia y Esgrima (LP),Banfield,2010,Argentinian
18,18,Facundo Ferreyra,ARG,F,1.86,83,14-03-91,Lomas  de Zamora,None,Banfield,2010,Argentinian
19,19,Nahuel Yeri,ARG,M,1.75,76,25-09-91,Mar del Plata,None,Banfield,2010,Argentinian
20,20,Marcelo  Quinteros,ARG,M,1.74,71,23-12-76,Cañada  de Gómez,San Martín (Tucumán),Banfield,2010,Argentinian
21,21,José Devaca,PAR,D,1.80,76,18-09-82,Asunción,Godoy Cruz (Mendoza),Banfield,2010,Argentinian
22,22,Pablo  Santillo,ARG,G,1.82,78,07-03-90,Capital Federal,Atlanta,Banfield,2010,Argentinian
23,23,Emanuel  Pío,ARG,M,1.80,76,04-11-88,Baradero,None,Banfield,2010,Argentinian
24,24,Santiago Ladino,ARG,D,1.75,72,21-10-80,Versalles,Gimnasia y Esgrima (Jujuy),Banfield,2010,Argentinian
25,25,Sebastián López,ARG,G,1.87,85,14-09-85,San Nicolás,None,Banfield,2010,Argentinian
26,26,Gustavo Toledo,ARG,D,1.75,63,19-09-89,Avellaneda,None,Banfield,2010,Argentinian
27,27,Nicolás Bauchet,ARG,F,1.80,80,02-07-89,Pehuajó,None,Banfield,2010,Argentinian
28,28,Gerardo  Maciel,ARG,M,1.71,65,03-01-90,,None,Banfield,2010,Argentinian
29,29,Matías  Messina,ARG,G,,,,,None,Banfield,2010,Argentinian
30,30,Emilio  Zelaya,ARG,F,1.80,71,30-07-87,San Miguel de Tucumán,Rosario Central,Banfield,2010,Argentinian
31,31,Nicolás  Tagliafico,ARG,D,1.72,65,31-08-92,Rafael Calzada,None,Banfield,2010,Argentinian
32,32,Rubén Ramírez,ARG,F,1.80,78,17-10-82,Margarita,Racing Club,Banfield,2010,Argentinian
1,1,Javier  García,ARG,G,1.80,73,29-01-87,Capital  Federal,None,Boca Juniors,2010,Argentinian
2,2,Christian  Cellay,ARG,D,1.73,77,05-09-81,Capital  Federal,Estudiantes (LP),Boca Juniors,2010,Argentinian
3,3,Clemente Rodríguez,ARG,D,1.67,66,31-07-81,Capital Federal,Estudiantes (LP),Boca Juniors,2010,Argentinian
4,4,José María Calvo,ARG,D,1.75,73,15-07-81,Quenumá,None,Boca Juniors,2010,Argentinian
5,5,Sebastián  Battaglia,ARG,M,1.80,75,11-08-80,Santa Fe,Villarreal,Boca Juniors,2010,Argentinian
6,6,Matías  Caruzzo,ARG,D,1.72,76,15-08-84,Capital  Federal,Argentinos Juniors,Boca Juniors,2010,Argentinian
7,7,Pablo  Mouche,ARG,F,1.75,74,11-10-87,San Martín,None,Boca Juniors,2010,Argentinian
8,8,Gary Medel,CHI,M,1.72,71,03-08-87,Santiago,Universidad  Católica,Boca Juniors,2010,Argentinian
9,9,Martín  Palermo,ARG,F,1.87,84,07-11-73,La Plata,Betis,Boca Juniors,2010,Argentinian
10,10,Juan  Román Riquelme,ARG,M,1.82,75,24-06-78,Capital  Federal,Villarreal,Boca Juniors,2010,Argentinian
12,12,Maximiliano  Scapparoni,ARG,G,1.86,86,13-01-89,Caseros,None,Boca Juniors,2010,Argentinian
13,13,Juan  Insaurralde,ARG,D,1.88,85,03-10-84,Resistencia,Newell's Old Boys,Boca Juniors,2010,Argentinian
14,14,Marcelo Cañete,ARG,M,1.79,73,16-04-90,Capital  Federal,None,Boca Juniors,2010,Argentinian
15,15,Nicolás  Colazo,ARG,M,1.75,71,08-07-90,Capital  Federal,None,Boca Juniors,2010,Argentinian
16,16,Jesús  Méndez,ARG,M,1.79,73,01-08-84,San  Martín,Rosario Central,Boca Juniors,2010,Argentinian
17,17,Matías Giménez,ARG,M,1.80,73,20-02-83,Apóstoles,Tigre,Boca Juniors,2010,Argentinian
18,18,Fabián  Monzón,ARG,D,1.79,75,13-04-87,Granadero  Baigorria,None,Boca Juniors,2010,Argentinian
19,19,Leandro  Marín,ARG,D,1.83,81,22-01-92,Neuquen,None,Boca Juniors,2010,Argentinian
20,20,Leandro Paredes,ARG,M,1.80,75,29-06-94,San Justo,None,Boca Juniors,2010,Argentinian
21,21,Cristian Chávez,ARG,M,1.68,69,16-06-86,Pilar,None,Boca Juniors,2010,Argentinian
22,22,Cristian  Erbes,ARG,M,1.71,69,06-01-90,Capital  Federal,None,Boca Juniors,2010,Argentinian
23,23,Damián  Escudero,ARG,M,1.76,74,20-04-87,Rosario,Villarreal,Boca Juniors,2010,Argentinian
24,24,Sergio Araujo,ARG,F,1.80,72,28-01-92,Capital  Federal,None,Boca Juniors,2010,Argentinian
25,25,Sebastian  D'Angelo,ARG,G,1.85,82,14-01-89,Bariloche,None,Boca Juniors,2010,Argentinian
26,26,Jonathan Mazzola,ARG,M,1.74,73,30-04-91,El Arañado,None,Boca Juniors,2010,Argentinian
27,27,Lucas Viatri,ARG,F,1.85,82,29-03-87,Capital  Federal,None,Boca Juniors,2010,Argentinian
28,28,Joel Acosta,ARG,M,1.74,76,16-01-91,Villa Gobernador Gálvez,None,Boca Juniors,2010,Argentinian
29,29,Cristian Lucchetti,ARG,G,1.82,69,26-06-78,Luján de Cuyo,Banfield,Boca Juniors,2010,Argentinian
30,30,Nicolás González,ARG,M,1.75,77,04-02-92,Caseros,None,Boca Juniors,2010,Argentinian
31,31,David Achucarro,ARG,D,1.78,68,05-01-91,Pontevedra,None,Boca Juniors,2010,Argentinian
32,32,Orlando Gaona Lugo,PAR,F,1.77,75,25-07-90,Villa Hayes,None,Boca Juniors,2010,Argentinian
33,33,Gastón  Sauro,ARG,D,1.88,75,23-02-90,Rosario,None,Boca Juniors,2010,Argentinian
34,34,Enzo  Ruiz,ARG,D,1.83,81,20-06-89,Rosario,None,Boca Juniors,2010,Argentinian
35,35,Juan Sánchez Miño,ARG,M,1.77,78,01-01-90,Saavedra,None,Boca Juniors,2010,Argentinian
36,36,Juan Imbert,ARG,F,1.70,67,31-03-90,San Miguel de Tucumán,None,Boca Juniors,2010,Argentinian
1,1,Diego  Pozo,ARG,G,1.90,86,16-02-78,Mendoza,Instituto (Córdoba),Colón (Santa Fe),2010,Argentinian
2,2,Maxi Caire,ARG,D,1.78,73,12-07-88,Villa Elisa,Almagro,Colón (Santa Fe),2010,Argentinian
3,3,Salustiano Candia,PAR,D,1.83,82,08-07-83,Asunción,Veracruz,Colón (Santa Fe),2010,Argentinian
4,4,Ismael  Quilez,ARG,D,1.79,76,02-10-88,Santa  Fe,None,Colón (Santa Fe),2010,Argentinian
5,5,Ariel Garcé,ARG,D,1.77,71,14-07-79,Tandil,Rosario  Central,Colón (Santa Fe),2010,Argentinian
6,6,Ronald  Raldes,BOL,D,1.80,77,20-04-81,Santa Cruz de la Sierra,Maccabi Tel Aviv,Colón (Santa Fe),2010,Argentinian
7,7,Federico  Higuaín,ARG,F,1.72,72,25-10-84,Villa  Celina,Independiente,Colón (Santa Fe),2010,Argentinian
8,8,Mauro Bellone,ARG,M,1.81,70,03-07-90,San Cristóbal,None,Colón (Santa Fe),2010,Argentinian
9,9,Joaquín Larrivey,ARG,F,1.85,82,20-08-84,Buenos Aires,Cagliari,Colón (Santa Fe),2010,Argentinian
10,10,Damián Díaz,ARG,M,1.75,68,01-05-86,Rosario,Boca Juniors,Colón (Santa Fe),2010,Argentinian
11,11,Ricardo  Gómez,ARG,M,1.72,65,23-10-81,San  Miguel,Gimnasia  y Esgrima (Jujuy),Colón (Santa Fe),2010,Argentinian
12,12,Andrés  Bailo,ARG,G,1.90,90,06-09-88,Santa Fe,None,Colón (Santa Fe),2010,Argentinian
13,13,Germán Rivarola,ARG,D,1.83,72,18-04-79,Santa Eufemia,Rosario  Central,Colón (Santa Fe),2010,Argentinian
14,14,Juan Manuel Lucero,ARG,F,1.76,75,26-05-85,Mendoza,Olimpia,Colón (Santa Fe),2010,Argentinian
15,15,Facundo Sánchez,ARG,M,1.75,73,07-03-90,Sa Pereyra,None,Colón (Santa Fe),2010,Argentinian
16,16,Iván Moreno y Fabianesi,ARG,F,1.75,73,04-06-79,Badajoz,Skoda Xanthi,Colón (Santa Fe),2010,Argentinian
17,17,Santiaga Soto,ARG,M,1.73,73,23-01-90,Diamante,None,Colón (Santa Fe),2010,Argentinian
18,18,Facundo  Curuchet,ARG,F,1.75,69,21-01-90,Gualeguaychú,None,Colón (Santa Fe),2010,Argentinian
19,19,Juan Quiroga,ARG,M,1.79,78,20-04-82,Monteguay,Newell's Old Boys,Colón (Santa Fe),2010,Argentinian
20,20,Esteban  Fuertes,ARG,F,1.82,87,26-12-72,Coronel Dorrego,Universidad Católica,Colón (Santa Fe),2010,Argentinian
21,21,Marcos Díaz,ARG,G,1.87,84,05-02-86,Santa  Fe,None,Colón (Santa Fe),2010,Argentinian
22,22,Germán Lessman,ARG,F,1.81,78,07-09-90,Esperanza,None,Colón (Santa Fe),2010,Argentinian
23,23,Mauricio Arias,ARG,D,1.80,75,10-10-90,Coronda,None,Colón (Santa Fe),2010,Argentinian
24,24,Luciano Magnano,ARG,D,1.80,78,29-06-91,Malabrigo,None,Colón (Santa Fe),2010,Argentinian
25,25,Martín Comachi,ARG,F,1.80,79,06-08-91,Santa  Fe,None,Colón (Santa Fe),2010,Argentinian
26,26,Lucas  Mugni,ARG,M,1.81,76,12-01-92,Santa Fe,None,Colón (Santa Fe),2010,Argentinian
27,27,Johann  Laureiro,ARG,M,1.70,65,07-05-93,Villa  Elisa,None,Colón (Santa Fe),2010,Argentinian
28,28,Cristian  Ledesma,ARG,M,1.76,75,29-11-78,San Isidro,Olympiakos,Colón (Santa Fe),2010,Argentinian
29,29,Alfredo  Ramírez,ARG,M,1.83,78,28-10-88,Santa Fe,None,Colón (Santa Fe),2010,Argentinian
30,30,Lucas  Acosta,ARG,M,1.78,72,26-01-88,Santa Fe,None,Colón (Santa Fe),2010,Argentinian
32,32,Jonatan Bauman,ARG,F,1.78,73,30-03-91,Sunchales,None,Colón (Santa Fe),2010,Argentinian
33,33,Marcelo  Goux,ARG,D,1.84,81,21-09-75,Lanús,Gimnasia y Esgrima (LP),Colón (Santa Fe),2010,Argentinian
1,1,Agustín  Orión,ARG,G,1.90,83,26-06-81,Ramos Mejía,San Lorenzo,Estudiantes (La Plata),2010,Argentinian
2,2,Leandro  Desábato,ARG,D,1.86,84,24-01-79,Cafferatta,Argentinos Juniors,Estudiantes (La Plata),2010,Argentinian
3,3,Facundo  Roncaglia,ARG,D,1.79,76,10-02-87,Chajarí,Boca Juniors,Estudiantes (La Plata),2010,Argentinian
4,4,Raúl Iberbia,ARG,D,1.75,75,25-12-89,Carmen  de Areco,None,Estudiantes (La Plata),2010,Argentinian
5,5,Matías  Sánchez,ARG,M,1.73,68,10-08-87,Temperley,Racing Club,Estudiantes (La Plata),2010,Argentinian
6,6,Marcos Rojo,ARG,D,1.87,82,20-03-90,La Plata,None,Estudiantes (La Plata),2010,Argentinian
7,7,Enzo  Pérez,ARG,M,1.77,71,22-02-86,Mendoza,Godoy  Cruz (Mendoza),Estudiantes (La Plata),2010,Argentinian
8,8,Juan  Pablo Pereyra,ARG,M,1.93,96,30-05-84,San Lorenzo,Atlético Tucumán,Estudiantes (La Plata),2010,Argentinian
9,9,Rodrigo López,URU,F,1.81,77,21-01-78,Montevideo,Vélez Sarsfield,Estudiantes (La Plata),2010,Argentinian
10,10,Gastón Fernández,ARG,F,1.70,72,12-10-83,Capital  Federal,UANL Tigres,Estudiantes (La Plata),2010,Argentinian
11,11,Juan  Sebastián Verón,ARG,M,1.82,79,09-03-75,La  Plata,Chelsea,Estudiantes (La Plata),2010,Argentinian
12,12,César  Taborda,ARG,G,1.86,84,23-01-84,Villa  Constitución,None,Estudiantes (La Plata),2010,Argentinian
13,13,Michael Hoyos,ARG,M,1.72,75,02-08-91,Fountain Valley,None,Estudiantes (La Plata),2010,Argentinian
14,14,Gabriel  Mercado,ARG,D,1.80,77,18-03-87,Puerto  Madryn,Racing Club,Estudiantes (La Plata),2010,Argentinian
15,15,Dario  Stefanatto,ARG,M,1.80,73,03-04-85,Capital  Federal,All Boys,Estudiantes (La Plata),2010,Argentinian
16,16,Germán Ré,ARG,D,1.77,73,02-11-81,Santa  Fé,Newell's Old Boys,Estudiantes (La Plata),2010,Argentinian
17,17,Federico Fernández,ARG,D,1.90,83,21-02-89,Tres  Algarrobos,None,Estudiantes (La Plata),2010,Argentinian
18,18,Maximiliano Núñez,ARG,F,1.68,65,17-06-86,La Plata,Temperley,Estudiantes (La Plata),2010,Argentinian
19,19,Ramón Fernández,ARG,M,1.70,64,03-12-84,Formosa,Rijeka,Estudiantes (La Plata),2010,Argentinian
20,20,Leandro González,ARG,F,1.85,76,14-10-85,Pihué,Racing Club,Estudiantes (La Plata),2010,Argentinian
21,21,Carlos  Auzqui,ARG,M,1.74,69,16-09-91,Longchams,None,Estudiantes (La Plata),2010,Argentinian
22,22,Rodrigo Braña,ARG,M,1.67,69,03-07-79,Berazategui,Quilmes,Estudiantes (La Plata),2010,Argentinian
23,23,Leandro  Benítez,ARG,M,1.80,80,05-04-81,Ensenada,Olimpo  (BB),Estudiantes (La Plata),2010,Argentinian
24,24,Mauricio  Carrasco,ARG,F,1.73,71,24-09-87,Neuquén,None,Estudiantes (La Plata),2010,Argentinian
25,25,Agustín  Silva,ARG,G,1.91,93,28-06-89,Baradero,None,Estudiantes (La Plata),2010,Argentinian
26,26,Gabriel  Peñalba,ARG,M,1.80,75,23-09-84,Quilmes,Lorient,Estudiantes (La Plata),2010,Argentinian
1,1,Gastón Sessa,ARG,G,1.90,90,15-04-73,La Plata,Barcelona  [ECU],Gimnasia y Esgrima (La Plata),2010,Argentinian
2,2,Abel  Luis Masuero,ARG,D,1.85,80,06-04-88,La Plata,None,Gimnasia y Esgrima (La Plata),2010,Argentinian
3,3,Gonzalo  Soto,ARG,D,1.90,,03-04-90,La Plata,None,Gimnasia y Esgrima (La Plata),2010,Argentinian
4,4,Ricardo  Moreira,ARG,D,1.78,69,23-02-83,Rosario,Independiente,Gimnasia y Esgrima (La Plata),2010,Argentinian
