,Number,Name,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
18,18,Santiago Hirsig,M,"5'08""",11 09,12-01-79,San Isidro,Huracán,Arsenal,2005,Argentinian
19,19,Juan Garat,F,"6'00""",11 07,19-04-83,Avellaneda,None,Arsenal,2005,Argentinian
20,20,Rodrigo Mannara,M,,,24-12-79,Lanús,Racing Club,Arsenal,2005,Argentinian
21,21,Román Martínez,M,"6'01""",11 09,27-03-83,Morón,Deportivo Morón,Arsenal,2005,Argentinian
22,22,Mariano Brau,D,"6'00""",12 06,10-07-82,Avellaneda,None,Arsenal,2005,Argentinian
23,23,Ibrahim Sekagya,D,"6'01""",11 11,19-12-80,Kampala,Ferrocarril Oeste,Arsenal,2005,Argentinian
24,24,Javier Yacuzzi,D,"5'07""",11 00,15-08-79,San Nicolás,Tiro Federal (Rosario),Arsenal,2005,Argentinian
25,25,Sergio Matinella,G,,,02-11-84,Wilde,None,Arsenal,2005,Argentinian
26,26,Santiago Raymonda,M,"5'07""",11 00,03-04-79,Arteaga,Instituto (Córdoba),Arsenal,2005,Argentinian
27,27,Alejandro Gómez,M,"5'05""",09 06,15-02-88,Capital Federal,None,Arsenal,2005,Argentinian
28,28,Martín Civit,M,"5'08""",09 13,25-09-85,Sarandí,None,Arsenal,2005,Argentinian
30,30,Leandro Caruso,M,"5'11""",12 01,14-07-81,Avellaneda,Pioneros de Obregón,Arsenal,2005,Argentinian
31,31,Víctor Píriz Álvez,F,"5'11""",12 04,22-06-80,Artigas,Banfield,Arsenal,2005,Argentinian
32,32,Carlos Hernández,G,,,06-03-83,Morón,Vélez Sarsfield,Arsenal,2005,Argentinian
1,1,Cristian Luchetti,G,"6'00""",11 07,26-06-78,Luján de Cuyo,Racing Club,Banfield,2005,Argentinian
2,2,Adrián González,D,"6'00""",12 04,05-10-72,Moreno,Unión (Santa Fe),Banfield,2005,Argentinian
3,3,Renato Civelli,D,"6'03""",13 10,14-10-83,Pehuajó,None,Banfield,2005,Argentinian
4,4,Julio Barraza,D,"6'01""",12 04,04-03-80,Santa Fé,None,Banfield,2005,Argentinian
5,5,Damián Toledo,M,"5'10""",11 09,12-02-83,San Antonio de Padua,None,Banfield,2005,Argentinian
6,6,Javier Sanguinetti,D,"5'09""",11 05,08-01-71,Lomas de Zamora,Racing Club,Banfield,2005,Argentinian
7,7,Javier Lux,M,"5'10""",12 00,10-07-77,Carcarañá,Instituto (Córdoba),Banfield,2005,Argentinian
8,8,Miguel Romero,M,"5'11""",10 08,14-12-79,Florida,Gimnasia y Esgrima (LP),Banfield,2005,Argentinian
9,9,José Sand,F,"6'03""",11 05,17-07-80,Bella Vista,River Plate,Banfield,2005,Argentinian
10,10,Jesús Dátolo,M,"5'10""",10 08,19-05-84,Spegazzini,None,Banfield,2005,Argentinian
11,11,Fernando Álvarez,F,"5'09""",11 03,24-04-82,Lomas de Zamora,None,Banfield,2005,Argentinian
12,12,Sebastián Pedretti,D,,,18-03-84,Capital Federal,None,Banfield,2005,Argentinian
13,13,Cristian  Maidana,M,"5'11""",11 09,24-01-87,Chaco,None,Banfield,2005,Argentinian
14,14,Federico Sardella,M,,,16-04-88,Lomas de Zamora,None,Banfield,2005,Argentinian
15,15,Federico Barrionuevo,M,"5'08""",09 11,30-06-81,Lanús,All Boys,Banfield,2005,Argentinian
16,16,Juan Carlos Docabo,G,"6'00""",13 05,14-12-70,Capital Federal,Estudiantes (LP),Banfield,2005,Argentinian
17,17,Martín Andrizzi,M,"6'00""",12 06,05-07-76,Capital Federal,Culiacán,Banfield,2005,Argentinian
18,18,Cristian Leiva,M,"5'09""",12 04,26-09-77,Chilecito,None,Banfield,2005,Argentinian
19,19,Rubén Galván,M,"5'08""",11 00,27-02-77,Quilmes,Independiente,Banfield,2005,Argentinian
20,20,Darío Cvitanich,F,"5'09""",10 08,16-05-84,Baradero,None,Banfield,2005,Argentinian
21,21,Marcos Galarza,D,"5'11""",11 05,04-03-84,Morón,None,Banfield,2005,Argentinian
22,22,Pablo Santillo,G,"6'00""",12 04,07-03-80,Capital Federal,Atlanta,Banfield,2005,Argentinian
23,23,Pablo Bologna,G,"6'02""",13 05,13-02-82,Capital Federal,None,Banfield,2005,Argentinian
24,24,Ricardo Hernán Pagés,D,"5'09""",11 05,02-05-73,Capital Federal,Instituto (Córdoba),Banfield,2005,Argentinian
25,25,Guillermo  Esteban,D,"6'00""",13 05,23-02-87,Salliqueló,None,Banfield,2005,Argentinian
26,26,Roberto Salvatierra,M,"5'09""",11 11,28-10-84,Bolivar,None,Banfield,2005,Argentinian
27,27,Franco Mendoza,F,"5'10""",12 00,18-08-81,Sunchales,Atlético Rafaela,Banfield,2005,Argentinian
28,28,Maxi Gómez,M,,,01-01-86,Capital Federal,None,Banfield,2005,Argentinian
29,29,Gabriel Paletta,D,"6'03""",12 08,15-02-86,Longchamps,None,Banfield,2005,Argentinian
30,30,Fabián Santana,M,"5'11""",12 00,29-07-85,Hurlingham,None,Banfield,2005,Argentinian
31,31,Josemir Lujambio,F,"5'10""",11 03,25-09-71,Durazno,Instituto (Córdoba),Banfield,2005,Argentinian
32,32,Ignacio La Luz,D,"5'10""",11 07,19-04-85,Durazno,Nacional [URU],Banfield,2005,Argentinian
35,35,Sergio Esteche,M,,,19-02-86,Adrogué,None,Banfield,2005,Argentinian
1,1,Roberto Abbondanzieri,G,"6'01""",14 00,19-08-72,Bouquet,Rosario Central,Boca Juniors,2005,Argentinian
2,2,Rolando Schiavi,D,"6'03""",14 02,18-01-73,Lincoln,Argentinos Juniors,Boca Juniors,2005,Argentinian
3,3,Claudio Morel Rodríguez,D,"5'09""",12 00,02-02-78,Asunción,San Lorenzo,Boca Juniors,2005,Argentinian
4,4,Hugo Benjamin Ibarra,D,"5'06""",11 09,01-04-74,El Colorado,FC Porto,Boca Juniors,2005,Argentinian
5,5,Fernando Gago,M,"5'10""",10 03,10-04-86,Ciudadela,None,Boca Juniors,2005,Argentinian
6,6,Daniel Díaz,D,"6'00""",12 08,13-03-79,San Fernando del Valle,Colón (Sante Fe),Boca Juniors,2005,Argentinian
7,7,Guillermo Barros Schelotto,F,"5'07""",11 03,04-05-73,La Plata,Gimnasia y Esgrima (LP),Boca Juniors,2005,Argentinian
8,8,Diego Cagna,M,"6'00""",11 07,19-04-70,Capital Federal,Atlético Celaya,Boca Juniors,2005,Argentinian
9,9,Martín Palermo,F,"6'02""",13 01,07-11-73,La Plata,Betis,Boca Juniors,2005,Argentinian
10,10,Federico Insúa,M,"5'10""",11 07,03-01-80,Capital Federal,Independiente,Boca Juniors,2005,Argentinian
11,11,Fabián Vargas,M,"5'10""",11 03,17-04-80,Bogotá,América de Cali,Boca Juniors,2005,Argentinian
12,12,Ezequiel Medrán,G,"5'11""",12 04,28-12-80,Rafaela,Atlético Rafaela,Boca Juniors,2005,Argentinian
14,14,Rodrigo Palacio,F,"5'09""",10 06,05-02-82,Bahía Blanca,Banfield,Boca Juniors,2005,Argentinian
15,15,José Calvo,D,"5'09""",11 05,15-07-81,Quenumá,None,Boca Juniors,2005,Argentinian
16,16,Marcelo Delgado,F,"5'08""",12 08,24-03-73,Capitán Bermúdez,Cruz Azul,Boca Juniors,2005,Argentinian
18,18,Guillermo Marino,M,"5'10""",11 09,02-02-81,Los Surgentes,Newell's Old Boys,Boca Juniors,2005,Argentinian
19,19,Neri Cardozo,M,"5'08""",09 11,08-08-86,Godoy Cruz,None,Boca Juniors,2005,Argentinian
21,21,Sebastián Battaglia,M,"5'11""",11 09,11-08-80,Santa Fé,Villarreal,Boca Juniors,2005,Argentinian
22,22,Matías Silvestre,M,"6'00""",13 01,25-09-84,Capital Federal,None,Boca Juniors,2005,Argentinian
23,23,Daniel Bilos,F,"6'04""",14 02,03-09-80,Pergamino,Banfield,Boca Juniors,2005,Argentinian
24,24,Juan Krupoviesa,M,"5'10""",12 04,16-04-79,Tucumán,Estudiantes (LP),Boca Juniors,2005,Argentinian
25,25,Gustavo Eberto,G,"6'01""",12 00,30-08-83,Paso de los Libres,None,Boca Juniors,2005,Argentinian
27,27,Ezequiel Scarione,M,"5'10""",11 05,14-07-85,José C Paz,None,Boca Juniors,2005,Argentinian
28,28,Eduardo Casais,M,,,19-03-85,Ciudad Evita,None,Boca Juniors,2005,Argentinian
29,29,Pablo Ledesma,M,"5'10""",11 09,04-02-84,La Falda,None,Boca Juniors,2005,Argentinian
30,30,Sergio Moja,,,,,,,Boca Juniors,2005,Argentinian
32,32,Manuel Baigorria,F,,,31-12-85,,None,Boca Juniors,2005,Argentinian
33,33,Matías Cahais,D,"5'11""",11 11,24-12-87,Morón,None,Boca Juniors,2005,Argentinian
34,34,Andrés Franzoia,M,"5'09""",11 05,21-10-85,San Pedro,None,Boca Juniors,2005,Argentinian
36,36,Enzo Gutiérrez,M,"6'00""",11 09,28-05-86,Charata,None,Boca Juniors,2005,Argentinian
38,38,Fernando Acosta,D,,,,,None,Boca Juniors,2005,Argentinian
39,39,Sergio Coronel,D,,,31-01-86,,None,Boca Juniors,2005,Argentinian
40,40,Mariano Trípodi,F,,,03-07-86,,None,Boca Juniors,2005,Argentinian
41,41,Oscar  Trejo,F,,,26-04-88,Santiago  del Estero,None,Boca Juniors,2005,Argentinian
42,42,Marcos Mondaini,F,"5'10""",10 12,14-02-85,Pres. Roque Saenz Peña,None,Boca Juniors,2005,Argentinian
43,44,Nicolás Bertolo,M,"5'09""",11 07,02-01-86,Córdoba,None,Boca Juniors,2005,Argentinian
44,46,Emiliano Fusco,D,,,,,None,Boca Juniors,2005,Argentinian
1,1,Laureano Tombolini,G,"6'02""",12 04,13-08-76,Santa Isabel,Rosario Central,Colón (Santa Fe),2005,Argentinian
2,2,Federico Lussenhoff,D,"6'00""",12 08,14-01-74,Venado Tuerto,Cruz Azul,Colón (Santa Fe),2005,Argentinian
3,3,Juan Manuel Vargas,D,"6'00""",11 11,10-05-83,Lima,Universitario de Deportes,Colón (Santa Fe),2005,Argentinian
4,4,Fernando Crosa,D,"6'01""",12 06,28-02-79,Rosario,River Plate,Colón (Santa Fe),2005,Argentinian
5,5,Martín Romagnoli,M,"5'07""",11 00,30-01-77,Leones,Badajoz,Colón (Santa Fe),2005,Argentinian
6,6,Alcides Píccolli,D,"5'10""",12 04,16-02-78,San Lorenzo,None,Colón (Santa Fe),2005,Argentinian
7,7,Iván Moreno y Fabianesi,F,"5'09""",10 10,04-06-79,Badajoz,Banfield,Colón (Santa Fe),2005,Argentinian
8,8,Juan Cominges,M,"6'02""",13 12,01-10-83,Callao,Sporting Cristal,Colón (Santa Fe),2005,Argentinian
9,9,Rubén Ramírez,F,"5'11""",12 04,17-10-82,Margarita,Tiro Federal (Rosario),Colón (Santa Fe),2005,Argentinian
10,10,Giovanni Hernández,M,"5'07""",09 11,16-06-76,Cali,Deportivo Cali,Colón (Santa Fe),2005,Argentinian
11,11,Claudio Bieler,F,,,01-03-84,Vera,None,Colón (Santa Fe),2005,Argentinian
13,13,Fernando Alloco,D,"6'01""",12 11,30-04-86,Paraná,None,Colón (Santa Fe),2005,Argentinian
14,14,Pablo Jérez,D,"5'09""",11 05,26-07-83,Morón,Boca Juniors,Colón (Santa Fe),2005,Argentinian
15,15,Franco Cángele,F,"5'11""",12 00,16-07-84,F.Madero,Independiente,Colón (Santa Fe),2005,Argentinian
16,16,Martín Bravo,F,"5'05""",10 03,19-09-86,Santa Fé,None,Colón (Santa Fe),2005,Argentinian
17,17,Cristian Tavio,D,"6'01""",11 11,22-09-79,Capital Federal,Banfield,Colón (Santa Fe),2005,Argentinian
18,18,Gabriel Zuvinikar,D,,,21-03-85,Santa Fe,None,Colón (Santa Fe),2005,Argentinian
19,19,Germán Denis,F,"6'00""",12 04,10-09-81,Lomas de Zamora,Arsenal [ARG],Colón (Santa Fe),2005,Argentinian
20,20,Esteban Fuertes,F,"6'01""",13 12,26-12-72,Coronel Dorrego,River Plate,Colón (Santa Fe),2005,Argentinian
21,21,Jorge De Olivera,G,"6'06""",12 08,21-08-82,Posadas,Nueva Chicago,Colón (Santa Fe),2005,Argentinian
22,22,Cristian Zurita,M,"5'11""",12 06,24-07-79,Salta,Independiente,Colón (Santa Fe),2005,Argentinian
25,25,Luis Solís,M,"5'10""",11 00,24-06-84,Santa Fe,None,Colón (Santa Fe),2005,Argentinian
26,26,Diego Chitzoff,D,"5'10""",11 09,04-04-80,Villa Gobernador Gálvez,Tiro Federal (Rosario),Colón (Santa Fe),2005,Argentinian
27,27,Fernando Merlo,M,"5'10""",09 13,21-06-84,Santa Clara,None,Colón (Santa Fe),2005,Argentinian
28,28,Alejandro Capurro,M,,,31-10-80,San Lorenzo,None,Colón (Santa Fe),2005,Argentinian
41,50,Diego Ribas,G,,,02-03-78,Santa Fé,,Colón (Santa Fe),2005,Argentinian
1,1,Martín Herrera,G,"6'01""",12 06,13-09-70,Río Cuarto,Fulham,Estudiantes (La Plata),2005,Argentinian
2,2,Pablo Álvarez,D,"5'09""",12 04,17-04-84,San Martín,Boca Juniors,Estudiantes (La Plata),2005,Argentinian
3,3,Carlos Arano,D,"5'07""",11 09,06-05-80,Avellaneda,Quilmes,Estudiantes (La Plata),2005,Argentinian
4,4,Juan Cáceres,D,"6'00""",12 06,06-10-73,Asunción,Cerro Porteño,Estudiantes (La Plata),2005,Argentinian
5,5,Marcos Gelabert,M,"5'09""",11 00,19-09-81,General Pico,,Estudiantes (La Plata),2005,Argentinian
6,6,Agustín Alayes,D,"6'02""",13 03,22-07-78,La Plata,Quilmes,Estudiantes (La Plata),2005,Argentinian
7,7,José Sosa,M,"5'10""",11 00,19-06-85,Carcarañá,None,Estudiantes (La Plata),2005,Argentinian
8,8,Adrián Bastía,M,"5'10""",11 11,20-12-78,Gobernador Crespo,Saturn Ramenskoe,Estudiantes (La Plata),2005,Argentinian
9,9,José Calderón,F,"5'10""",12 01,24-10-70,La Plata,Arsenal [ARG],Estudiantes (La Plata),2005,Argentinian
10,10,Marcelo Carrusca,M,"5'08""",11 00,09-01-83,La Plata,,Estudiantes (La Plata),2005,Argentinian
11,11,Rafael Maceratesi,F,"5'10""",11 09,04-02-76,Elortondo,Colón (Santa Fe),Estudiantes (La Plata),2005,Argentinian
12,12,César  Taborda,G,"6'01""",13 03,23-01-84,Villa  Constitución,None,Estudiantes (La Plata),2005,Argentinian
13,13,José Basanta,D,"6'02""",12 00,04-03-84,Tres Sargentos,None,Estudiantes (La Plata),2005,Argentinian
14,14,Marcos Angeleri,D,"6'00""",10 10,04-07-83,La Plata,None,Estudiantes (La Plata),2005,Argentinian
15,15,Juan Huerta,M,"6'00""",12 00,22-07-80,Isidro Casanova,Nueva Chicago,Estudiantes (La Plata),2005,Argentinian
16,16,Mariano Pavone,F,"5'09""",13 00,27-05-82,Tres Sargentos,None,Estudiantes (La Plata),2005,Argentinian
17,17,Carlos Araujo,D,"5'08""",11 03,19-11-81,Godoy Cruz,Racing Club,Estudiantes (La Plata),2005,Argentinian
18,18,Rodolfo Cardozo,M,"5'06""",10 10,29-11-79,Goya,Nueva Chicago,Estudiantes (La Plata),2005,Argentinian
19,19,Fernando Ortiz,D,"6'03""",12 11,25-12-77,Corral de Bustos,Banfield,Estudiantes (La Plata),2005,Argentinian
20,20,Rodrigo Meléndez,M,"5'07""",10 06,10-03-77,Santiago,Quilmes,Estudiantes (La Plata),2005,Argentinian
21,21,Dante Senger,F,,,04-03-83,Castelli,None,Estudiantes (La Plata),2005,Argentinian
22,22,Rodrigo Braña,M,"5'06""",11 00,03-07-79,Berazategui,Quilmes,Estudiantes (La Plata),2005,Argentinian
23,23,José Chatruc,M,"5'09""",11 07,11-09-76,Capital Federal,Barcelona [ECU],Estudiantes (La Plata),2005,Argentinian
24,24,Ramón Fernández,M,,,03-12-84,,None,Estudiantes (La Plata),2005,Argentinian
25,25,Damián Albil,G,"5'11""",11 00,12-09-79,Lomas de Zamora,Independiente,Estudiantes (La Plata),2005,Argentinian
26,26,Emmanuel Colombano,F,"5'08""",11 00,15-06-83,Pehuajó,,Estudiantes (La Plata),2005,Argentinian
27,27,Gonzalo Klusener,F,,,,,,Estudiantes (La Plata),2005,Argentinian
28,28,Germán Paz,M,,,,,None,Estudiantes (La Plata),2005,Argentinian
29,29,Francisco Guerrero,F,"5'08""",11 00,23-08-77,Capital Federal,FC Zürich,Estudiantes (La Plata),2005,Argentinian
1,1,José Luis Campi,G,"6'03""",14 04,28-01-71,Capital Federal,Altos Hornos Zapla,Gimnasia y Esgrima (Jujuy),2005,Argentinian
2,2,Diego Alcarcón,D,"5'10""",12 00,02-02-75,Lomas de Zamora,Atlético Rafaela,Gimnasia y Esgrima (Jujuy),2005,Argentinian
3,3,Facundo Torres,D,,,11-04-84,San Salvador,None,Gimnasia y Esgrima (Jujuy),2005,Argentinian
4,4,Franco Sosa,D,"5'10""",12 01,04-04-81,Monteros,None,Gimnasia y Esgrima (Jujuy),2005,Argentinian
5,5,Daniel Ramasco,M,"5'09""",11 11,23-06-78,Salta,Juv. Antoniana (Salta),Gimnasia y Esgrima (Jujuy),2005,Argentinian
6,6,Gabriel Ramón,D,"6'00""",12 00,20-05-76,Lanús,Lanús,Gimnasia y Esgrima (Jujuy),2005,Argentinian
7,7,Maximiliano Salas,M,"6'00""",12 11,12-12-75,Córdoba,Ferrocarril Oeste,Gimnasia y Esgrima (Jujuy),2005,Argentinian
8,8,Marcelo Quinteros,M,"5'09""",11 05,23-12-76,Cañada de Gómez,Deportivo Cuenca,Gimnasia y Esgrima (Jujuy),2005,Argentinian
9,9,Héctor Silva,F,"5'11""",12 08,11-01-76,Santa Fe,Talleres (Córdoba),Gimnasia y Esgrima (Jujuy),2005,Argentinian
10,10,Gabriel Roth,M,"5'10""",10 06,05-05-79,Venado Tuerto,Talleres (Córdoba),Gimnasia y Esgrima (Jujuy),2005,Argentinian
11,11,Gustavo Balvorín,F,"6'00""",11 07,06-09-77,San Miguel,Atlético Tucumán,Gimnasia y Esgrima (Jujuy),2005,Argentinian
12,12,Cristian Devallis,M,"5'07""",10 03,08-01-83,Rio Segundo,Talleres (Córdoba),Gimnasia y Esgrima (Jujuy),2005,Argentinian
13,13,Gustavo Coronel,G,"5'11""",12 11,13-05-75,San Salvador,Talleres de Perico,Gimnasia y Esgrima (Jujuy),2005,Argentinian
14,14,Alejandro González,D,,,06-10-72,General Güemes,None,Gimnasia y Esgrima (Jujuy),2005,Argentinian
15,15,Nicolás Herrera,M,"5'09""",11 05,27-07-83,La Rioja,Racing Club,Gimnasia y Esgrima (Jujuy),2005,Argentinian
16,16,Javier García,M,"5'10""",10 01,25-01-80,Rosario,Tiro Federal (Rosario),Gimnasia y Esgrima (Jujuy),2005,Argentinian
17,17,Israel Damonte,M,"5'09""",11 05,06-01-82,Salto,San Martín,Gimnasia y Esgrima (Jujuy),2005,Argentinian
18,18,Matías Oyola,M,"5'05""",11 09,15-10-82,Rio Cuarto,Defensores de Belgrano,Gimnasia y Esgrima (Jujuy),2005,Argentinian
19,19,Fabio Pieters,M,"5'08""",11 00,03-06-78,Rojas,Hapoel Petach Tikva,Gimnasia y Esgrima (Jujuy),2005,Argentinian
20,20,Julián Kmet,M,"5'11""",12 00,21-11-77,Lanús,Argentinos Juniors,Gimnasia y Esgrima (Jujuy),2005,Argentinian
21,21,Luciano Palos,G,"6'00""",12 13,08-06-79,Rosario,Belgrano (Córdoba),Gimnasia y Esgrima (Jujuy),2005,Argentinian
23,23,Juan Serrizuela,D,"6'01""",13 12,25-01-77,Avellaneda,Libertad,Gimnasia y Esgrima (Jujuy),2005,Argentinian
24,24,Daniel Juárez,M,"5'10""",12 06,07-01-75,San Salvador,Huracán,Gimnasia y Esgrima (Jujuy),2005,Argentinian
25,25,Gustavo Córdoba,D,,,08-02-75,San Miguel de Tucumán,Instituto (Córdoba),Gimnasia y Esgrima (Jujuy),2005,Argentinian
26,26,Juan Arraya,F,,,21-04-86,,None,Gimnasia y Esgrima (Jujuy),2005,Argentinian
27,27,Gustavo Bartelt,F,"6'00""",12 08,02-09-74,Buenos Aires,Talleres (Córdoba),Gimnasia y Esgrima (Jujuy),2005,Argentinian
28,28,Guillermo Imhoff,D,"6'00""",12 00,11-10-82,San Jeronimo Norte,Huracán (Tres Arroyos),Gimnasia y Esgrima (Jujuy),2005,Argentinian
29,29,Marcelo Berza,D,"6'01""",13 03,28-07-75,San Juan,Godoy Cruz (Mendoza),Gimnasia y Esgrima (Jujuy),2005,Argentinian
30,30,William Figueredo,G,,,03-12-88,,None,Gimnasia y Esgrima (Jujuy),2005,Argentinian
1,1,Carlos Navarro Montoya,G,"6'01""",13 03,26-02-66,Medellín,Independiente,Gimnasia y Esgrima (La Plata),2005,Argentinian
2,2,Jorge San Esteban,D,"5'09""",12 06,28-06-72,La Plata,Nueva Chicago,Gimnasia y Esgrima (La Plata),2005,Argentinian
3,3,Daniel Romero,M,"5'07""",,20-03-85,Capital Federal,None,Gimnasia y Esgrima (La Plata),2005,Argentinian
4,4,Gustavo Semino,M,"6'00""",13 01,07-07-77,Mataderos,Atlético Rafaela,Gimnasia y Esgrima (La Plata),2005,Argentinian
5,5,Matías Escobar,D,"6'01""",12 11,21-04-82,Rosario,None,Gimnasia y Esgrima (La Plata),2005,Argentinian
6,6,Marcelo Goux,D,"6'00""",12 04,21-09-75,Lanús,Belgrano (Córdoba),Gimnasia y Esgrima (La Plata),2005,Argentinian
7,7,Juan Figueroa,M,"5'09""",,31-01-84,La Plata,None,Gimnasia y Esgrima (La Plata),2005,Argentinian
8,8,Elvio Fredrich,M,"6'00""",,25-06-85,Santa Rita,None,Gimnasia y Esgrima (La Plata),2005,Argentinian
9,9,Gonzalo Vargas,F,"5'08""",12 00,22-09-81,Montevideo,Defensor Sporting,Gimnasia y Esgrima (La Plata),2005,Argentinian
10,10,Lucas Lobos,M,"5'09""",09 06,03-08-81,La Plata,None,Gimnasia y Esgrima (La Plata),2005,Argentinian
11,11,Sergio Valenti,F,"6'01""",,30-06-85,La Plata,None,Gimnasia y Esgrima (La Plata),2005,Argentinian
12,12,Nereo Fernández,G,"6'05""",13 05,13-04-79,La Brava,Unión (Santa Fe),Gimnasia y Esgrima (La Plata),2005,Argentinian
13,13,Lucas Bustos,D,"6'00""",,09-10-83,Córdoba,San Martín,Gimnasia y Esgrima (La Plata),2005,Argentinian
