,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
18,18,Nikos Tsoumanis,GRE,D,1.78,75,08-06-90,Ioannina,Kerkyra,Aris,2013,Greek
21,21,Giorgos Margaritis,GRE,D,1.79,73,20-06-91,Thessaloniki,Agrotikos Asteras,Aris,2013,Greek
24,24,Kaloudis Lemonis,GRE,M,1.74,63,11-11-95,Thessaloniki,None,Aris,2013,Greek
25,25,Anastasios Bakasetas,GRE,F,1.85,73,28-06-93,Corinth,Asteras Tripolis,Aris,2013,Greek
28,28,Petros Kaminiotis,GRE,M,1.77,71,13-05-89,Karditsa,Glyfada,Aris,2013,Greek
29,29,Ilias Stavropoulos,GRE,F,1.74,60,06-04-95,Thessaloniki,None,Aris,2013,Greek
30,30,Erotokritos Damarlis,GRE,M,1.88,80,13-05-92,Sarti,None,Aris,2013,Greek
31,31,Kristi Vangieli,ALB,D,1.78,72,05-09-85,Korçë,Chornomorets Odessa,Aris,2013,Greek
32,32,Marios Gelis,GRE,G,1.85,78,09-10-94,Thessaloniki,Panserraikos,Aris,2013,Greek
33,33,Michalis Manias,GRE,F,1.89,83,20-02-90,Rhodes,Apollon Smyrnis,Aris,2013,Greek
35,35,Nikolaos Kousidis,GRE,M,1.75,70,03-01-93,Heraklion,Panathinaikos,Aris,2013,Greek
36,36,Nikolaos Psychogios,GRE,D,1.70,64,25-02-89,Chalkidiki,Doxa Dramas,Aris,2013,Greek
37,37,Valentinos Vlachos,GRE,D,1.77,70,14-01-92,Athens,Club Brugge,Aris,2013,Greek
39,39,Panagiotis Kontovas,GRE,M,1.77,71,19-01-96,Karditsa,None,Aris,2013,Greek
41,44,Andreas Iraklis,GRE,D,1.81,75,16-05-89,Thessaloniki,Kallithea,Aris,2013,Greek
42,47,Mavroudis Bougaidis,GRE,D,1.90,75,01-06-93,Thessaloniki,Granada B,Aris,2013,Greek
43,77,Andi Renja,ALB,M,1.78,68,06-01-93,Korçë,None,Aris,2013,Greek
44,80,Antonis Tsiaras,GRE,M,1.73,68,07-09-93,Larissa,Skoda Xanthi,Aris,2013,Greek
45,93,Alexandros Karagiannis,GRE,F,1.73,67,25-10-93,Grevena,Pyrsos Grevena,Aris,2013,Greek
46,99,Stefanos Gounaridis,GRE,G,1.95,81,15-06-90,Thessaloniki,OFI,Aris,2013,Greek
1,1,Dani Hernández,VEN,G,1.96,87,21-10-85,Caracas,Valladolid,Asteras Tripolis,2013,Greek
5,5,Juan Munafo,ARG,M,1.71,63,20-03-88,Vicente López,Panthrakikos,Asteras Tripolis,2013,Greek
6,6,Lautaro Fórmica,ARG,D,1.80,75,27-01-86,Rosario,Cerro Porteño,Asteras Tripolis,2013,Greek
7,7,Sebastián Setti,ARG,M,1.86,80,09-02-84,Caseros,Apollon Limassol,Asteras Tripolis,2013,Greek
8,8,Fernando Usero,ESP,M,1.78,78,27-03-84,Puertollano,Córdoba,Asteras Tripolis,2013,Greek
9,9,Jerónimo  Barrales,ARG,F,1.84,82,28-01-87,Capital  Federal,Huracán,Asteras Tripolis,2013,Greek
10,10,Sebastián Grazzini,ARG,M,1.80,74,25-01-81,Rosario,Chicago Fire,Asteras Tripolis,2013,Greek
11,11,Savvas Tsambouris,GRE,F,1.80,74,16-07-86,Athens,Egaleo,Asteras Tripolis,2013,Greek
12,12,Panagiotis Ladas,GRE,G,,,26-08-94,,None,Asteras Tripolis,2013,Greek
13,13,Giorgos Zisopoulos,GRE,M,1.82,72,23-05-84,Katerini,Levadiakos,Asteras Tripolis,2013,Greek
15,15,Khalifa Sankaré,SEN,D,1.90,82,15-08-84,Dakar,Al-Arabi [KUW],Asteras Tripolis,2013,Greek
17,17,Juan Caffa,ARG,M,1.84,73,30-09-84,Venado Tuerto,Arsenal [ARG],Asteras Tripolis,2013,Greek
18,18,Mauricio Carrasco,ARG,F,1.73,71,24-09-87,Neuquén,Estudiantes (LP),Asteras Tripolis,2013,Greek
19,19,Juanma Delgado,ESP,F,1.88,76,17-11-90,Valencia,Alavés,Asteras Tripolis,2013,Greek
20,20,Apostolos Tsiolis,GRE,F,,,10-12-96,,None,Asteras Tripolis,2013,Greek
21,21,Valdo,CPV,M,1.83,78,23-04-81,Villablino,Atlante,Asteras Tripolis,2013,Greek
22,22,Sebastián Bartolini,ARG,D,1.89,80,01-02-82,Álvarez,Talleres (Córdoba),Asteras Tripolis,2013,Greek
23,23,Ximo Navarro,ESP,M,1.71,72,12-09-88,Valencia,Valencia,Asteras Tripolis,2013,Greek
24,24,Lazaros Velissaris,ESP,M,1.78,70,17-05-96,Sparta,None,Asteras Tripolis,2013,Greek
25,25,Dimitrios Kourbelis,GRE,M,1.82,73,02-11-93,Korakovouni,None,Asteras Tripolis,2013,Greek
27,27,Brian Lluy,ARG,D,1.69,68,25-04-89,Pergamino,Racing Club,Asteras Tripolis,2013,Greek
28,28,Giorgos Tsoflios,GRE,F,,,11-08-95,,None,Asteras Tripolis,2013,Greek
29,29,Manolis Gogonas,GRE,F,,,09-02-96,,None,Asteras Tripolis,2013,Greek
30,30,Dorin Goian,ROU,D,1.94,83,12-12-80,Suceava,Rangers,Asteras Tripolis,2013,Greek
31,31,Christos Lisgaras,GRE,D,1.89,81,12-02-86,Giannina,Levadiakos,Asteras Tripolis,2013,Greek
32,32,Pablo De Blasis,ARG,M,1.64,65,04-02-88,La Plata,Gimansia y Esgrima (LP),Asteras Tripolis,2013,Greek
33,33,Giannis Kondoes,GRE,D,1.81,71,24-05-86,Athens,AEK,Asteras Tripolis,2013,Greek
35,35,Christos Karydopoulos,GRE,F,,,14-07-95,,None,Asteras Tripolis,2013,Greek
37,37,Giorgios Badis,GRE,G,1.88,74,30-04-85,Thessaloniki,Iraklis,Asteras Tripolis,2013,Greek
38,38,Stamatis Togrou,GRE,M,,,18-04-94,,None,Asteras Tripolis,2013,Greek
41,44,Leonidas Kastritseas,GRE,D,,,17-03-96,,None,Asteras Tripolis,2013,Greek
42,45,Nikos Kokkalis,GRE,G,,,28-01-95,,Messiniakos,Asteras Tripolis,2013,Greek
43,46,Giorgos Georgakopoulos,GRE,G,1.85,80,20-05-92,Tripoli,None,Asteras Tripolis,2013,Greek
44,50,Charalampos Myrsinias,GRE,M,,,09-10-95,,Ethnikos Asteras,Asteras Tripolis,2013,Greek
45,77,Georgios Kyriakopoulos,GRE,D,1.78,74,05-02-96,Patras,None,Asteras Tripolis,2013,Greek
46,88,Guirane N'Daw,SEN,M,1.89,79,24-04-84,Rufisque,St-Etienne,Asteras Tripolis,2013,Greek
47,93,Tassos Papachristos,GRE,D,1.79,75,05-03-93,Egio,Panegialios,Asteras Tripolis,2013,Greek
1,1,Luigi Cennamo,ITA,G,1.88,82,07-02-80,Munich,Maccabi Netanya,Atromitos,2013,Greek
2,2,Theodoros Papoutsogiannopoulos,GRE,D,1.80,76,05-07-94,Pyrgos,None,Atromitos,2013,Greek
4,4,Efstathios Tavlaridis,GRE,D,1.86,81,25-01-80,Serres,OFI,Atromitos,2013,Greek
6,6,Sokratis Fitanidis,GRE,D,1.86,79,25-05-84,Thessaloniki,Asteras Tripolis,Atromitos,2013,Greek
7,7,Eduardo Brito,BRA,M,1.78,72,21-09-82,Rio de Janeiro,Apollon Kalamarias,Atromitos,2013,Greek
8,8,Fotis Georgiou,GRE,M,1.68,64,19-07-85,Arta,PAS Giannina,Atromitos,2013,Greek
9,9,Stefano Napoleoni,ITA,M,1.77,65,26-06-86,Rome,Levadiakos,Atromitos,2013,Greek
11,11,Dimitris Papadopoulos,GRE,F,1.77,71,20-10-81,Tashkent,Panthrakikos,Atromitos,2013,Greek
13,13,Evangelos Nastos,GRE,D,1.87,83,13-09-80,Salonika,Ascoli,Atromitos,2013,Greek
16,16,Panagiotis Mpalas,GRE,M,1.78,70,06-09-93,Karditsa,Elpides 1994,Atromitos,2013,Greek
18,18,Kostas Giannoulis,GRE,D,1.83,73,09-12-87,Katerini,Köln,Atromitos,2013,Greek
19,19,Kyriakos Kivrakidis,GRE,M,1.81,78,21-07-92,Berlin,Eginiakos,Atromitos,2013,Greek
20,20,Anastasios Karamanos,GRE,F,1.81,70,21-09-90,Athens,Asteras Magoula,Atromitos,2013,Greek
21,21,Elini Dimoutsos,GRE,M,1.78,72,18-06-88,Luznja,Panathinaikos,Atromitos,2013,Greek
22,22,Pantelis Theologou,GRE,D,1.89,85,07-05-91,Preveza,Kallithea,Atromitos,2013,Greek
23,23,Javier Umbides,ARG,M,1.73,79,09-02-82,Monte Quemado,Orduspor,Atromitos,2013,Greek
24,24,Nikos Lazaridis,GRE,M,1.82,77,12-07-79,Kozani,Aris,Atromitos,2013,Greek
26,26,Sebastián García,ARG,M,1.74,73,27-01-84,Santa Fe,Iraklis,Atromitos,2013,Greek
28,28,Giorgos Fotakis,GRE,M,1.75,73,29-10-81,Kalamata,Şanlıurfaspor,Atromitos,2013,Greek
30,30,Vasilios Barkas,GRE,G,1.96,85,30-05-94,Peristeri,None,Atromitos,2013,Greek
33,33,Michalis Sifakis,GRE,G,1.85,80,09-09-84,Arta,Charleroi,Atromitos,2013,Greek
36,36,Christos Arkoudas,GRE,D,1.82,75,13-06-90,Athens,AEK,Atromitos,2013,Greek
40,40,Fábio,POR,F,1.87,80,26-03-88,Almada,Anagennisi Giannitsa,Atromitos,2013,Greek
1,1,Grigoris Athanasiou,GRE,G,1.96,91,09-03-84,Kordelio,Atsalenios,Ergotelis,2013,Greek
2,2,Dele Adeleye,NGA,D,1.89,76,25-12-88,Lagos,Anzhi Makhachkala,Ergotelis,2013,Greek
3,3,Giannis Kiliaras,GRE,M,1.75,71,09-06-88,Nea Alikarnassos,Panachaiki,Ergotelis,2013,Greek
5,5,Borislav Jovanović,SRB,D,1.92,84,16-08-86,Ruma,Indjija,Ergotelis,2013,Greek
6,6,Álvaro Mejía,ESP,D,1.81,71,18-01-82,Madrid,Almería,Ergotelis,2013,Greek
8,8,Diego Romano,ARG,F,1.65,62,02-03-80,Buenos Aires,San Martín (Tucumán),Ergotelis,2013,Greek
10,10,Andreas Bouhalakis,GRE,M,1.86,82,05-04-93,Heraklion,Olympiakos,Ergotelis,2013,Greek
11,11,Angelos Chanti,GRE,M,1.86,80,07-09-89,Pyrgos,Chersonissos,Ergotelis,2013,Greek
12,12,Horacio Cardozo,ARG,M,1.73,68,29-11-79,Goya,Apollon Limassol,Ergotelis,2013,Greek
13,13,Aziz Deen-Conteh,ENG,D,1.76,70,14-01-93,Bumpeh,Chelsea,Ergotelis,2013,Greek
16,16,Dimitris Diamantakos,GRE,F,1.85,77,05-03-93,Piraeus,Olympiakos,Ergotelis,2013,Greek
17,17,Manolis Tzanakakis,GRE,M,1.76,71,30-04-92,Heraklion,Olympiakos,Ergotelis,2013,Greek
18,18,Christos Kasapakis,GRE,M,1.74,68,09-12-93,Heraklion,Panathinaikos,Ergotelis,2013,Greek
19,19,Mihalis Kouiroukidis,GRE,F,1.92,85,18-01-95,,Glyfada,Ergotelis,2013,Greek
21,21,Bruno Chalkiadakis,GRE,M,1.78,74,07-04-93,Viçosa do Ceará,None,Ergotelis,2013,Greek
22,22,Chrysovalantis Kozoronis,GRE,M,1.82,81,03-08-92,Heraklion,None,Ergotelis,2013,Greek
23,23,Ilias Anastasakos,GRE,F,1.86,79,03-03-78,Sparta,Platanias,Ergotelis,2013,Greek
24,24,Minas Pitsos,GRE,D,1.80,75,08-10-80,Heraklion,OFI,Ergotelis,2013,Greek
25,25,Abdisalam Ibrahim,NOR,M,1.85,73,01-05-91,Mogadishu,Olympiakos,Ergotelis,2013,Greek
31,31,Zaharias Kavoussakis,GRE,G,1.85,78,11-01-89,Heraklion,None,Ergotelis,2013,Greek
32,32,Epaminondas Pantelakis,GRE,D,1.87,83,10-02-95,Chania,None,Ergotelis,2013,Greek
33,33,Leonardo Koutris,GRE,M,1.74,70,23-07-95,Rhodes,None,Ergotelis,2013,Greek
37,37,Frantiek Kubík,SVK,F,1.83,69,14-03-89,Prievidza,Arsenal Kyiv,Ergotelis,2013,Greek
38,38,Vladimir Stojković,SRB,G,1.95,92,28-07-83,Loznica,Partizan Belgrade,Ergotelis,2013,Greek
39,39,Ziguy Badibanga,BEL,F,1.89,78,26-11-91,Evere,Anderlecht,Ergotelis,2013,Greek
41,47,Marcos Bambam,BRA,F,1.75,75,19-03-91,Mossoró,Guarani de Juazeiro,Ergotelis,2013,Greek
42,70,Giannis Dermitzakis,GRE,G,1.93,88,05-11-92,Heraklion,None,Ergotelis,2013,Greek
43,73,Gaetano Monachello,ITA,F,1.85,78,03-03-94,Agrigento,Monaco,Ergotelis,2013,Greek
44,77,Vasilios Rentzas,GRE,F,1.74,71,16-04-92,Melivoia,Larissa,Ergotelis,2013,Greek
45,89,Giorgos Sarris,GRE,D,1.92,79,08-09-89,Heraklion,None,Ergotelis,2013,Greek
1,1,Giannis Siderakis,GRE,G,1.89,81,16-11-87,Athens,Panionios,Kalloni,2013,Greek
4,4,Spyros Fourlanos,GRE,D,1.73,65,19-11-93,Athens,Club Brugge,Kalloni,2013,Greek
6,6,Mihalis Kripidiris,GRE,D,1.83,76,08-03-81,Mytilene,Ethnikos Asteras,Kalloni,2013,Greek
7,7,Nikos Galas,GRE,M,1.79,74,07-03-86,Mytilene,Ionikos,Kalloni,2013,Greek
9,9,Giorgos Manousos,GRE,F,1.78,73,03-12-87,Mytilene,OFI,Kalloni,2013,Greek
10,10,Leozinho,BRA,M,1.70,70,12-12-85,Recife,Panserraikos,Kalloni,2013,Greek
11,11,Andreas Dabos,GRE,M,1.75,69,28-09-90,,Loukisia,Kalloni,2013,Greek
12,12,Giorgos Horianopoulos,GRE,D,1.78,76,15-01-79,Naxos,Ethnikos Asteras,Kalloni,2013,Greek
13,13,Vlassis Kazakis,GRE,F,1.87,78,17-06-83,Komotini,Skoda Xanthi,Kalloni,2013,Greek
14,14,Anestis Anastasiadis,GRE,D,1.86,75,21-01-83,Ptolemaida,Panetolikos,Kalloni,2013,Greek
15,15,Raúl Llorente,ESP,D,1.71,67,02-04-86,Madrid,Tenerife,Kalloni,2013,Greek
16,16,Jonan García,ESP,M,1.77,68,08-01-83,Bilbao,Alavés,Kalloni,2013,Greek
17,17,Andrew Hogg,MLT,G,1.86,80,02-03-85,Kingston upon Thames,EN Paralimni,Kalloni,2013,Greek
19,19,Emilio Kishta,ALB,M,1.73,68,10-08-94,Elbasan,None,Kalloni,2013,Greek
20,20,Emanuel Perrone,ARG,F,1.89,86,14-06-83,Córdoba,Asteras Tripolis,Kalloni,2013,Greek
21,21,Dimitris Vlastelis,GRE,M,1.70,73,10-08-82,Mytilene,PAO Rouf,Kalloni,2013,Greek
22,22,Haralambos Siligardakis,GRE,M,1.82,81,17-03-82,Athens,Veria,Kalloni,2013,Greek
24,24,Paul Keita,SEN,M,1.94,85,23-06-92,Dakar,PAS Giannina,Kalloni,2013,Greek
25,25,Marcelo Goianira,BRA,M,1.75,68,06-08-80,Goianira,Asteras Tripolis,Kalloni,2013,Greek
26,26,Rafail Gioukaris,GRE,M,1.66,64,27-02-95,Mytilene,None,Kalloni,2013,Greek
27,27,Nikos Kaltsas,GRE,M,1.79,74,28-06-89,Chalkida,Panionios,Kalloni,2013,Greek
28,28,Theodosis Kyprou,CYP,F,1.76,70,24-02-92,Nicosia,Chalkanoras Idaliou,Kalloni,2013,Greek
29,29,Lefteris Mapas,GRE,G,1.85,79,29-07-82,Mytilene,Saronikos,Kalloni,2013,Greek
32,32,Hugo Faria,POR,M,1.81,76,15-02-82,São Brás de Alportel,EN Paralimni,Kalloni,2013,Greek
33,33,Jakub Podaný,CZE,M,1.84,77,15-06-87,Přerov,Sparta Prague,Kalloni,2013,Greek
41,47,Guy Kassa Gnabouyou,FRA,F,1.83,82,01-12-89,Marseille,Inter Turku,Kalloni,2013,Greek
42,50,Gabriel Zakuani,COD,D,1.85,76,31-05-86,Kinshasa,Peterborough U,Kalloni,2013,Greek
43,55,Stratis Valios,GRE,D,1.85,73,09-01-89,Mytilene,Pallesviakos,Kalloni,2013,Greek
44,70,Zisis Naoum,GRE,F,1.74,70,17-01-94,Athens,Aris,Kalloni,2013,Greek
45,87,Maxime Josse,FRA,D,1.84,82,21-03-87,Saint-Quentin,Panthrakikos,Kalloni,2013,Greek
46,94,Kyriakos Evangelidakis,GRE,M,1.75,69,02-01-94,Agios Dimitrios,None,Kalloni,2013,Greek
47,95,Angelos Giazitzoglou,GRE,D,1.85,78,06-10-95,Mytilene,None,Kalloni,2013,Greek
48,99,Tassos Agritis,GRE,F,1.76,75,16-04-81,Mytilene,Kerkyra,Kalloni,2013,Greek
1,1,Panagiotis Tsintotas,GRE,G,1.92,82,04-07-93,Katerini,Pierikos,Levadiakos,2013,Greek
2,2,Thanasis Moulopoulos,GRE,M,1.73,63,09-06-85,Veria,Ethnikos Asteras,Levadiakos,2013,Greek
4,4,Pedro Sass Petrazzi,BRA,M,1.79,74,15-09-90,Jaboticabal,Kaposvár,Levadiakos,2013,Greek
5,5,Giorgos Lambropoulos,GRE,M,1.88,85,26-10-84,,Nea Salamis,Levadiakos,2013,Greek
6,6,Dimitris Machairas,GRE,M,1.80,78,16-08-90,Pyrgos,None,Levadiakos,2013,Greek
8,8,Rogério Martins,BRA,M,1.78,75,19-11-84,Uberaba,Asteras Tripolis,Levadiakos,2013,Greek
9,9,Vangelis Mantzios,GRE,F,1.91,81,22-04-83,Athens,Atromitos,Levadiakos,2013,Greek
11,11,Stilianos Vasiliou,GRE,F,1.80,75,29-04-91,Akraifnia,None,Levadiakos,2013,Greek
12,12,Nikos Skempis,GRE,M,1.77,75,02-11-92,Pentalofos,Anagennisi Giannitsa,Levadiakos,2013,Greek
13,13,Manolis Nikolakakis,GRE,D,1.79,72,19-02-91,Athens,None,Levadiakos,2013,Greek
14,14,Elias Kotsios,GRE,D,1.84,79,25-04-77,Larissa,Kalloni,Levadiakos,2013,Greek
15,15,Eric Warden,GHA,F,1.82,82,10-11-92,Accra,Fokikos,Levadiakos,2013,Greek
16,16,Antonis Magas,GRE,D,1.89,71,28-02-94,Livadeia,None,Levadiakos,2013,Greek
17,17,Toni Varela,CPV,M,1.80,69,13-06-86,Santa Catarina,FC Dordrecht,Levadiakos,2013,Greek
18,18,Giorgos Ioannidis,GRE,D,1.73,64,04-05-88,Serres,OFI,Levadiakos,2013,Greek
19,19,Dimitris Yiantsis,GRE,F,1.72,67,04-03-88,Goumenissa,Kerkyra,Levadiakos,2013,Greek
20,20,Armiche,ESP,M,1.76,70,12-06-88,Las Palmas,Valencia B,Levadiakos,2013,Greek
21,21,Emmanuel Koné,CIV,M,1.77,65,31-12-86,Abongoua,Sedan,Levadiakos,2013,Greek
23,23,Giorgos Georgiou,GRE,D,1.92,84,24-09-79,Augsburg,OFI,Levadiakos,2013,Greek
24,24,Manolo,ESP,M,1.88,78,15-06-80,Bigastro,Recreativo Huelva,Levadiakos,2013,Greek
25,25,Charalampos Lykogiannis,GRE,M,1.88,85,22-10-93,Athens,Olympiakos,Levadiakos,2013,Greek
27,27,Vladan Milosavljev,SRB,M,1.72,68,01-02-87,Belgrade,Baník Ostrava,Levadiakos,2013,Greek
28,28,Giorgos Peppas,GRE,M,1.73,73,20-07-94,,None,Levadiakos,2013,Greek
29,29,Kiriakos Stratilatis,GRE,G,1.86,75,05-01-88,Thessaloniki,Kerkyra,Levadiakos,2013,Greek
30,30,Ioakim Apostolopoulos,GRE,M,1.72,66,10-07-97,,None,Levadiakos,2013,Greek
31,31,Olivier Kapo,FRA,F,1.83,72,27-09-80,Abidjan,Auxerre,Levadiakos,2013,Greek
33,33,Elias Charalambous,CYP,D,1.83,76,25-09-80,Johannesburg,Doxa Katokopia,Levadiakos,2013,Greek
39,39,Dimitris Kapos,GRE,F,1.83,75,28-08-93,Chios,None,Levadiakos,2013,Greek
40,40,Christos Intzidis,GRE,D,1.89,84,09-01-93,Alexandroupoli,PAOK,Levadiakos,2013,Greek
41,81,Sebastian Przyrowski,POL,G,1.92,79,30-11-81,Białobrzegi,Polonia Warszawa,Levadiakos,2013,Greek
42,88,Simon Vukčević,MNE,M,1.79,77,29-01-86,Podgorica,Vojvodina,Levadiakos,2013,Greek
1,1,Ricardo Verón,ARG,M,1.73,72,22-01-81,Santa Fe,PAOK,OFI,2013,Greek
2,2,Theodoros Tripotseris,GRE,D,1.84,73,04-03-86,Athens,Kavala,OFI,2013,Greek
3,3,Marco André Zoro,CIV,D,1.82,75,27-12-83,Abidjan,Angers,OFI,2013,Greek
4,4,Konstantinos Banousis,GRE,M,1.83,76,23-01-88,Elassona,Oikonomos Tsaritsani,OFI,2013,Greek
5,5,Charalampos Damianakis,GRE,D,1.88,79,14-06-95,,None,OFI,2013,Greek
6,6,Manolis Moniakis,GRE,D,1.78,77,09-11-88,Heraklion,Kerkyra,OFI,2013,Greek
8,8,Vasilis Koutsianikoulis,GRE,M,1.68,60,09-08-88,Larissa,Ergotelis,OFI,2013,Greek
9,9,Thanassis Papazoglou,GRE,F,1.88,76,30-03-88,Thessaloniki,PAOK,OFI,2013,Greek
10,10,Dudu Cearense,BRA,M,1.86,75,15-04-83,Fortaleza,Goiás,OFI,2013,Greek
11,11,Leonel Nuñez,ARG,F,1.85,75,13-10-84,Capital Federal,Johor,OFI,2013,Greek
12,12,Grigoris Kiziridis,GRE,M,1.76,68,24-10-90,Slydra,Anagennisi Epanomi,OFI,2013,Greek
14,14,Manolis Rovythis,GRE,M,1.81,78,16-09-92,Heraklion,Vyzas,OFI,2013,Greek
16,16,eljko Kalajdić,SRB,M,1.76,74,11-05-78,Belgrade,Platanias,OFI,2013,Greek
17,17,Zé Eduardo,BRA,M,1.86,80,16-08-91,Uberaba,Parma,OFI,2013,Greek
18,18,Andreas Lampropoulos,GRE,M,1.80,77,30-07-88,Patra,Kerkyra,OFI,2013,Greek
21,21,Alexandros Perogamvrakis,GRE,F,1.76,74,20-01-88,Heraklion,None,OFI,2013,Greek
22,22,Daniel Fernandes,POR,G,1.93,99,25-09-83,Edmonton [CAN],FC Twente,OFI,2013,Greek
